,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
0,0.0,40.7794,35.296,5.483400000000003,2462.6499,25.5151,956.426,98.66730479999997,7.9465,0.0,2.0153,55.409940373619506,246.65087836302857,16.014581449999998,4.451383212107881,0.06492813468285821
1,0.264915,40.7794,35.296,5.483400000000003,2462.6499,25.5151,956.426,98.66730479999997,7.9465,0.0,2.0153,55.409940373619506,246.65087836302857,16.014581449999998,4.451383212107881,0.06492813468285821
2,0.284919,40.8148,35.3051,5.509699999999995,0.0,24.53,952.4994,98.30369999999996,7.8654,0.0,2.0075,53.551275273665645,0.0,15.789790499999999,0.0,0.0
3,1.205635,40.5664,35.0365,5.529900000000005,2372.104,25.9774,953.1752,98.07528159999997,7.9167000000000005,0.0,2.0026,56.939343408560774,236.77458143536754,15.853983420000002,4.158365152482048,0.06695813091038098
4,1.435663,40.6805,35.1284,5.552100000000003,2474.4716,25.6221,954.2696,99.86067439999998,7.9688,0.0,2.0409,56.407996380544716,247.2761213456578,16.26352392,4.38370687158362,0.06577070131760052
5,1.6685,40.6835,35.1537,5.529800000000002,2480.4458,25.8663,955.2836,101.80456159999997,7.966200000000001,0.0,2.0826,56.694700378258474,248.1365166012199,16.59040812,4.376714489109045,0.0668600024987956
6,1.8979,40.6603,35.193,5.467300000000002,2466.7402,25.7972,956.426,100.22427919999997,7.8932,0.0,2.0487,55.84189638158779,247.06054929829563,16.170798840000003,4.424286517958522,0.06545277619566743
7,2.127362,40.6148,35.0678,5.547000000000004,2454.8713,25.4447,953.4971,98.73256719999998,7.908,0.0,2.0167,55.960995751801356,245.11885684851757,15.948063600000001,4.380173253808253,0.06506257333704782
8,2.356733,40.6805,35.189,5.491500000000002,2475.7377,25.885,955.7664,96.74672559999998,7.973,0.0,1.9741,56.304438844091344,247.79070217161723,15.7394993,4.400908831677676,0.06351932966838679
9,2.590597,40.5936,35.1032,5.490400000000001,2469.583,25.7605,954.6719,97.80490879999998,7.989,0.0,1.9968,56.02130322735907,246.89163971514333,15.952435199999998,4.407102753628357,0.06461310402573968
10,2.819572,40.6189,35.1052,5.513699999999993,2475.9829,25.7393,954.1087,96.13605599999997,7.9206,0.0,1.9609999999999999,56.23607536892653,247.38542803514326,15.532296599999999,4.399052146015102,0.0627858185640324
11,3.048836,40.6461,35.0961,5.549999999999997,2468.6887,25.7104,954.3018,98.16851359999997,7.9228000000000005,0.0,2.0046,56.57890607546233,246.7065554264532,15.88204488,4.36039811546387,0.0643762580712399
12,3.282375,40.6522,35.1294,5.522800000000004,2473.0029,25.7611,955.2514,97.71633839999997,7.9965,0.0,1.9949,56.38567811459856,247.383611826798,15.95221785,4.387348349770915,0.06448372926646698
13,3.511653,40.6603,35.1395,5.520800000000001,2468.9326,25.6194,954.5753,98.84444559999997,7.9107,0.0,2.0191,56.053237895365434,246.80164172584202,15.97249437,4.402986357122609,0.06471794214295762
