,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi)
437,110.626,38.318,32.368,141.3173,4.8629,2.9452,2150.0239,31.9118,5.949999999999996
438,111.012,38.4548,32.7156,140.9449,4.9699,2.9847,2179.071,31.474,5.739199999999997
439,111.396,38.377,32.3954,141.2317,4.895099999999999,2.9878,2173.2304,30.3154,5.9816
440,111.783,38.3187,32.368,138.5989,5.0116,2.9835,2044.2467,28.4412,5.950699999999998
441,112.184,38.2593,32.4359,137.0609,4.8483,2.9468,2077.2268,30.5746,5.823400000000007
442,112.58,38.5716,32.4556,138.7783,4.9014,2.9611,2034.7258,28.5838,6.116
443,112.983,38.1753,32.5615,136.4875,4.871499999999999,2.9720999999999997,2061.7141,30.4013,5.613799999999998
444,113.381,38.5571,32.4655,139.098,4.8957999999999995,2.9909,2063.4155,29.378,6.0916
445,113.781,38.301,32.2475,136.2789,4.928999999999999,2.9833,2076.4118,28.6647,6.0535
446,114.182,38.3451,32.5174,136.9827,4.858899999999999,2.9905999999999997,2093.8999,31.523,5.8277
447,114.577,38.4775,32.7495,134.1153,4.9266,2.9934,2043.8752,28.7302,5.7280000000000015
448,114.981,38.2469,33.0876,137.478,4.9403,2.9522,2105.8049,27.7131,5.159299999999995
449,115.382,38.1943,32.5051,138.3382,4.968299999999999,2.9754,2148.1252,29.8589,5.6892
450,115.776,38.4349,32.7296,138.2861,4.8908,2.9901999999999997,2059.7321,28.8757,5.705300000000001
451,116.179,38.5648,32.5876,134.9234,4.8934999999999995,2.9703,2097.1198,32.0999,5.977199999999996
452,116.575,38.5491,32.723,140.6568,4.7847,2.9781,2031.7861,29.6839,5.826100000000004
453,116.98,38.2128,32.385,134.0511,4.9464,2.9587,2084.926,28.5637,5.827800000000003
454,117.382,38.3591,32.4665,135.9922,4.8682,2.9892,2125.5993,28.3066,5.8925999999999945
455,117.783,38.4614,32.7719,136.0062,4.8061,2.941,2116.9497,31.4822,5.689499999999995
456,118.179,38.1646,32.5513,141.4924,4.859699999999999,2.9699999999999998,2053.3413,30.2953,5.613300000000002
457,118.583,38.42,32.402,134.8713,4.9411,2.9560999999999997,2101.9199,27.5291,6.018000000000001
458,118.988,38.1517,32.5387,136.9827,4.776999999999999,2.9613,2153.7285,32.1367,5.6129999999999995
459,119.38,38.3299,32.8059,133.9589,4.9181,2.9495,2067.4445,31.2797,5.524000000000001
460,119.782,38.3744,32.4868,140.9449,4.8652,2.9638,2094.0458,29.4777,5.887599999999999
461,120.186,38.3338,32.5282,135.3465,4.8728,2.9375999999999998,2136.8027,31.895,5.805599999999998
462,120.584,38.3913,32.624,141.1852,4.8084,2.9886999999999997,2079.6264,30.6079,5.767299999999999
463,120.987,38.3731,32.6769,133.9773,4.813199999999999,2.9636,2105.9526,28.6985,5.6961999999999975
464,121.391,38.4279,32.7991,137.3737,4.8164,2.9676,2161.6428,27.6522,5.628799999999998
465,121.794,38.4164,32.7065,137.0858,4.8313999999999995,2.9873,2188.5031,31.4822,5.709900000000005
466,122.189,38.4891,32.8884,140.7885,4.869,3.0255,2146.4855,28.3859,5.600700000000003
467,122.593,38.3927,32.7142,136.9827,4.8557999999999995,2.9675,2213.6955,31.1303,5.6785
468,122.987,38.5386,32.6158,140.0586,4.8206999999999995,2.9752,2126.3024,30.3608,5.922800000000002
469,123.389,38.3929,32.7131,134.3954,4.9365,2.9821999999999997,2153.6252,28.8209,5.6798
470,123.792,38.4361,32.4223,137.9733,4.8565,2.9802999999999997,2202.2658,28.0735,6.013800000000003
471,124.193,38.3979,32.6819,136.4093,4.9148,2.9764999999999997,2124.997,30.8695,5.716000000000001
472,124.596,38.4622,32.5208,137.4519,5.3195,2.9684,2400.384,29.9005,5.941400000000002
473,124.982,38.6014,32.3409,139.016,6.3807,2.9720999999999997,2541.7985,29.461,6.2605
474,125.361,38.641,32.0361,135.8097,7.356199999999999,2.991,2751.5361,28.4679,6.604900000000001
475,125.731,38.8457,32.1805,139.2766,8.4891,2.9623999999999997,2874.2973,29.9742,6.665199999999999
476,126.093,39.1694,31.2006,134.2897,8.9536,2.981,3385.3676,30.7006,7.968800000000002
477,126.436,39.7929,31.1676,147.473,10.3716,2.967,3711.6462,27.0134,8.625300000000003
478,126.777,40.192,30.8968,135.7315,11.9908,2.9512,3790.9104,31.0508,9.295200000000001
479,127.109,40.9588,30.4537,141.7269,13.2885,2.9579,4308.0751,29.1806,10.505099999999995
480,127.433,41.6008,29.7817,140.59,15.077200000000001,2.9644,4571.3125,29.8637,11.819099999999999
481,127.751,41.7431,29.7707,136.3571,15.6079,2.9798999999999998,4611.601,31.4849,11.972399999999997
482,128.066,41.685,29.7971,135.335,15.6803,2.9936,4601.4624,26.8247,11.887900000000002
483,128.39,42.0745,30.0838,142.4829,15.5463,2.9678999999999998,4714.7568,26.8405,11.9907
484,128.712,41.9599,30.0844,134.2554,15.815700000000001,2.9697,4668.2919,28.499,11.875499999999999
485,129.032,41.9451,29.9721,139.7057,15.774000000000001,2.9732,4656.4565,27.3413,11.972999999999995
486,129.355,41.8602,30.078,135.94,15.6701,2.9776,4751.3461,28.6512,11.7822
487,129.675,41.8795,29.9684,140.2411,15.6858,2.9638999999999998,4652.8457,27.4133,11.911100000000001
488,129.999,41.8062,30.1605,136.1225,15.869900000000001,2.9625,4682.1347,28.9009,11.645699999999998
489,130.319,41.9103,30.0514,137.8951,15.9023,2.9792,4572.4736,30.0631,11.858899999999998
490,130.639,41.8562,29.8346,140.8928,15.6684,2.9914,4474.0502,27.936,12.021600000000003
491,130.965,41.9836,30.0349,140.0326,15.922,2.9615,4690.9204,30.6774,11.948700000000002
492,131.282,41.74,29.8268,141.7136,15.6827,2.9682999999999997,4497.5263,27.5021,11.913200000000003
493,131.61,41.9633,30.2094,141.492,15.7858,2.9682999999999997,4428.6977,28.4945,11.753899999999998
494,131.937,41.9103,30.0844,139.0681,15.8149,2.9667,4767.2016,27.5,11.8259
495,132.26,41.9323,29.6921,136.1746,15.779300000000001,2.9748,4454.1225,29.2719,12.240199999999998
496,132.586,41.9599,29.9853,139.1509,15.845600000000001,2.9606,4667.0815,27.1117,11.974599999999999
497,132.913,41.8377,30.0547,140.9188,15.5693,2.9632,4559.5014,28.0584,11.782999999999998
498,133.24,41.983,30.0865,139.1984,15.7331,2.9638999999999998,4490.7939,28.7324,11.896499999999996
499,133.568,41.9665,30.1109,139.1202,15.7437,2.9553,4422.8217,29.9397,11.855600000000003
500,133.895,41.9285,30.091,136.0964,15.6898,2.9640999999999997,4717.2285,27.4731,11.837499999999999
501,134.221,41.8451,30.0528,137.5562,15.6339,2.9739999999999998,4556.5004,27.4153,11.792300000000001
502,134.551,41.9948,30.0906,135.4518,15.813400000000001,2.9941,4607.5874,28.8574,11.9042
503,134.877,42.1464,30.3417,137.8169,15.7039,2.9857,4496.8525,26.4072,11.8047
504,135.212,41.7749,29.9819,137.1652,15.8016,2.9834,4466.2797,31.0006,11.793000000000003
505,135.538,42.0017,30.3281,134.0636,15.568900000000001,2.9751,4677.5117,27.8039,11.6736
506,135.867,41.8301,30.4873,137.2223,15.4756,2.9638999999999998,4327.1308,27.5146,11.3428
507,136.202,41.3944,30.5929,139.3809,14.763900000000001,2.9755,4086.08,31.3227,10.801499999999997
508,136.536,40.8996,30.9794,138.7553,13.83,2.979,4031.8967,30.5004,9.920200000000001
509,136.873,40.3925,31.2514,135.1841,12.9383,2.9587,3951.0078,28.6444,9.141099999999998
510,137.214,40.111,31.1122,134.7931,11.9616,2.9724999999999997,3597.2661,28.6242,8.998799999999996
511,137.568,39.8254,31.6756,134.0111,10.821100000000001,3.0021999999999998,3264.2995,30.9218,8.149800000000003
512,137.926,39.1297,31.4788,136.1229,9.527600000000001,2.9896,3083.4589,28.2518,7.6509
513,138.294,38.9625,32.0863,140.0847,8.314400000000001,2.9697999999999998,2798.7685,29.0968,6.876199999999997
514,138.673,38.7317,32.0527,133.9198,6.898899999999999,2.9775,2372.0415,29.0643,6.678999999999995
515,139.076,38.305,32.6396,142.4549,5.433999999999999,2.9943999999999997,2224.4741,30.6439,5.665399999999998
516,139.487,38.1453,32.4733,138.8856,4.8828,2.9793,2138.0212,28.3044,5.671999999999997
517,139.909,38.3966,32.7396,136.7996,4.718,2.9501999999999997,2020.3834,29.759,5.6569999999999965
518,140.339,38.2876,32.3646,134.9234,4.869,2.9889,2181.2895,28.0476,5.922999999999995
519,140.759,38.1177,32.3375,136.4353,4.79,2.9537999999999998,2039.1054,30.23,5.780200000000001
520,141.187,38.214,32.1712,140.0065,4.836799999999999,2.9806,2187.2797,30.613,6.0428
521,141.603,38.2259,32.3744,140.971,4.9334,2.9659,2182.8764,28.7868,5.8515000000000015
522,142.022,38.2217,32.4631,138.3762,4.8258,2.9796,2025.5671,31.4903,5.758600000000001
523,142.451,38.4164,32.4192,133.9636,4.859,2.9840999999999998,2164.5541,29.5732,5.9972000000000065
524,142.871,38.2331,32.497,134.5811,4.792,2.9665,2186.9609,28.6602,5.7361
525,143.291,38.3831,32.643,135.549,4.8526,2.9675,2032.9334,31.2771,5.740099999999998
526,143.72,38.279,32.4159,140.9449,4.8277,2.9499,2148.6381,31.6708,5.863100000000003
527,144.139,38.2588,32.6768,141.1013,4.7542,2.9707,2150.5375,30.2325,5.582000000000001
528,144.561,38.2351,32.7108,139.1984,4.7977,2.9499999999999997,2022.9265,28.7755,5.524300000000004
529,144.996,38.2794,32.4985,135.6107,4.8759,2.9840999999999998,2057.9423,29.6912,5.780900000000003
530,145.427,38.3768,32.7032,139.3288,4.8199,2.9707,2037.1208,30.2701,5.6736
531,145.859,38.31,32.5819,134.3429,4.79,2.9737999999999998,2018.8876,28.528,5.728100000000005
532,146.296,38.3431,32.535,137.1652,4.7085,2.9814,2060.4396,29.4729,5.808100000000003
533,146.729,38.5133,32.8262,134.2718,4.826099999999999,2.9671,2062.2336,30.9192,5.687100000000001
534,147.16,38.3573,32.5242,140.1108,4.8850999999999996,2.9644999999999997,2074.0671,32.5293,5.833100000000002
535,147.588,38.4312,32.6226,133.8547,4.8184,2.9609,2016.5355,29.6622,5.808599999999998
536,148.025,38.2831,32.4631,139.1724,4.8245,2.9621,2082.8513,31.1223,5.82
537,148.455,38.3691,32.4754,134.4281,4.8248,2.9711,2066.4477,29.0782,5.893700000000003
538,148.89,38.4269,32.4597,138.0196,4.7456,2.9741,2122.091,30.4953,5.967200000000005
539,149.318,38.4794,32.7075,133.1148,4.810099999999999,2.985,2081.9838,27.9253,5.771899999999995
540,149.755,38.3574,32.4461,136.4353,4.7157,2.9715,2151.4628,28.1624,5.911299999999997
541,150.187,38.4096,32.626,135.8097,4.7999,2.9628,2136.4477,30.9113,5.7836
542,150.615,38.2351,32.6396,140.58,4.834499999999999,2.9745,2097.0222,32.0238,5.595500000000001
543,151.045,38.3589,32.657,134.9238,4.895099999999999,2.9809,2090.738,27.8188,5.701900000000002
544,151.483,38.3239,32.7652,135.914,4.7356,2.961,2165.2832,31.1702,5.558700000000002
545,151.91,38.2558,32.5004,133.6722,4.8168999999999995,2.9783,2096.2407,28.2256,5.755400000000002
546,152.348,38.2768,32.8229,136.7374,4.8203,2.9737,2195.1218,29.696,5.453900000000004
547,152.776,38.2942,32.3301,133.9344,4.8919999999999995,2.9844,2123.8437,32.3132,5.964099999999995
548,153.205,38.4325,32.9811,141.5966,4.799099999999999,2.9813,2121.9409,27.9745,5.4514
549,153.644,38.4007,32.6396,136.0182,4.776999999999999,2.9642,2167.0039,29.1642,5.761099999999999
550,154.076,38.4269,32.7889,137.5823,4.8767,2.9492,2172.2863,32.8692,5.638000000000005
551,154.503,38.1864,32.6867,133.6983,4.7833,2.9655,2090.9323,28.9307,5.499699999999997
552,154.942,38.2609,32.2119,137.5562,4.8092999999999995,2.9588,2182.1357,32.2019,6.0489999999999995
553,155.369,38.1832,32.4733,134.6627,4.7646,2.9577999999999998,2122.091,29.1316,5.7098999999999975
554,155.806,38.4007,32.6464,138.2822,4.7547999999999995,2.9848,2177.5422,31.923,5.754300000000001
555,156.235,38.3641,32.3994,134.9495,4.8125,2.9779,2156.7216,29.002,5.964700000000001
556,156.672,38.3745,32.6667,137.478,4.8447,2.9859,2038.7358,29.3307,5.707799999999999
557,157.117,38.2454,32.3829,137.3808,4.7626,2.9869,2046.0124,29.2086,5.862499999999997
558,157.562,38.2272,32.3598,137.7908,4.8361,2.9769,2038.2741,29.7979,5.8674000000000035
559,158.008,38.4238,32.5843,138.4686,4.786499999999999,2.9884999999999997,2027.9862,30.1251,5.839500000000001
560,158.454,38.3376,32.1553,139.798,4.8934999999999995,2.9877,2183.194,31.4795,6.182300000000005
561,158.885,38.3498,32.6867,133.4376,4.8424,2.9778,2177.1733,27.8124,5.6631
562,159.324,38.3843,32.592,136.5917,4.7447,2.9733,2074.1149,28.3704,5.7923000000000044
563,159.771,38.5623,32.5887,137.9449,4.799099999999999,2.963,2051.0017,29.002,5.973599999999998
564,160.219,38.3258,32.3928,137.7242,4.8214999999999995,2.9649,2066.353,28.7641,5.933
565,160.666,38.511,32.8466,137.436,4.888199999999999,2.9741,2124.3449,28.5034,5.6644000000000005
566,161.11,38.2446,32.3069,136.3504,4.8115,2.9711,2116.5017,31.4958,5.9376999999999995
567,161.55,38.3127,32.4325,140.6582,4.869,2.9705,2042.9472,28.1711,5.880200000000002
568,162.001,38.3899,32.6372,137.8827,4.7669999999999995,2.9739999999999998,2094.6794,31.8672,5.752699999999997
569,162.443,38.3731,32.7693,140.2672,4.846299999999999,2.9769,2050.581,30.15,5.6038
570,162.892,38.4494,32.5935,139.4852,4.8176,2.9678,2064.4096,29.9791,5.855899999999998
571,163.34,38.3999,32.3613,137.7908,4.9365,2.9858,2087.3437,29.6285,6.038600000000002
572,163.787,38.1415,32.4529,138.9899,4.8313999999999995,2.9819,2088.3125,30.4444,5.688600000000001
573,164.234,38.3841,32.8551,139.4591,4.8062,2.9705,2071.7753,27.498,5.528999999999996
574,164.687,38.4279,32.8673,137.0609,4.7509999999999994,2.965,2146.6904,31.1675,5.560600000000001
575,165.128,38.153,32.3135,139.7321,4.903499999999999,2.9696,2105.1647,30.3457,5.839500000000001
576,165.575,38.4096,32.5612,138.8658,4.8873999999999995,2.9708,2107.2841,29.5445,5.848399999999998
577,166.023,38.3082,32.373,137.8299,4.8206999999999995,2.9632,2156.7734,30.9323,5.935200000000002
578,166.466,38.4583,32.1983,140.36,4.822699999999999,2.9802999999999997,2092.3906,29.7033,6.259999999999998
579,166.916,38.4198,32.5785,137.9994,4.716399999999999,2.9687,2125.1977,28.3793,5.841300000000004
580,167.365,38.3258,32.3171,137.115,4.8552,2.9931,2193.6237,28.1298,6.0086999999999975
581,167.811,38.2739,32.6667,135.6533,4.788799999999999,2.9632,2193.4633,31.8616,5.607199999999999
582,168.251,38.2196,32.2866,140.9971,4.830699999999999,2.9849,2127.2573,29.2531,5.933
583,168.701,38.2681,32.2541,138.3903,4.8698999999999995,2.9655,2164.0336,28.4812,6.013999999999996
584,169.149,38.2102,32.5282,136.2268,4.875299999999999,2.9682,2186.642,28.8027,5.682000000000002
585,169.595,38.335,32.3409,137.843,4.8498,2.9774,2191.4873,27.6543,5.994100000000003
586,170.044,38.3791,32.5183,135.6794,4.739199999999999,2.9835,2044.3858,31.2958,5.860799999999998
587,170.5,38.3897,32.5777,133.365,4.8498,2.9748,2167.6821,30.8747,5.811999999999998
588,170.946,38.372,32.3234,133.38,4.8439,2.9861999999999997,2150.8461,31.5803,6.0486
589,171.392,38.2942,32.5645,133.9589,4.8487,2.9663999999999997,2177.3842,31.9565,5.729699999999994
590,171.837,38.3675,32.6966,133.7877,4.718,2.9682999999999997,2136.0927,27.577,5.670900000000003
591,172.292,38.5314,32.4688,136.9317,4.7877,2.9851,2070.3459,28.1407,6.062599999999996
592,172.752,38.472,32.5004,136.4614,4.8889,2.9726,2070.5363,29.8711,5.971600000000002
593,173.21,38.3859,32.3714,135.3861,4.8526,2.9581999999999997,2031.4191,28.7846,6.014499999999998
594,173.673,38.1911,32.2492,137.3998,4.784999999999999,2.972,2080.54,32.1423,5.941899999999997
595,174.127,38.3445,32.5242,134.3499,4.8506,2.9459,2199.091,30.9166,5.820299999999996
596,174.575,38.447,32.3646,134.1786,4.8652,2.9708,2031.8321,28.5726,6.0824
597,175.04,38.3417,32.3334,136.4353,4.8694999999999995,2.9573,2086.7145,32.0914,6.0083000000000055
598,175.496,38.3316,32.5348,134.0783,4.8644,2.9764999999999997,2050.7211,28.6669,5.796800000000005
599,175.961,38.186,32.3579,137.5823,4.8621,2.9562,2096.729,30.7032,5.828099999999999
600,176.418,38.4862,32.821,134.2457,4.8164,2.9666,2063.5576,28.6287,5.665199999999999
601,176.882,38.3553,32.5084,136.4439,4.8252999999999995,2.9607,2087.0048,27.6627,5.846899999999998
602,177.346,38.2637,32.198,137.5235,4.7793,2.9642999999999997,2136.1435,30.9009,6.0657
603,177.801,38.1354,32.7131,140.7103,4.7573,2.9586,2040.446,30.4013,5.4223
604,178.266,38.3745,32.1067,135.0538,4.8767,2.9768,2117.0991,29.7736,6.267800000000001
605,178.726,38.1805,32.7414,137.6344,4.9288,2.9898,2128.4645,27.5999,5.439100000000003
606,179.189,38.2843,32.4126,138.3847,4.8123,2.9621999999999997,2180.4965,28.479,5.871700000000004
607,179.648,38.2475,32.5513,136.007,4.8839999999999995,2.9880999999999998,2158.5322,28.2147,5.696200000000005
608,180.108,38.4571,32.5785,136.9827,4.9365,2.9593,2196.1933,29.3993,5.878599999999999
609,180.563,38.3299,32.8704,138.6771,4.836799999999999,2.9915,2126.4531,31.7507,5.459500000000006
610,181.021,38.2835,32.3664,133.7885,4.902699999999999,2.9628,2107.7775,29.6936,5.917099999999998
611,181.485,38.2909,32.3102,138.1655,4.8613,3.0061999999999998,2147.6125,28.0908,5.980699999999999
612,181.948,38.2942,32.3466,135.7315,4.7786,2.9966999999999997,2148.2277,30.4749,5.947599999999994
613,182.408,38.2091,32.4088,138.8596,4.8252999999999995,2.9882,2129.0688,28.3727,5.8003
614,182.873,38.2424,32.4952,135.8097,4.8243,2.981,2211.3564,31.312,5.7472000000000065
615,183.327,38.1642,32.4093,140.1789,4.9196,2.9608,2126.9052,29.7105,5.754899999999999
616,183.791,38.3127,32.723,134.0803,4.776999999999999,2.9695,2165.7521,32.0098,5.589700000000001
617,184.249,38.3669,32.8089,140.921,4.79,2.9806,2133.915,30.8225,5.558
618,184.712,38.2874,32.4258,134.1312,4.898899999999999,2.9809,2153.8828,30.4013,5.861599999999996
619,185.174,38.4164,32.5777,138.7553,4.7668,2.9737999999999998,2176.1733,28.7596,5.838700000000003
620,185.638,38.3161,32.5683,135.0016,4.8062,2.9695,2182.4001,29.9914,5.747799999999998
621,186.099,38.4393,32.6226,140.7916,4.8,2.981,2177.8056,31.1143,5.816700000000004
622,186.56,38.2511,32.3763,133.4707,4.8995999999999995,2.9743,2153.7797,29.9422,5.8748000000000005
623,187.025,38.3587,32.657,138.651,4.763599999999999,2.9656,2031.5567,27.7828,5.701700000000002
624,187.505,38.2387,32.5377,136.3924,4.8454999999999995,2.9678,2067.3496,30.8799,5.7010000000000005
625,187.976,38.3877,32.5411,139.9862,4.7242999999999995,2.9739999999999998,2172.7583,30.0161,5.846600000000002
626,188.44,38.3461,32.8023,133.6134,4.786499999999999,2.9545,2014.9104,32.1423,5.543799999999997
627,188.915,38.5221,32.7065,134.4888,4.821899999999999,2.969,2175.9101,28.3022,5.815600000000003
628,189.383,38.3316,32.5744,136.0645,4.703799999999999,2.9682,2035.5084,32.0295,5.7572000000000045
629,189.857,38.1651,32.6609,141.0492,4.7684,2.9659999999999997,2180.3381,29.5708,5.504200000000004
630,190.323,38.4737,32.5038,134.1499,4.8392,2.9678999999999998,2073.446,31.1117,5.969900000000003
631,190.796,38.279,32.4495,133.9463,4.842899999999999,2.9571,2023.0174,28.2278,5.829500000000003
632,191.279,38.3122,32.2178,136.641,4.8575,2.9903,2124.2448,28.0153,6.0944
633,191.754,38.3868,32.6636,136.2789,4.7604999999999995,2.9528,2107.7285,28.3925,5.7231999999999985
634,192.23,38.3316,32.4886,136.9317,4.9204,2.9587,2147.4589,32.0042,5.8430000000000035
635,192.699,38.3122,32.514,133.9589,4.8008,2.979,2031.7861,29.8589,5.798199999999994
636,193.18,38.3041,32.3763,134.0511,4.8115,2.9867,2105.5585,28.4036,5.927799999999998
637,193.658,38.3445,32.733,135.822,4.8744,2.981,2120.5908,29.4586,5.6114999999999995
638,194.134,38.4452,32.5414,134.6367,4.835299999999999,2.9703,2102.2634,31.1648,5.903799999999997
639,194.609,38.3117,32.6735,134.2718,4.8416,2.9734,2091.6125,31.382,5.638200000000005
640,195.084,38.405,32.514,134.1936,4.7931,2.9591,2080.1071,30.1053,5.890999999999998
641,195.563,38.272,32.5282,134.2633,4.909599999999999,2.9809,2110.6943,31.4415,5.7438
642,196.039,38.4296,32.9077,133.6898,4.766,2.9868,2088.0703,28.5213,5.521900000000002
643,196.521,38.219,32.5216,134.9502,4.8491,2.9758999999999998,2144.7976,29.8491,5.697400000000002
644,196.996,38.5347,32.4456,134.4218,4.9319,2.9737999999999998,2145.1555,31.4931,6.089100000000002
645,197.469,38.3302,32.1814,134.2978,4.9258,2.9626,2149.8183,27.6732,6.148800000000001
646,197.949,38.4548,32.5315,137.5562,4.9269,2.971,2032.0615,27.3721,5.923299999999998
647,198.439,38.2724,32.3748,135.7576,4.826099999999999,2.9789,2024.3369,29.4658,5.897599999999997
648,198.927,38.2698,32.3994,135.5751,4.895099999999999,2.9798999999999998,2191.9143,31.1143,5.8703999999999965
649,199.399,38.3481,32.4027,134.6627,4.919,2.9647,2171.8146,28.4257,5.945399999999999
650,199.878,38.3451,32.2764,136.0062,4.882,2.9876,2040.3999,28.0347,6.0687
651,0.0,38.3174,32.4461,134.1153,4.8537,,2029.5867,28.08,5.871299999999998
652,0.297,38.4164,32.514,134.2978,4.894299999999999,3.4428,2110.0014,31.7894,5.9024
653,0.574,38.2276,32.5414,141.2644,4.8986,2.739,2045.1292,28.8301,5.6861999999999995
654,0.861,38.2619,32.5276,134.5585,4.9395,2.9316999999999998,2123.4428,27.8549,5.7342999999999975
655,1.143,38.2717,32.5597,137.4519,4.8521,3.0406999999999997,2143.3164,27.3066,5.712000000000003
656,1.427,38.2523,32.3579,135.7315,4.720899999999999,3.0616,2127.0061,29.2789,5.894399999999997
657,1.708,38.4594,32.6226,139.407,4.8369,2.8401,2119.4921,28.7415,5.836800000000004
658,1.99,38.0919,32.4622,134.3721,4.8416,2.887,2111.9819,31.3982,5.6297
659,2.269,38.3603,32.4291,141.1795,4.7730999999999995,2.8989,2088.4094,27.4855,5.931200000000004
660,2.557,38.4843,32.5038,135.1059,4.8214999999999995,3.1572,2146.332,27.6858,5.980499999999999
661,2.84,38.4344,32.8195,137.8587,4.7416,2.9785999999999997,2132.196,29.0412,5.614899999999999
662,3.122,38.281,32.5377,133.3333,4.8896,2.9516,2143.1123,31.9285,5.743299999999998
663,3.399,38.4283,32.6294,142.1923,4.763199999999999,3.0906,2051.5156,28.5079,5.798900000000003
664,3.689,38.2757,32.7131,135.4187,4.8578,2.8965,2131.0854,30.3204,5.562600000000003
665,3.97,38.4164,32.402,139.9544,4.7999,2.9261,2122.7416,30.7006,6.014400000000002
666,4.251,38.3187,32.5546,134.2262,4.8107,3.0143999999999997,2115.0095,31.7038,5.764099999999999
667,4.532,38.3571,32.2289,141.8573,4.8361,2.9589,2095.4111,26.8979,6.1282
668,4.823,38.4558,32.2628,136.8003,4.821899999999999,2.9760999999999997,2187.8115,28.7483,6.193000000000005
669,5.103,38.2942,32.7627,139.2159,4.8161,2.8266,2161.2275,29.6502,5.531499999999994
670,5.384,38.3258,32.5174,134.4021,4.7755,3.0199,2139.4951,27.6963,5.808399999999999
671,5.67,38.5223,32.5084,137.3544,4.754,2.9478999999999997,2187.4392,28.5928,6.0139
672,5.952,38.6684,32.6471,134.4803,4.9037999999999995,3.0109,2143.1123,29.7105,6.0212999999999965
673,6.235,38.4673,32.5853,139.7458,4.8084999999999996,2.9777,2157.8078,32.3189,5.882000000000005
674,6.514,38.447,32.6075,134.9265,4.8549999999999995,2.9442,2116.85,28.4102,5.839500000000001
675,6.802,38.3553,32.7041,137.3998,4.7257,2.9663999999999997,2184.6252,29.2063,5.651200000000003
676,7.083,38.3534,32.6701,134.0111,4.7966999999999995,2.9232,2175.0163,30.7187,5.683300000000003
677,7.364,38.4199,32.7396,140.4707,4.9434,2.9851,2161.8505,31.6214,5.6802999999999955
678,7.644,38.4401,32.3884,134.376,4.9288,2.9623,2151.8229,28.6018,6.051700000000004
679,7.93,38.2733,32.48,138.5468,4.8644,3.0566999999999998,2026.5705,28.0973,5.793300000000002
680,8.228,38.3536,32.5555,138.7814,4.8705,2.9206,2044.8504,28.7279,5.798099999999998
681,8.523,38.1491,32.3714,138.3643,4.907699999999999,2.9276,2028.169,28.2803,5.777699999999996
682,8.821,38.2903,32.5276,137.7126,4.776199999999999,2.9945999999999997,2021.2,29.3095,5.762700000000002
683,9.118,38.5938,32.4733,139.7274,4.8888,2.9644999999999997,2218.552,30.5157,6.1205
684,9.398,38.1686,32.592,133.4376,4.8904,2.8908,2185.6862,31.4171,5.576599999999999
685,9.678,38.3571,32.8505,140.3454,4.7360999999999995,2.9465,2143.4184,28.7392,5.506600000000006
686,9.966,38.4992,32.6042,134.3137,4.903,2.9324,2033.1173,27.9831,5.895000000000003
687,10.265,38.3504,32.4631,134.5236,4.821899999999999,3.0053,2055.9208,27.787,5.887300000000003
688,10.564,38.4847,32.8704,135.1274,4.8408,2.9537999999999998,2065.1201,28.878,5.6143
689,10.86,38.4928,32.6362,134.1211,4.8062,2.9859999999999998,2045.4079,29.1666,5.8566
690,11.158,38.3682,32.3443,135.5751,4.8967,3.02,2111.7343,28.8437,6.023900000000005
691,11.453,38.5216,32.4688,138.7553,5.2006,3.0101,2293.4609,28.1907,6.052799999999998
692,11.735,38.5155,32.4027,139.3027,6.1941999999999995,2.9509,2472.3916,31.3012,6.1128
693,12.0,38.9084,32.3002,138.5468,7.2027,2.996,2764.8068,27.5874,6.608200000000004
694,12.257,39.2525,31.9641,140.9449,8.2939,3.0298,2892.2167,29.6309,7.288399999999999
695,12.504,39.1062,31.4957,137.3477,9.0961,2.88,3068.3212,30.8695,7.610500000000002
696,12.742,39.5319,31.136,143.1552,10.5904,2.9326,3514.9384,31.6625,8.395900000000001
697,12.965,40.0388,31.1665,137.3216,11.638300000000001,3.0185,3874.634,30.447,8.872300000000003
698,13.181,40.7024,30.4014,138.5728,12.9618,2.9535,3929.6164,29.6044,10.300999999999998
699,13.398,41.215,30.1571,137.143,14.1797,2.9781999999999997,4350.5585,29.6141,11.057900000000004
700,13.606,41.9346,29.7079,140.6304,15.385100000000001,2.996,4591.3681,27.0434,12.226700000000005
701,13.814,42.0606,29.8631,139.9434,15.7157,2.9608,4674.3535,31.4632,12.197500000000002
702,14.013,41.8186,29.9073,135.3144,15.9107,2.9019,4794.8852,27.4835,11.911300000000004
703,14.218,41.9995,29.9094,135.4969,15.9236,2.9764999999999997,4421.7353,27.1602,12.090099999999996
704,14.43,42.1364,30.0877,140.3662,15.7606,3.0088,4420.8662,27.8103,12.0487
705,14.641,41.9698,30.1306,135.6794,15.9291,2.9433,4768.9702,30.7239,11.839199999999998
706,14.84,42.0926,29.8183,140.8417,15.842500000000001,2.9981999999999998,4476.4985,28.5235,12.274299999999997
707,15.048,41.9561,29.8731,138.574,15.8748,3.0101,4760.3935,27.2129,12.082999999999998
708,15.255,42.0174,30.2297,135.0724,15.9905,2.9907,4545.9135,27.5312,11.787700000000001
