,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
310,73.036603,48.8157,42.3305,6.485199999999999,2626.7861,28.4231,1069.4515,127.24757439999998,7.6947,0.0,2.6284,74.11117619875513,294.1808652038029,20.22474948,3.9694534656264753,0.06874937112578236
311,73.266161,48.95,42.3841,6.565900000000006,2631.2097,28.2921,1070.6586,126.66021279999998,7.639,0.0,2.6158,74.76276439816442,295.00888000095875,19.9820962,3.9459332780932033,0.06773388041721003
312,73.4995,49.0439,42.4941,6.549799999999998,2629.457,28.4377,1071.962,125.9376648,7.6547,0.0,2.6003000000000003,74.94835731835019,295.1712679747662,19.904516410000003,3.9383287177462543,0.06743378698939496
313,73.728982,48.6238,42.1508,6.473000000000006,2648.0246,28.5767,1066.619,127.29419039999998,7.7653,0.0,2.6294,74.36002340704997,295.77396851247437,20.41807982,3.9775938059270763,0.06903271414549404
314,73.963058,48.8904,42.377,6.513399999999997,2647.0898,28.6656,1070.6748,125.89104879999998,7.7051,0.0,2.5993,75.09511165530768,296.79383330265017,20.02786643,3.9522390573830775,0.0674807363991857
315,74.195855,48.9863,42.5133,6.472999999999999,2640.1943,28.3409,1072.0747,126.68352079999998,7.7027,0.0,2.6163000000000003,73.74644333939399,296.4077493596496,20.152574010000002,4.019281960426612,0.06798936280693409
316,74.42524,48.7238,42.2659,6.457899999999995,2630.1022,28.2199,1068.325,128.1053088,7.7131,0.0,2.6468000000000003,73.2462278279922,294.24197944242326,20.41503308,4.017162223471856,0.06938178270376534
317,74.658669,48.852,42.3568,6.495199999999997,2643.1718,27.8873,1070.1435,128.78590239999997,7.6637,0.0,2.6614,72.83542393395155,296.20748424675884,20.39617118,4.066805247339056,0.06885771719059182
318,74.888109,48.952,42.4265,6.525500000000001,2630.3791,28.6386,1071.2216,127.29419039999998,7.7221,0.0,2.6294,75.17511632349253,295.07083371599595,20.30448974,3.9251130978800375,0.0688122559735706
319,75.121929,48.751,42.2396,6.511399999999995,2636.2038,28.2487,1067.9226,123.34115359999997,7.7165,0.0,2.5446,73.9783851582979,294.81350671207815,19.6354059,3.985130333424289,0.06660280296850986
320,75.3509,49.0025,42.5194,6.4831,2636.8525,28.6413,1072.3966,126.14277519999999,7.6465000000000005,0.0,2.6047000000000002,74.65395357493372,296.1214605859054,19.916838550000005,3.966587788129322,0.06725901766995401
321,75.584567,48.9126,42.4709,6.441699999999997,2630.6999,28.0571,1071.4632,126.79539919999998,7.6892000000000005,0.0,2.6187,72.62595726512308,295.1733779165275,20.13570804,4.0642958665451925,0.06821654507641338
322,75.81368,49.0399,42.5911,6.448800000000006,2630.2868,28.3555,1073.6679,123.72340479999997,7.6511000000000005,0.0,2.5528,73.48594160558166,295.7342958653998,19.53172808,4.024365605229411,0.066044852940863
323,76.04719,48.7884,42.3477,6.4407,2626.8781,28.515,1069.902,125.28504079999998,7.736400000000001,0.0,2.5863,73.79883013693244,294.3150947891035,20.008651320000002,3.9880726326285525,0.06798377546465138
324,76.277218,49.0257,42.589,6.436700000000002,2634.4445,28.1846,1073.9094,131.35910559999996,7.172000000000001,0.0,2.7166,72.89469137030285,296.268388332115,19.4834552,4.064334216425727,0.06576285546252464
325,76.509737,48.8177,42.3628,6.454900000000002,2545.652,28.2855,1070.4975,132.82750959999998,6.9107,0.0,2.7481,73.37958418374501,285.3732810948714,18.991294670000002,3.8890010657499348,0.06654895860305299
326,76.74347,48.9439,42.5143,6.429600000000001,2499.1669,28.6211,1072.7344,135.7876256,6.4187,0.0,2.8116000000000003,73.93523005175437,280.7476213457361,18.04681692,3.7972103576226632,0.06428128164895702
327,76.972933,48.7197,42.3679,6.351800000000004,2415.4589,28.2278,1069.9664,133.009312,6.4318,0.0,2.7520000000000002,71.96394559298592,270.6440037215316,17.7003136,3.7608277518890003,0.0654007232992756
328,77.206324,48.6379,42.2538,6.384100000000004,2385.6479,28.2934,1068.5019,138.27692,5.9357,0.0,2.865,72.52871510438605,266.9379140276375,17.0057805,3.6804445472865526,0.06370687566787273
329,77.440217,48.6602,42.3033,6.356900000000003,2298.2165,28.0507,1069.0491,141.3256064,5.7037,0.0,2.9304,71.57467620108223,257.28662379696647,16.71412248,3.5946599754659627,0.06496304484600675
330,77.669136,48.7904,42.48,6.310400000000001,2262.6481,28.2974,1071.2377,144.849776,5.2593000000000005,0.0,3.0060000000000002,71.63178558674687,253.82329704375195,15.809455800000002,3.543445063733183,0.06228528265187139
331,77.902531,48.6864,42.3265,6.359899999999996,2171.3325,28.0921,1069.5643,143.8801632,5.045,0.0,2.9852000000000003,71.71697269025046,243.1990358639707,15.060334000000001,3.3910945588063326,0.061925960958265254
332,78.131935,48.5925,42.3315,6.261000000000003,2138.458,28.0584,1069.371,142.41175919999998,5.0579,0.0,2.9537,70.42384758085763,239.4736561825954,14.93951923,3.400462547969167,0.06238481287732468
333,78.373567,48.7621,42.4961,6.265999999999998,2138.458,28.0947,1072.3001,143.9687336,4.8506,0.0,2.9871000000000003,70.57606185612929,240.12959531534196,14.489227260000002,3.4024227053763774,0.060339198260724675
334,78.603567,48.854,42.6113,6.242699999999999,2115.7751,28.0325,1073.2978,145.07819439999997,4.8817,0.0,3.0109,70.13569261591836,237.8035635603607,14.69831053,3.3906211615052557,0.06180862183029982
335,78.836273,48.8439,42.584,6.259899999999995,2111.9621,27.779,1073.6036,145.1900728,4.8368,0.0,3.0133,69.70928882976682,237.44263158318137,14.57472944,3.406183531193767,0.06138210877642734
336,79.069698,48.6501,42.3426,6.3075000000000045,2111.0705,27.9925,1070.2238,146.11773119999998,4.8897,0.0,3.0332,70.82465258023073,236.59521617787397,14.83143804,3.3405771515766634,0.0626869734713893
337,79.299253,48.6208,42.3558,6.265000000000001,2136.9348,27.9719,1069.725,144.5560952,5.000900000000001,0.0,2.9997000000000003,70.25541120125686,239.38229961206773,15.001199730000003,3.4073147607993106,0.06266628633073656
338,79.5327,48.5147,42.2407,6.274000000000001,2136.9348,28.1846,1067.7939,142.58889999999997,4.9825,0.0,2.9575,70.89997816816545,238.9501594276457,14.73574375,3.3702430607367364,0.061668691853130966
339,79.762703,48.854,42.6072,6.2468,2137.2741,27.8655,1073.7645,144.4442168,4.8531,0.0,2.9973,69.7675654592794,240.32440841857584,14.54619663,3.4446437515272597,0.0605273377170442
340,79.995502,48.9631,42.6496,6.313499999999998,2107.9257,27.9308,1074.6818,145.61893999999998,4.8395,0.0,3.0225,70.74144159210857,237.22683264338602,14.62738875,3.3534350912895365,0.061659925173763085
341,80.224747,48.7571,42.4507,6.306400000000004,2120.3811,27.8018,1071.8172,144.849776,4.9343,0.0,3.0060000000000002,70.32885395779371,237.99249615784808,14.832505800000002,3.3839950854406635,0.06232341792054809
342,80.45828,48.7934,42.4961,6.2973,2121.2207,27.8681,1071.5437,143.6517448,4.8870000000000005,0.0,2.9803,70.38625604071599,238.02597965649548,14.564726100000001,3.3817110476625687,0.061189648798080455
343,80.68778,48.7147,42.4699,6.244799999999998,2123.8037,27.9925,1071.946,144.4442168,4.9284,0.0,2.9973,70.06118559548374,238.40529593063508,14.77189332,3.4028156090182278,0.06196126332821876
344,80.934038,48.7278,42.4547,6.2730999999999995,2123.8037,28.0934,1072.0103,142.5003296,4.8783,0.0,2.9556,70.65956097844544,238.41959652089645,14.41830348,3.3742014982746054,0.060474489892596975
345,81.166973,48.9066,42.6244,6.282199999999996,2117.8063,27.7866,1074.1507,145.41382959999999,4.7539,0.0,3.0181,69.99789926153164,238.22101414893308,14.347745589999999,3.4032594786719677,0.06022871509156598
346,81.400329,48.9197,42.6638,6.255899999999997,2100.3107,27.8184,1074.9554,146.1596856,4.778700000000001,0.0,3.0341,69.75975703523447,236.43001406909138,14.499053670000002,3.3892035195832833,0.0613249283391024
347,81.629789,48.7531,42.4992,6.253900000000002,2107.9257,27.9732,1072.9921,142.9991208,4.8327,0.0,2.9663,70.12361029775113,236.8538457935877,14.33523801,3.377661885745544,0.06052356026548459
348,81.863089,48.7117,42.4467,6.265000000000001,2115.5961,28.1611,1071.6884,145.9359288,4.8863,0.0,3.0293,70.73061395113363,237.42689072030188,14.802068590000001,3.356776895565128,0.06234369049391888
349,82.093233,48.4956,42.1962,6.299400000000006,2115.5961,27.9514,1067.488,143.85685519999998,4.9175,0.0,2.9847,70.62217936097898,236.49631434028177,14.677262250000002,3.3487541234241998,0.06206127267117441
350,82.326013,48.8096,42.5618,6.247800000000005,2121.6406,28.0558,1073.4589,145.66555599999998,4.8434,0.0,3.0235000000000003,70.25622848118145,238.49861208875652,14.644019900000002,3.394697057395271,0.06140086003750108
351,82.555474,48.8601,42.6244,6.235700000000001,2115.5961,27.7207,1073.7485,143.67505279999997,4.8046,0.0,2.9808,69.27117912817086,237.88329496763055,14.321551679999999,3.434087566597944,0.060204108413534345
352,82.7889,48.9419,42.7072,6.234699999999997,2099.6052,28.0119,1075.8245,144.80315999999996,4.841200000000001,0.0,3.005,69.98667304195388,236.54168573347545,14.547806000000001,3.379810404642028,0.061502081355722715
353,83.022287,48.85,42.6294,6.220600000000005,2106.2683,27.8235,1074.4084,144.7378976,4.7789,0.0,3.0036,69.34531055931741,236.98000489594523,14.353904040000002,3.417390490929224,0.06057010609946865
354,83.252227,48.6793,42.3911,6.288199999999996,2109.9421,27.8834,1070.7551,143.2928016,4.8555,0.0,2.9726,70.31452478972122,236.58614448371154,14.4334593,3.3646838287143823,0.061007204506829074
355,83.497334,48.546,42.2477,6.298299999999998,2109.9421,28.0494,1068.4859,145.8426968,5.0014,0.0,3.0273000000000003,70.85636538068815,236.08475879891537,15.140738220000003,3.3318779128806417,0.06413263735036827
356,83.726868,48.7864,42.5254,6.261000000000003,2136.7521,28.3119,1071.7529,143.85685519999998,5.000900000000001,0.0,2.9847,71.06010785805616,239.8155965344441,14.926186230000003,3.3748273646513467,0.06224026479385461
357,83.960566,48.6854,42.3719,6.313500000000005,2136.9956,28.2278,1069.8056,143.56317439999998,4.9447,0.0,2.9784,71.49366523600202,239.40714763338158,14.727294480000001,3.3486483990307927,0.061515684162248924
358,84.18953,48.641,42.3053,6.335699999999996,2123.9238,27.9901,1069.4354,145.0082704,4.9001,0.0,3.0094000000000003,71.16192832450145,237.86037805892215,14.746360940000002,3.3425229425243876,0.061995869427009284
359,84.423705,48.8803,42.6274,6.252899999999997,2120.8608,27.6325,1073.6679,144.5094792,4.8441,0.0,2.9987,69.2575188469328,238.45737100476214,14.52600267,3.4430539091615566,0.060916559671832946
360,84.656514,48.7268,42.4881,6.238699999999994,2120.8608,27.927,1072.2679,144.66797359999998,4.8286,0.0,3.0021,69.82314566184957,238.14643657205096,14.495940059999999,3.41070907525971,0.06086985918688843
361,84.885936,48.7379,42.4871,6.250800000000005,2116.6508,27.9283,1071.9298,146.4300584,4.8366,0.0,3.0399000000000003,69.97339374825185,237.59876403495144,14.70278034,3.3955586731976592,0.06188071053196716
362,85.119332,48.6147,42.378,6.236699999999999,2112.1999,27.9938,1070.4975,143.15761519999998,4.8834,0.0,2.9697,69.96580502114688,236.78233151713565,14.50223298,3.384257944942807,0.06124710778494252
363,85.348738,48.7329,42.5062,6.226700000000001,2115.5366,27.8809,1072.6702,142.88258079999997,4.8463,0.0,2.9638,69.56235080013771,237.6377196911847,14.36346394,3.4161829920606173,0.06044269385628522
364,85.583131,48.6884,42.4426,6.245800000000003,2117.3879,28.0597,1071.4311,143.38137199999997,4.8157000000000005,0.0,2.9745,70.24158323069415,237.57092723174136,14.32429965,3.3821977851992333,0.06029483412348344
365,85.81562,48.7308,42.4568,6.274000000000001,2117.3879,27.7777,1071.3022,145.66555599999998,4.8647,0.0,3.0235000000000003,69.87639787550114,237.5423459328411,14.708420450000002,3.3994646712623995,0.061919151266437454
366,86.057265,48.5885,42.3729,6.215600000000002,2117.3879,27.9514,1070.6586,143.02242879999997,4.8472,0.0,2.9668,69.60328626986089,237.39963899744748,14.38067296,3.4107533095063727,0.06057579961254541
367,86.290706,48.5854,42.3285,6.256900000000002,2108.9333,27.9052,1069.7412,146.52329039999998,4.8443000000000005,0.0,3.0419,69.98956253999032,236.24911178342288,14.735876170000001,3.3754906190253147,0.062374313531848746
368,86.524184,48.8894,42.6153,6.274100000000004,2110.7138,27.9193,1074.5371,141.91296799999998,4.8056,0.0,2.943,70.23381526523318,237.50862303627494,14.1428808,3.381684764516066,0.05954680979241728
369,86.754197,48.6218,42.3699,6.251899999999999,2117.2087,27.8018,1069.8538,145.3485672,4.9069,0.0,3.0167,69.66975526454817,237.20111216735725,14.802645230000001,3.4046497115809204,0.0624054630045579
370,86.987068,48.7066,42.3911,6.3155,2124.7663,28.1376,1070.4012,144.9616544,4.8814,0.0,3.0084,71.28969137781529,238.16962582258938,14.68520376,3.3408704851919957,0.06165859189340495
371,87.21634,48.5592,42.3103,6.248899999999999,2124.7663,28.1402,1069.4354,145.2553352,4.8943,0.0,3.0147,70.48104446511542,237.9547304874389,14.75484621,3.3761521596805304,0.06200694636234129
372,87.44979,48.8177,42.5487,6.2690000000000055,2123.6145,27.7815,1072.976,142.65882399999998,4.9066,0.0,2.959,69.82553337513755,238.6131134103585,14.5186294,3.4172759143623,0.060845899005690304
373,87.679301,48.746,42.4558,6.290199999999999,2122.4211,27.9629,1071.8011,144.33233839999997,4.8303,0.0,2.9949,70.53932992496073,238.21788826778587,14.46626547,3.3770931552823154,0.060727032613680794
374,87.913297,48.8227,42.5608,6.261899999999997,2110.892,28.1025,1073.684,144.6027112,4.8441,0.0,3.0007,70.54553620039279,237.34009549733742,14.535690870000002,3.3643531296316938,0.06124414351288179
375,88.142132,48.9823,42.7052,6.277100000000004,2111.9025,28.1415,1075.3901,141.91296799999998,4.8145,0.0,2.943,70.82950573983453,237.8310295143,14.1690735,3.357795978245035,0.0595762190027776
376,88.375513,48.6218,42.3568,6.265000000000001,2111.9025,27.9475,1070.7551,143.9454256,4.8909,0.0,2.9866,70.19412712569137,236.80596259040072,14.607161940000001,3.373586541882201,0.06168409688765212
377,88.604981,48.4986,42.2174,6.2812000000000054,2124.4167,28.3833,1068.0351,143.67505279999997,4.9699,0.0,2.9808,71.48871422935099,237.60405593386994,14.814277919999999,3.3236582654373334,0.06234859022828766
378,88.838412,48.7823,42.5598,6.222499999999997,2130.8029,27.7625,1073.4589,144.6027112,4.9255,0.0,3.0007,69.21622377386882,239.52856779074523,14.779947850000003,3.4605841626565934,0.06170432189496464
379,89.068401,48.6763,42.4083,6.268000000000001,2124.1645,27.8426,1070.7551,144.5560952,4.8853,0.0,2.9997000000000003,69.96698973861388,238.18089098471978,14.65443441,3.404189488136158,0.061526490850771644
380,89.301227,48.5642,42.2275,6.3367,2128.2634,28.0093,1067.81,143.6983608,4.9275,0.0,2.9813,71.22292614938725,237.98411937531628,14.69035575,3.341397668443923,0.06172830266389483
381,89.530632,48.7117,42.4133,6.298400000000001,2135.5354,28.0999,1071.1735,144.46752479999998,5.0024,0.0,2.9978000000000002,70.9851571503729,239.54946897850027,14.99619472,3.3746416658773555,0.06260166129337535
382,89.768127,48.7399,42.4679,6.2719999999999985,2135.5354,27.9655,1072.0585,145.48375359999997,4.8625,0.0,3.0196,70.32449002472617,239.7473839568357,14.682805,3.409159225648707,0.06124281632471745
383,90.001575,48.956,42.6678,6.288200000000003,2109.8232,27.8209,1075.229,144.33233839999997,4.7396,0.0,2.9949,70.15691639908897,237.56127654072344,14.19462804,3.386141933453169,0.05975143864646945
384,90.231567,48.8874,42.6244,6.262999999999998,2101.7822,27.9321,1074.2313,143.8801632,4.8208,0.0,2.9852000000000003,70.13114736523418,236.43628640333876,14.391052160000003,3.3713449057379363,0.06086651240770285
385,90.464418,48.8722,42.5931,6.2791,2119.2426,28.1155,1073.2817,143.60979039999998,4.869800000000001,0.0,2.9794,70.7885262097956,238.18972187876716,14.509082120000002,3.364806906317635,0.06091397229719583
386,90.693787,48.7551,42.4891,6.265999999999998,2116.4916,27.6816,1071.9138,144.12722799999997,4.8834,0.1083,2.9905,69.53832266856838,237.57734726485802,14.603807699999999,3.41649522375155,0.06146969762954402
387,90.927145,48.5814,42.2184,6.3629999999999995,2116.4916,28.2003,1067.7456,144.6493272,4.9815000000000005,0.332,3.0017,72.03122636060199,236.65351374497106,14.952968550000001,3.285429468606277,0.06318506880955937
388,91.156636,48.6773,42.4042,6.2730999999999995,2138.6669,28.0325,1070.3847,145.98254479999997,4.9936,0.5466,3.0303,70.5063873766889,239.72407863144096,15.13210608,3.4000334941384254,0.06312301278364514
389,91.390493,48.8369,42.5406,6.296300000000002,2134.0769,27.9655,1072.9277,143.2461856,4.8657,0.7696,2.9716,70.62009374512077,239.77789325312654,14.458914120000001,3.395321084088664,0.060301281005651956
390,91.619456,48.8611,42.5921,6.268999999999998,2120.9206,28.0947,1073.5393,144.82646799999998,4.9071,0.9842,3.0055,70.61272474540519,238.43553221835157,14.74828905,3.37666522681334,0.0618544095034208
391,91.848796,48.7621,42.5365,6.2256,2118.5244,27.7599,1072.7828,146.8822336,4.8901,1.2063,3.0496000000000003,69.2471750864454,237.99831901242572,14.912848960000003,3.436939033474191,0.06265947180585513
392,92.082195,48.8369,42.5184,6.3185,2118.5244,28.2961,1072.3161,145.07819439999997,4.8613,1.4233,3.0109,71.72819419886748,237.8947809845201,14.636888169999999,3.3166146679359207,0.061526730890966566
393,92.311629,48.6561,42.3507,6.305399999999999,2122.8132,28.2238,1069.8861,143.90347119999998,5.0234000000000005,1.6423,2.9857,71.38408960155328,237.83619166533094,14.998365380000001,3.331781535533595,0.06306174546010565
394,92.545668,48.7207,42.3719,6.348800000000004,2151.031,28.3594,1070.6906,143.67505279999997,5.0976,1.8633,2.9808,72.26243828072691,241.1788814760159,15.194926079999998,3.337541428356987,0.06300272224088187
395,92.774442,48.7854,42.3679,6.417500000000004,2173.0312,27.9925,1070.1435,143.474604,5.2309,2.0795,2.9765,72.16406834294463,243.5211002711649,15.56977385,3.3745478305613514,0.06393603606694775
396,93.007818,49.0328,42.6214,6.4114,2198.2531,27.6942,1073.8612,145.0082704,5.232600000000001,2.302,3.0094000000000003,71.3215721329425,247.20341315541265,15.746986440000004,3.4660398777333263,0.06370052192645147
397,93.237233,48.9449,42.3336,6.6113,2259.4445,27.8834,1069.8861,144.53278719999997,5.5746,2.5182,2.9992,74.23342062901591,253.14411798418146,16.71934032,3.4101098378488843,0.0660467264779376
398,93.466752,49.0439,42.3265,6.717399999999998,2315.1005,27.8668,1069.8538,142.58889999999997,5.7219,2.7431,2.9575,75.47535278011462,259.3718859077071,16.92251925,3.4365110775082517,0.06524423104214765
399,93.700788,49.0388,42.3477,6.691099999999999,2315.1005,28.3833,1070.208,143.83354719999997,6.0341000000000005,2.9549,2.9842,76.54954528226979,259.4577570070933,18.00696122,3.3894095131508015,0.06940228508761721
400,93.933514,49.0489,42.1942,6.854700000000001,2368.6347,27.9013,1067.81,143.8801632,6.3911,3.1751,2.9852000000000003,77.23518124832314,264.86263081971737,19.07871172,3.4293003076945303,0.07203247834907374
401,94.16297,49.1166,42.1276,6.988999999999997,2444.1909,27.7435,1066.2327,143.9920416,6.5496,3.3961,2.9876,78.41912451261085,272.9076677331365,19.56758496,3.4801162271232613,0.0717003854180243
402,94.39632,49.0843,41.9852,7.0991,2521.6865,28.337,1064.9453,142.5003296,6.955,3.6162,2.9556,81.45383006394478,281.22052332668204,20.556198000000002,3.4525144257294196,0.07309636493393738
403,94.62573,49.155,41.9054,7.249600000000001,2593.5402,28.0119,1062.7081,144.66797359999998,7.349600000000001,3.8352,3.0021,82.35317450795651,288.6260941195761,22.06423416,3.5047354985895613,0.0764457358829757
404,94.859797,49.1499,41.8953,7.2546000000000035,2670.3696,28.212,1062.8532,145.3951832,7.6496,4.0395,3.0177,83.00281550588664,297.2167474204494,23.08419792,3.5808032005778223,0.07766789092589249
405,95.088633,49.263,41.9599,7.303100000000001,2714.7355,27.9231,1063.9637,144.66797359999998,7.6196,4.2537,3.0021,82.74193629057194,302.47044878494677,22.87480116,3.655588234275004,0.07562656534511157
406,95.321963,49.3145,42.0367,7.277799999999999,2727.0837,28.0779,1065.1545,144.30903039999998,7.7306,4.4798,2.9944,82.8916353173207,304.18632886730103,23.148508640000003,3.669686666246039,0.0760997666338199
407,95.555445,49.3064,42.0074,7.2989999999999995,2744.4763,28.4204,1064.913,143.35806399999998,7.7703,4.5278,2.974,84.16485250232685,306.05693943530207,23.1088722,3.6363984529865445,0.07550514045732012
408,95.78477,49.1055,41.7852,7.320299999999996,2745.2416,28.1181,1061.3564,143.5864824,7.7592,4.5278,2.9789000000000003,83.53013737242037,305.1198286999407,23.113880880000004,3.652811288212772,0.07575345390853157
409,96.018848,49.2226,41.868,7.354599999999998,2746.9653,27.7942,1062.5795,144.71458959999998,7.7296000000000005,4.5278,3.0031000000000003,82.98262663336963,305.6632481269855,23.212761760000003,3.6834607498923124,0.07594227275356452
410,96.247696,49.2661,41.9922,7.273900000000005,2749.0837,28.2514,1064.1083,144.150536,7.736400000000001,4.5278,2.991,83.35591478893346,306.3390850860947,23.139572400000002,3.675073159016726,0.0755358148095819
411,96.481009,49.1156,41.8185,7.2971,2743.52,28.1728,1061.9841,145.21338079999998,7.7754,4.5278,3.0138000000000003,83.4083195603315,305.10882017452957,23.433500520000003,3.658014233865916,0.0768037466324162
412,96.710514,49.2923,41.9771,7.315199999999997,2749.2668,28.0093,1064.1567,144.4442168,7.7224,4.5278,2.9973,83.14478892667229,306.3734229809898,23.14634952,3.68481809787489,0.07554946932011206
413,96.943933,48.9853,41.5944,7.390900000000002,2743.1376,27.9308,1058.0733,144.33233839999997,7.8564,4.5278,2.9949,83.83149383278494,303.94287406179836,23.52913236,3.625640677095175,0.07741300871957933
414,97.173971,49.1216,41.8327,7.288899999999998,2764.0307,27.9026,1062.1772,145.41382959999999,7.7151000000000005,4.5278,3.0181,82.5088394423888,307.44572230995954,23.284943310000003,3.726215571419245,0.07573676138685928
415,97.406708,49.1721,41.9387,7.233400000000003,2751.5722,28.1441,1063.3842,145.3718752,7.7946,4.5278,3.0172000000000003,82.54350624146142,306.4077414596726,23.517867120000002,3.7120756727167556,0.07675350174889518
416,97.636097,49.3145,42.0044,7.310100000000006,2737.3215,28.1012,1064.5751,142.61220799999998,7.7796,4.5278,2.958,83.35525006062032,305.1621949500959,23.012056800000003,3.6609834980779965,0.0754092649116095
417,97.869489,49.0621,41.758,7.304099999999998,2755.695,28.2895,1061.276,144.6027112,7.8404,4.5278,3.0007,83.83996117800288,306.25847016991355,23.526688280000002,3.652893749791796,0.07681971462518992
418,98.099016,49.3499,41.9912,7.358699999999999,2754.1706,27.7828,1064.6396,141.5307168,7.6824,4.5278,2.9348,82.99814037101184,307.0591698883223,22.546307520000003,3.6995909609026207,0.0734265891756306
419,98.333049,49.1833,41.8337,7.349600000000002,2732.9516,27.9488,1061.7104,142.4350672,7.7747,4.5278,2.9542,83.3834143679197,303.85516955278206,22.96801874,3.6440720478542192,0.0755887048879393
420,98.56579,49.1944,41.9125,7.2819,2756.6772,27.4058,1063.545,145.21338079999998,7.6918,4.5278,3.0138000000000003,80.95633760533113,307.02264015670943,23.181546840000003,3.7924472529065025,0.07550435638286401
421,98.795267,49.0712,41.7145,7.3566999999999965,2740.0444,28.0999,1059.5861,141.982892,7.742,4.5278,2.9445,83.9209962198772,304.03422182002873,22.796319,3.6228624005301833,0.07497945087738889
422,99.028742,49.1974,41.8993,7.298100000000005,2747.8278,28.2278,1063.5772,141.84770559999998,7.7524,4.5278,2.9416,83.5834312800325,306.0463111702026,22.80445984,3.6615667301913573,0.07451310147410231
423,99.25802,49.2186,41.9932,7.2254000000000005,2747.6362,27.7993,1063.867,143.38137199999997,7.694,4.5278,2.9745,81.43550656660634,306.1083559054622,22.885803,3.758905283595127,0.07476373172599052
424,99.48809,49.1954,41.9458,7.249600000000001,2727.934,27.7409,1064.1406,144.9849624,7.6441,4.5278,3.0089,81.55645203316342,303.991534267252,23.00033249,3.727375660525785,0.0756610954493865
425,99.720975,49.2842,42.0225,7.261699999999998,2727.7451,28.1767,1065.0096,145.54901599999997,7.6974,4.5278,3.021,82.98598110280165,304.2187127102561,23.2538454,3.6659048753475005,0.07643791926155252
426,99.954371,49.1499,41.868,7.2819,2734.7548,27.6753,1062.4991,145.1015024,7.7977,4.5278,3.0114,81.75243671517784,304.28152318657374,23.48199378,3.721987202004488,0.07717193451014027
427,100.183839,49.2277,42.0124,7.215299999999999,2753.1115,27.5524,1063.8187,144.9616544,7.7061,4.5278,3.0084,80.59118642309105,306.70442239498567,23.183031240000002,3.805681936295561,0.07558753492684891
428,100.417244,49.4428,42.1568,7.286000000000001,2737.5895,28.4923,1067.4238,144.76120559999998,7.7064,4.5278,3.0041,84.21665797687285,306.00873660411423,23.150796240000002,3.633589172918127,0.0756540368648048
429,100.647131,49.3357,42.0447,7.291000000000004,2737.4165,27.826,1065.5407,143.56317439999998,7.6492,4.5278,2.9784,82.30774947519475,305.44958617092436,22.782377280000002,3.711067160972228,0.07458637468001471
430,100.880061,49.0813,41.7782,7.303100000000001,2737.7973,28.4244,1061.276,143.38137199999997,7.7691,4.5278,2.9745,84.22739215551758,304.26938131154566,23.10918795,3.6124753898321136,0.07594976481165609
431,101.109329,49.3751,42.0296,7.345500000000001,2744.8588,28.0338,1064.2854,144.6027112,7.7236,4.5278,3.0007,83.58700896548778,305.91919691708637,23.17620652,3.65988926632603,0.07575924215792668
