,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
0,20.987947565217393,37.17943913043478,32.11140000000001,5.0680391304347845,2150.9378173913037,24.482408695652175,97.33428987826083,97.33428987826083,6.162426086956524,0.11386956521739133,4.930399999999995,0.0,32.3057,24.833661709354246,2137.75544486449,0.0,1.9093999999999998,0.0,1.8667043478260867,48.744548879824755,21.924346534359064,11.503538682608697,0.4500472351393192,0.5246737208042035,6.35207763795377,37.16390462709226,32.1301973628317,0.0,2.043902967371991
1,35.11096682608696,37.166260869565214,32.21453043478261,4.9517304347826085,1822.4688434782609,24.269013043478257,107.27342911304343,107.27342911304343,4.400765217391304,0.11352173913043483,4.930399999999995,0.0,32.3057,24.284677912987515,1819.7787659888124,0.0,1.9093999999999998,0.0,2.0799173913043476,47.08987819784879,20.47304902238063,9.152672542173914,0.4350998487076843,0.4470739167459682,4.5556206544624755,37.179553313855465,32.21831727025058,0.0,2.245348403822683
2,53.85646852173913,36.99642173913044,32.11643913043478,4.879982608695653,1506.482169565217,24.38851739130434,116.24761714782609,116.24761714782609,2.695530434782609,0.11334782608695655,4.930399999999995,0.0,32.3057,24.463745702234014,1504.7335250148315,0.0,1.9093999999999998,0.0,2.272430434782608,46.562452205823575,18.339020695253907,6.125674522173912,0.3941491265669477,0.33400144248695335,2.8948608128977993,37.02764962321314,32.15301062518507,0.0,2.4365033796465263
3,67.22514886956523,37.076,32.318886956521744,4.757113043478261,1172.7065173913038,24.260613043478266,125.94516389565217,125.94516389565217,0.9703956521739131,0.11186956521739132,4.930399999999995,0.0,32.3057,24.462800564473188,1188.2813131777723,0.0,1.9093999999999998,0.0,2.4804608695652175,45.02275314279756,15.466468919059063,2.4074390221739135,0.34379899001481506,0.15563270009846528,1.1727876393777854,37.06663893229798,32.330983400132475,0.0,2.644397042032027
4,93.58509952173912,37.16235217391305,32.036165217391314,5.126186956521741,2294.172691304347,24.45083478260869,93.70695704347821,93.70695704347821,6.945165217391305,0.11447826086956522,4.930399999999995,0.0,32.3057,24.885287556849285,2283.329063911651,0.0,1.9093999999999998,0.0,1.788891304347826,49.302202938940965,22.512456166486835,12.42442582,0.45707494290967826,0.551854008192285,7.146945641119146,37.17582132027905,32.04807828938526,0.0,1.9566679911058764
5,107.67132652173915,37.18758695652174,31.953626086956525,5.233960869565218,2597.4645913043473,24.207047826086956,84.3533553043478,84.3533553043478,8.61894347826087,0.112304347826087,4.930399999999995,0.0,32.3057,24.845241958712396,2581.4211511104013,0.0,1.9093999999999998,0.0,1.588239130434783,49.94255855522116,22.944527066635725,13.68890528695652,0.45983205120372733,0.5965665200953455,8.807663336559408,37.233747178250745,31.987649995520204,0.0,1.7640659335966102
6,120.15036273913044,37.41616086956522,32.03071739130435,5.385443478260869,2853.565591304348,24.118817391304347,75.62339457391299,75.62339457391299,10.056473913043478,0.11373913043478259,4.930399999999995,0.0,32.3057,24.71273169788093,2835.0924282588144,0.0,1.9093999999999998,0.0,1.4009652173913043,51.35293734226989,22.597766510083574,14.08870955217391,0.44036816920807514,0.6234011861715857,10.250462226490756,37.40237054102617,32.0439454611109,0.0,1.5791970259654144
7,153.19941308695655,37.5350347826087,31.92878695652174,5.606247826086958,3078.4725782608693,24.585682608695656,67.78744765217388,67.78744765217388,11.358839130434784,0.11326086956521741,4.930399999999995,0.0,32.3057,25.007530269722096,3053.9979798027257,0.0,1.9093999999999998,0.0,1.2328695652173915,54.703399868444066,21.853152391903528,14.004303233913044,0.39961826085182095,0.6407420625704393,11.554977803741924,37.54059564963403,31.953545528657763,0.0,1.4033038039600236
8,167.32841869565218,37.57268260869565,31.726369565217386,5.84631304347826,3325.2200086956523,24.161621739130435,58.76157666086953,58.76157666086953,12.71445652173913,0.11326086956521741,4.930399999999995,0.0,32.3057,24.928056317548588,3310.33124419043,0.0,1.9093999999999998,0.0,1.0392478260869566,56.28751786346097,20.461694847723425,13.213091703913044,0.3636907352116829,0.645625330713118,12.922309686299968,37.588053656468816,31.733784563495924,0.0,1.2132584449028518
9,176.02977099999998,37.626821739130435,31.674282608695652,5.952539130434781,3423.669969565218,24.250082608695653,55.307939095652145,55.307939095652145,13.359682608695651,0.11278260869565218,4.930399999999995,0.0,32.3057,25.01415459560094,3333.581070566888,0.0,1.9093999999999998,0.0,0.9651608695652173,57.61462460524161,19.783934821600795,12.83892399826087,0.3439944053999173,0.6487690701754335,13.134650250516385,37.58027055326721,31.67473834145699,0.0,1.2003259878635917
10,184.24454621739136,37.78285217391304,31.77063043478261,6.012221739130436,3553.2256217391305,24.425482608695653,50.74747554782604,50.74747554782604,14.029678260869565,0.11300000000000003,4.930399999999995,0.0,32.3057,24.897401972120345,3537.9807862729085,0.0,1.9093999999999998,0.0,0.8673304347826089,58.66114093669565,18.882981683465434,12.168547934347826,0.3221356723126051,0.6441171123229877,14.229954677785587,37.7784305280463,31.730773656276334,0.0,1.0451287451668445
