,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
27,6.88,39.8595,33.2845,59.7547,13.8646,1.0898,3401.8234,27.893,0.0,6.574999999999996
28,7.127,39.8474,33.2935,60.3502,13.8894,1.1174,3402.0549,27.5212,0.0,6.553899999999999
29,7.374,39.811,33.1703,59.9317,13.8468,1.1068,3410.5637,28.148,0.0,6.6407000000000025
30,7.621,39.8373,33.3117,59.7386,13.8487,1.085,3409.2458,27.7074,0.0,6.525599999999997
31,7.867,39.9059,33.3683,59.4006,13.7688,1.0976,3398.2783,27.6219,0.0,6.537600000000005
32,8.113,39.9039,33.3339,60.1731,13.8288,1.068,3399.3564,28.0455,0.0,6.57
33,8.359,40.0008,33.3935,59.2075,13.7746,1.0366,3397.3544,27.7106,0.0,6.607299999999995
34,8.605,39.815,33.2935,59.1431,13.8627,1.147,3401.052,27.5412,0.0,6.521499999999996
35,8.852,39.8312,33.1633,59.5133,13.8822,1.1121,3409.8659,27.7523,0.0,6.667900000000003
36,9.099,39.9504,33.3117,59.9317,13.8357,1.1407,3408.8583,27.9385,0.0,6.6387
37,9.345,39.8655,33.2986,59.8352,13.8393,1.1068,3403.9077,27.6671,0.0,6.566899999999997
38,9.593,39.8766,33.2935,60.7847,13.8326,1.1552,3397.3544,28.3674,0.0,6.583100000000002
39,9.839,39.8958,33.2612,59.642,13.899,0.9901,3408.7036,27.8413,0.0,6.634599999999999
40,10.086,39.8554,33.2643,59.2236,13.8588,1.1421,3411.3393,28.2869,0.0,6.591100000000004
41,10.334,39.7726,33.1199,59.3041,13.8177,1.0288,3409.0908,28.372,0.0,6.652699999999996
42,10.582,39.7696,33.1582,59.4811,13.8523,1.1358,3410.7187,27.7517,0.0,6.611399999999996
43,10.83,39.8383,33.235,58.7408,13.8458,1.1775,3407.9291,28.0267,0.0,6.603299999999997
44,11.078,39.7171,33.1007,59.4972,13.9031,1.1208,3412.7363,27.6419,0.0,6.616399999999999
45,11.326,39.8968,33.3662,59.9961,13.8143,1.1218,3405.6079,27.9231,0.0,6.5306
46,11.574,39.8362,33.2219,59.4167,13.8966,1.1315,3406.2265,28.3647,0.0,6.6143
47,11.821,39.916,33.2986,60.0122,13.8709,1.1751,3405.144,27.6231,0.0,6.617399999999996
48,12.068,39.9312,33.339,60.3823,13.7936,1.0903,3400.6665,27.7733,0.0,6.592199999999998
49,12.315,39.8474,33.2845,59.6099,13.9036,1.114,3398.2011,27.8063,0.0,6.562899999999999
50,12.569,39.815,33.1875,59.3363,13.8687,1.0966,3413.8237,27.7847,0.0,6.627499999999998
51,12.817,39.7242,33.137,61.0744,13.8947,1.13,3406.768,27.9437,0.0,6.587200000000003
52,13.073,39.9049,33.3218,59.5938,13.8328,1.0845,3403.4443,28.1246,0.0,6.583099999999995
53,13.321,39.9039,33.3572,59.642,13.8158,1.1169,3408.3164,27.703,0.0,6.546700000000001
54,13.569,39.7736,33.132,59.6259,13.9342,1.1562,3404.9895,28.074,0.0,6.641600000000004
55,13.817,39.7413,33.1148,58.7569,13.9,1.115,3411.6496,28.3099,0.0,6.6265
56,14.065,39.9251,33.339,59.9961,13.8817,1.1189,3403.676,27.856,0.0,6.586100000000002
57,14.313,39.9332,33.2895,59.3363,13.8995,1.0375,3402.5178,27.3547,0.0,6.643700000000003
58,14.561,39.8797,33.2915,59.8834,13.8976,1.037,3410.5637,27.7695,0.0,6.5882000000000005
59,14.809,39.8978,33.2976,59.4489,13.8723,1.1082,3408.1613,27.7289,0.0,6.600199999999994
60,15.057,39.8898,33.341,60.2536,13.8685,1.0961,3419.0371,28.152,0.0,6.5488
61,15.306,39.8928,33.2673,59.4811,13.8711,1.0797,3406.6906,27.3741,0.0,6.625500000000002
62,15.554,39.8625,33.2552,60.1892,13.8697,1.0637,3409.3232,27.856,0.0,6.607299999999995
63,15.801,40.021,33.4046,59.9317,13.8906,1.0956,3403.2126,27.8719,0.0,6.616399999999999
64,16.049,39.6989,33.0855,58.7891,13.8133,1.1663,3407.9291,28.0235,0.0,6.613399999999999
65,16.297,39.808,33.2441,60.5272,13.8528,1.1068,3403.9848,28.028,0.0,6.563899999999997
66,16.546,39.9312,33.3925,59.288,13.8507,1.1024,3402.2092,27.997,0.0,6.538699999999999
67,16.794,39.8837,33.344,60.3663,13.8925,1.0288,3407.2324,28.0627,0.0,6.539699999999996
68,17.042,39.9342,33.2946,59.9478,13.9113,1.0767,3407.9291,27.5818,0.0,6.639599999999994
69,17.289,39.8524,33.3279,59.5294,13.9229,1.0869,3411.8825,27.9154,0.0,6.524500000000003
70,17.537,39.9584,33.2986,60.495,13.9089,1.1024,3411.3393,27.8981,0.0,6.659799999999997
71,17.785,39.7898,33.1128,59.8513,13.8644,1.0351,3407.0002,27.3338,0.0,6.677
72,18.033,39.7959,33.2552,59.642,13.9395,1.1145,3408.2387,27.902,0.0,6.540700000000001
73,18.281,39.8766,33.2511,60.3663,13.8665,1.0593,3409.2458,28.0928,0.0,6.625500000000002
74,18.529,39.9342,33.3198,59.6581,13.8343,1.0898,3406.3039,27.6684,0.0,6.614399999999996
75,18.777,39.8847,33.3158,59.7225,13.8174,1.1082,3400.7436,28.395,0.0,6.568899999999999
76,19.025,39.8888,33.2279,59.8191,13.8415,1.0908,3405.0666,28.1781,0.0,6.660900000000005
77,19.274,39.7858,33.138,59.8191,13.8808,1.0908,3411.1064,28.5343,0.0,6.647800000000004
78,19.522,39.8272,33.2259,59.5616,13.8646,1.0385,3414.1345,28.1051,0.0,6.601299999999995
79,19.77,39.7777,33.2249,59.1431,13.9424,1.0487,3409.0134,27.6451,0.0,6.552800000000005
80,20.018,39.9544,33.3612,59.0466,13.8552,1.0956,3409.2458,27.7428,0.0,6.593200000000003
81,20.267,39.9211,33.2713,59.98,13.8066,1.0942,3402.132,27.5424,0.0,6.649800000000006
82,20.515,39.7777,33.1734,59.5777,13.8511,1.0293,3404.1394,27.9174,0.0,6.604300000000002
83,20.763,39.813,33.1835,59.4328,13.887,1.052,3410.7187,28.3251,0.0,6.6295
84,21.012,39.6191,32.9977,59.5133,13.9125,1.0511,3419.2709,28.5023,0.0,6.621400000000001
85,21.26,39.809,33.1936,59.642,13.9084,1.1131,3407.5419,27.543,0.0,6.615399999999994
86,21.508,39.6595,33.0421,59.4811,13.7948,1.0792,3402.9809,27.5624,0.0,6.6174000000000035
87,21.755,39.7807,33.1875,59.5616,13.7914,1.0797,3408.8583,27.3972,0.0,6.593200000000003
88,22.004,39.9029,33.2733,60.0927,13.8504,1.054,3400.1269,27.6847,0.0,6.6296000000000035
89,22.252,39.6484,33.029,59.9478,13.8625,1.0041,3404.2167,27.5412,0.0,6.619399999999999
90,22.499,39.916,33.3067,61.1066,13.7994,1.0879,3404.7575,27.6451,0.0,6.6092999999999975
91,22.747,39.911,33.2814,59.8191,13.8591,1.0361,3414.3676,28.0242,0.0,6.6296000000000035
92,23.003,39.913,33.3047,60.0605,13.8052,1.0908,3403.9848,27.9848,0.0,6.6083
93,23.252,39.8968,33.2521,59.5777,13.8155,1.0947,3403.1354,27.664,0.0,6.6447
94,23.501,39.8988,33.3248,59.7225,13.8076,1.069,3405.6853,27.8509,0.0,6.573999999999998
95,23.749,39.7999,33.1966,60.8652,13.7941,1.0065,3406.4587,27.316,0.0,6.603300000000004
96,23.997,39.8474,33.2006,60.318,13.8415,1.0361,3409.9433,27.3577,0.0,6.646799999999999
97,24.245,39.9362,33.3016,59.7708,13.8678,1.0535,3414.8339,27.9584,0.0,6.634599999999999
98,24.492,39.909,33.3057,59.4167,13.823,1.1073,3405.4533,27.2767,0.0,6.603299999999997
99,24.74,39.8049,33.2168,59.8191,13.8015,1.0206,3406.5358,27.7536,0.0,6.588100000000004
100,24.987,40.0029,33.4349,59.6099,13.8398,1.0506,3400.3581,27.3694,0.0,6.567999999999998
101,25.235,39.9857,33.3319,59.4811,13.8442,1.0651,3399.9729,27.4436,0.0,6.653800000000004
102,25.483,39.7676,33.1966,59.8995,13.8259,1.0758,3401.9777,27.6012,0.0,6.571000000000005
103,25.731,39.9029,33.3612,60.0766,13.8528,1.0433,3403.4443,27.7055,0.0,6.541700000000006
104,25.979,39.7221,33.13,59.6581,13.9005,1.0443,3399.8186,27.7163,0.0,6.592099999999995
105,26.228,39.911,33.2229,59.4489,13.8261,1.038,3405.9946,27.9315,0.0,6.688099999999999
106,26.475,39.8575,33.2905,58.2902,13.9051,1.1029,3407.0002,27.9193,0.0,6.567
107,26.723,39.911,33.239,58.95,13.9164,1.0491,3401.592,27.9392,0.0,6.672000000000004
108,26.971,39.9918,33.3238,60.672,13.8251,1.0472,3404.2939,27.7682,0.0,6.667999999999999
109,27.219,39.8312,33.2582,60.2697,13.8442,1.069,3408.3937,27.877,0.0,6.573
110,27.467,39.815,33.2289,58.773,13.8925,1.0956,3404.6804,27.9379,0.0,6.586099999999995
111,27.715,39.8988,33.2552,60.0605,13.899,1.0821,3413.28,28.1859,0.0,6.643599999999999
112,27.97,39.8827,33.2683,60.672,13.8117,1.0811,3405.0666,27.7074,0.0,6.614399999999996
113,28.221,39.8766,33.2794,59.9961,13.8126,1.0424,3405.2985,27.7081,0.0,6.597200000000001
114,28.469,39.8524,33.2037,59.5133,13.9388,1.0738,3412.1152,27.6281,0.0,6.648700000000005
115,28.718,39.8302,33.2087,59.465,13.8596,1.008,3411.4943,27.7119,0.0,6.6214999999999975
116,28.966,39.8504,33.241,60.672,13.886,1.0758,3402.2092,27.3584,0.0,6.609400000000001
117,29.215,40.013,33.3784,59.9961,13.8687,1.055,3404.0622,27.603,0.0,6.634599999999999
118,29.471,39.8544,33.2784,59.1914,13.8735,1.1097,3409.1684,27.847,0.0,6.5760000000000005
119,29.719,39.9261,33.336,59.6742,13.8333,1.0298,3399.8957,27.3793,0.0,6.5901
120,29.967,39.8918,33.3299,59.5455,13.8605,1.007,3401.9777,27.9148,0.0,6.561900000000001
121,30.215,39.8393,33.234,59.7064,13.9417,1.0477,3412.0375,28.4832,0.0,6.6053
122,30.464,39.8605,33.3067,58.8213,13.8562,1.0811,3406.3039,27.4888,0.0,6.5538000000000025
123,30.712,39.8706,33.2501,60.3984,13.8892,1.0501,3404.4484,27.6225,0.0,6.6205
124,30.959,39.8726,33.1895,59.5616,13.9277,1.0656,3414.9895,27.7018,0.0,6.683099999999996
125,31.206,39.7858,33.1512,59.2075,13.9072,1.0298,3414.29,27.4771,0.0,6.634599999999999
126,31.453,39.8585,33.2158,59.3846,13.873,1.0884,3408.8583,27.647,0.0,6.642699999999998
127,31.702,39.9504,33.3289,59.4972,13.8367,1.0375,3402.8266,27.625,0.0,6.621500000000005
128,31.95,39.8029,33.1401,59.5938,13.8793,1.0884,3407.9291,27.8077,0.0,6.662800000000004
129,32.197,39.9635,33.3319,59.3041,13.8485,1.0477,3413.746,27.8362,0.0,6.631600000000006
130,32.445,39.8292,33.238,60.0283,13.8598,1.0574,3408.7036,28.555,0.0,6.591200000000001
131,32.692,39.8948,33.2612,59.8191,13.8711,1.1232,3408.1613,27.61,0.0,6.633599999999994
132,32.94,39.704,33.0451,59.3041,13.8827,1.1286,3410.0209,28.1279,0.0,6.658900000000003
133,33.188,39.8696,33.2097,58.6764,13.9412,1.0472,3407.9291,27.6206,0.0,6.6599
134,33.436,39.8362,33.1794,59.7064,13.921,0.9862,3414.8339,28.1344,0.0,6.656799999999997
135,33.684,39.8504,33.2259,59.7064,13.8709,1.0637,3411.9599,28.0876,0.0,6.624499999999998
136,33.932,39.8272,33.1683,60.2375,13.8735,1.0351,3410.2534,27.7131,0.0,6.658899999999996
137,34.18,39.7625,33.137,59.4489,13.7965,1.0419,3406.9228,28.1084,0.0,6.625500000000002
138,34.427,39.5888,32.9936,59.2075,13.8706,1.0811,3407.155,27.8139,0.0,6.595199999999998
139,34.676,39.7858,33.1996,59.9639,13.8326,1.0937,3400.8979,27.391,0.0,6.586200000000005
140,34.924,39.8746,33.237,59.3685,13.8439,1.0366,3403.5986,27.7688,0.0,6.637599999999999
141,35.171,39.9554,33.3016,59.9478,13.8863,1.0428,3408.1613,28.0422,0.0,6.653799999999997
142,35.419,39.8837,33.2158,60.1088,13.8769,1.1276,3406.5358,27.7074,0.0,6.667899999999996
143,35.666,39.8514,33.2309,60.5111,13.8333,1.1223,3404.4484,27.118,0.0,6.6205
144,35.914,39.9443,33.3168,59.7064,13.8954,1.0196,3400.281,27.9141,0.0,6.627499999999998
145,36.163,39.909,33.2966,59.6099,13.86,1.0821,3417.4013,27.4603,0.0,6.612400000000001
146,36.41,39.9584,33.3067,59.6903,13.822,0.992,3408.2387,28.0222,0.0,6.651699999999998
147,36.657,39.9453,33.3127,59.8513,13.8649,1.0395,3413.0468,28.3401,0.0,6.632600000000004
148,36.905,40.0362,33.3955,60.2858,13.823,1.007,3404.1394,27.6646,0.0,6.6407000000000025
149,37.154,39.8706,33.2532,60.1892,13.8418,1.0632,3403.1354,27.8553,0.0,6.6174000000000035
150,37.402,39.9191,33.2824,60.1892,13.8283,1.084,3409.4782,28.0876,0.0,6.636699999999998
151,37.649,39.8918,33.2723,59.111,13.7878,1.0022,3403.0581,27.5993,0.0,6.619500000000002
152,37.897,39.915,33.2532,59.4811,13.8786,1.0874,3403.4443,27.4015,0.0,6.6617999999999995
153,38.145,39.8403,33.2269,60.4789,13.817,1.1068,3405.7624,27.8764,0.0,6.613399999999999
154,38.393,39.8736,33.2077,59.9156,13.8771,1.0908,3408.5485,27.487,0.0,6.665900000000001
155,38.641,39.8362,33.2895,59.288,13.8249,1.0399,3407.6193,27.8579,0.0,6.546700000000001
156,38.889,39.8999,33.2865,59.8513,13.8432,1.0884,3401.5148,27.5237,0.0,6.613400000000006
157,39.136,39.8665,33.2612,60.2375,13.8769,1.0617,3406.9228,28.6805,0.0,6.6053
158,39.384,39.8655,33.2289,59.9156,13.8993,1.0254,3413.9013,27.4182,0.0,6.636599999999994
159,39.632,39.7686,33.1592,59.803,13.9022,1.0685,3405.0666,27.9148,0.0,6.609400000000001
160,39.881,39.8575,33.2047,60.2375,13.8651,1.0467,3404.1394,27.647,0.0,6.652799999999999
161,40.129,39.9292,33.2976,59.7225,13.8162,1.0458,3405.6853,27.5768,0.0,6.631599999999999
162,40.376,39.7807,33.1613,59.1914,13.8916,1.0511,3403.7531,27.446,0.0,6.619400000000006
163,40.624,39.8706,33.2097,60.4467,13.8502,1.0598,3407.7741,27.5855,0.0,6.660900000000005
164,40.871,39.8756,33.2592,59.5938,13.8846,1.0879,3409.7109,28.0016,0.0,6.616399999999999
165,41.12,39.9039,33.2592,59.7869,13.8338,1.0864,3405.9172,28.5733,0.0,6.6447
166,41.368,39.909,33.3158,59.7547,13.8783,1.0283,3408.781,27.8706,0.0,6.593199999999996
167,41.616,39.8201,33.2087,59.8191,13.8439,1.0956,3406.768,27.7955,0.0,6.611399999999996
168,41.864,39.8665,33.1926,59.288,13.8627,1.0971,3401.2062,27.8962,0.0,6.673900000000003
169,42.112,39.8605,33.2017,59.98,13.8386,1.0724,3412.1152,27.812,0.0,6.658799999999999
170,42.36,39.8484,33.2107,60.9778,13.9455,1.0346,3414.3676,28.2409,0.0,6.637699999999995
171,42.619,39.912,33.336,59.9961,13.9,1.0821,3405.0666,27.9623,0.0,6.5760000000000005
172,42.868,39.7444,33.1077,59.0627,13.9438,1.0133,3418.0244,28.3455,0.0,6.636699999999998
173,43.116,39.8251,33.2673,59.9478,13.856,1.0114,3414.6008,27.9344,0.0,6.5578
174,43.364,39.8595,33.2733,60.0766,13.8071,1.0235,3403.5214,27.6652,0.0,6.586199999999998
175,43.612,39.9584,33.3188,59.465,13.8483,1.0264,3405.144,27.856,0.0,6.639599999999994
176,43.86,39.8514,33.2087,59.9317,13.8535,1.1014,3408.0065,27.7752,0.0,6.642699999999998
177,44.109,39.8686,33.3016,59.642,13.8598,1.0283,3405.4533,27.8368,0.0,6.567
178,44.356,39.9594,33.3259,60.495,13.8345,1.0845,3412.1152,28.4865,0.0,6.633500000000005
179,44.604,39.9191,33.3188,59.4328,13.8685,1.0312,3409.0908,27.3669,0.0,6.600299999999997
180,44.852,39.914,33.2946,59.6259,13.8598,1.0947,3401.9006,27.9674,0.0,6.619399999999999
181,45.1,39.909,33.2663,59.1914,13.8543,1.0617,3399.8186,28.415,0.0,6.642699999999998
182,45.348,40.021,33.3774,59.6742,13.9229,1.1121,3416.0783,27.6118,0.0,6.643599999999999
183,45.595,39.8857,33.3047,58.8213,13.8519,1.0283,3408.936,27.8114,0.0,6.581000000000003
184,45.842,39.8564,33.2754,59.9478,13.8557,1.0588,3407.0002,27.7479,0.0,6.581000000000003
185,46.09,39.9009,33.3248,59.9317,13.8543,1.038,3407.8518,27.4851,0.0,6.576099999999997
186,46.337,39.9393,33.3107,59.8995,13.8817,1.0312,3404.8349,29.0576,0.0,6.628600000000006
187,46.585,39.7868,33.0532,60.1088,13.8798,1.0738,3411.9599,27.5917,0.0,6.733600000000003
188,46.833,39.809,33.1552,59.4489,13.8959,1.0157,3412.8916,27.9874,0.0,6.653799999999997
189,47.081,39.9786,33.3289,59.4811,13.8702,1.0709,3406.2265,28.14,0.0,6.649700000000003
190,47.329,39.9049,33.2259,59.465,13.81,1.0545,3406.768,27.9186,0.0,6.678999999999995
191,47.576,39.911,33.2845,59.8352,13.8266,1.1557,3405.9172,27.8076,0.0,6.6265
192,47.823,40.0534,33.4319,60.0927,13.7936,1.0307,3405.6079,27.8713,0.0,6.621500000000005
193,48.071,40.0099,33.3895,59.8834,13.9279,1.0642,3412.2705,28.3998,0.0,6.620400000000004
194,48.326,39.8827,33.2643,59.7869,13.9231,1.0545,3413.979,28.4357,0.0,6.618400000000001
195,48.574,39.813,33.1714,59.4167,13.947,1.0065,3413.5129,28.2816,0.0,6.641600000000004
196,48.822,39.7484,33.1047,60.6398,13.9222,1.0889,3414.0568,27.8937,0.0,6.6436999999999955
197,49.07,39.8625,33.2532,60.0766,13.8328,1.0811,3403.9848,28.4455,0.0,6.6092999999999975
198,49.318,39.8827,33.2693,60.0605,13.8451,1.0922,3402.6721,27.563,0.0,6.613399999999999
199,49.567,39.9716,33.3824,59.98,13.8653,1.008,3405.9946,27.4054,0.0,6.589200000000005
200,49.814,39.8261,33.1956,59.3524,13.9133,1.0777,3409.3232,27.5225,0.0,6.630499999999998
201,50.061,39.91,33.3612,59.7225,13.8357,1.0283,3409.4782,28.0817,0.0,6.5488
202,50.309,39.8605,33.1976,59.0788,13.8757,1.1295,3408.7036,27.9867,0.0,6.6629000000000005
203,50.557,40.0675,33.4178,59.3202,13.8374,1.0797,3410.486,27.4622,0.0,6.649700000000003
204,50.806,39.8595,33.1865,59.4489,13.874,1.054,3416.7785,27.6677,0.0,6.672999999999995
205,51.054,39.8423,33.2895,60.3341,13.8752,0.9736,3407.0776,27.558,0.0,6.552800000000005
206,51.302,39.7555,33.0815,59.3363,13.9125,1.023,3411.6496,28.0222,0.0,6.6739999999999995
207,51.55,39.9817,33.3562,60.7525,13.7936,1.052,3404.371,27.2364,0.0,6.625499999999995
208,51.798,39.9079,33.2289,59.7547,13.8767,1.022,3397.8933,27.9578,0.0,6.678999999999995
209,52.046,40.017,33.4238,59.5455,13.8935,0.9944,3420.6745,28.1754,0.0,6.593200000000003
210,52.294,39.8857,33.2239,59.8674,13.8752,0.9663,3415.9228,27.8394,0.0,6.6617999999999995
211,52.553,39.9231,33.3319,60.318,13.9096,1.0206,3410.5637,27.9007,0.0,6.591200000000001
212,52.801,39.812,33.2279,59.5616,13.9099,1.0312,3410.176,28.3211,0.0,6.584099999999999
213,53.049,39.8059,33.2117,60.2214,13.8634,1.0695,3400.7436,27.4411,0.0,6.594200000000001
214,53.297,39.7807,33.1825,60.1892,13.8557,1.0433,3402.2863,27.6394,0.0,6.598200000000006
215,53.545,39.9685,33.3844,60.3984,13.8935,1.1315,3398.9711,27.6288,0.0,6.584099999999999
216,53.794,39.9544,33.34,59.8191,13.8495,1.0254,3407.155,27.7733,0.0,6.614399999999996
217,54.042,39.8635,33.2441,59.465,13.8733,1.0201,3403.676,27.2365,0.0,6.619399999999999
218,54.289,39.9938,33.3986,59.0788,13.8978,1.0709,3402.7495,27.7037,0.0,6.595199999999998
219,54.536,39.8898,33.2047,59.6742,13.9315,0.9692,3410.7963,27.7485,0.0,6.6850999999999985
220,54.784,39.8312,33.238,59.5133,13.8762,1.0109,3408.4711,27.5818,0.0,6.593200000000003
221,55.031,39.8453,33.2653,60.0766,13.8442,1.07,3403.2126,27.9392,0.0,6.579999999999998
222,55.279,40.0665,33.4349,60.4306,13.8848,1.0433,3405.9946,27.7245,0.0,6.631599999999999
223,55.527,39.91,33.3269,59.3685,13.8774,1.0874,3412.1928,27.7037,0.0,6.583099999999995
224,55.775,39.814,33.2774,63.5528,13.5603,1.1044,3405.5305,27.925,0.0,6.5366
225,56.023,39.8181,33.2612,63.7137,13.348,1.0985,3348.6628,28.1689,0.0,6.556899999999999
226,56.271,39.7231,33.1946,63.9712,13.2839,1.0903,3308.4829,28.275,0.0,6.528500000000001
227,56.519,39.7242,33.2107,63.8586,13.2449,1.1571,3306.7324,27.8126,0.0,6.5135000000000005
228,56.773,39.8494,33.4329,63.8908,13.2137,1.1533,3305.0566,27.7055,0.0,6.416500000000006
229,57.021,39.8393,33.4137,65.2587,13.2105,1.1291,3301.7829,27.6087,0.0,6.425600000000003
230,57.269,39.812,33.3057,65.5967,13.2413,1.1441,3302.728,27.6187,0.0,6.506299999999996
231,57.516,39.8362,33.3632,64.2126,13.2129,1.1441,3302.8007,27.3313,0.0,6.472999999999999
232,57.763,39.8908,33.4672,63.9068,13.2873,1.1324,3300.4025,27.4442,0.0,6.4236
233,58.01,39.8413,33.3127,64.1322,13.2045,1.2225,3299.7492,27.4963,0.0,6.528599999999997
234,58.259,39.7191,33.3501,68.1717,12.8253,1.2322,3303.1645,27.7289,0.0,6.369
235,58.507,39.7948,33.3784,68.4935,12.698,1.2511,3207.9384,27.4795,0.0,6.416400000000003
236,58.755,39.8716,33.441,68.6384,12.6409,1.2932,3202.4594,27.8349,0.0,6.430599999999998
237,59.003,39.6575,33.242,68.5901,12.6806,1.2409,3208.6247,27.8152,0.0,6.4155000000000015
238,59.252,39.7736,33.3834,67.7854,12.6496,1.3184,3197.6125,27.5599,0.0,6.3902
239,59.5,39.7151,33.2754,68.3487,12.6628,1.2012,3200.8193,27.3978,0.0,6.439700000000002
240,59.747,39.7565,33.3299,68.3004,12.6378,1.2128,3202.8012,27.538,0.0,6.4266000000000005
241,59.995,39.6201,33.1966,68.5257,12.6886,1.1983,3203.8959,27.9238,0.0,6.423500000000004
242,60.243,39.7726,33.3733,68.3809,12.6361,1.2196,3199.2492,27.6633,0.0,6.399299999999997
243,60.491,39.7221,33.3491,68.5257,12.6505,1.1993,3201.9809,27.4231,0.0,6.3729999999999976
244,60.745,39.7191,33.3168,68.4453,12.6392,1.2743,3199.4538,27.4399,0.0,6.402299999999997
245,60.992,39.7322,33.3804,68.1556,12.6296,1.2598,3199.9316,27.6206,0.0,6.351799999999997
246,61.24,39.6605,33.236,68.6545,12.6705,1.2753,3210.5476,27.7688,0.0,6.424500000000002
247,61.493,39.5999,33.1128,68.2843,12.7035,1.2201,3211.1662,27.6904,0.0,6.487099999999998
248,61.745,39.6424,33.2552,68.8476,12.6655,1.2932,3201.8442,28.0455,0.0,6.3872
249,61.993,39.9191,33.5036,68.2843,12.6181,1.2724,3201.4343,27.2633,0.0,6.4155000000000015
250,62.242,39.809,33.3824,68.9924,12.6079,1.3058,3198.0214,27.5418,0.0,6.4266000000000005
251,62.49,39.7181,33.2774,68.4131,12.6147,1.2143,3201.8442,27.6608,0.0,6.4407
252,62.738,39.8342,33.4652,68.8154,12.6371,1.2545,3193.1198,27.7302,0.0,6.369
253,62.998,39.7989,33.4117,68.5579,12.6412,1.3024,3197.6806,27.6816,0.0,6.3872
254,63.246,39.7666,33.3218,68.4292,12.6072,1.2894,3199.1809,27.6043,0.0,6.444799999999994
255,63.493,39.8171,33.439,68.7993,12.6185,1.2395,3194.0039,27.568,0.0,6.378100000000003
256,63.744,39.6807,33.2834,68.7993,12.6585,1.2322,3205.1281,27.6407,0.0,6.397300000000001
257,63.992,39.6676,33.2027,68.2521,12.6118,1.2714,3197.7487,27.5661,0.0,6.4649
258,64.246,39.7959,33.3693,68.1877,12.5971,1.2613,3200.478,27.7695,0.0,6.4266000000000005
259,64.494,39.8201,33.3733,68.8798,12.7233,1.2346,3210.6164,27.7479,0.0,6.446799999999996
260,64.742,39.6626,33.2683,69.0729,12.6226,1.239,3194.684,27.3031,0.0,6.394299999999994
261,64.99,39.6454,33.2006,68.7188,12.6508,1.2535,3204.0327,27.5038,0.0,6.444800000000001
