,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
387,98.432123,29.0915,24.4715,4.620000000000001,2629.3737,21.3047,64.64228639999996,64.64228639999996,9.434,0.109,2.776099999999998,0.0,15.121,23.541203235629638,2662.745921238947,0.0,1.2,0.0472,1.1654,38.26496668053906,17.799083529529543,10.994383599999999,0.46515350916486925,0.6176938032657571,9.65936813804614,29.25887133414911,24.588451853728742,0.0472,1.3652909363676013
388,98.658462,29.2412,24.5271,4.714099999999998,2622.9145,21.231,64.38123679999995,64.38123679999995,9.4663,0.119,2.776099999999998,0.0,15.121,23.537013190514482,2662.6641563893795,0.0,1.2,0.0472,1.1598,39.00163819441718,17.683656364162548,10.97901474,0.45340804086259745,0.6208565985397635,9.665045644453244,29.26393392053124,24.59142164619456,0.0472,1.3553715303122742
389,98.902148,29.5002,24.8784,4.6218,2622.9145,21.231,65.78903999999996,65.78903999999996,9.3818,0.11,2.776099999999998,0.0,15.121,23.533276412729485,2662.480908809352,0.0,1.2,0.0472,1.19,38.14921906975884,18.070339025983802,11.164342,0.47367520139641045,0.6178269253247826,9.669715494393413,29.26941518119409,24.596075967150043,0.0472,1.3488153865560852
390,99.13221,29.1147,24.4489,4.665800000000001,2623.2724,21.3644,66.19926079999996,66.19926079999996,9.5057,0.11,2.776099999999998,0.0,15.121,23.529602455748055,2662.240110224839,0.0,1.2,0.0472,1.1988,38.79782759733912,18.18549586385745,11.39543316,0.46872459078365175,0.6266220753786383,9.672583941252157,29.27464796267044,24.602203854744385,0.0472,1.3461242711991221
391,103.623137,29.4727,24.6438,4.828900000000001,2623.2724,21.3644,67.14556559999997,67.14556559999997,9.5029,0.109,2.776099999999998,0.0,15.121,23.52569404592559,2661.9663060037537,0.0,1.5,0.0472,1.2191,40.313571029629536,18.445453782093725,11.584985390000002,0.45754948795125955,0.628067247727261,9.673073592942472,29.279145096386053,24.609195809243936,0.0472,1.3468564174131858
392,103.773139,29.2021,24.4275,4.774600000000003,2626.4091,20.9957,68.96358959999996,68.96358959999996,9.4538,0.118,2.776099999999998,0.0,15.121,23.52152946888411,2661.665823616612,0.0,1.5,0.0472,1.2581,39.12193273929972,18.967533102061875,11.893825779999998,0.4848311873663681,0.6270623446918921,9.671143355512944,29.282851587110592,24.616256828942458,0.0472,1.3500535045273703
393,103.923142,29.3982,24.6212,4.7769999999999975,2626.4091,20.9957,67.16887359999996,67.16887359999996,9.4782,0.109,2.776099999999998,0.0,15.121,23.51764407723317,2661.3486601103987,0.0,1.5,0.0472,1.2196,39.14385183505425,18.473919945666662,11.559612719999999,0.47194946535953386,0.6257260372459004,9.667433165786019,29.28604507258133,24.622245645886476,0.0472,1.354729242330351
394,104.073145,29.4288,24.6848,4.744,2621.5727,21.1622,68.49742959999996,68.49742959999996,9.4107,0.12,2.776099999999998,0.0,15.121,23.515292895285576,2661.050666257184,0.0,1.5,0.0472,1.2481,39.15049259330929,18.804630230749265,11.74549467,0.4803165678166441,0.6246065211531684,9.663039777201181,29.289179522254308,24.625725468753355,0.0472,1.3601854449540232
395,104.223147,29.4288,24.8302,4.598599999999998,2621.5727,21.1622,67.70495759999997,67.70495759999997,9.4691,0.11,2.776099999999998,0.0,15.121,23.51622168989525,2660.836745572358,0.0,1.5,0.0472,1.2311,37.81202994974774,18.587072535296382,11.65740901,0.49156505376724385,0.6271783244974631,9.659048763549817,29.292881752289496,24.625633243701404,0.0472,1.3660655285190375
396,104.37315,29.1123,24.4068,4.705500000000001,2629.6435,21.3708,66.67940559999997,66.67940559999997,9.5633,0.116,2.776099999999998,0.0,15.121,23.522025148911958,2660.7842666056385,0.0,1.5,0.0472,1.2091,39.17850606286486,18.361882862193244,11.562986030000001,0.4686723590922589,0.6297276873390779,9.65618127634407,29.297959241171256,24.62214432991618,0.0472,1.3722185974600647
