,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
0,0.0,43.498,35.471,6.1932,3258.785,25.5675,73.41,73.41,11.9158,0.0,6.1932,3258.785,35.471,25.567,3258.0,0.0,1.467,0.0,1.467,63.41788350863394,25.051835434617317,17.4804786,0.3950279329521722,0.6977723706361648,11.992296596437157,43.44711140878687,35.496821693173,-0.00028503666856436187,1.4661569908444,25.647858941131428,3258.735508296446
1,0.1,42.880762000000004,34.804324304187496,6.077144679641648,3258.785,25.705910008839542,71.8301317775597,78.70167199999997,12.324187099641405,0.1,6.1932,3258.785,35.471,25.567,3258.0,0.0,1.467,0.0,1.467,62.46348284061358,24.51269092137722,18.079582475173943,0.3924323429727031,0.7375600880851053,12.353090888990549,42.8554909805642,34.75965930987721,0.00013440493543772302,1.467102032113377,25.642962898300084,3258.7400216603664
2,0.2,42.44925495644185,35.1820844734335,6.08392424666735,3240.1915145153544,25.85681095989257,71.75778823963225,78.70167199999997,12.324187099641405,0.1,6.1932,3258.785,35.471,25.567,3258.0,0.0,1.467,0.0,1.467,62.906414303173264,24.34828306008234,18.079582475173943,0.3870556497265512,0.7425403438328847,12.330467446361816,42.3960907419535,35.14879601046471,-0.0016920635564250189,1.4654613538663668,25.829097893260442,3240.146096616495
3,0.30000000000000004,41.97880615143893,35.59625984462148,6.0960175371503995,3221.4022769170897,25.946119020766883,72.6161735986822,78.70167199999997,12.23622998943143,0.1,6.1932,3258.785,35.471,25.567,3258.0,0.0,1.467,0.0,1.467,63.260178824914576,24.49666366623984,17.95054939449591,0.3872367122773924,0.732775272545972,12.227353773118086,41.95628394670058,35.643278368301964,1.4322454732619064e-05,1.4679497458289805,25.993455231118862,3221.3670096857236
4,0.4,41.70037934085717,35.842524139924606,6.1366379745395285,3204.935717378921,25.967745397439582,74.53142072399432,78.70167199999997,12.147346867245613,0.1,6.1932,3258.785,35.471,25.567,3258.0,0.0,1.467,0.0,1.467,63.77174540573755,25.014241618041396,17.820157854249317,0.3922464636790522,0.7124004847461223,12.190017816428913,41.680222304642605,35.81761601073026,-0.0010066202866609566,1.4667701017107402,26.214980399397934,3204.988301025126
5,0.5,41.632956948942365,35.902285928626995,6.138650501658724,3193.6515650553247,25.946703666520587,75.49500221414684,78.70167199999997,12.069451251962837,0.1,6.1932,3258.785,35.471,25.708992113145253,3207.637933945193,0.0,1.467,0.0,1.467,63.74278558970184,25.248428461769496,17.70588498662948,0.39609860517059964,0.7012668140292084,12.090295759197486,41.62690730721229,35.901269817602376,-0.0010105686938038237,1.4680974879899558,25.846541484043552,3193.5464770576095
6,0.6,41.69855664925542,35.844139080552736,6.11417078200023,3184.974737708437,25.915910535525338,75.582696383519,78.70167199999997,12.016071188801881,0.1,6.1932,3258.785,35.471,25.708992113145253,3207.637933945193,0.0,1.467,0.0,1.467,63.39117171378036,25.209079659281674,17.62757643397236,0.3976749281919578,0.6992550569961845,11.97307373895609,41.65284467631605,35.842240502564856,0.0002510211040431297,1.4667324774999917,26.03453001573648,3184.986693087389
7,0.7,41.79455731444621,35.75913011726735,6.085063274508327,3176.535199268042,25.89630510170016,75.43706166175802,78.70167199999997,11.975025164383633,0.1,6.1932,3258.785,35.471,25.708992113145253,3207.637933945193,0.0,1.467,0.0,1.467,63.01532943560448,25.093835894429017,17.56736191615079,0.3982179593311889,0.7000668207944586,12.013302318789233,41.8229524576978,35.76401807370361,0.0013161314677627817,1.4663441053651547,25.785468527314034,3176.538478330596
8,0.7999999999999999,41.855679214939585,35.705059031899786,6.065825599233623,3167.7015923950303,25.892558711743824,75.48857147996182,78.70167199999997,11.935101643140877,0.1,6.1932,3258.785,35.471,25.708992113145253,3207.637933945193,0.0,1.467,0.0,1.467,62.78953818317488,25.04113948813922,17.508794110487667,0.39881069701591243,0.699201173284496,11.923141287851717,41.839406985327976,35.6792742561642,-0.0008462688738760987,1.4688069156994292,25.861540202343097,3167.770836994503
9,0.8999999999999999,41.86735896026745,35.694731279205804,6.05683272511593,3159.007364325909,25.89895876578143,75.77743906465213,78.70167199999997,11.893313967886405,0.1,6.1932,3258.785,35.471,25.708992113145253,3207.637933945193,0.0,1.467,0.0,1.467,62.703746110146035,25.067970780654385,17.447491590889356,0.3997842606822842,0.6960073371536737,11.96308489133496,41.85810402986824,35.70133626438705,-0.0011451911632581304,1.4684456059922553,25.93822342019419,3159.024630300452
