,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
0,0.0,47.2191,13.0141,34.205,3130.1516,24.8895,7.885,63.01072639999997,12.3317,0.0,1.1304,365.01229067501515,2.5846139678224054,13.93975368,0.007080895722833588,5.393360035016971
1,1.499491,46.8495,12.9333,33.9162,3224.3503,26.0514,7.9172,64.38589839999996,12.5942,0.0,1.1599,378.7791937358946,2.6732677048397373,14.60801258,0.007057588560959039,5.464478007029884
2,1.699495,46.7304,12.8525,33.877900000000004,3211.9226,25.922,7.9655,60.50278559999996,12.6238,0.0,1.0766,376.46589297521933,2.6792098467102954,13.59078308,0.007116739913771293,5.072683312465289
3,1.899497,46.4729,12.795,33.6779,3245.1376,25.564,8.0298,62.600505599999956,12.6243,0.0,1.1216,369.0426236003113,2.72876704973582,14.159414879999998,0.007394178545324861,5.188942339864011
4,2.099501,46.7102,12.9,33.8102,3213.3676,25.9038,7.9011,61.58427679999997,12.4687,0.0,1.0998,375.43873437941136,2.658744388970387,13.713076260000001,0.0070816997435419375,5.157726450458242
5,2.299506,47.1282,12.9969,34.131299999999996,3183.4968,25.9391,8.0137,63.187867199999964,12.3797,0.0,1.1342,379.57342364263513,2.67156727708194,14.041055740000001,0.0070383412290666485,5.2557372821756365
6,2.499509,47.1434,13.0212,34.1222,3187.0817,26.0709,8.0137,63.551471999999954,12.3809,0.0,1.142,381.39888673913003,2.674575698994477,14.138987799999999,0.007012541965870599,5.286441436417611
7,2.699512,47.0636,12.9798,34.083800000000004,3199.727,26.1629,7.9816,58.106723199999955,12.4679,0.0,1.0252,382.3077650716144,2.6744316469089537,12.782091079999999,0.006995493922044653,4.779367270340689
8,2.899515,47.1333,12.9889,34.1444,3200.6828,25.6882,8.0137,59.598435199999955,12.4663,0.0,1.0572,376.04832179686935,2.6859896428351995,13.179372359999999,0.0071426715322136045,4.906710044528875
9,3.099519,46.8485,12.9111,33.937400000000004,3220.4045,25.7093,7.9172,63.281099199999964,12.5319,0.0,1.1362,374.04225359584274,2.669996292391234,14.238744780000001,0.007138221061185772,5.332870618800695
10,3.299536,46.6556,12.8445,33.811099999999996,3233.2463,25.6173,8.1264,61.26728799999996,12.6235,0.0,1.093,371.2963533917328,2.751475196838631,13.797485499999999,0.007410455749711369,5.0145774586130845
