,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
67,16.869,36.9188,29.1977,7.885,11.6754,2.1982,3269.3271,26.0029,4.266,7.721099999999996
68,17.115,37.0905,28.824,7.885,12.5004,2.1909,3503.8542,26.5027,4.6568,8.266499999999997
69,17.362,37.4238,28.5776,7.885,13.2813,2.2137,3605.5959,25.7442,5.0471,8.8462
70,17.61,37.7954,28.6271,7.885,13.7219,2.222,3805.2714,25.9253,5.4406,9.168300000000002
71,17.862,37.8933,28.0485,7.885,14.6722,2.1827,3913.5878,26.1241,5.8405,9.844800000000003
72,18.108,38.5002,27.8233,7.885,15.4902,2.2283,4137.018,25.6974,6.2284,10.6769
73,18.354,39.0829,27.4709,7.885,16.4288,2.1832,4336.3881,25.7061,6.6176,11.612000000000002
74,18.6,39.3334,27.1316,7.885,16.8726,2.1793,4426.7373,25.7496,7.0091,12.201799999999999
75,18.85,40.1362,26.87,7.885,17.7398,2.237,4613.2553,25.0789,7.4062,13.266200000000001
76,19.097,40.8935,26.3186,7.885,18.5381,2.222,4777.2221,25.0144,7.797,14.574900000000003
77,19.344,41.7489,25.6067,7.885,19.4065,2.174,4940.874,24.9268,8.1881,16.1422
78,19.591,42.8678,25.2573,7.885,20.1081,2.2006,5075.455,24.6229,8.4904,17.610500000000002
79,19.84,43.1131,25.2482,7.885,20.4639,2.2132,5182.4213,24.2856,8.4904,17.864900000000002
80,20.087,43.1233,25.1038,7.885,20.6534,2.1681,5221.9321,24.4994,8.4904,18.0195
81,20.334,43.2434,25.2876,7.885,20.6212,2.1774,5224.8422,24.4487,8.4904,17.9558
82,20.581,43.0889,25.0644,7.885,20.6609,2.2651,5231.2197,24.362,8.4908,18.024500000000003
83,20.833,43.1737,25.2169,7.885,20.6936,2.1749,5236.6987,24.5147,8.4908,17.956799999999998
84,21.079,43.1939,25.2199,7.885,20.6852,2.1997,5233.0449,24.3537,8.4908,17.974
85,21.326,43.2555,25.2119,7.885,20.7232,2.1987,5245.8559,24.889,8.4908,18.043599999999998
86,21.573,43.2313,25.2179,7.885,20.8022,2.2195,5244.5717,24.8615,8.4908,18.013399999999997
87,21.82,43.2061,25.2068,7.885,20.6895,2.1681,5241.4565,24.9435,8.4908,17.999299999999998
88,22.068,43.1818,25.1674,7.885,20.7436,2.237,5246.9565,24.8641,8.4908,18.014400000000002
89,22.315,43.199,25.1593,7.885,20.7142,2.1396,5246.039,24.8615,8.4908,18.039699999999996
90,22.562,43.305,25.2805,7.885,20.6995,2.1759,5237.6132,24.6439,8.4908,18.0245
91,22.809,43.1949,25.1876,7.885,20.745,2.2118,5245.122,24.4969,8.4908,18.007299999999997
92,23.063,43.3131,25.2482,7.885,20.7242,2.2273,5239.9916,24.5073,8.4908,18.064899999999998
93,23.309,43.1889,25.1715,7.885,20.7089,2.1837,5255.413,24.779,8.4908,18.017399999999995
94,23.555,43.097,25.1977,7.885,20.7285,2.2006,5240.1748,24.7754,8.4908,17.8993
95,23.801,43.1344,25.1492,7.885,20.6997,2.1667,5239.9916,24.6284,8.4908,17.9852
96,24.048,43.2,25.1321,7.885,20.7559,2.1047,5251.1816,24.61,8.4908,18.0679
97,24.295,43.2798,25.2755,7.885,20.7201,2.2152,5240.7241,24.6924,8.4908,18.0043
98,24.541,43.203,25.2593,7.885,20.7167,2.1977,5238.7104,24.4841,8.4908,17.943700000000003
99,24.788,43.2121,25.2341,7.885,20.73,2.2094,5233.5927,24.5771,8.4908,17.977999999999998
100,25.042,43.2434,25.2371,7.885,20.7862,2.1904,5248.4252,24.9084,8.4908,18.0063
101,25.289,43.1354,25.128,7.885,20.7627,2.2893,5249.7114,24.7396,8.4908,18.007399999999997
102,25.536,43.2404,25.2765,7.885,20.7414,2.2864,5237.6132,24.6459,8.4908,17.963900000000002
103,25.782,43.2555,25.2603,7.885,20.745,2.2161,5240.1748,24.7291,8.4908,17.995199999999997
104,26.036,43.2656,25.2361,7.885,20.7072,2.2045,5249.3437,24.5295,8.4908,18.0295
105,26.283,43.2192,25.1775,7.885,20.7363,2.1909,5250.9975,24.5271,8.4908,18.041700000000002
106,26.53,43.1243,25.1422,7.885,20.7297,2.2123,5234.6884,24.7105,8.4908,17.9821
107,26.777,43.2646,25.2512,7.885,20.7782,2.2079,5245.3056,24.5108,8.4908,18.0134
108,27.023,43.3595,25.2856,7.885,20.7729,2.2273,5253.2045,24.5751,8.4908,18.0739
109,27.269,43.3131,25.3472,7.885,20.7074,2.2893,5234.871,24.4148,8.4908,17.965899999999998
110,27.516,43.2394,25.2967,7.885,20.7152,2.2384,5237.6132,24.4467,8.4908,17.942700000000002
111,27.764,43.2162,25.1684,7.885,20.7816,2.1837,5249.1601,24.8778,8.4908,18.047800000000002
112,28.012,43.2192,25.2068,7.885,20.7188,2.1323,5241.8227,24.5563,8.4908,18.0124
113,28.259,43.2293,25.2331,7.885,20.7622,2.1822,5242.3725,24.7125,8.4908,17.9962
114,28.505,43.3212,25.327,7.885,20.7336,2.2447,5239.0766,24.2386,8.4908,17.994199999999996
115,28.752,43.2505,25.2533,7.885,20.7693,2.2035,5246.039,24.288,8.4908,17.997200000000003
116,29.001,43.2464,25.2139,7.885,20.76,2.1851,5250.6298,25.0655,8.4531,18.032500000000002
117,29.247,43.1364,25.223,7.885,20.7593,2.2195,5250.4462,24.8885,8.0623,17.913400000000003
118,29.494,42.684,25.8834,7.885,20.3454,2.2215,5188.6958,24.5796,7.6716,16.800599999999996
119,29.741,41.7842,26.4964,7.885,19.7312,2.1715,5098.3989,25.5839,7.2809,15.287799999999997
120,29.989,41.4277,26.8175,7.885,19.4889,2.1841,4965.2431,25.1313,6.8865,14.610200000000003
121,30.235,40.7168,27.3335,7.885,18.6297,2.2297,4807.6923,25.6173,6.4966,13.383299999999998
122,30.482,40.0473,27.8001,7.885,17.8612,2.1938,4660.7011,25.9624,6.1059,12.2472
123,30.729,39.4767,28.2373,7.885,16.8997,2.1681,4464.4184,25.5189,5.7163,11.2394
124,30.976,39.0728,28.3484,7.885,16.392,2.1347,4275.0874,25.4809,5.3248,10.7244
125,31.223,38.6487,28.5433,7.885,15.5651,2.1885,4194.2788,25.7442,4.9313,10.1054
126,31.469,38.3427,28.509,7.885,15.0733,2.1633,4057.1242,26.1668,4.5409,9.8337
127,31.72,37.9983,28.5938,7.885,14.7704,2.2239,3974.0363,25.7644,4.1446,9.404499999999999
128,31.967,37.6873,28.7846,7.885,14.0699,2.204,3887.924,26.168,3.7523,8.9027
129,32.214,37.6318,28.9826,7.885,13.7263,2.2161,3736.8276,26.0905,3.3612,8.649199999999997
130,32.46,37.453,29.3603,7.885,12.9713,2.142,3653.9023,26.3323,2.972,8.092700000000004
131,32.706,37.0461,29.1956,7.885,12.3868,2.2035,3490.5637,26.5444,2.5813,7.850500000000004
132,32.953,36.8451,29.4158,7.885,11.7094,2.1294,3397.4316,26.1652,2.1909,7.429300000000001
133,33.2,36.8078,29.4956,7.885,11.2229,2.1211,3292.145,27.3941,1.7982,7.312200000000001
134,33.447,36.52,29.6521,7.885,10.5133,2.1963,3080.082,27.2927,1.4059,6.867900000000002
135,33.695,36.2513,29.6349,7.885,9.8364,2.1289,2977.904,26.4238,1.0124,6.616400000000002
136,33.941,36.111,29.8177,7.885,9.2274,2.1686,2885.0036,26.7176,0.6244,6.293299999999999
137,34.186,36.2059,30.0116,7.885,8.738,2.2302,2763.958,26.7135,0.236,6.194299999999998
138,34.432,36.0534,30.1237,7.885,8.0749,2.1318,2648.4453,26.2075,-0.0008,5.929700000000004
139,34.679,35.804,29.9187,7.885,7.7087,2.2147,2531.3464,26.5264,-0.0008,5.885300000000001
140,34.926,35.8252,29.9086,7.885,7.5854,2.1376,2488.0986,26.6983,-0.0008,5.9166000000000025
141,35.173,35.806,29.9197,7.885,7.6239,2.1677,2475.5334,26.6339,-0.0008,5.8862999999999985
142,35.42,35.7515,29.8914,7.885,7.6484,2.1711,2480.0356,26.3935,-0.0008,5.860099999999999
143,35.666,35.7626,29.9056,7.885,7.614,2.1691,2476.7597,26.4049,-0.0008,5.856999999999999
144,35.914,35.8504,29.9863,7.885,7.5546,2.2084,2475.5334,26.5264,-0.0008,5.8641000000000005
145,36.161,35.8525,30.0166,7.885,7.6411,2.1289,2471.7805,26.8515,-0.0008,5.835899999999999
146,36.408,35.8141,29.952,7.885,7.5873,2.1139,2478.2329,26.6836,-0.0008,5.862100000000002
147,36.655,35.801,29.9187,7.885,7.564,2.1507,2472.7585,26.7112,-0.0008,5.882300000000001
148,36.902,35.9131,30.1035,7.885,7.5839,2.1618,2468.6481,26.5868,-0.0008,5.8096
149,37.149,35.8272,29.9419,7.885,7.6627,2.1318,2464.8754,26.8136,-0.0008,5.885299999999997
150,37.396,35.8161,29.9167,7.885,7.5939,2.1541,2480.1176,27.2315,-0.0008,5.8994
151,37.643,35.7424,29.846,7.885,7.6443,2.1856,2476.2282,26.7164,-0.0008,5.896400000000003
152,37.889,35.802,29.9015,7.885,7.6278,2.1934,2475.6755,26.7983,-0.0008,5.900500000000001
153,38.136,35.7515,29.853,7.885,7.638,2.1555,2479.5847,26.6544,-0.0008,5.8984999999999985
154,38.383,35.7575,29.8611,7.885,7.652,2.1618,2483.197,26.9712,-0.0008,5.8964
155,38.63,35.7131,29.8783,7.885,7.6464,2.1686,2479.7292,26.6211,-0.0008,5.834799999999998
156,38.877,35.8898,29.9914,7.885,7.6576,2.1274,2473.5332,26.5612,-0.0008,5.898400000000002
157,39.124,35.8403,29.9389,7.885,7.6763,2.2166,2481.9565,26.816,-0.0008,5.901399999999999
158,39.372,35.8232,29.9934,7.885,7.6741,2.1841,2484.5544,26.8125,-0.0008,5.829799999999999
159,39.619,35.8302,29.946,7.885,7.6428,2.174,2478.0124,26.8201,-0.0008,5.884199999999996
160,39.866,35.8111,29.9773,7.885,7.6763,2.1124,2480.1586,26.7,-0.0008,5.833800000000004
161,40.113,35.8191,29.9762,7.885,7.659,2.2147,2483.9919,26.563,-0.0008,5.8429
162,40.36,35.8525,29.9944,7.885,7.5941,2.1725,2478.8061,26.8955,0.0571,5.8581
163,40.607,35.8272,29.9449,7.885,7.6552,2.1841,2470.437,26.4658,0.4463,5.882299999999997
164,40.852,35.8636,29.9843,7.885,7.6261,2.2001,2484.9326,26.8349,0.8366,5.879299999999997
165,41.098,35.8767,29.9429,7.885,7.7063,2.1289,2485.3776,26.6549,1.2266,5.933799999999998
166,41.344,35.8615,29.9167,7.885,7.8066,2.1919,2505.2192,26.7205,1.6129,5.944800000000001
167,41.589,35.9777,29.849,7.885,8.1118,2.2079,2531.7065,26.7546,2.0041,6.1286999999999985
168,41.835,35.9898,29.6884,7.885,8.5606,2.1391,2599.353,26.6421,2.392,6.301400000000001
169,42.08,36.1271,29.5723,7.885,9.1779,2.1938,2699.8684,26.297,2.7824,6.5548
170,42.331,36.3362,29.4532,7.885,9.8112,2.2569,2931.6916,26.2607,3.1779,6.882999999999999
171,42.577,36.4846,29.4582,7.885,10.1915,2.1788,3044.5107,26.2233,3.571,7.026399999999999
172,42.825,36.7492,29.2906,7.885,10.9396,2.2472,3150.4663,26.5606,3.9621,7.458600000000001
173,43.078,36.9976,29.0149,7.885,11.8233,2.2205,3399.2023,26.1286,4.3624,7.982699999999998
174,43.325,37.1582,28.824,7.885,12.6994,2.2346,3519.4743,26.6234,4.4937,8.3342
175,43.572,37.3783,28.9361,7.885,12.9485,2.2055,3579.9521,25.9607,4.4937,8.442200000000003
176,43.819,37.3137,28.818,7.885,13.0358,2.253,3615.1547,26.3523,4.4937,8.495699999999996
177,44.066,37.2925,28.8584,7.885,13.0814,2.2152,3624.9396,26.5236,4.4937,8.434099999999997
178,44.313,37.3854,28.9967,7.885,13.0353,2.2423,3614.8933,26.1135,4.4937,8.388699999999996
179,44.56,37.3793,28.9553,7.885,13.0515,2.2258,3623.4509,26.6339,4.4937,8.424
180,44.807,37.3177,28.8826,7.885,13.0445,2.2098,3625.6406,26.354,4.4937,8.435100000000002
181,45.054,37.4561,29.125,7.885,12.9839,2.2263,3615.6774,26.3363,4.4937,8.3311
182,45.302,37.4389,29.0088,7.885,13.0334,2.2001,3625.7282,26.1477,4.4937,8.430099999999996
183,45.549,37.4419,29.022,7.885,13.0099,2.2413,3618.9924,26.2391,4.4937,8.419899999999998
184,45.795,37.3218,28.9422,7.885,13.0421,2.2142,3615.5903,25.9721,4.4937,8.379600000000003
185,46.041,37.3309,28.8573,7.885,13.0455,2.206,3620.7395,26.4837,4.4937,8.473600000000001
186,46.288,37.4127,28.9826,7.885,12.9999,2.141,3619.4291,25.9674,4.4937,8.4301
187,46.535,37.3177,28.8786,7.885,13.0995,2.1585,3632.0493,26.5804,4.4937,8.439100000000003
188,46.782,37.3935,29.0078,7.885,13.0246,2.1924,3620.2153,26.3774,4.4937,8.385700000000003
189,47.029,37.4369,29.0472,7.885,13.0215,2.2229,3618.8178,26.5438,4.4937,8.389700000000001
190,47.276,37.4147,28.9472,7.885,13.0918,2.2137,3631.7854,25.9674,4.4937,8.467500000000005
191,47.523,37.3914,28.9795,7.885,12.9861,2.1982,3620.9143,26.1477,4.4937,8.411899999999996
192,47.769,37.3753,28.9755,7.885,13.0528,2.205,3619.1669,26.3546,4.4937,8.399800000000003
193,48.017,37.3894,29.0028,7.885,13.0479,2.2074,3620.5646,25.8856,4.4937,8.386600000000001
194,48.27,37.4914,29.126,7.885,12.4796,2.2627,3534.2348,26.0581,4.4937,8.365399999999998
195,48.516,37.2541,28.8907,7.885,12.5363,2.2283,3538.0695,26.4693,4.4937,8.363400000000002
196,48.762,37.3117,28.9624,7.885,12.3068,2.3635,3525.4301,26.3015,4.4937,8.349300000000003
197,49.008,37.3096,28.9927,7.885,11.9743,2.3184,3446.7702,26.5839,4.4937,8.316900000000004
198,49.255,37.2379,28.8695,7.885,11.8771,2.3591,3437.5285,26.9473,4.4937,8.368400000000005
199,49.501,37.1955,28.9513,7.885,11.3415,2.459,3364.2092,26.4474,4.4937,8.244200000000003
200,49.748,37.2895,29.0745,7.885,11.006,2.5409,3278.5451,26.2976,4.4937,8.214999999999996
201,49.996,37.1733,29.0068,7.885,10.6638,2.5806,3234.7106,26.7558,4.4937,8.1665
202,50.243,37.0683,28.9725,7.885,10.1776,2.6243,3193.6638,26.8937,4.4937,8.0958
203,50.493,37.1683,29.0997,7.885,10.0572,2.7232,3081.4108,26.0732,4.4937,8.068600000000004
204,50.74,37.242,29.2259,7.885,9.502,2.7527,3005.5903,26.2227,4.4937,8.016099999999998
205,50.987,37.0814,29.0472,7.885,9.2678,2.7513,2975.9543,26.97,4.4937,8.034200000000002
206,51.232,37.0168,29.1421,7.885,8.7722,2.7837,2932.666,26.2295,4.4937,7.874700000000004
207,51.477,37.0249,29.1017,7.885,8.5827,2.9461,2877.477,26.2221,4.4937,7.923200000000001
208,51.723,37.0622,29.2148,7.885,8.2029,2.9059,2843.987,26.3728,4.4937,7.847399999999997
209,51.969,37.0784,29.2875,7.885,7.9286,2.9476,2758.7199,26.5108,4.4937,7.790900000000001
210,52.214,36.8885,29.1209,7.885,7.4281,3.0469,2722.9968,26.1112,4.4937,7.767600000000002
211,52.46,36.9552,29.1744,7.885,7.2749,3.0562,2645.842,25.9104,4.4937,7.780799999999999
212,52.706,36.9592,29.2472,7.885,6.7572,3.157,2617.9316,25.9774,4.4937,7.712000000000003
213,52.952,36.9067,29.2058,7.885,6.599,3.1284,2538.2346,26.6778,4.4937,7.700900000000001
214,53.2,36.9451,29.3502,7.885,6.4456,3.1405,2487.3972,26.3169,4.4937,7.5948999999999955
215,53.446,36.8744,29.1694,7.885,6.464,3.1255,2457.7885,26.2618,4.4937,7.705000000000002
216,53.691,36.8593,29.2078,7.885,6.478,3.142,2468.6074,26.109,4.4937,7.651499999999999
217,53.944,36.8906,29.1795,7.885,6.4407,3.2229,2467.5922,26.2278,4.4937,7.711099999999998
218,54.19,36.8381,29.1411,7.885,6.433,3.0828,2459.8613,26.164,4.4937,7.696999999999996
219,54.436,36.9491,29.2886,7.885,6.4567,3.1449,2459.4599,25.8185,4.4937,7.6605000000000025
220,54.681,36.8451,29.1502,7.885,6.4766,3.1642,2468.6074,26.2086,4.4937,7.6949000000000005
221,54.927,36.8401,29.1633,7.885,6.5018,3.1943,2471.5769,26.1674,4.4937,7.6768
222,55.172,36.834,29.1926,7.885,6.4155,3.1003,2467.2675,26.0927,4.4937,7.641400000000004
223,55.417,36.8784,29.1754,7.885,6.5171,3.0726,2459.7844,26.1112,4.4937,7.702999999999999
224,55.668,36.831,29.1603,7.885,6.4567,3.1075,2472.5139,26.0737,4.4937,7.670700000000004
225,55.914,36.7805,29.1431,7.885,6.5427,3.1356,2468.0717,26.3557,4.4937,7.637400000000003
226,56.159,36.9047,29.2855,7.885,6.3377,3.1347,2474.635,26.0743,4.4937,7.619199999999999
227,56.411,36.9199,29.2593,7.885,5.8426,3.2074,2420.6823,26.3711,4.4937,7.660599999999999
228,56.656,36.7542,29.1017,7.885,5.8154,3.2122,2356.9711,26.1466,4.4937,7.652499999999996
229,56.902,36.8229,29.2219,7.885,5.693,3.2151,2343.9697,26.0218,4.4937,7.6009999999999955
230,57.15,36.8179,29.1775,7.885,5.7219,3.2636,2324.5002,26.4307,4.4937,7.640400000000003
231,57.396,36.9421,29.2845,7.885,5.7548,3.2287,2337.8688,26.2012,4.4937,7.657600000000002
232,57.643,36.8845,29.3168,7.885,5.6652,3.1802,2330.3142,25.9973,4.4937,7.567700000000002
233,57.894,36.731,29.1724,7.885,5.7216,3.2573,2317.8552,26.276,4.4937,7.558600000000002
234,58.14,36.7926,29.1906,7.885,5.7558,3.2054,2331.437,26.0911,4.4937,7.602
235,58.385,36.9057,29.2815,7.885,5.6836,3.219,2330.7487,25.8776,4.4937,7.624200000000002
236,58.631,36.8047,29.129,7.885,5.7793,3.2045,2325.6535,26.0536,4.4937,7.6756999999999955
237,58.877,36.6613,29.0361,7.885,5.7822,3.2273,2347.2709,26.4066,4.4937,7.625199999999996
238,59.122,36.7805,29.0815,7.885,6.3108,3.1347,2388.8393,26.4124,4.4937,7.699000000000005
239,59.367,36.7421,29.028,7.885,6.7391,3.0736,2461.9626,26.2771,4.4937,7.714100000000002
240,59.612,36.8865,29.1128,7.885,7.1191,3.0571,2544.486,26.6971,4.4937,7.773699999999998
241,59.858,36.934,29.1896,7.885,7.5631,2.9107,2608.9677,26.0743,4.4937,7.744399999999999
242,60.105,37.036,29.1553,7.885,8.0917,2.8957,2691.8867,25.8745,4.4937,7.880700000000001
243,60.35,36.9057,28.922,7.885,8.587,2.8017,2788.2595,26.6368,4.4937,7.9837000000000025
244,60.601,36.8764,28.9654,7.885,9.0747,2.8128,2917.8906,26.471,4.4937,7.910999999999998
245,60.847,37.0481,29.126,7.885,9.2458,2.7202,2947.2443,26.2029,4.4937,7.922099999999997
246,61.093,37.1289,29.0573,7.885,9.7841,2.633,3023.0964,26.1736,4.4937,8.0716
247,61.338,37.0784,28.9301,7.885,10.4532,2.5705,3093.6127,26.6965,4.4937,8.148300000000003
248,61.585,37.1693,29.03,7.885,10.9236,2.4881,3224.5583,26.374,4.4937,8.139299999999999
249,61.832,37.2622,29.0846,7.885,11.1141,2.4653,3278.4018,26.2018,4.4937,8.177600000000002
250,62.08,37.2945,29.0038,7.885,11.6001,2.2738,3317.3364,26.1646,4.4937,8.290700000000001
251,62.326,37.4268,29.1502,7.885,11.8155,2.346,3398.663,25.9652,4.4937,8.276599999999998
252,62.573,37.3298,28.9987,7.885,11.8594,2.364,3400.1269,26.7611,4.4937,8.3311
253,62.819,37.2157,28.9028,7.885,11.8667,2.3567,3421.923,26.813,4.4937,8.312899999999999
254,63.066,37.2218,28.8614,7.885,11.903,2.3591,3424.2666,26.8361,4.4937,8.360400000000002
255,63.313,37.0976,28.7493,7.885,11.976,2.3974,3425.5959,26.8148,4.4937,8.348299999999998
256,63.561,37.139,28.8755,7.885,11.9641,2.3281,3434.2231,26.9324,4.4937,8.263500000000004
257,63.807,37.2339,28.9402,7.885,11.9786,2.3819,3426.0654,26.7953,4.4937,8.293699999999998
258,64.053,37.1248,28.7634,7.885,12.3242,2.2573,3456.3803,26.9557,4.4937,8.3614
259,64.304,37.2198,28.8402,7.885,12.5009,2.2641,3521.4575,26.3112,4.4937,8.3796
260,64.551,37.3107,28.9089,7.885,12.5913,2.2161,3535.5678,26.5885,4.4937,8.401799999999998
261,64.807,37.3521,28.922,7.885,12.9738,2.2661,3611.8469,26.3935,4.4937,8.4301
262,65.053,37.4429,29.0331,7.885,13.0375,2.2016,3612.8037,26.2595,4.4937,8.4098
