,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
1789,417.394398,38.681,30.3287,8.352299999999996,4306.3847,24.0669,879.1286,63.25779119999996,17.1017,6.5704,1.2557,82.29918925923522,396.45495499528147,21.474604690000003,4.8172401036234165,0.05416656903747259
1790,417.623241,38.679,30.2126,8.466400000000004,4341.2827,23.8591,876.9882,64.77281119999995,17.3096,6.5704,1.2881999999999998,82.77278444050192,398.694674766864,22.298226719999995,4.81673629154581,0.05592807762741964
1791,417.856722,38.7638,30.3317,8.432100000000002,4350.3481,23.7994,878.9998,64.47913039999996,17.3009,6.5704,1.2818999999999998,82.21057898805044,400.44364223243554,22.178023709999994,4.870950273816235,0.05538363297856248
1792,418.086096,38.7355,30.2539,8.4816,4570.9409,23.666,877.6318,63.41628559999996,17.2946,6.5704,1.2591,82.2593521176149,420.09409271697507,21.77563086,5.10694628516308,0.05183512750480553
1793,418.319433,38.7567,30.2651,8.491600000000002,4343.2939,23.677,877.6962,61.92457359999996,17.281,6.5704,1.2271,82.40057941442873,399.20139803178506,21.2055151,4.844643094364978,0.053119841775482915
1794,418.549427,38.7032,30.2842,8.419000000000004,4335.2602,24.0102,878.1469,63.52816399999996,17.214399999999998,6.5704,1.2614999999999998,82.80192865374649,398.6676156596145,21.715965599999993,4.814714127333026,0.054471355954182274
1795,418.782257,38.5295,30.0863,8.443199999999997,4333.2563,23.9305,875.1856,63.756582399999964,17.1906,6.5704,1.2664,82.77898566567957,397.13956693824986,21.77017584,4.797589191805055,0.05481744367058995
1796,419.011649,38.4659,30.0883,8.377599999999997,4328.2548,23.4481,875.1695,62.21825439999996,17.2042,6.5704,1.2334,80.44119349415739,396.6738859704658,21.21966028,4.931228251844337,0.053493968296112894
1797,419.241344,38.4407,30.051,8.389700000000001,4321.2719,23.6067,874.1557,62.40005679999996,17.1262,6.5704,1.2372999999999998,81.10953912485904,395.575153048326,21.19024726,4.877048462072783,0.05356819581995147
1798,419.474418,38.3871,30.0166,8.370499999999996,4328.2548,23.7103,873.4314,65.74242399999997,17.2381,6.5704,1.3090000000000002,81.26747052297506,395.8860855715657,22.5646729,4.8713966735268945,0.05699789339001891
1799,419.716644,38.8042,30.4327,8.371500000000001,4324.2622,23.7066,880.3356,65.24829439999996,17.151799999999998,6.5704,1.2984,81.26510088359504,398.6473684165734,22.269897119999996,4.905517424848829,0.05586365014387524
1800,419.945531,38.786,30.4075,8.378500000000003,4337.2656,23.7436,879.901,63.775228799999965,17.2476,6.5704,1.2668,81.4642330224613,399.6487385399874,21.849259679999996,4.9058184642798555,0.054671158877719915
1801,420.17892,38.5719,30.2459,8.326,4333.2563,23.5414,876.7467,63.169220799999955,17.2088,6.5704,1.2538,80.23286877875569,397.8479590529594,21.57639344,4.958665508397013,0.05423276140805303
1802,420.412425,38.474,30.0974,8.376599999999996,4315.5415,23.7362,874.9121,65.44874319999997,17.1371,6.5704,1.3027000000000002,81.41922604288347,395.39241851756145,22.324500170000004,4.856253709772536,0.056461629319299794
1803,420.641789,38.5942,30.3691,8.225100000000001,4226.7807,23.7547,878.678,67.68631119999995,16.5891,6.5704,1.3506999999999998,79.9172197331261,388.92699314679004,22.406897369999996,4.866623168893572,0.05761209112462686
1804,420.871349,38.4083,30.2388,8.169499999999996,4225.8281,23.7733,877.5192,71.14521839999996,16.3756,6.5704,1.4249,79.40482500479185,388.32653863088075,23.33359244,4.890465265900987,0.06008755549457688
1805,421.104526,38.266,30.1439,8.1221,4129.0463,24.2783,875.8453,71.43889919999995,16.0048,6.5704,1.4312,80.59098276429741,378.7091288683116,22.90606976,4.699150151523942,0.0604845989016682
