,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
44,22.459,30.0,11.9568,9.7241,20.2613,7.4295,0.4514,1950.0,15.8087,0.0
45,22.93,30.0,12.9232,10.746,8.7088,7.7142,0.5918,2100.0,16.4167,0.0
46,23.401,30.0,13.8776,11.407,29.5032,8.1962,0.3492,2250.0,16.4167,0.0
47,23.873,30.0,14.9932,12.179,7.0204,9.2952,0.5945,2250.0,17.0247,0.0
48,24.344,30.0,15.4836,12.7566,25.3266,9.9718,0.5092,2400.0,17.0247,0.0
49,24.817,30.0,15.5245,12.8344,30.2142,9.642,0.2799,2400.0,17.0247,0.0
50,25.289,30.0,15.4076,12.5789,21.3276,9.8301,0.4425,2400.0,17.0247,0.0
51,25.762,30.0,15.3757,12.5995,23.4604,9.564,0.3902,2400.0,17.0247,0.0
52,26.234,30.0,15.5833,12.8399,28.2591,9.8407,0.3119,2400.0,17.0247,0.0
53,26.706,30.0,15.3781,12.5016,13.863,9.5428,0.6238,2550.0,17.0247,0.0
54,27.18,30.0,15.5032,12.5678,15.0182,9.9003,0.5199,2400.0,18.2408,0.0
55,27.653,30.0,15.3503,12.5653,6.576,9.9784,0.7091,2400.0,18.2408,0.0
56,28.125,30.0,15.4059,12.4733,9.864,9.8659,0.6718,2400.0,17.0247,0.0
57,28.597,30.0,15.4059,12.54,14.1296,10.0526,0.3199,2400.0,17.0247,0.0
58,29.07,30.0,15.2559,12.54,6.5451,9.8765,0.4585,2400.0,17.6328,0.0
59,29.541,30.0,15.3337,12.4178,13.7741,9.7507,0.9224,2400.0,17.0247,0.0
60,30.013,30.0,15.4725,12.59,9.4197,9.85,0.5945,2400.0,18.2408,0.0
61,30.484,30.0,15.517,12.6677,16.5289,9.0012,0.6105,2400.0,18.2408,0.0
62,30.956,30.0,15.2726,12.5228,20.0835,8.6067,0.8398,2250.0,17.0247,0.0
63,31.428,30.0,15.3438,12.5844,32.5247,8.8596,0.5044,2250.0,17.0247,0.0
64,31.9,30.0,15.2748,12.59,28.9701,9.1021,0.5305,2250.0,17.0247,0.0
65,32.372,30.0,15.2893,12.6025,18.5728,8.5153,1.109,2250.0,17.0247,0.0
66,32.844,30.0,15.3013,12.6066,11.6413,8.9231,0.6452,2250.0,17.0247,0.0
67,33.317,30.0,15.2702,12.6455,26.1264,8.8079,0.4514,2250.0,17.6328,0.0
68,33.79,30.0,15.5614,12.6289,38.0343,8.751,0.5332,2250.0,17.0247,0.0
69,34.263,30.0,15.1782,12.5282,26.5707,8.988,0.6878,2250.0,17.0247,0.0
70,34.736,30.0,15.2429,12.5567,22.4829,9.0237,0.8931,2250.0,17.0247,0.0
71,35.209,30.0,15.3226,12.6011,10.1306,8.8847,1.093,2250.0,17.0247,0.0
72,35.681,30.0,15.3438,12.7011,17.5064,8.4716,0.8878,2250.0,17.0247,0.0
73,36.153,30.0,15.1448,12.6132,34.3908,8.8145,0.3679,2250.0,18.2408,0.0
74,36.625,30.0,15.2615,12.5707,19.9058,8.224,0.7385,2100.0,17.0247,0.0
75,37.097,30.0,15.1101,12.5344,17.5953,8.3246,1.0077,2100.0,17.0247,0.0
76,37.569,30.0,15.2837,12.6455,40.6114,8.0413,0.4772,2100.0,17.6328,0.0
77,38.041,30.0,15.0729,12.4567,16.2623,8.0836,0.52,2100.0,18.2408,0.0
78,38.513,30.0,15.1837,12.576,24.6157,7.7821,0.8033,2250.0,17.6328,0.0
79,38.985,30.0,15.1207,12.6788,40.0782,7.7659,0.6558,2100.0,17.6328,0.0
80,39.458,30.0,15.1504,12.4337,12.4411,8.3326,0.5812,2100.0,17.0247,0.0
81,39.93,30.0,15.3389,12.8732,35.6349,7.9949,0.8638,2100.0,17.6328,0.0
82,40.402,30.0,15.3598,12.6011,27.2816,8.1777,0.7705,2100.0,17.0247,0.0
83,40.876,30.0,15.1048,12.6733,20.8833,8.0161,0.9437,2100.0,17.0247,0.0
84,41.349,30.0,15.2504,12.6716,40.878,7.6348,0.7891,1950.0,17.0247,0.0
85,41.822,30.0,15.2801,12.6844,19.2837,7.6109,0.7438,1950.0,17.0247,0.0
86,42.294,30.0,15.0949,12.6025,45.5878,7.1237,0.8238,1950.0,17.0247,0.0
87,42.766,30.0,15.2057,12.5733,22.9272,7.1224,0.8718,1800.0,17.0247,0.0
88,43.238,30.0,15.3066,12.7621,23.9047,6.7675,1.0237,1950.0,17.0247,0.0
89,43.71,30.0,15.2282,12.7399,45.4101,6.9595,0.8291,1950.0,17.0247,0.0
90,44.182,30.0,15.2748,12.6177,23.727,6.8694,0.8611,1950.0,17.0247,0.0
91,44.654,30.0,15.1615,12.5955,26.3041,6.8046,1.349,1950.0,17.0247,0.0
92,45.126,30.0,15.2504,12.5653,44.5215,7.1766,1.0717,1950.0,17.0247,0.0
93,45.599,30.0,15.2893,12.7513,25.8344,7.3011,0.8262,1950.0,17.0247,0.0
94,46.071,30.0,15.1154,12.5733,25.4154,7.0177,0.7089,1950.0,17.6328,0.0
95,46.543,30.0,15.0782,12.4234,42.0332,7.1303,1.173,1950.0,17.0247,0.0
96,47.017,30.0,15.6614,12.851,19.8169,7.1127,1.0264,1950.0,18.2408,0.0
97,47.49,30.0,15.9169,13.1922,26.9262,7.3527,0.4692,1950.0,17.6328,0.0
98,47.963,30.0,17.0757,14.2506,30.5696,7.9896,0.7758,2250.0,19.4568,0.0
99,48.436,30.0,17.1443,14.395,45.1435,8.6027,0.6745,2100.0,18.2408,0.0
100,48.908,30.0,17.5539,14.745,18.0396,8.4915,0.8264,2250.0,18.8488,0.0
101,49.38,30.0,18.0163,15.1504,23.727,8.8304,0.9597,2250.0,19.4568,0.0
102,49.852,30.0,18.5633,15.4226,39.9893,8.8807,0.3412,2250.0,18.8488,0.0
103,50.324,30.0,18.7226,15.4892,18.0396,9.4964,0.6585,2400.0,18.2408,0.0
104,50.796,30.0,18.7328,15.5392,24.1713,9.3945,0.9891,2400.0,19.4568,0.0
105,51.268,30.0,18.6376,15.6725,35.5461,9.5547,0.6334,2400.0,19.4568,0.0
106,51.74,30.0,18.6495,15.3448,37.59,9.7818,0.7865,2400.0,19.4568,0.0
107,52.212,30.0,18.7383,15.4781,43.5693,9.1948,0.8504,2400.0,19.4568,0.0
108,52.684,30.0,18.6164,15.2615,32.0803,9.3005,1.0797,2400.0,19.4568,0.0
109,53.157,30.0,18.8172,15.5558,19.3726,9.2118,0.6212,2400.0,19.4568,0.0
110,53.63,30.0,18.6439,15.3281,24.1713,9.2449,0.5304,2400.0,19.4568,0.0
111,54.103,30.0,18.7717,15.8169,18.3062,9.1151,0.6585,2400.0,19.4568,0.0
112,54.576,30.0,18.5686,15.5447,27.9037,9.233,0.7971,2400.0,18.8488,0.0
113,55.049,30.0,18.5884,15.6413,33.2356,9.6646,0.9784,2400.0,18.2408,0.0
114,55.521,30.0,18.728,15.4614,38.3898,9.5216,0.6452,2400.0,18.8488,0.0
115,55.993,30.0,18.5273,15.467,45.3213,9.5097,0.4612,2400.0,19.4568,0.0
116,56.465,30.0,18.6439,15.6614,30.2605,9.2197,0.8824,2400.0,18.8488,0.0
117,56.937,30.0,18.7772,15.567,23.727,9.0357,1.0477,2400.0,18.2408,0.0
118,57.409,30.0,18.5739,15.6003,50.5643,8.7708,0.5359,2250.0,18.2408,0.0
119,57.881,30.0,18.5579,15.4948,37.5011,8.322,0.825,2400.0,19.4568,0.0
120,58.353,30.0,18.444,15.6447,29.1478,8.9157,0.7278,2250.0,18.8488,0.0
121,58.825,30.0,18.5939,15.5892,28.6455,8.9085,0.6612,2250.0,19.4568,0.0
122,59.298,30.0,18.5217,15.5059,38.9307,8.3193,0.8504,2250.0,20.0649,0.0
123,59.77,30.0,18.4343,15.4503,48.5204,8.4742,0.9544,2250.0,19.4568,0.0
124,60.242,30.0,18.7606,15.4836,32.7913,8.9006,1.085,2250.0,19.4568,0.0
125,60.716,30.0,18.5633,15.267,30.1253,7.8559,1.2237,2100.0,19.4568,0.0
126,61.189,30.0,18.6273,15.4873,41.9444,7.9976,0.6372,2100.0,18.8488,0.0
127,61.662,30.0,18.5473,15.6003,47.0097,8.0161,0.9144,2100.0,19.4568,0.0
128,62.134,30.0,18.4106,15.8326,31.8137,7.513,0.7891,2100.0,19.4568,0.0
129,62.606,30.0,18.5048,15.5892,47.9872,7.693,0.8131,2100.0,18.2408,0.0
130,63.078,30.0,18.5051,15.4979,35.2795,7.7632,0.9571,2100.0,18.8488,0.0
131,63.55,30.0,18.5367,15.6058,39.4561,7.7685,1.0957,2250.0,19.4568,0.0
132,64.022,30.0,18.3662,15.6003,46.4765,7.8864,1.4449,2100.0,19.4568,0.0
133,64.494,30.0,18.5939,15.6225,28.7923,7.9698,0.8602,2100.0,19.4568,0.0
134,64.966,30.0,18.3933,15.5225,46.2988,7.9923,0.5998,2250.0,19.4568,0.0
135,65.439,30.0,19.9436,16.911,42.1729,8.2505,1.1357,2250.0,20.6729,0.0
136,65.911,30.0,20.9327,17.2863,36.4347,8.7166,1.145,2400.0,20.6729,0.0
137,66.383,30.0,21.3765,17.8497,32.7913,9.4461,0.8291,2400.0,21.8889,0.0
138,66.857,30.0,22.8039,19.1716,49.8534,9.7917,1.0504,2550.0,22.497,0.0
139,67.33,30.0,24.4424,20.3268,51.5109,10.6325,0.5599,2700.0,22.497,0.0
140,67.804,30.0,25.3644,21.1099,30.6005,11.1463,1.0131,3000.0,23.105,0.0
141,68.278,30.0,26.5529,21.7042,41.3957,11.7196,0.9651,3000.0,22.497,0.0
142,68.751,30.0,26.5807,22.2485,46.7508,12.0466,0.8744,3000.0,21.8889,0.0
143,69.224,30.0,26.5696,22.043,38.1232,11.5075,1.1384,2850.0,23.105,0.0
144,69.697,30.0,26.5307,22.1374,33.4133,11.8083,0.9461,3000.0,23.105,0.0
145,70.17,30.0,26.3196,21.7931,49.409,11.6653,0.8016,3000.0,23.105,0.0
146,70.643,30.0,26.6196,21.9819,36.0793,11.8242,0.9614,3000.0,22.497,0.0
147,71.117,30.0,26.2308,21.7416,33.9465,11.6653,0.7678,3000.0,23.105,0.0
148,71.59,30.0,26.2871,21.8819,53.6746,11.6441,1.0637,3000.0,23.105,0.0
149,72.064,30.0,26.153,21.7431,26.5707,11.9209,1.0863,3000.0,23.105,0.0
150,72.538,30.0,26.2419,21.7209,51.9861,11.6243,0.9435,3000.0,23.105,0.0
151,73.012,30.0,26.3308,21.8097,33.5022,11.7342,1.4849,2850.0,21.8889,0.0
152,73.485,30.0,26.6029,21.6376,34.6574,11.605,0.9971,3000.0,23.105,0.0
153,73.958,30.0,26.714,21.9708,51.7195,11.7487,0.9486,3000.0,23.105,0.0
154,74.431,30.0,26.4529,21.9541,33.4906,11.6031,0.7438,2850.0,21.8889,0.0
155,74.904,30.0,26.5029,21.8764,53.8523,11.3289,0.8824,3000.0,22.497,0.0
156,75.378,30.0,26.3252,21.7598,39.3673,11.3937,1.1357,3000.0,21.8889,0.0
157,75.851,30.0,26.2086,21.7486,55.2623,10.8801,0.9358,2850.0,23.105,0.0
158,76.324,30.0,26.3919,21.8653,35.7856,11.0721,1.0237,2850.0,22.497,0.0
159,76.8,30.0,26.3807,21.7153,56.3405,10.9667,1.0717,2850.0,22.497,0.0
160,77.274,30.0,26.3863,21.9819,36.3459,11.1744,1.2237,2850.0,23.105,0.0
161,77.748,30.0,26.1863,21.6431,57.0515,10.9667,1.5089,2850.0,22.497,0.0
162,78.221,30.0,26.1863,21.9097,42.3887,10.664,1.1517,2700.0,22.497,0.0
163,78.694,30.0,26.1141,21.9097,63.2411,10.1452,1.141,2700.0,23.105,0.0
164,79.167,30.0,26.0197,21.7042,40.9707,10.3174,0.7971,2700.0,23.105,0.0
165,79.64,30.0,26.103,21.7153,57.461,10.234,0.9757,2700.0,21.8889,0.0
166,80.114,30.0,26.1586,21.9208,39.9893,10.3547,1.0451,2700.0,23.105,0.0
167,80.587,30.0,26.2308,21.9042,58.9117,10.418,1.1837,2700.0,23.105,0.0
168,81.06,30.0,26.1586,21.6265,43.2658,10.4286,1.3596,2700.0,23.105,0.0
169,81.536,30.0,26.303,22.0208,55.6296,10.5576,1.2663,2700.0,24.321,0.0
170,82.01,30.0,26.1975,21.8764,35.1056,10.3121,1.2477,2700.0,22.497,0.0
171,82.484,30.0,26.303,21.9097,52.7859,10.4576,0.9864,2700.0,23.713,0.0
172,82.957,30.0,28.7968,24.0369,54.2078,10.9688,1.0965,2850.0,24.321,0.0
173,83.43,30.0,28.8245,23.9592,62.5611,11.7633,0.8264,3000.0,24.321,0.0
174,83.903,30.0,29.391,24.4812,36.257,11.8772,1.0073,3000.0,24.321,0.0
175,84.376,30.0,29.4299,24.5257,48.8759,11.7165,0.8424,3000.0,24.321,0.0
176,84.85,30.0,29.9353,24.8367,37.3234,11.9666,1.2557,3000.0,24.321,0.0
177,85.323,30.0,30.6463,25.4365,51.0916,12.1791,1.0051,3150.0,24.321,0.0
178,85.796,30.0,31.1906,25.581,39.9005,12.8106,1.3703,3150.0,25.5371,0.0
179,86.272,30.0,31.1406,26.0864,43.9883,12.4531,1.365,3300.0,25.5371,0.0
180,86.746,30.0,32.418,27.0861,60.0729,13.2344,0.9731,3300.0,25.5371,0.0
181,87.22,30.0,33.2845,27.436,59.1842,13.004,1.1117,3300.0,25.5371,0.0
182,87.693,30.0,33.1401,27.4027,54.9187,13.2648,1.0131,3300.0,26.1451,0.0
183,88.166,30.0,32.8512,27.125,37.8257,13.3416,1.3276,3300.0,25.5371,0.0
184,88.639,30.0,33.1623,27.6693,54.1189,13.2661,1.0904,3300.0,25.5371,0.0
185,89.112,30.0,33.2845,27.6304,56.0739,13.2555,0.9843,3450.0,25.5371,0.0
186,89.586,30.0,32.6791,27.3694,44.2549,13.46,1.2077,3300.0,25.5371,0.0
187,90.059,30.0,33.4011,27.6026,45.8781,13.4449,0.9304,3450.0,25.5371,0.0
188,90.532,30.0,32.9123,27.0472,57.0515,13.3787,1.0957,3300.0,26.1451,0.0
189,91.008,30.0,32.8846,27.3083,39.3673,13.4647,1.0047,3300.0,25.5371,0.0
190,91.482,30.0,32.9512,27.1694,49.9422,13.0847,0.9971,3300.0,25.5371,0.0
191,91.956,30.0,32.9068,27.5415,57.7624,13.3495,1.1943,3450.0,25.5371,0.0
192,92.429,30.0,33.0567,27.1194,37.6788,13.3085,0.9091,3300.0,26.7531,0.0
193,92.902,30.0,32.668,27.4916,55.363,13.2383,0.9304,3300.0,25.5371,0.0
194,93.375,30.0,32.879,27.0639,55.2742,13.5415,1.269,3450.0,25.5371,0.0
195,93.848,30.0,33.1012,27.5471,42.3887,13.1761,1.3362,3300.0,25.5371,0.0
196,94.322,30.0,32.9457,26.9473,46.2099,13.8426,1.1277,3300.0,26.7531,0.0
197,94.795,30.0,32.6791,27.0806,55.3926,13.429,1.2663,3450.0,25.5371,0.0
198,95.268,30.0,33.0734,27.1916,43.4551,13.4542,0.9064,3300.0,25.5371,0.0
199,95.744,30.0,33.0012,27.6971,51.3641,13.1946,1.205,3300.0,25.5371,0.0
200,96.218,30.0,33.1512,27.6471,58.9176,13.4118,0.9384,3300.0,25.5371,0.0
201,96.692,30.0,32.5402,27.2361,58.9176,12.661,1.2157,3150.0,25.5371,0.0
202,97.165,30.0,32.6513,27.2749,50.2088,12.62,1.1704,3150.0,25.5371,0.0
203,97.638,30.0,32.8457,27.4138,55.6296,12.8808,1.1883,3150.0,25.5371,0.0
204,98.111,30.0,32.9012,27.4471,53.4968,12.5683,1.8502,3150.0,25.5371,0.0
205,98.584,30.0,32.8068,27.1583,52.6082,12.706,1.2189,3150.0,25.5371,0.0
206,99.058,30.0,33.1012,27.536,53.0525,12.2773,1.1624,3150.0,25.5371,0.0
207,99.531,30.0,33.2011,27.636,50.5702,12.7193,0.9064,3300.0,26.7531,0.0
208,100.004,30.0,32.8512,27.2694,56.9626,12.0387,1.2637,3150.0,25.5371,0.0
209,100.481,30.0,32.4458,27.1805,54.03,12.1618,0.7945,3150.0,25.5371,0.0
210,100.956,30.0,32.618,27.5804,50.0311,11.8613,1.2623,3000.0,24.9291,0.0
211,101.431,30.0,32.7901,27.2638,69.4037,12.0599,1.2011,3150.0,26.1451,0.0
212,101.905,30.0,32.668,27.2194,50.0311,11.9963,1.1934,3150.0,25.5371,0.0
213,102.379,30.0,32.5791,27.7915,60.6949,11.8891,1.0637,3000.0,24.9291,0.0
214,102.853,30.0,32.6291,27.2583,54.2078,11.513,1.0987,3000.0,25.5371,0.0
215,103.327,30.0,32.7179,27.3694,57.869,11.4667,1.1997,3000.0,25.5371,0.0
216,103.801,30.0,33.0179,27.4916,57.4958,11.2694,1.4484,3000.0,25.5371,0.0
217,104.276,30.0,32.6124,27.3027,73.4027,11.5475,1.1357,3000.0,25.5371,0.0
218,104.751,30.0,32.4902,27.7415,69.4037,11.5223,1.3617,3000.0,25.5371,0.0
219,105.226,30.0,32.5458,26.8306,68.0707,11.3608,1.0404,3000.0,25.5371,0.0
220,105.7,30.0,32.7513,27.5693,51.1863,11.2615,1.2062,3000.0,26.7531,0.0
221,106.174,30.0,32.7679,27.9192,58.3844,11.4998,1.2572,3000.0,25.5371,0.0
222,106.648,30.0,32.5069,26.9417,63.4497,11.5567,1.5489,3150.0,26.1451,0.0
223,107.123,30.0,32.3958,27.3805,76.5129,11.3793,1.1195,3000.0,25.5371,0.0
224,107.598,30.0,32.9956,27.7778,56.8737,11.3846,1.181,3000.0,26.1451,0.0
225,108.072,30.0,32.5013,27.5471,57.2292,11.6017,1.0317,3000.0,26.7531,0.0
226,108.547,30.0,32.929,27.5915,49.7645,11.4309,1.4025,3000.0,26.1451,0.0
227,109.022,30.0,32.7013,27.2305,62.1168,11.3965,1.094,3000.0,26.1451,0.0
228,109.496,30.0,32.4736,27.4305,67.5376,11.7567,1.2877,3000.0,26.1451,0.0
229,109.97,30.0,32.7513,27.0306,75.802,11.1979,1.0277,3000.0,26.1451,0.0
230,110.444,30.0,33.851,28.3802,63.0054,11.9513,1.3158,3000.0,27.3612,0.0
231,110.918,30.0,35.4783,29.6021,64.0718,12.4094,1.4609,3150.0,26.7531,0.0
232,111.393,30.0,35.5116,29.8021,69.226,12.7087,1.293,3300.0,26.7531,0.0
233,111.868,30.0,35.8393,29.9465,63.5386,12.6213,1.7435,3150.0,26.7531,0.0
234,112.344,30.0,35.6949,29.7076,52.6971,12.4373,1.125,3150.0,26.7531,0.0
235,112.819,30.0,35.2728,29.5188,76.6018,12.7047,1.3756,3300.0,26.7531,0.0
236,113.294,30.0,35.3783,29.4521,56.0739,12.4809,1.2503,3150.0,26.7531,0.0
237,113.768,30.0,35.7171,30.0853,60.0729,12.5167,1.1597,3150.0,25.5371,0.0
238,114.242,30.0,35.1839,29.1689,69.9369,12.5313,1.2343,3300.0,26.7531,0.0
239,114.716,30.0,35.5783,29.6521,57.8512,13.0425,1.5489,3300.0,26.7531,0.0
240,115.19,30.0,35.6227,29.902,63.5386,12.6319,1.1224,3150.0,26.1451,0.0
241,115.665,30.0,35.1499,29.5299,66.56,12.3406,1.373,3150.0,26.7531,0.0
242,116.14,30.0,35.6394,29.6688,51.5418,12.5088,1.4476,3300.0,26.7531,0.0
243,116.615,30.0,35.1451,29.6576,74.1136,12.575,1.069,3300.0,26.7531,0.0
244,117.09,30.0,35.5727,29.5965,58.7399,12.4915,1.1677,3150.0,26.7531,0.0
245,117.564,30.0,35.7782,29.6688,56.3405,12.5154,1.0717,3300.0,26.7531,0.0
246,118.038,30.0,35.345,29.3799,68.9594,12.5498,1.3303,3300.0,25.5371,0.0
247,118.512,30.0,35.5172,29.6688,56.9626,12.5432,1.373,3300.0,26.7531,0.0
248,118.987,30.0,35.295,29.741,63.9948,12.7193,1.5623,3300.0,26.7531,0.0
249,119.461,30.0,35.6712,29.6465,69.3148,12.4465,1.2237,3150.0,26.7531,0.0
250,119.937,30.0,35.5283,29.4355,48.8759,12.6796,1.245,3300.0,26.7531,0.0
251,120.412,30.0,35.4505,29.8243,61.0504,12.4717,1.0583,3150.0,26.7531,0.0
252,120.887,30.0,35.4728,29.2078,69.3148,12.6465,1.3543,3300.0,26.7531,0.0
253,121.361,30.0,35.4672,29.3022,59.8063,12.5392,1.261,3300.0,26.7531,0.0
254,121.835,30.0,35.4617,29.6188,57.4958,12.4214,1.8795,3150.0,26.7531,0.0
255,122.309,30.0,35.5783,29.691,73.5804,12.5101,1.2278,3300.0,26.1451,0.0
256,122.783,30.0,35.3117,29.7743,48.3545,12.6888,1.8049,3300.0,26.7531,0.0
257,123.257,30.0,35.6283,29.6854,67.5376,12.3936,1.4841,3150.0,26.7531,0.0
258,123.732,30.0,35.7671,29.952,66.2046,12.6862,1.4876,3300.0,26.7531,0.0
259,124.207,30.0,35.3728,29.3022,57.9401,12.4902,1.261,3300.0,26.7531,0.0
260,124.682,30.0,35.4505,29.6965,56.7849,12.5405,1.1704,3150.0,26.7531,0.0
261,125.156,30.0,34.9507,29.2633,72.514,12.4809,1.1757,3300.0,26.7531,0.0
262,125.63,30.0,35.3895,29.7465,50.12,12.7127,1.4743,3300.0,25.5371,0.0
263,126.104,30.0,35.4783,29.6354,74.1136,12.4134,1.2983,3300.0,26.7531,0.0
264,126.579,30.0,35.4006,29.5743,58.9176,12.4492,1.3117,3150.0,26.7531,0.0
265,127.054,30.0,35.3228,29.4314,59.1842,12.5485,1.333,3150.0,26.7531,0.0
266,127.528,30.0,35.6505,29.9909,68.6039,12.5882,1.5116,3300.0,26.7531,0.0
267,128.003,30.0,35.2728,29.5854,60.8727,12.6067,1.4663,3300.0,26.7531,0.0
268,128.478,30.0,35.1562,29.5965,58.8288,12.4068,1.3383,3150.0,26.7531,0.0
269,128.952,30.0,35.5838,29.5355,73.4915,12.4902,1.5036,3300.0,26.7531,0.0
270,129.426,30.0,35.4006,29.4799,48.9647,12.6067,1.5916,3300.0,26.1451,0.0
271,129.9,30.0,35.5061,29.6799,68.4262,12.6054,1.3037,3150.0,26.7531,0.0
272,130.374,30.0,35.6505,29.4521,62.65,12.5961,1.4556,3300.0,26.7531,0.0
273,130.849,30.0,35.3728,29.4966,57.318,12.5577,1.2477,3300.0,26.7531,0.0
274,131.324,30.0,35.2062,29.6132,61.7613,12.4942,1.261,3150.0,27.3612,0.0
275,131.8,30.0,35.2062,29.7187,74.2913,12.5617,1.7195,3300.0,26.7531,0.0
276,132.275,30.0,35.3561,29.7632,53.0525,12.5193,1.1677,3300.0,26.7531,0.0
277,132.75,30.0,35.545,29.591,64.9605,12.5511,1.1624,3150.0,26.7531,0.0
278,133.224,30.0,35.3228,29.3411,65.6714,12.6663,1.4929,3150.0,26.7531,0.0
279,133.698,30.0,35.4117,29.7354,59.1842,12.5948,1.0957,3300.0,26.7531,0.0
280,134.172,30.0,35.2006,29.6354,68.6039,12.9104,1.5143,3300.0,26.7531,0.0
281,134.646,30.0,35.6061,29.6465,58.5622,12.379,1.1757,3300.0,26.1451,0.0
282,135.121,30.0,35.2639,29.6854,64.2495,12.6518,1.2423,3150.0,27.3612,0.0
283,135.596,30.0,35.0062,29.2466,73.3138,12.4478,1.3196,3150.0,26.1451,0.0
284,136.071,30.0,35.2006,29.5632,52.4305,12.6822,1.2503,3300.0,26.1451,0.0
285,136.546,30.0,35.1173,29.4799,68.3373,12.428,1.1277,3150.0,26.1451,0.0
