,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi)
53,1349.8289,37.63502,26.92912,122.72922,15.36326,2.57636,4273.1815,26.26672,10.7059
54,1372.504,37.62418,26.85174,113.74432,16.38036,2.38794,4481.1479,26.02922,10.77244
55,1385.586,37.68646,26.91634,113.93604,16.55592,2.38156,4448.66676,26.49548,10.77012
56,1398.7669,37.72434,26.77072,109.56758,17.10392,2.28332,4599.48352,26.71188,10.95362
57,1423.723,37.6663,26.8002,112.848575,16.662075,2.3772,4504.21445,26.02635,10.8661
58,1435.524,37.638025,26.902,117.38805,16.01905,2.48175,4332.306325,26.26505,10.736025
59,1445.7259,37.524125,27.01005,122.217175,15.268325,2.58005,4319.9853,26.06915,10.514075
60,1455.984,37.456325,26.9872,125.541375,14.6525,2.6774,4183.4327,26.0816,10.469125
61,1466.322,37.408975,26.994125,129.564725,14.0139,2.7776,4162.097275,26.121225,10.41485
62,1478.4589,37.299925,26.970925,134.46725,13.399925,2.8807,3920.2908,26.669925,10.329
63,1495.999,37.340275,27.0833,138.01885,12.864625,2.97505,3789.1564,26.338425,10.256975
64,1508.411,37.297,27.1931,141.57925,12.1142,3.07135,3695.1346,26.23475,10.1039
65,1520.9229,37.12745,27.1815,149.7431,11.456675,3.166425,3557.589625,26.088225,9.94595
66,1537.166,37.26195,27.368025,152.7905,10.8202,3.26605,3413.7937,26.096375,9.893925
67,1549.9289,37.05415,27.2245,158.503525,10.1437,3.364875,3370.90095,26.137425,9.82965
