,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
0,37.49851526086957,42.0287695652174,35.47995217391304,6.548817391304347,3722.3514695652166,25.939921739130433,960.1276608695654,55.141540243478225,14.818052173913042,0.0,1.081591304347826,68.35343226683244,374.26155564307953,16.026845927826088,5.475914261489618,0.042823869841056586
1,54.89402095652173,41.891569565217395,35.50046521739131,6.3911043478260865,3512.01492173913,25.634804347826087,960.7679260869567,63.47749443478255,13.570704347826085,0.0,1.2604130434782608,65.79213004705225,353.34762246515305,17.104711976956523,5.371074717658826,0.04840725251804432
2,63.464081739130435,41.87351304347826,35.690347826086956,6.183165217391305,3286.6966217391305,26.05301739130435,963.6605739130435,72.20644177391301,12.2645652173913,0.0,1.4476652173913047,64.50770541917146,331.674596487041,17.754546693913042,5.142394414849492,0.05353023853204841
3,71.35370130434781,41.689121739130435,35.693082608695654,5.996039130434782,3090.4571260869566,25.83834782608696,963.7207434782608,80.59306553043474,11.129565217391304,0.0,1.6275739130434779,61.87366162858378,311.89046664194296,18.11392702043478,5.041176619122214,0.058078401114085916
4,82.26685395652174,41.60340869565217,35.78185652173913,5.821552173913045,2856.4027347826086,25.96625217391305,965.2951217391305,89.34309140869561,9.815021739130435,0.0,1.815278260869565,60.20888491346896,288.7405222586907,17.816962454782608,4.7960485998110505,0.06170630425643595
5,92.8754488695652,41.525695652173916,35.84530869565217,5.68038695652174,2594.1881304347826,25.711530434782606,966.3957695652175,98.48327293913042,8.372460869565217,0.0,2.011352173913043,58.039803758514516,262.5332889791357,16.83990714347826,4.523773532963429,0.06414444906838072
6,106.26247273913043,41.29663913043478,35.72324782608696,5.573391304347825,2348.9385347826083,25.83961739130434,964.4106826086957,107.49941537391301,6.99846956521739,0.0,2.2047652173913046,57.12556936582941,237.22591089360247,15.430074415652173,4.152948581552826,0.06504341225800289
7,114.35173382608694,41.44877391304348,36.03085652173913,5.417917391304348,2022.7316434782608,25.73645652173913,969.3857043478259,116.72046553043477,5.266460869565216,0.0,2.4025739130434784,55.15815544050805,205.33449414289933,12.652491010869564,3.7230680161632987,0.061618642952534455
8,124.05763265217391,41.41136521739131,36.05898695652174,5.352378260869565,1713.6254913043483,25.845091304347825,969.7201652173915,125.87523989565217,3.6070304347826085,0.0,2.598960869565218,54.654712627246774,174.01657994559847,9.374583773478262,3.1844231008565123,0.05387316338988045
9,132.1637577391304,41.47826956521739,36.24704347826086,5.231226086956522,1430.4798000000003,25.710569565217387,972.8066347826089,133.6171441043478,2.0879043478260866,0.0,2.7650391304347828,53.01446682458088,145.7253498156788,5.773221736086958,2.749233614308341,0.03961701412327495
10,141.16593682608692,41.20175217391303,35.98145217391304,5.220299999999999,1160.4259304347827,25.885526086956528,968.8567130434784,143.51270751304347,0.6947260869565216,0.0,2.977317391304348,53.25271846681492,117.73485890734902,2.06869457826087,2.2111690779060225,0.017570795964979926
11,170.03163182608694,41.944252173913036,35.403691304347824,6.540560869565217,2126.5170913043476,25.881786956521736,959.4139652173913,143.7461928695652,5.070382608695652,4.547700000000002,2.9823260869565216,68.10982884925563,213.64979846081897,15.121600854782608,3.1374110042559398,0.07077899554611591
12,182.28036747826084,41.89581739130435,35.5220695652174,6.373747826086957,1826.5499347826085,25.62366956521739,961.2661217391303,152.36103234782607,3.466873913043478,4.547700000000002,3.1671304347826092,65.56982524465725,183.86765644754803,10.979442137391306,2.804471323019955,0.059712749465415216
13,204.19117791304348,41.92263913043479,35.32405217391305,6.598586956521738,2261.258713043478,25.805847826086957,957.9781043478264,139.61054295652173,5.827943478260872,4.547700000000002,2.8936086956521745,68.5600222668555,226.84724773039108,16.863620055217392,3.3091178954538707,0.07433888178471328
