,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
1374,343.878,39.3374,33.854,136.6499,1.6724,2.7472,1297.9044,27.84,-1.0666,5.483400000000003
1375,344.127,39.4313,33.9025,137.1167,1.7925,2.7549,1297.1076,27.7688,-1.0666,5.528799999999997
1376,344.393,39.3384,33.8621,135.9257,1.7128,2.6944,1308.9919,27.6275,-1.0666,5.476300000000002
1377,344.642,39.1688,33.6672,136.151,1.7328,2.7263,1308.9919,27.5674,-1.0666,5.501599999999996
1378,344.892,39.3748,33.8591,136.4407,1.7167,2.7883,1300.097,27.9321,-1.0666,5.5157000000000025
1379,345.141,39.2213,33.7167,136.1027,1.6907,2.7404,1300.097,28.0455,-1.0666,5.504599999999996
1380,345.391,39.2122,33.7369,135.9257,1.7846,2.7186,1302.3546,27.8044,-1.0666,5.475300000000004
1381,345.641,39.2465,33.7389,136.151,1.722,2.7375,1302.3546,27.9424,-1.0666,5.5075999999999965
1382,345.897,39.3273,33.7914,136.8109,1.734,2.8619,1300.6381,27.8962,-1.0666,5.535899999999998
1383,346.148,39.4919,34.0105,136.2315,1.6974,2.7549,1300.6381,27.6375,-1.0666,5.481400000000001
1384,346.397,39.504,33.9964,136.4729,1.7706,2.7685,1299.6464,27.9629,-1.0666,5.5075999999999965
1385,346.647,39.3727,33.8449,136.8431,1.7689,2.7888,1299.6464,27.6426,-1.0666,5.527799999999999
1386,346.897,39.2465,33.748,135.3946,1.7172,2.7118,1312.7625,27.6476,-1.0666,5.4985
1387,347.154,39.296,33.7914,136.151,1.6748,2.7162,1312.7625,27.7334,-1.0666,5.504599999999996
1388,347.403,39.3707,33.8621,136.5695,1.6876,2.7622,1294.2935,27.8758,-1.0666,5.508600000000001
1389,347.665,39.1001,33.5753,136.312,1.773,2.7263,1302.8071,27.9938,-1.0666,5.524799999999999
1390,347.915,39.1425,33.6116,136.4085,1.8349,2.7336,1302.8071,27.7739,-1.0666,5.5308999999999955
1391,348.165,39.3172,33.8065,136.9074,1.7896,2.7312,1308.9919,27.7536,-1.0666,5.5107
1392,348.423,39.3626,33.8853,136.8753,1.7071,2.7079,1308.9919,27.4826,-1.0666,5.4773
1393,348.673,39.2384,33.8055,136.7787,1.7557,2.8334,1303.0787,27.5874,-1.0666,5.4328999999999965
1394,348.923,39.2899,33.8136,136.4729,1.7114,2.7917,1303.0787,27.8604,-1.0666,5.476300000000002
1395,349.174,39.2647,33.7762,136.3603,1.716,2.7912,1300.6381,27.7081,-1.0666,5.488499999999995
1396,349.423,39.1778,33.7328,136.1188,1.7444,2.7893,1300.6381,27.7942,-1.0666,5.445
1397,349.673,39.4424,33.959,136.5373,1.8002,2.7084,1299.3763,27.4427,-1.0666,5.483399999999996
1398,349.923,39.3788,33.9186,136.6177,1.7636,2.7719,1299.3763,27.6778,-1.0666,5.4602
