,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
34,11.319,30.0,40.1604,34.5397,90.2716,12.1539,1.6769,3000.0,26.7531,0.0
35,11.592,30.0,40.1993,34.9507,74.469,11.7258,1.6796,3300.0,26.7531,0.0
36,11.866,30.0,40.2826,34.1842,73.4915,12.0705,1.7169,3300.0,27.9692,0.0
37,12.139,30.0,39.9882,34.5786,89.2516,11.8388,1.5089,3000.0,29.1852,0.0
38,12.412,30.0,40.2715,34.4841,70.1146,11.7024,1.6856,3300.0,27.9692,0.0
39,12.686,30.0,40.3215,34.4342,82.0226,12.1738,1.5275,3300.0,27.9692,0.0
40,12.959,30.0,40.3937,34.7729,81.9811,12.1248,1.6022,3300.0,29.1852,0.0
41,13.233,30.0,40.3048,34.4508,66.4712,11.7487,1.8539,3000.0,29.1852,0.0
42,13.506,30.0,39.9549,34.2842,82.5364,12.0718,1.5383,3300.0,29.1852,0.0
43,13.779,30.0,40.2604,34.5064,77.4016,12.1473,1.5623,3300.0,26.7531,0.0
44,14.052,30.0,40.5159,34.7785,72.7613,12.0427,1.6609,3300.0,29.1852,0.0
45,14.325,30.0,39.9771,34.3897,89.2799,12.1274,1.5676,3000.0,29.1852,0.0
46,14.599,30.0,40.2326,34.4064,70.8256,12.1181,1.5606,3300.0,26.7531,0.0
47,14.872,30.0,40.4492,34.3897,76.4241,12.0321,1.4561,3300.0,27.9692,0.0
48,15.147,30.0,40.066,34.6952,92.1532,12.0877,1.6881,3000.0,26.7531,0.0
49,15.42,30.0,40.3881,34.5008,68.6039,12.0215,1.229,3300.0,29.1852,0.0
50,15.693,30.0,40.1215,34.7019,84.5997,12.0665,1.389,3300.0,29.1852,0.0
51,15.967,30.0,40.2437,34.2731,86.377,12.048,1.4918,3300.0,29.1852,0.0
52,16.241,30.0,40.2215,34.5674,68.9594,11.8501,1.7009,3000.0,27.9692,0.0
53,16.515,30.0,40.0882,34.2842,80.3341,12.1354,1.7442,3300.0,26.7531,0.0
54,16.788,30.0,40.4381,34.4064,88.2431,12.0361,2.0298,3300.0,26.7531,0.0
55,17.061,30.0,39.9316,34.673,65.7602,11.8427,1.5249,3000.0,27.9692,0.0
56,17.335,30.0,40.116,34.4786,82.5558,12.1738,1.7774,3300.0,27.9692,0.0
57,17.608,30.0,40.2159,34.5064,88.1543,11.7374,1.4343,3300.0,29.1852,0.0
58,17.882,30.0,40.5881,34.5452,65.227,11.9871,1.8284,3000.0,26.7531,0.0
59,18.155,30.0,40.2104,34.7174,87.2656,11.95,1.8054,3300.0,27.9692,0.0
60,18.428,30.0,40.5214,34.5175,82.1114,12.1009,1.6342,3300.0,26.7531,0.0
61,18.702,30.0,40.527,34.7063,68.6928,11.9871,1.4969,3000.0,26.7531,0.0
62,18.975,30.0,40.2493,34.5286,86.9339,11.8321,1.6209,3000.0,29.1852,0.0
63,19.249,30.0,40.3104,34.3953,74.0247,12.0612,1.5756,3300.0,26.7531,0.0
64,19.522,30.0,39.8605,34.7396,72.1663,12.0347,1.4849,3300.0,29.1852,0.0
65,19.795,30.0,40.1326,34.5841,88.5986,12.0294,1.5942,3300.0,26.7531,0.0
66,20.068,30.0,40.0271,34.262,67.4487,11.8547,1.6065,3000.0,29.1852,0.0
67,20.341,30.0,39.9604,34.3453,86.9339,12.0387,1.7009,3300.0,29.1852,0.0
68,20.615,30.0,40.3604,34.5452,85.4883,12.0453,1.3515,3300.0,26.7531,0.0
69,20.888,30.0,40.2159,34.6896,67.1821,11.8123,1.6677,3000.0,29.1852,0.0
70,21.163,30.0,40.2993,34.4786,86.0215,12.0758,1.5071,3300.0,29.1852,0.0
71,21.436,30.0,40.116,34.5064,84.9165,12.1433,1.6502,3300.0,29.1852,0.0
72,21.709,30.0,40.4381,34.4249,66.6489,11.8705,1.8315,3000.0,27.9692,0.0
73,21.983,30.0,40.277,34.4841,90.1982,12.0003,1.7315,3300.0,29.1852,0.0
74,22.257,30.0,40.3492,34.8396,78.5568,12.4967,1.6262,3300.0,27.9692,0.0
75,22.531,30.0,40.3659,34.4397,68.7817,11.9725,2.5398,3000.0,26.7531,0.0
76,22.804,30.0,40.2104,34.2731,88.5097,12.1168,1.5969,3300.0,29.1852,0.0
77,23.077,30.0,40.1352,34.4064,73.5804,11.9447,1.7222,3300.0,29.1852,0.0
78,23.351,30.0,40.2048,34.5952,69.6703,12.134,1.5702,3000.0,27.9692,0.0
79,23.624,30.0,40.0493,33.8954,86.1992,12.0773,1.6502,3000.0,29.1852,0.0
80,23.898,30.0,39.9216,34.3342,78.2902,12.1446,1.8156,3300.0,27.9692,0.0
81,24.171,30.0,40.3659,34.884,68.0707,12.0559,1.7009,3300.0,26.7531,0.0
82,24.444,30.0,40.2382,34.2731,91.3766,11.9526,1.6316,3300.0,27.9692,0.0
83,24.718,30.0,40.116,34.6563,74.9134,12.0745,1.6958,3300.0,29.1852,0.0
84,24.991,30.0,40.0938,34.4119,72.7273,12.0572,1.4263,3300.0,29.1852,0.0
85,25.265,30.0,40.4825,34.2675,91.7166,11.8719,1.5329,3000.0,29.1852,0.0
86,25.538,30.0,40.4215,34.6619,69.1371,12.0082,1.6499,3300.0,26.7531,0.0
87,25.811,30.0,40.4492,34.834,81.4894,12.04,1.5649,3300.0,29.1852,0.0
88,26.084,30.0,40.2937,34.6285,88.9541,12.0533,1.5657,3300.0,26.7531,0.0
89,26.357,30.0,40.1215,34.3564,61.9094,12.0162,1.9222,3000.0,26.7531,0.0
90,26.631,30.0,40.3604,34.2009,88.2316,11.8904,1.7355,3300.0,26.7531,0.0
91,26.904,30.0,40.1271,34.4508,83.0001,12.0533,1.5326,3300.0,27.9692,0.0
92,27.179,30.0,40.0826,34.3508,67.9819,11.8547,1.4983,3000.0,27.9692,0.0
93,27.452,30.0,40.427,34.2509,86.2765,11.9963,1.6875,3300.0,27.9692,0.0
94,27.725,30.0,40.1771,34.9299,78.8234,12.1486,1.5489,3300.0,27.9692,0.0
95,27.999,30.0,40.0493,34.3508,67.8041,12.1195,1.8284,3000.0,29.1852,0.0
96,28.273,30.0,40.5547,34.3175,87.8065,11.9602,1.5303,3300.0,29.1852,0.0
97,28.547,30.0,40.1326,34.7174,81.6671,12.2042,1.6875,3300.0,29.1852,0.0
98,28.82,30.0,40.2881,34.6341,66.6489,12.0519,1.8742,3000.0,27.9692,0.0
99,29.093,30.0,40.2085,34.7618,90.9091,12.0453,1.6875,3300.0,26.7531,0.0
100,29.367,30.0,40.5325,34.8507,78.7346,12.1963,1.4102,3300.0,27.9692,0.0
101,29.64,30.0,40.2548,34.2731,71.0033,12.4385,1.9062,3300.0,29.1852,0.0
102,29.914,30.0,40.4381,34.7507,87.9765,12.0943,1.5623,3300.0,26.7531,0.0
103,30.187,30.0,40.2437,34.6841,78.9123,12.0903,1.9253,3300.0,27.9692,0.0
104,30.46,30.0,40.1104,34.623,68.4262,12.0427,1.4503,3300.0,26.7531,0.0
105,30.734,30.0,40.2659,34.4064,90.287,11.9778,1.4076,3000.0,29.1852,0.0
106,31.007,30.0,40.4437,34.6341,74.0306,12.1764,1.437,3300.0,27.9692,0.0
107,31.281,30.0,40.4159,34.3508,66.56,11.8825,1.4739,3300.0,29.1852,0.0
108,31.554,30.0,40.377,34.1898,91.4423,11.8043,1.5782,3000.0,29.1852,0.0
109,31.827,30.0,40.116,34.5119,68.9594,11.995,1.7702,3300.0,27.9692,0.0
110,32.1,30.0,40.3437,34.5897,75.6243,12.0639,1.9835,3300.0,27.9692,0.0
111,32.373,30.0,40.0993,34.4675,91.4956,12.0241,1.4023,3300.0,27.9692,0.0
112,32.647,30.0,40.3937,34.6952,69.4926,12.0003,1.5785,3300.0,27.9692,0.0
113,32.92,30.0,40.2493,34.5008,81.6014,12.2294,1.5196,3300.0,27.9692,0.0
114,33.195,30.0,40.5714,35.0784,90.9091,11.9778,1.4229,3000.0,29.1852,0.0
115,33.468,30.0,40.5714,34.5286,66.8266,11.9129,1.5351,3000.0,29.1852,0.0
116,33.741,30.0,40.2826,34.4493,83.6222,12.0149,1.9275,3300.0,29.1852,0.0
117,34.015,30.0,40.0049,34.523,86.8213,11.9913,1.6049,3300.0,29.1852,0.0
118,34.289,30.0,40.2881,34.6785,69.3148,12.2656,1.4929,3300.0,29.1852,0.0
119,34.563,30.0,40.1548,34.523,78.468,12.2227,1.4636,3300.0,26.7531,0.0
120,34.836,30.0,40.2993,34.6841,88.332,11.9977,1.5543,3300.0,29.1852,0.0
121,35.109,30.0,40.1678,34.7396,66.3823,11.8321,1.4743,3000.0,29.1852,0.0
122,35.383,30.0,40.5603,34.1842,86.0215,12.142,1.9329,3300.0,29.1852,0.0
123,35.656,30.0,40.1826,34.0343,84.5765,11.7813,1.5223,3300.0,27.9692,0.0
124,35.93,30.0,40.2104,34.1176,68.6928,11.8878,1.9049,3000.0,29.1852,0.0
125,36.203,30.0,39.7883,34.4786,90.4416,11.9632,1.6796,3000.0,29.1852,0.0
126,36.476,30.0,40.0271,34.212,72.6029,11.9248,1.8182,3300.0,26.7531,0.0
127,36.75,30.0,39.7494,34.3008,78.468,12.1181,1.4918,3300.0,29.1852,0.0
128,37.023,30.0,39.9771,34.3897,81.7204,12.2267,1.4796,3300.0,29.1852,0.0
129,37.297,30.0,39.7883,34.3731,67.893,11.754,1.6652,3300.0,26.7531,0.0
130,37.57,30.0,39.7716,34.6952,89.3095,11.897,1.6218,3000.0,27.9692,0.0
131,37.843,30.0,39.6494,34.3342,67.1821,11.8374,1.5969,3000.0,29.1852,0.0
132,38.116,30.0,39.6661,34.3897,92.4198,11.7196,1.3362,3000.0,26.7531,0.0
133,38.389,30.0,40.1382,35.034,66.3408,11.8163,1.6822,3000.0,29.1852,0.0
134,38.663,30.0,40.066,34.2786,90.7314,11.9182,1.6601,3300.0,29.1852,0.0
135,38.936,30.0,40.3381,34.7674,75.4466,12.1195,1.6524,3300.0,27.9692,0.0
136,39.211,30.0,40.6269,34.7174,70.1146,12.0705,1.5836,3000.0,27.9692,0.0
137,39.484,30.0,40.3215,34.423,89.5761,11.9897,1.4816,3000.0,27.9692,0.0
138,39.757,30.0,40.1104,34.3353,70.9144,11.9738,1.7442,3300.0,29.1852,0.0
139,40.031,30.0,40.2159,34.4952,72.2474,12.0387,1.3643,3300.0,27.9692,0.0
140,40.305,30.0,40.5325,34.8285,88.9541,11.9549,1.5836,3000.0,29.1852,0.0
141,40.579,30.0,40.4215,34.6063,78.1125,12.2598,1.6346,3300.0,29.1852,0.0
142,40.852,30.0,40.4936,34.6341,67.3598,12.2254,1.6269,3300.0,26.7531,0.0
143,41.125,30.0,40.2004,34.3008,91.62,11.8017,1.7409,3000.0,29.1852,0.0
144,41.399,30.0,40.1326,34.4286,74.469,12.2678,1.4892,3300.0,26.7531,0.0
145,41.672,30.0,40.6603,34.4675,73.0472,11.6966,1.6049,3300.0,27.9692,0.0
146,41.946,30.0,40.3992,34.5841,90.6425,12.0241,1.5569,3300.0,27.9692,0.0
147,42.219,30.0,40.1437,34.5674,76.8684,12.0863,1.5303,3300.0,29.1852,0.0
148,42.492,30.0,39.9716,34.673,72.4251,12.1102,1.5089,3300.0,29.1852,0.0
149,42.766,30.0,40.016,34.4286,88.332,11.8626,1.8386,3000.0,29.1852,10.0
150,46.743,30.0,42.6209,32.979,96.6853,18.5012,1.6449,4500.0,26.7531,10.0
151,47.017,30.0,42.682,33.0845,96.5076,18.7055,2.0874,4800.0,29.1852,10.0
152,47.291,30.0,42.9208,33.1789,75.8909,18.4607,1.7382,4800.0,29.1852,10.0
153,47.565,30.0,42.943,32.6654,90.8202,18.9227,1.6342,4500.0,29.1852,10.0
154,47.84,30.0,43.1041,33.0734,87.8877,19.112,1.9329,4500.0,29.1852,10.0
155,48.114,30.0,43.1096,32.9734,87.8065,19.1678,1.9861,4800.0,29.1852,10.0
156,48.389,30.0,43.1152,33.0012,93.6639,18.6737,1.7493,4800.0,27.9692,10.0
157,48.663,30.0,43.2151,33.2178,80.6896,18.7505,2.0288,4800.0,29.1852,10.0
158,48.937,30.0,43.3762,33.1956,100.2399,18.8538,1.7569,4800.0,27.9692,10.0
159,49.212,30.0,43.4928,33.3011,78.7346,19.1041,1.7409,4800.0,29.1852,10.0
160,49.486,30.0,43.154,32.7957,103.3502,18.532,1.8743,4800.0,27.9692,10.0
161,49.762,30.0,43.0985,33.0179,79.9787,18.7333,2.0477,4800.0,26.7531,10.0
162,50.036,30.0,43.1318,32.9901,98.2731,18.6631,1.7462,4800.0,29.1852,10.0
163,50.311,30.0,42.9763,32.8235,78.2902,18.969,2.0936,4800.0,26.7531,10.0
164,50.585,30.0,43.254,33.2234,101.8318,18.4883,1.9229,4800.0,29.1852,10.0
165,50.861,30.0,43.0541,32.9901,79.5344,19.0604,1.9125,4800.0,26.7531,10.0
166,51.135,30.0,43.0374,32.4625,99.9733,18.7571,1.8902,4800.0,27.9692,10.0
167,51.409,30.0,43.0352,33.1178,75.2688,18.9531,1.6556,4800.0,29.1852,10.0
168,51.683,30.0,43.1152,33.0734,97.7517,18.9716,1.8896,4500.0,26.7531,10.0
169,51.957,30.0,43.4262,33.651,80.8081,18.7836,1.6476,4500.0,26.7531,10.0
170,52.232,30.0,43.2374,33.6177,97.6628,18.752,1.7435,4500.0,26.7531,10.0
171,52.506,30.0,42.8986,33.3067,83.1778,18.4791,1.783,4500.0,26.7531,10.0
172,52.781,30.0,43.1374,33.3567,100.2168,18.5969,1.6929,4500.0,26.7531,10.0
173,53.056,30.0,43.1763,33.1012,78.2902,18.9637,1.859,4500.0,26.7531,10.0
174,53.33,30.0,43.1263,33.2789,98.9958,18.7571,2.1648,4800.0,27.9692,10.0
175,53.605,30.0,43.2818,33.1789,78.468,18.7148,1.7544,4500.0,27.9692,10.0
176,53.879,30.0,43.2651,33.1378,87.7099,19.2722,1.6422,4500.0,29.1852,10.0
177,54.154,30.0,43.354,32.7901,80.9214,18.5042,1.9275,4500.0,27.9692,10.0
178,54.428,30.0,43.3707,32.829,98.196,18.8918,1.7755,4500.0,27.9692,10.0
179,54.703,30.0,43.3818,33.3678,82.9112,18.6925,1.6396,4500.0,26.7531,10.0
180,54.977,30.0,43.1985,32.8846,94.0194,18.5709,1.7595,4500.0,29.1852,10.0
181,55.251,30.0,43.4651,33.0901,93.1307,18.5188,1.5223,4800.0,27.9692,10.0
182,55.525,30.0,43.2929,33.0179,85.3995,18.7558,1.7289,4800.0,29.1852,10.0
183,55.799,30.0,43.2318,32.9831,96.4187,19.137,1.8528,4800.0,29.1852,10.0
184,56.074,30.0,43.354,33.1123,82.7335,19.0378,2.142,4800.0,29.1852,10.0
185,56.348,30.0,43.3762,33.1956,96.8631,18.7811,1.7702,4800.0,27.9692,10.0
186,56.623,30.0,43.0374,33.1123,79.4455,18.5329,1.6049,4800.0,29.1852,10.0
187,56.897,30.0,43.1318,33.0734,98.6404,18.4778,1.8794,4800.0,26.7531,10.0
188,57.171,30.0,43.2151,32.9901,81.1339,18.5651,1.8262,4500.0,27.9692,10.0
189,57.445,30.0,43.2485,32.979,94.286,18.5294,1.6703,4500.0,29.1852,10.0
190,57.719,30.0,43.1707,33.1134,90.1982,18.8803,1.7136,4500.0,26.7531,10.0
191,57.994,30.0,42.9319,33.079,80.2453,18.4725,1.8947,4800.0,26.7531,10.0
192,58.268,30.0,43.0652,33.3789,99.3513,18.6937,1.8475,4800.0,26.7531,10.0
193,58.543,30.0,42.8541,32.8179,75.3113,18.9068,1.7622,4800.0,26.7531,10.0
194,58.817,30.0,43.0985,33.0678,94.5526,18.6552,1.7089,4500.0,27.9692,10.0
195,59.091,30.0,43.354,33.1845,93.3973,18.6035,2.0901,4800.0,26.7531,10.0
196,59.365,30.0,43.1763,32.8013,79.6232,18.8564,2.0987,4800.0,26.7531,10.0
197,59.639,30.0,43.3707,33.4229,100.2399,18.7796,1.7195,4800.0,26.7531,10.0
198,59.915,30.0,43.2985,33.39,81.5783,18.6512,1.7544,4800.0,26.7531,10.0
199,60.189,30.0,43.4484,33.3456,96.1521,19.0296,1.6609,4800.0,29.1852,10.0
200,60.464,30.0,43.5317,33.3456,81.1764,18.7611,1.6236,4800.0,27.9692,10.0
201,60.738,30.0,43.2429,33.2345,96.4767,19.2484,1.8182,4800.0,29.1852,10.0
202,61.012,30.0,43.1985,32.9568,76.7795,18.5228,1.7115,4800.0,27.9692,10.0
203,61.286,30.0,43.1818,32.6291,100.1511,18.7002,1.6754,4500.0,29.1852,10.0
204,61.561,30.0,43.0874,33.0456,75.5354,18.5784,1.6662,4800.0,27.9692,10.0
205,61.837,30.0,43.0652,33.1956,100.6843,18.3122,1.6958,4800.0,26.7531,10.0
206,62.112,30.0,43.1763,33.2234,76.2463,18.8657,1.8368,4800.0,26.7531,10.0
207,62.387,30.0,43.0929,33.2234,98.3738,18.6026,2.1568,4800.0,26.7531,10.0
208,62.661,30.0,43.1318,33.0234,77.2238,18.6141,1.6852,4800.0,27.9692,10.0
209,62.936,30.0,43.1818,33.4844,100.6843,18.8048,1.5963,4800.0,27.9692,10.0
210,63.211,30.0,43.4317,33.1623,77.8459,18.4102,1.7978,4800.0,29.1852,10.0
211,63.485,30.0,43.2485,33.1234,101.0397,18.7293,1.7862,4500.0,27.9692,10.0
212,63.76,30.0,42.893,33.0012,76.8684,19.157,2.1344,4500.0,27.9692,10.0
213,64.034,30.0,43.1874,33.203,96.1521,18.4698,1.9482,4500.0,27.9692,10.0
214,64.309,30.0,43.0707,33.1345,79.6232,18.8077,1.5942,4500.0,29.1852,10.0
215,64.583,30.0,43.2207,32.8846,97.7517,18.8354,1.8049,4500.0,29.1852,10.0
216,64.858,30.0,43.2263,32.9457,82.2892,18.4976,1.6703,4500.0,27.9692,10.0
217,65.132,30.0,43.2263,33.4011,94.9969,18.5413,1.7009,4500.0,26.7531,10.0
218,65.406,30.0,43.1929,32.8735,89.7538,18.9478,1.7799,4500.0,26.7531,10.0
219,65.68,30.0,43.3318,33.4344,82.0226,18.5177,1.6929,4800.0,27.9692,10.0
220,65.954,30.0,43.1096,32.9668,100.2399,18.4632,1.8233,4800.0,27.9692,10.0
221,66.23,30.0,43.2762,33.1012,79.6232,19.018,1.7315,4800.0,27.9692,10.0
222,66.504,30.0,43.2151,33.601,96.7742,18.7752,1.9808,4800.0,29.1852,10.0
223,66.779,30.0,43.2207,33.1345,79.0012,18.4341,1.6346,4800.0,27.9692,10.0
224,67.053,30.0,43.3429,33.1789,96.0633,18.8922,1.9253,4800.0,26.7531,10.0
225,67.329,30.0,43.1041,33.1401,78.0236,18.5612,1.6448,4800.0,26.7531,10.0
226,67.603,30.0,43.1318,33.4011,98.4317,18.6539,1.9328,4800.0,29.1852,10.0
227,67.877,30.0,43.2714,33.0012,79.7121,18.9266,1.7569,4800.0,27.9692,10.0
228,68.152,30.0,43.2707,33.2067,97.4851,19.0802,1.706,4500.0,26.7531,10.0
229,68.426,30.0,43.2873,33.2234,81.7204,18.4751,1.5569,4500.0,27.9692,10.0
230,68.701,30.0,43.1652,32.8346,96.9519,18.4433,1.5657,4500.0,26.7531,10.0
231,68.975,30.0,43.3762,32.9568,85.666,18.8339,1.6931,4800.0,27.9692,10.0
232,69.25,30.0,43.1374,33.4289,84.7774,19.2775,1.6983,4500.0,29.1852,10.0
233,69.524,30.0,43.2929,33.0623,96.7742,18.5228,1.7315,4800.0,29.1852,10.0
234,69.798,30.0,42.9782,33.0179,76.9573,18.7995,1.9621,4800.0,27.9692,10.0
235,70.072,30.0,43.0652,32.9901,100.4177,18.6009,1.6142,4800.0,27.9692,10.0
236,70.347,30.0,43.2263,32.8124,74.8126,18.4685,1.8288,4800.0,26.7531,10.0
237,70.622,30.0,43.0041,33.029,96.9519,19.0617,1.8692,4800.0,26.7531,10.0
238,70.896,30.0,43.0096,33.1012,74.3802,18.5175,1.8182,4800.0,26.7531,10.0
239,71.172,30.0,41.9544,32.4069,92.1532,18.2831,2.1981,4500.0,26.7531,10.0
240,71.446,30.0,41.8599,32.0626,90.4648,18.4116,1.887,4500.0,26.7531,10.0
241,71.72,30.0,41.5323,31.9459,77.4905,18.062,1.5063,4500.0,25.5371,10.0
242,71.994,30.0,41.6045,32.0292,86.2881,18.4582,2.0075,4500.0,26.7531,10.0
243,72.268,30.0,41.8322,31.9848,101.2175,17.7906,1.6907,4500.0,27.9692,10.0
244,72.545,30.0,41.6933,32.0459,97.0408,17.7919,1.7462,4500.0,26.7531,10.0
245,72.819,30.0,41.7822,31.8793,95.3524,18.1375,1.6958,4500.0,26.7531,10.0
246,73.095,30.0,41.6989,31.9904,87.6365,18.54,1.9088,4500.0,26.7531,10.0
247,73.369,30.0,41.6045,32.1348,79.6232,18.3543,1.7176,4500.0,26.7531,10.0
248,73.644,30.0,41.3434,31.9404,83.6222,18.1759,1.7519,4500.0,26.7531,10.0
249,73.918,30.0,41.4045,31.8126,101.0397,17.6012,1.8105,4500.0,26.7531,10.0
250,74.193,30.0,41.52,32.1736,83.7999,18.0766,1.8049,4800.0,26.7531,10.0
251,74.467,30.0,41.7489,32.0903,76.9573,18.0646,1.6156,4500.0,26.7531,10.0
252,74.741,30.0,41.6544,32.0903,93.19,18.2407,1.9088,4500.0,26.7531,10.0
253,75.016,30.0,41.4545,31.8737,100.1511,18.3239,1.7862,4500.0,27.9692,10.0
254,75.291,30.0,41.8599,32.3458,86.6436,18.1838,1.8131,4800.0,26.7531,10.0
255,75.567,30.0,41.5267,32.0848,80.0675,18.1838,1.6473,4500.0,26.7531,10.0
256,75.841,30.0,41.8877,32.5513,80.8673,17.8731,1.7089,4500.0,26.7531,10.0
257,76.115,30.0,41.8599,32.057,96.241,18.4433,1.7782,4500.0,26.7531,10.0
258,76.389,30.0,41.9099,32.0959,95.7967,18.3746,1.9088,4500.0,27.9692,10.0
259,76.663,30.0,41.9433,31.8589,74.6468,18.1626,1.9457,4500.0,26.7531,10.0
260,76.938,30.0,41.6378,32.4569,74.1136,17.9693,1.7723,4500.0,27.9692,10.0
261,77.212,30.0,41.9377,32.3569,81.8448,18.0237,1.6955,4500.0,27.9692,10.0
262,77.487,30.0,41.8211,32.0959,93.8416,18.1481,1.8054,4800.0,26.7531,10.0
263,77.761,30.0,41.3545,32.0626,99.9733,17.6489,1.7162,4500.0,26.7531,10.0
264,78.035,30.0,41.9932,32.7068,83.9776,18.1282,1.7195,4800.0,26.7531,10.0
265,78.309,30.0,41.7378,32.1959,75.802,18.0289,1.6958,4500.0,27.9692,10.0
266,78.583,30.0,41.8544,32.2744,85.5772,18.3758,1.8258,4500.0,26.7531,10.0
267,78.858,30.0,41.6822,32.2958,93.8416,18.1973,1.5969,4500.0,26.7531,10.0
268,79.132,30.0,41.5656,32.1459,99.9733,17.9615,1.7249,4500.0,26.7531,10.0
269,79.407,30.0,41.6489,32.1792,87.1767,18.3559,1.6448,4500.0,26.7531,10.0
270,79.681,30.0,41.8377,31.6182,77.2238,18.4088,1.6875,4500.0,27.9692,10.0
271,79.955,30.0,41.8433,32.1514,83.2667,18.4102,1.8207,4500.0,26.7531,10.0
272,81.234,30.0,41.7933,32.1792,77.5793,18.0408,1.7089,4500.0,26.9964,10.0
273,82.409,30.0,41.5823,32.1348,78.9123,17.7733,1.655,4500.0,27.118,10.0
274,83.584,30.0,41.9266,32.3903,76.8684,18.3202,2.063,4500.0,27.2396,10.0
275,84.758,30.0,41.6822,32.1792,94.3748,18.254,1.8692,4500.0,27.2396,10.0
276,85.933,30.0,41.51,32.3625,95.9667,18.4566,1.6929,4500.0,26.9964,10.0
277,87.107,30.0,41.8433,32.1792,99.1736,17.8488,1.7222,4500.0,27.118,10.0
278,88.283,30.0,41.8155,32.5569,87.8877,18.5228,1.7315,4500.0,27.118,10.0
279,89.457,30.0,41.81,32.5458,83.1778,18.1713,1.5862,4500.0,26.9964,10.0
280,90.632,30.0,41.6045,32.0515,78.2902,18.197,1.9355,4500.0,26.9964,10.0
281,91.806,30.0,41.6767,31.9182,78.9123,17.9262,1.8795,4500.0,27.118,10.0
282,92.982,30.0,41.8711,32.3347,82.6446,18.2421,1.7697,4500.0,27.118,10.0
283,94.156,30.0,41.66,31.9904,84.2442,18.4513,1.9763,4500.0,26.9964,10.0
