,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM)
296,70.769964,41.6862,35.292,6.394199999999998,3449.0981,25.5808,66.31113919999996,66.31113919999996,13.1186,0.123,6.610683126320829,3400.0,35.12,25.246014724207942,3474.3516035591542,7.665806359441783,2.472128633526003,2.2008,1.2012,65.68748785901533,23.950834693852784,15.758062320000002,0.36461791239845126,0.657933743079295,13.535448490762118,41.73068312632083,35.35184167135101,2.2008,1.3280927051916644,25.89019826030465
297,71.015988,41.5982,35.3568,6.241399999999999,3449.0981,25.5808,67.36466079999997,67.36466079999997,13.0324,0.108,6.589438623474571,3400.0,35.12,25.264575887130047,3470.215283348691,7.726369697889582,2.479489741565822,2.2008,1.2238,63.98721543984312,24.331354799410004,15.949051120000002,0.3802533776811223,0.6554937549300272,13.510018973722003,41.70943862347457,35.32975353400313,2.2008,1.3365461382522146,25.88642382365854
298,71.245851,41.7009,35.3085,6.392399999999995,3443.1748,25.6555,69.93320239999997,69.93320239999997,13.017,0.112,6.5708532528835235,3400.0,35.12,25.277691984897952,3465.540118473414,7.726369697889582,2.479489741565822,2.2008,1.2789,65.8592178831498,25.21570439828164,16.647441299999997,0.3828728188515753,0.6602013188707296,13.480207219035218,41.69085325288352,35.315322184516134,2.2008,1.3428370500865985,25.881332673487613
299,71.450429,41.7058,35.4197,6.286100000000005,3443.1748,25.6555,65.65385359999996,65.65385359999996,12.877,0.109,6.555868050234629,3400.0,35.12,25.285005075157088,3460.439700312924,7.726369697889582,2.479489741565822,2.2008,1.1871,64.67291719840071,23.672706356511117,15.286286700000002,0.36603739837324856,0.6457346477326429,13.446914267587582,41.67586805023463,35.30854495214594,2.2008,1.3470047149067164,25.87481075426937
300,71.68354,41.6129,35.5022,6.110700000000001,3416.7097,25.4461,71.68130239999996,71.68130239999996,12.8405,0.116,6.544928282526911,3400.0,35.12,25.285875543941632,3455.001478013721,7.726369697889582,2.479489741565822,2.2008,1.3164,62.203582108287705,25.647355147644344,16.9032342,0.4123131542970612,0.6590634434893192,13.411155780863197,41.66492828252691,35.30846937507436,2.2008,1.3497961860499652,25.866783359520362
301,71.946622,41.7058,35.388,6.317800000000005,3416.7097,25.4461,65.92888799999997,65.92888799999997,12.8726,0.108,6.538058286567498,3400.0,35.12,25.280106967708047,3449.257300324198,7.726369697889582,2.479489741565822,2.2008,1.193,64.49593968157929,23.58915851709284,15.3570118,0.3657464118447467,0.6510199076780216,13.373661162000188,41.658058286567496,35.313751006093646,2.2008,1.3523613447758382,25.857218296666694
302,72.175026,41.627,35.3892,6.2378,3403.603,25.5158,70.83289119999996,70.83289119999996,12.8905,0.115,6.534906288013566,3400.0,35.12,25.26869666264195,3443.1914651712154,7.7712590237240935,2.483094874078013,2.2008,1.2982,63.78466897232833,25.246575865832913,16.7344471,0.39580946758202384,0.6628402674854345,13.334728145777541,41.654906288013564,35.32315127180314,2.2008,1.3558638681245838,25.846124691654644
303,72.415628,41.7155,35.2199,6.495599999999996,3403.603,25.5158,65.90091839999997,65.90091839999997,12.8891,0.109,6.534788084037864,3400.0,35.12,25.254379155470836,3436.7854706919893,7.7712590237240935,2.483094874078013,2.2008,1.1924,66.64603315083916,23.488700063307093,15.368962839999998,0.35243958196499714,0.6543130440840634,13.294491558129579,41.65478808403786,35.33558518751178,2.2008,1.3611498172433678,25.83354870466342
304,72.650052,41.6459,35.3525,6.293399999999998,3404.5056,25.6807,70.04041919999996,70.04041919999996,12.8369,0.121,6.5368212243782935,3400.0,35.12,25.241094270140547,3430.0575248103005,7.7712590237240935,2.483094874078013,2.2008,1.2812,64.81798940045991,24.970739675423655,16.44663628,0.3852439717182353,0.6586363277090616,13.25338665587048,41.65682122437829,35.34975160732543,2.2008,1.3685340397097976,25.819569134967015
305,72.891048,41.6642,35.3482,6.3160000000000025,3404.5056,25.6807,65.42077359999996,65.42077359999996,12.8045,0.109,6.540099842158341,3400.0,35.12,25.232688820187107,3423.0769434287845,7.7712590237240935,2.483094874078013,2.2008,1.1821,65.07045158170399,23.323748281198586,15.13619945,0.35843839583490117,0.6489608474381188,13.212394589312618,41.66009984215834,35.36383811748556,2.2008,1.3777389572524084,25.80429485268927
306,73.093194,41.7834,35.5627,6.220700000000001,3396.2167,25.2468,67.63503359999996,67.63503359999996,12.7862,0.119,6.5438350755354975,3400.0,35.12,25.23189404538169,3415.9695172960623,7.7712590237240935,2.483094874078013,2.2008,1.2296,62.9244251375335,24.054466032960633,15.721911519999999,0.3822754992260151,0.6535963632889231,13.172884581628754,41.663835075535495,35.37577539345346,2.2008,1.3879732581422326,25.78786356027086
307,73.361846,41.7443,35.4863,6.258000000000003,3396.2167,25.2468,64.99656799999997,64.99656799999997,12.7563,0.109,6.547507752695495,3400.0,35.12,25.23984174092079,3408.9151071827887,7.829293980277238,2.482375393228403,2.2008,1.173,63.33405933437279,23.116093154643103,14.9631399,0.36498676064013935,0.6473040145624478,13.136211940599878,41.66750775269549,35.384033631133384,2.2008,1.398092967372278,25.77043855101105
308,73.596057,41.5988,35.3403,6.258499999999998,3391.291,25.6608,68.15713279999996,68.15713279999996,12.6292,0.112,6.551021490308628,3400.0,35.12,25.255652725017608,3402.112260932753,7.829293980277238,2.482375393228403,2.2008,1.2408,64.37819981722296,24.20499444293816,15.67031136,0.3759812251920509,0.6473999156224486,13.103320310248892,41.671021490308625,35.388381821940555,2.2008,1.4068125784595633,25.7522006785052
309,73.801355,41.6349,35.4716,6.1633,3391.291,25.6608,69.86327839999997,69.86327839999997,12.6059,0.108,6.554599935793085,3400.0,35.12,25.27667577511419,3395.742554093329,7.829293980277238,2.482375393228403,2.2008,1.2774,63.31555488916062,24.810906738105068,16.10277666,0.3918611592607648,0.6490200793536113,13.074436243003914,41.67459993579308,35.38992546884165,2.2008,1.4129870898112575,25.7333388374942
310,74.026624,41.6129,35.3696,6.243300000000005,3366.0766,25.7752,71.44822239999996,71.44822239999996,12.5972,0.119,6.558346300855646,3400.0,35.12,25.2998446577853,3389.9749282666826,7.829293980277238,2.482375393228403,2.2008,1.3114,64.49478585722733,25.185120925269285,16.519968079999998,0.39049855876755385,0.6559415826915813,13.048884823866617,41.678346300855644,35.39039614814286,2.2008,1.4159677625869416,25.714045339505923
311,74.300983,41.4107,35.1222,6.288499999999999,3366.0766,25.7752,67.30872159999996,67.30872159999996,12.5987,0.109,6.561817459491195,3400.0,35.12,25.323278058554838,3384.9693971748516,7.829293980277238,2.482375393228403,2.2008,1.2226,65.00156824353303,23.725968762818155,15.403170619999997,0.36500609760563185,0.6492114515525653,13.025176015797827,41.68181745949119,35.391269795815376,2.2008,1.4158969151055443,25.694517377248154
312,74.531124,41.7198,35.4998,6.219999999999999,3363.5703,25.6296,66.44632559999997,66.44632559999997,12.6216,0.122,6.563907618334184,3400.0,35.12,25.34902744198964,3380.9163961833447,7.892677137542224,2.478460185218939,2.2008,1.2041,63.870701190879444,23.40453928469997,15.19766856,0.36643623521142854,0.6493470508062951,13.001461193503935,41.68390761833418,35.39310231017493,2.2008,1.41368654245762,25.67496050492522
313,74.775173,41.6691,35.6024,6.066699999999997,3363.5703,25.6296,74.40367679999997,74.40367679999997,12.4205,0.108,6.563144639911151,3400.0,35.12,25.387039504095117,3378.1587670700737,7.892677137542224,2.478460185218939,2.2008,1.3748,62.161610862277264,26.20737506351622,17.075703400000002,0.4216006422610285,0.651560996040821,12.976152538800385,41.68314463991115,35.395376448591335,2.2008,1.4106252468744056,25.655590014959795
314,75.005097,41.8591,35.5126,6.346499999999999,3341.5014,25.9017,71.80716559999996,71.80716559999996,12.3745,0.113,6.558458033297512,3400.0,35.12,25.444289231172036,3376.7539536601876,7.892677137542224,2.478460185218939,2.2008,1.3191,65.97407165110526,25.126850125510874,16.32320295,0.3808594724665584,0.6496318825664233,12.948276166202108,41.67845803329751,35.39721716278555,2.2008,1.4079710784295378,25.636628724815562
315,75.213734,41.6697,35.6024,6.067299999999996,3341.5014,25.9017,69.68613759999997,69.68613759999997,12.3321,0.108,6.550063673746685,3400.0,35.12,25.45566424561293,3374.1346472879723,7.892677137542224,2.478460185218939,2.2008,1.2736,62.82831794860525,24.384657445675984,15.706162560000001,0.388115713453018,0.644100192712984,12.917331398664864,41.67006367374668,35.3985113378654,2.2008,1.4068320823988483,25.61830315101822
316,75.443453,41.7724,35.4173,6.3551,3324.8081,25.5044,70.81890639999997,70.81890639999997,12.4301,0.12,6.539757670870074,3400.0,35.12,25.437635494302995,3370.3431634836197,7.892677137542224,2.478460185218939,2.2008,1.2979,65.0575212514441,24.657237447206523,16.13302679,0.3790067154865541,0.6542917398813365,12.882960307501705,41.65975767087007,35.40035348863026,2.2008,1.408130364979678,25.600840690352566
317,75.711275,41.7925,35.5193,6.273199999999996,3324.8081,25.5044,69.80733919999997,69.80733919999997,12.4581,0.108,6.530363609222654,3400.0,35.12,25.415007645520987,3365.7503519187744,7.958720605160804,2.4737378635240974,2.2008,1.2762,64.14890594977912,24.305036969789864,15.89902722,0.3788846685681247,0.6541453625337752,12.844951251973097,41.65036360922265,35.40449237217749,2.2008,1.4123983433006797,25.58446612225013
318,75.941809,41.7351,35.4038,6.331300000000006,3329.9179,25.8946,71.09394079999997,71.09394079999997,12.3377,0.113,6.524789699260111,3400.0,35.12,25.40100254566457,3360.6422392259265,7.958720605160804,2.4737378635240974,2.2008,1.3038,65.78477542854272,24.79103917874733,16.085893260000002,0.3768507077397575,0.6488591762538939,12.80365220170727,41.64478969926011,35.41234608437236,2.2008,1.4195621859334195,25.5693941292054
319,76.177735,41.6935,35.4454,6.248100000000001,3329.9179,25.8946,68.63261599999996,68.63261599999996,12.3155,0.108,6.5252135606571855,3400.0,35.12,25.39243847699422,3354.8844067760497,7.958720605160804,2.4737378635240974,2.2008,1.251,64.84761581077392,23.932755070962678,15.406690499999998,0.3690614492412293,0.6437491402188271,12.760296523457825,41.64521356065718,35.42424164283814,2.2008,1.4289327365808444,25.555820299105783
320,76.406985,41.6099,35.4607,6.1492,3309.9094,25.6181,69.87726319999996,69.87726319999996,12.3261,0.127,6.532502808008417,3400.0,35.12,25.384633679620002,3348.365917833961,7.958720605160804,2.4737378635240974,2.2008,1.2777,63.05307110667898,24.22036094245229,15.74905797,0.3841265860226548,0.6502404323131207,12.716802470979882,41.652502808008414,35.439195677076285,2.2008,1.4393766144296198,25.5439161264414
321,76.656959,41.828,35.4765,6.3515000000000015,3309.9094,25.6181,72.69286959999997,72.69286959999997,12.3557,0.108,6.545909209653033,3400.0,35.12,25.37698728684061,3341.2536440621575,7.958720605160804,2.4737378635240974,2.2008,1.3381,65.30743402861195,25.19628644606988,16.53316217,0.38581038775816995,0.6561745599053882,12.67522104563042,41.66590920965303,35.45523294037826,2.2008,1.4495657359687624,25.5338275866748
322,76.886882,41.641,35.5761,6.0649000000000015,3311.0334,25.5749,69.96117199999998,69.96117199999998,12.2047,0.114,6.563271158284259,3400.0,35.12,25.371825547326242,3333.9065724014667,8.034704057134785,2.4644099038184915,2.2008,1.2795,62.00891761322512,24.25767959515014,15.615913650000001,0.39119662991789617,0.6437513360973778,12.637280297271658,41.683271158284256,35.470069570660506,2.2008,1.4582857662634943,25.52567234838247
323,77.126041,41.7742,35.6549,6.119300000000003,3311.0334,25.5749,70.43665519999996,70.43665519999996,12.1224,0.108,6.581735508267151,3400.0,35.12,25.374002073404153,3326.813212911367,8.034704057134785,2.4644099038184915,2.2008,1.2897,62.61411058729345,24.42254417344046,15.634259280000002,0.3900485680363019,0.6401568636326708,12.604093914998176,41.70173550826715,35.48191908990474,2.2008,1.464733677407982,25.519534214817412
324,77.356552,41.7149,35.6415,6.0733999999999995,3286.1953,25.7651,70.84687599999997,70.84687599999997,12.11,0.111,6.598582655232349,3400.0,35.12,25.390071888469173,3320.539232276547,8.034704057134785,2.4644099038184915,2.2008,1.2985,62.56534129870624,24.380504739797654,15.724834999999999,0.3896806799694036,0.644975777483863,12.575845851538007,41.718582655232346,35.490169967325066,2.2008,1.4686393189076674,25.515457638911958
325,77.586788,41.6099,35.3818,6.228100000000005,3286.1953,25.7651,71.82115039999996,71.82115039999996,12.1512,0.108,6.611772386482684,3400.0,35.12,25.424845907457,3315.553337252734,8.034704057134785,2.4644099038184915,2.2008,1.3194,64.2991579902565,24.715781366914758,16.032293279999998,0.38438732542438636,0.6486662526259954,12.5515720639002,41.73177238648268,35.49560916885503,2.2008,1.470187476879085,25.513445362909497
326,77.816452,41.6318,35.4698,6.161999999999999,3274.8288,25.7468,69.56493599999996,69.56493599999996,12.0472,0.12,6.620090997160219,3400.0,35.12,25.450048543916466,3311.01893810149,8.034704057134785,2.4644099038184915,2.2008,1.271,63.51319207443432,23.85654834181553,15.3119912,0.3756156408239856,0.6418359848461938,12.52937520065828,41.740090997160216,35.49987563946406,2.2008,1.4698795314534339,25.513460393029874
327,78.058309,41.3759,35.2816,6.094300000000004,3274.8288,25.7468,71.60205519999997,71.60205519999997,12.0818,0.108,6.622918997675001,3400.0,35.12,25.446797859812058,3306.1768204110435,8.12275873854287,2.4517979225162474,2.2008,1.3147,62.75497604490886,24.555156512357666,15.883942459999998,0.391286206448162,0.6468678972584118,12.507044828633628,41.742918997675,35.50433176915569,2.2008,1.4683936974107332,25.5154310782912
328,78.292891,41.784,35.7502,6.033799999999999,3268.1135,25.9881,73.28023119999997,73.28023119999997,11.9909,0.111,6.6198476916438125,3400.0,35.12,25.437228171824746,3301.4710435338893,8.12275873854287,2.4517979225162474,2.2008,1.3507,62.65918922306436,25.07913650493267,16.19610863,0.40024674458604764,0.645800090717417,12.48269196272328,41.73984769164381,35.50917648158802,2.2008,1.4664407540530393,25.51925715932853
329,78.505511,41.6135,35.4613,6.152200000000001,3268.1135,25.9881,73.44804879999997,73.44804879999997,11.893,0.11,6.610603980890325,3400.0,35.12,25.425123291921093,3296.8328541091814,8.12275873854287,2.4517979225162474,2.2008,1.3543,63.997654981166924,25.13656973664346,16.106689900000003,0.392773293709599,0.6407672195828723,12.45510218166886,41.73060398089032,35.51354394571486,2.2008,1.4646898772722565,25.524816548948106
330,78.755812,41.707,35.5077,6.199300000000001,3239.4609,25.6989,73.89556239999996,73.89556239999996,11.962,0.11,6.595499990558281,3400.0,35.12,25.412754991991864,3292.178527798269,8.12275873854287,2.4517979225162474,2.2008,1.3639,63.812000126853775,25.068001884863282,16.3149718,0.3928415005802961,0.650828569222799,12.423758642499903,41.71549999055828,35.516408695060775,2.2008,1.463793552371372,25.531973377314547
331,78.987196,41.7027,35.5456,6.1571,3239.4609,25.6989,71.83047359999998,71.83047359999998,11.8611,0.11,6.575947527233396,3400.0,35.12,25.40025029273896,3287.376503112925,8.12275873854287,2.4517979225162474,2.2008,1.3196,63.34025435221802,24.367450346320425,15.651907560000001,0.3847071754846393,0.642328488928818,12.388686743162497,41.69594752723339,35.51733866454497,2.2008,1.4643906968212905,25.540585051109293
332,79.21709,41.7406,35.5975,6.143100000000004,3230.976,25.7921,71.92836719999997,71.92836719999997,11.8991,0.113,6.554471465569748,3400.0,35.12,25.38244169734283,3282.0960038838675,8.21434165892149,2.4368697371609853,2.2008,1.3217,63.41289411395986,24.336748345357883,15.727040470000002,0.3837823314233554,0.6462260383688382,12.350339197304285,41.674471465569745,35.51658862594278,2.2008,1.4669771098564144,25.550505040175654
333,79.456316,41.8261,35.592,6.234099999999998,3230.976,25.7921,73.67646719999996,73.67646719999996,11.8161,0.109,6.534260471776989,3400.0,35.12,25.34400515022985,3275.592792747826,8.21434165892149,2.4368697371609853,2.2008,1.3592,64.4338550602223,24.92821276250817,16.06044312,0.3868806660599358,0.644267732829799,12.309555238900122,41.654260471776986,35.514913214568985,2.2008,1.471700803460851,25.561582085921618
334,79.657977,41.6434,35.6525,5.990899999999996,3221.8664,25.9501,78.99535279999996,78.99535279999996,11.6516,0.126,6.5185659748617155,3400.0,35.12,25.27244097182058,3267.1638226970385,8.21434165892149,2.4368697371609853,2.2008,1.4733,62.083309852383096,26.652483810979145,17.16630228,0.4293019150291981,0.6440788934248809,12.267441591627943,41.63856597486171,35.51343828290428,2.2008,1.4782891293704552,25.573659657481393
