,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM)
235,56.549258,41.8909,35.4313,6.459600000000002,3589.5288,25.9851,51.13763119999996,51.13763119999996,14.2685,0.109,6.87814256787054,3400.0,35.12,26.316579922548005,3616.6506453548996,1.2207169089743124,1.0,0.0,0.8757,67.46490304856341,19.222358223211014,12.49492545,0.2849238249015809,0.6500204243885315,14.411885116097412,41.99814256787054,35.656673066290196,0.0,1.1255817836474449,25.690825866651988
236,56.778395,41.8695,35.5761,6.293400000000005,3584.9941,25.5095,51.435973599999954,51.435973599999954,14.1287,0.115,6.890381285608086,3400.0,35.12,26.336139091421465,3615.990348639933,1.2827389456774572,1.0,0.0,0.8821,64.38588124977254,19.31007797503972,12.46292627,0.29991168250272165,0.6454104580058986,14.407064660223835,42.010381285608084,35.66288955749612,0.0,1.1229450459412351,25.690380886160586
237,57.017191,41.8212,35.5163,6.304899999999996,3584.9941,25.5095,54.00451519999996,54.00451519999996,14.1925,0.11,6.902587498952286,3400.0,35.12,26.31643031424184,3614.7370376084673,1.2827389456774572,1.0,0.0,0.9372,64.51349010720598,20.274359101782768,13.301211,0.3142654205824493,0.6560607382568456,14.4036701849723,42.022587498952284,35.66721222299492,0.0,1.1183792387650808,25.690151386365034
238,57.249197,41.8273,35.4142,6.4131,3589.1914,25.6883,52.242430399999954,52.242430399999954,14.2229,0.121,6.911637949020708,3400.0,35.12,26.337058262198788,3613.969884331821,1.2827389456774572,1.0,0.0,0.8994,66.17472338149756,19.635800397797762,12.792076259999998,0.29672659581207905,0.6514670143741471,14.402248553312713,42.031637949020705,35.66766980997355,0.0,1.1119671937149382,25.69020197798731
239,57.491332,41.9324,35.5883,6.3441000000000045,3589.1914,25.6883,56.64298079999996,56.64298079999996,14.2251,0.11,6.914394042374354,3400.0,35.12,26.314156194263195,3613.0621889127187,1.2827389456774572,1.0,0.0,0.9938,65.40370365651435,21.289787944572566,14.136904379999999,0.32551349165762505,0.6640227895554939,14.40271129629427,42.03439404237435,35.662457428510216,0.0,1.1041095177344724,25.690583632558226
240,57.720268,41.8463,35.5786,6.267699999999998,3585.2084,25.8402,53.58497119999996,53.58497119999996,14.2572,0.118,6.9085755101693564,3400.0,35.12,26.33807956922573,3612.218701340138,1.2827389456774572,1.0,0.0,0.9282,64.93169174956782,20.11805654166321,13.23353304,0.3098341657145737,0.6577938088897503,14.404524301748067,42.028575510169354,35.65055212261307,0.0,1.0956072565424446,25.691328095508464
241,57.962991,42.0876,35.7001,6.387500000000003,3585.2084,25.8402,49.277652799999956,49.277652799999956,14.2537,0.11,6.893530864549092,3400.0,35.12,26.309754162771842,3611.8320996877396,1.3459192522462502,1.0,0.0,0.8358,66.2782765941328,18.5009076811979,11.91324246,0.2791398423723599,0.6439274583326086,14.407086496602615,42.01353086454909,35.63221201759921,0.0,1.0875753387201355,25.692447734318858
242,58.193758,42.0021,35.7044,6.297699999999999,3586.7404,25.6061,54.67578559999996,54.67578559999996,14.2235,0.123,6.870647881198579,3400.0,35.12,26.338625997554516,3610.7758631016413,1.3459192522462502,1.0,0.0,0.9516,64.67759458653273,20.536365912717358,13.535082599999999,0.3175190117072392,0.6590787609417428,14.410005540950259,41.990647881198576,35.60930346905557,0.0,1.0811184715711522,25.693939178183708
243,58.437818,41.9275,35.4869,6.440600000000003,3586.7404,25.6061,53.55700159999996,53.55700159999996,14.2701,0.109,6.843250704376551,3400.0,35.12,26.305753381920624,3611.061337229189,1.3459192522462502,1.0,0.0,0.9276,66.2692780326236,20.116147760400697,13.236944759999998,0.30355163595561957,0.6580258266971653,14.41315884632767,41.96325070437655,35.58516099909376,0.0,1.0769353848046632,25.69578714307927
244,58.639863,42.0363,35.6244,6.411899999999996,3587.26,25.7478,51.244847999999955,51.244847999999955,14.1996,0.11,6.815870704843029,3400.0,35.12,26.33836143920519,3610.22605153708,1.3459192522462502,1.0,0.0,0.878,66.31455913531067,19.25048526666278,12.4672488,0.29029048096939586,0.6476329623539561,14.41658769623136,41.935870704843026,35.56376159086334,0.0,1.07516829178191,25.697965693878388
245,58.872593,42.0607,35.7692,6.291499999999999,3587.26,25.7478,51.13763119999996,51.13763119999996,14.1652,0.109,6.793085352142327,3400.0,35.12,26.30514483507394,3611.1616402880522,1.3459192522462502,1.0,0.0,0.8757,64.96606939221567,19.21020852647733,12.404465640000002,0.29569602572845705,0.6457225918658296,14.420320209293209,41.913085352142325,35.5485278742022,0.0,1.0755037198408284,25.70043784091986
246,59.129641,41.9373,35.3495,6.587800000000001,3584.8718,25.3815,50.82064239999996,50.82064239999996,14.31,0.117,6.7784916031229585,3400.0,35.12,26.33765610961437,3611.080172943819,1.3974295073110676,1.0,0.0,0.8689,67.31320460392428,19.078419646724786,12.433959,0.2834275943179882,0.6517289812384723,14.424200271247328,41.898491603122956,35.54148496150843,0.0,1.0772812589213638,25.70315597665234
247,59.373368,42.0143,35.556,6.458300000000001,3584.8718,25.3815,56.02764959999996,56.02764959999996,14.1937,0.11,6.774104584572626,3400.0,35.12,26.306880063945925,3612.3398893667786,1.3974295073110676,1.0,0.0,0.9806,65.88342832846695,21.033166060263184,13.91834222,0.3192482023764869,0.6617331019078087,14.427858024155585,41.894104584572624,35.54296037457222,0.0,1.0795949190822804,25.706062281179015
248,59.573716,42.1475,35.8046,6.3429,3578.3051,25.7244,53.17475039999996,53.17475039999996,14.1696,0.12,6.780124195074926,3400.0,35.12,26.3371382653755,3612.7686749652116,1.3974295073110676,1.0,0.0,0.9194,65.48218818943337,19.92560170544638,13.02753024,0.30429040715321887,0.6538086243307328,14.430869019579223,41.90012419507492,35.55155492138016,0.0,1.0815462855033964,25.709086716788722
249,59.844382,42.0729,35.5474,6.525499999999994,3578.3051,25.7244,56.06960399999996,56.06960399999996,14.3082,0.109,6.795165639240032,3400.0,35.12,26.30869073224512,3613.8040250802487,1.3974295073110676,1.0,0.0,0.9815,67.52546431571547,21.0103590272067,14.0434983,0.3111471981736063,0.6684082971554562,14.432901546416172,41.91516563924003,35.56462082930321,0.0,1.0826034182143807,25.7121448449973
250,60.074504,42.04,35.6653,6.374699999999997,3591.0939,25.9176,52.96963999999996,52.96963999999996,14.244,0.112,6.816915498965123,3400.0,35.12,26.337365663803084,3613.9614954494905,1.3974295073110676,1.0,0.0,0.915,66.33249562917716,19.91968195441757,13.03326,0.30030050528742136,0.6542905669791392,14.433777857230941,41.93691549896512,35.579313825152,0.0,1.0828099246581202,25.715140514275667
251,60.309831,42.0846,35.6696,6.414999999999999,3591.0939,25.9176,52.50347999999996,52.50347999999996,14.2579,0.109,6.842752110451563,3400.0,35.12,26.309061605270777,3614.486272288058,1.4506496679652794,1.0,0.0,0.905,66.7868355128993,19.744378536462094,12.903399499999999,0.29563279027718925,0.6535226964055209,14.433582899453198,41.96275211045156,35.593448653508695,0.0,1.082683852751734,25.71797452523672
252,60.539633,42.0375,35.7612,6.276299999999999,3586.6779,25.4322,53.323921599999956,53.323921599999956,14.2847,0.121,6.870053710714714,3400.0,35.12,26.338453548739828,3614.0781381561733,1.4506496679652794,1.0,0.0,0.9226,64.00160250531921,20.028253307751044,13.17906422,0.3129336223430731,0.6580236437742492,14.432748046411636,41.99005371071471,35.605757921340356,0.0,1.0828815583403888,25.72055547867968
253,60.784801,41.9611,35.7344,6.226700000000001,3586.6779,25.4322,55.00675919999996,55.00675919999996,14.1589,0.109,6.896344566979451,3400.0,35.12,26.30812029398493,3614.5214423490524,1.4506496679652794,1.0,0.0,0.9587,63.45288774821695,20.660320431047694,13.574137429999999,0.3256009484237895,0.6570148548906919,14.431937892951739,42.01634456697945,35.61591236574216,0.0,1.0838580744238935,25.72280697831651
254,61.015308,41.9715,35.4674,6.504100000000001,3589.27,25.6307,53.82737439999996,53.82737439999996,14.2487,0.121,6.919386525869093,3400.0,35.12,26.339735617246657,3614.1032998278406,1.4506496679652794,1.0,0.0,0.9334,67.04091410178614,20.231959303160544,13.29973658,0.3017852541873607,0.6573627586292334,14.431764629977371,42.03938652586909,35.62441336876082,0.0,1.0857421979487927,25.724667369606838
