,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
425,101.257814,41.985,35.1314,6.8536,2956.3994,25.7359,102.48049359999997,102.48049359999997,9.5688,0.109,6.882089363252305,2935.303640459196,35.12,27.6982096378684,3050.2211534675043,5.777341586066195,1.9874310523836174,5.5386,1.9771,71.22869950361685,31.72728658403559,18.91847448,0.4454284130573596,0.5962840355065007,0.2656018516670988,9.898885265780992,42.0020893632523,35.40780610754687,5.5386,2.0130155127534604,25.93543021824694,2959.6764878509202
426,101.442755,41.9385,35.2071,6.731400000000001,2916.5117,25.7337,99.63691759999996,99.63691759999996,9.5238,0.123,6.889555897560321,2935.303640459196,35.12,27.6982096378684,3050.2211534675043,5.777341586066195,1.9874310523836174,5.5386,1.9161,69.85471022146412,30.430747751736398,18.24855318,0.4356291459124256,0.5996748199839659,0.26123582965480263,9.927301037161499,42.00955589756032,35.33922872566393,5.5386,2.0205199971241306,25.940148735748302,2961.381664145794
427,101.684469,42.0455,35.3873,6.658199999999994,2916.5117,25.7337,102.59237199999997,102.59237199999997,9.5484,0.108,6.896957419181497,3025.3813930552005,35.12,27.600581253121955,3051.791249651623,5.777341586066195,1.9874310523836174,5.5386,1.9795,69.03531326161993,31.33339196739969,18.901057800000004,0.4538748429902387,0.6032241201228803,0.2737882528086972,9.951074716319988,42.016957419181495,35.27165998475855,5.5386,2.028210196202045,25.94354470758774,2949.2499438276386
428,101.960738,41.8054,35.2786,6.5268000000000015,2906.487,25.712,100.82562559999997,100.82562559999997,9.4784,0.123,6.898943835826387,3025.3813930552005,35.12,27.600581253121955,3051.791249651623,5.827809348333134,1.9493642549226275,5.5386,1.9416,67.50745469973366,30.68795351722186,18.40326144,0.45458614391134694,0.5996900845692503,0.27261080308620506,9.96810248105458,42.018943835826384,35.21798827261549,5.5386,2.0353220507038747,25.945642444181285,2928.9393253855515
429,102.159937,42.0491,35.3574,6.691700000000004,2906.487,25.712,102.27538319999996,102.27538319999996,9.4312,0.108,6.892118530187254,3025.3813930552005,35.12,27.600581253121955,3051.791249651623,5.827809348333134,1.9493642549226275,5.6354,1.9727,69.35178010481438,31.129211318254924,18.60492824,0.4488595861736784,0.5976678319855029,0.26826893573433236,9.975642976527,42.01211853018725,35.18966286868582,5.6354,2.041330843094532,25.94647385424477,2911.234695135439
430,102.388792,41.9899,35.3537,6.636199999999995,2898.0903,26.0664,102.93266879999997,102.93266879999997,9.5667,0.112,6.876624300772548,3025.3813930552005,35.12,27.55928189220983,3054.141120478708,5.827809348333134,1.9493642549226275,5.7282,1.9868,69.67839057313567,31.238758372429142,19.00711956,0.4483277830540645,0.6084467037196778,0.27278356178519636,9.971203188761121,41.996624300772545,35.19270067675939,5.7282,2.046005487497931,25.946076820019016,2903.681553693694
431,102.66438,42.0571,35.3409,6.716200000000001,2898.0903,26.0664,100.89554959999998,100.89554959999998,9.7073,0.108,6.856983711054092,3025.3813930552005,35.12,27.55928189220983,3054.141120478708,5.827809348333134,1.9493642549226275,5.7282,1.9431,70.58548411701565,30.620518554045688,18.86225463,0.4338075871702376,0.6160004964222872,0.267225689048621,9.953522210519491,41.97698371105409,35.223774323419164,5.7282,2.04941087585465,25.944496420716874,2903.412393249178
432,102.851673,42.2483,35.3311,6.917200000000001,2934.4221,25.5916,99.86999759999998,99.86999759999998,9.7475,0.12,6.841834290802382,3025.3813930552005,35.12,27.55928189220983,3054.141120478708,5.827809348333134,1.9493642549226275,5.7282,1.9211,71.53732728194649,30.68924764511861,18.72592225,0.42899628503263215,0.6101786028299238,0.2617643538204392,9.923474237378299,41.96183429080238,35.27099167029858,5.7282,2.051829015393482,25.941789617072,2903.5432200137416
433,103.161512,42.1145,35.3892,6.725299999999997,2934.4221,25.5916,102.21012079999997,102.21012079999997,9.7905,0.108,6.841347092646679,3025.3813930552005,35.12,27.633230500477882,3050.976982730253,5.858625935078176,1.8993800416219844,5.7282,1.9713,69.4010705352835,31.408348697794388,19.30001265,0.45256288491726343,0.6144867033826366,0.27809387522614476,9.884605599242033,41.961347092646676,35.31894735992817,5.7282,2.053583928373794,25.93802935081335,2906.2568613172284
434,103.367556,42.0778,35.336,6.741800000000005,2950.7355,25.6763,98.17783679999998,98.17783679999998,9.6884,0.124,6.862642117537227,3025.3813930552005,35.12,27.633230500477882,3050.976982730253,5.858625935078176,1.8993800416219844,5.7282,1.8848,69.81505400596791,30.336980890028006,18.26069632,0.43453351604418655,0.6019285961973372,0.2615581493131703,9.842834345695213,41.982642117537225,35.35490953999023,5.7282,2.054863562203269,25.933302612808557,2918.990372163215
435,103.564413,42.1255,35.4472,6.6783,2950.7355,25.6763,101.63208239999997,101.63208239999997,9.7422,0.109,6.904533636623867,3025.3813930552005,35.12,27.633230500477882,3050.976982730253,5.858625935078176,1.8993800416219844,5.7282,1.9589,69.10582383872863,31.404343811968687,19.083995580000003,0.45443845493046436,0.6076864937622671,0.27615611130743595,9.805180149243643,42.024533636623865,35.37331210346367,5.7282,2.055651022901117,25.927703243548446,2938.4180592855823
436,103.793759,42.1279,35.314,6.813899999999997,2960.0456,25.7542,100.56923759999997,100.56923759999997,9.8167,0.122,6.955849914234982,3025.3813930552005,35.12,27.649900608498672,3046.6562720784364,5.858625935078176,1.8993800416219844,5.7282,1.9361,70.8345942865311,31.173974569464043,19.006112870000003,0.44009533595072264,0.6096788469384693,0.26831681696543486,9.778022914974162,42.07584991423498,35.376529178000844,5.7282,2.0557702997296143,25.921325015302834,2952.124452489165
437,104.054821,42.0876,35.1497,6.937899999999999,2960.0456,25.7542,103.27296559999998,103.27296559999998,9.7988,0.108,7.000876659268208,3025.3813930552005,35.12,27.649900608498672,3046.6562720784364,5.858625935078176,1.8993800416219844,5.7282,1.9941,72.2237495304113,32.01206333225237,19.53978708,0.44323458059696874,0.6103882426195731,0.2705451767188073,9.765699392144974,42.120876659268205,35.37128930256552,5.7282,2.0550255427074156,25.91425818967668,2955.8749059273923
438,104.27019,41.8597,35.1998,6.659899999999993,2964.2231,25.6273,102.22410559999997,102.22410559999997,9.7541,0.115,7.027269881656622,3025.3813930552005,35.12,27.649900608498672,3046.6562720784364,5.914032088196958,1.8878501689860157,5.7282,1.9716,68.76882701117636,31.73166234147422,19.231183559999998,0.46142509216155697,0.6060566053252203,0.27964972496731016,9.769893784923232,42.14726988165662,35.36220667378962,5.7282,2.0533997438332428,25.906588938822676,2956.6202355907903
439,104.502787,42.2324,35.4698,6.762599999999999,2964.2231,25.6273,97.06837599999997,97.06837599999997,9.8362,0.108,7.029585030109395,3025.3813930552005,35.12,27.616488065326195,3045.883380607612,5.914032088196958,1.8878501689860157,5.7282,1.861,69.9136921466216,30.131258309265753,18.3051682,0.43097792984634653,0.6075142303091579,0.26182522533083746,9.789682192498603,42.14958503010939,35.348183353115786,5.7282,2.051172181859998,25.898399546923127,2959.910115444666
440,104.781209,42.0687,35.2352,6.833500000000001,2979.4804,25.7496,101.00742799999998,101.00742799999998,10.0993,0.113,7.009709732131427,3025.3813930552005,35.12,27.616488065326195,3045.883380607612,5.914032088196958,1.8878501689860157,5.7282,1.9455,71.04147933579344,31.51537382272392,19.64818815,0.4436193350332621,0.623447726196185,0.2765734657231509,9.822037585902184,42.129709732131424,35.32700734162191,5.7282,2.048796034620924,25.889767821603257,2964.476276938264
441,104.969214,42.0381,35.0324,7.005699999999997,2979.4804,25.7496,99.21271199999997,99.21271199999997,10.1547,0.108,6.977285564343418,3025.3813930552005,35.12,27.616488065326195,3045.883380607612,5.914032088196958,1.8878501689860157,5.7282,1.907,72.9702681007321,30.95540366245388,19.3650129,0.42421940426094323,0.6255777863910726,0.26538223586170046,9.862882296818988,42.097285564343416,35.30177710895622,5.7282,2.0466073088151058,25.880766266418263,2968.7153100082683
442,105.243873,42.0601,35.2749,6.785199999999996,3016.7397,25.8293,100.22427919999997,100.22427919999997,10.0674,0.114,6.946417010360506,3025.3813930552005,35.12,27.592318851118474,3048.27903472279,5.914032088196958,1.8878501689860157,5.7282,1.9287,70.71869024401296,31.662076773246728,19.41699438,0.4477186534987791,0.6132571315222959,0.274566657173686,9.908489943226424,42.0664170103605,35.27836909989524,5.7282,2.044649207134114,25.871462762576826,2975.1760919053445
443,105.477485,42.0681,35.1937,6.874400000000001,3016.7397,25.8293,101.27780079999998,101.27780079999998,10.138,0.109,6.927843006311903,3025.3813930552005,35.12,27.592318851118474,3048.27903472279,5.957140822903935,1.8774679750665915,5.7282,1.9513,71.72089976544004,31.994897144196067,19.7822794,0.4461028409966123,0.6182948271671047,0.27582307897275476,9.956445194388456,42.0478430063119,35.258468547851294,5.7282,2.0427432024184347,25.861923218578823,2987.4927548289884
444,105.665644,42.1359,35.2169,6.918999999999997,3023.7785,25.5464,98.53211839999997,98.53211839999997,10.1562,0.119,6.924112034998238,3025.3813930552005,35.12,27.592318851118474,3048.27903472279,5.957140822903935,1.8774679750665915,5.8151,1.8924,71.4309801824644,31.20013062416585,19.21959288,0.4367870991615649,0.6160100132758288,0.26906522675322636,10.005626949593644,42.044112034998236,35.23987886124508,5.8151,2.0406750790510597,25.85221477656209,3005.0389035674198
445,105.907184,42.0815,35.1705,6.911000000000001,3023.7785,25.5464,98.03798879999997,98.03798879999997,10.1773,0.108,6.9315977800171,3025.3813930552005,35.12,27.566742970967564,3055.673809273532,5.957140822903935,1.8774679750665915,5.8151,1.8818,71.34208039381173,31.043664810625934,19.15164314,0.43513820509947854,0.6169259736835125,0.2684480608678918,10.055582884744283,42.0515977800171,35.22181212320386,5.8151,2.0383169460567236,25.84240699540133,3020.6769262585526
446,106.151879,41.963,35.1558,6.807200000000002,3037.4108,25.433,99.88398239999997,99.88398239999997,10.2595,0.117,6.9446760018389,3025.3813930552005,35.12,27.566742970967564,3055.673809273532,5.957140822903935,1.8774679750665915,5.8151,1.9214,69.87703970584788,31.77078896076369,19.712603299999998,0.45466707082190333,0.6204631343698982,0.2821041558569386,10.1059500355679,42.0646760018389,35.206163616358474,5.8151,2.035607582043474,25.83256895101981,3027.413629103199
447,106.439263,42.0962,35.1155,6.980700000000006,3037.4108,25.433,97.95874159999998,97.95874159999998,10.2227,0.108,6.957432834428815,3025.3813930552005,35.12,27.531103016244312,3065.351211926843,5.957140822903935,1.8774679750665915,5.8151,1.8801,71.79649545281043,31.158414306832675,19.219698270000002,0.4339823846598768,0.6168381381906636,0.2676968861611428,10.15618684240467,42.07743283442881,35.194594101747654,5.8151,2.0324782641290615,25.822762904518612,3028.0133554245594
448,106.650009,42.0931,35.1197,6.973399999999998,3040.7329,25.3599,101.07269039999997,101.07269039999997,10.2427,0.118,6.964320826670566,3025.3813930552005,35.12,27.531103016244312,3065.351211926843,5.97714153835624,1.889740364312813,5.8151,1.9469,71.50960779722419,32.18405166154748,19.94151263,0.45006611912639766,0.6196085203848187,0.2788648021472448,10.205542144008785,42.08432082667056,35.1861872485903,5.8151,2.028860156520218,25.813037155669086,3030.9396219852424
449,106.845651,42.0021,34.9682,7.033899999999996,3040.7329,25.3599,96.60221599999997,96.60221599999997,10.2902,0.108,6.9625763707842765,3025.3813930552005,35.12,27.531103016244312,3065.351211926843,5.97714153835624,1.889740364312813,5.8151,1.851,72.17700432809731,30.76054172556159,19.0471602,0.42618202309606,0.6192075669516597,0.26389513359984734,10.253102701501685,42.082576370784274,35.17754538310222,5.8151,2.0247645466370865,25.8034200832873,3037.683364751494
