,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
1116,276.279,37.8338,31.8303,7.885,5.2691,2.618,2079.175,27.3688,-0.0004,6.003499999999995
1117,276.527,37.8368,31.8293,7.885,5.3326,2.6761,2079.175,27.2609,-0.0004,6.007499999999997
1118,276.775,37.9297,31.906,7.885,5.2977,2.601,2086.4243,27.5125,-0.0004,6.023699999999998
1119,277.024,37.9064,31.8899,7.885,5.3513,2.6878,2078.0229,26.9659,-0.0004,6.016499999999997
1120,277.272,37.8964,31.8616,7.885,5.3208,2.6461,2082.6391,27.0811,-0.0004,6.034800000000001
1121,277.519,37.962,31.905,7.885,5.2461,2.6243,2071.8232,27.0234,-0.0004,6.057000000000002
1122,277.767,37.9973,31.9727,7.885,5.3043,2.6999,2075.2629,27.1392,-0.0004,6.024600000000003
1123,278.026,38.0105,31.9525,7.885,5.2796,2.6441,2074.1149,27.3639,-0.0004,6.058
1124,278.274,37.8398,31.8636,7.885,5.2854,2.6781,2074.1149,26.985,-0.0004,5.976199999999995
1125,278.522,37.9256,31.9545,7.885,5.1775,2.649,2065.4111,27.3886,-0.0004,5.971100000000003
1126,278.769,37.8045,31.795,7.885,5.2946,2.6534,2066.571,27.3246,-0.0004,6.009499999999996
1127,279.017,37.8408,31.802,7.885,5.265,2.6015,2079.8669,27.3196,-0.0004,6.038800000000002
