,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
0,915.311,38.72340454545454,31.38987272727272,7.889390909090906,16.31704090909091,0.992168181818182,3942.0963681818175,27.324672727272727,0.0,7.333531818181819
1,963.642,38.69013636363636,31.524454545454546,7.887195454545452,15.521286363636365,1.1687636363636367,3807.4027409090904,27.31496363636364,0.0,7.165681818181818
2,972.563,38.62164545454545,31.49934545454545,7.884999999999997,15.02509090909091,1.2515954545454546,3723.4013363636363,27.33395454545454,0.0,7.122299999999999
3,982.974,38.537595454545446,31.477595454545455,7.884999999999997,14.386659090909093,1.3289136363636365,3618.186204545455,26.950422727272727,0.0,7.059999999999999
4,994.637,38.38735909090909,31.44922272727273,7.884999999999997,13.748004545454547,1.4359090909090912,3512.202872727274,26.97006818181819,0.0,6.938136363636364
5,1004.08,38.3428,31.603128571428567,7.886533333333332,13.193785714285715,1.5478857142857143,3418.745828571428,27.636247619047616,0.0,6.7396714285714285
6,1015.564,38.31346363636363,31.67409999999999,7.884999999999997,12.556027272727272,1.626104545454545,3309.4872727272723,27.546354545454538,0.0,6.639363636363635
7,1024.519,38.25314090909091,31.714868181818176,7.889390909090906,11.922222727272727,1.7345045454545451,3197.635995454546,26.97866818181818,0.0,6.538272727272727
8,1047.2629,38.05430909090909,31.560354545454548,7.8901227272727255,11.313331818181819,1.8289318181818182,3095.6141090909096,27.025036363636364,0.0,6.493954545454545
9,1058.9749,38.10987142857144,31.697242857142857,7.884999999999998,10.650271428571427,1.9197904761904763,2978.853457142857,27.411566666666666,0.0,6.412628571428573
10,1074.222,38.0269,31.703159090909093,7.895240909090907,10.010795454545457,2.001027272727273,2869.101368181818,27.132677272727268,0.0,6.323740909090907
11,1094.426,38.02175909090909,31.74000454545455,7.898904545454545,9.366613636363637,2.089672727272727,2754.820318181818,27.41071363636364,0.0,6.281754545454546
12,1105.5729,37.82925000000001,31.638099999999998,7.895245454545454,8.617245454545452,2.204159090909091,2622.770290909091,26.955845454545454,0.0,6.1911499999999995
13,1117.7189,37.88762727272728,31.743318181818186,7.890854545454544,8.041513636363636,2.274672727272727,2520.906913636364,27.355050000000002,0.0,6.144309090909091
14,1127.623,37.851286363636355,31.743263636363636,7.889390909090906,7.396663636363636,2.3642590909090906,2408.4048818181823,27.02279545454546,0.0,6.1080227272727265
15,1138.28,37.775909090909096,31.745931818181816,7.890122727272725,6.610018181818183,2.464290909090909,2269.59935,27.0378,0.0,6.029977272727272
16,1150.9379,37.787245454545456,31.792659090909094,7.893049999999999,5.886322727272727,2.546572727272727,2141.265931818182,27.481768181818186,0.0,5.994586363636364
17,1162.364,37.85371818181819,31.957581818181822,7.891586363636364,5.12695,2.6635954545454545,2003.8941818181818,26.97336363636363,0.0,5.896136363636364
18,1174.281,37.73736363636364,31.859536363636366,7.894513636363635,4.3198,2.740759090909091,1858.7065500000003,27.22468181818182,0.0,5.877827272727273
