,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
776,384.681,30.0,51.7073,31.1739,201.1019,18.9836,3.4044,5250.0,27.9692,35.0
777,385.158,30.0,51.5907,31.0628,93.7528,17.9934,3.2471,5250.0,27.9692,35.0
778,385.634,30.0,51.8739,31.1906,212.1212,18.9661,3.6764,5250.0,26.7531,35.0
779,386.11,30.0,51.774,30.8129,82.6446,17.6514,3.1272,5250.0,27.3612,35.0
780,386.585,30.0,51.5796,31.0351,171.5987,19.3331,4.0156,5250.0,27.3612,35.0
781,387.061,30.0,51.6185,30.7296,188.8563,18.9253,3.2445,5250.0,27.3612,35.0
782,387.537,30.0,51.8573,31.3572,94.908,19.0961,3.1005,5100.0,26.7531,35.0
783,388.013,30.0,51.3796,30.674,235.9641,19.357,3.3244,5100.0,27.9692,35.0
784,388.49,30.0,51.9573,31.1073,134.2753,18.5148,3.3085,5250.0,27.9692,35.0
785,388.966,30.0,51.6629,30.7851,183.5066,18.7419,3.1565,5250.0,27.9692,35.0
786,389.442,30.0,51.8129,31.0517,159.2464,18.7585,3.4808,5250.0,27.3612,35.0
787,389.918,30.0,51.7573,31.0961,142.6286,18.5281,3.5497,5250.0,27.9692,35.0
788,390.395,30.0,51.8328,31.0573,164.0451,18.9319,3.0872,5250.0,27.9692,35.0
789,390.873,30.0,51.5574,31.3627,75.8909,18.0884,3.2925,5250.0,27.3612,35.0
790,391.349,30.0,51.674,31.1961,249.4446,19.827,3.185,5250.0,27.9692,35.0
791,391.825,30.0,52.0683,31.0406,60.6949,18.295,3.4094,5250.0,27.9692,35.0
792,392.3,30.0,51.3407,30.7907,225.3621,19.2762,3.1315,5250.0,26.7531,35.0
793,392.776,30.0,51.674,30.6574,97.3074,18.1266,3.2498,5250.0,27.3612,35.0
794,393.251,30.0,51.4796,30.9954,84.9551,18.8737,3.0907,5250.0,27.3612,35.0
795,393.726,30.0,51.4574,30.6463,255.6652,19.4205,3.1432,5250.0,27.9692,35.0
796,394.203,30.0,51.6129,30.6407,78.3791,18.8472,3.0677,5100.0,27.9692,35.0
797,394.679,30.0,51.4296,30.6907,244.9743,19.4496,3.3031,5100.0,26.7531,35.0
798,395.155,30.0,51.5962,31.4405,68.0707,18.1507,3.0295,5100.0,27.9692,35.0
799,395.63,30.0,51.413,30.8684,253.2658,19.8469,3.6637,5250.0,27.9692,35.0
800,396.106,30.0,51.313,31.335,90.9743,18.3017,3.2631,5250.0,27.9692,35.0
801,396.581,30.0,51.6699,31.0517,131.6093,18.4989,3.1672,5250.0,27.9692,35.0
802,397.059,30.0,51.5296,30.8184,86.6165,17.8978,3.5377,5250.0,26.7531,35.0
803,397.535,30.0,51.413,30.8184,216.4756,19.0573,3.5777,5250.0,27.3612,35.0
804,398.011,30.0,51.7851,31.135,127.7882,18.6168,3.4324,5250.0,26.7531,35.0
805,398.487,30.0,51.5685,30.7573,148.0494,18.5519,3.3559,5250.0,27.3612,35.0
806,398.963,30.0,51.6462,31.0961,181.3739,18.299,3.3698,5250.0,27.3612,35.0
807,399.44,30.0,51.5314,30.6574,134.0087,18.4261,3.2045,5250.0,27.9692,35.0
808,399.918,30.0,51.6684,31.4127,97.7517,18.152,3.44,5250.0,27.3612,35.0
809,400.394,30.0,51.5018,31.0462,197.103,19.4364,3.5242,5250.0,27.9692,35.0
810,400.87,30.0,51.5629,30.924,144.4059,18.4579,3.3278,5250.0,26.7531,35.0
811,401.346,30.0,51.7295,31.3017,151.4263,18.5886,3.3671,5250.0,27.9692,35.0
812,401.822,30.0,51.4463,30.6352,196.8635,18.9293,3.3858,5250.0,27.9692,35.0
813,402.299,30.0,51.6699,30.724,92.6864,18.7386,3.5431,5250.0,27.3612,35.0
814,402.776,30.0,51.4629,30.7462,201.5385,18.8326,3.3085,5100.0,27.3612,35.0
815,403.253,30.0,51.5352,30.9851,138.6297,18.589,3.0601,5250.0,27.3612,35.0
816,403.729,30.0,51.7906,30.8073,190.2604,18.4023,3.1876,5250.0,27.3612,35.0
817,404.205,30.0,51.6851,31.0961,96.4187,18.9995,3.1825,5250.0,27.3612,35.0
818,404.681,30.0,51.6962,31.2961,250.8394,19.2298,3.2258,5250.0,27.9692,35.0
819,405.158,30.0,51.6455,31.4516,55.363,18.0792,3.4631,5250.0,27.9692,35.0
820,405.634,30.0,51.9073,31.4572,253.8878,19.5158,3.0907,5250.0,27.9692,35.0
821,406.111,30.0,51.4685,31.0462,72.2474,18.3797,3.2418,5100.0,26.7531,35.0
822,406.586,30.0,51.3296,31.1184,254.2433,19.6853,3.3751,5250.0,26.7531,35.0
823,407.062,30.0,51.8573,31.3627,79.6232,17.7005,3.5084,5250.0,27.3612,35.0
824,407.537,30.0,51.4352,31.3294,164.3117,18.7267,3.4897,5250.0,27.9692,35.0
825,408.013,30.0,51.6684,31.0443,225.0955,19.3728,3.0805,5250.0,27.9692,35.0
826,408.489,30.0,51.6907,30.8962,75.2688,18.4327,3.2338,5100.0,27.9692,35.0
827,408.965,30.0,51.4796,31.1017,252.466,19.4068,3.1565,5250.0,27.9692,35.0
