,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi)
41,5.144,34.2025,27.1453,0.0,16.0503,1.0636999999999999,3962.6628,28.6917,7.057200000000002
42,5.351,34.0102,27.2443,0.0,16.1884,1.0844,4060.822,25.6515,6.7658999999999985
43,5.561,33.9687,27.2311,0.0,16.0244,0.9819,3982.3007,25.7638,6.737599999999997
44,5.772,33.6865,27.0429,0.0261,16.0747,1.0472,3948.9272,27.3291,6.643600000000003
45,5.981,34.0032,27.1023,0.0261,16.0314,1.0897,3873.4665,28.011,6.9009
46,6.191,34.1122,27.2707,0.0261,15.988900000000001,1.0591,3829.1354,28.9996,6.8415
47,6.402,34.2145,27.3481,0.0,15.956000000000001,1.005,4137.5502,25.9139,6.866400000000002
48,6.611,34.1819,27.2939,0.0,16.0905,1.1065,4030.2717,27.366,6.887999999999998
49,6.819,33.8846,26.9938,0.0,15.935400000000001,1.0652,3866.4775,28.9169,6.890799999999999
50,7.028,34.0751,27.0957,0.0,15.967500000000001,1.1609999999999998,4128.4404,26.4072,6.979399999999998
51,7.237,34.0106,27.3236,0.0,16.0028,1.0515999999999999,4013.7358,27.4628,6.686999999999998
52,7.446,34.0953,27.253,0.0261,16.1023,1.0151,3964.2338,29.3685,6.842300000000002
53,7.654,34.1398,26.8186,0.0,16.1574,0.9946,4177.8847,27.1218,7.321200000000001
54,7.861,34.1753,27.3962,0.0,16.0653,1.0274999999999999,3942.6992,27.9552,6.7791
55,8.071,34.3178,27.3137,0.0,16.171599999999998,0.9965,3991.1306,29.9274,7.0040999999999976
56,8.278,34.1595,27.2641,0.0,16.0551,1.0341,4164.5458,26.7755,6.895400000000002
57,8.486,34.1449,27.2509,0.0521,16.1802,1.084,4030.6328,28.1863,6.893999999999998
58,8.695,34.2091,27.1286,0.0,15.9677,1.0374999999999999,3940.2827,26.6854,7.080500000000001
59,8.908,34.0452,27.2255,0.0261,16.098399999999998,1.0026,4056.6123,26.4225,6.819700000000001
60,9.119,34.3345,27.2802,0.0,16.2393,1.004,4144.6005,27.6124,7.054299999999998
61,9.327,34.2472,27.0121,0.0,15.9724,0.9828,4018.7539,28.4701,7.235099999999999
62,9.536,34.0558,27.2463,0.0,16.1952,1.0485,3900.156,25.4617,6.809499999999996
63,9.754,34.0071,27.3413,0.0,16.0425,1.1200999999999999,3844.5107,29.7444,6.665800000000001
64,9.965,34.0028,27.1618,0.0575,16.1661,0.9775,4170.9145,26.7401,6.841000000000001
65,10.174,33.9985,27.2225,0.0,16.1059,1.0326,4098.5473,29.141,6.776
66,10.382,34.0846,27.0833,0.0,15.984200000000001,1.0571,3933.7385,25.8826,7.0013000000000005
67,10.6,34.0435,27.1105,0.0,16.036,1.0332999999999999,3868.4719,27.4607,6.933000000000003
68,10.816,33.9646,27.0891,0.0,16.2418,1.0363,4054.0539,28.0261,6.875499999999999
69,11.027,34.2391,27.3203,0.0,15.7893,0.9573,4078.6728,26.0304,6.918800000000001
70,11.243,34.0583,27.0165,0.0,15.9952,1.0383,4003.2023,26.2193,7.041800000000002
71,11.461,34.0607,27.1122,0.0,15.972900000000001,1.0171999999999999,3908.9643,27.2923,6.948499999999996
72,11.678,34.1782,27.1512,0.0575,16.0393,1.0711,4176.3339,28.9009,7.0269999999999975
73,11.886,34.0596,27.1023,0.0,16.0105,1.0211,4010.874,26.4954,6.957300000000004
74,12.102,34.1213,27.2047,0.0,15.985800000000001,1.0012999999999999,3904.894,26.8405,6.916599999999999
75,12.321,34.1642,27.2972,0.0,16.0763,0.9493,3903.3701,27.5957,6.867000000000001
76,12.538,34.2212,27.2212,0.0261,16.0818,1.0701,3857.0324,29.1946,7.0000000000000036
77,12.755,34.0682,27.0087,0.0261,16.0669,1.0218,4062.1049,26.0545,7.059499999999996
78,12.973,34.0535,27.0957,0.0,15.989700000000001,0.9943000000000001,3998.0451,25.8661,6.957799999999999
79,13.193,34.2145,27.3104,0.0,16.0626,1.0333999999999999,4042.7636,26.4666,6.9041
80,13.411,34.0935,27.1342,0.0,16.1196,1.0497,4011.0524,28.2343,6.959299999999999
81,13.626,34.1677,27.1056,0.0,16.144,0.9565,3843.1975,28.5235,7.0621000000000045
82,13.844,34.0509,26.9999,0.0,15.8612,1.0047,4139.8344,26.2589,7.050999999999998
83,14.06,34.1677,27.0087,0.0,16.1007,1.0932,4041.6743,25.6047,7.1590000000000025
84,14.28,34.1589,27.158,0.0,16.0921,0.9833000000000001,4091.8391,30.3507,7.0009000000000015
85,14.491,34.0803,27.0121,0.0,16.098399999999998,1.0091999999999999,4104.5288,27.14,7.068200000000001
86,14.707,33.9897,27.0222,0.0,16.0157,1.0107,3958.6542,26.8503,6.967499999999998
87,14.927,34.0341,27.0401,0.0,16.1369,1.0393999999999999,4001.7788,28.8323,6.994000000000003
88,15.142,34.2031,27.2496,0.0,16.0708,1.0501,3893.2387,25.4706,6.953499999999998
89,15.368,34.1362,27.0858,0.0,16.0196,0.9764,3864.3195,25.7857,7.050400000000003
90,15.593,34.0679,27.0087,0.0261,15.863100000000001,0.9751,4156.0839,26.5205,7.059200000000001
91,15.81,34.0287,27.029,0.0,16.1362,1.0292999999999999,4077.5642,27.8868,6.999700000000001
92,16.026,33.9888,27.0053,0.0,16.098399999999998,1.0334999999999999,4000.8891,27.5083,6.983499999999999
93,16.245,33.9939,27.3005,0.0,16.1224,1.0443,4074.2416,26.5205,6.693399999999997
94,16.466,34.1651,27.1682,0.0,15.8939,0.9734,4120.6904,26.625,6.996900000000004
95,16.686,33.9701,26.7159,0.0,16.0314,1.0539,4101.5361,27.8273,7.254200000000001
96,16.903,34.0278,27.0969,0.0,16.0118,0.9741000000000001,3962.3139,29.9569,6.930899999999998
97,17.119,34.0248,27.1444,0.0,16.0074,1.065,3862.8269,25.8021,6.880399999999998
98,17.346,34.014,27.0891,0.1167,15.935400000000001,0.9971,3868.9709,29.4016,6.9249000000000045
99,17.566,34.0435,27.0494,0.0,16.0141,1.0448,3925.8452,26.1479,6.994100000000003
100,17.792,33.9932,27.1287,0.0261,15.9937,1.0695999999999999,3838.6079,29.5373,6.864500000000003
101,18.013,33.978,27.365,0.1825,15.8952,1.0483,3945.6376,26.4704,6.613000000000003
102,18.238,34.0583,26.9504,0.0,16.2059,0.99,3890.3779,26.3177,7.107900000000004
103,18.464,34.0558,27.1221,0.0,16.059,0.9724,3910.3229,26.9874,6.933699999999998
104,18.69,34.0373,26.9781,0.0,16.0917,1.0686,4147.4653,28.0735,7.059200000000001
105,18.907,34.0214,27.0693,0.0,15.9952,1.0368,4043.3083,27.5874,6.9521000000000015
106,19.127,34.1201,27.1849,0.0,16.0094,1.0281,4118.8046,29.378,6.935200000000002
107,19.343,34.044,27.1003,0.0,15.972100000000001,0.9472,4043.3083,25.693,6.943699999999996
108,19.569,34.0139,26.9747,0.0,16.111,1.0213999999999999,3987.0644,25.6227,7.039200000000001
109,19.795,34.5797,27.6935,0.0,15.9504,1.0847,3940.6279,29.2344,6.886200000000002
110,20.017,34.6353,27.7045,0.0,15.974,1.0468,4062.4716,29.5325,6.930800000000001
111,20.235,34.5919,27.7826,0.0,16.1023,1.031,4028.1074,25.1718,6.809300000000004
112,20.463,34.7202,27.7265,0.0,15.913400000000001,1.0038,4087.0078,28.8574,6.993699999999997
113,20.682,34.5508,27.6603,0.0288,15.9677,0.9825,4060.4558,29.3354,6.890500000000003
114,20.901,34.3914,27.5042,0.0,16.0881,1.0343,4097.8012,28.7505,6.887199999999996
115,21.122,34.5323,27.606,0.0,15.9952,1.0317,4112.2177,30.18,6.926299999999998
116,21.339,34.601,27.7859,0.0,15.9952,1.026,4012.4831,25.8679,6.8150999999999975
117,21.566,34.4866,27.6043,0.0,15.9612,0.9936,4032.258,28.8986,6.882300000000004
118,21.787,34.5865,27.6208,0.0,15.985800000000001,1.1215,4109.9643,29.2508,6.965700000000002
119,22.006,34.4309,27.55,0.0,15.9708,1.0383,4159.5415,25.8295,6.8809000000000005
120,22.232,34.5919,27.7001,0.0,16.0181,0.9686,4082.7434,29.2813,6.8918000000000035
121,22.452,34.5493,27.6142,0.0,15.988900000000001,1.0629,4184.2949,26.2231,6.935100000000002
122,22.677,34.4989,27.7991,0.0,16.1874,0.979,4047.8544,27.7215,6.6998
123,22.901,34.4956,27.7011,0.0,16.1125,1.0063,3983.0058,25.8295,6.794500000000003
124,23.132,34.4841,27.7859,0.0,16.059,1.0231999999999999,4140.5966,26.3044,6.698199999999996
125,23.358,34.646,27.6109,50.5702,15.927000000000001,1.0195,4138.3115,25.7075,7.0351
126,23.586,34.6063,27.6271,57.6999,16.0055,0.9854,3857.8591,29.832,6.979199999999999
127,23.814,34.5369,27.5118,54.8713,16.0244,1.0812,3873.8002,25.8826,7.025100000000002
128,24.048,34.5539,27.5746,52.9318,15.983400000000001,1.0282,3899.8178,25.7674,6.9792999999999985
129,24.283,34.514,27.7562,52.9444,16.0385,0.9781,3887.0173,27.4318,6.757800000000003
130,24.514,34.6248,27.718,52.9872,16.0212,1.0196,4070.0043,27.4215,6.9068000000000005
131,24.741,34.5619,27.6094,57.1131,16.1275,1.0215,4076.6408,27.1299,6.952500000000001
132,24.97,34.5394,27.7045,49.6057,15.989700000000001,1.037,4129.5766,26.3044,6.834900000000001
133,25.198,34.6397,27.7656,59.0595,16.1062,1.0175,3891.5551,26.5205,6.8740999999999985
134,25.433,34.5064,27.5755,57.8169,15.996,1.013,3900.3249,29.6309,6.930899999999998
135,25.661,34.6137,27.7628,54.5296,16.2292,1.0182,3950.6606,29.239,6.850900000000003
136,25.888,34.5634,27.7826,54.7674,15.937800000000001,1.0316,4006.767,29.6261,6.780800000000003
137,26.116,34.6649,27.5755,53.7765,15.8819,0.9872000000000001,4023.7851,25.7893,7.089400000000001
138,26.349,34.6937,27.7925,50.4224,16.0291,1.0142,3984.5927,29.2672,6.901199999999999
139,26.577,34.5631,27.7529,56.7488,16.044,1.0902,4021.8071,29.3142,6.810199999999998
140,26.804,34.5901,27.6332,53.2291,15.937800000000001,1.002,4020.7292,27.9317,6.956900000000001
141,27.033,34.7202,27.7793,52.6109,15.9952,1.0306,4160.3105,29.1084,6.940899999999999
142,27.258,34.6056,27.8776,54.8192,15.9992,1.0209,4068.716,29.218,6.7280000000000015
143,27.486,34.5638,27.8123,54.9787,15.9677,1.018,4083.1142,28.8688,6.7515
144,27.713,34.6247,27.6835,53.9484,16.0244,1.0272,4153.7822,24.9686,6.9411999999999985
145,27.948,34.5773,27.6943,53.0205,15.844100000000001,1.0081,4083.299,27.5436,6.883000000000003
146,28.178,34.7236,27.8355,51.4121,15.9932,1.0044,3931.3325,25.6659,6.888099999999998
147,28.417,34.7228,27.7001,52.6817,15.9496,1.0181,4110.1518,25.8112,7.0227
148,28.65,34.7243,27.7486,52.3949,15.9212,1.0074,4147.0834,29.1969,6.9757
149,28.878,34.6285,27.6722,57.1652,15.97,0.9898,4067.2453,28.0089,6.956300000000002
150,29.108,34.7063,27.7364,56.9866,16.0952,1.0051999999999999,3919.8605,26.9555,6.969899999999999
151,29.344,34.8576,27.623,56.6178,16.0669,1.0294999999999999,4012.6621,26.8345,7.234599999999997
152,29.58,34.513,27.7248,56.1225,16.0645,1.0442,4054.9672,25.912,6.7882
153,29.815,34.4819,27.79,56.8281,15.97,0.9973000000000001,4029.1892,29.1876,6.691900000000004
154,30.045,34.6844,27.6773,52.8381,15.9441,0.9986,3859.3483,25.4759,7.007099999999998
155,30.287,34.7263,27.7606,58.3904,16.0196,1.0662,4143.4555,28.8415,6.965700000000002
156,30.516,34.6545,27.6505,54.8452,16.059,1.0626,3901.3393,29.5541,7.003999999999998
157,30.749,34.5064,27.4295,52.2684,16.007,1.0083,3842.8691,28.7868,7.076899999999998
158,30.986,34.5552,27.5845,55.7836,16.1913,1.0345,3919.8605,27.2433,6.970700000000001
159,31.223,34.5797,27.5456,57.2173,16.096,1.0326,4048.7648,25.8295,7.034100000000002
160,31.461,34.5552,27.8355,57.4093,15.9968,1.0257,3856.3715,29.6815,6.7197
161,31.696,34.571,27.7265,56.6431,15.9244,1.004,3871.467,26.5089,6.8444999999999965
162,31.937,34.668,27.7825,51.639,15.947600000000001,1.0165,4145.746,26.0583,6.8855
163,32.174,34.5024,27.7265,51.0158,15.910200000000001,1.0501,3871.6337,26.3786,6.7759
164,32.416,34.6979,27.7825,58.5468,16.0031,1.0133999999999999,3854.2246,27.874,6.915399999999998
165,32.656,34.673,27.8097,51.248,15.939300000000001,1.0278,4039.4975,27.2007,6.863300000000002
166,32.892,34.609,27.6274,51.9518,15.9259,0.9813000000000001,4062.8383,26.5784,6.9816
167,33.129,34.5495,27.6472,51.8084,15.8233,0.9949,3886.0102,29.3237,6.9023
168,33.367,34.6111,27.6968,54.7149,16.0102,1.0058,4013.7358,27.6187,6.914300000000001
169,33.604,34.5926,27.6705,56.6668,16.098399999999998,1.039,4158.7729,27.8103,6.922099999999997
170,33.839,34.5573,27.7265,55.9922,16.0047,1.0109,4147.0834,26.0993,6.830799999999996
171,34.076,34.5216,27.6241,58.8261,16.0228,1.0903,3903.2006,25.3696,6.897500000000001
172,34.321,34.6573,27.6603,52.5774,15.890500000000001,1.0166,4097.9873,27.1662,6.997
173,34.56,34.6717,27.64,57.9211,16.1535,1.0152999999999999,3876.9707,25.9065,7.031700000000001
174,34.804,34.5852,27.494,49.3719,16.0173,0.9723,3922.2524,27.768,7.091200000000001
175,35.044,34.6523,27.5891,58.4686,16.096799999999998,1.0478,3871.967,25.576,7.063199999999998
176,35.291,34.5931,27.6406,52.812,16.007,1.0091999999999999,4054.9672,28.3088,6.952500000000001
177,35.528,34.6949,27.776,57.3963,16.0732,0.9883000000000001,4132.2314,27.5395,6.918899999999997
178,35.765,34.6946,27.5246,57.4259,16.0866,1.0566,3897.6223,26.6347,7.170000000000002
179,36.008,34.3516,27.601,51.5442,16.0818,1.0135,4003.3803,25.9526,6.750599999999999
180,36.253,34.6583,27.6434,57.3573,15.8236,1.0092999999999999,4019.2927,28.9904,7.014899999999997
181,36.49,34.5615,27.7694,55.1637,15.9464,1.0010999999999999,4142.6923,27.278,6.792100000000001
182,36.728,34.5762,27.7901,52.1864,15.9763,1.0289,3912.1928,26.6776,6.786100000000001
183,36.972,34.5351,27.6366,58.5927,16.147199999999998,1.0338,4002.8466,28.0952,6.8984999999999985
184,37.212,34.6591,27.6298,53.5419,16.0669,1.0144,3920.5434,26.4378,7.029300000000003
185,37.457,34.6846,27.8504,59.3809,16.148,1.0287,3991.8388,28.5659,6.834200000000003
186,37.697,34.5622,27.601,52.2385,16.1086,1.0268,3895.7666,26.6932,6.961199999999998
187,37.943,34.5379,27.8024,58.9945,16.181,1.0373999999999999,4031.3547,25.4333,6.735500000000002
188,38.189,34.6545,27.6769,53.737,15.974,0.9769,3860.3415,27.2739,6.977599999999999
189,38.435,34.71,27.5497,51.639,15.9795,1.0191999999999999,4006.2319,26.2779,7.160299999999999
190,38.68,34.6218,27.7282,57.1629,15.9464,1.0571,4089.2363,29.6165,6.893599999999999
191,38.917,34.5279,27.7859,55.7977,15.9425,0.9958,3866.976,28.0067,6.742000000000001
192,39.162,34.6285,27.5925,56.331,15.9984,1.036,4029.7307,29.1503,7.036000000000001
193,39.403,34.5171,27.6307,55.877,15.9496,1.0158,3933.0505,27.2271,6.886399999999998
194,39.649,34.6054,27.7791,57.6865,16.0976,1.0215,4093.5141,28.9467,6.826300000000003
195,39.889,34.6874,27.6705,57.5562,15.9417,0.995,3880.3139,29.1247,7.016899999999996
196,40.132,34.5484,27.6406,52.0856,15.987400000000001,1.0064,3915.4267,28.3198,6.907800000000002
197,40.377,34.6565,27.6637,52.3167,16.0,1.0058,4063.0219,26.4608,6.992800000000003
198,40.623,34.6209,27.8553,57.7647,15.9716,1.0574,3845.9892,27.7595,6.765599999999999
199,40.87,34.5914,27.8606,56.6439,16.1141,1.013,4007.1235,25.9139,6.730799999999999
200,41.117,34.4819,27.5448,51.0935,15.9976,1.0195,3895.4291,27.4112,6.9371000000000045
201,41.365,34.3518,27.7146,51.8736,16.1408,0.9972,4152.4404,25.8368,6.637199999999996
202,41.611,34.6517,27.7452,56.0182,15.9504,1.0227,3989.3618,26.5031,6.906499999999998
203,41.86,34.5776,27.6773,56.9567,15.911800000000001,1.0261,3909.1342,27.7173,6.900299999999998
204,42.107,34.6383,27.5052,54.9234,16.052699999999998,1.0434999999999999,4140.9775,25.7948,7.133100000000002
205,42.354,34.6824,27.7146,51.9105,15.9039,1.058,3951.5278,27.4731,6.9678
206,42.602,34.6251,27.7034,51.4826,16.040499999999998,1.017,3833.2126,29.7736,6.921700000000005
207,42.848,34.5497,27.7034,58.334,16.0464,1.0272999999999999,3994.8508,26.6056,6.846300000000003
208,43.097,34.5773,27.8911,58.7292,16.0732,1.0024,3933.9101,28.8963,6.6861999999999995
209,43.343,34.6443,27.6174,52.1342,15.935400000000001,1.0417,4078.3034,27.8273,7.026900000000001
210,43.588,34.598,27.7232,50.8892,16.0606,1.0106,3847.4692,29.5469,6.8748000000000005
211,43.835,34.5931,27.71,56.3832,15.9944,1.0042,4029.9111,27.6396,6.883099999999999
212,44.082,34.6285,27.752,58.7553,16.1039,1.0153999999999999,3933.7385,30.5157,6.876500000000004
213,44.327,34.5762,27.6502,51.2219,15.9826,1.021,4022.8857,28.9307,6.925999999999998
214,44.572,34.4945,27.8097,54.7993,15.9732,1.0163,4122.2001,26.746,6.684800000000003
215,44.819,34.5254,27.6807,56.6178,16.3067,0.9945,3936.6635,28.0606,6.844699999999996
216,45.068,34.5064,27.6406,56.0883,15.9551,0.9657,3928.0727,25.5796,6.8658
217,45.324,34.6357,27.8233,56.1746,15.937800000000001,1.0191,4165.5097,27.8826,6.8124
218,45.57,34.6591,27.7723,55.3405,16.003899999999998,1.0317,3939.7653,29.7057,6.886800000000001
219,45.817,34.5638,27.566,51.1176,15.916,1.024,4118.2392,29.4016,6.997800000000002
220,46.061,34.4073,27.4533,56.8685,15.9716,1.0087,3866.1455,29.232,6.954000000000001
221,46.311,34.6167,27.769,56.9306,16.0676,1.0535999999999999,3834.029,26.0081,6.847700000000003
222,46.568,34.6209,27.7562,49.9855,15.855400000000001,1.0574999999999999,4129.3876,29.1549,6.864699999999999
223,46.813,34.4826,27.7486,55.0538,15.987400000000001,1.0195,3915.2563,26.1967,6.733999999999998
224,47.069,34.7148,27.718,50.2574,15.9267,1.0381,3843.854,26.6503,6.996799999999997
225,47.327,34.6659,27.9794,58.5728,16.0425,1.0197,4178.2729,29.9373,6.686500000000002
226,47.57,34.429,27.6739,52.1082,15.9826,1.0423,3876.9707,26.3728,6.755100000000002
227,47.827,34.6073,27.852,59.2587,16.1802,1.0306,4117.6738,28.3418,6.755300000000002
228,48.074,34.6995,27.623,55.776,16.0566,1.0533,3987.4172,27.3229,7.076499999999999
229,48.327,34.5545,27.6434,57.7885,16.1267,1.0398,4097.8012,26.1142,6.911099999999998
230,48.58,34.6619,27.9115,57.0753,15.9905,0.985,3852.7395,28.0627,6.750400000000003
231,48.835,34.7193,27.7859,52.4941,15.9716,1.0018,4044.3984,26.3253,6.933399999999995
232,49.089,34.639,27.8979,53.3855,16.0464,1.0058,3943.3906,27.3824,6.741100000000003
233,49.345,34.4992,27.623,56.8785,16.0126,1.0016,3840.7375,27.9467,6.876200000000001
234,49.602,34.6171,27.5144,53.9823,16.0677,1.0479,4073.5043,29.0875,7.102700000000002
235,49.851,34.4915,27.6538,54.9787,16.0409,1.0586,3994.319,27.2068,6.837700000000002
236,50.105,34.5178,27.7826,51.7291,16.1574,1.0423,3849.7731,27.9467,6.7352000000000025
237,50.362,34.6693,27.6769,55.8506,16.0338,1.0059,4137.7407,26.4053,6.9924
238,50.616,34.581,27.6505,58.017,16.0,1.0551,3920.5434,27.9274,6.930500000000002
239,50.872,34.5691,27.9658,52.4731,16.0204,1.0217,4142.1206,25.6101,6.603299999999997
240,51.127,34.4873,27.6332,50.6484,15.9921,1.0635999999999999,4030.4521,26.4417,6.854099999999999
241,51.384,34.7435,27.6802,58.7831,16.0889,1.0298,3965.2817,28.9513,7.063299999999998
242,51.638,34.6625,27.7397,54.0012,16.0456,1.0589,4119.3706,26.4954,6.922800000000002
243,51.893,34.4992,27.6406,50.492,15.9236,1.006,3956.3918,27.3291,6.858600000000003
244,52.15,34.5901,27.9411,59.3115,16.1613,1.0653,3938.2136,28.0779,6.649000000000001
245,52.407,34.8171,27.6332,51.1958,15.984200000000001,1.0538,3875.9687,28.8666,7.183900000000005
246,52.664,34.4884,27.6274,54.2918,15.9755,0.9975,4143.4555,27.69,6.860999999999997
247,52.917,34.5397,27.5217,58.4661,16.1299,1.0201,3892.06,29.4088,7.018000000000004
248,53.173,34.5757,27.8029,53.203,15.937000000000001,1.0478,4163.0048,25.813,6.772799999999997
249,53.43,34.7231,27.8063,52.2385,16.0228,0.9778,4084.0407,27.625,6.916800000000002
250,53.685,34.6916,27.6332,56.9827,16.1055,1.0426,3931.3325,29.1642,7.0584000000000024
251,53.941,34.5351,27.4804,53.7243,15.9275,1.0245,3835.4997,26.0211,7.0547
252,54.205,34.4323,27.752,56.1486,15.7341,1.0322,4108.8388,25.6227,6.680299999999999
253,54.465,34.5638,27.6802,53.42,16.0102,1.02,3889.8732,26.3576,6.883600000000001
254,54.729,34.6063,27.6264,51.0935,16.1448,1.0198,4133.9394,26.8188,6.979899999999997
255,54.986,34.6034,27.7757,57.5873,16.0795,1.0179,4062.8383,29.1386,6.8277
256,55.24,34.4989,27.6196,54.6826,15.9425,0.9883000000000001,3938.0415,26.5862,6.879300000000001
257,55.503,34.7439,27.6026,56.8524,16.124299999999998,1.0127,4170.142,27.6963,7.1412999999999975
258,55.758,34.3875,27.513,53.0237,16.0188,1.0109,4059.906,29.0528,6.874500000000001
259,56.014,34.5734,27.6841,53.5521,15.9732,1.0198,3927.2153,26.5494,6.889299999999999
260,56.279,34.571,27.6909,52.0821,15.9338,1.0212999999999999,3877.1379,27.8932,6.880099999999999
261,56.542,34.546,27.743,52.8916,16.1062,1.0419,4098.9208,26.6211,6.803000000000001
262,56.803,34.6582,27.7723,57.6344,16.0362,1.0051999999999999,4152.0576,28.4501,6.8858999999999995
263,57.058,34.4106,27.5925,54.2978,16.0661,1.0233999999999999,4072.0297,26.8879,6.818100000000001
264,57.32,34.61,27.8718,57.6735,16.268,1.0248,3848.621,27.3045,6.738199999999999
265,57.585,34.6956,27.8776,55.5747,16.048,1.0211999999999999,4126.3583,29.5541,6.817999999999998
266,57.84,34.5942,27.5812,59.4389,16.0551,1.0111999999999999,3966.6796,26.0434,7.013000000000002
267,58.105,34.7433,27.55,58.9378,16.044,1.0015,3951.7011,26.0118,7.193299999999997
268,58.372,34.7182,27.7727,59.4436,16.0669,1.0352999999999999,3957.4355,25.405,6.945500000000003
269,58.64,34.7507,27.8674,56.3832,16.0126,1.0229,4052.2287,26.7127,6.883300000000002
270,58.903,34.5901,27.6569,59.7435,16.121199999999998,1.0302,3922.7651,26.3595,6.933199999999999
271,59.169,34.4945,27.5121,56.9567,16.1259,0.9858,3963.1865,27.0735,6.982400000000002
272,59.435,34.6952,27.6274,58.3604,16.159,1.0508,3919.0073,27.2739,7.067799999999998
273,59.701,34.5517,27.6869,58.3904,16.1338,1.0151999999999999,3911.5126,27.9874,6.864799999999995
274,59.966,34.5757,27.8029,57.1652,15.9571,1.0298,3858.8515,28.1667,6.772799999999997
275,60.231,34.4819,27.5448,54.4783,15.885,1.0291,3851.915,28.5369,6.9371000000000045
