,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
105,30.993,30.0,-0.3066,-0.3549,0.0,0.2215,0.1146,0.0,0.0,0.0
106,31.26,30.0,-0.2955,-0.3655,0.0,0.3418,0.2729,0.0,0.0,0.0
107,31.527,30.0,-0.2844,-0.3868,0.0,0.3343,0.1999,0.0,0.0,0.0
108,31.795,30.0,-0.301,-0.4027,0.0,0.2773,0.3093,0.0,0.0,0.0
109,32.062,30.0,-0.2788,-0.3708,0.0,0.3558,0.5519,0.0,0.0,0.0
110,32.329,30.0,-0.2899,-0.3814,0.0,0.3874,0.6345,0.0,0.0,0.0
111,32.598,30.0,-0.301,-0.3868,0.0,0.3112,0.1275,0.0,0.0,0.0
112,32.865,30.0,-0.3121,-0.3921,0.2666,0.3827,0.0663,0.0,0.0,0.0
113,33.132,30.0,-0.2677,-0.351,0.0,0.2596,0.5625,0.0,0.0,0.0
114,33.399,30.0,-0.2844,-0.3992,0.0,0.2709,0.1973,0.0,0.0,0.0
115,33.667,30.0,-0.2899,-0.3899,0.0,0.3417,0.1479,0.0,0.0,0.0
116,33.934,30.0,-0.3177,-0.4027,0.0,0.2418,0.3306,0.0,0.0,0.0
117,34.201,30.0,-0.3066,-0.3283,0.0,0.2975,0.5865,0.0,0.0,0.0
118,34.468,30.0,-0.3066,-0.3761,0.0,0.4799,0.2906,0.0,0.0,0.0
119,34.737,30.0,-0.3177,-0.3655,0.0,0.409,0.3119,0.0,0.0,0.0
120,35.004,30.0,-0.3455,-0.3868,0.0,0.3836,0.1786,0.0,0.0,0.0
121,35.271,30.0,-0.3066,-0.3868,0.0,0.5554,0.4565,0.0,0.0,0.0
122,35.538,30.0,-0.3232,-0.3974,0.0,0.4457,0.0906,0.0,0.0,0.0
123,35.806,30.0,-0.3399,-0.3708,0.0,0.2481,0.096,0.0,0.0,0.0
124,36.073,30.0,-0.301,-0.3761,0.0,0.295,0.6772,0.0,0.0,0.0
125,36.34,30.0,-0.301,-0.3814,0.0,0.2728,0.4905,0.0,0.0,0.0
126,36.608,30.0,-0.3066,-0.408,0.0,0.2836,0.7065,0.0,0.0,0.0
127,36.875,30.0,-0.2788,-0.4186,0.0,0.276,0.3786,0.0,0.0,0.0
128,37.142,30.0,-0.301,-0.3708,0.0,0.433,0.3892,0.0,0.0,0.0
129,37.409,30.0,-0.2733,-0.4186,0.0,0.2975,0.1946,0.0,0.0,0.0
130,37.678,30.0,-0.3066,-0.3761,0.0,0.3368,0.064,0.0,0.0,0.0
131,37.945,30.0,-0.3121,-0.3708,0.0,0.4799,0.2213,0.0,0.0,0.0
132,38.212,30.0,-0.2844,-0.3708,0.0,0.3558,0.1056,0.0,0.0,0.0
133,38.479,30.0,-0.3121,-0.4027,0.0,0.5052,0.2053,0.0,0.0,0.0
134,38.748,30.0,-0.301,-0.4027,0.0,0.3216,0.3172,0.0,0.0,0.0
135,39.015,30.0,-0.3121,-0.3761,0.0,0.3267,0.5732,0.0,0.0,0.0
136,39.282,30.0,-0.301,-0.3761,0.0,0.3651,0.5625,0.0,0.0,0.0
137,39.549,30.0,-0.323,-0.3621,0.0,0.5521,0.3786,0.0,0.0,0.0
138,39.816,30.0,-0.3177,-0.3868,0.0,0.3507,0.1786,0.0,0.0,0.0
139,40.083,30.0,-0.3288,-0.3868,0.0,0.5635,0.3759,0.0,0.0,0.0
140,40.35,30.0,-0.351,-0.3921,0.0,0.3203,0.152,0.0,0.0,0.0
141,40.619,30.0,-0.3288,-0.3921,0.0,0.4115,0.0826,0.0,0.0,0.0
142,40.886,30.0,-0.4732,-0.4186,0.0889,0.452,0.184,0.0,0.0,0.0
143,41.153,30.0,-0.3232,-0.3899,0.0,0.2675,0.4386,0.0,0.0,0.0
144,41.42,30.0,-0.3066,-0.4505,0.0,0.3317,0.3892,0.0,0.0,0.0
145,41.689,30.0,-0.3232,-0.3814,0.0,0.2899,0.3226,0.0,0.0,0.0
146,41.956,30.0,-0.3066,-0.4239,0.0,0.3912,0.3279,0.0,0.0,0.0
147,42.223,30.0,-0.2955,-0.4027,0.0,0.257,0.3128,0.0,0.0,0.0
148,42.49,30.0,-0.3421,-0.3954,0.0,0.3646,0.1653,0.0,0.0,0.0
149,42.758,30.0,-0.401,-0.3814,0.0,0.482,0.153,0.0,0.0,0.0
150,43.025,30.0,-0.3455,-0.3549,0.0,0.5888,0.12,0.0,0.0,0.0
151,43.292,30.0,-0.2899,-0.3814,0.0,0.6136,0.2426,0.0,0.0,0.0
152,43.559,30.0,-0.3177,-0.3496,0.0,0.3039,0.3652,0.0,0.0,0.0
153,43.827,30.0,-0.3288,-0.3899,0.0,0.3152,0.2448,0.0,0.0,0.0
154,44.094,30.0,-0.4677,-0.3788,0.0,0.343,0.6265,0.0,0.0,0.0
155,44.361,30.0,-0.4788,-0.3921,0.0,0.2697,0.2453,0.0,0.0,0.0
156,44.63,30.0,-0.3677,-0.4239,0.0,0.3267,0.4745,0.0,0.0,0.0
157,44.897,30.0,-0.351,-0.3655,0.0,0.5521,0.3119,0.0,0.0,0.0
158,45.164,30.0,-0.2899,-0.3814,0.0,0.4064,0.1973,0.0,0.0,0.0
159,45.431,30.0,-0.3066,-0.391,0.0,0.3788,0.1866,0.0,0.0,0.0
160,45.699,30.0,-0.3066,-0.4133,0.1777,0.2596,0.0995,0.0,0.0,0.0
161,45.966,30.0,-0.4121,-0.3732,0.0,0.2861,0.5439,0.0,0.0,0.0
162,46.233,30.0,-0.3232,-0.4027,0.0889,0.4291,0.0899,0.0,0.0,0.0
163,46.5,30.0,-0.301,-0.3843,0.0,0.2755,0.4692,0.0,0.0,0.0
164,46.769,30.0,-0.0955,-0.1583,0.0,0.6306,0.3226,0.0,0.0,0.0
165,47.036,30.0,0.0378,-0.153,0.0,0.3165,0.3786,0.0,3.6482,0.0
166,47.302,30.0,0.3321,0.0544,0.0,0.3907,0.3146,0.0,2.4321,0.0
167,47.568,30.0,0.2845,0.0754,0.0,0.2646,0.4239,0.0,2.4321,0.0
168,47.834,30.0,0.3766,0.06,0.0,0.4569,0.7358,0.0,2.4321,0.0
169,48.099,30.0,0.4654,0.2766,0.0,0.3112,0.3443,0.0,4.8642,0.0
170,48.364,30.0,0.7376,0.4599,0.0,0.4701,0.1709,0.0,2.4321,0.0
171,48.629,30.0,0.4266,0.471,4.8224,0.5072,0.2266,0.0,6.0803,0.0
172,48.894,30.0,0.8209,0.4654,18.8394,0.3887,0.2506,300.0,2.4321,0.0
173,49.162,30.0,0.5154,0.4579,0.0,0.3254,0.3306,300.0,2.4321,0.0
174,49.429,30.0,0.7023,0.0544,0.0,0.3046,0.1428,300.0,6.0803,0.0
175,49.696,30.0,0.6758,0.471,19.9413,0.3245,0.3412,300.0,6.0803,0.0
176,49.965,30.0,0.8709,0.6439,8.4422,0.4383,0.3812,300.0,4.8642,0.0
177,50.232,30.0,1.0042,0.6545,2.666,0.2768,0.3468,300.0,4.8642,0.0
178,50.499,30.0,1.0875,0.8298,20.9722,0.2914,0.4612,600.0,6.0803,0.0
179,50.768,30.0,1.0834,0.7265,0.0,0.2861,0.5652,300.0,4.8642,0.0
180,51.036,30.0,1.0708,0.6987,18.1285,0.5045,0.737,300.0,3.6482,0.0
181,51.304,30.0,1.3041,0.968,5.0653,0.29,0.4879,300.0,6.0803,0.0
182,51.571,30.0,1.4874,1.2655,0.0,0.3203,0.4186,300.0,4.8642,0.0
183,51.84,30.0,1.717,1.3041,13.2409,0.3086,0.7089,300.0,6.0803,0.0
184,52.108,30.0,1.7151,1.478,14.9294,0.5178,0.6452,300.0,4.8642,0.0
185,52.376,30.0,1.7595,1.4673,0.0,0.3976,0.2293,300.0,4.8642,0.0
186,52.644,30.0,1.9262,1.4429,14.3073,0.4847,0.2799,300.0,4.8642,0.0
187,52.914,30.0,1.9539,1.5895,8.1756,0.4039,0.6798,300.0,7.2963,0.0
188,53.181,30.0,1.903,1.6762,0.0,0.3102,0.1999,300.0,4.8642,0.0
189,53.448,30.0,1.9595,1.6596,14.5739,0.2447,0.1413,300.0,6.0803,0.0
190,53.716,30.0,2.1261,1.6818,13.7741,0.5271,0.8025,300.0,4.8642,0.0
191,53.984,30.0,1.9095,1.6958,0.0,0.3646,0.1706,300.0,4.8642,0.0
192,54.251,30.0,1.9428,1.6707,16.3512,0.4714,0.5457,300.0,7.2963,0.0
193,54.519,30.0,2.0983,1.6781,5.4208,0.3887,0.176,300.0,7.2963,0.0
194,54.787,30.0,1.8984,1.6427,0.5332,0.5376,0.278,300.0,7.2963,0.0
195,55.054,30.0,1.9428,1.6586,20.3501,0.2927,0.5599,600.0,7.2963,0.0
196,55.322,30.0,1.9039,1.6533,0.0,0.3127,0.4692,300.0,4.8642,0.0
197,55.589,30.0,2.1697,1.7095,6.3094,0.39,0.3172,300.0,7.2963,0.0
198,55.857,30.0,2.1094,1.6692,17.9508,0.6038,0.4719,300.0,4.8642,0.0
199,56.125,30.0,1.9928,1.6651,0.255,0.388,0.4106,300.0,7.2963,0.0
200,56.392,30.0,2.0872,1.7117,6.8426,0.3825,0.4905,300.0,6.0803,0.0
201,56.659,30.0,2.1094,1.6484,17.5064,0.3064,0.2879,300.0,4.8642,0.0
202,56.927,30.0,1.9984,1.648,0.0,0.3836,0.2079,300.0,6.0803,0.0
203,57.195,30.0,1.9986,1.6596,17.4176,0.3292,0.6985,300.0,6.0803,0.0
204,57.463,30.0,2.0483,1.6048,7.3758,0.3216,0.1999,300.0,6.0803,0.0
205,57.731,30.0,1.9262,1.802,2.5771,0.3284,0.2133,300.0,7.2963,0.0
206,57.998,30.0,1.8873,1.6108,18.484,0.384,0.1226,300.0,7.2963,0.0
207,58.266,30.0,1.9095,1.4727,0.0,0.3203,0.1299,300.0,7.2963,0.0
208,58.533,30.0,1.9515,1.462,15.9957,0.294,0.6905,300.0,7.2963,0.0
209,58.802,30.0,1.754,1.4727,5.8651,0.2794,0.6931,300.0,7.2963,0.0
210,59.069,30.0,1.8873,1.4567,1.955,0.2847,0.6292,300.0,6.0803,0.0
211,59.336,30.0,1.9262,1.4567,19.0172,0.266,0.8824,300.0,4.8642,0.0
212,59.604,30.0,1.915,1.4596,0.0,0.4436,0.4665,300.0,6.0803,0.0
213,59.871,30.0,1.9206,1.5596,13.7741,0.3646,0.3492,300.0,7.2963,0.0
214,60.14,30.0,1.9373,1.5096,9.3502,0.2675,0.1786,300.0,7.2963,0.0
215,60.407,30.0,1.8817,1.4826,0.51,0.3404,0.1573,300.0,7.2963,0.0
216,60.675,30.0,1.8428,1.4727,19.8169,0.3417,0.4292,300.0,7.2963,0.0
217,60.943,30.0,1.915,1.4673,0.0,0.357,0.7225,300.0,7.2963,0.0
218,61.21,30.0,1.9039,1.4929,16.9733,0.2836,0.3645,300.0,7.2963,0.0
219,61.478,30.0,1.9224,1.4818,4.621,0.3576,0.3111,300.0,7.2963,0.0
220,61.745,30.0,1.754,1.4514,5.243,0.4383,0.2106,300.0,6.0803,0.0
221,62.012,30.0,1.9039,1.5045,17.5953,0.3801,0.2373,300.0,7.2963,0.0
222,62.28,30.0,1.8984,1.4673,0.0,0.3107,0.3902,300.0,7.2963,0.0
223,62.547,30.0,1.704,1.462,19.4615,0.588,0.2719,300.0,7.2963,0.0
224,62.815,30.0,1.915,1.4514,1.6884,0.3165,0.4239,300.0,7.2963,0.0
225,63.083,30.0,1.9373,1.4673,9.0642,0.3761,0.4985,300.0,7.2963,0.0
226,63.35,30.0,1.6984,1.4727,14.3962,0.2874,0.5355,300.0,4.8642,0.0
227,63.62,30.0,1.6651,1.4408,0.0,0.4634,0.2533,300.0,4.8642,0.0
228,63.887,30.0,1.7648,1.4874,21.4165,0.2925,0.168,300.0,4.8642,0.0
229,64.155,30.0,1.7318,1.462,0.0,0.3064,0.2106,300.0,4.8642,0.0
230,64.423,30.0,1.7207,1.4652,12.4411,0.3545,0.3786,300.0,4.8642,0.0
231,64.692,30.0,1.8539,1.4567,11.9968,0.4092,0.5705,300.0,6.0803,0.0
232,64.961,30.0,1.8262,1.4514,0.1777,0.2649,0.2831,300.0,6.0803,0.0
233,65.228,30.0,1.7817,1.478,20.439,0.339,0.2186,600.0,6.0803,0.0
234,65.498,30.0,1.7873,1.4485,0.0,0.4105,0.969,300.0,6.0803,0.0
235,65.765,30.0,1.754,1.5929,16.3512,0.2633,0.4319,300.0,7.2963,0.0
236,66.033,30.0,1.8484,1.462,7.1981,0.5263,0.5252,300.0,7.2963,0.0
237,66.3,30.0,1.6762,1.462,2.3994,0.3854,0.2266,300.0,7.2963,0.0
238,66.568,30.0,1.8262,1.4673,19.106,0.5602,0.2746,300.0,7.2963,0.0
239,66.836,30.0,1.9373,1.4195,0.0,0.4419,0.152,300.0,7.2963,0.0
240,67.103,30.0,1.7383,1.4818,17.5953,0.6118,0.104,300.0,7.2963,0.0
241,67.372,30.0,1.704,1.4567,4.4433,0.3351,0.2693,300.0,6.0803,0.0
242,67.639,30.0,1.9095,1.4727,5.5096,0.3404,0.7411,300.0,4.8642,0.0
243,67.906,30.0,1.915,1.4355,16.6178,0.3218,0.6958,300.0,4.8642,0.0
244,68.174,30.0,1.8539,1.4907,0.0,0.4251,0.5972,300.0,6.0803,0.0
245,68.442,30.0,1.8762,1.4763,18.7506,0.4397,0.2397,300.0,6.0803,0.0
246,68.71,30.0,1.8651,1.4374,2.04,0.3006,0.2079,300.0,6.0803,0.0
247,68.977,30.0,1.9317,1.4567,6.9315,0.3204,0.2986,300.0,6.0803,0.0
248,69.244,30.0,1.804,1.4886,16.1735,0.2609,0.2746,300.0,6.0803,0.0
249,69.513,30.0,1.9262,1.4485,0.0,0.441,0.6825,300.0,7.2963,0.0
250,69.781,30.0,1.9039,1.4707,20.9722,0.547,0.2213,300.0,6.0803,0.0
251,70.049,30.0,1.8817,1.4763,0.085,0.3562,0.1786,300.0,6.0803,0.0
252,70.318,30.0,1.7207,1.4673,15.0182,0.3284,0.5305,300.0,4.8642,0.0
253,70.586,30.0,1.8984,1.4727,8.6199,0.3231,0.5785,300.0,6.0803,0.0
254,70.853,30.0,1.8928,1.4727,0.4443,0.3254,0.5739,300.0,6.0803,0.0
255,71.12,30.0,1.7107,1.4541,19.9058,0.4229,0.4905,600.0,4.8642,0.0
256,71.389,30.0,1.7651,1.4652,0.0,0.5116,0.3786,300.0,4.8642,0.0
257,71.656,30.0,1.9083,1.4874,16.5289,0.4267,0.2666,300.0,4.8642,0.0
258,71.924,30.0,1.704,1.4355,6.284,0.3682,0.3774,300.0,6.0803,0.0
259,72.192,30.0,1.7207,1.4461,3.9101,0.5085,0.4612,300.0,4.8642,0.0
260,72.459,30.0,1.7262,1.4514,17.8619,0.245,0.2193,300.0,4.8642,0.0
261,72.727,30.0,1.9095,1.4763,0.0,0.4132,0.4399,300.0,4.8642,0.0
262,72.994,30.0,1.7383,1.4663,19.1949,0.3284,0.4319,300.0,4.8642,0.0
263,73.263,30.0,1.7595,1.4985,2.55,0.5284,0.3492,300.0,4.8642,0.0
264,73.53,30.0,1.8984,1.4461,7.3758,0.5443,0.3146,300.0,6.0803,0.0
265,73.797,30.0,1.8262,1.4514,15.3737,0.4026,0.1134,300.0,6.0803,0.0
266,74.065,30.0,1.7025,1.4652,0.0,0.3406,0.2026,300.0,4.8642,0.0
267,74.332,30.0,1.7914,1.4652,21.4165,0.3381,0.2239,300.0,4.8642,0.0
268,74.6,30.0,1.8873,1.4567,0.0,0.3494,0.7038,300.0,4.8642,0.0
269,74.867,30.0,1.8445,1.4541,12.7077,0.4254,0.6398,300.0,6.0803,0.0
270,75.137,30.0,1.7207,1.4596,11.3747,0.3431,0.2906,300.0,6.0803,0.0
271,75.405,30.0,1.7429,1.4652,0.765,0.339,0.2426,300.0,6.0803,0.0
272,75.672,30.0,1.8873,1.4727,21.5054,0.5165,0.4985,600.0,4.8642,0.0
273,75.941,30.0,1.784,1.4763,0.0,0.339,0.9198,300.0,6.0803,0.0
274,76.209,30.0,1.7595,1.4596,17.5064,0.5331,0.5465,300.0,7.2963,0.0
275,76.477,30.0,1.8984,1.4408,5.7762,0.445,0.1093,300.0,7.2963,0.0
276,76.744,30.0,1.7651,1.4355,3.6435,0.3561,0.3626,300.0,7.2963,0.0
277,77.011,30.0,1.7151,1.4596,17.773,0.3634,0.2613,300.0,7.2963,0.0
278,77.279,30.0,1.7817,1.4514,0.0,0.4052,0.4505,300.0,7.2963,0.0
279,77.547,30.0,1.8984,1.4763,18.484,0.4251,0.5763,300.0,7.2963,0.0
280,77.815,30.0,1.9817,1.5885,1.6884,0.3684,0.3412,300.0,6.0803,0.0
281,78.083,30.0,1.7318,1.4727,9.4197,0.4436,0.1734,300.0,4.8642,0.0
282,78.35,30.0,1.8095,1.478,13.863,0.3589,0.3359,300.0,6.0803,0.0
283,78.618,30.0,1.915,1.4707,0.0,0.3946,0.1564,300.0,4.8642,0.0
284,78.885,30.0,1.8032,1.4763,21.0804,0.3192,0.2293,300.0,4.8642,0.0
285,79.154,30.0,1.7651,1.4195,0.0,0.3811,0.3013,300.0,4.8642,0.0
286,79.421,30.0,1.8073,1.3985,15.6403,0.3231,0.5687,300.0,4.8642,0.0
287,79.689,30.0,1.8484,1.4939,7.4647,0.3854,0.4026,300.0,6.0803,0.0
288,79.958,30.0,1.7095,1.4567,2.3994,0.4489,0.5892,300.0,6.0803,0.0
289,80.225,30.0,1.9095,1.4673,18.7506,0.7574,0.3332,300.0,4.8642,0.0
290,80.493,30.0,1.8317,1.4036,0.0,0.4052,0.2639,300.0,6.0803,0.0
291,80.761,30.0,1.9189,1.4429,18.5728,0.2899,0.3039,300.0,6.0803,0.0
