,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
0,52.377,35.842127272727275,30.24408636363637,7.884999999999997,4.080659090909091,2.63534090909091,1820.5121454545451,26.62442727272727,0.0,5.5980409090909085
1,65.966,35.80196363636364,30.214618181818185,7.884999999999997,3.363586363636364,2.7330636363636365,1690.6001318181816,26.6024,0.0,5.5873454545454555
2,75.317,35.86365000000001,30.27207727272727,7.884999999999997,3.3509863636363644,2.729854545454545,1689.6099454545454,26.44588181818182,0.0,5.591572727272728
3,82.933,35.79429999999999,30.27493636363636,7.884999999999997,2.727963636363637,2.823090909090909,1576.1201727272726,26.488031818181813,0.0,5.519363636363637
4,91.342,35.857913636363634,30.39591363636363,7.884999999999997,1.9251000000000003,2.903140909090909,1429.5573454545456,26.39531363636364,0.0,5.4620000000000015
5,104.2,35.80137272727273,30.340709090909083,7.884999999999997,1.1567545454545454,3.0162318181818177,1287.9324409090912,26.374536363636366,0.0,5.460663636363637
6,118.817,35.87931363636364,30.237740909090903,7.884999999999997,4.842431818181818,2.5330227272727273,1958.639195454545,26.316063636363637,0.0,5.641572727272727
7,129.924,35.82610909090909,30.10500454545455,7.884999999999997,5.611013636363636,2.4669363636363633,2099.342868181818,26.606154545454547,0.0,5.721104545454545
8,141.044,35.88335909090909,30.132986363636363,7.884999999999997,6.358113636363638,2.3643954545454546,2232.761954545455,26.637872727272725,0.0,5.750372727272727
9,150.965,35.85544285714285,30.03419047619048,7.884999999999998,7.111690476190477,2.2660809523809524,2365.4124714285713,26.447161904761906,0.0,5.82125238095238
10,162.318,35.94121818181818,30.09458636363637,7.884999999999997,7.714018181818181,2.176031818181819,2476.019118181818,26.62779545454545,0.0,5.846631818181819
11,171.2,35.994472727272736,30.063468181818177,7.884999999999997,8.405277272727274,2.0764727272727272,2597.394081818182,26.326695454545458,0.0,5.931004545454545
12,180.582,36.01792727272728,30.015722727272717,7.884999999999997,9.0949,1.9834363636363639,2722.747968181818,26.37026818181818,0.0,6.002204545454546
13,189.463,36.13076363636364,30.081449999999997,7.884999999999997,9.743704545454545,1.9001727272727273,2830.6301272727273,26.371481818181813,0.0,6.049313636363635
14,197.629,36.11010909090909,29.96233636363636,7.884999999999997,10.423904545454548,1.8014409090909096,2954.7239545454545,26.553254545454546,0.0,6.147772727272727
15,207.842,36.22631818181817,30.059013636363634,7.884999999999997,10.995604545454547,1.7133772727272727,3049.2948863636366,26.291968181818177,0.0,6.167304545454545
16,218.04,36.252345454545456,30.005763636363636,7.884999999999997,11.637218181818183,1.6297954545454545,3161.8498727272727,26.867277272727275,0.0,6.246581818181817
17,225.99,36.21365,29.88174090909091,7.884999999999997,12.277809090909091,1.5180045454545452,3273.126022727273,26.737927272727276,0.0,6.3319090909090905
18,234.169,36.282331818181824,29.842204545454546,7.884999999999997,12.911,1.4177954545454545,3376.405395454545,26.442140909090906,0.0,6.440127272727273
19,244.088,36.31009999999999,29.721036363636358,7.884999999999997,13.468827272727271,1.3418409090909091,3474.187395454545,26.40435,0.0,6.589063636363637
20,255.75,36.50338636363636,29.77437727272727,7.884999999999997,14.079295454545456,1.2230954545454547,3576.3420954545454,26.546640909090907,0.0,6.7290090909090905
21,264.705,36.43513181818182,29.6946,7.884999999999997,14.593322727272728,1.1511727272727272,3667.0640681818186,26.601845454545455,0.0,6.740531818181819
22,273.875,36.446931818181824,29.576995454545457,7.884999999999997,15.245154545454545,1.0530772727272728,3777.0271681818176,26.75330909090909,0.0,6.869936363636364
23,343.634,37.34489545454545,28.993918181818177,7.884999999999997,10.94494090909091,2.5564681818181816,3248.2004772727273,26.15454090909091,4.4957,8.350977272727274
24,363.971,37.31703181818181,29.074195454545453,7.884999999999997,10.303804545454547,2.649204545454545,3134.462236363636,26.294777272727273,4.4957,8.242836363636362
25,373.156,37.25833636363637,29.058822727272727,7.884999999999997,9.64425,2.7383272727272727,3020.6182454545456,26.001740909090906,4.4957,8.199513636363637
26,383.094,37.22675,29.083927272727262,7.884999999999997,9.066918181818183,2.8268363636363634,2918.1892090909096,26.12148636363636,4.4957,8.142822727272724
27,393.516,37.1790090909091,29.140472727272723,7.884999999999997,8.33380909090909,2.9354727272727272,2787.3702090909087,26.09032727272727,4.4957,8.038536363636362
28,401.691,37.06421363636363,29.0527,7.884999999999997,7.658118181818181,3.030845454545455,2670.569613636363,26.009345454545453,4.4957,8.011513636363635
29,410.603,37.06252272727273,29.170772727272723,7.884999999999997,6.900572727272726,3.1312681818181813,2535.5527863636366,26.09917727272727,4.4957,7.891749999999999
30,418.526,36.96436818181818,29.120322727272733,7.884999999999997,6.174177272727274,3.2485000000000004,2408.749963636364,26.042736363636365,4.4957,7.844045454545455
31,425.201,36.937349999999995,29.204649999999994,7.884999999999997,5.4105227272727285,3.347277272727273,2273.2840181818183,26.101445454545452,4.4957,7.7326999999999995
32,445.022,37.38675454545455,28.923904545454548,7.884999999999997,11.656127272727273,2.460322727272727,3375.3180181818184,26.55515909090909,4.4957,8.462850000000001
33,453.95,37.485313636363635,28.967059090909093,7.884999999999997,12.282600000000002,2.3858772727272726,3483.6713181818177,26.28783636363637,4.4957,8.518254545454546
34,461.898,37.489919047619054,28.91208095238095,7.884999999999998,12.92924761904762,2.2763666666666666,3594.9152714285715,26.34999047619048,4.4957,8.577838095238095
35,470.14,37.52886818181818,28.876863636363634,7.884999999999997,13.481850000000003,2.1934136363636356,3691.0559181818185,26.07414545454545,4.4957,8.652004545454544
36,477.107,37.60851363636364,28.883059090909093,7.884999999999997,14.112281818181822,2.0901318181818187,3800.5185409090914,26.102050000000006,4.4957,8.725454545454543
37,484.804,37.66601363636363,28.845272727272732,7.884999999999997,14.772486363636363,2.0184863636363635,3913.190881818182,26.282700000000002,4.4957,8.820740909090908
38,491.996,37.71070454545454,28.7813,7.884999999999997,15.419095454545454,1.9264999999999999,4023.6160318181833,26.328390909090913,4.4957,8.929404545454545
39,501.677,37.78505,28.66094545454545,7.884999999999997,16.076209090909092,1.8128,4139.95509090909,26.42146363636364,4.4957,9.124104545454545
40,509.852,37.87259090909092,28.65896818181818,7.884999999999997,16.632318181818178,1.7359999999999998,4234.859131818182,26.15201818181818,4.4957,9.213622727272728
41,522.774,37.97186818181819,28.68715,7.884999999999997,17.257581818181816,1.6460500000000002,4340.013277272727,25.970809090909086,4.4957,9.284718181818182
42,534.211,38.011295454545454,28.591499999999996,7.884999999999997,17.861572727272726,1.538718181818182,4442.367231818183,26.159395454545457,4.4957,9.419795454545453
43,545.641,38.11632727272728,28.5668,7.884999999999997,18.450054545454545,1.45085,4539.257904545455,25.947972727272735,4.4957,9.549527272727271
44,552.851,38.21023636363636,28.537331818181816,7.884999999999997,18.995604545454547,1.3475045454545453,4628.868713636364,25.95607727272727,4.4957,9.672904545454545
45,564.817,38.299563636363644,28.474527272727276,7.884999999999997,19.518854545454545,1.2613,4716.233586363636,25.92458181818182,4.4957,9.825036363636361
46,629.07,39.365477272727276,27.59428181818182,7.884999999999997,15.110486363636364,2.5639727272727275,4128.230336363636,25.49965454545455,6.4937999999999985,11.771195454545456
47,639.747,39.31690909090909,27.661840909090913,7.884999999999997,14.532077272727275,2.653768181818182,4028.6454545454544,25.57514090909091,6.4937999999999985,11.655068181818184
48,649.202,39.21322272727272,27.649959090909093,7.884999999999997,13.937936363636362,2.7541136363636367,3930.230313636363,25.907195454545455,6.4937999999999985,11.563263636363637
49,658.416,39.199672727272734,27.67847272727273,7.884999999999997,13.399595454545453,2.8475090909090914,3839.870245454545,25.948754545454552,6.4937999999999985,11.5212
50,665.363,39.19049999999999,27.707431818181817,7.884999999999997,13.38112727272727,2.8382363636363634,3836.4362454545453,25.897477272727272,6.4937999999999985,11.483068181818181
51,673.801,39.133722727272726,27.732759090909095,7.884999999999997,12.750663636363639,2.9366045454545455,3734.671081818182,25.979622727272726,6.4937999999999985,11.400963636363635
52,683.765,39.05893636363636,27.748749999999998,7.884999999999997,12.105777272727273,3.042272727272727,3614.3170681818183,25.964927272727277,6.4937999999999985,11.310186363636362
53,692.226,39.03504545454546,27.83871363636364,7.884999999999997,11.430190909090909,3.1436636363636357,3497.324877272727,25.97555,6.4937999999999985,11.196331818181818
54,702.671,38.96108636363637,27.914395454545453,7.884999999999997,10.753263636363636,3.244013636363636,3382.2198681818177,25.659663636363636,6.4937999999999985,11.04669090909091
55,713.09,38.87671818181818,27.927354545454545,7.884999999999997,10.091177272727274,3.3570409090909092,3267.438740909091,25.608004545454545,6.4937999999999985,10.949363636363637
56,732.196,39.468199999999996,27.622009090909092,7.884999999999997,15.656209090909085,2.480377272727272,4224.363986363636,25.560859090909094,6.4937999999999985,11.84619090909091
57,741.624,39.517677272727276,27.590754545454544,7.884999999999997,16.256122727272725,2.3813500000000003,4325.451559090909,25.598177272727273,6.4937999999999985,11.926922727272727
58,753.536,39.52572272727272,27.486968181818177,7.884999999999997,16.847595454545456,2.2937136363636363,4427.7854954545455,25.572190909090907,6.4937999999999985,12.038754545454545
59,761.992,39.6095,27.484254545454544,7.884999999999997,17.368395454545453,2.2094909090909094,4513.729545454545,25.531550000000003,6.4937999999999985,12.125245454545455
60,771.439,39.72868636363637,27.506709090909098,7.884999999999997,17.929768181818176,2.0973954545454547,4608.844004545455,25.492413636363633,6.4937999999999985,12.22197727272727
61,783.107,39.76446363636364,27.43936818181819,7.884999999999997,18.46754545454546,2.0223772727272724,4701.176604545454,25.39604090909091,6.4937999999999985,12.325095454545455
62,793.269,39.84759090909091,27.429318181818186,7.884999999999997,19.05805454545455,1.9214181818181821,4799.529504545455,25.513531818181818,6.4937999999999985,12.418272727272727
63,801.707,39.92799999999999,27.39461818181818,7.884999999999997,19.685295454545454,1.8282318181818185,4903.828872727273,25.424209090909088,6.4937999999999985,12.533381818181821
64,830.256,40.83863636363637,26.721286363636363,7.884999999999997,16.033895454545455,2.7711136363636366,4375.922177272727,25.15884090909091,7.493099999999999,14.117349999999998
65,839.683,40.76432272727273,26.784772727272728,7.884999999999997,15.538659090909094,2.8421863636363636,4291.252322727272,25.19275,7.493099999999999,13.979550000000001
66,848.871,40.64075,26.782468181818185,7.884999999999997,14.919313636363636,2.9433363636363636,4191.895986363636,25.26431818181818,7.493099999999999,13.858281818181815
67,859.027,40.610868181818184,26.85379545454546,7.884999999999997,14.31635,3.0485954545454548,4087.5378500000006,25.342100000000006,7.493099999999999,13.75707272727273
68,869.705,40.53128636363636,26.937209090909093,7.884999999999997,13.697399999999998,3.156954545454546,3982.672199999999,25.253436363636364,7.493099999999999,13.594077272727274
69,878.167,40.404,26.935604545454545,7.884999999999997,13.072618181818182,3.249718181818182,3882.2183590909103,25.219004545454542,7.493099999999999,13.468395454545457
70,888.083,40.35881818181819,27.001659090909094,7.884999999999997,12.432045454545452,3.343618181818181,3773.4850818181817,25.358186363636356,7.493099999999999,13.35715909090909
71,896.763,40.20914545454546,26.965940909090907,7.884999999999997,11.85681818181818,3.435181818181818,3675.7681590909096,25.518886363636366,7.493099999999999,13.243204545454546
72,903.954,40.16705909090909,27.085090909090912,7.884999999999997,11.236590909090909,3.5497954545454546,3564.5289000000002,25.306827272727276,7.493099999999999,13.081968181818182
73,923.346,40.92662727272727,26.73248636363637,7.884999999999997,16.58185,2.6736500000000003,4472.427186363637,25.105663636363637,7.493099999999999,14.194140909090908
74,932.776,40.989850000000004,26.69274090909091,7.884999999999997,17.107699999999998,2.592222727272728,4560.33940909091,25.044513636363636,7.493099999999999,14.297109090909089
75,941.457,41.039459090909084,26.651918181818186,7.884999999999997,17.64359545454545,2.470331818181818,4645.487040909091,25.028945454545454,7.493099999999999,14.387540909090909
76,950.915,41.09053636363637,26.57356363636364,7.884999999999997,18.185263636363633,2.3900863636363634,4738.554236363635,25.08675454545454,7.493099999999999,14.516972727272725
77,960.635,41.20712727272727,26.57430454545454,7.884999999999997,18.71055909090909,2.2998181818181815,4825.9266727272725,25.04811363636364,7.493099999999999,14.63282272727273
78,969.809,41.261677272727276,26.515281818181823,7.884999999999997,19.16855,2.2164090909090906,4899.2917090909095,24.999436363636367,7.493099999999999,14.746395454545457
79,979.004,41.342468181818184,26.49114545454545,7.884999999999997,19.702868181818186,2.116990909090909,4992.504913636364,25.050790909090903,7.493099999999999,14.851322727272729
80,988.195,41.37284090909091,26.44059545454546,7.884999999999997,20.234445454545458,2.020936363636364,5077.186713636362,25.208836363636365,7.493099999999999,14.932245454545454
81,1026.2819,42.61874545454546,25.637,7.884999999999997,16.73601818181818,2.948122727272728,4578.252909090909,24.538445454545453,8.492400000000002,16.981745454545454
82,1037.5179,42.550163636363635,25.675054545454543,7.884999999999997,16.14251363636364,3.0668136363636367,4480.390081818182,24.600518181818185,8.492400000000002,16.875109090909092
83,1045.2449,42.42315454545454,25.680190909090904,7.884999999999997,15.56645909090909,3.1640681818181817,4381.324409090909,24.700781818181817,8.492400000000002,16.742963636363633
84,1054.4909,42.371890476190465,25.73409047619048,7.884999999999998,14.974638095238092,3.2598,4288.666028571428,24.769228571428574,8.4924,16.637800000000002
85,1062.737,42.304590909090905,25.75698636363637,7.884999999999997,14.39597727272727,3.3752590909090903,4191.22635909091,24.859645454545454,8.492400000000002,16.547604545454544
86,1072.9589,42.27274545454546,25.825654545454544,7.884999999999997,13.857081818181818,3.4551500000000006,4100.324695454545,24.833872727272727,8.492400000000002,16.44709090909091
87,1080.953,42.224509523809516,25.833014285714285,7.884999999999998,13.305480952380952,3.543628571428571,4008.490576190476,24.554419047619046,8.4924,16.39149523809524
88,1098.973,42.68887142857143,25.617523809523814,7.884999999999998,17.294638095238092,2.8711666666666664,4673.715366666666,24.456233333333337,8.4924,17.071347619047618
89,1108.004,42.75431904761905,25.56679523809524,7.884999999999998,17.766976190476186,2.7852333333333332,4755.6707428571435,24.537280952380954,8.4924,17.18752380952381
90,1117.0009,42.85100454545454,25.56796363636364,7.884999999999997,18.306027272727274,2.6713636363636364,4844.514731818183,24.46267272727273,8.492400000000002,17.283040909090914
91,1127.2309,42.91333181818182,25.503100000000003,7.884999999999997,18.817881818181817,2.5852363636363638,4930.679304545453,24.598136363636364,8.492400000000002,17.41023181818182
92,1135.9689,43.00009545454546,25.464781818181823,7.884999999999997,19.340363636363637,2.489163636363636,5012.888818181818,24.65354545454545,8.492400000000002,17.53531363636364
93,1147.1979,43.03639545454546,25.380318181818186,7.884999999999997,19.81462727272727,2.3923090909090905,5094.361468181818,24.64470909090909,8.492400000000002,17.656077272727273
94,1155.4449,43.099604545454554,25.33473181818182,7.884999999999997,20.331863636363636,2.289640909090909,5171.515959090909,24.71083636363636,8.492400000000002,17.76487272727273
95,1164.9379,43.20417727272727,25.31551363636364,7.886463636363635,20.72690454545454,2.2172363636363634,5237.170963636363,24.691418181818186,8.492400000000002,17.888663636363642
