,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
43,10.352,39.1213,33.4773,137.6317,2.3578,2.7501,1417.6488,27.7948,2.0295,5.643999999999998
44,10.6,39.3394,33.6419,136.5856,2.4606,2.6774,1417.6488,27.8738,2.211,5.697499999999998
45,10.848,39.1132,33.3693,137.7765,2.62,2.7307,1456.9708,27.7321,2.3947,5.7438999999999965
46,11.096,39.1738,33.3885,136.5373,2.7447,2.7525,1516.7602,27.5855,2.568,5.785299999999999
47,11.344,39.3404,33.4945,137.5512,2.9748,2.7932,1516.7602,27.625,2.7485,5.8459
48,11.593,39.2788,33.3784,136.666,3.165,2.7379,1575.2993,27.8145,2.9276,5.900399999999998
49,11.84,39.4101,33.4915,137.8731,3.2112,2.7777,1627.4276,27.833,3.1058,5.918599999999998
50,12.087,39.503,33.4753,137.3742,3.5603,2.7539,1627.4276,27.9636,3.2877,6.027700000000003
51,12.335,39.4424,33.3723,137.7443,3.7125,2.7844,1692.8493,27.4417,3.4575,6.0700999999999965
52,12.583,39.3919,33.2552,137.9696,3.8612,2.6653,1756.8723,27.0968,3.6352,6.136699999999998
53,12.832,39.5505,33.3339,138.211,4.1636,2.6803,1825.817,27.6476,3.8178,6.2166
54,13.08,39.7191,33.3339,138.8387,4.3613,2.7505,1825.817,28.0668,3.9991,6.3851999999999975
55,13.328,39.6474,33.1784,137.1488,4.6242,2.7108,1880.0526,27.6955,4.1782,6.468999999999994
56,13.576,39.5151,33.0179,137.2937,4.8579,2.6682,1937.634,27.3547,4.3508,6.497199999999999
57,13.824,39.7363,33.1613,138.372,5.019,2.784,2000.4,27.6081,4.5268,6.575000000000003
58,14.072,39.8231,33.0815,138.6617,5.2768,2.7704,2062.4509,27.4429,4.7056,6.741599999999998
59,14.338,39.609,32.7553,138.3559,5.5683,2.7186,2118.9133,27.8376,4.8987,6.8537000000000035
60,14.586,39.9877,32.9674,138.1627,5.8091,2.8004,2118.9133,27.8171,5.0695,7.020299999999999
61,14.834,40.0049,32.9007,138.7099,6.0272,2.7903,2177.3554,27.6225,5.1599,7.104199999999999
62,15.082,39.909,32.8482,137.5995,6.1736,2.6784,2228.7929,27.5811,5.1599,7.0608
63,15.33,40.1463,32.9835,137.9857,6.1948,2.72,2255.1303,27.487,5.1599,7.162799999999997
64,15.578,40.0524,32.9068,137.3581,6.2809,2.752,2262.9213,27.5231,5.1599,7.145600000000002
65,15.826,39.9786,32.8543,137.3098,6.201,2.6803,2269.0144,27.198,5.1599,7.124299999999998
66,16.075,40.1483,32.9997,137.9374,6.2391,2.7903,2266.2717,27.856,5.1599,7.148600000000002
67,16.323,39.9685,32.9118,137.7443,6.2617,2.7476,2273.4162,27.1622,5.1599,7.056699999999999
68,16.571,40.0948,32.9926,137.1006,6.2126,2.843,2269.6667,27.5843,5.1599,7.102199999999996
69,16.819,40.0938,32.9492,137.9052,6.2152,2.6963,2267.7451,27.5237,5.1599,7.144600000000004
70,17.067,40.1796,33.0865,138.2432,6.2273,2.7675,2270.0102,27.5611,5.1599,7.0931
71,17.315,40.0604,32.8866,138.034,6.2574,2.7815,2276.4177,27.4429,5.1599,7.1738
72,17.563,40.0089,32.8623,137.857,6.222,2.7365,2268.0537,27.6608,5.1599,7.146599999999999
73,17.822,40.0786,32.9229,138.2271,6.2923,2.7312,2274.7607,27.6539,5.1599,7.155700000000003
74,18.078,40.0342,32.9381,137.6477,6.2562,2.7079,2276.8325,27.4591,5.1599,7.0961
75,18.326,40.0079,32.8775,138.4202,6.1912,2.7433,2276.8325,27.7479,5.1599,7.130400000000002
76,18.573,40.0382,32.8896,138.1466,6.2123,2.7917,2271.8891,27.7093,5.1599,7.148600000000002
77,18.821,40.1281,32.9896,138.211,6.2212,2.782,2269.186,27.6445,5.1599,7.1385000000000005
78,19.069,40.0059,32.8634,137.857,6.2925,2.8174,2273.7263,27.7321,5.1599,7.142499999999998
79,19.318,40.2462,33.1027,138.7743,6.1627,2.8067,2269.7697,27.1567,5.1599,7.143500000000003
80,19.566,39.9968,32.8421,137.8409,6.3139,2.7699,2266.2717,27.6696,5.1599,7.154699999999998
81,19.813,39.9817,32.8533,137.8087,6.268,2.8203,2282.6533,27.902,5.1599,7.128399999999999
82,20.061,40.0958,32.9088,138.1627,6.2203,2.7191,2272.0388,27.7308,5.1599,7.186999999999998
83,20.31,40.2311,33.1178,138.1306,6.2338,2.7263,2265.6899,27.2389,5.1599,7.113299999999995
84,20.558,40.0412,32.929,137.9052,6.2357,2.7796,2267.8137,27.7739,5.1599,7.112200000000001
85,20.806,40.0059,32.8502,137.4546,6.2297,2.7607,2270.0788,27.1011,5.1599,7.155699999999996
86,21.054,40.1473,32.9866,138.6134,6.2321,2.7152,2266.717,27.7504,5.1599,7.1606999999999985
87,21.302,40.0756,32.9492,138.1627,6.2653,2.7588,2278.5617,27.7726,5.1599,7.126400000000004
88,21.553,39.9968,32.8957,137.7765,6.208,2.8338,2269.8383,27.6081,5.1599,7.101100000000002
89,21.801,40.1119,32.9351,138.1466,6.215,2.7447,2269.8383,27.3362,5.1599,7.1768
90,22.049,40.0897,32.9775,137.9857,6.3019,2.8091,2267.6779,27.281,5.1599,7.112200000000001
91,22.296,40.0715,32.931,137.5834,6.2788,2.7728,2281.5075,27.4355,5.1599,7.140500000000003
92,22.543,40.0342,32.8502,138.2432,6.2005,2.7811,2274.3469,27.6081,5.0601,7.1839999999999975
93,22.79,40.0796,33.0259,137.7604,6.2444,2.7239,2269.0485,27.7308,4.8778,7.053699999999999
94,23.038,39.8857,32.9179,137.2776,6.1989,2.7229,2266.3403,27.548,4.6886,6.967799999999997
95,23.287,39.914,33.0047,137.8248,5.8739,2.7268,2234.2375,27.5843,4.5007,6.909300000000002
96,23.535,39.9039,33.0461,138.0662,5.8736,2.798,2199.3813,27.7682,4.3136,6.8577999999999975
97,23.783,39.8847,33.0239,138.0984,5.7448,2.7636,2172.1186,27.7112,4.1271,6.860800000000005
98,24.03,39.8181,33.0512,137.8409,5.5464,2.707,2131.1057,27.6495,3.9466,6.7669
99,24.278,39.8564,33.1956,137.1488,5.362,2.8106,2131.1057,27.9867,3.7462,6.660800000000002
100,24.526,39.7363,33.1168,137.5995,5.3312,2.7704,2092.4746,27.734,3.5611,6.619500000000002
101,24.773,39.6908,33.0502,137.6317,5.2561,2.8009,2070.7648,27.7081,3.3757,6.640600000000006
102,25.021,39.7999,33.2309,137.696,5.1832,2.767,2051.9555,27.7119,3.1941,6.569000000000003
103,25.268,39.7908,33.3188,137.7926,5.1117,2.7496,2035.4438,28.0941,3.0021,6.471999999999994
104,25.516,39.6706,33.2451,137.5029,4.9776,2.7646,2008.0321,28.3053,2.8083,6.4254999999999995
105,25.771,39.6242,33.2511,137.9213,4.7431,2.7893,2008.0321,27.8165,2.6125,6.373100000000001
106,26.019,39.7756,33.4299,136.9718,4.5885,2.7593,1958.2976,28.0061,2.4243,6.345699999999994
107,26.267,39.6797,33.3824,137.6317,4.5165,2.8213,1918.8947,28.1741,2.2441,6.2973
108,26.515,39.4949,33.2572,136.7626,4.3735,2.8028,1885.5354,27.7352,2.0441,6.237700000000004
109,26.763,39.4495,33.2986,137.4064,4.1395,2.7142,1885.5354,27.7093,1.852,6.1509
110,27.011,39.5363,33.5147,137.5512,3.9621,2.8576,1829.9581,27.9417,1.6656,6.021599999999999
111,27.258,39.4858,33.4642,137.2132,3.7876,2.7394,1774.9588,27.6206,1.4875,6.021599999999999
112,27.506,39.5393,33.5753,137.3742,3.6147,2.797,1713.6785,27.5268,1.2899,5.963999999999999
113,27.754,39.4697,33.549,137.5673,3.4431,2.844,1713.6785,27.7157,1.0933,5.920700000000004
114,28.002,39.3071,33.5319,136.9718,3.2093,2.83,1668.9661,27.5849,0.9058,5.775199999999998
115,28.25,39.2808,33.5167,137.5029,3.0629,2.7806,1601.7084,27.6313,0.7215,5.764099999999999
116,28.498,39.3556,33.6268,137.1006,2.8751,2.7607,1601.7084,28.0655,0.5336,5.7288
117,28.746,39.2627,33.7045,137.4868,2.6532,2.7491,1540.1359,27.7929,0.3395,5.558199999999999
118,28.993,39.3142,33.7005,136.666,2.3315,2.7273,1540.1359,27.8362,0.1503,5.6137000000000015
119,29.241,39.2283,33.7157,137.181,2.1187,2.6813,1451.7734,27.4882,-0.0334,5.512599999999999
120,29.498,39.2909,33.7773,136.6177,2.0571,2.7113,1378.0432,27.8171,-0.2174,5.513600000000004
121,29.746,39.1849,33.754,138.2593,1.8768,2.7389,1378.0432,27.6854,-0.2908,5.430900000000001
122,29.998,39.2536,33.8187,135.7809,1.7631,2.7162,1323.6151,27.5855,-0.2908,5.434899999999999
123,30.247,39.2859,33.8197,136.4729,1.7562,2.7142,1323.6151,27.9636,-0.2908,5.466200000000001
124,30.497,39.0496,33.6389,136.5212,1.781,2.7268,1318.1251,27.8387,-0.2908,5.4106999999999985
125,30.746,39.1021,33.7237,136.0545,1.7451,2.7157,1318.1251,27.7466,-0.2908,5.378399999999999
126,30.994,39.3465,33.9429,135.8614,1.6998,2.7215,1306.1196,27.6684,-0.2908,5.403599999999997
127,31.243,39.3344,33.8863,136.8592,1.6803,2.7646,1306.1196,27.6269,-0.2908,5.448100000000004
128,31.492,39.3121,33.9085,136.9074,1.714,2.721,1296.0643,27.8375,-0.2908,5.403600000000004
129,31.74,39.3182,33.9045,136.7787,1.76,2.7089,1296.0643,27.5,-0.2908,5.413699999999999
130,31.99,39.2394,33.7914,136.3925,1.7071,2.7781,1300.9991,27.2963,-0.2908,5.448
131,32.251,39.3465,33.9247,136.7143,1.6938,2.7593,1299.41,27.5855,-0.2908,5.4217999999999975
132,32.501,39.2061,33.7752,136.7465,1.7075,2.7583,1299.41,27.8145,-0.2908,5.430900000000001
133,32.75,39.2394,33.8005,135.974,1.768,2.7341,1304.9719,27.7885,-0.2908,5.438900000000004
134,32.999,39.2546,33.8591,136.9718,1.7111,2.7428,1304.9719,27.8387,-0.2908,5.3955000000000055
135,33.247,39.295,33.8984,137.0684,1.6709,2.783,1307.3034,27.8585,-0.2908,5.396599999999999
136,33.496,39.4192,34.0237,136.0545,1.6433,2.7283,1307.3034,27.7517,-0.2908,5.395499999999998
137,33.745,39.3031,33.8904,136.2798,1.7234,2.7675,1296.2883,27.6451,-0.2908,5.412700000000001
138,34.003,39.2334,33.8601,136.0223,1.7169,2.7966,1296.2883,27.9835,-0.2908,5.3733
139,34.252,39.3808,33.956,135.4429,1.7148,2.7481,1298.7912,27.6093,-0.2908,5.424799999999998
140,34.502,39.2819,33.8348,136.5373,1.7066,2.7496,1298.7912,27.8107,-0.2908,5.447099999999999
141,34.751,39.4545,33.9722,136.5051,1.6707,2.7844,1304.5179,27.6904,-0.2908,5.482300000000002
142,35.015,39.4101,33.9408,136.8592,1.7189,2.7089,1302.7731,27.7479,-0.2908,5.469299999999997
143,35.264,39.3525,33.9095,136.7948,1.6864,2.735,1302.7731,27.3196,-0.2908,5.442999999999998
144,35.513,39.2425,33.8449,136.2637,1.631,2.6731,1295.5605,27.7688,-0.2908,5.397599999999997
145,35.762,39.2616,33.8994,136.7787,1.7179,2.7549,1295.5605,27.7264,-0.2908,5.362200000000001
146,36.011,39.2788,33.8156,136.5695,1.7533,2.8024,1301.8007,27.9456,-0.2908,5.463199999999993
147,36.26,39.2374,33.7904,136.1671,1.7831,2.7675,1301.8007,27.7695,-0.2908,5.447000000000003
148,36.515,39.296,33.8025,135.6682,1.7704,2.721,1312.8068,27.6288,-0.2908,5.493499999999997
149,36.764,39.4222,33.9338,136.2637,1.7393,2.7292,1312.8068,27.6043,-0.2908,5.488399999999999
150,37.012,39.3061,33.7863,136.6177,1.7612,2.6784,1309.4375,27.9404,-0.2908,5.519800000000004
151,37.26,39.2223,33.7924,137.0362,1.703,2.7704,1309.4375,27.5193,-0.2908,5.429899999999996
152,37.508,39.2607,33.8035,137.2454,1.7357,2.7617,1306.6429,27.8133,-0.2908,5.4572
153,37.775,39.3313,33.8419,136.6017,1.6912,2.752,1305.9149,28.0252,-0.2908,5.489399999999996
154,38.023,39.2667,33.8076,135.3946,1.6786,2.7137,1305.9149,27.6658,-0.2908,5.459099999999999
155,38.272,39.2637,33.8267,135.9579,1.6806,2.6576,1298.3078,27.4034,-0.2908,5.436999999999998
156,38.52,39.2728,33.8318,137.181,1.7725,2.6818,1298.3078,27.6445,-0.2908,5.440999999999995
157,38.769,39.297,33.858,136.2798,1.7102,2.799,1302.7165,27.863,-0.2908,5.439
158,39.022,39.198,33.8267,136.7787,1.7412,2.706,1302.7165,27.4808,-0.2908,5.371299999999998
159,39.271,39.2273,33.8853,135.7165,1.7477,2.8053,1310.7191,27.8196,-0.2908,5.341999999999999
160,39.52,39.2273,33.7773,135.9096,1.7256,2.7002,1310.7191,27.647,-0.2908,5.450000000000003
161,39.769,39.3778,34.0136,135.8614,1.676,2.7534,1305.7216,27.375,-0.2908,5.364200000000004
162,40.018,39.4202,33.9045,136.3925,1.7176,2.7534,1305.7216,27.7131,-0.2908,5.5157000000000025
163,40.268,39.3192,33.8368,136.9235,1.7073,2.7888,1303.2032,27.7498,-0.2908,5.4824000000000055
164,40.534,39.2101,33.8166,136.4729,1.7557,2.7874,1305.0513,27.6715,-0.2908,5.393499999999996
165,40.783,39.2253,33.754,136.827,1.7268,2.7835,1305.0513,27.7872,-0.2908,5.471299999999999
166,41.033,39.2566,33.8338,136.4568,1.7371,2.784,1309.5404,27.5225,-0.2908,5.422800000000002
167,41.282,39.2667,33.857,137.1488,1.6876,2.8692,1309.5404,27.4448,-0.2908,5.409700000000001
168,41.53,39.191,33.7752,136.5856,1.7778,2.814,1301.2813,27.7062,-0.2908,5.415800000000004
169,41.778,39.1172,33.7066,136.6017,1.8298,2.7641,1301.2813,28.0248,-0.2908,5.410599999999995
170,42.027,39.3152,33.8378,136.2959,1.7441,2.8358,1313.6806,27.6445,-0.2908,5.477399999999996
171,42.279,39.3929,33.9227,137.2132,1.7162,2.7195,1313.6806,27.9835,-0.2908,5.470199999999998
172,42.528,39.4,33.857,136.0706,1.677,2.8716,1304.5633,28.0067,-0.2908,5.542999999999999
173,42.776,39.2,33.7682,135.7648,1.7044,2.751,1304.5633,27.5069,-0.2908,5.431800000000003
174,43.025,39.2758,33.8853,137.1971,1.7015,2.7268,1304.2684,27.734,-0.2908,5.390499999999996
175,43.292,39.2657,33.8308,136.4729,1.6382,2.7137,1296.9495,27.5443,-0.2908,5.434899999999999
176,43.541,39.3677,33.9469,137.342,1.6981,2.7743,1296.9495,27.8145,-0.2077,5.4208
177,43.79,39.2798,33.8247,136.9718,1.6866,2.7021,1295.6835,27.425,-0.0282,5.455100000000002
178,44.039,39.3202,33.8479,136.2154,1.7749,2.7031,1295.6835,27.5007,0.1475,5.472299999999997
179,44.286,39.2404,33.7399,136.5856,1.8758,2.784,1321.3879,28.109,0.3277,5.500500000000002
180,44.535,39.295,33.8399,136.9396,1.7509,2.767,1321.3879,27.6068,0.5096,5.455100000000002
181,44.783,39.299,33.8086,136.2959,1.7622,2.735,1320.4342,27.8802,0.687,5.490400000000001
182,45.03,39.3354,33.8823,136.1832,1.7595,2.6948,1320.4342,27.7523,0.8655,5.453099999999999
183,45.278,39.2596,33.7621,137.1006,1.9086,2.7379,1324.1525,27.3775,1.0412,5.497500000000002
184,45.526,39.2192,33.6419,136.6982,2.0496,2.6813,1324.1525,27.6489,1.2255,5.577300000000001
185,45.774,39.2112,33.5844,136.1832,2.1416,2.7036,1367.5673,27.8298,1.3995,5.626799999999996
186,46.021,39.2657,33.7359,136.0223,2.189,2.7244,1401.7119,27.6728,1.5776,5.529800000000002
187,46.269,39.2364,33.5935,136.6499,2.3612,2.7699,1401.7119,27.879,1.7581,5.6429000000000045
188,46.517,39.2687,33.548,137.6799,2.5126,2.676,1449.5834,27.8133,1.9373,5.720700000000001
189,46.765,39.2546,33.5238,136.6821,2.6525,2.7617,1449.5834,27.5642,2.1199,5.730800000000002
190,47.013,39.2384,33.4228,137.0362,2.8735,2.8232,1502.3436,27.7144,2.298,5.815599999999996
191,47.26,39.4454,33.6419,137.0362,2.969,2.7864,1561.5565,27.84,2.4747,5.8035
192,47.508,39.4656,33.6056,137.4385,3.1717,2.7128,1561.5565,27.918,2.6501,5.859999999999999
193,47.755,39.5303,33.5723,138.2593,3.3855,2.8358,1615.5262,27.6087,2.8323,5.957999999999998
194,48.003,39.4959,33.441,138.2754,3.5887,2.7874,1677.9086,27.7974,3.0101,6.054899999999996
195,48.251,39.4677,33.4107,137.342,3.8562,2.6987,1677.9086,28.0889,3.1889,6.057000000000002
196,48.498,39.4454,33.2855,138.211,4.0201,2.861,1754.3673,27.6457,3.3708,6.1599
197,48.746,39.5222,33.234,137.6799,4.2353,2.7573,1816.0246,27.7542,3.5451,6.288199999999996
198,48.994,39.706,33.3723,137.9213,4.4441,2.7036,1866.8558,28.0029,3.7312,6.3337
199,49.242,39.6848,33.3006,137.9052,4.6309,2.7128,1866.8558,27.5474,3.9038,6.3842
200,49.49,39.7282,33.1794,137.4224,4.8707,2.7685,1926.4672,27.4182,4.0829,6.5488
201,49.738,39.8342,33.1602,138.5812,5.1309,2.7622,1989.3371,27.568,4.2655,6.6739999999999995
202,49.986,39.9382,33.1683,139.4341,5.2722,2.7801,2048.0332,27.3941,4.445,6.7699
203,50.234,39.8373,32.9987,138.3237,5.5532,2.7738,2114.4628,27.404,4.628,6.8386
204,50.482,39.9443,32.9401,137.6799,5.8479,2.8266,2171.2697,27.7087,4.8044,7.004199999999997
205,50.731,40.019,32.9613,138.211,6.1387,2.7191,2230.3837,27.4411,4.8952,7.057699999999997
206,50.978,39.9776,32.83,138.1627,6.2102,2.8493,2230.3837,27.3233,4.8952,7.147600000000004
207,51.225,40.118,33.0391,137.4546,6.1928,2.7258,2261.9094,27.3614,4.8952,7.078900000000004
208,51.473,40.1059,32.9754,137.857,6.2564,2.846,2268.8427,27.3356,4.8952,7.130499999999998
209,51.721,39.9019,32.8331,138.3559,6.1656,2.7215,2271.8666,27.2798,4.8952,7.068799999999996
210,51.969,40.0513,32.925,137.8731,6.1601,2.7166,2262.1704,27.6049,4.8952,7.1263000000000005
211,52.217,40.0008,32.9361,137.1006,6.2263,2.7612,2263.6384,27.691,4.8952,7.064699999999995
212,52.464,40.0453,32.8987,137.519,6.222,2.7762,2268.0878,27.5918,4.8952,7.146599999999999
213,52.712,40.0453,32.9815,137.9052,6.1883,2.7631,2267.5051,27.2578,4.8952,7.0638000000000005
214,52.96,40.116,33.0229,137.8892,6.1714,2.7627,2258.832,27.5649,4.8952,7.0931
215,53.207,40.0806,32.9371,138.0662,6.2056,2.7258,2265.2792,27.5449,4.8952,7.143499999999996
216,53.455,40.0221,32.928,138.3398,6.2528,2.7796,2268.0537,27.6684,4.8952,7.0941000000000045
217,53.703,40.0402,32.8896,137.8409,6.2212,2.7554,2264.8688,27.7942,4.8952,7.150599999999997
218,53.951,40.0362,32.9199,137.9535,6.2785,2.7007,2281.4035,27.3775,4.8952,7.1163000000000025
219,54.206,39.9907,32.9159,137.7443,6.2369,2.7748,2273.9331,27.8623,4.8952,7.074799999999996
220,54.457,39.8898,32.7381,137.9535,6.2444,2.6755,2273.9331,27.9456,4.8952,7.151699999999998
221,54.705,40.116,32.9643,138.3076,6.2198,2.8222,2269.916,27.5667,4.8952,7.151699999999998
222,54.953,40.014,32.8553,137.3742,6.2764,2.7593,2271.729,27.5893,4.8952,7.158700000000003
223,55.202,40.0059,32.8371,138.3076,6.1967,2.7646,2269.083,27.5418,4.8952,7.168799999999997
224,55.45,40.0695,32.926,138.2915,6.2872,2.7234,2266.0664,27.3836,4.8952,7.143499999999996
225,55.699,40.02,32.8866,137.7443,6.2456,2.7331,2283.6264,27.8311,4.8952,7.133400000000002
226,55.947,40.0503,32.9361,138.4042,6.201,2.7428,2270.1818,27.7771,4.8952,7.114199999999997
227,56.194,40.0342,32.8866,138.5812,6.2407,2.7825,2266.9226,27.2566,4.8952,7.147599999999997
228,56.441,40.0988,32.9573,138.211,6.2877,2.7564,2268.9113,27.4034,4.8952,7.141500000000001
229,56.689,39.9776,32.8533,137.3903,6.2639,2.8455,2277.4892,27.5849,4.8952,7.124300000000005
230,56.937,40.0463,32.8987,138.3881,6.2824,2.7496,2277.4201,27.3658,4.8952,7.147600000000004
231,57.185,40.1584,32.9199,138.2271,6.2677,2.8101,2277.4548,27.3565,4.8952,7.238500000000002
232,57.433,40.0725,32.8846,138.4364,6.3091,2.8159,2281.0913,27.4651,4.8952,7.187899999999999
233,57.68,40.0756,32.9209,138.5168,6.267,2.7336,2274.7263,27.3442,4.8952,7.154699999999998
234,57.927,40.1624,33.0209,138.3881,6.2456,2.6784,2274.7263,27.3744,4.8952,7.141500000000001
235,58.174,40.0564,32.9563,138.4364,6.2395,2.797,2272.0986,27.2596,4.8952,7.100099999999998
236,58.422,40.015,32.9007,137.004,6.2261,2.7472,2270.4223,27.753,4.8952,7.1143
237,58.67,40.0685,32.93,138.1145,6.2436,2.7743,2266.1691,27.2328,4.8952,7.1385000000000005
238,58.917,39.9938,32.8432,138.8226,6.3363,2.7593,2266.1005,27.5493,4.8952,7.150599999999997
239,59.164,40.0433,32.8876,138.6134,6.2706,2.7835,2281.0913,27.6652,4.8952,7.155700000000003
240,59.412,39.9746,32.7866,138.2754,6.2282,2.7108,2270.0102,27.5655,4.8952,7.188000000000002
241,59.659,40.2382,33.1098,137.696,6.1777,2.8009,2276.0725,27.2584,4.8952,7.128399999999999
242,59.906,40.012,32.8644,137.4868,6.2487,2.7278,2267.6423,27.5218,4.8952,7.147599999999997
243,60.154,40.0574,32.8876,137.9213,6.2444,2.7472,2273.7263,27.4864,4.8952,7.169800000000002
244,60.401,40.0008,32.8967,137.7282,6.3062,2.7384,2277.1435,27.4392,4.8952,7.104099999999995
245,60.649,40.0524,32.8936,137.5995,6.3098,2.8673,2281.5075,27.7315,4.8952,7.158799999999999
246,60.897,39.9584,32.8654,138.0501,6.2672,2.8096,2277.4548,27.5249,4.8952,7.092999999999996
247,61.148,40.0725,32.9825,138.1466,6.2687,2.7079,2270.7316,27.6501,4.8952,7.089999999999996
248,61.396,40.0948,32.9825,137.6317,6.2087,2.8232,2270.7316,27.7087,4.8952,7.112299999999998
249,61.645,39.9756,32.8573,138.1949,6.2335,2.7844,2269.4084,27.3602,4.8952,7.118299999999998
250,61.892,40.1008,32.9805,138.8547,6.2749,2.784,2268.0878,27.2627,4.8952,7.1203
251,62.14,40.0412,32.9613,138.1145,6.266,2.7738,2276.5214,27.5824,4.8952,7.079900000000002
252,62.387,39.8908,32.7917,137.5512,6.2342,2.8261,2277.0053,27.5243,4.8952,7.0991
253,62.635,40.0604,32.9553,137.5995,6.1962,2.7568,2271.5571,27.3799,4.8952,7.1051
254,62.883,40.0907,32.9452,137.7604,6.2776,2.7195,2273.3127,27.7315,4.8952,7.145499999999998
255,63.13,40.2341,33.0209,138.6777,6.2292,2.798,2270.8349,27.2005,4.8952,7.2132000000000005
