,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM)
0,0.0,43.498,35.471,6.1932,3258.785,25.5675,73.41,73.41,11.9158,0.0,6.1932,3258.785,35.471,25.567,3258.0,0.0,1.467,0.0,1.467,63.41788350863394,25.051835434617317,17.4804786,0.3950279329521722,0.6977723706361648,11.866430275231064,43.51125683643837,35.45352870244723,-0.0010421457959418861,1.4677347895898938,25.573291769287703
1,0.1,42.880762000000004,35.12598633625,6.077144679641648,3258.785,25.705910008839542,71.8301317775597,78.70167199999997,12.324187099641405,0.1,6.1932,3258.785,35.471,25.567,3258.0,0.0,1.467,0.0,1.467,62.46348284061358,24.51269092137722,18.079582475173943,0.3924323429727031,0.7375600880851053,12.329724299111321,42.89536801374965,35.106100589924736,-0.0009560542412566874,1.4654202833640007,25.506656240665887
2,0.2,42.44925495644185,35.496436849769474,6.08392424666735,3240.1915145153544,25.832532824490062,71.75778823963225,78.70167199999997,12.324187099641405,0.1,6.1932,3258.785,35.471,26.14986775129804,3257.7591908018103,0.0,1.467,0.0,1.467,62.84734861071384,24.34828306008234,18.079582475173943,0.38741941542990715,0.7425403438328847,12.343696552407616,42.439416732904455,35.54753421946482,-0.0010899077926942325,1.4669157108205741,25.688228607339486
3,0.30000000000000004,42.05449566636979,35.83709106110021,6.090326959912039,3221.4022769170897,25.89811446198811,72.44311188692384,78.70167199999997,12.23622998943143,0.1,6.1932,3258.785,35.471,25.87825724676888,3236.783062629157,0.0,1.467,0.0,1.467,63.079030152721316,24.43828225702545,17.95054939449591,0.3874232403043874,0.7345258232843077,12.213736651461096,42.05571523399378,35.8442609856066,-0.0004973146821068289,1.4683532424148291,25.850427102368315
4,0.4,41.85003835330586,36.01418376622161,6.101984914819287,3204.4674351130298,25.90770592126243,73.80451294760931,78.70167199999997,12.147346867245613,0.1,6.1932,3258.785,35.471,25.921933821119882,3215.8777710463696,0.0,1.467,0.0,1.467,63.23377263660832,24.76665751417998,17.820157854249317,0.3916681937753254,0.7195221173485565,12.173997409986821,41.843017884993785,36.017577986042376,-0.0012818474263538244,1.4648005609306103,25.882064140869655
5,0.5,41.82013601987225,36.04012160255658,6.094910463752479,3191.216365802649,25.887619160975444,74.58130931182228,78.70167199999997,12.06723602690972,0.1,6.1932,3258.785,35.471,25.85884973233804,3196.5075032669492,0.0,1.467,0.0,1.467,63.10508153969981,24.92383522237333,17.70263525147656,0.39495765815140554,0.7102693102217861,12.086190012656811,41.79306088742707,36.08623568350659,-0.0005823372831682082,1.4660607407741786,25.88523726519059
6,0.6,41.88275850374296,35.9858127079973,6.072191188692809,3180.067205446443,25.863851702926116,74.8218084654194,78.70167199999997,12.004551396602203,0.1,6.1932,3258.785,35.471,25.83143069658115,3185.8856830027753,0.0,1.467,0.0,1.467,62.79154005621951,24.9168487909511,17.610676898815434,0.39681856454933506,0.7067778532737654,12.031238127697828,41.8978196111428,35.99864726211862,0.0003925281128624843,1.4675862542612161,25.917680035496595
7,0.7,41.956855930957545,35.92160666035181,6.052643237947583,3169.5688042179904,25.85062467904843,74.99806327294507,78.70167199999997,11.951809917496025,0.1,6.1932,3258.785,35.471,25.750068593906075,3175.4418709227816,0.0,1.467,0.0,1.467,62.53961488662799,24.893092315896542,17.53330514896667,0.3980371858864628,0.7043441982404907,11.908588898317289,41.961383070978904,35.94999820989035,-0.00032053371239552464,1.4672598300602293,25.81691935949766
8,0.7999999999999999,41.99809250059862,35.88590036670485,6.040521474949251,3159.547325353264,25.849311831860327,75.29606097235681,78.70167199999997,11.902146876392617,0.1,6.1932,3258.785,35.471,25.81552406507911,3169.328113736487,0.0,1.467,0.0,1.467,62.400138771223794,24.912983448843825,17.46044946766797,0.39924564174739624,0.7008574265511458,11.947081772942292,41.98178858268361,35.8637646648964,0.00048167860058042765,1.4657910912127565,25.646545052262336
9,0.8999999999999999,42.00218543299225,35.88235733783538,6.032670747389506,3150.3321891306687,25.85472132937262,75.67338372684966,78.70167199999997,11.854739932616553,0.1,6.1932,3258.785,35.471,25.771650876862616,3172.831953329565,0.0,1.467,0.0,1.467,62.32490335678714,24.96480177444389,17.390903481148484,0.40055901300848534,0.6966169264340525,11.910702288994587,42.02898437621121,35.904353142492575,-0.00030174044476610637,1.4673688578413826,26.02455155118116
10,0.9999999999999999,41.985320783547934,35.896957304018706,6.027259808488309,3142.1380387324416,25.861299718114527,76.06634319405634,78.70167199999997,11.811147419905577,0.1,6.1932,3258.785,35.471,25.82822752034602,3155.738712078899,0.0,1.467,0.0,1.467,62.279890997133684,25.029168170019002,17.32695326500148,0.401882016318412,0.6922704401241924,11.768099928877252,42.02355684477145,35.9175871902561,2.1837065895153234e-05,1.4677994068386346,25.809349041248797
11,1.0999999999999999,41.964811998806155,35.914716166349855,6.023213593150656,3135.007185049804,25.86591164943141,76.43191097755346,78.70167199999997,11.772384715072794,0.1,6.1932,3258.785,35.471,25.779144769918656,3153.5658477261773,0.0,1.467,0.0,1.467,62.24547175254823,25.092381167782843,17.270088377011792,0.40311978464129167,0.6882602436784907,11.807172912524312,41.98882635959554,35.90092609594177,-0.00015504148814923514,1.46631285005437,25.7808627067738
