,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
0,39.80671495652173,49.221530434782615,42.271699999999996,6.94983043478261,3338.007169565218,28.539169565217396,1068.716795652174,99.00739892173911,11.623000000000001,0.0,2.022595652173913,80.18317223392424,373.5752788816254,23.508467676956517,4.659709432246047,0.06292849499826837
1,51.90947395652175,48.96797826086956,42.1414,6.8265782608695655,3146.1738304347823,28.13482173913043,1066.521052173913,107.20087029565215,10.50755652173913,0.0,2.1983608695652177,77.53792702018052,351.38228219183526,23.09940948,4.532162445955004,0.06573908720242741
2,63.06655530434782,48.859743478260874,42.168782608695665,6.690960869565218,2905.2813565217393,28.0136,1067.133995652174,116.94949196521739,9.171599999999998,0.0,2.4074869565217396,75.55073672919214,324.6646382796029,22.080377156956523,4.297622572988941,0.06801074575048743
3,72.57349982608694,48.85413913043478,42.34335217391305,6.51078695652174,2642.863108695652,28.27534347826087,1069.8741608695655,126.53151210434781,7.7118782608695655,0.0,2.613039130434782,74.04046591371286,296.0975457298352,20.15159671913044,3.9994932332760755,0.06805686693120609
4,80.92929373913043,48.762143478260874,42.49350434782609,6.268639130434782,2117.6423304347827,27.94968260869565,1072.2027652173913,144.5822406956522,4.872039130434784,0.0,3.0002608695652166,70.24392565925902,237.76959369760607,14.61715261217391,3.385059461676112,0.06147770121641872
5,99.9528789130435,49.226595652173906,41.93801304347826,7.2885826086956556,2743.146304347826,28.002491304347828,1063.5577217391306,143.87935248695652,7.730086956521739,4.5278,2.9851826086956526,82.80140380270858,305.5192418220736,23.07571888217391,3.6904028891789014,0.07553024497297157
6,110.63084486956522,49.4553652173913,41.897226086956515,7.558139130434784,3221.5702956521727,27.964426086956525,1062.823704347826,126.64440389565218,10.379295652173914,4.5278,2.6154608695652173,85.96694568676489,358.55559296605423,27.14671295173913,4.171086091763888,0.07571218819206836
7,123.43562934782607,49.58727826086956,41.627221739130434,7.960056521739131,3706.027917391305,27.843408695652176,1058.3021130434784,107.37152539130432,13.09355652173913,4.5278,2.2020217391304353,90.46307275449722,410.7204841346671,28.832455413043473,4.540618459747523,0.0702000585928655
8,135.07986630434783,49.937686956521745,41.59080434782608,8.346882608695655,4083.7362478260875,27.93859565217391,1057.7003652173912,89.79182107826085,15.320421739130433,4.5278,1.8249043478260867,95.47320618615778,452.3226198521642,27.958318136956525,4.738031875009014,0.06181181852453706
9,144.4213060434783,50.15285652173914,41.6315,8.521356521739131,4266.5339130434795,28.157673913043478,1058.3356782608694,81.10422010434779,16.402443478260867,4.5278,1.638539130434783,98.35905380173826,472.85402958093215,26.87570891695652,4.80801154595293,0.05683757357863627
10,175.86095560869566,50.341256521739126,41.23539130434783,9.105865217391303,3989.172573913043,27.83098260869565,1052.0906782608693,117.25979238260868,14.133578260869562,6.455700000000004,2.4141434782608697,104.29421803294818,439.50515978011646,34.12089771043478,4.214463791000961,0.07763478421707308
11,187.27976739130432,50.03500869565217,41.24025652173913,8.794752173913043,3531.3654130434784,27.715852173913046,1052.3929695652175,135.35186733913042,11.559639130434784,6.455700000000004,2.8022521739130437,100.11122526918253,389.1781284273455,32.39318030304348,3.88769729028474,0.08323473351408109
12,197.07567352173908,49.919800000000016,41.50237826086957,8.417421739130432,3055.487447826087,27.946926086956527,1056.6122739130435,153.14559989565214,8.90554347826087,6.455700000000004,3.183960869565218,96.35942206621975,338.0833671254797,28.35453856608696,3.5088367554012048,0.08386866252393158
13,225.15644530434778,50.816673913043466,40.89362608695652,9.923047826086956,3553.981817391305,27.9599652173913,1046.7888826086958,153.36023617391302,11.18172608695652,7.841800000000004,3.1885652173913046,114.71617044701013,389.584581991135,35.65432861652174,3.3963833381851347,0.09151850960895107
14,235.16908691304346,50.980882608695644,40.659695652173916,10.32118695652174,4008.086086956521,27.584873913043477,1042.9215,134.29186003478256,13.728991304347824,7.841800000000004,2.779513043478261,117.95422391794612,437.7408177345722,38.16000121086957,3.7115200639707133,0.08717538024020631
15,243.33238095652175,51.20352173913043,40.74333913043479,10.46018260869565,4203.807117391304,27.814352173913043,1044.186608695652,126.08075565217386,14.857904347826086,7.841800000000004,2.603369565217392,120.6180404459162,459.67293385185,38.68056312173913,3.8113081112651535,0.0841479014838388
16,251.7359949130435,51.283613043478255,40.54197391304348,10.741639130434782,4431.5922434782615,27.653760869565218,1041.012643478261,116.104728973913,16.152421739130435,7.841800000000004,2.3893652173913047,123.3069519925428,483.10727338478284,38.59396914956522,3.9183008195541253,0.07988710667254446
17,276.90442930434773,51.63965652173913,40.25191304347825,11.387743478260871,4336.249239130434,27.62826521739131,1036.5778347826088,130.75694848695647,15.319886956521739,8.611799999999997,2.7036826086956527,130.95686021652043,470.69986525823657,41.42041074521739,3.5945155931974995,0.08799750860078402
18,284.61343147826085,51.48642173913044,40.3568347826087,11.12958695652174,4131.000013043479,27.73557391304348,1038.3089652173915,140.0775136695652,14.139299999999999,8.611799999999997,2.9036260869565225,128.3516150957159,449.16912248633287,41.05550362043478,3.49985656138422,0.09140479228866515
19,297.2008400869565,51.34929130434782,40.41100869565217,10.938282608695653,3919.0862956521746,27.615626086956517,1039.098243478261,148.1416763130435,12.936721739130435,8.611799999999997,3.0766173913043486,125.49833477898008,426.4511817734429,39.800753539565214,3.398253807966679,0.09333174277787055
20,309.3130963043478,51.61465652173913,40.13507391304348,11.479582608695651,4444.23725652174,27.482378260869563,1034.6550173913042,126.07102709565213,15.936973913043474,8.611799999999997,2.6031608695652175,131.36387498393123,481.5272479730157,41.486722318695655,3.6658051325869248,0.08615704388368298
21,318.1778934347826,51.780269565217395,40.100691304347826,11.679578260869564,4659.2062521739135,27.481908695652173,1034.170795652174,116.99023029565215,17.16142608695652,8.611799999999997,2.408360869565218,133.7515659582159,504.58234357936345,41.33095730565217,3.772678624857799,0.08191090446296453
22,325.3891936521739,51.87421739130435,39.91808695652174,11.956130434782608,4873.508321739129,27.350013043478256,1031.2872130434785,107.10642222608693,18.40804347826087,8.611799999999997,2.196334782608696,136.40223518052153,526.3191367358093,40.43023112043478,3.8589293247505703,0.0768172672194689
23,337.27224217391307,52.12677826086957,39.96419130434782,12.162586956521737,5045.874017391304,27.367034782608695,1031.6965695652173,97.92286754782607,19.41476956521739,8.611799999999997,1.9993304347826084,138.9431891520983,545.1507379247231,38.81673410608694,3.923711946167749,0.07120383263363031
