,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
40,12.959,30.0,37.9054,31.6071,35.712,16.5843,0.9224,3900.0,26.7531,0.0
41,13.233,30.0,38.1221,31.4016,38.212,16.2506,0.8772,3600.0,27.9692,0.0
42,13.506,30.0,38.3498,31.5516,59.1842,16.1341,0.8798,3900.0,26.7531,0.0
43,13.779,30.0,38.1276,31.1073,34.5686,16.3274,1.0451,3900.0,27.9692,0.0
44,14.052,30.0,38.222,31.3794,43.6328,16.4545,0.7731,3900.0,27.9692,0.0
45,14.325,30.0,38.3498,32.1403,59.3027,16.0242,1.1357,3900.0,26.7531,0.0
46,14.599,30.0,38.1498,31.6182,35.6349,16.4559,0.8558,3900.0,26.7531,0.0
47,14.872,30.0,38.0943,31.5516,48.5204,16.3764,0.8415,3900.0,27.9692,0.0
48,15.147,30.0,37.6888,31.385,56.6071,16.1169,1.094,3900.0,27.9692,0.0
49,15.42,30.0,37.911,31.4405,38.7607,16.2877,0.8158,3900.0,26.7531,0.0
50,15.693,30.0,38.2776,31.2154,44.166,16.5115,0.7918,3900.0,29.1852,0.0
51,15.967,30.0,38.4442,31.5238,57.2292,16.2149,1.0277,3900.0,26.7531,0.0
52,16.241,30.0,37.7499,31.3516,49.0536,16.2312,1.0477,3900.0,26.7531,0.0
53,16.515,30.0,37.9721,31.1017,35.6349,16.3368,1.0211,3900.0,27.9692,0.0
54,16.788,30.0,38.1054,31.6293,57.4958,16.3539,0.8696,3900.0,26.7531,0.0
55,17.061,30.0,37.9195,31.4627,45.0546,16.2851,1.309,3900.0,26.7531,0.0
56,17.335,30.0,38.0443,31.5627,37.1457,16.3938,1.4876,3900.0,26.7531,0.0
57,17.608,30.0,38.0665,31.3794,58.5622,16.4118,0.8451,3900.0,26.7531,0.0
58,17.882,30.0,38.0054,31.6127,44.166,16.338,0.9945,3900.0,26.7531,0.0
59,18.155,30.0,38.1554,31.4849,36.257,16.24,0.8211,3900.0,26.7531,0.0
60,18.428,30.0,38.1887,31.4627,53.6746,16.3314,0.7064,3900.0,26.7531,0.0
61,18.702,30.0,38.1887,31.6349,47.8983,16.5571,0.9491,3900.0,27.9692,0.0
62,18.975,30.0,38.4053,31.4683,35.8423,16.1143,1.1624,3900.0,26.7531,0.0
63,19.249,30.0,37.9888,31.5849,55.5407,16.2467,0.8696,3900.0,26.7531,0.0
64,19.522,30.0,38.0499,31.6071,47.0986,16.485,0.9257,3900.0,27.9692,0.0
65,19.795,30.0,37.9721,31.5905,38.4786,16.109,0.7918,3900.0,26.7531,0.0
66,20.068,30.0,38.2109,31.5571,59.8951,16.0812,0.839,3900.0,26.7531,0.0
67,20.341,30.0,38.0054,31.3905,42.2287,16.1421,0.8424,3900.0,26.7531,0.0
68,20.615,30.0,37.9332,31.4461,39.0118,15.9726,0.714,3900.0,26.7531,0.0
69,20.888,30.0,37.9665,31.0961,56.8737,16.1778,0.8415,3900.0,27.9692,0.0
70,21.163,30.0,38.0665,31.2961,47.3651,16.3342,0.8984,3900.0,26.7531,0.0
71,21.436,30.0,38.0221,31.5127,32.969,16.3596,0.8051,3900.0,26.7531,0.0
72,21.709,30.0,37.9221,31.6064,55.8962,15.905,0.8424,3900.0,27.9692,0.0
73,21.983,30.0,37.8499,31.335,47.1874,16.4495,0.7865,3900.0,26.7531,0.0
74,22.257,30.0,37.9332,31.5072,34.6574,15.9807,1.0184,3900.0,27.9692,0.0
75,22.531,30.0,38.222,31.4294,54.571,16.2453,0.9997,3900.0,25.5371,0.0
76,22.804,30.0,38.1609,31.6016,50.5643,16.3552,1.02,3900.0,26.7531,0.0
77,23.077,30.0,38.1965,31.5072,35.5461,16.3168,0.8718,3900.0,26.7531,0.0
78,23.351,30.0,38.0943,31.3461,50.8309,16.2043,1.2572,3900.0,26.7531,0.0
79,23.624,30.0,38.172,31.696,53.408,16.1904,0.6745,3900.0,29.1852,0.0
80,23.898,30.0,38.3331,31.4738,32.0803,15.8859,0.9891,3900.0,26.7531,0.0
81,24.171,30.0,38.2442,31.596,48.5204,16.2546,0.7013,3900.0,26.7531,0.0
82,24.444,30.0,38.2776,31.6182,54.5632,16.2608,0.9171,3900.0,26.7531,0.0
83,24.718,30.0,38.2776,31.6627,32.4358,16.2374,1.0659,3900.0,26.7531,0.0
84,24.991,30.0,38.0443,31.496,53.6983,16.4069,1.1437,3900.0,27.9692,0.0
85,25.265,30.0,38.011,31.6016,56.696,15.9792,1.2397,3900.0,26.7531,0.0
86,25.538,30.0,37.9721,31.335,36.1681,16.4307,0.8568,3900.0,26.7531,0.0
87,25.811,30.0,37.9054,31.2128,53.9412,16.3089,0.7438,3900.0,27.9692,0.0
88,26.084,30.0,38.0998,31.3961,56.1628,16.2043,0.839,3600.0,26.7531,0.0
89,26.357,30.0,37.8943,31.3017,31.9322,16.3936,0.9757,3900.0,27.9692,0.0
90,26.631,30.0,38.3886,31.4572,48.4315,16.1075,0.8904,3900.0,26.7531,0.0
91,26.904,30.0,38.0388,31.235,54.741,16.1632,0.9864,3900.0,26.7531,0.0
92,27.179,30.0,38.1165,31.4683,37.5011,16.3725,1.094,3900.0,26.7531,0.0
93,27.452,30.0,37.9999,31.4683,39.0118,16.2709,0.7945,3600.0,26.7531,0.0
94,27.725,30.0,38.0165,31.5086,58.4733,16.526,0.9064,3900.0,27.9692,0.0
95,27.999,30.0,38.011,31.5794,43.2658,16.2705,0.8264,3900.0,26.7531,0.0
96,28.273,30.0,37.6166,31.4016,35.6349,15.9652,0.9464,3900.0,26.7531,0.0
97,28.547,30.0,38.1109,31.6516,55.8073,16.4647,1.229,3900.0,26.7531,0.0
98,28.82,30.0,38.2942,31.5072,48.6093,16.4431,0.7651,3900.0,26.7531,0.0
99,29.093,30.0,38.0906,31.5238,36.9679,15.913,0.9198,3900.0,26.7531,0.0
100,29.367,30.0,38.1221,31.385,53.9412,16.3857,0.9716,3900.0,26.7531,0.0
101,29.64,30.0,37.9943,31.4627,47.5429,16.2584,1.141,3900.0,26.7531,0.0
102,29.914,30.0,38.1165,31.7793,33.5022,16.3446,0.9792,3900.0,25.5371,0.0
103,30.187,30.0,38.0221,31.0406,56.1628,16.433,1.085,3900.0,26.7531,0.0
104,30.46,30.0,38.0721,31.4516,52.075,16.4279,0.9891,3900.0,27.9692,0.0
105,30.734,30.0,38.0887,31.6071,35.9904,16.2573,1.0149,3900.0,26.7531,0.0
106,31.007,30.0,37.9888,31.6682,59.042,16.2599,0.8744,3900.0,26.7531,0.0
107,31.281,30.0,38.0554,31.6127,52.6971,16.376,0.8771,3600.0,26.7531,0.0
108,31.554,30.0,38.2331,31.796,34.6574,16.0759,0.7905,3900.0,26.7531,0.0
109,31.827,30.0,38.0165,31.4072,53.6746,16.4519,0.8398,3900.0,26.7531,0.0
110,32.1,30.0,38.0332,31.5516,48.1108,16.2612,1.2637,3900.0,27.9692,0.0
111,32.373,30.0,38.4275,31.4849,33.6266,15.9554,1.261,3900.0,26.7531,0.0
112,32.647,30.0,37.7555,31.496,55.8962,16.3645,0.8925,3900.0,26.7531,0.0
113,32.92,30.0,38.061,31.5905,44.5215,16.2665,0.9811,3900.0,26.7531,0.0
114,33.195,30.0,38.0665,31.6849,34.5106,16.2255,1.1117,3900.0,27.9692,0.0
115,33.468,30.0,38.0499,31.6793,53.9412,16.3089,1.0379,3900.0,26.7531,0.0
116,33.741,30.0,38.0332,31.3294,49.0536,16.4559,0.8984,3900.0,26.7531,0.0
117,34.015,30.0,38.0165,31.5238,35.0129,16.0944,0.7242,3900.0,26.7531,0.0
118,34.289,30.0,38.1109,31.5794,42.9219,16.2448,1.0317,3900.0,26.7531,0.0
119,34.563,30.0,37.9777,31.6127,57.5846,16.154,0.9333,3900.0,26.7531,0.0
120,34.836,30.0,38.1109,31.7126,35.9556,16.3658,1.2557,3900.0,26.7531,0.0
121,35.109,30.0,38.2209,31.4849,48.2538,16.2294,0.6878,3900.0,26.7531,0.0
122,35.383,30.0,38.2442,31.7015,57.7624,16.3579,1.0131,3900.0,26.7531,0.0
123,35.656,30.0,37.9499,31.3794,34.924,16.2157,0.7811,3900.0,26.7531,0.0
124,35.93,30.0,38.2665,31.4627,47.0097,16.4572,1.0637,3900.0,26.7531,0.0
125,36.203,30.0,38.2165,31.1073,58.029,16.3393,1.0877,3900.0,26.7531,0.0
126,36.476,30.0,38.0998,31.5516,35.5461,16.3341,0.8645,3900.0,26.7531,0.0
127,36.75,30.0,38.1332,31.5849,46.3876,16.44,0.9437,3900.0,27.9692,0.0
128,37.023,30.0,38.1054,31.5627,55.2623,16.1235,0.6612,3600.0,26.7531,0.0
129,37.297,30.0,38.061,31.3516,33.6799,16.1116,0.7065,3900.0,26.7531,0.0
130,37.57,30.0,38.2054,31.5016,49.8109,16.2268,0.8878,3900.0,26.7531,0.0
131,37.843,30.0,37.9277,31.3516,47.2763,16.2837,0.9971,3900.0,25.5371,0.0
132,38.116,30.0,38.1054,31.4461,34.8506,16.2062,0.9945,3600.0,27.9692,0.0
133,38.389,30.0,38.3998,31.6627,59.1724,16.2506,1.0344,3900.0,27.9692,0.0
134,38.663,30.0,38.5275,31.5405,43.2774,16.3579,0.8105,3900.0,26.7531,0.0
135,38.936,30.0,37.9777,31.4294,32.5556,16.3354,0.6665,3900.0,26.7531,0.0
136,39.211,30.0,38.1609,31.3627,54.6521,16.4507,1.0664,3900.0,24.321,0.0
137,39.484,30.0,37.9332,31.6849,48.5204,16.2983,0.8645,3900.0,26.7531,0.0
138,39.757,30.0,38.0276,31.3946,38.3009,16.1791,0.8478,3900.0,26.7531,0.0
139,40.031,30.0,38.1554,31.5516,57.1403,16.4583,1.285,3900.0,29.1852,0.0
140,40.305,30.0,38.061,31.3739,57.9401,16.2914,0.9704,3900.0,26.7531,0.0
141,40.579,30.0,37.8388,31.2572,32.6135,16.0569,1.2823,3900.0,27.9692,0.0
142,40.852,30.0,38.1609,31.6627,48.8759,16.0904,0.7217,3900.0,26.7531,0.0
143,41.125,30.0,38.1232,31.7238,49.1424,16.444,0.8344,3900.0,26.7531,0.0
144,41.399,30.0,38.2387,31.4405,31.1028,16.067,0.6585,3900.0,27.9692,0.0
145,41.672,30.0,38.2831,31.6849,50.9198,15.9535,0.8984,3900.0,26.7531,0.0
146,41.946,30.0,37.9443,31.4849,50.5643,16.1746,0.9091,3900.0,26.7531,0.0
147,42.219,30.0,37.8943,31.5183,35.1906,15.9871,0.9651,3900.0,26.7531,0.0
148,42.492,30.0,37.9943,31.6516,49.5868,16.289,1.2637,3900.0,26.7531,0.0
149,42.766,30.0,37.9554,31.6793,55.8962,16.0201,1.0131,3600.0,26.7531,0.0
150,43.039,30.0,38.4886,31.7182,34.7996,16.297,0.9997,3900.0,27.9692,0.0
151,43.313,30.0,37.8499,31.6182,49.7645,16.2255,1.0889,3900.0,26.7531,0.0
152,43.586,30.0,38.011,31.5516,56.1628,16.0708,0.7758,3600.0,25.5371,0.0
153,43.859,30.0,38.0832,31.8571,34.5686,16.2692,1.0477,3900.0,26.7531,0.0
154,44.132,30.0,38.5053,31.596,57.886,16.3407,1.1384,3900.0,26.7531,0.0
155,44.405,30.0,37.9277,31.3183,44.7051,16.4069,0.9677,3900.0,27.9692,0.0
156,44.679,30.0,37.9554,31.5072,30.0905,16.1341,1.2103,3900.0,26.7531,0.0
157,44.952,30.0,37.761,31.2239,51.9861,16.444,0.9843,3900.0,26.7531,0.0
158,45.227,30.0,38.3998,31.6738,53.7634,15.909,0.7518,3900.0,26.7531,0.0
159,45.5,30.0,37.9721,31.3961,35.9904,16.0586,0.7838,3900.0,26.7531,0.0
160,45.773,30.0,38.0221,31.5086,53.2302,16.3182,0.8033,3900.0,29.1852,0.0
161,46.047,30.0,37.761,31.2739,58.9176,16.1765,0.9997,3900.0,26.7531,0.0
162,46.321,30.0,38.1554,31.3627,37.0606,16.0238,1.0717,3900.0,27.9692,0.0
163,46.595,30.0,38.322,31.4683,41.6778,16.4381,1.1597,3900.0,26.7531,0.0
164,46.868,30.0,38.1832,31.4905,56.696,16.319,1.2583,3900.0,26.7531,0.0
165,47.141,30.0,37.9277,31.3905,32.1692,15.9938,0.9224,3900.0,26.7531,0.0
166,47.415,30.0,37.9888,31.4683,45.499,16.3725,0.7497,3900.0,27.9692,0.0
167,47.688,30.0,38.0499,31.4627,54.8298,16.2759,1.0531,3900.0,26.7531,0.0
168,47.962,30.0,38.222,31.3183,35.1018,16.2268,0.8584,3900.0,26.7531,0.0
169,49.234,30.0,38.372,31.4516,46.9208,16.3115,0.8568,3900.0,26.7531,0.0
170,49.608,30.0,38.3053,31.6016,55.591,16.6834,1.0175,3600.0,26.7531,0.0
171,49.981,30.0,38.0554,31.2794,58.9176,16.2481,0.7785,3900.0,27.3612,0.0
172,50.355,30.0,38.2554,31.7571,55.5407,16.3579,0.7727,3900.0,26.7531,0.0
173,50.728,30.0,38.0499,31.3017,51.0975,16.2162,0.7971,3900.0,26.7531,0.0
174,51.101,30.0,37.9721,31.596,37.59,16.1768,0.7625,3900.0,26.7531,0.0
175,51.474,30.0,37.9943,31.7015,34.924,16.2546,0.9435,3900.0,26.7531,0.0
176,51.848,30.0,38.272,31.7904,35.1906,16.395,1.0455,3900.0,27.3612,0.0
177,52.221,30.0,37.9888,31.5405,40.4337,16.2718,1.0611,3900.0,26.7531,0.0
178,52.594,30.0,37.8332,31.4183,52.2527,16.103,0.8291,3900.0,27.3612,0.0
179,52.967,30.0,38.1221,31.4905,57.4069,16.3155,0.7344,3900.0,26.7531,0.0
180,53.341,30.0,38.1332,31.4738,57.7624,16.3486,0.8288,3900.0,27.9692,0.0
181,53.714,30.0,38.2776,31.2961,45.0546,16.3685,1.0211,3900.0,26.7531,0.0
182,54.088,30.0,38.0832,31.7071,36.3459,16.5031,1.3436,3600.0,27.9692,0.0
183,54.461,30.0,38.2998,31.496,34.3908,16.2864,1.3056,3900.0,26.7531,0.0
184,54.835,30.0,38.0443,31.5294,38.3009,16.5369,1.2397,3900.0,27.3612,0.0
185,55.208,30.0,38.0665,31.2572,44.2549,16.4188,0.9411,3900.0,27.9692,0.0
186,55.581,30.0,38.2109,31.7515,56.0739,16.3846,1.237,3900.0,26.7531,0.0
187,55.954,30.0,38.0832,31.5127,61.7111,16.1884,0.8478,3900.0,27.9692,0.0
188,56.328,30.0,37.8721,31.2905,53.5857,16.489,1.0991,3900.0,27.3612,0.0
189,56.701,30.0,38.272,31.3017,45.8544,16.3195,0.8078,3900.0,26.7531,0.0
190,57.074,30.0,38.0276,31.746,38.6564,16.1613,1.1064,3900.0,26.7531,0.0
191,57.447,30.0,38.1109,31.4072,35.6349,16.2718,0.8611,3900.0,27.3612,0.0
192,57.821,30.0,38.0998,31.746,34.5956,16.1235,0.8184,3900.0,26.7531,0.0
193,58.194,30.0,37.9832,31.3516,42.211,16.2612,0.8976,3900.0,27.3612,0.0
194,58.568,30.0,37.8166,31.4238,59.1842,16.5206,1.0157,3900.0,26.7531,0.0
195,58.941,30.0,38.1665,31.7515,58.029,16.4165,0.7705,3900.0,26.7531,0.0
196,59.315,30.0,38.1554,31.3239,56.4294,16.5052,0.9198,3900.0,26.7531,0.0
197,59.688,30.0,38.1276,31.4738,46.832,15.9117,1.2637,3900.0,26.7531,0.0
198,60.061,30.0,38.2498,31.5238,40.2559,16.1438,1.0477,3900.0,26.7531,0.0
199,60.434,30.0,38.0943,31.6349,34.1242,16.2957,1.0073,3900.0,26.7531,0.0
200,60.808,30.0,38.0332,31.4405,37.8257,16.4016,1.0717,3900.0,26.7531,0.0
201,61.181,30.0,38.1109,31.5238,46.832,16.342,0.8824,3900.0,26.7531,0.0
202,61.554,30.0,38.3664,31.6793,57.7624,16.5633,1.0317,3600.0,27.3612,0.0
203,61.927,30.0,37.9721,31.7349,59.841,16.3301,0.9384,3900.0,26.7531,0.0
204,62.301,30.0,38.2054,31.7071,50.9198,16.301,0.8976,3900.0,26.7531,0.0
205,62.674,30.0,38.3053,31.4516,38.3898,16.2851,0.8696,3600.0,27.3612,0.0
206,63.048,30.0,38.1221,31.5571,35.1018,15.9671,0.8504,3900.0,26.7531,0.0
207,63.421,30.0,38.0943,31.4738,33.591,16.0454,1.0991,3900.0,26.7531,0.0
208,63.795,30.0,37.9277,31.6738,41.2335,16.1474,1.0379,3900.0,26.7531,0.0
209,64.168,30.0,38.2942,31.2517,52.075,16.3221,1.197,3900.0,27.3612,0.0
210,64.541,30.0,38.2665,31.5794,60.2661,16.3339,0.8664,3900.0,26.7531,0.0
211,64.914,30.0,37.961,31.285,50.4754,16.3849,1.237,3900.0,27.3612,0.0
212,65.288,30.0,38.2554,31.4794,38.7452,16.1315,0.9257,3900.0,27.3612,0.0
213,65.661,30.0,38.0499,31.596,35.1906,16.3513,0.7491,3900.0,26.7531,0.0
214,66.034,30.0,38.061,31.4738,36.3459,16.0467,0.7571,3900.0,27.9692,0.0
215,66.407,30.0,38.011,31.3627,42.7442,16.2387,0.89,3900.0,26.7531,0.0
216,66.781,30.0,38.2665,31.5738,55.8073,15.9898,0.8664,3900.0,27.3612,0.0
217,67.154,30.0,38.3775,31.8348,59.0953,16.3725,0.8931,3900.0,26.7531,0.0
218,67.528,30.0,38.061,31.4516,42.7442,16.4079,0.8691,3900.0,27.3612,0.0
219,67.901,30.0,38.1387,31.8959,37.1457,16.1835,1.0264,3600.0,26.7531,0.0
220,68.275,30.0,38.0776,31.1572,34.924,16.3152,1.0237,3900.0,26.7531,0.0
221,68.648,30.0,37.7999,31.5849,34.4797,16.2281,0.7545,3900.0,26.7531,0.0
222,69.021,30.0,38.0165,31.3683,46.121,16.2001,1.0024,3900.0,27.9692,0.0
223,69.394,30.0,37.8499,31.5238,55.1853,16.1037,0.8824,3900.0,26.7531,0.0
224,69.768,30.0,38.0887,31.3017,58.7399,15.9686,0.8105,3900.0,26.7531,0.0
225,70.141,30.0,38.222,31.7626,52.6971,16.4612,1.0157,3900.0,26.7531,0.0
226,70.514,30.0,37.9332,31.7571,40.0782,16.039,0.7385,3900.0,27.3612,0.0
227,70.887,30.0,37.9943,31.4627,37.5011,16.0361,1.2957,3600.0,27.3612,0.0
228,71.261,30.0,38.0665,31.5072,34.5106,16.3619,0.8611,3900.0,26.7531,0.0
229,71.634,30.0,37.7833,31.5905,37.1457,15.8441,1.0047,3900.0,27.3612,0.0
230,72.008,30.0,38.3331,31.3572,35.9556,16.1903,0.9038,3900.0,26.7531,0.0
231,72.381,30.0,38.222,31.3627,39.2784,16.1531,1.2237,3900.0,27.9692,0.0
232,72.755,30.0,38.3498,31.2072,54.401,16.1262,0.9997,3900.0,26.7531,0.0
233,73.128,30.0,37.761,31.6627,58.1178,16.3539,1.0957,3900.0,26.7531,0.0
234,73.501,30.0,37.9888,31.6127,53.3191,16.0176,0.7891,3900.0,27.9692,0.0
235,73.874,30.0,38.3553,31.6516,39.3673,16.7789,0.714,3600.0,26.7531,0.0
236,74.248,30.0,37.9665,31.746,36.9679,16.3076,1.0157,3900.0,26.7531,0.0
237,74.621,30.0,38.011,31.4516,34.5686,16.4135,0.6852,3900.0,27.3612,0.0
238,74.994,30.0,38.0499,31.5294,47.454,16.5128,0.9731,3900.0,27.3612,0.0
239,75.367,30.0,37.8832,31.5683,55.0076,16.007,1.0608,3600.0,26.7531,0.0
240,75.741,30.0,38.2942,31.4627,59.8063,16.1553,0.8264,3900.0,26.7531,0.0
241,76.114,30.0,38.0499,31.646,46.7431,16.1632,1.0131,3900.0,26.7531,0.0
242,76.488,30.0,38.2442,31.7015,40.7003,15.9904,0.7731,3900.0,26.7531,0.0
243,76.861,30.0,38.1109,31.3017,37.59,16.2599,0.8441,3900.0,27.9692,0.0
244,77.235,30.0,37.9443,31.4516,33.2356,16.383,0.7358,3900.0,26.7531,0.0
245,77.608,30.0,38.1054,31.596,37.59,16.395,1.109,3900.0,26.7531,0.0
246,77.981,30.0,38.0332,31.596,53.4968,15.9166,0.9997,3900.0,27.9692,0.0
247,78.354,30.0,37.9554,31.2961,59.8063,16.3862,1.101,3900.0,26.7531,0.0
248,78.728,30.0,38.0998,31.6682,55.363,16.4507,1.0557,3900.0,27.3612,0.0
249,79.101,30.0,38.0832,31.5127,48.0761,16.0957,0.8824,3900.0,26.7531,0.0
250,79.474,30.0,38.2609,31.3794,41.3223,16.0098,1.0317,3900.0,26.7531,0.0
251,79.847,30.0,37.9665,31.4238,34.7463,16.1103,0.8772,3900.0,27.3612,0.0
252,80.221,30.0,38.0443,31.3072,33.1467,16.2877,0.7548,3900.0,26.7531,0.0
253,80.594,30.0,38.061,31.7015,44.0771,16.3936,0.816,3900.0,26.7531,0.0
254,80.968,30.0,38.2442,31.4627,57.8512,16.5458,0.9784,3600.0,26.7531,0.0
255,81.341,30.0,38.0665,31.4794,58.3844,16.3342,0.7145,3900.0,26.7531,0.0
256,81.715,30.0,38.322,31.6571,55.8962,16.248,0.8645,3900.0,27.3612,0.0
257,82.088,30.0,37.7944,30.9851,49.3202,16.1527,0.7571,3900.0,26.7531,0.0
258,82.461,30.0,38.011,31.5294,40.7003,16.1865,1.0051,3900.0,26.7531,0.0
259,82.834,30.0,38.2387,31.5738,35.9015,16.3165,1.4876,3900.0,26.7531,0.0
260,83.208,30.0,38.172,31.546,32.4358,16.1924,0.8874,3900.0,26.7531,0.0
261,83.581,30.0,38.0832,31.3683,40.5225,16.2215,0.9278,3900.0,26.7531,0.0
262,83.954,30.0,38.1387,31.4461,55.7185,16.0972,1.0877,3900.0,26.7531,0.0
263,84.327,30.0,38.1665,31.7182,58.2067,16.3433,0.8007,3900.0,27.3612,0.0
264,84.701,30.0,38.0499,31.4127,53.3191,16.3764,0.9639,3900.0,27.9692,0.0
265,85.074,30.0,38.3609,31.6904,41.1446,16.3155,1.0787,3900.0,26.7531,0.0
266,85.448,30.0,38.1998,31.5905,33.9156,16.08,0.8558,3900.0,26.1451,0.0
267,85.821,30.0,37.961,31.6738,33.5756,16.5393,0.9544,3900.0,26.7531,0.0
268,86.195,30.0,38.0998,31.3683,49.409,16.4128,1.2743,3900.0,26.7531,0.0
269,86.568,30.0,38.1443,31.5127,57.2292,16.2109,0.9997,3900.0,26.7531,0.0
270,86.941,30.0,38.1887,31.3794,56.8737,16.2157,0.7838,3900.0,27.3612,0.0
271,87.314,30.0,38.1776,31.8015,55.7185,16.5327,1.0328,3900.0,26.7531,0.0
272,87.688,30.0,37.961,31.6738,43.2774,16.4056,1.2266,3900.0,27.3612,0.0
273,88.061,30.0,38.0665,31.5738,38.7452,16.1143,0.7385,3900.0,26.7531,0.0
274,88.434,30.0,38.0943,31.6682,31.3655,16.467,0.8691,3900.0,26.7531,0.0
275,88.807,30.0,38.2387,31.6127,36.3459,16.3722,0.9437,3900.0,27.9692,0.0
276,89.181,30.0,38.011,31.5183,51.8973,16.4887,1.2583,3600.0,27.3612,0.0
277,89.554,30.0,38.2776,31.6405,59.0065,16.0812,0.9588,3900.0,26.7531,0.0
278,89.928,30.0,37.7444,31.135,51.1863,16.2409,0.8638,3900.0,26.7531,0.0
279,90.301,30.0,38.1943,31.5072,44.9658,16.4956,0.8109,3900.0,27.9692,0.0
280,90.675,30.0,38.2054,31.8404,37.0568,16.1421,0.7778,3900.0,26.7531,0.0
281,91.048,30.0,38.011,31.4127,32.2581,16.2851,0.7758,3900.0,26.7531,0.0
282,91.421,30.0,37.9832,31.5571,39.7227,16.1652,1.1224,3900.0,27.9692,0.0
283,91.794,30.0,38.0499,31.5016,44.166,16.2771,1.3898,3900.0,27.9692,0.0
284,92.168,30.0,38.2109,31.3461,54.8298,15.9699,0.7523,3900.0,26.7531,0.0
285,92.541,30.0,38.0998,31.2294,58.1178,16.4519,0.7305,3900.0,27.3612,0.0
