,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
0,0.0,0.0,37.3334,32.1403,81.4005,10.1439,1.8528,2850.0,26.7531,-7.0
1,0.0,30.0,37.8002,32.0858,87.1265,9.6183,1.5649,2700.0,27.9692,3.0
2,0.271,30.0,37.34,32.2236,88.8652,9.913,1.5569,3000.0,26.7531,3.0
3,0.542,30.0,37.3516,31.6793,84.5997,10.1181,2.1594,3000.0,26.7531,3.0
4,0.816,30.0,37.8277,31.7015,85.3995,9.7851,1.9781,2700.0,26.7531,3.0
5,1.087,30.0,37.7333,31.9126,89.7538,10.038,1.7195,3000.0,26.7531,3.0
6,1.359,30.0,37.5222,31.8404,82.7335,9.8447,1.6728,2700.0,26.7531,3.0
7,1.632,30.0,37.3633,31.7904,88.4016,9.7295,1.7275,2700.0,26.7531,3.0
8,1.903,30.0,37.5666,31.6378,89.0816,9.9082,1.7869,3000.0,27.9692,3.0
9,2.174,30.0,37.7055,32.2403,80.9562,10.079,1.7702,3000.0,27.9692,3.0
10,2.446,30.0,37.4,32.0509,79.4764,9.8129,2.2794,3000.0,27.9692,3.0
11,2.717,30.0,37.4778,31.5016,85.5772,10.38,1.7675,3000.0,26.7531,3.0
12,2.99,30.0,37.4445,31.9793,78.2014,10.181,1.8288,3000.0,27.9692,3.0
13,3.262,30.0,37.848,32.3014,78.3791,9.9387,1.9408,3000.0,29.1852,3.0
14,3.533,30.0,37.6611,31.8671,84.2442,10.2525,1.8342,3000.0,26.7531,3.0
15,3.806,30.0,37.7524,32.1091,77.5214,10.2048,1.7542,3000.0,27.9692,3.0
16,4.078,30.0,37.6999,32.0681,80.7785,10.136,2.4868,3000.0,29.1852,3.0
17,4.35,30.0,37.8721,31.7404,85.4883,10.0168,1.8182,3000.0,27.9692,3.0
18,4.622,30.0,37.6222,32.1292,76.6907,10.0244,1.8582,2700.0,26.7531,3.0
19,4.894,30.0,37.5111,31.9626,79.1789,9.801,2.6087,3000.0,26.7531,3.0
20,5.167,30.0,37.8277,31.5571,81.5783,10.0327,1.5623,3000.0,26.7531,3.0
21,5.439,30.0,37.9166,32.0348,75.5663,9.9864,1.7622,2700.0,29.1852,3.0
22,5.71,30.0,37.2527,31.7775,80.3341,9.9744,2.0681,2700.0,27.9692,0.0
23,8.931,30.0,37.7222,31.7293,82.7335,10.1227,2.3247,2700.0,26.7531,0.0
24,9.203,30.0,37.4445,32.3292,79.0012,9.8288,1.9202,2700.0,26.7531,0.0
25,9.476,30.0,37.7444,32.0903,93.6639,9.7719,1.8022,3000.0,26.7531,0.0
26,9.747,30.0,37.5666,31.6738,95.619,9.7772,1.8742,2700.0,26.7531,0.0
27,10.018,30.0,37.2056,31.7833,77.9348,9.6593,1.836,3000.0,26.7531,0.0
28,10.291,30.0,37.5833,31.9462,84.5765,10.0155,1.8475,3000.0,27.9692,0.0
29,10.564,30.0,37.2279,31.4905,76.9573,9.891,1.783,2700.0,29.1852,0.0
30,10.836,30.0,37.6722,32.0237,89.3984,9.699,2.0502,3000.0,27.9692,0.0
31,11.108,30.0,38.1443,31.8959,103.4391,9.7957,1.4796,2700.0,26.7531,0.0
32,11.381,30.0,37.4111,32.0237,85.2395,9.8751,1.8102,2700.0,29.1852,0.0
33,11.654,30.0,37.65,31.9793,84.2442,9.7162,2.448,3000.0,26.7531,0.0
34,11.926,30.0,37.8055,32.1731,81.5164,9.9387,1.8368,2700.0,26.7531,0.0
35,12.198,30.0,37.4476,31.9182,89.9316,9.6831,1.8029,3000.0,26.7531,0.0
36,12.47,30.0,37.3223,31.8237,100.3288,9.6752,1.706,2700.0,29.1852,0.0
37,12.743,30.0,37.7666,32.1459,87.8065,9.5008,2.0501,2700.0,29.1852,0.0
38,13.016,30.0,37.6833,32.0126,81.4005,9.7321,1.8742,3000.0,27.9692,0.0
39,13.288,30.0,37.6777,32.2736,83.4444,9.6328,1.7755,2700.0,26.7531,0.0
40,13.56,30.0,37.5823,31.8531,91.0868,9.805,1.8896,3000.0,26.7531,0.0
41,13.833,30.0,37.468,31.8126,97.3267,9.8036,1.9381,2700.0,26.7531,0.0
42,14.106,30.0,37.5722,32.007,93.3973,9.7705,1.5914,2700.0,26.7531,0.0
43,14.379,30.0,37.2167,31.7238,78.3791,9.7348,1.8207,3000.0,26.7531,0.0
44,14.651,30.0,37.6444,31.9681,82.378,9.6143,1.7264,2700.0,29.1852,0.0
45,14.923,30.0,37.7895,32.4408,87.5855,9.9427,1.9435,3000.0,29.1852,0.0
46,15.196,30.0,37.5666,31.9015,94.4637,9.9193,1.7969,3000.0,26.7531,0.0
47,15.468,30.0,37.3223,31.3516,98.5515,9.8381,1.6397,2700.0,27.9692,0.0
48,15.74,30.0,37.7111,31.4905,80.8364,9.7202,1.9008,3000.0,26.7531,0.0
49,16.013,30.0,37.832,31.7309,79.4764,9.654,1.7782,2700.0,26.7531,0.0
50,16.285,30.0,37.6195,32.3069,89.6766,9.9045,1.8182,3000.0,26.7531,0.0
51,16.558,30.0,37.7888,32.0515,93.2196,9.97,1.9248,3000.0,26.7531,0.0
52,16.83,30.0,36.9279,31.4794,95.619,9.7798,1.9329,2700.0,26.7531,0.0
53,17.102,30.0,37.7736,32.1498,84.5997,9.8367,2.0101,3000.0,26.7531,0.0
54,17.375,30.0,37.4889,31.7793,77.0461,10.1002,1.8528,2700.0,26.7531,0.0
55,17.649,30.0,37.9054,32.2681,83.5565,9.8836,1.8368,2700.0,27.9692,0.0
56,17.922,30.0,37.3723,31.8737,91.1757,9.7268,2.0714,3000.0,27.9692,0.0
57,18.194,30.0,37.6089,31.6378,96.9867,9.6699,1.7035,2700.0,27.9692,0.0
58,19.466,30.0,37.6666,32.0126,85.3106,9.9241,1.6929,3000.0,26.7531,0.0
59,19.838,30.0,37.6388,32.1181,93.3973,9.7308,1.7489,3000.0,27.3612,0.0
60,20.21,30.0,37.5889,31.7293,84.3331,9.6027,2.0885,3000.0,27.9692,0.0
61,20.582,30.0,37.7777,32.0848,99.8845,9.8156,1.6524,3000.0,27.3612,0.0
62,20.955,30.0,37.6277,32.2181,79.7121,9.7613,1.5463,3000.0,26.7531,0.0
63,21.327,30.0,37.4111,31.8515,100.0622,9.7136,1.7089,3000.0,27.3612,0.0
64,21.701,30.0,37.9221,32.4514,79.7314,9.8937,2.3,3000.0,26.7531,0.0
65,22.073,30.0,37.7944,32.5235,96.8631,9.5812,1.9915,3000.0,27.9692,0.0
66,22.446,30.0,37.7555,31.6516,84.4219,9.756,1.6716,3000.0,27.9692,0.0
67,22.818,30.0,37.8499,31.9404,92.953,9.8751,1.8475,3000.0,27.9692,0.0
68,23.19,30.0,37.3056,31.8571,84.3331,9.5216,2.063,3000.0,27.9692,0.0
69,24.561,30.0,37.4389,31.5016,98.7292,10.2829,1.6689,2850.0,27.3612,0.0
70,25.034,30.0,37.3889,32.0015,86.0215,9.7957,1.7675,2850.0,27.9692,0.0
71,25.506,30.0,37.2556,31.4027,83.0001,9.7626,1.7009,2850.0,27.9692,0.0
72,25.978,30.0,37.3516,31.9681,80.3341,9.9241,1.9431,2850.0,27.9692,0.0
73,26.45,30.0,37.4167,32.0348,88.332,9.4964,2.2211,2700.0,27.3612,0.0
74,26.924,30.0,37.4222,31.6405,99.7067,10.083,1.9755,2850.0,27.9692,0.0
75,27.398,30.0,37.3889,31.7904,77.7571,9.7732,1.757,2850.0,27.9692,0.0
76,27.871,30.0,37.3001,32.0792,85.4883,9.5772,1.604,2850.0,27.3612,0.0
77,28.343,30.0,37.7111,32.3125,87.6211,9.8142,1.9049,2700.0,27.9692,0.0
78,28.815,30.0,37.7111,31.6516,101.1518,9.9864,2.0448,2850.0,27.3612,0.0
79,29.288,30.0,37.7888,32.2236,87.5322,9.9016,1.6476,2700.0,27.3612,0.0
80,29.76,30.0,37.5666,31.6127,77.5214,9.756,1.9088,2850.0,27.9692,0.0
81,30.232,30.0,37.5333,32.0792,84.2442,9.7255,2.0936,2850.0,26.7531,0.0
82,30.705,30.0,37.7722,31.9293,86.0215,9.4467,2.1061,2700.0,27.9692,0.0
83,31.177,30.0,37.5833,32.2458,97.9294,9.8354,1.8131,2850.0,27.3612,0.0
84,31.65,30.0,37.55,32.0951,93.9305,9.9268,1.5596,2850.0,26.7531,0.0
85,32.122,30.0,37.8706,32.2347,78.9123,10.0022,2.1381,2850.0,27.3612,0.0
86,32.595,30.0,37.6055,31.7015,85.3995,9.6858,1.9222,2850.0,27.9692,0.0
87,33.068,30.0,37.5889,31.9737,95.3717,9.8897,1.9195,2850.0,26.7531,0.0
88,33.541,30.0,37.4667,31.8071,92.1532,9.7083,1.8488,2850.0,27.9692,0.0
89,34.014,30.0,37.45,31.7293,83.089,9.9652,1.5071,2850.0,26.7531,0.0
90,34.486,30.0,37.7577,32.1324,79.2214,9.9427,1.8742,2850.0,27.9692,0.0
91,34.958,30.0,37.9383,31.9869,85.5965,9.8063,2.1568,2850.0,26.7531,0.0
92,35.43,30.0,37.5087,31.6182,98.6404,9.842,1.6449,2850.0,27.9692,0.0
93,35.902,30.0,37.8221,32.4125,89.0429,9.8288,1.7723,2850.0,26.7531,0.0
94,36.374,30.0,37.6166,32.0015,83.9776,9.9347,1.7978,2850.0,27.9692,0.0
95,36.846,30.0,37.4445,31.9793,82.5558,10.1426,2.0254,2850.0,27.3612,0.0
96,37.319,30.0,37.7222,31.9793,84.0665,9.6731,1.8235,2850.0,27.3612,0.0
97,37.791,30.0,37.662,32.2837,100.4888,9.7255,1.6609,2850.0,27.3612,0.0
98,38.264,30.0,37.7277,32.144,89.1318,9.7321,1.8715,2850.0,27.3612,0.0
99,38.736,30.0,37.7403,31.8737,81.3117,9.5256,1.8395,2850.0,27.9692,0.0
100,39.209,30.0,37.5,31.8848,81.1339,9.9546,1.7515,2850.0,26.7531,0.0
101,39.682,30.0,37.4,32.1014,85.8438,9.5666,2.0502,2700.0,27.9692,0.0
102,40.155,30.0,37.7333,32.1681,102.7668,9.9956,1.4636,2850.0,27.9692,0.0
103,40.629,30.0,37.911,32.057,77.0461,9.8857,1.938,2850.0,26.7531,0.0
104,41.101,30.0,37.6166,31.8348,84.2442,9.9387,2.1541,2850.0,27.9692,0.0
105,41.573,30.0,37.8958,31.5913,85.7665,9.6328,1.8262,2700.0,26.7531,0.0
106,42.045,30.0,37.4778,31.8015,95.619,9.8314,1.5989,2850.0,27.9692,0.0
107,42.517,30.0,37.6888,31.8182,78.0236,10.6285,1.7862,3000.0,26.7531,0.0
108,42.99,30.0,37.7333,32.0181,75.4466,10.4591,2.0176,3000.0,27.3612,0.0
109,43.463,30.0,37.7722,32.4236,81.9337,10.6965,1.7702,3000.0,27.9692,0.0
110,43.936,30.0,37.8888,31.8348,86.9339,10.3319,1.4769,2850.0,27.3612,0.0
111,44.409,30.0,37.8666,32.1959,90.1982,10.3208,2.2314,2850.0,27.3612,0.0
112,44.883,30.0,37.5778,32.0903,98.6404,10.6272,1.5463,3000.0,26.7531,0.0
113,45.357,30.0,37.3834,31.6627,86.377,10.3902,1.7621,3000.0,27.9692,0.0
114,45.831,30.0,37.6388,31.9626,91.8866,10.2499,1.6342,3000.0,27.3612,0.0
115,46.305,30.0,37.9665,31.8904,75.0911,10.271,1.6932,2850.0,27.9692,0.0
116,46.778,30.0,37.9554,31.957,87.5322,10.9008,2.0634,3000.0,27.3612,0.0
117,47.251,30.0,37.6222,31.6182,79.3064,11.0284,1.7115,3000.0,26.7531,0.0
118,47.724,30.0,37.5389,31.8626,79.5344,10.9808,1.9992,3000.0,26.7531,0.0
119,48.197,30.0,37.7166,31.9904,82.2814,10.9596,1.5626,3000.0,27.9692,0.0
120,48.67,30.0,37.9054,31.8404,73.8663,10.8099,1.7089,3000.0,26.7531,0.0
121,49.144,30.0,37.4889,31.6878,80.2453,11.0483,1.6662,3150.0,27.9692,0.0
122,49.617,30.0,38.0173,31.9681,73.4027,11.19,1.7222,3150.0,27.3612,0.0
123,50.091,30.0,37.4167,32.2736,77.2238,11.0907,2.1573,3150.0,27.9692,0.0
124,50.565,30.0,37.3223,31.5794,75.0022,11.0575,1.683,3000.0,27.9692,0.0
125,51.039,30.0,37.8499,31.9959,77.2238,10.9768,1.7115,3150.0,26.7531,0.0
126,51.512,30.0,38.1609,32.057,74.4613,10.9887,1.9515,3150.0,26.7531,0.0
127,51.985,30.0,37.8943,32.1514,81.756,11.6574,1.6193,3150.0,27.9692,0.0
128,52.458,30.0,37.911,31.6793,75.6243,11.5607,1.581,3000.0,27.9692,0.0
129,52.931,30.0,37.8443,31.435,62.2945,11.7951,1.5555,3150.0,27.9692,0.0
130,53.405,30.0,37.4278,31.696,71.3588,11.3801,1.6289,3150.0,27.9692,0.0
131,53.878,30.0,37.4667,31.9848,79.8898,11.7222,1.4025,3150.0,27.3612,0.0
132,54.352,30.0,37.9765,31.9237,83.1778,11.6296,1.7355,3150.0,27.9692,0.0
133,54.827,30.0,37.6222,32.2014,74.1213,11.5263,1.9835,3150.0,27.9692,0.0
134,55.301,30.0,37.8499,31.8182,67.3598,11.668,1.7672,3150.0,27.9692,0.0
135,55.775,30.0,37.5333,31.746,64.5161,11.6587,1.8819,3150.0,27.9692,0.0
136,56.248,30.0,37.9443,32.0237,72.6917,11.4822,1.5463,3000.0,27.9692,0.0
137,56.721,30.0,37.9221,31.646,89.1666,11.8547,1.4476,3150.0,27.3612,0.0
138,57.194,30.0,38.0165,31.907,73.1361,11.6481,1.4739,3150.0,27.9692,0.0
139,57.667,30.0,37.65,31.8515,68.3373,11.6984,1.6881,3150.0,27.9692,0.0
140,58.141,30.0,37.2279,31.8515,66.8266,11.8015,1.5916,3150.0,27.9692,0.0
141,58.614,30.0,37.7277,31.8293,82.7335,11.5263,1.6218,3150.0,27.3612,0.0
142,59.088,30.0,37.7648,31.6849,83.7999,11.7236,1.5143,3150.0,27.9692,0.0
143,59.563,30.0,37.7722,31.9237,70.7367,11.5435,1.5912,3000.0,29.1852,0.0
144,60.037,30.0,37.7055,31.9348,67.4487,11.8321,1.4153,3150.0,27.3612,0.0
145,60.511,30.0,37.5389,31.8237,67.3598,12.2122,1.5143,3150.0,27.3612,0.0
146,60.984,30.0,38.1665,31.9681,76.1575,12.1142,1.341,3150.0,27.3612,0.0
147,61.457,30.0,37.7888,31.8904,64.4273,12.1923,1.389,3150.0,27.3612,0.0
148,61.93,30.0,37.5833,32.418,71.8031,11.9195,1.3796,3150.0,27.9692,0.0
149,62.403,30.0,37.9277,32.2514,68.7817,12.2506,1.8335,3150.0,27.9692,0.0
150,62.877,30.0,38.1165,32.0792,64.7827,12.5492,2.4553,3150.0,27.9692,0.0
151,63.35,30.0,37.8666,32.1847,78.7346,12.3803,1.6065,3300.0,27.9692,0.0
152,63.824,30.0,38.001,31.8793,59.1842,12.1499,1.4449,3300.0,26.7531,0.0
153,64.299,30.0,37.9943,32.0848,80.9562,12.3989,1.3464,3300.0,27.9692,0.0
154,64.773,30.0,37.5222,31.5405,61.939,12.2241,1.4476,3300.0,27.3612,0.0
155,65.247,30.0,37.9332,32.2625,73.4915,12.1671,1.4153,3150.0,27.9692,0.0
156,65.72,30.0,37.9166,32.0292,69.5814,12.0787,1.4423,3150.0,27.9692,0.0
157,66.193,30.0,38.0998,31.796,66.56,12.146,1.298,3150.0,27.9692,0.0
158,66.666,30.0,37.6222,31.646,76.4241,12.3512,1.5887,3150.0,26.7531,0.0
159,67.139,30.0,37.6333,31.7404,59.6285,12.1301,1.5122,3300.0,27.9692,0.0
160,67.613,30.0,37.9054,32.0681,81.6671,12.8385,1.317,3300.0,26.7531,0.0
161,68.086,30.0,37.9054,31.8626,59.8063,12.1142,1.3543,3300.0,26.7531,0.0
162,68.56,30.0,38.0091,32.1847,66.6489,12.6915,1.093,3300.0,27.9692,0.0
163,69.035,30.0,38.3109,32.2514,59.0065,12.7961,1.3694,3300.0,27.9692,0.0
164,69.509,30.0,38.1832,31.9404,78.9123,12.7868,1.2663,3300.0,27.3612,0.0
165,69.983,30.0,37.6999,31.7793,58.5622,12.6729,1.7889,3300.0,26.7531,0.0
166,70.456,30.0,37.7388,31.6516,60.7838,12.7458,1.7115,3450.0,27.3612,0.0
167,70.929,30.0,37.9665,32.1125,70.9144,12.7868,1.4876,3300.0,27.9692,0.0
168,71.402,30.0,37.6944,31.7904,69.9369,12.6981,1.421,3300.0,27.9692,0.0
169,71.875,30.0,38.172,32.1237,58.651,12.9523,1.4716,3300.0,27.3612,0.0
170,72.349,30.0,37.9277,31.8737,68.1596,12.9687,1.1704,3300.0,27.9692,0.0
171,72.822,30.0,37.7999,31.6182,76.0686,12.6862,1.2419,3450.0,26.7531,0.0
172,73.296,30.0,37.9602,31.7182,54.5632,12.8623,1.4769,3300.0,27.9692,0.0
173,73.771,30.0,37.9832,31.8682,74.7356,12.6412,1.6779,3300.0,27.9692,0.0
174,74.245,30.0,37.7222,32.007,67.9819,12.7405,1.2495,3300.0,26.7531,0.0
175,74.719,30.0,37.7333,31.9626,60.096,12.8345,1.3037,3300.0,27.9692,0.0
176,75.192,30.0,37.7999,31.8015,70.9144,13.4118,1.6502,3450.0,27.3612,0.0
177,75.665,30.0,37.861,31.6405,69.6162,13.2873,1.1837,3450.0,27.9692,0.0
178,76.138,30.0,37.9777,31.7849,72.3363,13.6514,0.9864,3450.0,27.3612,0.0
179,76.611,30.0,38.1221,32.1681,65.8491,13.4674,1.269,3450.0,27.3612,0.0
180,77.085,30.0,37.6666,31.7182,70.559,12.9667,1.1064,3450.0,27.9692,0.0
181,77.558,30.0,38.011,31.9904,63.272,13.3443,1.1384,3300.0,27.3612,0.0
182,78.032,30.0,38.1313,31.796,66.9155,13.1311,1.2823,3300.0,26.7531,0.0
183,78.507,30.0,38.0721,31.8348,54.8298,13.2529,1.5428,3450.0,27.9692,0.0
184,78.981,30.0,37.6777,31.6071,55.5407,13.1827,1.2583,3450.0,27.3612,0.0
185,79.455,30.0,38.1832,32.157,50.3866,13.3893,1.5329,3450.0,27.3612,0.0
186,79.928,30.0,38.1387,31.2628,50.4754,13.2675,1.2597,3450.0,27.9692,0.0
187,80.401,30.0,38.0887,31.907,54.9187,13.4608,1.2397,3450.0,27.3612,0.0
188,80.874,30.0,37.9665,31.6849,51.7195,13.5376,1.277,3450.0,27.3612,0.0
189,81.347,30.0,38.0554,31.9459,59.2731,13.5031,1.3223,3450.0,27.3612,0.0
190,81.821,30.0,38.0776,32.2403,56.4294,13.6911,1.2877,3450.0,27.3612,0.0
191,82.294,30.0,38.1109,31.6904,62.5611,13.1019,1.413,3450.0,27.3612,0.0
192,82.768,30.0,38.115,32.0237,62.9166,13.4621,1.3676,3450.0,26.7531,0.0
193,83.243,30.0,38.1832,31.9404,67.6264,13.3019,1.6342,3450.0,27.3612,0.0
194,83.717,30.0,37.8277,31.9793,69.1371,13.5442,1.2663,3450.0,27.3612,0.0
195,84.191,30.0,37.9277,32.0459,67.8041,13.3151,1.8128,3450.0,26.7531,0.0
196,84.664,30.0,37.9388,32.0403,71.0922,13.425,1.4396,3450.0,26.7531,0.0
197,85.137,30.0,37.6222,32.157,47.5429,13.9414,1.3745,3450.0,26.7531,0.0
198,85.61,30.0,37.8832,31.7571,66.0268,13.6422,1.077,3450.0,27.3612,0.0
199,86.083,30.0,38.0943,32.0403,63.6275,14.0924,1.0584,3600.0,26.7531,0.0
200,86.557,30.0,37.7499,31.7293,64.7711,14.1387,1.4236,3450.0,27.3612,0.0
201,87.03,30.0,37.9054,31.7904,56.1628,14.1625,1.4263,3450.0,27.9692,0.0
202,87.504,30.0,38.2942,32.1959,47.9872,13.8646,1.109,3600.0,27.9692,0.0
203,87.979,30.0,37.8943,31.4183,51.2752,13.8858,1.0424,3600.0,27.9692,0.0
204,88.453,30.0,38.1332,31.8404,47.1874,13.7733,1.2138,3600.0,27.9692,0.0
205,88.927,30.0,38.0776,32.0737,52.4305,14.0672,1.1858,3600.0,27.9692,0.0
206,89.4,30.0,38.272,31.7682,53.3191,13.9269,0.9891,3450.0,27.9692,0.0
207,89.873,30.0,37.9221,31.5794,68.2485,13.9984,1.093,3600.0,27.9692,0.0
208,90.346,30.0,38.0276,31.7182,63.8941,13.9878,1.8288,3600.0,27.3612,0.0
209,90.819,30.0,38.0998,32.1125,61.2281,13.8024,1.4316,3450.0,27.9692,0.0
210,91.293,30.0,38.2831,31.8737,51.3641,13.8892,1.2743,3600.0,26.7531,0.0
211,91.766,30.0,38.2665,32.2681,47.0097,13.9944,1.2663,3600.0,27.3612,0.0
212,92.24,30.0,38.0254,31.6238,62.2056,13.9427,1.1357,3450.0,27.9692,0.0
213,92.715,30.0,38.0554,31.907,58.2067,13.8143,1.1117,3450.0,27.9692,0.0
214,93.189,30.0,38.1609,31.7015,67.4487,14.0977,0.9917,3600.0,27.9692,0.0
215,93.663,30.0,38.0887,31.8404,62.4722,14.0526,1.341,3600.0,27.9692,0.0
216,94.136,30.0,37.8277,31.2794,61.6724,13.9653,1.0557,3450.0,26.7531,0.0
217,94.609,30.0,38.0776,31.7737,48.1649,14.1784,1.2903,3600.0,27.9692,0.0
218,95.082,30.0,38.2887,31.8959,51.0086,13.7971,1.4956,3450.0,27.9692,0.0
219,95.555,30.0,38.2887,31.5516,60.8727,14.001,1.6529,3450.0,27.9692,0.0
220,96.029,30.0,37.6944,31.4905,62.2945,13.7241,1.1864,3600.0,27.9692,0.0
221,96.502,30.0,37.811,31.9404,69.1062,14.1325,0.9818,3600.0,27.9692,0.0
222,96.976,30.0,38.1557,31.7904,52.6971,13.8633,1.381,3450.0,27.3612,0.0
223,97.451,30.0,38.5386,32.3292,55.5407,13.9414,1.1297,3450.0,27.9692,0.0
224,97.925,30.0,37.8166,31.3516,43.8994,14.1692,1.0611,3600.0,27.9692,0.0
225,98.399,30.0,38.3053,31.8626,65.4936,14.4009,1.1464,3600.0,27.9692,0.0
226,98.872,30.0,38.011,31.496,42.211,14.6789,1.1195,3750.0,27.9692,0.0
227,99.345,30.0,38.1387,31.5794,55.4519,14.3386,1.221,3600.0,27.9692,0.0
228,99.818,30.0,38.0054,31.6738,58.5622,14.716,1.3436,3600.0,27.9692,0.0
229,100.291,30.0,38.3053,31.7626,40.9669,14.5717,1.1037,3750.0,27.3612,0.0
230,100.766,30.0,37.8888,31.7849,55.5407,14.5055,0.7918,3600.0,27.9692,0.0
231,101.241,30.0,38.0276,31.6405,59.3619,14.5359,1.221,3750.0,27.9692,0.0
232,101.716,30.0,37.9443,31.6405,53.9412,14.6299,1.0371,3600.0,27.9692,0.0
233,102.191,30.0,38.1665,31.696,43.0996,14.5571,1.145,3600.0,27.9692,0.0
234,102.666,30.0,38.0165,31.6182,61.0504,14.5902,0.8344,3600.0,27.9692,0.0
235,103.14,30.0,38.0332,31.5794,56.0739,14.1096,1.3196,3600.0,27.9692,0.0
236,103.614,30.0,38.0165,31.8626,46.0322,14.7597,1.0024,3600.0,27.9692,0.0
237,104.088,30.0,38.1165,31.696,53.6746,14.4658,1.0157,3600.0,27.9692,0.0
238,104.563,30.0,37.8888,31.7904,60.5172,14.6313,1.0477,3600.0,27.9692,0.0
239,105.038,30.0,38.0832,31.4435,43.6328,14.5598,0.9811,3750.0,27.9692,0.0
240,105.512,30.0,38.1221,31.7515,53.5857,14.3559,0.9517,3600.0,27.9692,0.0
241,105.987,30.0,38.2109,31.9237,58.029,14.7279,1.341,3750.0,27.9692,0.0
242,106.462,30.0,38.0832,31.6904,61.2281,14.6829,1.0877,3600.0,27.9692,0.0
243,106.936,30.0,38.1776,31.6349,40.7891,14.581,1.1597,3750.0,27.9692,0.0
244,107.41,30.0,38.1554,31.546,56.696,14.5876,1.2023,3600.0,27.3612,0.0
245,107.884,30.0,37.9777,32.1125,59.1842,14.5889,0.9331,3600.0,27.9692,0.0
246,108.358,30.0,38.1776,32.0515,46.832,14.6233,0.8558,3750.0,27.9692,0.0
247,108.833,30.0,38.372,31.8015,49.3202,14.5942,1.109,3600.0,29.1852,0.0
248,109.308,30.0,37.6222,31.6071,63.4497,14.5717,1.1544,3600.0,27.9692,0.0
249,109.784,30.0,38.2331,31.5405,49.6756,14.3876,1.2637,3600.0,28.5772,0.0
250,110.259,30.0,38.3331,32.0626,46.121,14.5863,1.165,3600.0,27.9692,0.0
251,110.734,30.0,38.1332,31.7349,56.3405,14.2592,1.3676,3600.0,27.9692,0.0
252,111.208,30.0,38.0832,32.1014,59.6285,14.4949,0.9767,3600.0,27.3612,0.0
253,111.682,30.0,38.2887,31.8404,42.6553,14.4962,1.221,3600.0,27.9692,0.0
254,112.156,30.0,37.911,31.9404,60.1617,14.7922,0.8291,3750.0,27.9692,0.0
255,112.63,30.0,38.0665,31.8571,56.9626,14.5148,1.3311,3600.0,27.3612,0.0
256,113.105,30.0,37.8788,31.6182,69.4037,13.7931,1.1624,3600.0,27.3612,0.0
257,113.58,30.0,38.3276,31.8848,64.4273,13.9176,1.0877,3600.0,27.9692,0.0
258,114.055,30.0,38.3831,31.9348,65.0493,14.1533,1.0957,3450.0,27.9692,0.0
259,114.53,30.0,37.8332,31.385,59.7174,13.7004,1.3063,3450.0,26.7531,0.0
260,115.004,30.0,38.1832,32.0292,59.6285,14.0301,0.9837,3450.0,26.7531,0.0
261,115.478,30.0,38.0054,32.0126,53.0525,13.8659,1.2183,3450.0,29.1852,0.0
262,115.952,30.0,38.272,31.9348,56.8737,14.0235,1.0371,3450.0,26.7531,0.0
263,116.427,30.0,38.1165,31.7904,48.6152,13.8712,1.1144,3600.0,27.3612,0.0
264,116.901,30.0,38.4246,31.9237,52.6082,13.9189,0.9011,3600.0,28.5772,0.0
265,117.377,30.0,38.0221,31.5016,47.2763,13.8183,1.101,3600.0,27.9692,0.0
266,117.852,30.0,37.9499,31.7182,51.0975,13.8448,1.1517,3450.0,27.3612,0.0
267,118.327,30.0,38.011,31.646,63.4497,13.1946,1.5623,3450.0,27.3612,0.0
268,118.801,30.0,38.0887,31.907,69.7012,13.3204,1.5356,3450.0,27.3612,0.0
269,119.275,30.0,38.1276,31.9182,68.4262,13.2449,1.4476,3450.0,26.7531,0.0
270,119.749,30.0,37.8055,31.6016,68.7817,13.3774,1.5093,3450.0,27.3612,0.0
271,120.223,30.0,38.222,31.9626,64.9071,13.3323,1.2903,3450.0,27.3612,0.0
272,120.697,30.0,37.8055,31.8626,57.7624,13.331,1.0477,3450.0,26.7531,0.0
273,121.172,30.0,38.2109,31.9348,49.4979,13.339,1.309,3450.0,27.9692,0.0
274,121.647,30.0,37.9388,32.2181,58.029,13.0794,1.1917,3300.0,26.7531,0.0
275,122.122,30.0,38.0054,32.0792,65.227,13.1761,1.6091,3450.0,26.7531,0.0
276,122.596,30.0,37.5778,31.796,73.847,13.4224,1.1064,3450.0,27.9692,0.0
277,123.07,30.0,38.0165,31.9015,67.3598,13.4369,1.373,3450.0,27.3612,0.0
278,123.544,30.0,38.2331,31.7015,66.2934,13.4184,1.4156,3450.0,26.7531,0.0
279,124.019,30.0,38.6219,32.4791,53.1414,13.3985,1.2237,3450.0,26.7531,0.0
280,124.494,30.0,37.9888,32.087,69.0483,12.8106,1.4449,3300.0,27.9692,0.0
281,124.968,30.0,37.7833,31.9959,55.5407,12.7511,1.3516,3450.0,27.3612,0.0
282,125.443,30.0,37.8777,32.4458,77.0461,13.0066,1.0397,3300.0,27.9692,0.0
283,125.918,30.0,37.9777,31.746,56.696,12.7444,1.2597,3300.0,26.7531,0.0
284,126.392,30.0,38.0776,32.1403,68.8705,12.9192,1.0131,3300.0,27.9692,0.0
285,126.866,30.0,38.011,32.0292,67.7153,12.6782,1.4076,3300.0,26.7531,0.0
286,127.34,30.0,38.0388,31.6904,61.5836,12.849,1.293,3300.0,27.3612,0.0
