,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi)
41,13.324,36.7804,30.5732,139.3809,6.197299999999999,2.9688,2385.8757,27.2556,6.2072
42,13.657,36.5972,30.206,138.5207,6.1887,2.9495,2488.8693,27.0244,6.391200000000001
43,13.983,36.6365,30.1571,136.6481,6.1063,2.9657999999999998,2438.5617,27.4205,6.479399999999998
44,14.312,36.7197,30.3078,136.9306,6.125,2.9945999999999997,2435.6579,27.5551,6.411900000000003
45,14.641,36.6992,30.2627,136.8524,6.149299999999999,3.0042999999999997,2473.4108,27.4897,6.436499999999999
46,14.969,36.4241,30.413,136.1391,6.1086,2.9364,2481.3212,27.9274,6.0111000000000026
47,15.295,36.3953,30.1041,138.4946,6.206499999999999,2.9583999999999997,2453.2519,28.7189,6.2912
48,15.62,36.5993,30.2462,134.5585,6.1831,2.9673,2398.3371,26.7342,6.353099999999998
49,15.955,36.5202,30.5401,135.549,6.1902,2.9555,2303.9704,28.4634,5.980100000000004
50,16.291,36.6893,30.4741,140.9188,6.173699999999999,3.0968999999999998,2446.9155,29.2437,6.215200000000003
51,16.616,36.6698,30.4279,134.3954,6.1716,2.9408,2403.1401,27.5551,6.241900000000001
52,16.949,36.4858,30.0844,138.5468,6.124099999999999,2.9384,2483.9921,27.8858,6.401399999999999
53,17.276,36.6773,30.4435,135.6272,6.2924999999999995,2.9272,2288.5041,27.6847,6.233800000000002
54,17.617,36.5938,30.2859,134.8974,6.233499999999999,2.9486,2482.0737,27.8623,6.3079
55,17.946,36.5734,30.3585,139.6536,6.2532,2.9899999999999998,2482.5532,29.2344,6.2149
56,18.27,36.483,30.2925,133.9068,6.2036,2.9760999999999997,2452.5832,26.8336,6.190499999999997
57,18.605,36.6585,30.2132,135.8358,6.2375,2.9774,2338.4519,26.9545,6.445299999999996
58,18.947,36.6953,30.3044,135.9661,6.1713,2.897,2342.7128,28.0035,6.390900000000002
59,19.284,36.4951,30.3621,138.651,6.199,2.9471,2294.6892,26.5949,6.132999999999999
60,19.631,36.553,30.3651,135.1087,6.037999999999999,2.9400999999999997,2370.9792,28.5648,6.1878999999999955
61,19.965,36.4919,30.155,140.8407,6.1902,2.9222,2504.3129,28.4968,6.3369
62,20.292,36.3659,29.9523,134.1095,6.1867,3.0122999999999998,2282.5837,26.805,6.413600000000002
63,20.64,36.6984,30.2127,138.9378,6.099399999999999,3.0351,2384.1691,27.8591,6.485699999999998
64,20.979,36.6166,30.1992,135.3642,6.1621999999999995,2.988,2325.4611,28.8289,6.417399999999997
65,21.317,36.608,30.3146,133.6134,6.14,2.952,2283.7421,27.6574,6.293399999999998
66,21.663,36.5361,30.3383,135.7436,6.1913,3.011,2368.0471,28.6377,6.197799999999997
67,22.0,36.7295,30.3587,133.701,6.104699999999999,2.9391,2282.5837,27.7479,6.370800000000003
68,22.345,36.6202,30.2363,134.4888,6.231199999999999,2.9905,2352.4492,27.0144,6.383899999999997
69,22.69,36.7397,30.1454,137.1652,6.2527,2.9785,2423.5895,27.7447,6.5943000000000005
70,23.028,36.6107,30.1571,136.1521,6.1362,2.9684999999999997,2381.7084,28.5984,6.453600000000002
71,23.366,36.6015,30.1618,134.3224,6.1391,2.9858,2328.3491,27.1481,6.439700000000002
72,23.713,36.6988,30.3435,137.2173,6.1507,2.9243,2406.2241,28.1244,6.3553
73,24.051,36.6409,30.1505,134.3429,6.0718,2.9880999999999998,2349.5014,27.75,6.490400000000001
74,24.395,36.7465,30.1177,135.9922,6.143,2.9858,2396.7404,26.9098,6.628799999999998
75,24.74,36.5836,30.3351,136.5917,6.1185,3.0694,2397.8261,28.5268,6.248499999999996
76,25.077,36.5148,30.2925,133.7613,6.2280999999999995,2.9656,2386.6979,27.3475,6.222300000000001
77,25.422,36.6638,30.0865,136.8003,6.182099999999999,3.0044999999999997,2419.4848,28.0304,6.577300000000001
78,25.761,36.6569,30.1623,134.2978,6.2565,2.9280999999999997,2394.9545,27.2484,6.494600000000002
79,26.105,36.5614,29.998,136.8003,6.1837,2.9821999999999997,2449.6459,28.322,6.563399999999998
80,26.442,36.6626,30.5534,132.7964,6.1239,2.9571,2362.2048,27.1248,6.109199999999998
81,26.79,36.5836,30.2462,136.6699,6.1383,3.0158,2447.2482,26.9386,6.337399999999995
82,27.132,36.6178,30.1788,137.3216,6.2123,2.9635,2479.2705,28.4512,6.439000000000004
83,27.468,36.7974,30.1075,133.8807,6.0808,3.0046999999999997,2359.2324,27.5416,6.6899000000000015
84,27.814,36.6716,29.9819,136.4353,6.1753,2.9594,2441.4062,27.2708,6.689699999999998
85,28.156,36.5543,30.1075,136.6439,6.1517,2.9943,2492.0393,28.0789,6.446799999999996
86,28.493,36.7846,30.255,133.6722,6.0531999999999995,2.9837,2397.6982,27.4886,6.5295999999999985
87,28.838,36.546,30.4469,136.9567,6.186299999999999,2.9739,2484.1291,27.0695,6.0991
88,29.18,36.533,30.1108,138.1818,6.1579,3.008,2301.5546,28.8005,6.4222
89,29.528,36.5958,30.3948,142.2222,6.1768,2.9485,2402.114,28.1689,6.200999999999997
90,29.872,36.5836,30.3044,139.2245,6.1982,2.9793,2457.3378,27.4102,6.279199999999996
91,30.216,36.3497,30.172,136.0443,6.2856,2.9577,2319.8269,27.2535,6.177699999999998
92,30.57,36.5975,30.4639,136.9306,6.0745,2.9663,2326.9042,27.937,6.133599999999998
93,30.921,36.598,30.058,139.2451,6.276,2.96,2489.6264,26.9575,6.539999999999999
94,31.265,36.6709,30.2379,135.1351,6.209,2.9615,2334.1459,28.5235,6.433000000000003
95,31.613,36.6803,30.1934,134.7653,6.1408,3.0072,2427.5117,27.8911,6.486900000000002
96,31.959,36.5382,30.3783,136.4825,6.1814,2.988,2300.3193,27.577,6.159900000000004
97,32.314,36.6123,30.3349,137.6344,6.1132,3.0077,2325.8818,27.7447,6.2773999999999965
98,32.668,36.699,30.3783,134.9557,6.1552999999999995,2.964,2294.455,27.3413,6.320699999999999
99,33.025,36.5416,30.2429,136.9045,6.051699999999999,2.9743,2355.9592,27.8538,6.298700000000004
100,33.377,36.6599,30.3349,136.4093,6.2044,3.0044,2334.6909,27.437,6.324999999999999
101,33.732,36.6714,30.5071,138.2822,6.0469,2.956,2345.8271,27.9092,6.164299999999997
102,34.085,36.6744,30.1373,135.8749,6.1208,2.9828,2356.5144,27.9124,6.537099999999999
103,34.439,36.6051,30.4639,139.3809,6.1548,2.9924,2345.7045,27.9467,6.141200000000001
104,34.793,36.5938,30.2627,135.7428,6.1880999999999995,3.0145,2346.4387,28.7517,6.331100000000003
105,35.144,36.5395,30.284,140.4174,6.2791999999999994,2.9955,2319.5876,29.0922,6.255499999999998
106,35.495,36.5347,30.0634,134.6627,6.2028,2.976,2487.7683,27.3321,6.471299999999999
107,35.843,36.69,30.3057,137.3544,6.1514999999999995,2.9827,2396.8679,27.5509,6.384299999999996
108,36.196,36.5584,30.4873,137.3279,6.111599999999999,2.953,2402.0495,27.6826,6.071099999999998
109,36.549,36.4873,30.3684,135.6268,6.1507,2.9487,2370.6669,27.3536,6.1188999999999965
110,36.904,36.5836,30.3587,137.5562,6.1362,2.9988,2393.999,26.6464,6.224899999999998
111,37.262,36.6232,30.2874,140.6582,6.023499999999999,2.9928,2476.3371,26.5581,6.335799999999995
112,37.616,36.5836,30.2594,135.0432,6.1335,2.9466,2460.5625,28.355,6.324199999999998
113,37.963,36.5799,30.2806,133.8286,6.2871999999999995,2.9868,2370.2299,28.0304,6.299300000000002
114,38.319,36.5382,30.2099,139.5112,6.1934,3.0136,2422.4804,27.2545,6.328300000000002
115,38.674,36.6794,30.3684,139.5208,6.1589,2.9747,2486.2565,27.9071,6.311
116,39.024,36.5225,30.0804,137.5136,6.1564,2.9815,2440.8103,27.9928,6.4421
117,39.376,36.7256,30.4843,135.9661,6.1178,2.9751,2386.635,27.0755,6.241299999999999
118,39.736,36.5481,30.3255,140.3662,5.8900999999999994,2.9791,2260.9089,27.4194,6.222599999999996
119,40.102,36.5543,30.0091,134.0371,5.8225999999999996,2.9541,2238.6389,29.3072,6.545199999999998
120,40.464,36.6095,30.5302,138.0413,5.864,3.0212,2386.8879,28.4301,6.079299999999996
121,40.819,36.4996,30.3146,140.6187,5.9098999999999995,2.985,2406.3527,28.4014,6.185000000000002
122,41.172,36.5494,30.1075,140.0326,5.8096,2.9853,2227.6123,27.5843,6.441899999999997
123,41.542,36.3572,30.2792,133.9053,5.8682,2.9771,2297.1489,28.2737,6.077999999999999
124,41.905,36.4713,30.2433,141.2317,5.8595999999999995,2.9973,2252.4775,27.0144,6.227999999999998
125,42.275,36.4461,30.0654,133.2812,5.8336,2.968,2339.6069,27.8443,6.380700000000001
126,42.637,36.4496,29.9616,141.3359,5.8706,2.9617,2277.5585,28.8574,6.487999999999996
127,43.0,36.3895,30.2501,135.8879,5.862699999999999,2.9649,2249.3251,27.1845,6.139399999999998
128,43.371,36.3608,30.1075,138.3643,5.9367,2.9756,2373.7307,28.1027,6.253299999999996
129,43.731,36.3587,30.0634,134.9495,5.896999999999999,3.0113,2298.0288,27.1764,6.2952999999999975
130,44.1,36.5496,30.1075,141.2585,5.7866,2.9737999999999998,2329.2529,27.7521,6.442099999999996
131,44.465,36.4299,30.3684,134.4542,5.9201999999999995,2.9432,2349.8081,27.9809,6.061500000000002
132,44.828,36.4347,30.1686,142.4875,6.005199999999999,2.969,2355.281,28.132,6.266099999999998
133,45.19,36.3589,30.1967,133.7243,6.030399999999999,2.9606,2381.3933,27.4886,6.162199999999999
134,45.554,36.4762,30.0745,142.309,5.8801,2.9853,2382.7172,28.1407,6.401699999999998
135,45.916,36.475,30.2925,134.7149,6.0131,2.9746,2403.4609,28.7302,6.182500000000001
136,46.274,36.5607,30.3621,140.6762,5.7108,2.993,2317.5566,26.8168,6.1985999999999954
137,46.646,36.5207,30.1802,136.4353,5.9052,2.9939999999999998,2258.4125,27.3198,6.340499999999999
138,47.021,36.4195,30.1405,135.6012,6.0036,2.9769,2274.1057,28.6366,6.279
139,47.39,36.4865,30.4266,133.6611,5.8178,2.9716,2357.3166,28.5715,6.059899999999999
140,47.754,36.3846,30.2396,140.9449,5.9895,3.0089,2372.5417,28.1776,6.145
141,48.118,36.6613,30.0401,134.7931,5.9368,2.9657,2397.3149,28.053,6.621199999999998
142,48.482,36.5725,30.451,142.3212,5.9468,3.0164,2391.9631,27.8687,6.1214999999999975
143,48.846,36.3895,30.3098,134.2457,6.0089,2.9749,2426.9226,27.7902,6.079699999999999
144,49.209,36.5725,30.0939,141.7269,5.9729,2.9757,2253.7187,28.7687,6.478599999999997
145,49.581,36.4928,30.058,141.1274,5.957199999999999,3.022,2398.1452,28.91,6.434800000000003
146,49.943,36.6339,30.4843,135.5977,5.7828,2.9821999999999997,2346.0104,26.6493,6.149599999999996
147,50.317,36.5225,30.3255,138.0254,5.8643,2.9654,2292.176,27.7173,6.196999999999999
148,50.691,36.4686,30.2297,142.4533,5.826499999999999,2.9878,2235.6359,27.5863,6.238900000000001
149,51.069,36.3976,29.9754,142.2222,5.9905,2.9674,2252.3649,28.5202,6.422199999999997
150,51.444,36.4753,30.2627,141.4044,5.8422,2.9764,2418.4445,27.0695,6.212599999999998
151,51.813,36.5591,30.3255,135.132,6.114599999999999,3.0206,2310.5952,28.7914,6.233599999999999
152,52.183,36.483,30.2528,134.6332,5.9261,2.9812,2258.2993,27.4205,6.230199999999996
153,52.562,36.5887,30.1439,133.9198,5.9284,2.9939,2284.5537,27.6658,6.444800000000004
154,52.939,36.6379,30.2033,134.7149,5.906,2.9537,2290.3676,28.5883,6.434600000000003
155,53.313,36.5512,30.1856,134.1414,5.898899999999999,2.9666,2266.4887,27.0394,6.365600000000001
156,53.695,36.5988,30.2535,134.4803,5.8812,2.9706,2319.767,27.2831,6.345299999999998
157,54.072,36.4544,30.0217,133.7877,6.0028,2.9659999999999997,2335.539,28.053,6.4327000000000005
158,54.446,36.5117,30.1075,134.2457,6.0123,2.9598999999999998,2333.2988,27.2698,6.404199999999996
159,54.823,36.3664,30.1075,134.0111,6.0249999999999995,2.9292,2353.0642,27.4814,6.258899999999997
160,55.198,36.6255,30.318,133.9198,5.9265,2.9903,2346.4387,28.5872,6.307500000000001
161,55.57,36.5072,30.1901,134.5324,5.9685999999999995,2.9415,2311.4853,26.7215,6.317099999999996
162,55.952,36.6265,30.2603,137.0349,5.8706,3.0238,2391.1367,27.6271,6.366199999999999
163,56.325,36.6914,30.2908,133.8807,5.8671,2.9838,2348.3979,28.2332,6.400600000000001
164,56.698,36.5166,30.2094,134.6627,5.9874,2.9825,2341.1284,26.9406,6.307199999999998
165,57.079,36.5802,30.432,134.6106,5.9897,2.9768,2394.6997,28.0218,6.148199999999999
166,57.452,36.5416,30.1703,133.6718,5.933599999999999,2.9409,2354.665,27.8135,6.3713000000000015
167,57.829,36.5428,30.4843,133.3333,5.8724,2.9567,2356.0209,29.1724,6.058499999999999
168,58.201,36.4439,30.3255,134.7149,5.8761,2.9524,2342.957,27.9595,6.118399999999998
169,58.578,36.5094,30.3858,134.0111,5.909199999999999,2.9625,2361.8327,28.2179,6.1236
170,58.954,36.643,30.2501,134.7223,6.015,3.0046,2356.5144,27.1582,6.392900000000001
171,59.334,36.4753,30.2467,134.2554,6.048,2.9605,2237.3032,27.3906,6.228599999999997
172,59.722,36.4973,30.0906,139.6987,5.9666,2.9962,2417.6,26.7804,6.406700000000004
173,60.101,36.5935,30.0906,138.5774,6.0020999999999995,2.965,2288.7949,29.2613,6.5029
174,60.48,36.3601,30.2627,134.767,5.9405,2.9753,2314.3981,27.7352,6.097400000000004
175,60.862,36.4019,30.4775,135.6533,5.1549,2.9877,2175.2265,27.0956,5.924399999999999
176,61.258,36.3154,30.593,134.2262,4.314,2.9823,1987.9838,28.4667,5.722399999999997
177,61.665,36.3217,30.6689,140.0847,4.1803,2.9943999999999997,1865.285,28.8688,5.652799999999999
178,62.082,36.0301,30.3882,140.8946,4.2326999999999995,2.9717,1861.1191,27.2393,5.641899999999996
179,62.505,36.2805,30.5725,139.9022,4.1975999999999996,2.9446,1906.9412,27.2088,5.708000000000002
180,62.924,36.332,30.6595,138.9378,4.2274,2.9739999999999998,1919.0583,27.6187,5.672499999999999
181,63.341,36.3651,30.4972,140.9084,4.2141,2.9619999999999997,1896.6135,27.9135,5.867899999999999
182,63.76,36.2246,30.4402,139.5634,4.111,2.9631,1867.491,26.9376,5.7844000000000015
183,64.186,36.2554,30.5488,139.9544,4.1125,2.9697999999999998,1921.7219,27.9285,5.706600000000002
184,64.604,36.2476,30.4673,140.0065,4.2275,2.9741,1890.8358,28.6974,5.780299999999997
185,65.021,36.4388,30.7558,141.4402,4.1086,2.9848,1862.5057,28.1136,5.683
186,65.444,36.4579,30.63,140.5539,4.2116999999999996,2.9591,1912.94,28.1831,5.827900000000003
187,65.863,36.3741,30.3618,139.5369,4.2174,2.9731,1886.832,26.8138,6.0123
188,66.289,36.3353,30.559,141.9412,4.1212,2.9814,1915.668,28.7732,5.7762999999999955
189,66.706,36.2604,30.637,137.5301,3.8324000000000003,2.9644,1818.3287,27.3701,5.623399999999997
190,67.138,36.1979,30.6234,135.7024,3.6244,2.9844999999999997,1841.2061,28.6624,5.574499999999997
191,67.564,36.2285,30.7647,133.6426,3.7331000000000003,2.9489,1793.8292,27.4845,5.4637999999999955
192,67.999,36.2781,30.6359,135.9478,3.6622000000000003,2.989,1829.5285,27.2423,5.6422000000000025
193,68.431,36.1873,30.5997,138.5207,3.5567,3.001,1852.9575,27.5822,5.587600000000002
194,68.862,36.3174,30.525,136.2268,3.7268000000000003,2.9696,1849.7204,28.4157,5.792400000000001
195,69.288,36.1241,30.3453,134.9502,3.621,2.9851,1805.6697,28.0779,5.778799999999997
196,69.722,36.2673,30.6234,136.2528,3.6827,2.9886999999999997,1840.4155,27.9885,5.643899999999999
197,70.153,36.2204,30.7878,137.46,3.5888,2.991,1838.1226,26.7882,5.432599999999997
198,70.589,36.2919,30.4877,134.1936,3.5372000000000003,2.956,1889.7637,28.3055,5.804199999999998
199,71.014,36.1873,30.6404,136.8003,3.6023,2.9566,1831.1291,27.4009,5.546900000000001
200,71.451,36.1472,30.8043,134.9557,3.6488,2.935,1879.6993,28.2518,5.342899999999997
201,71.879,36.2204,30.6981,135.3286,3.5449,2.9649,1837.2221,26.661,5.522299999999998
202,72.317,36.4144,30.8043,134.7389,3.4984,2.9829,1890.9548,27.578,5.610099999999999
203,72.747,36.2997,30.5352,138.5468,3.621,2.9701999999999997,1867.6849,26.8464,5.764500000000002
204,73.182,36.3355,30.7558,134.8713,3.516,3.0105,1742.4637,27.7121,5.5797000000000025
205,73.628,36.2682,30.7548,136.8232,3.6831,2.9381,1879.3459,26.5089,5.513400000000001
206,74.064,36.2801,30.8475,140.5279,3.5911,2.9937,1763.8066,27.3137,5.432599999999997
207,74.511,36.2089,30.5798,138.9378,3.6315,2.9717,1889.7241,27.857,5.629100000000001
208,74.942,36.3201,30.7878,135.8358,3.7276000000000002,2.9873,1900.4581,26.8336,5.532299999999996
209,75.376,36.3823,30.7185,138.8658,3.6008,2.9661999999999997,1773.9233,27.6344,5.663800000000002
210,75.822,36.3133,30.671,139.2506,3.6748000000000003,2.98,1754.899,28.4014,5.642299999999999
211,76.266,36.1461,30.6845,134.3499,3.6281000000000003,2.9804,1874.7656,28.0089,5.461599999999997
212,76.7,36.1919,30.6981,136.1336,3.6646,2.9952,1735.5419,27.2058,5.493799999999997
213,77.152,36.2318,30.7878,135.7164,3.6563000000000003,2.9924999999999997,1776.6898,28.4801,5.443999999999999
214,77.596,36.4579,30.702,136.1521,3.6394,2.9635,1877.5424,27.3516,5.7559000000000005
215,78.032,36.1254,30.5104,138.1036,3.6047000000000002,2.9615,1786.8133,28.6839,5.614999999999998
216,78.476,36.1559,30.6194,134.6627,3.6354,2.9743999999999997,1749.8493,27.9317,5.536500000000004
217,78.926,36.2102,30.5879,137.6605,3.7402,2.9593,1769.5982,26.0174,5.622299999999999
218,79.381,36.2853,30.8374,141.3173,3.6149,2.9699999999999998,1844.8293,26.8691,5.447900000000001
219,79.825,36.0337,30.5302,140.2869,3.6616,2.9812,1826.8548,27.3311,5.5035000000000025
220,80.27,36.2632,30.7015,139.1724,3.6425,2.9614,1823.5234,28.0822,5.561699999999998
221,80.714,36.2745,30.4775,137.0275,3.6808,2.9996,1772.2465,26.9177,5.797000000000004
222,81.167,36.5428,30.6557,139.3809,3.5646,3.0084999999999997,1814.2966,27.647,5.8871
223,81.614,36.0032,30.6207,138.5468,3.6606,2.9506,1793.5075,28.7177,5.3825
224,82.059,36.3725,30.6888,133.867,3.6586000000000003,2.9981,1768.0687,26.7352,5.683700000000002
225,82.515,36.3294,30.6656,139.5472,3.5566,3.0073,1838.4981,27.279,5.663799999999998
226,82.961,36.0134,30.3354,138.3643,3.7110000000000003,2.9951,1833.7781,28.2901,5.677999999999997
227,83.405,36.2285,30.5637,136.007,3.6354,2.9574,1796.8735,26.5378,5.664799999999996
228,83.86,36.3008,30.4345,141.4141,3.6673,2.965,1874.0629,27.22,5.8663000000000025
229,84.303,36.1092,30.4867,139.6155,3.6362,2.9728,1858.1605,27.5021,5.622500000000002
230,84.749,36.3053,30.4741,138.625,3.6448,2.9844,1822.1204,28.7358,5.831200000000003
231,85.194,36.1786,30.6913,134.2846,3.6731000000000003,2.9948,1786.0686,27.9285,5.487300000000005
232,85.647,36.2713,30.5534,138.3643,3.6252,2.9674,1817.2274,26.6162,5.717899999999997
233,86.102,36.2682,30.4873,140.189,3.5607,2.9743,1868.1889,27.9402,5.780899999999999
234,86.547,36.35,30.6268,136.1746,3.5916,2.9833,1809.7364,27.0645,5.723200000000002
235,87.001,36.3313,30.3858,138.5207,3.5898000000000003,2.9807,1854.4083,28.4534,5.945499999999999
236,87.447,36.3154,30.6326,135.3059,3.6409000000000002,2.9873,1829.4914,26.9425,5.682799999999997
237,87.901,36.21,30.6921,139.8378,3.6103,2.9809,1877.0726,28.1385,5.517900000000001
238,88.345,36.1185,30.7185,135.4226,3.6195,2.9629,1844.111,26.9495,5.399999999999999
239,88.798,36.217,30.5012,138.7292,3.5402,2.9901999999999997,1884.3431,28.7619,5.715799999999998
240,89.24,36.1145,30.7694,134.4948,3.8315,2.9804,1840.0391,27.4793,5.345099999999999
241,89.692,36.2798,30.7251,138.5168,3.5965000000000003,2.9762,1867.4135,26.9296,5.5547
242,90.145,36.235,30.413,138.3319,3.6555,2.9644,1746.691,26.7794,5.821999999999999
243,90.611,36.284,30.6506,134.4948,3.5331,2.9424,1737.1499,27.2851,5.633399999999998
244,91.077,36.441,30.9561,138.6349,3.6063,2.9707,1883.0026,28.025,5.484900000000003
245,91.525,36.1636,30.5864,136.6178,3.6126,2.9331,1872.6591,27.5853,5.577200000000001
246,91.976,36.2833,30.593,138.7783,3.6441000000000003,2.9549,1749.9854,27.71,5.690299999999997
247,92.439,36.3854,30.895,136.1049,3.6095,2.9758,1889.7241,28.0487,5.4903999999999975
248,92.888,36.1377,30.766,136.1225,3.5575,3.016,1876.9943,27.5759,5.371700000000004
249,93.34,36.351,30.56,136.6481,3.6662,2.963,1735.0401,28.0854,5.791
250,93.806,36.1883,30.5732,135.8019,3.5788,2.9692,1895.3752,27.0224,5.615099999999998
251,94.259,36.1899,30.3892,139.6416,3.529,2.9879,1779.8872,26.8582,5.800700000000003
252,94.725,36.2822,30.4477,134.8445,3.5622000000000003,2.9647,1801.6214,28.1049,5.834500000000002
253,95.184,36.2407,30.4279,137.5041,3.6945,2.9715,1779.2186,28.4091,5.812799999999996
254,95.647,36.4173,30.6689,136.1229,3.6885000000000003,2.9775,1746.1488,27.0274,5.748399999999997
255,96.118,36.1543,30.4952,138.0254,3.6268000000000002,2.9596,1795.7619,27.0334,5.659099999999999
256,96.584,36.2745,30.6947,134.6961,3.5386,2.9659,1806.7209,27.1824,5.579800000000002
257,97.048,36.217,30.5765,139.1576,3.6843,2.975,1806.5034,27.9638,5.640499999999999
258,97.51,36.301,30.5501,136.7742,3.7063,2.9831,1784.5103,28.3077,5.7509000000000015
259,97.974,36.1885,30.5897,135.3666,3.5866000000000002,2.9778,1755.1044,27.1148,5.598799999999997
260,98.445,36.0834,30.5216,134.6888,3.6310000000000002,2.9754,1827.4853,28.6512,5.561799999999998
261,98.904,36.1118,30.2874,135.2884,3.6317,2.959,1790.2253,26.7225,5.824400000000001
262,99.375,36.1751,30.5897,134.1414,3.5551,2.9649,1834.6005,26.4733,5.5854
263,99.842,36.2985,30.6194,140.8667,3.6291,2.957,1842.8649,27.0104,5.679099999999998
264,100.306,36.0666,30.4741,135.0559,3.5972,2.9842999999999997,1833.0684,26.7166,5.592500000000001
265,100.774,36.1355,30.6954,140.0586,3.5851,2.973,1857.2784,27.3773,5.440100000000001
266,101.237,36.2208,30.6392,133.9198,3.5620000000000003,2.9533,1862.5827,27.6805,5.581599999999998
267,101.7,36.4416,31.0783,138.1174,3.6221,2.9776,1819.5786,28.3055,5.363300000000002
268,102.166,36.1016,30.5434,137.1131,3.7465,3.0096,1857.3167,26.9127,5.558199999999999
269,102.634,36.2134,30.7354,137.6083,3.9936000000000003,2.8781,1866.5229,27.9842,5.4780000000000015
270,103.096,36.102,30.6302,135.2884,4.332199999999999,2.8839,1998.6676,27.3424,5.471799999999998
271,103.548,36.3217,30.6845,133.3333,4.415699999999999,2.8838,1903.9962,27.2484,5.6372
