,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
150,40.463,30.0,4.2299,3.4202,0.0,3.7658,0.9239,1200.0,7.2963,0.0
151,40.731,30.0,4.3043,3.3424,7.1981,3.4665,0.5356,900.0,9.7284,0.0
152,40.999,30.0,4.3033,3.3852,20.6167,3.5301,0.6659,1200.0,9.7284,0.0
153,41.269,30.0,4.2755,3.3869,23.4604,3.9286,0.5329,1200.0,9.7284,0.0
154,41.538,30.0,4.2922,3.3958,17.773,4.2358,0.4372,900.0,7.2963,0.0
155,41.806,30.0,4.3088,3.3806,3.288,4.0122,0.4851,900.0,9.7284,0.0
156,42.074,30.0,4.2977,3.3692,0.0,3.9755,0.3335,1200.0,9.7284,0.0
157,42.342,30.0,4.2671,3.3924,0.0,4.0107,0.4629,1200.0,9.7284,0.0
158,42.61,30.0,4.2883,3.3702,7.7313,3.6237,0.2457,900.0,8.5124,0.0
159,42.877,30.0,4.3144,3.448,21.5942,3.595,0.4222,1200.0,7.2963,0.0
160,43.146,30.0,4.27,3.3758,22.8384,3.7336,0.3441,1200.0,9.7284,0.0
161,43.415,30.0,4.2922,3.3869,17.3287,4.1959,0.5383,900.0,9.7284,0.0
162,43.683,30.0,4.2755,3.3561,2.5771,4.2098,0.5037,900.0,9.7284,0.0
163,43.951,30.0,4.1756,3.3161,0.0,3.9894,0.4212,1200.0,7.2963,0.0
164,44.219,30.0,4.1289,3.398,0.0,3.6969,0.6234,1200.0,7.2963,0.0
165,44.487,30.0,4.2866,3.3958,3.288,3.6706,0.5494,900.0,9.7284,0.0
166,44.754,30.0,4.2866,3.3692,17.5953,3.7737,0.4239,1200.0,9.7284,0.0
167,45.024,30.0,4.2922,3.3424,23.2827,4.0376,0.3042,1200.0,9.7284,0.0
168,45.293,30.0,4.2977,3.3813,22.394,4.0249,0.5914,1200.0,9.7284,0.0
169,45.563,30.0,4.3174,3.3591,9.9529,3.5725,0.4877,900.0,8.5124,0.0
170,45.831,30.0,4.2922,3.3533,0.0889,3.8783,0.8068,1200.0,7.2963,0.0
171,46.099,30.0,4.3088,3.4313,0.0,4.2093,0.5061,1200.0,8.5124,0.0
172,46.367,30.0,4.3149,3.3647,0.6517,4.1921,0.3335,900.0,8.5124,0.0
173,46.635,30.0,4.3255,3.3799,13.152,3.926,0.3069,1200.0,9.7284,0.0
174,46.904,30.0,4.2811,3.3758,23.1938,3.9109,0.2963,1200.0,7.2963,0.0
175,47.173,30.0,4.2866,3.4091,20.5279,3.859,0.6682,900.0,9.7284,0.0
176,47.441,30.0,4.2115,3.3313,1.785,3.9525,0.3947,1200.0,9.7284,0.0
177,47.709,30.0,4.2922,3.2577,0.0,3.9755,0.5516,1200.0,9.7284,0.0
178,47.977,30.0,4.2299,3.3369,3.288,3.873,0.4323,900.0,7.2963,0.0
179,48.244,30.0,4.1922,3.4436,22.4829,3.6918,0.3814,1200.0,8.5124,0.0
180,48.514,30.0,4.1978,3.3924,21.9497,3.4752,0.4824,1200.0,8.5124,0.0
181,48.783,30.0,4.3033,3.3591,5.2701,3.7234,0.2697,900.0,9.7284,0.0
182,49.05,30.0,4.3033,3.3639,0.0,3.8906,0.3177,1200.0,9.7284,0.0
183,49.318,30.0,4.3499,3.3813,3.1451,3.4851,0.4133,900.0,7.2963,0.0
184,49.585,30.0,4.2977,3.3905,22.0386,3.6837,0.6074,1200.0,9.7284,0.0
185,49.854,30.0,4.3033,3.3924,19.1949,3.9527,0.5516,900.0,9.7284,0.0
186,50.122,30.0,4.3699,3.348,1.0427,3.7919,0.2298,1200.0,9.7284,0.0
187,50.391,30.0,4.27,3.4011,0.0,4.0946,0.509,1200.0,9.7284,0.0
188,50.659,30.0,4.2989,3.3591,2.0439,3.9413,0.3548,900.0,7.2963,0.0
189,50.926,30.0,4.2922,3.3905,20.0835,3.5394,0.7896,1200.0,8.5124,0.0
190,51.195,30.0,4.3174,3.3535,20.2613,3.873,0.4345,1200.0,9.7284,0.0
191,51.465,30.0,4.3255,3.3869,5.2701,3.7724,0.4638,900.0,9.7284,0.0
192,51.733,30.0,4.2589,3.3799,0.0,3.9869,0.4026,1200.0,9.7284,0.0
193,52.001,30.0,4.1608,3.3924,3.9989,3.6546,0.4425,900.0,8.5124,0.0
194,52.27,30.0,4.1589,3.3799,22.2163,3.6956,0.5143,1200.0,7.2963,0.0
195,52.539,30.0,4.1978,3.4035,19.9947,3.94,0.3734,900.0,9.7284,0.0
196,52.807,30.0,4.2922,3.4117,0.4443,3.6898,0.5755,1200.0,9.7284,0.0
197,53.075,30.0,4.283,3.3591,0.0,3.9692,0.5409,900.0,9.7284,0.0
198,53.342,30.0,4.3088,3.4035,17.0621,3.7618,0.7147,1200.0,8.5124,0.0
199,53.611,30.0,4.3311,3.3535,19.7281,3.8552,0.259,900.0,7.2963,0.0
200,53.879,30.0,4.2811,3.3887,0.4443,3.2675,0.517,1200.0,8.5124,0.0
201,54.148,30.0,4.32,3.348,0.5332,3.8081,0.3509,900.0,9.7284,0.0
202,54.415,30.0,4.3366,3.3586,22.8384,3.5645,0.3707,1200.0,8.5124,0.0
203,54.684,30.0,4.2977,3.298,13.2602,3.6477,0.3866,900.0,7.2963,0.0
204,54.952,30.0,4.2936,3.3924,0.0889,3.8058,0.4691,1200.0,9.7284,0.0
205,55.22,30.0,4.2866,3.3813,12.7966,3.9058,0.4345,1200.0,9.7284,0.0
206,55.49,30.0,4.2478,3.348,18.7506,3.517,0.6952,900.0,9.7284,0.0
207,55.758,30.0,4.3033,3.3806,0.0,3.4546,0.4798,1200.0,7.2963,0.0
208,56.027,30.0,4.1077,3.3924,4.9765,3.17,0.4053,900.0,7.2963,0.0
209,56.294,30.0,4.2311,3.3746,22.9272,3.2944,0.5489,900.0,9.7284,0.0
210,56.562,30.0,4.2811,3.3586,0.0,3.3596,0.9664,1200.0,9.7284,0.0
211,56.83,30.0,4.2922,3.348,8.6199,3.4321,0.2936,900.0,9.7284,0.0
212,57.097,30.0,4.2811,3.3639,22.0386,3.4745,0.5489,1200.0,8.5124,0.0
213,57.367,30.0,4.2977,3.3758,2.295,3.9141,0.5755,900.0,7.2963,0.0
214,57.634,30.0,4.3033,3.3643,0.3555,3.9793,0.392,900.0,9.7284,0.0
215,57.902,30.0,4.2977,3.4011,22.3052,3.636,0.2803,1200.0,9.7284,0.0
216,58.171,30.0,4.2977,3.3535,13.5964,3.6791,0.3601,900.0,9.7284,0.0
217,58.439,30.0,4.3033,3.3905,0.0,3.9131,0.4771,1200.0,8.5124,0.0
218,58.707,30.0,4.32,3.3758,11.5525,3.7501,0.3681,900.0,7.2963,0.0
219,58.975,30.0,4.2644,3.4146,21.9497,3.3752,0.509,1200.0,8.5124,0.0
220,59.245,30.0,4.2589,3.3535,2.465,3.9247,0.6925,1200.0,8.5124,0.0
221,59.514,30.0,4.2278,3.3424,0.0,4.0034,0.3654,900.0,9.7284,0.0
222,59.782,30.0,4.0922,3.2369,21.4165,3.7472,0.5675,1200.0,8.5124,0.0
223,60.051,30.0,4.1422,3.4146,14.1296,3.6918,0.3893,900.0,8.5124,0.0
224,60.319,30.0,4.1478,3.3813,0.0,3.6943,0.3175,1200.0,7.2963,0.0
225,60.588,30.0,4.214,3.3869,8.7977,3.6135,0.412,900.0,7.2963,0.0
226,60.855,30.0,4.2811,3.3427,22.7495,3.444,0.6101,900.0,9.7284,0.0
227,61.123,30.0,4.2922,3.3813,0.51,3.6466,0.4877,1200.0,9.7284,0.0
228,61.392,30.0,4.2603,3.4091,0.1777,3.8906,0.4478,900.0,8.5124,0.0
229,61.66,30.0,4.3422,3.4011,21.6831,3.5725,0.5037,1200.0,7.2963,0.0
230,61.929,30.0,4.3255,3.3813,18.6617,3.8982,1.227,900.0,9.7284,0.0
231,62.197,30.0,4.3088,3.4011,0.0,3.9816,0.4909,1200.0,9.7284,0.0
232,62.466,30.0,4.2777,3.3258,3.9101,3.3513,0.3103,900.0,9.7284,0.0
233,62.733,30.0,4.3422,3.3905,23.0161,3.824,0.3282,1200.0,8.5124,0.0
234,63.002,30.0,4.3255,3.3702,9.6863,3.4993,0.8813,900.0,7.2963,0.0
235,63.269,30.0,4.2603,3.398,0.0,3.5526,0.6765,1200.0,9.7284,0.0
236,63.538,30.0,4.1874,3.3813,8.3533,3.6201,0.3764,900.0,9.7284,0.0
237,63.805,30.0,4.1533,3.3692,23.4604,3.5327,0.517,1200.0,7.2963,0.0
238,64.074,30.0,4.1367,3.3869,6.7775,3.8267,0.2643,900.0,8.5124,0.0
239,64.342,30.0,4.3088,3.3958,0.0,3.9704,0.3787,1200.0,9.7284,0.0
240,64.61,30.0,4.2936,3.3647,6.9315,3.5261,0.5728,900.0,9.7284,0.0
241,64.877,30.0,4.27,3.3905,24.5268,4.0134,0.5143,1200.0,9.7284,0.0
242,65.147,30.0,4.2766,3.3869,14.6628,3.7645,0.3681,900.0,8.5124,0.0
243,65.416,30.0,4.3366,3.2417,0.0889,3.4083,0.6526,1200.0,7.2963,0.0
244,65.684,30.0,4.2533,3.3639,1.1552,3.9525,0.7803,900.0,9.7284,0.0
245,65.951,30.0,4.3088,3.3692,22.9018,3.517,0.3255,1200.0,9.7284,0.0
246,66.221,30.0,4.2922,3.3813,18.484,3.8299,0.2617,900.0,9.7284,0.0
247,66.489,30.0,4.2755,3.2258,0.17,3.6241,0.6473,1200.0,9.7284,0.0
248,66.757,30.0,4.2811,3.3869,0.34,3.93,0.5907,900.0,7.2963,0.0
249,67.024,30.0,4.2766,3.3535,19.9058,3.444,0.525,1200.0,9.7284,0.0
250,67.294,30.0,4.17,3.3758,18.6617,3.7627,0.3867,900.0,9.7284,0.0
251,67.562,30.0,4.1145,3.3852,0.3555,3.7327,0.4603,1200.0,7.2963,0.0
252,67.83,30.0,4.1589,3.4202,0.0,3.4785,0.6978,1200.0,8.5124,0.0
253,68.1,30.0,4.1821,3.3869,10.3972,3.8691,0.4654,900.0,9.7284,0.0
254,68.368,30.0,4.2811,3.348,23.9047,4.0293,0.3815,1200.0,9.7284,0.0
255,68.637,30.0,4.3088,3.4035,13.863,3.8296,1.1632,900.0,8.5124,0.0
256,68.905,30.0,4.32,3.3924,0.0,3.5936,0.5063,1200.0,7.2963,0.0
257,69.173,30.0,4.283,3.4202,0.0,3.8767,0.6154,900.0,8.5124,0.0
258,69.44,30.0,4.2883,3.3535,15.0182,3.8029,0.3077,1200.0,9.7284,0.0
259,69.709,30.0,4.3033,3.3806,22.4829,3.6188,0.4044,1200.0,9.7284,0.0
260,69.979,30.0,4.3255,3.3758,13.5964,3.6627,0.6632,900.0,9.7284,0.0
261,70.247,30.0,4.2977,3.3799,0.0,3.4879,0.4345,1200.0,7.2963,0.0
262,70.515,30.0,4.2777,3.4035,0.0,3.6804,0.3096,1200.0,8.5124,0.0
263,70.785,30.0,4.2565,3.3924,8.7977,3.8362,0.9318,900.0,9.7284,0.0
264,71.052,30.0,4.2866,3.3586,23.9047,4.1577,0.4984,1200.0,9.7284,0.0
265,71.321,30.0,4.3088,3.3869,19.106,4.1794,0.2826,900.0,8.5124,0.0
266,71.589,30.0,4.3337,3.398,2.3994,4.0578,0.2617,900.0,7.2963,0.0
267,71.857,30.0,4.1756,3.4224,0.0,3.8957,0.5223,1200.0,7.2963,0.0
268,72.125,30.0,4.1236,3.4035,0.1777,4.0895,0.6686,900.0,8.5124,0.0
269,72.392,30.0,4.2366,3.3639,14.7516,3.9403,0.8242,1200.0,9.7284,0.0
270,72.662,30.0,4.2866,3.3702,22.6606,4.0844,0.384,1200.0,9.7284,0.0
271,72.931,30.0,4.2922,3.3758,16.1503,3.975,0.4877,900.0,7.2963,0.0
272,73.199,30.0,4.32,3.3799,0.0,3.7083,0.7601,1200.0,9.7284,0.0
273,73.467,30.0,4.1952,3.3869,0.0,3.7274,0.4171,1200.0,9.7284,0.0
274,73.736,30.0,4.2724,3.3758,7.909,3.4281,0.384,900.0,8.5124,0.0
275,74.003,30.0,4.3144,3.4171,23.1938,3.8571,0.2467,1200.0,7.2963,0.0
276,74.272,30.0,4.3422,3.3869,21.2447,3.9975,0.4349,900.0,7.2963,0.0
277,74.541,30.0,4.2977,3.4702,6.9315,4.0332,0.5037,900.0,7.2963,0.0
278,74.808,30.0,4.3088,3.3799,0.0,3.9869,0.3415,1200.0,8.5124,0.0
279,75.076,30.0,4.2777,3.3591,0.0,3.8849,0.228,1200.0,9.7284,0.0
280,75.344,30.0,4.2929,3.3905,9.6863,3.9048,0.7829,900.0,9.7284,0.0
281,75.612,30.0,4.2089,3.4064,20.7945,3.7631,0.7297,1200.0,9.7284,0.0
282,75.881,30.0,4.07,3.3647,22.2163,3.5867,0.3814,1200.0,7.2963,0.0
283,76.15,30.0,4.2478,3.3869,14.485,3.8299,0.3548,900.0,7.2963,0.0
284,76.42,30.0,4.1922,3.3958,5.0653,3.8744,0.3548,900.0,8.5124,0.0
285,76.687,30.0,4.2644,3.3321,0.0,4.1503,0.5196,1200.0,9.7284,0.0
286,76.955,30.0,4.2922,3.3746,0.0,3.7539,0.6872,1200.0,9.7284,0.0
287,77.224,30.0,4.2811,3.3639,6.6099,3.5613,0.4585,900.0,8.5124,0.0
288,77.491,30.0,4.32,3.3958,19.0172,3.7274,0.5117,1200.0,7.2963,0.0
