,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
0,0.0,45.5903,12.389,33.2013,2830.6159,25.572,7.9333,81.74103519999997,10.403,0.0,1.5322,363.85659959941285,2.351599920760244,15.9394766,0.006462985482053185,6.778141323821341
1,1.485398,45.456,12.3416,33.1144,2894.4677,25.6898,7.9816,79.73188559999997,10.4728,0.0,1.4891,364.56164717730087,2.4192864009447588,15.59504648,0.0066361517172105694,6.446134890813241
2,1.6854,45.3772,12.3264,33.0508,2901.6345,26.0978,7.885,79.73188559999997,10.5317,0.0,1.4891,369.6295305124324,2.395923909313332,15.682754470000003,0.006481960210245555,6.545597883571626
3,1.885401,45.4963,12.3688,33.1275,2886.225,25.7099,8.0459,78.93941359999997,10.4433,0.0,1.4721,364.993389565164,2.4318312341657564,15.37358193,0.006662671992670678,6.321812843757611
4,2.085405,45.5044,12.3759,33.128499999999995,2878.1948,25.8026,8.062,78.98602959999997,10.4125,0.0,1.4731,366.32063910849934,2.429917873352685,15.33865375,0.00663330867533504,6.312416529879036
5,2.28541,45.7498,12.4738,33.275999999999996,2863.2512,25.7649,7.9816,81.10705759999996,10.254,0.0,1.5186,367.43851965605677,2.3931946763989673,15.571724399999999,0.006513183970584066,6.506668493609857
6,2.485413,45.8114,12.4587,33.3527,2857.0339,25.8723,8.0137,80.51969599999997,10.3812,0.0,1.506,369.8333730770551,2.397601994371031,15.6340872,0.006482924930280666,6.520718299661461
7,2.685415,45.4277,12.3537,33.074,2883.34,26.2272,8.1747,80.49638799999997,10.5904,0.0,1.5055,371.72693428198943,2.4682906494728827,15.943847200000002,0.006640064041204113,6.459469108066711
8,2.88542,45.4752,12.3648,33.1104,2899.0549,25.5866,7.9172,79.16317039999997,10.4484,0.0,1.4769,363.05262539433363,2.4035694380748254,15.43124196,0.006620443621538783,6.420135701325892
9,3.085442,45.4974,12.3486,33.1488,2888.7819,25.6389,8.1103,80.67819039999998,10.4287,0.0,1.5094,364.2229830785189,2.453467394901129,15.74107978,0.006736168525565594,6.415850405313555
10,3.287062,45.5923,12.3739,33.2184,2879.581,25.7093,8.0298,78.93941359999997,10.4721,0.0,1.4721,366.0014366369051,2.421378295282555,15.41597841,0.00661576172359319,6.36661294934135
11,3.516598,45.5388,12.3971,33.1417,2888.8576,26.0575,8.0781,78.75761119999996,10.5528,0.0,1.4682,370.0890848729666,2.4437905287490613,15.49362096,0.006603249403013046,6.339995501959386
12,3.745881,45.2893,12.3224,32.966899999999995,2900.5378,25.8558,7.885,77.24259119999996,10.6134,0.0,1.4357,365.25839693061073,2.3950183473787243,15.237658380000001,0.00655705212393437,6.362230333925066
13,3.9713,45.4519,12.3426,33.109300000000005,2911.5935,25.6238,8.1103,81.35878399999997,10.4954,0.0,1.524,363.56820177422225,2.472841483621889,15.9949896,0.006801589004633404,6.468263212962874
14,4.205251,45.5064,12.4042,33.102199999999996,2898.8054,25.6006,7.9172,82.01140799999997,10.4939,0.0,1.538,363.1599581677516,2.403362580807376,16.1396182,0.006617917330239392,6.715432090391506
15,4.429965,45.4792,12.3527,33.1265,2889.2119,25.8751,8.2069,79.32166479999997,10.5136,0.0,1.4803,367.32741386413215,2.483059658130839,15.56328208,0.006759799471567016,6.267784194808875
16,4.659394,45.4711,12.3426,33.1285,2888.1701,25.8427,8.1103,78.35205199999997,10.4309,0.0,1.4595,366.8899405598358,2.4529477878819206,15.22389855,0.006685786435406155,6.206368771976831
17,4.900918,45.6064,12.3941,33.2123,2878.4157,25.8339,8.1425,80.18406079999997,10.3933,0.0,1.4988,367.70671190069675,2.45436924076936,15.577478039999999,0.006674801305862998,6.346835586611654
18,5.13024,45.7266,12.4486,33.278,2868.6174,25.9657,8.0942,77.94649279999997,10.3505,0.0,1.4508,370.3247593431415,2.431505056379933,15.016505400000002,0.006565872237904865,6.175806774737633
19,5.360327,45.5317,12.3739,33.1578,2881.5676,25.9485,7.9977,81.89952959999997,10.4508,0.0,1.5356,368.722708125018,2.4133623834814015,16.048248479999998,0.00654519597058051,6.649746672876189
20,5.588992,45.563,12.3819,33.1811,2871.3078,25.8911,8.1908,78.85084319999996,10.4297,0.0,1.4702,368.1694805154181,2.4628314442598502,15.33374494,0.006689395983643224,6.226063491165235
21,5.818365,45.6095,12.4183,33.191199999999995,2888.6706,25.66,7.9011,78.69234879999998,10.4564,0.0,1.4668,364.99599109865306,2.390089683276112,15.337447520000001,0.006548262834563862,6.417101260809954
22,6.047759,45.4166,12.3446,33.072,2882.675,25.62,8.0942,80.22601519999996,10.5189,0.0,1.4997,363.098595306478,2.4434205964169435,15.775194330000001,0.00672935843873079,6.456192745994245
23,6.277205,45.455,12.3476,33.1074,2891.3991,25.7633,8.0459,79.75053199999996,10.531,0.0,1.4895,365.5262313205769,2.4361907480597518,15.6859245,0.006664886236093801,6.43870949452242
24,6.507116,45.4863,12.3809,33.1054,2890.229,25.8421,8.0137,79.77383999999996,10.5138,0.0,1.49,366.62175290870874,2.425459079988162,15.665562,0.006615698770585818,6.458802842419613
25,6.735791,45.5408,12.3648,33.175999999999995,2899.6713,25.8174,7.9172,78.73430319999997,10.5366,0.0,1.4677,367.06419728147625,2.404080487452203,15.46456782,0.006549482366455586,6.432633142157833
26,6.965189,45.7003,12.4304,33.2699,2897.5327,26.0213,8.1747,80.02556639999997,10.3517,0.0,1.4954,371.0260463954863,2.480440346942059,15.479932179999999,0.006685353686188633,6.240800025319697
27,7.194655,45.6953,12.4183,33.277,2869.166,25.9962,7.9655,77.65281199999995,10.3357,0.0,1.4445,370.7484444960213,2.3933010711548253,14.929918649999998,0.006455323297197297,6.238211660848818
28,7.424074,45.7387,12.4476,33.2911,2867.7199,25.9857,8.1264,80.90660879999997,10.3521,0.0,1.5143,370.75807754956617,2.440414198055545,15.67618503,0.006582227996716509,6.423575572741035
29,7.654024,45.6297,12.4163,33.2134,2877.2211,25.8245,7.885,80.56631199999997,10.4665,0.0,1.507,367.58527382771734,2.3757653921852686,15.7730155,0.006463168035667175,6.639130089142227
30,7.886812,45.6579,12.4234,33.2345,2896.9221,25.8569,7.9494,79.73188559999997,10.4103,0.0,1.4891,368.2837776635632,2.4115695129168397,15.50197773,0.006548128533426392,6.428169558027817
31,8.112154,45.3974,12.3416,33.0558,2889.9204,25.7829,7.9172,79.79714799999996,10.5574,0.0,1.4905,365.2256014661039,2.395996140641895,15.7358047,0.006560318145890613,6.567541755632514
32,8.345488,45.4347,12.3628,33.0719,2905.748,25.7458,8.0137,79.89037999999996,10.53,0.0,1.4925,364.88037168864537,2.4384825115094486,15.716024999999998,0.006682964337665772,6.445002137936843
33,8.574919,45.7276,12.4173,33.310300000000005,2896.3627,25.8054,8.0781,79.86707199999996,10.3505,0.0,1.492,368.40112063708483,2.450139367922482,15.442946000000001,0.0066507380967935105,6.302884726551028
34,8.800892,45.4095,12.3012,33.1083,2873.363,26.1269,8.0942,80.74811439999996,10.5128,0.0,1.5109,370.6951676487862,2.4355275343846876,15.883789519999999,0.006570162621305653,6.521703941241988
35,9.029687,45.7973,12.4617,33.3356,2889.4648,25.6762,7.9172,79.48015919999996,10.2988,0.0,1.4837,366.83921933270915,2.395618408493398,15.28032956,0.006530431541237862,6.378448882269937
36,9.259014,45.8569,12.4648,33.3921,2854.8193,25.6757,8.0137,76.22636239999996,10.3143,0.0,1.4139,367.46310833541185,2.395743518216187,14.58338877,0.006519684463207141,6.087207858067562
37,9.487739,45.6004,12.4193,33.1811,2874.7145,25.8224,7.9977,80.22601519999996,10.387,0.0,1.4997,367.1925717200633,2.4076227944638693,15.577383900000001,0.006556839598322183,6.470026756607769
38,9.717686,45.564,12.3951,33.1689,2877.2712,25.9646,7.9977,78.82753519999997,10.4462,0.0,1.4697,369.07685342405813,2.409764074649643,15.352780139999998,0.006529166086394741,6.3710718827245145
39,9.947607,45.456,12.3264,33.1296,2888.5036,25.9131,7.9333,79.52677519999996,10.5317,0.0,1.4847,367.90181161806834,2.399691472402059,15.63641499,0.006522641086892125,6.51601056628674
40,10.176507,45.4873,12.3718,33.1155,2902.1704,25.2555,8.062,77.89987679999996,10.4365,0.0,1.4498,358.41061936612266,2.4501592895919035,15.1308377,0.006836179390904217,6.175450618363747
41,10.405799,45.2479,12.287,32.9609,2911.3776,26.1095,7.9655,79.57339119999996,10.5749,0.0,1.4857,368.77420864858834,2.428511675035939,15.71112893,0.006585362040191135,6.46944755979709
42,10.647352,45.4842,12.3506,33.1336,2892.6813,25.5002,7.9655,81.92283759999997,10.4884,0.0,1.5361,362.0840242239213,2.4129162459751488,16.111231240000002,0.006663967710663049,6.677078521425785
43,10.872799,45.6125,12.4072,33.205299999999994,2896.7595,25.8938,7.9977,79.84376399999996,10.4835,0.0,1.4915,368.48045318209637,2.426085860797572,15.63614025,0.006584028650221629,6.4450069565384815
44,11.102689,45.7357,12.4244,33.3113,2864.3447,26.033,7.9011,83.88537119999997,10.3371,0.0,1.5782,371.66169086789535,2.3699624030571744,16.31401122,0.006376665826178899,6.883658238187854
45,11.335485,45.5802,12.3961,33.1841,2890.8974,25.9873,8.1586,81.65246479999996,10.4401,0.0,1.5303,369.57135001174964,2.469886162763957,15.97648503,0.00668311048106254,6.4685106831487795
46,11.560841,45.3923,12.3274,33.064899999999994,2905.3439,26.1652,7.9655,80.09082879999997,10.5434,0.0,1.4968,370.7446144283448,2.423478693091699,15.78136112,0.006536787316057139,6.511862953442054
47,11.790136,45.4135,12.3416,33.0719,2903.769,25.6608,7.9655,80.79006879999997,10.5698,0.0,1.5118,363.6757157217096,2.4221649978029074,15.979423640000002,0.006660232985301626,6.597165616089154
48,12.019602,45.4953,12.3658,33.1295,2903.4318,25.7611,7.9655,80.09082879999997,10.4901,0.0,1.4968,365.74266766233234,2.421883724038617,15.701581679999999,0.00662182440872497,6.483210372220841
