,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
0,0.0,41.5683,35.4252,6.143100000000004,3361.6418,25.5095,57.99950639999996,57.99950639999996,13.1107,0.0,6.143100000000004,3361.6418,35.4252,25.567,3258.0,0.0,1.0229,0.0,1.0229,62.718088965228056,20.417583968079118,13.41093503,0.3255453778159434,0.6568326130538596,13.310699999999999,41.5683,35.4252,0.0,1.1229,25.5095,3361.6418
1,2.318111,41.6172,35.5108,6.106399999999994,3361.6418,25.5095,53.55700159999996,53.55700159999996,13.0531,0.109,6.143100000000004,3361.6418,35.4252,25.567,3258.0,0.0,1.0229,0.0,0.9276,62.310850263679164,18.853687645289124,12.10805556,0.3025747131600111,0.6422115284712155,13.2531,41.6172,35.5108,0.0,1.0276,25.5095,3361.6418
2,2.338113,41.5084,35.4087,6.099699999999999,3383.0939,25.5695,56.330653599999955,56.330653599999955,13.0975,0.113,6.143100000000004,3361.6418,35.4252,25.47290482618169,3345.3952663177192,0.0,1.0229,0.0,0.9871,62.382888531860495,19.956641691128354,12.92854225,0.31990570107916694,0.6478315565362549,13.2975,41.5084,35.4087,0.0,1.0871,25.5695,3383.0939
3,2.35812,41.5573,35.4472,6.110099999999996,3383.0939,25.5695,55.01608239999996,55.01608239999996,13.0164,0.109,6.143100000000004,3361.6418,35.4252,25.47290482618169,3345.3952663177192,0.0,1.0229,0.0,0.9589,62.498562759530216,19.490919659884664,12.481425960000001,0.3118618860865333,0.6403713204815425,13.2164,41.5573,35.4472,0.0,1.0589,25.5695,3383.0939
4,2.378127,41.4278,35.4417,5.9861,3390.3654,25.8051,55.81321599999996,55.81321599999996,13.0886,0.119,6.143100000000004,3361.6418,35.4252,25.47290482618169,3345.3952663177192,0.0,1.0229,0.0,0.976,61.68253019998011,19.815825645206186,12.774473599999999,0.3212550714272187,0.6446601735764859,13.288599999999999,41.4278,35.4417,0.0,1.076,25.8051,3390.3654
5,2.398132,41.6178,35.5266,6.091200000000001,3390.3654,25.8051,54.363458399999956,54.363458399999956,13.0283,0.11,6.143100000000004,3361.6418,35.4252,25.47290482618169,3345.3952663177192,0.0,1.0229,0.0,0.9449,62.8622783254042,19.301106267103826,12.310440669999998,0.3070379690534343,0.637810107857989,13.228299999999999,41.6178,35.5266,0.0,1.0449,25.8051,3390.3654
6,2.589023,41.4614,35.4759,5.985499999999995,3388.3713,25.8451,57.067186399999954,57.067186399999954,13.0717,0.118,6.143100000000004,3361.6418,35.4252,25.47290482618169,3345.3952663177192,0.0,1.0229,0.0,1.0029,61.77139768614443,20.249116216779043,13.10960793,0.3278073181970593,0.647416301514284,13.2717,41.4614,35.4759,0.0,1.1029,25.8451,3388.3713
7,2.8306,41.619,35.5828,6.036200000000001,3388.3713,25.8451,54.14436319999996,54.14436319999996,13.0318,0.109,6.143100000000004,3361.6418,35.4252,25.47290482618169,3345.3952663177192,0.0,1.0229,0.0,0.9402,62.34138765114359,19.21201257821771,12.25249836,0.3081742852072252,0.6377519434841354,13.2318,41.619,35.5828,0.0,1.0402,25.8451,3388.3713
8,3.060234,41.6282,35.5468,6.081400000000002,3384.5917,25.648,54.71773999999996,54.71773999999996,13.0238,0.122,6.143100000000004,3361.6418,35.4252,25.551112358926535,3343.0965043654783,0.0,1.0229,0.0,0.9525,62.37024095059671,19.393806316172363,12.4051695,0.3109464709545397,0.6396459414805753,13.223799999999999,41.6282,35.5468,0.0,1.0525,25.648,3384.5917
9,3.317384,41.6783,35.5816,6.0966999999999985,3384.5917,25.648,53.81338959999996,53.81338959999996,13.0424,0.108,6.143100000000004,3361.6418,35.4252,25.551112358926535,3343.0965043654783,0.0,1.0229,0.0,0.9331,62.5409379823912,19.073274135940633,12.16986344,0.30497262675067066,0.6380584347114152,13.2424,41.6783,35.5816,0.0,1.0331000000000001,25.648,3384.5917
