,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
47,1033.4739,43.91458095,30.34695238,157.0267524,8.868766667,3.150719048,2895.053519,26.33672857,9.1402,13.56762857
48,1046.05,44.00589048,30.30602857,148.3285429,10.10808571,2.975933333,3113.693386,26.26030476,9.1402,13.6998619
49,1058.5999,44.06479524,30.18268571,139.3030905,11.4437619,2.761733333,3343.731967,26.61804762,9.1402,13.88210952
50,1078.7049,44.21126667,30.20215714,130.3251667,12.66418095,2.576852381,3552.816805,26.29898095,9.1402,14.00910952
51,1091.0909,44.29527619,30.10521429,121.7748714,13.93450952,2.394990476,3769.829262,26.67153333,9.1402,14.1900619
52,1103.3879,44.36254286,30.02620952,112.7838952,15.15852857,2.209914286,3980.501143,26.20520476,9.1402,14.33633333
53,1124.587,44.52577143,29.95013333,103.9109619,16.41999048,1.991828571,4195.981824,26.70837619,9.1402,14.5756381
54,1135.3599,44.56374286,29.94460476,99.50821429,17.01119048,1.921485714,4298.215919,26.44496667,9.1402,14.6191381
55,1146.383,44.64608095,29.95682381,95.24647143,17.60545714,1.831004762,4395.5192,26.30367143,9.1402,14.68925714
56,1167.6899,44.77492273,29.82175,86.39474091,18.84225909,1.664990909,4608.740132,26.50198182,9.1402,14.95317273
57,1295.056,44.74273333,29.8169381,139.2249143,11.8913381,2.782452381,3444.532071,26.2784381,9.6387,14.92579524
58,1307.612,44.59375238,29.88272381,147.6480048,10.56825238,2.962461905,3221.344176,26.05677143,9.6387,14.71102857
59,1319.904,44.54779048,29.93432381,156.8068048,9.385771429,3.143419048,3015.037667,26.16011429,9.6387,14.61346667
60,1332.6999,44.49987727,30.00475455,165.3287455,8.089081818,3.355613636,2792.973823,26.22801364,9.6387,14.49512273
61,1367.791,44.86577143,29.78654762,130.2837667,13.17095238,2.582533333,3668.539176,26.18003333,9.6387,15.07922381
62,1383.603,44.95401905,29.72138571,121.5212048,14.4160381,2.40802381,3882.85079,26.46642381,9.6387,15.23263333
63,1397.4139,45.1157381,29.67141429,112.6988333,15.66708571,2.221871429,4097.164105,26.07028571,9.6387,15.44432381
64,1415.232,45.20932857,29.53571429,103.8588571,16.90921905,2.036514286,4310.44669,26.59083333,9.6387,15.67361429
65,1437.5699,45.15160476,29.67829524,112.6053381,15.68449524,2.220585714,4101.912329,26.16141429,9.6387,15.47330952
