,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
806,459.299,30.0,39.3939,31.1584,114.3695,13.8779,2.1301,3750.0,27.3612,10.0
807,461.375,30.0,39.4606,31.4905,107.5269,13.8222,1.8902,3720.0,27.3612,10.0
808,463.452,30.0,39.3273,31.1406,96.7742,13.8593,2.4447,3750.0,27.4828,10.0
809,465.527,30.0,39.7216,31.1176,105.5719,13.8554,2.2474,3720.0,27.4828,10.0
810,467.603,30.0,39.8216,31.5072,118.9905,13.8037,2.1541,3750.0,27.4828,10.0
811,469.68,30.0,39.9882,31.5127,107.2603,13.7097,2.506,3720.0,27.3612,10.0
812,471.757,30.0,39.4884,31.1991,92.2421,13.7494,2.5673,3750.0,27.4828,10.0
813,473.832,30.0,39.405,31.2961,104.4166,13.7018,2.3914,3720.0,27.2396,10.0
814,475.909,30.0,39.4884,31.1961,118.2796,13.6634,2.0395,3750.0,27.4828,10.0
815,477.986,30.0,39.5772,31.6227,100.5065,13.6382,2.0021,3720.0,27.4828,10.0
816,480.062,30.0,39.7161,31.546,95.5301,13.8289,2.2714,3750.0,27.4828,10.0
817,482.138,30.0,39.5828,30.9184,107.7935,13.911,2.2234,3720.0,27.118,10.0
818,484.214,30.0,39.4939,30.6907,108.5933,13.8527,2.2714,3750.0,27.4828,10.0
819,486.291,30.0,39.6105,31.3516,97.2185,13.8712,2.8739,3750.0,27.726,10.0
820,488.367,30.0,39.4273,30.9684,107.6157,13.7772,2.3567,3720.0,27.4828,10.0
821,490.443,30.0,39.6217,30.9962,110.2639,13.9547,2.1221,3750.0,27.3612,10.0
822,492.519,30.0,39.6383,31.4127,98.2849,13.8037,2.0874,3750.0,27.2396,10.0
823,494.595,30.0,39.7105,31.1739,105.0387,13.7799,1.9278,3720.0,27.2396,10.0
824,498.67,30.0,39.6661,31.2905,94.1971,13.7587,2.0762,3750.0,27.4828,10.0
825,500.746,30.0,39.605,31.1795,114.014,13.858,2.1887,3750.0,27.2396,10.0
826,502.822,30.0,39.8257,31.6182,116.8577,13.719,2.2447,3720.0,27.4828,10.0
827,504.898,30.0,39.5495,31.0406,95.4412,13.8183,2.2341,3750.0,27.4828,10.0
828,507.972,30.0,39.4217,31.3183,114.8138,13.8368,1.8964,3900.0,27.4828,10.0
829,509.149,30.0,39.6939,31.2517,99.6179,13.6409,2.4207,3900.0,27.2396,10.0
830,510.324,30.0,39.4828,31.3183,94.1023,13.7627,2.1274,3900.0,27.726,10.0
831,512.498,30.0,39.6939,30.974,112.2367,13.6775,2.1088,3900.0,27.9692,10.0
832,512.775,30.0,39.4717,31.0017,95.5301,13.8726,2.2901,3900.0,26.7531,10.0
833,513.05,30.0,39.3773,30.9129,99.9733,13.6819,2.0332,3900.0,26.7531,10.0
834,513.326,30.0,39.3995,31.4127,100.9509,13.7176,2.0714,3600.0,26.7531,10.0
835,513.602,30.0,39.6383,31.135,116.68,14.0023,2.1354,3900.0,27.9692,10.0
836,513.879,30.0,39.7327,31.4127,113.6586,13.4661,2.2501,3600.0,26.7531,10.0
837,514.155,30.0,39.5772,31.2905,96.241,13.7958,2.2981,3600.0,27.9692,10.0
838,514.43,30.0,39.3884,31.1017,98.907,13.6528,2.6686,3900.0,26.7531,10.0
839,514.705,30.0,39.605,31.1017,98.8181,13.7481,2.2181,3600.0,27.9692,10.0
840,514.98,30.0,39.4995,31.1795,113.8363,13.6369,2.1594,3900.0,29.1852,10.0
841,515.258,30.0,39.8549,31.3183,108.5933,13.6528,2.1141,3600.0,29.1852,10.0
842,515.534,30.0,39.4273,31.6553,106.2828,13.5217,2.2154,3600.0,27.9692,10.0
843,515.811,30.0,39.3162,31.0184,99.4402,13.8315,2.4793,3900.0,27.9692,10.0
844,516.086,30.0,39.6105,31.3961,106.2828,13.7574,2.0874,3600.0,29.1852,10.0
845,516.364,30.0,39.5161,30.9462,118.8128,13.8527,2.2236,3900.0,27.9692,10.0
846,516.64,30.0,39.5661,31.4294,105.7022,13.8911,2.0448,3600.0,26.7531,10.0
847,516.917,30.0,39.7772,31.5627,98.6404,13.7574,2.0848,3900.0,27.9692,10.0
848,517.192,30.0,39.6828,31.2239,99.0847,13.6484,2.0688,3900.0,29.1852,10.0
849,517.468,30.0,39.6105,31.3683,108.3267,13.5945,2.5593,3600.0,26.7531,10.0
850,517.744,30.0,39.4884,31.2128,116.4134,13.625,2.3807,3900.0,27.9692,10.0
851,518.022,30.0,39.5661,31.3794,94.1971,13.9176,2.4553,3900.0,26.7531,10.0
852,518.297,30.0,39.755,31.6793,101.0397,13.7984,2.131,3900.0,27.9692,10.0
853,518.574,30.0,39.555,31.1295,100.6843,13.5733,2.2767,3600.0,26.7531,10.0
854,518.85,30.0,39.9049,31.1461,105.3941,13.1337,2.0341,3600.0,27.9692,10.0
855,519.127,30.0,39.5328,31.3683,104.3277,13.0185,2.346,3600.0,26.7531,10.0
856,519.403,30.0,39.7772,30.974,115.5247,13.1271,2.2501,3600.0,26.7531,10.0
857,519.68,30.0,39.6105,31.185,110.726,12.9616,2.0528,3600.0,27.9692,10.0
858,519.956,30.0,39.4162,31.5127,99.6179,13.1059,2.1194,3600.0,26.7531,10.0
859,520.231,30.0,39.7605,31.2961,120.7678,13.2886,2.0987,3600.0,26.7531,10.0
860,520.508,30.0,39.455,31.1961,109.8374,13.0291,2.4447,3600.0,26.7531,10.0
861,520.784,30.0,39.5976,31.4016,103.3502,12.8398,2.5487,3600.0,26.7531,10.0
862,521.061,30.0,39.294,31.3794,122.1008,13.3204,2.0732,3600.0,26.7531,10.0
863,521.337,30.0,39.5383,31.2572,111.3481,12.8835,2.2207,3600.0,26.7531,10.0
864,521.615,30.0,39.5994,31.4405,100.9509,13.2926,2.4953,3600.0,26.7531,10.0
865,521.891,30.0,39.6161,31.5086,117.6575,12.8901,2.2981,3600.0,26.7531,10.0
866,522.168,30.0,39.5994,31.0517,115.6136,13.1403,2.3354,3600.0,26.7531,10.0
867,522.444,30.0,39.6828,31.385,106.0162,13.0146,2.1434,3600.0,29.1852,10.0
868,522.722,30.0,39.4162,31.4016,103.4391,13.0093,2.1165,3600.0,27.9692,10.0
869,522.998,30.0,39.3217,31.3572,115.1693,13.2436,2.394,3900.0,26.7531,10.0
870,523.276,30.0,39.4439,31.4849,117.4798,12.8292,2.6313,3600.0,26.7531,10.0
871,523.552,30.0,39.6883,30.9351,96.1877,12.91,2.45,3600.0,27.9692,10.0
872,523.828,30.0,39.5939,31.085,115.2581,12.947,2.1191,3600.0,26.7531,10.0
873,524.105,30.0,39.6605,31.5738,119.1682,13.2065,2.3727,3600.0,26.7531,10.0
874,524.383,30.0,39.5383,30.8073,102.1061,12.9338,2.434,3600.0,29.1852,10.0
875,524.66,30.0,39.6883,31.5516,105.3112,12.9907,2.1088,3600.0,27.9692,10.0
876,524.937,30.0,39.6439,31.6238,118.1018,13.1205,2.402,3900.0,26.7531,10.0
877,525.214,30.0,39.5383,31.2239,113.4809,13.1668,2.1941,3600.0,26.7531,10.0
878,525.492,30.0,39.5883,31.2628,106.7271,12.8014,2.1267,3600.0,26.7531,10.0
879,525.769,30.0,39.8383,31.1795,120.5012,12.3062,2.634,3600.0,27.9692,10.0
880,526.047,30.0,39.3551,31.2072,118.2796,12.6147,2.3307,3600.0,26.7531,10.0
881,526.324,30.0,39.4828,31.2739,111.9583,12.3379,2.0235,3300.0,26.7531,10.0
882,526.601,30.0,39.7438,31.4849,103.3502,12.3936,2.4455,3600.0,26.7531,10.0
883,526.878,30.0,39.3662,31.1739,110.0151,12.2479,2.2901,3300.0,26.7531,10.0
884,527.156,30.0,39.5439,31.1184,125.7443,12.6028,2.5646,3600.0,26.7531,10.0
885,527.433,30.0,39.3495,31.2739,122.7228,12.5869,2.0247,3600.0,26.7531,10.0
886,527.711,30.0,39.3551,31.3294,110.9926,12.4174,2.4276,3600.0,26.7531,10.0
887,527.988,30.0,39.5994,31.235,105.4415,12.2373,2.626,3600.0,26.7531,10.0
888,528.265,30.0,39.3662,31.3405,106.105,12.3194,2.4927,3600.0,26.7531,10.0
889,528.542,30.0,39.5383,31.4294,119.4348,12.3552,2.7166,3600.0,26.7531,10.0
890,528.82,30.0,39.2551,31.7238,127.3438,12.4624,2.346,3600.0,26.7531,10.0
891,529.097,30.0,39.4717,31.2183,112.2367,12.3565,2.4767,3300.0,26.7531,10.0
892,529.375,30.0,39.8327,31.4516,105.7496,12.3565,2.4761,3600.0,29.1852,10.0
893,529.652,30.0,39.7105,31.2961,114.8257,12.3975,2.362,3300.0,29.1852,10.0
894,529.929,30.0,39.3884,31.3183,118.635,12.4743,2.4207,3600.0,26.7531,10.0
895,530.206,30.0,40.0049,31.6238,123.7004,12.5613,2.4713,3600.0,27.9692,10.0
896,530.484,30.0,39.5272,31.3072,111.6147,12.089,2.3647,3600.0,26.7531,10.0
897,530.761,30.0,39.5383,31.796,102.817,12.3671,2.2954,3600.0,26.7531,10.0
898,531.039,30.0,39.1385,31.0017,114.9027,12.4002,2.2287,3300.0,26.7531,10.0
899,531.316,30.0,39.5939,31.7126,126.6862,12.2876,2.5327,3600.0,27.9692,10.0
900,531.593,30.0,39.7272,31.0184,118.5462,12.6213,2.3114,3600.0,27.9692,10.0
901,531.87,30.0,39.5883,31.085,114.6361,12.4995,2.1088,3600.0,29.1852,10.0
902,532.148,30.0,39.7438,31.3627,109.3931,12.3154,2.7993,3600.0,27.9692,10.0
903,532.425,30.0,39.4661,31.3239,110.6372,12.2876,2.4607,3300.0,29.1852,10.0
904,532.703,30.0,39.3606,31.1517,123.7892,12.3194,2.3834,3600.0,27.9692,10.0
905,532.98,30.0,39.405,31.0295,118.9964,12.4134,2.5966,3300.0,26.7531,10.0
906,533.257,30.0,39.2829,30.8906,104.5055,12.5405,2.6446,3600.0,26.7531,10.0
907,533.534,30.0,39.4439,31.2628,112.059,12.3936,2.378,3300.0,26.7531,10.0
908,533.812,30.0,39.4162,31.4127,121.1233,12.3062,2.3674,3600.0,27.9692,10.0
909,534.089,30.0,39.0829,31.3572,119.2571,12.6902,2.8688,3600.0,26.7531,10.0
910,534.367,30.0,39.3162,31.2072,120.9455,12.2943,2.4873,3300.0,26.7531,10.0
911,534.644,30.0,39.3328,31.0961,105.3112,12.2691,2.562,3600.0,27.9692,10.0
912,534.921,30.0,39.4217,31.4738,104.3277,12.612,2.5407,3600.0,27.9692,10.0
913,535.198,30.0,39.5939,31.3128,117.2132,12.5472,2.3647,3300.0,29.1852,10.0
914,535.476,30.0,39.6939,31.2017,122.5451,12.4452,2.4367,3600.0,27.9692,10.0
915,535.753,30.0,39.0718,31.3072,120.7678,12.5233,2.5833,3600.0,26.7531,10.0
916,536.031,30.0,39.6439,31.0795,115.347,12.2069,2.5646,3600.0,27.9692,10.0
917,536.308,30.0,39.5939,31.1739,99.5764,12.187,2.4633,3600.0,27.9692,10.0
918,536.584,30.0,39.7772,31.7126,107.7935,12.5908,2.2261,3600.0,26.7531,10.0
919,536.86,30.0,39.344,30.724,115.0804,12.388,2.1408,3300.0,29.1852,10.0
920,537.137,30.0,39.3162,30.974,119.7014,12.5948,2.3384,3600.0,29.1852,10.0
921,537.413,30.0,39.3384,30.924,127.5215,12.5961,2.35,3600.0,27.9692,10.0
922,537.69,30.0,39.4328,31.3072,116.0579,12.1724,2.4953,3300.0,26.7531,10.0
923,537.966,30.0,39.2773,31.2406,110.9926,12.3485,2.5767,3300.0,26.7531,10.0
924,538.243,30.0,39.7772,31.5405,107.1714,12.5154,2.3834,3600.0,26.7531,10.0
925,538.519,30.0,39.344,31.1295,102.1061,12.4558,2.1834,3600.0,26.7531,10.0
926,538.796,30.0,39.3106,31.4238,112.3256,12.4823,1.9457,3300.0,26.7531,10.0
927,539.072,30.0,39.3328,31.4294,114.2806,12.2188,2.369,3300.0,27.9692,10.0
928,539.348,30.0,39.3217,31.5627,120.4123,12.3631,2.3354,3600.0,26.7531,10.0
929,539.624,30.0,39.655,31.6293,124.5001,12.4796,2.578,3600.0,27.9692,10.0
930,539.9,30.0,39.6105,31.4016,115.1693,12.4346,2.3167,3300.0,26.7531,10.0
931,540.177,30.0,39.4995,31.3072,113.2143,12.3816,2.314,3300.0,26.7531,10.0
932,540.453,30.0,39.622,31.185,101.4841,12.3816,2.4633,3600.0,27.9692,10.0
933,540.73,30.0,39.3828,31.2183,107.0826,12.4982,2.2554,3600.0,27.9692,10.0
934,541.006,30.0,39.9271,30.9954,110.9926,12.2386,2.4873,3300.0,26.7531,10.0
935,541.283,30.0,39.6883,31.335,117.2132,12.33,2.3945,3300.0,27.9692,10.0
936,541.559,30.0,39.3495,31.305,125.3888,12.5763,2.2421,3600.0,27.9692,10.0
937,541.836,30.0,39.6161,31.2905,120.4123,12.3843,2.4687,3600.0,26.7531,10.0
938,542.112,30.0,39.4995,31.335,116.129,12.4425,2.37,3300.0,26.7531,10.0
939,542.389,30.0,39.6272,31.4238,110.0151,12.3552,2.2848,3600.0,26.7531,10.0
940,542.665,30.0,39.5272,31.4461,104.0611,12.4452,2.3588,3600.0,26.7531,10.0
941,542.943,30.0,39.6494,31.2905,115.0804,12.4743,2.3354,3300.0,26.7531,10.0
942,543.22,30.0,39.5495,31.3128,124.7312,12.2519,2.3594,3600.0,26.7531,10.0
943,543.497,30.0,39.6883,31.6349,118.635,12.5895,2.2101,3600.0,27.9692,10.0
944,543.774,30.0,39.4606,30.9462,117.2171,12.6941,1.9941,3600.0,26.7531,10.0
945,544.052,30.0,39.7327,31.6293,106.1939,12.3962,2.482,3600.0,26.7531,10.0
946,544.329,30.0,39.2162,31.0961,105.483,12.1751,2.193,3300.0,26.7531,10.0
947,544.607,30.0,39.2884,31.2683,124.1447,12.4862,2.3887,3600.0,26.7531,10.0
948,544.884,30.0,39.3051,31.5072,124.9919,12.432,2.3354,3600.0,26.7531,10.0
949,545.161,30.0,39.3606,31.6182,113.3031,12.4598,2.3027,3300.0,26.7531,10.0
950,545.438,30.0,39.4828,31.0961,109.0376,12.4505,2.3358,3600.0,26.7531,10.0
951,545.716,30.0,39.5161,31.4238,109.7485,12.2598,2.3354,3600.0,26.7531,10.0
952,545.993,30.0,39.655,31.4683,115.4359,12.3605,2.3834,3600.0,26.7531,10.0
953,546.271,30.0,39.505,31.3794,126.6329,12.4624,2.318,3600.0,26.7531,10.0
954,546.548,30.0,39.5328,31.1073,122.2548,12.3684,2.9166,3600.0,26.7531,10.0
955,546.825,30.0,39.555,31.3794,108.8599,12.4478,2.5653,3600.0,26.7531,10.0
956,547.102,30.0,39.2551,31.5571,110.0151,12.5299,2.594,3600.0,26.7531,10.0
957,547.38,30.0,39.3606,31.2517,113.0365,12.326,2.3052,3300.0,29.1852,10.0
958,547.657,30.0,39.4773,31.135,122.7228,12.5604,2.8472,3600.0,26.7531,10.0
959,547.935,30.0,39.6383,31.1906,119.5237,12.3883,2.2447,3300.0,26.7531,10.0
960,548.212,30.0,39.5772,31.085,100.0978,12.4995,2.3167,3600.0,26.7531,10.0
961,548.489,30.0,39.3051,31.6738,109.4819,12.3763,2.6126,3300.0,26.7531,10.0
962,548.766,30.0,39.1385,31.0628,123.7892,12.4015,2.2394,3600.0,27.9692,10.0
963,549.044,30.0,39.8827,31.5516,117.0355,12.2122,2.3567,3300.0,27.9692,10.0
964,549.321,30.0,39.3773,31.1295,108.0601,12.375,2.402,3600.0,27.9692,10.0
965,549.599,30.0,39.2662,31.6293,108.8599,12.3578,2.3103,3600.0,26.7531,10.0
966,549.876,30.0,39.455,30.8795,111.437,12.4306,2.2714,3300.0,26.7531,10.0
967,550.153,30.0,39.4939,31.5127,124.2335,12.4704,2.1701,3600.0,26.7531,10.0
968,550.43,30.0,39.2995,31.4405,129.3877,12.2175,2.7593,3600.0,26.7531,10.0
969,550.708,30.0,39.605,31.2072,120.7678,11.8255,2.4582,3300.0,26.7531,10.0
970,550.985,30.0,39.4439,31.1239,111.0815,12.0308,2.4633,3600.0,26.7531,10.0
971,551.263,30.0,39.4495,31.0184,119.1682,11.6798,2.3914,3300.0,27.9692,10.0
972,551.54,30.0,39.4106,31.4627,117.9537,11.8414,2.538,3300.0,27.9692,10.0
973,551.817,30.0,39.2384,31.2461,114.1029,12.0294,2.1012,3600.0,26.7531,10.0
974,552.094,30.0,39.405,31.5183,117.1243,11.4958,2.1726,3300.0,27.9692,10.0
975,552.372,30.0,39.5495,31.5571,125.6554,11.9447,2.4506,3600.0,26.7531,10.0
976,552.649,30.0,39.4661,31.5072,117.8352,11.6693,2.4506,3300.0,26.7531,10.0
977,552.927,30.0,39.7438,31.4072,112.7699,11.6481,2.522,3300.0,26.7531,10.0
978,553.204,30.0,39.4106,31.5905,123.5582,11.8652,2.3007,3600.0,26.7531,10.0
979,553.481,30.0,39.3939,31.5294,120.3235,11.5594,2.2899,3300.0,27.9692,10.0
980,553.758,30.0,39.4384,31.385,112.6811,11.7342,2.5726,3300.0,26.7531,10.0
981,554.036,30.0,39.3495,31.1017,123.1672,11.9301,2.458,3600.0,26.7531,10.0
982,554.313,30.0,39.3495,31.4238,124.5001,11.5819,1.9788,3300.0,26.7531,10.0
983,554.591,30.0,39.3106,31.4238,111.5258,11.7832,2.3817,3300.0,26.7531,10.0
984,554.868,30.0,39.4328,31.0017,119.3874,11.8652,2.2554,3600.0,29.1852,10.0
985,555.145,30.0,39.4384,31.0128,120.7678,11.562,2.3868,3300.0,26.7531,10.0
986,555.422,30.0,39.2495,31.1073,109.0376,11.8149,2.4455,3300.0,26.7531,10.0
987,555.7,30.0,39.505,31.4683,121.4787,11.9142,2.4837,3300.0,26.7531,10.0
988,555.977,30.0,39.8438,31.335,126.3663,11.7315,2.4939,3300.0,26.7531,10.0
989,556.255,30.0,39.3995,31.1628,109.2153,11.6984,2.4154,3600.0,26.7531,10.0
990,556.532,30.0,39.5717,31.1184,125.2525,11.7964,2.4287,3600.0,26.7531,10.0
991,556.809,30.0,39.4217,31.5683,123.6115,11.6388,2.4582,3300.0,26.7531,10.0
992,557.086,30.0,39.2384,31.1461,108.3267,11.7832,2.4154,3600.0,27.9692,10.0
993,557.364,30.0,39.4995,31.2572,121.7453,11.7143,2.675,3300.0,27.9692,10.0
994,557.641,30.0,39.5661,30.9795,130.0986,11.8202,2.4965,3300.0,26.7531,10.0
995,557.919,30.0,39.2995,31.4627,109.8374,11.6521,2.3647,3600.0,26.7531,10.0
996,558.196,30.0,39.3828,30.8296,121.2121,11.7964,2.618,3300.0,29.1852,10.0
997,558.473,30.0,39.3217,30.8795,129.5655,11.6719,2.4314,3300.0,27.9692,10.0
998,558.75,30.0,39.1884,30.8795,109.2153,11.7686,2.2797,3600.0,27.9692,10.0
999,559.028,30.0,39.3884,30.9795,112.7699,11.8599,2.8918,3300.0,26.7531,10.0
1000,559.305,30.0,39.344,31.0573,130.543,11.8096,2.4127,3600.0,26.7531,10.0
1001,559.583,30.0,39.5328,31.496,114.3695,11.6468,2.4557,3300.0,26.7531,10.0
1002,559.86,30.0,39.6772,31.5905,112.3493,11.9566,2.3674,3300.0,26.7531,10.0
1003,560.137,30.0,39.7272,31.4683,129.3877,11.6203,2.42,3600.0,26.7531,10.0
1004,560.414,30.0,39.555,31.4572,116.7689,11.8123,2.3996,3300.0,26.7531,10.0
1005,560.692,30.0,39.1218,30.924,110.9038,11.9089,2.4863,3300.0,26.7531,10.0
1006,560.969,30.0,39.5828,31.0517,132.6757,11.1317,2.2338,3300.0,29.1852,10.0
1007,561.247,30.0,39.3328,31.1517,130.4541,11.3303,2.8259,3300.0,29.1852,10.0
1008,561.524,30.0,39.2495,31.2017,117.0414,11.2376,2.6713,3300.0,27.9692,10.0
1009,561.801,30.0,39.2551,31.2294,135.6083,11.0231,2.5908,3300.0,27.9692,10.0
1010,562.078,30.0,39.1996,31.2406,120.9571,11.1317,2.5753,3300.0,26.7531,10.0
1011,562.356,30.0,39.194,31.1684,138.8924,11.1807,2.37,3300.0,26.7531,10.0
1012,562.633,30.0,39.2329,31.4794,139.6961,11.2178,2.5407,3300.0,26.7531,10.0
1013,562.911,30.0,39.194,31.3239,133.4755,11.0284,2.5475,3000.0,26.7531,10.0
1014,563.188,30.0,39.2717,31.385,149.886,11.0814,2.3674,3300.0,26.7531,10.0
1015,563.465,30.0,39.5217,31.6016,116.8577,11.0311,2.7974,3300.0,27.9692,10.0
1016,563.742,30.0,39.2329,31.0573,117.3909,11.3488,2.4455,3300.0,26.7531,10.0
1017,564.02,30.0,39.4384,31.4016,138.7185,11.1873,2.2527,3300.0,26.7531,10.0
1018,564.297,30.0,39.1607,31.1572,133.7421,11.0313,2.5513,3300.0,26.7531,10.0
1019,564.575,30.0,39.2107,31.335,131.9648,11.0807,2.9166,3300.0,26.7531,10.0
1020,564.852,30.0,39.4717,31.596,166.5689,10.9662,2.57,3300.0,26.7531,10.0
1021,565.129,30.0,39.3995,31.4794,131.6673,11.1939,2.682,3300.0,26.7531,10.0
1022,565.406,30.0,39.4106,31.1517,137.2774,11.0907,2.8339,3000.0,26.7531,10.0
1023,565.684,30.0,39.3495,31.3627,134.3642,11.2085,2.7219,3300.0,26.7531,10.0
1024,565.961,30.0,39.7161,31.6738,140.407,11.0456,2.8846,3300.0,27.9692,10.0
1025,566.239,30.0,39.4828,31.4238,127.7882,11.0258,2.652,3300.0,26.7531,10.0
1026,566.516,30.0,39.505,31.4405,145.5849,10.847,2.3994,3300.0,29.1852,10.0
1027,566.793,30.0,39.344,31.1795,132.7646,11.0706,2.3434,3300.0,27.9692,10.0
1028,567.07,30.0,39.3606,31.3128,130.3073,11.1926,2.6606,3300.0,26.7531,10.0
1029,567.348,30.0,39.4495,31.1906,144.0775,11.1026,2.7513,3300.0,26.7531,10.0
1030,567.625,30.0,39.4495,31.385,146.0055,11.0972,2.7086,3300.0,26.7531,10.0
1031,567.903,30.0,39.7716,31.4405,120.6789,11.1489,2.7617,3300.0,26.7531,10.0
1032,568.18,30.0,39.244,30.7296,127.8592,10.9966,2.4633,3300.0,26.7531,10.0
1033,568.457,30.0,39.2662,31.285,131.6982,11.0854,2.6087,3300.0,27.9692,10.0
1034,568.734,30.0,39.3495,31.2794,133.2978,11.1145,2.7897,3300.0,29.1852,10.0
1035,569.012,30.0,39.5772,31.3961,141.2957,10.9265,2.5908,3300.0,27.9692,10.0
1036,569.289,30.0,39.8161,30.9629,141.1024,11.141,2.7993,3300.0,26.7531,10.0
1037,569.567,30.0,39.194,31.3572,133.5644,10.6616,2.6367,3300.0,26.7531,10.0
1038,569.844,30.0,39.3662,31.4016,141.4141,10.3412,2.6526,3000.0,26.7531,10.0
1039,570.121,30.0,39.4773,31.2517,114.5472,10.3588,2.6393,3300.0,26.7531,10.0
1040,570.398,30.0,39.2051,31.3627,135.6971,10.5412,2.4327,3300.0,27.9692,10.0
1041,570.676,30.0,39.4606,31.3961,133.3867,10.3823,2.7005,3000.0,29.1852,10.0
1042,570.953,30.0,39.0607,31.3905,117.2171,10.5147,2.7273,3300.0,27.9692,10.0
1043,571.231,30.0,39.2273,31.2128,135.164,10.6792,2.7193,3300.0,26.7531,10.0
1044,571.508,30.0,39.1107,30.9517,125.3829,10.3518,2.8099,3000.0,27.9692,10.0
1045,571.785,30.0,39.4661,31.5183,118.5462,10.5173,2.506,3000.0,27.9692,10.0
1046,572.062,30.0,39.4439,31.3905,136.9413,10.5715,2.5193,3300.0,26.7531,10.0
1047,572.34,30.0,39.5939,31.1684,125.2111,10.2922,2.8586,3300.0,26.7531,10.0
1048,572.617,30.0,39.2273,31.2183,122.9894,10.2022,2.9632,3000.0,29.1852,10.0
1049,572.895,30.0,39.6105,30.9406,137.8299,10.5067,2.8254,3300.0,26.7531,10.0
1050,573.172,30.0,38.9552,31.2072,124.8615,10.557,2.7006,3300.0,26.7531,10.0
1051,573.449,30.0,39.2329,31.2406,130.6318,10.4763,2.6852,3300.0,27.9692,10.0
1052,573.726,30.0,39.0662,31.3294,132.498,10.4069,2.6953,3000.0,27.9692,10.0
1053,574.004,30.0,39.455,31.7349,120.4123,10.426,3.0091,3300.0,26.7531,10.0
1054,574.281,30.0,39.4995,31.7793,131.8759,10.6312,2.7362,3300.0,26.7531,10.0
1055,574.559,30.0,39.3106,31.3461,133.6533,10.3703,2.5449,3000.0,27.9692,10.0
1056,574.836,30.0,39.5717,31.7238,122.5155,10.2935,2.8232,3000.0,29.1852,10.0
1057,575.113,30.0,39.5439,31.2794,134.6308,10.6881,2.7059,3300.0,26.7531,10.0
1058,575.39,30.0,38.6941,31.1239,127.5215,10.5226,2.4404,3000.0,26.7531,10.0
1059,575.668,30.0,39.3106,31.5238,120.5012,10.3227,3.157,3000.0,26.7531,10.0
1060,575.945,30.0,39.2162,31.1239,136.6746,10.6057,2.642,3300.0,29.1852,10.0
1061,576.223,30.0,39.3717,31.1239,129.6543,10.3717,2.397,3000.0,26.7531,10.0
1062,576.5,30.0,39.3662,31.2628,124.6009,10.3717,2.6793,3000.0,27.9692,10.0
1063,576.777,30.0,39.0218,31.6127,135.2528,10.6563,2.9071,3300.0,26.7531,10.0
1064,577.054,30.0,39.2551,31.6793,128.0547,10.4272,2.5087,3000.0,26.7531,10.0
1065,577.332,30.0,39.4717,31.0961,120.9455,10.3359,2.5883,3000.0,26.7531,10.0
1066,577.609,30.0,39.2551,31.4183,135.9637,10.8404,2.5327,3300.0,26.7531,10.0
1067,577.887,30.0,39.3328,31.2572,128.8545,10.5557,2.6648,3000.0,27.9692,10.0
1068,578.164,30.0,39.2051,31.2183,126.9469,10.4008,3.0312,3000.0,26.7531,10.0
1069,578.441,30.0,39.2829,31.4683,135.4306,10.6817,2.5513,3300.0,26.7531,10.0
1070,578.718,30.0,39.4162,31.385,124.589,10.3823,2.4761,3300.0,26.7531,10.0
1071,578.996,30.0,39.1607,31.2017,123.256,10.374,2.8152,3000.0,29.1852,10.0
1072,579.273,30.0,39.3884,31.3461,133.6533,10.6961,2.5832,3000.0,26.7531,10.0
1073,579.551,30.0,38.9552,31.0128,123.7892,10.6709,2.8561,3300.0,26.7531,10.0
1074,579.828,30.0,39.8549,31.4683,129.0323,10.4471,2.7326,3300.0,26.7531,10.0
1075,580.105,30.0,39.4828,31.5738,131.3428,10.606,2.8586,3000.0,26.7531,10.0
1076,580.382,30.0,39.3495,31.4183,122.0119,10.5504,2.5327,3300.0,26.7531,10.0
1077,580.66,30.0,39.6383,31.596,133.5644,10.4061,2.5245,3300.0,26.7531,10.0
1078,580.937,30.0,39.2384,31.5127,124.9445,10.4702,2.4633,3000.0,26.7531,10.0
1079,581.215,30.0,39.2051,31.1295,125.5665,10.3849,2.6189,3000.0,27.9692,10.0
1080,581.492,30.0,39.4828,31.4738,133.4637,10.4922,2.562,3300.0,27.9692,10.0
1081,581.769,30.0,39.2329,31.335,123.4338,10.3929,2.7158,3300.0,27.9692,10.0
1082,582.046,30.0,39.2829,30.7296,137.4745,9.5587,2.8025,3000.0,27.9692,10.0
1083,582.323,30.0,39.2329,30.9573,134.0976,9.8089,2.4965,3000.0,26.7531,10.0
1084,582.598,30.0,39.0496,31.3072,141.2957,9.8952,2.658,3000.0,26.7531,10.0
1085,582.875,30.0,39.5106,31.7904,141.4734,9.7904,3.0422,3000.0,27.9692,10.0
1086,583.15,30.0,39.405,31.4627,143.3125,9.9731,2.9786,3000.0,29.1852,10.0
1087,583.426,30.0,39.044,31.1684,141.1179,9.7864,2.828,3000.0,27.9692,10.0
1088,583.701,30.0,39.3939,31.1461,140.9325,10.2856,2.9032,3000.0,29.1852,10.0
1089,583.977,30.0,39.1329,31.8237,145.028,9.9056,2.9006,3000.0,26.7531,10.0
1090,584.252,30.0,39.4162,31.4794,137.8724,10.0168,2.3914,3000.0,26.7531,10.0
