,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi)
729,96.295,37.5752,25.7252,99.4426,17.5667,1.9890999999999999,4736.5927,26.2155,11.850000000000001
730,96.584,37.5532,25.6559,92.1492,17.4273,2.0062,4565.0517,24.7736,11.897299999999998
731,96.879,37.5496,25.7946,97.6058,17.6619,1.9958,4750.3432,28.3088,11.754999999999999
732,97.164,37.4944,25.7847,96.5893,17.5927,1.9563,4798.7207,27.0514,11.709699999999998
733,97.452,37.383,25.4577,94.4933,17.4698,2.0012,4632.7275,25.0199,11.925300000000004
734,97.747,37.6285,25.9333,97.6214,17.6328,1.95,4809.4907,27.1905,11.695200000000003
735,98.034,37.4618,25.7681,93.1705,17.4541,1.9829999999999999,4587.3896,28.6624,11.693699999999996
736,98.323,37.5278,25.6327,97.9366,17.8401,2.0221,4427.1728,25.5348,11.8951
737,98.621,37.4425,25.7318,97.1441,17.761400000000002,2.0012,4825.996,25.0268,11.710700000000003
738,98.914,37.4818,25.6069,95.1971,17.4698,1.9781,4531.4936,25.1181,11.8749
739,99.211,37.4907,25.7664,97.5171,17.6194,1.9888,4515.5786,24.8039,11.724299999999996
740,99.51,37.513,25.8078,96.7742,17.550900000000002,1.9653999999999998,4534.0048,25.3961,11.705199999999998
741,99.807,37.7109,25.6922,101.1665,17.4966,1.9804,4437.8701,26.2061,12.018700000000003
742,100.105,37.5572,25.8309,101.2708,17.5832,1.9847,4764.4257,28.3176,11.726300000000002
743,100.396,37.5072,25.7714,93.6567,17.3706,2.0140000000000002,4664.9042,27.0956,11.735799999999998
744,100.69,37.7296,25.909,102.0267,17.6202,1.9893999999999998,4740.0849,24.3649,11.820599999999999
745,100.989,37.5611,25.8936,101.7675,17.6997,1.9812999999999998,4734.5991,24.8089,11.667500000000004
746,101.287,37.614,25.9234,101.5315,17.6982,1.9815999999999998,4777.5771,25.9859,11.690599999999996
747,101.584,37.4504,25.8408,97.0912,17.7895,1.9872999999999998,4650.6821,27.2698,11.6096
748,101.88,37.5017,25.558,93.3925,17.5242,1.9887,4422.1694,24.858,11.9437
749,102.184,37.4837,25.6137,100.202,17.529700000000002,1.9741,4783.4174,25.5223,11.869999999999997
750,102.482,37.3778,25.8969,96.4572,17.6541,1.9930999999999999,4725.1533,26.1123,11.480900000000002
751,102.779,37.7086,25.6559,94.7928,17.624200000000002,2.0134,4658.8671,28.3727,12.052699999999998
752,103.072,37.6158,25.5612,97.3346,17.506800000000002,2.0052,4482.7412,27.9659,12.0546
753,103.371,37.624,25.6408,95.9531,17.7517,1.9851999999999999,4532.1787,24.2741,11.983200000000004
754,103.677,37.6222,25.603,99.6011,17.7241,1.9967,4562.7373,27.8485,12.019199999999998
755,103.974,37.4812,25.712,99.7596,17.506800000000002,1.9938,4486.9877,25.151,11.769200000000001
756,104.279,37.4773,25.6228,93.4982,17.536,1.9883,4513.0878,28.1733,11.854499999999998
757,104.577,37.5764,25.6427,93.7634,17.5627,1.966,4505.8574,24.8208,11.933699999999998
758,104.882,37.5955,25.7483,100.4366,17.8225,1.9794999999999998,4527.1625,26.8602,11.8472
759,105.183,37.5099,25.858,100.9058,17.5824,1.9794999999999998,4761.6528,28.9766,11.651900000000001
760,105.478,37.6188,25.8012,99.5747,17.6108,1.9793999999999998,4576.892,28.9743,11.817599999999999
761,105.775,37.4559,25.5594,97.2043,17.6328,1.9868,4536.29,24.5833,11.8965
762,106.081,37.4885,25.7219,95.5061,17.6761,2.0055,4659.3496,26.662,11.7666
763,106.382,37.5849,25.6856,95.536,17.6533,2.0071,4443.3471,27.0715,11.899299999999997
764,106.686,37.5017,25.8037,101.1404,17.5,1.9971999999999999,4812.8344,27.5166,11.698
765,106.984,37.5479,25.987,101.6096,17.475,2.0032,4800.768,28.0455,11.5609
766,107.281,37.6065,25.8837,101.926,17.529700000000002,1.9833999999999998,4469.6069,26.2798,11.722799999999996
767,107.589,37.6256,25.7252,95.8259,17.578500000000002,1.9828999999999999,4627.9633,25.2625,11.900399999999998
768,107.894,37.55,25.7845,98.2209,17.7344,1.9963,4677.7548,25.2765,11.765499999999996
769,108.198,37.6375,25.6096,98.4915,17.6643,1.9853999999999998,4593.9462,24.4007,12.027900000000002
770,108.507,37.6238,25.892,93.7895,17.4265,1.9967,4423.2563,24.8902,11.731800000000003
771,108.817,37.443,25.8441,97.2043,17.4486,2.0034,4763.6689,28.3616,11.598899999999997
772,109.116,37.5373,25.5967,96.0313,17.5824,1.9668999999999999,4493.7089,28.6647,11.940600000000003
773,109.42,37.4491,25.4881,98.6271,17.7462,1.9711999999999998,4809.4907,24.9464,11.961000000000002
774,109.725,37.482,25.5594,95.4173,17.5564,1.9829999999999999,4769.728,27.9188,11.9226
775,110.024,37.5772,25.7087,93.6082,17.4139,1.9867,4516.2583,28.5749,11.868499999999997
776,110.328,37.6163,25.9447,97.9342,17.9099,1.9843,4804.8686,27.6711,11.671600000000002
777,110.627,37.5729,25.4969,100.1295,17.5864,1.9868,4475.1625,26.4589,12.075999999999997
778,110.936,37.416,25.8375,95.9288,17.642300000000002,1.9578,4757.1225,24.663,11.578499999999998
779,111.243,37.4113,25.7732,95.3014,17.7304,1.98,4578.7543,26.1517,11.638099999999998
780,111.551,37.5722,25.7417,99.0198,17.6837,1.9769999999999999,4794.6298,28.1776,11.8305
781,111.852,37.6139,25.6883,94.3017,17.4399,1.9931999999999999,4577.3574,27.8528,11.9256
782,112.157,37.5068,25.7325,100.6989,17.6675,2.0124,4676.2963,26.1123,11.774299999999997
783,112.465,37.4389,25.5172,96.709,17.8107,1.9731999999999998,4521.9316,24.745,11.921699999999998
784,112.779,37.5574,25.7979,100.8692,17.718600000000002,1.9885,4644.2026,25.9655,11.759500000000003
