,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM)
450,107.055065,41.2072,35.135,6.072200000000002,3409.4418,25.331,63.234483199999964,63.234483199999964,13.0412,0.118,6.1213268023325895,3400.0,35.12,25.712905871245855,3441.4592318468035,0.7706346024516284,1.1340858203494513,0.8338,1.1352,61.49799459687358,22.57698125160147,14.804370239999999,0.36711735723410455,0.6557285083872703,13.456667686353143,41.24132680233259,35.093378158237584,0.8338,1.252664337115077,25.23616855151428
451,107.292405,41.4168,35.1735,6.243300000000005,3409.4418,25.331,62.46998079999996,62.46998079999996,13.1073,0.109,6.126768139599072,3400.0,35.12,25.664819152202508,3449.14757386146,0.7706346024516284,1.1340858203494513,0.8338,1.1188,63.38330723134739,22.304026441533466,14.664447240000001,0.3518911747555924,0.6574798177558016,13.45351545322269,41.24676813959907,35.10305587681762,0.8338,1.2516184934257235,25.228320143389777
452,107.525271,41.374,35.3159,6.058100000000003,3399.3049,25.1943,61.56563039999996,61.56563039999996,13.0188,0.121,6.136380751246719,3400.0,35.12,25.686142745007846,3444.1748409625834,0.7649458095644918,1.1402512801763758,0.8338,1.0994,61.01159130063293,21.915786883051613,14.312868719999999,0.35920693782698077,0.6530848650964358,13.44942485772151,41.256380751246716,35.11268773919233,0.8338,1.2536717421145225,25.22155428021723
453,107.740327,41.3135,35.022,6.291499999999999,3399.3049,25.1943,64.45116079999997,64.45116079999997,13.0084,0.109,6.148657901965777,3400.0,35.12,25.71155189557525,3440.6831430516672,0.7649458095644918,1.1402512801763758,0.8338,1.1613,63.5694949505705,22.9429617674814,15.10665492,0.3609114998525798,0.6584439739341621,13.44231703772725,41.268657901965774,35.121884512046826,0.8338,1.2590376008820674,25.21592817447448
454,107.996869,41.0484,35.0031,6.0452999999999975,3397.2036,25.2319,66.60948159999995,66.60948159999995,13.0762,0.119,6.162041541172556,3400.0,35.12,25.6702409414471,3443.729374878616,0.7649458095644918,1.1402512801763758,0.8338,1.2076,60.96215650509727,23.696611410138825,15.79081912,0.38871018954451625,0.6663745649828965,13.430301332768773,41.28204154117255,35.13054806186674,0.8338,1.2672037772000389,25.21147416630905
455,108.239708,41.3667,35.1894,6.1773000000000025,3397.2036,25.2319,61.23931839999996,61.23931839999996,13.0326,0.11,6.1750086952554,3400.0,35.12,25.69669436995631,3438.3435112274224,0.7649458095644918,1.1402512801763758,0.8338,1.0924,62.41094476980627,21.786152606036264,14.23681224,0.3490758341568347,0.6534798730848614,13.412254912181746,41.2950086952554,35.13850151270731,0.8338,1.2771889740749751,25.20819889561631
456,108.474067,41.1266,34.945,6.181600000000003,3392.8122,25.2948,63.943046399999965,63.943046399999965,12.9565,0.118,6.185842149957956,3400.0,35.12,25.720387747167738,3434.058758127976,0.7649458095644918,1.1402512801763758,0.8338,1.1504,62.61384054875674,22.71861029139008,14.9051576,0.3628368758772964,0.656076996296238,13.388192629737071,41.305842149957954,35.145072535354664,0.8338,1.2878977852919395,25.206083408664156
457,108.709406,41.1632,35.0886,6.074600000000004,3392.8122,25.2948,63.495532799999964,63.495532799999964,12.985,0.109,6.192722547413894,3400.0,35.12,25.64611063248966,3438.8311217279847,0.7693782113856851,1.1443568411606801,0.8338,1.1408,61.4365163757843,22.559611187485995,14.813288,0.3672019918821121,0.6566286926175862,13.359268722365815,41.31272254741389,35.14914510949399,0.8338,1.2982986263668788,25.2050851054627
458,108.944606,41.4999,35.3653,6.134599999999999,3377.632,24.9868,61.840664799999956,61.840664799999956,12.86,0.125,6.194172826696196,3400.0,35.12,25.66820662912851,3429.287454341461,0.7693782113856851,1.1443568411606801,0.8338,1.1053,61.340582944315905,21.87333969791474,14.214158,0.35658838974143825,0.6498394025012597,13.32736609585431,41.31417282669619,35.14960230978624,0.8338,1.3074694283854977,25.205140893251414
459,109.190239,41.2311,34.9475,6.2836,3377.632,24.9868,64.58634719999995,64.58634719999995,12.8689,0.109,6.189629048752884,3400.0,35.12,25.700433178841717,3421.139884241996,0.7693782113856851,1.1443568411606801,0.8338,1.1642,62.96007172075349,22.844500729770044,14.98197338,0.36284108491953676,0.6558240671233444,13.294489449150221,41.30962904875288,35.145943136761424,0.8338,1.314662597436389,25.20616932886745
