,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1219,287.789327,48.2093,40.3024,7.9069,3019.2202,27.4081,137.43783199999996,137.43783199999996,8.8317,0.111,6.7302000000000035,3256.3925,40.7472,25.454999383703385,2952.3751863477446,0.0,1.7126,6.4708,2.727,88.41456786419305,43.453994168946195,24.0840459,0.49148002663647694,0.554242397289484,9.140664923057065,48.38088234812799,40.325566381473124,6.4708,2.946229070833359
1220,288.023901,48.6119,40.4044,8.207499999999996,3019.2202,27.5808,143.11099919999998,143.11099919999998,8.8738,0.114,6.7302000000000035,3256.3925,40.7472,25.458036844638542,2953.5785026794047,0.0,1.7126,6.4708,2.8487,92.57809779470918,45.247690786834184,25.27879406,0.48875157153445076,0.5586758930768556,9.140036086317274,48.35441138862892,40.32135505570088,6.4708,2.951941339343058
1221,288.229622,48.3162,40.1252,8.191000000000003,3021.4975,27.5808,140.09028239999998,140.09028239999998,8.9172,0.112,6.7302000000000035,3256.3925,40.7472,25.459674016362825,2953.933516977278,0.0,1.7126,6.4708,2.7839,92.38014035109975,44.326033207968685,24.82459308,0.479822102883837,0.5600454469617907,9.132973138992387,48.32814655927266,40.31436566495269,6.4708,2.9580137034039806
1222,288.48914,48.1488,40.0244,8.124400000000001,3021.4975,27.528,142.2905576,142.2905576,8.8613,0.116,6.7302000000000035,3256.3925,40.7472,25.459264511278334,2953.433161388297,0.0,1.7126,6.4708,2.8311,91.40579151272135,45.022223335585075,25.08722643,0.49255329001028486,0.5572187371335642,9.120446932443578,48.30605876167849,40.30657022630296,6.4708,2.9633833382578656
1223,288.713805,48.4335,40.523,7.910499999999999,3015.5009,27.528,138.4913536,138.4913536,8.7893,0.111,6.7302000000000035,3256.3925,40.7472,25.456710767085607,2952.201605111014,0.0,1.7126,6.4708,2.7496,88.84445596046791,43.73314800792212,24.167059280000004,0.4922439733029774,0.5526027825763244,9.104396216058865,48.29148505904549,40.29942460080089,6.4708,2.9673335909693503
1224,288.96023,48.3089,39.901,8.407899999999998,3015.5009,27.328,138.16037999999998,138.16037999999998,8.9686,0.11,6.7302000000000035,3256.3925,40.7472,25.45221113350455,2950.473726933894,0.0,1.7126,6.4708,2.7425,94.11179175370037,43.62863233196648,24.596385500000004,0.4635830592424254,0.5637670535452095,9.087279056620927,48.285915496184295,40.293053941604,6.4708,2.9696065840054664
1225,289.18979,48.2869,40.3806,7.906300000000002,3031.8928,27.328,135.38672799999998,135.38672799999998,8.9727,0.113,6.7302000000000035,3256.3925,40.7472,25.44657938603478,2948.532853503559,0.0,1.7126,6.4708,2.683,88.14904437231931,42.98516039311354,24.0737541,0.4876418195931322,0.5600480230813969,9.071492891811062,48.28869560028755,40.286619230812846,6.4708,2.9701802169811002
1226,289.423695,48.0193,40.2242,7.795099999999998,3031.8928,27.4995,137.9412848,137.9412848,8.8463,0.11,6.7302000000000035,3256.3925,40.7472,25.440973779371863,2946.6482142149994,0.0,1.7126,6.4708,2.7378,87.37205318915757,43.79622980444698,24.219400139999998,0.5012613096046812,0.5530019421338594,9.059107168003726,48.297562888157955,40.2790636499626,6.4708,2.968951246223123
1227,289.630083,48.2747,40.2004,8.074300000000001,3030.2248,27.4995,136.8644552,136.8644552,8.9808,0.114,6.7302000000000035,3256.3925,40.7472,25.436500116862046,2945.042038796057,0.0,1.7126,6.4708,2.7147,90.7118592228117,43.43043094302633,24.380177760000002,0.4787734626445039,0.5613616358535064,9.05176062711095,48.309137480021164,40.26971948925619,6.4708,2.9656079381290446
1228,289.890177,48.56,40.5847,7.975300000000004,3030.2248,27.3449,133.3216392,133.3216392,8.8375,0.111,6.7302000000000035,3256.3925,40.7472,25.433627658797075,2943.8673942855116,0.0,1.7126,6.4708,2.6387,89.0242985505383,42.30620898629545,23.31951125,0.4752209191772356,0.5512077732503533,9.050392935961948,48.319427243696346,40.25879313034367,6.4708,2.9597764536657327
