,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
0,23.629,33.99524090909091,28.803740909090905,7.884999999999997,1.6864090909090912,2.807159090909091,1369.638468181818,25.760222727272733,0.0,5.1915000000000004
1,41.125,33.89925909090909,28.740622727272726,7.884999999999997,0.9456636363636363,2.9044000000000003,1228.8272181818186,25.86301818181818,0.0,5.158636363636365
2,51.727,33.95874545454545,28.751649999999998,7.884999999999997,2.3576045454545453,2.7403636363636363,1493.6737818181819,25.898777272727273,0.0,5.207095454545454
3,61.588,33.89449090909091,28.621204545454546,7.884999999999997,3.1088090909090904,2.643527272727272,1633.0854818181817,25.898745454545452,0.0,5.2732863636363625
4,70.211,33.99391818181818,28.669850000000007,7.884999999999997,3.810713636363637,2.5267818181818185,1760.8565636363635,25.880922727272722,0.0,5.324068181818182
5,78.595,33.985468181818185,28.615459090909095,7.884999999999997,4.600577272727272,2.4566909090909093,1902.1087363636361,25.837927272727278,0.0,5.370009090909092
6,87.5,34.02920454545454,28.59654545454545,7.884999999999997,5.320672727272728,2.3688545454545458,2032.3616272727274,26.295204545454546,0.0,5.432659090909092
7,100.096,33.99312272727273,28.528109090909094,7.884999999999997,6.064663636363637,2.2603681818181816,2166.7402909090906,25.83514090909091,0.0,5.465013636363636
8,113.696,33.97762727272727,28.455590909090905,7.884999999999997,6.7345227272727275,2.1779136363636367,2288.0493409090905,25.834072727272726,0.0,5.522036363636364
9,123.842,34.081354545454545,28.49643181818182,7.884999999999997,7.4345,2.0811545454545453,2414.4561636363637,26.131713636363642,0.0,5.584922727272727
10,131.284,34.13395454545455,28.49830454545455,7.884999999999997,8.15760909090909,1.998590909090909,2539.8948045454545,25.822277272727277,0.0,5.635650000000002
11,139.94,34.13042727272727,28.4251,7.884999999999997,8.861572727272728,1.8908454545454545,2668.0508954545458,25.81439090909091,0.0,5.705327272727272
12,148.59,34.21823636363637,28.451127272727273,7.884999999999997,9.548204545454546,1.802431818181818,2790.171881818181,25.734063636363636,0.0,5.767109090909091
13,158.259,34.261157142857144,28.404128571428572,7.884999999999998,10.16529523809524,1.7208142857142852,2903.597709523809,25.833152380952377,0.0,5.857028571428572
14,166.274,34.339400000000005,28.438049999999997,7.884999999999997,10.794972727272729,1.6342636363636365,3006.701354545455,25.719468181818183,0.0,5.90135
15,174.992,34.39076818181818,28.392150000000004,7.884999999999997,11.479731818181817,1.527877272727273,3122.640059090909,26.321613636363637,0.0,5.99861818181818
16,183.424,34.42309090909092,28.339622727272726,7.884999999999997,12.119100000000001,1.4410227272727274,3229.0355636363633,26.044645454545456,0.0,6.08346818181818
17,192.623,34.49309090909091,28.265354545454553,7.884999999999997,12.715672727272727,1.3404863636363638,3332.1828454545453,25.672481818181822,0.0,6.227736363636364
18,205.539,34.624972727272734,28.23570454545455,7.884999999999997,13.332890909090908,1.2301045454545454,3439.112313636363,25.72065,0.0,6.389268181818182
19,215.262,34.687377272727275,28.222995454545455,7.884999999999997,13.867781818181816,1.1564727272727273,3529.1048909090896,25.843868181818177,0.0,6.464381818181818
20,224.703,34.65131363636363,28.11884545454546,7.884999999999997,14.508954545454545,1.0682227272727274,3637.428536363636,26.222595454545456,0.0,6.5324681818181825
21,238.587,34.713781818181815,28.074818181818184,7.884999999999997,15.13586818181818,0.9564590909090908,3752.1658272727273,25.99975909090909,0.0,6.638963636363636
22,277.542,35.68863181818182,27.43050454545455,7.884999999999997,13.641581818181818,1.9967545454545457,3701.8876499999988,25.386459090909092,4.4949,8.258127272727274
23,287.461,35.64459047619047,27.456285714285713,7.884999999999998,12.982447619047619,2.099014285714286,3588.3951666666662,25.473828571428573,4.4949,8.18830476190476
24,298.459,35.569804545454545,27.443459090909087,7.884999999999997,12.348095454545454,2.1958,3475.157272727273,25.855836363636364,4.4949,8.126345454545456
25,306.415,35.54763181818183,27.508072727272733,7.884999999999997,11.794463636363634,2.269131818181818,3379.023881818182,25.853413636363634,4.4949,8.039559090909092
26,315.363,35.50714090909091,27.516304545454545,7.884999999999997,11.1359,2.3803227272727274,3262.611227272728,25.864272727272724,4.4949,7.990836363636363
27,323.799,35.46289545454545,27.5823,7.884999999999997,10.470295454545456,2.4569318181818183,3144.6848090909098,25.60511818181818,4.4949,7.880595454545456
28,331.975,35.44810454545455,27.643263636363642,7.884999999999997,9.803336363636364,2.5444545454545455,3027.1942136363637,25.681759090909097,4.4949,7.804840909090907
29,341.906,35.35235909090908,27.587777272727273,7.884999999999997,9.17491363636364,2.64275,2916.666090909091,25.4447,4.4949,7.764581818181819
30,350.086,35.31857272727273,27.654363636363634,7.884999999999997,8.4824,2.745418181818182,2793.073295454545,25.972613636363636,4.4949,7.6642090909090905
31,358.006,35.3201,27.703763636363636,7.884999999999997,7.856690909090909,2.8376499999999996,2681.84225,25.38872272727273,4.4949,7.616336363636363
32,366.407,35.23159545454546,27.67350909090909,7.884999999999997,7.159704545454545,2.9418954545454543,2558.5011227272726,25.703959090909095,4.494918181818182,7.558086363636364
33,386.965,35.79499090909092,27.440750000000005,7.884999999999997,14.339072727272729,1.9299545454545457,3816.877904545455,25.553327272727277,4.4953,8.354240909090908
