,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
93,116.619,30.0,22.8396,16.6046,2000.0,18.3282,0.7393,3900.0,24.321,-3.0
94,117.479,30.0,23.0455,16.5715,2000.0,18.3622,0.8132,4200.0,25.5371,-3.0
95,118.338,30.0,22.8875,16.3653,2000.0,18.3691,0.8188,3900.0,25.5371,-3.0
96,119.197,30.0,22.8839,16.414,2000.0,18.5188,0.6916,3900.0,26.7531,-3.0
97,120.056,30.0,22.7518,16.3893,2000.0,18.2753,0.7689,3900.0,24.321,-3.0
98,120.915,30.0,22.7164,16.1742,2000.0,18.3115,0.6332,3900.0,26.7531,-3.0
99,121.776,30.0,22.847,16.5217,2000.0,18.4666,0.5855,3900.0,24.321,-3.0
100,122.636,30.0,22.8477,16.3679,2000.0,18.3885,0.7821,4200.0,24.321,-3.0
101,123.495,30.0,22.5717,16.1058,2000.0,18.2844,0.7634,3900.0,26.7531,-3.0
102,124.354,30.0,22.7106,16.2245,2000.0,18.2997,0.781,4200.0,25.5371,-3.0
103,125.213,30.0,22.6667,16.2819,2000.0,18.2399,0.8139,3900.0,24.321,-3.0
104,126.072,30.0,22.7792,16.2996,2000.0,18.2303,0.7431,3900.0,24.321,-3.0
105,126.931,30.0,22.8208,16.3048,2000.0,18.2709,0.774,3900.0,25.5371,-3.0
106,127.792,30.0,22.7283,16.3995,2000.0,18.2591,0.7935,3900.0,24.321,-3.0
107,128.652,30.0,23.0054,16.6208,2000.0,18.3749,0.7208,3900.0,25.5371,-3.0
108,129.511,30.0,22.9988,16.5978,2000.0,18.3797,0.7761,3900.0,26.7531,-3.0
109,130.37,30.0,23.2266,16.5695,2000.0,18.263,0.8414,3900.0,24.321,-3.0
110,131.229,30.0,22.953,16.444,2000.0,18.2705,0.7774,3900.0,26.7531,-3.0
111,132.088,30.0,22.9297,16.5995,2000.0,18.3032,0.7525,4200.0,24.321,-3.0
112,132.947,30.0,23.0394,16.6188,2000.0,18.3965,0.6675,3900.0,24.321,-3.0
113,133.808,30.0,22.8371,16.3874,2000.0,18.4367,0.8722,3900.0,25.5371,-3.0
114,134.668,30.0,22.922,16.5073,2000.0,18.3604,0.8081,3900.0,24.321,-3.0
115,135.527,30.0,23.2418,16.7065,2000.0,18.409,0.6992,3900.0,24.321,-3.0
116,136.386,30.0,23.2496,16.7852,2000.0,18.3434,0.7376,3900.0,24.321,-3.0
117,137.245,30.0,23.2777,16.7119,2000.0,18.436,0.7764,3900.0,24.321,-3.0
118,138.104,30.0,23.034,16.5256,2000.0,18.2983,0.6992,4200.0,25.5371,-3.0
119,138.963,30.0,23.0731,16.3476,2000.0,18.4553,0.7492,4200.0,24.321,-3.0
120,139.824,30.0,22.7577,16.3854,2000.0,18.4852,0.8142,3900.0,26.7531,-3.0
121,140.684,30.0,22.5855,16.1385,2000.0,18.4,0.7809,3900.0,24.321,-3.0
122,141.543,30.0,22.5942,16.0083,2000.0,18.3133,0.7589,3900.0,24.321,-3.0
123,142.402,30.0,22.6095,16.0492,2000.0,18.3944,0.8358,3900.0,25.5371,-3.0
124,143.261,30.0,22.7746,16.1334,2000.0,18.4178,0.7231,4200.0,24.321,-3.0
125,144.12,30.0,22.6504,16.2546,2000.0,18.3911,0.7433,3900.0,25.5371,-3.0
126,144.979,30.0,22.5079,16.0975,2000.0,18.3692,0.7727,3900.0,24.321,-3.0
127,145.84,30.0,22.6711,16.1436,2000.0,18.4448,0.7437,3900.0,26.7531,-3.0
128,146.7,30.0,22.8094,16.33,2000.0,18.4758,0.7257,4200.0,24.321,-3.0
129,147.559,30.0,22.5055,16.1374,2000.0,18.4182,0.7382,4200.0,24.321,-3.0
130,148.418,30.0,22.4269,16.1791,2000.0,18.4318,0.7867,3900.0,25.5371,-3.0
131,149.277,30.0,22.6074,16.1769,2000.0,18.4036,0.7605,3900.0,24.321,-3.0
132,150.136,30.0,22.5017,16.287,2000.0,18.4948,0.6181,3900.0,24.321,-3.0
133,150.995,30.0,22.5867,16.2158,2000.0,18.4221,0.6577,4200.0,26.7531,-3.0
134,151.856,30.0,22.7968,16.241,2000.0,18.381,0.795,3900.0,25.5371,-3.0
135,152.716,30.0,23.5633,17.1123,2000.0,18.7617,0.7923,3900.0,25.5371,-3.0
136,153.575,30.0,24.7849,17.8015,2000.0,19.3279,0.6911,4200.0,26.7531,-3.0
137,154.434,30.0,26.1,19.0273,2000.0,19.794,0.7788,4200.0,25.5371,-3.0
138,155.293,30.0,26.921,19.993,2000.0,20.1717,0.7904,4200.0,26.7531,-3.0
139,156.152,30.0,28.0008,20.4115,2000.0,20.6442,0.7402,4500.0,27.9692,-3.0
140,157.011,30.0,28.7242,21.0208,2000.0,21.0725,0.8389,4500.0,27.9692,-3.0
141,157.872,30.0,29.7337,21.8075,2000.0,21.295,0.7042,4800.0,27.9692,-3.0
142,158.732,30.0,30.2188,21.849,2000.0,21.2559,0.8214,4800.0,26.7531,-3.0
143,159.591,30.0,30.9639,22.6644,2000.0,21.4923,0.7294,4800.0,26.7531,-3.0
144,160.45,30.0,30.9733,22.4813,2000.0,21.6902,0.7561,4800.0,29.1852,-3.0
145,161.309,30.0,31.6428,23.021,2000.0,21.8248,0.6108,4800.0,29.1852,-3.0
146,162.168,30.0,31.8001,23.3299,2000.0,21.9552,0.594,4500.0,29.1852,-3.0
147,163.027,30.0,31.8349,23.3007,2000.0,21.9257,0.6209,4800.0,27.9692,-3.0
148,163.888,30.0,31.8482,23.2588,2000.0,21.9216,0.6959,4800.0,29.1852,-3.0
149,164.748,30.0,31.2086,22.8676,2000.0,21.6647,0.6072,4800.0,26.7531,-3.0
150,165.607,30.0,30.5129,22.2938,2000.0,21.2925,0.6633,4800.0,26.7531,-3.0
151,166.466,30.0,30.7139,22.5276,2000.0,21.6575,0.7026,4800.0,26.7531,-3.0
152,167.325,30.0,30.8932,22.4482,2000.0,21.5853,0.7301,4500.0,26.7531,-3.0
153,168.184,30.0,30.7384,22.3574,2000.0,21.5219,0.6175,4800.0,26.7531,-3.0
154,169.043,30.0,30.8127,22.5971,2000.0,21.6403,0.6591,4800.0,27.9692,-3.0
155,169.904,30.0,30.8356,22.5569,2000.0,21.6363,0.7189,4800.0,26.7531,-3.0
156,170.764,30.0,31.1202,22.9326,2000.0,21.6203,0.5688,4800.0,26.7531,-3.0
157,171.623,30.0,31.1478,22.7787,2000.0,21.6608,0.6148,4800.0,26.7531,-3.0
158,172.482,30.0,31.0905,22.8827,2000.0,21.6794,0.5869,4800.0,27.9692,-3.0
159,173.341,30.0,31.227,23.0556,2000.0,21.7724,0.6108,4800.0,29.1852,-3.0
160,174.2,30.0,31.6564,23.0784,2000.0,21.9844,0.5982,4800.0,26.7531,-3.0
161,175.059,30.0,31.6663,23.1209,2000.0,21.9115,0.5807,4800.0,29.1852,-3.0
162,175.92,30.0,31.6797,23.2454,2000.0,21.9635,0.6441,4800.0,26.7531,-3.0
163,176.78,30.0,33.5835,24.708,2000.0,0.291,0.3114,5100.0,27.9692,-3.0
164,177.638,30.0,33.6502,24.6739,2000.0,0.2915,0.331,5100.0,29.1852,-3.0
165,178.496,30.0,33.8132,24.5121,2000.0,0.2913,0.3206,5100.0,26.7531,-3.0
166,179.354,30.0,27.8805,19.1952,2000.0,0.2967,0.3249,4200.0,21.8889,-3.0
167,180.213,30.0,19.4147,12.4717,2000.0,0.2936,0.3262,3600.0,19.4568,-3.0
168,181.071,30.0,11.9587,6.8888,2000.0,0.2883,0.3105,3000.0,17.0247,-3.0
169,181.928,30.0,5.7705,2.2601,2000.0,0.2996,0.3241,2400.0,13.3766,-3.0
170,182.785,30.0,0.6726,-1.6,2000.0,0.3005,0.3413,1500.0,9.7284,-3.0
171,183.642,30.0,-3.3462,-4.6409,2000.0,0.293,0.3471,900.0,7.2963,-3.0
172,184.499,30.0,-6.4366,-7.0956,2000.0,0.32,0.3369,300.0,3.6482,-3.0
173,185.356,30.0,-8.4669,-8.7491,2000.0,0.2698,0.2803,0.0,2.4321,-3.0
174,186.21,30.0,-9.1685,-9.3703,2000.0,0.2297,0.2211,0.0,0.0,-3.0
175,187.065,30.0,-9.1754,-9.1363,2000.0,0.2325,0.2229,0.0,0.0,-3.0
176,187.919,30.0,-9.1143,-8.9883,2000.0,0.2353,0.2233,0.0,0.0,-3.0
177,188.773,30.0,-9.0993,-9.0933,2000.0,0.2292,0.2322,0.0,0.0,-3.0
178,189.627,30.0,-9.0922,-9.0738,2000.0,0.2264,0.2272,0.0,0.0,-3.0
179,190.481,30.0,-9.0161,-9.0592,2000.0,0.2367,0.2284,0.0,0.0,-3.0
180,191.335,30.0,-9.0709,-9.0412,2000.0,0.228,0.2251,0.0,0.0,-3.0
181,192.189,30.0,-9.0451,-9.0135,2000.0,0.2303,0.2202,0.0,0.0,-3.0
182,193.043,30.0,-9.0345,-9.0101,2000.0,0.2336,0.2279,0.0,0.0,-3.0
183,193.897,30.0,-8.9442,-8.9847,2000.0,0.2269,0.2401,0.0,0.0,-3.0
184,194.751,30.0,-8.9364,-8.9902,2000.0,0.2271,0.2308,0.0,0.0,-3.0
185,195.605,30.0,-8.9984,-8.9774,2000.0,0.2321,0.222,0.0,0.0,-3.0
186,196.459,30.0,-8.9348,-8.9559,2000.0,0.2319,0.2169,0.0,0.0,-3.0
187,197.313,30.0,-8.9665,-8.9777,2000.0,0.2321,0.2244,0.0,0.0,-3.0
188,198.167,30.0,-8.8406,-8.8139,2000.0,0.2276,0.2151,0.0,0.0,-3.0
189,199.021,30.0,-8.8019,-8.7733,2000.0,0.2251,0.2049,0.0,0.0,-3.0
190,199.875,30.0,-8.7218,-8.7622,2000.0,0.226,0.2118,0.0,0.0,-3.0
191,200.73,30.0,-8.7719,-8.7511,2000.0,0.2302,0.2317,0.0,0.0,-3.0
192,201.585,30.0,-8.7612,-8.7504,2000.0,0.2305,0.2347,0.0,0.0,-3.0
193,202.44,30.0,-8.7458,-8.7524,2000.0,0.229,0.2296,0.0,0.0,-3.0
194,203.294,30.0,-8.7914,-8.7828,2000.0,0.2316,0.218,0.0,0.0,-3.0
195,204.148,30.0,-8.8046,-8.7831,2000.0,0.2288,0.2239,0.0,0.0,-3.0
196,205.002,30.0,-8.8144,-8.7895,2000.0,0.2274,0.2168,0.0,0.0,-3.0
197,205.856,30.0,-8.8163,-8.8095,2000.0,0.2286,0.2299,0.0,0.0,-3.0
198,206.71,30.0,-8.8253,-8.8075,2000.0,0.2308,0.2282,0.0,0.0,-3.0
199,207.564,30.0,-8.8334,-8.8098,2000.0,0.2257,0.2389,0.0,0.0,-3.0
200,208.418,30.0,-8.8241,-8.8003,2000.0,0.2335,0.2396,0.0,0.0,-3.0
201,209.272,30.0,-8.8264,-8.8007,2000.0,0.2311,0.2258,0.0,0.0,-3.0
202,210.126,30.0,-8.8373,-8.8093,2000.0,0.2391,0.2258,0.0,0.0,-3.0
203,210.98,30.0,-8.7801,-8.8245,2000.0,0.2298,0.2279,0.0,0.0,-3.0
204,211.834,30.0,-8.8453,-8.8242,2000.0,0.2256,0.2272,0.0,0.0,-3.0
205,212.688,30.0,-8.8368,-8.8214,2000.0,0.2292,0.2262,0.0,0.0,-3.0
206,213.542,30.0,-8.8193,-8.8197,2000.0,0.2311,0.2195,0.0,0.0,-3.0
207,214.396,30.0,-8.8496,-8.8298,2000.0,0.2289,0.2374,0.0,0.0,-3.0
208,215.25,30.0,-8.828,-8.8289,2000.0,0.2392,0.2284,0.0,0.0,-3.0
209,216.105,30.0,-8.8539,-8.8219,2000.0,0.2298,0.227,0.0,0.0,-3.0
210,216.961,30.0,-8.8458,-8.8237,2000.0,0.2358,0.2223,0.0,0.0,-3.0
211,217.816,30.0,-8.741,-8.8242,2000.0,0.2276,0.2207,0.0,0.0,-3.0
212,218.671,30.0,-8.8418,-8.8194,2000.0,0.2357,0.2242,0.0,0.0,-3.0
213,219.526,30.0,-8.8509,-8.8242,2000.0,0.231,0.2104,0.0,0.0,-3.0
214,220.381,30.0,-8.8386,-8.8162,2000.0,0.2361,0.2309,0.0,0.0,-3.0
215,221.236,30.0,-8.8231,-8.8198,2000.0,0.2264,0.2222,0.0,0.0,-3.0
216,222.091,30.0,-8.8869,-8.8552,2000.0,0.2275,0.232,0.0,0.0,-3.0
217,222.946,30.0,-8.8932,-8.9602,2000.0,0.2305,0.2198,0.0,0.0,-3.0
218,223.801,30.0,-8.7908,-8.7631,2000.0,0.2353,0.2184,0.0,0.0,-3.0
219,224.655,30.0,-8.729,-8.7062,2000.0,0.2358,0.2302,0.0,0.0,-3.0
220,225.509,29.9648,-15.3302,-21.1651,0.4746,0.2285,0.2352,0.0,0.0,-3.0
221,226.362,0.0,-20.5251,-17.9821,310.6091,0.4024,0.4552,0.0,0.0,-3.0
222,227.216,0.0,-18.4965,-17.5952,289.9127,0.2962,0.3381,0.0,0.0,-3.0
223,228.07,0.0,-18.5313,-17.6987,5.5143,0.2576,0.4063,0.0,0.0,-3.0
224,228.922,0.0,-18.6634,-17.8382,102.4225,0.2581,0.346,0.0,0.0,-3.0
225,229.776,0.0,-18.6849,-17.697,298.9372,0.3004,0.4458,0.0,0.0,-3.0
226,230.63,0.0,-18.7458,-17.8733,99.9591,0.2828,0.4374,0.0,0.0,-3.0
227,231.483,0.0,-18.8063,-18.0801,317.9464,0.2937,0.4946,0.0,0.0,-3.0
228,232.337,0.0,-18.8789,-18.0209,317.636,0.2531,0.5281,0.0,0.0,-3.0
229,233.191,0.0,-18.9703,-18.513,273.4024,0.2996,0.4739,0.0,0.0,-3.0
230,234.045,0.0,-18.9884,-18.1396,318.4982,0.2924,0.409,0.0,0.0,-3.0
231,234.899,0.0,-19.0852,-18.0945,279.814,0.2751,0.4642,0.0,0.0,-3.0
232,235.753,0.0,-19.0772,-18.2066,0.0,0.3037,0.4476,0.0,0.0,-3.0
233,236.605,0.0,-19.2406,-18.2718,317.9199,0.3155,0.4809,0.0,0.0,-3.0
234,237.459,0.0,-19.1621,-18.2638,293.9936,0.2529,0.5174,0.0,0.0,-3.0
235,238.313,0.0,-19.1875,-18.3187,287.3953,0.2514,0.4231,0.0,0.0,-3.0
236,239.167,0.0,-19.2265,-18.3474,315.1955,0.2831,0.4123,0.0,0.0,-3.0
237,240.021,0.0,-19.3343,-18.3805,318.8854,0.2479,0.4789,0.0,0.0,-3.0
238,240.875,0.0,-19.271,-18.3875,290.2841,0.3105,0.4267,0.0,0.0,-3.0
239,242.728,0.0,-19.4611,-18.5667,3.3966,0.2623,0.377,0.0,0.0,-3.0
