,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1152,273.060983,42.9326,34.2259,8.706699999999998,4697.0209,25.58,46.05182559999995,46.05182559999995,19.1276,0.111,6.391799999999996,3245.614,41.1009,24.07423529043474,4602.693966844572,0.0,1.7507,6.4696,0.7666,91.41682760174928,22.651551885750983,14.66321816,0.24778317603002822,0.6473383472336804,19.330374332695595,43.05312248073081,34.30875611652746,6.4696,0.938618381595543
1153,273.29203,43.0144,34.2058,8.808599999999998,4695.1137,25.6173,48.45721119999996,48.45721119999996,19.1183,0.116,6.391799999999996,3245.614,41.1009,24.06670972771375,4602.508658856107,0.0,1.7507,6.4696,0.8182,92.68563266530042,23.825013064740133,15.642593060000001,0.25705184697584443,0.6565617830930083,19.322136101847143,43.04711281754248,34.315155701613556,6.4696,0.9418198793669248
1154,273.531898,43.2594,34.0402,9.2192,4695.1137,25.6173,45.939947199999956,45.939947199999956,19.1175,0.113,6.391799999999996,3245.614,41.1009,24.05883019877914,4602.0631678452455,0.0,1.7507,6.4696,0.7642,97.2610775980181,22.587346962993855,14.609593499999999,0.23223418371270563,0.6468043158825042,19.31346144121702,43.0380925748812,34.322265576178296,6.4696,0.9443906647281273
1155,273.761479,42.8317,34.1331,8.698599999999999,4693.8432,25.1532,45.86069999999995,45.86069999999995,19.1469,0.121,6.391799999999996,3245.614,41.1009,24.05140853350586,4601.429773017942,0.0,1.7507,6.4696,0.7625,89.80292043082214,22.542281797260312,14.599511249999997,0.25101947341039205,0.6476501084186764,19.30539705044559,43.02680005466696,34.32818016066865,6.4696,0.9462398819127409
1156,274.013559,42.9735,34.265,8.7085,4706.6982,25.1532,47.459628799999955,47.459628799999955,19.1641,0.115,6.391799999999996,3245.614,41.1009,24.045500895437296,4600.702447492472,0.0,1.7507,6.4696,0.7968,89.9112406355428,23.39210508229954,15.26995488,0.2601688611674257,0.6527824163869095,19.298970735968165,43.0151212078013,34.33015231026146,6.4696,0.9474362454120993
1157,274.241447,43.1977,34.1196,9.0781,4701.4775,25.482,46.85828239999996,46.85828239999996,19.1931,0.115,6.391799999999996,3245.614,41.1009,24.042552101074172,4599.9861948883745,0.0,1.7507,6.4696,0.7839,95.18336742805607,23.070092982001682,15.045471090000001,0.24237525531379325,0.6521634352205622,19.295115622007135,43.00518148797012,34.325384123799694,6.4696,0.948115058066872
1158,274.481316,43.0309,34.386,8.6449,4685.6005,25.482,48.10292959999995,48.10292959999995,19.0691,0.116,6.391799999999996,3245.614,41.1009,24.04434869556005,4599.416990181752,0.0,1.7507,6.4696,0.8106,90.3815793075225,23.602901921550526,15.457412459999999,0.26114726144850675,0.6548945765811396,19.294563697035727,42.998512687693264,34.31231229515981,6.4696,0.9484420128169603
1159,274.732203,43.1763,34.7055,8.470799999999997,4693.208,25.1565,48.12623759999996,48.12623759999996,19.0846,0.12,6.391799999999996,3245.614,41.1009,24.052487774152805,4599.189015687928,0.0,1.7507,6.4696,0.8111,87.32191636476513,23.65267860658657,15.47951906,0.27086760794144177,0.6544509954863806,19.297628387688608,42.99601441622698,34.291634010571734,6.4696,0.9486508085334537
1160,274.960952,43.2649,34.254,9.0109,4688.1333,25.1565,44.94236479999996,44.94236479999996,19.1016,0.11,6.391799999999996,3245.614,41.1009,24.066470082925473,4599.412361698445,0.0,1.7507,6.4696,0.7428,93.23216061006073,22.064012241330744,14.18866848,0.23665666543557293,0.6430683741836177,19.303887265267594,42.998305277322416,34.26681891369844,6.4696,0.9490501648369536
1161,275.195327,42.6833,33.8985,8.784800000000004,4697.0209,25.3637,46.270920799999956,46.270920799999956,19.1342,0.116,6.391799999999996,3245.614,41.1009,24.0834458207602,4600.047544982538,0.0,1.7507,6.4696,0.7713,91.50550026380279,22.759318434113815,14.758208459999999,0.24872076944555882,0.64844685497607,19.31207471568811,43.005806157235035,34.243566289225996,6.4696,0.9499115656133368
