,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
622,154.061,40.5492,24.305,7.885,17.6428,2.5792,4695.7172,24.1338,8.4872,16.2442
623,154.309,40.7542,24.509,7.885,17.6157,2.5613,4697.4819,23.62,8.4872,16.245199999999997
624,154.557,40.5966,24.3293,7.885,17.6867,2.5773,4706.916,24.1114,8.4872,16.267300000000002
625,154.812,40.3775,24.1465,7.885,17.6581,2.5453,4702.1943,23.7417,8.4872,16.230999999999998
626,155.059,40.6764,24.3495,7.885,17.6746,2.5986,4695.8857,24.1357,8.4872,16.326900000000002
627,155.307,40.5138,24.196,7.885,17.7509,2.521,4700.4262,24.0383,8.4872,16.317800000000002
628,155.555,40.5734,24.2949,7.885,17.6964,2.5622,4704.5541,23.8217,8.4872,16.2785
629,155.802,40.5441,24.2545,7.885,17.646,2.5424,4703.9638,23.7752,8.4872,16.2896
630,156.05,40.6633,24.3313,7.885,17.6637,2.5865,4705.1445,24.1931,8.265,16.332
631,156.297,40.5623,24.715,7.885,17.6668,2.5831,4678.1435,23.6986,7.6783,15.8473
632,156.545,39.5091,25.3866,7.885,17.0112,2.5763,4597.8422,24.5132,7.0881,14.122499999999995
633,156.793,38.5628,26.0005,7.885,15.8617,2.6025,4348.33,24.7225,6.4982,12.562300000000004
634,157.04,37.6429,26.8135,7.885,14.5648,2.5142,4076.53,25.0319,5.9095,10.829399999999996
635,157.288,37.1935,27.1073,7.885,13.8344,2.5632,3920.9536,25.0526,5.3216,10.086200000000002
636,157.54,36.2443,27.1992,7.885,12.4626,2.5724,3591.6101,25.5066,4.7222,9.045100000000001
637,157.788,35.8141,27.2295,7.885,11.5732,2.6291,3472.5437,25.5216,4.1327,8.584600000000002
638,158.036,35.5131,27.5022,7.885,10.6459,2.5588,3352.7045,25.8536,3.5421,8.010900000000003
639,158.285,35.4202,27.7435,7.885,10.0698,2.5293,3055.4875,25.5753,2.951,7.6767
640,158.533,34.9426,27.9374,7.885,9.0109,2.5874,2887.7253,25.858,2.3607,7.0051999999999985
641,158.78,34.8457,28.203,7.885,7.9639,2.5768,2707.5812,25.7159,1.776,6.642700000000001
642,159.026,34.5377,28.4181,7.885,6.9179,2.5462,2530.1936,25.8229,1.1921,6.119600000000002
643,159.277,34.3922,28.5059,7.885,6.3884,2.5496,2328.3249,25.8427,0.5938,5.886300000000002
644,159.524,34.0964,28.5595,7.885,5.1843,2.5806,2093.101,26.3717,0.006,5.536900000000003
645,159.771,33.8025,28.4645,7.885,4.1543,2.5297,2093.101,25.9043,-0.0028,5.338000000000001
646,160.024,33.8984,28.5968,7.885,3.8899,2.5007,1862.6708,25.6464,-0.0028,5.3016000000000005
647,160.272,33.9328,28.6816,7.885,3.8758,2.5123,1785.6292,25.9885,-0.0028,5.251200000000001
648,160.519,33.8681,28.5827,7.885,3.7527,2.5646,1762.4665,25.8054,-0.0028,5.285399999999999
649,160.774,33.7197,28.3918,7.885,3.7355,2.6374,1762.4665,25.847,-0.0028,5.327900000000003
650,161.022,33.9015,28.5635,7.885,3.8298,2.4885,1749.5567,26.0085,-0.0028,5.337999999999997
651,161.271,33.8732,28.5968,7.885,3.7687,2.5026,1755.7001,25.8933,-0.0028,5.276399999999995
652,161.537,33.951,28.719,7.885,3.7139,2.5031,1747.1114,25.7285,-0.0028,5.231999999999999
653,161.785,34.0206,28.7069,7.885,3.7171,2.5312,1747.1114,25.9707,-0.0028,5.313700000000001
654,162.032,34.056,28.7049,7.885,3.7798,2.5317,1759.2419,25.7704,-0.0028,5.351099999999999
655,162.285,33.9095,28.5908,7.885,3.8133,2.5676,1769.2017,26.1945,-0.0028,5.3187
656,162.533,33.9641,28.7018,7.885,3.7173,2.6044,1769.2017,25.6616,-0.0028,5.262300000000003
657,162.78,34.056,28.7008,7.885,3.7549,2.4822,1757.1136,25.9176,-0.0028,5.355199999999996
658,163.028,34.0024,28.6705,7.885,3.8344,2.5012,1765.038,25.8624,-0.0028,5.331900000000001
659,163.277,33.852,28.5534,7.885,3.8227,2.4818,1774.2241,26.0179,-0.0028,5.298599999999997
660,163.525,33.8651,28.5776,7.885,3.816,2.4653,1774.2241,25.8845,-0.0028,5.287499999999998
661,163.773,33.8722,28.5877,7.885,3.8116,2.5021,1770.0368,26.2624,-0.0028,5.284499999999998
662,164.022,33.9207,28.6372,7.885,3.8281,2.5879,1770.2039,26.1135,-0.0028,5.2834999999999965
663,164.27,33.8813,28.6362,7.885,3.7951,2.5012,1770.2039,25.7922,-0.0028,5.245100000000004
664,164.518,33.8934,28.5968,7.885,3.7525,2.5041,1762.0675,25.9109,-0.0028,5.296599999999998
665,164.765,33.9762,28.6917,7.885,3.7861,2.5152,1752.1727,25.7376,-0.0028,5.284499999999998
666,165.012,34.0519,28.7624,7.885,3.7767,2.539,1760.2327,25.946,-0.0028,5.289500000000004
667,165.259,33.9711,28.7241,7.885,3.7827,2.5661,1760.2327,25.7529,-0.0028,5.247
668,165.506,33.8904,28.6069,7.885,3.7534,2.5695,1758.9118,25.6681,-0.0028,5.2835
669,165.754,33.958,28.5887,7.885,3.8581,2.4755,1762.3836,25.9485,-0.0028,5.369299999999999
670,166.001,33.9318,28.6029,7.885,3.7588,2.5288,1762.3836,25.8449,-0.0028,5.328900000000001
671,166.248,33.8661,28.5605,7.885,3.8223,2.5995,1769.7026,25.7529,-0.0028,5.305600000000002
672,166.496,33.8732,28.5554,7.885,3.8596,2.5676,1772.5467,26.1314,-0.0028,5.317799999999998
673,166.744,34.0085,28.7685,7.885,3.7534,2.5768,1759.2419,25.7333,-0.0028,5.239999999999998
674,166.991,34.0317,28.7412,7.885,3.7704,2.5264,1759.2419,25.7202,-0.0028,5.2905000000000015
675,167.239,33.8964,28.5342,7.885,3.7672,2.552,1758.4169,25.8229,-0.0028,5.362200000000001
676,167.487,33.953,28.6584,7.885,3.766,2.4997,1759.7371,25.8273,-0.0028,5.294600000000003
677,167.735,33.9893,28.6877,7.885,3.8252,2.6131,1759.7371,25.8779,-0.0028,5.3016000000000005
678,167.983,34.0428,28.7846,7.885,3.7718,2.5506,1762.9711,25.6638,-0.0028,5.258199999999999
679,168.231,33.9792,28.5968,7.885,3.8012,2.4997,1758.0047,26.0241,-0.0028,5.382399999999997
680,168.479,33.851,28.5544,7.885,3.8317,2.4575,1767.7005,25.9352,-0.0028,5.296599999999998
681,168.727,33.9116,28.5908,7.885,3.8293,2.507,1767.7005,26.0062,0.461,5.320799999999998
682,168.974,33.9095,28.6059,7.885,3.8511,2.4842,1771.9604,25.7704,1.0485,5.303600000000003
683,169.221,33.9792,28.6261,7.885,3.9694,2.5617,1785.6292,25.7224,1.6336,5.353099999999998
684,169.473,33.9166,28.3565,7.885,4.4141,2.5084,1865.5788,25.7944,2.2326,5.560100000000002
685,169.72,34.1034,28.2585,7.885,5.0222,2.4982,1865.5788,25.417,2.8225,5.844899999999999
686,169.967,34.3569,28.0364,7.885,6.1952,2.5889,2027.7943,25.6054,3.4076,6.320500000000003
687,170.213,34.5659,27.9263,7.885,7.0095,2.5094,2274.9333,25.543,3.9919,6.639599999999998
688,170.464,34.8245,27.7546,7.885,8.1852,2.5627,2520.6694,25.3513,3.9915,7.0699000000000005
689,170.711,35.0335,27.9455,7.885,8.5245,2.5482,2708.8259,25.3598,3.9915,7.087999999999997
690,170.958,34.9153,27.8061,7.885,8.6321,2.6054,2773.1335,25.9929,3.9915,7.109200000000001
691,171.204,34.8992,27.8889,7.885,8.6265,2.5656,2789.4565,25.6789,3.9915,7.010300000000001
692,171.452,34.987,27.9091,7.885,8.6166,2.602,2791.9848,25.434,3.9915,7.077900000000003
693,171.699,35.0517,27.9313,7.885,8.5754,2.5773,2786.5727,25.5946,3.9915,7.1203999999999965
694,171.947,35.1001,27.9748,7.885,8.5929,2.5976,2786.9328,25.326,3.9915,7.125299999999999
695,172.194,34.8265,27.7193,7.885,8.6605,2.5899,2781.3608,25.3958,3.9915,7.107200000000002
696,172.447,35.0547,27.9111,7.885,8.6328,2.5511,2796.1486,25.3323,3.9915,7.143599999999996
697,172.694,35.0284,27.9101,7.885,8.6205,2.5414,2780.4641,25.4895,3.9915,7.118299999999998
698,172.941,35.0072,27.8172,7.885,8.7109,2.601,2793.6127,25.7682,3.9915,7.189999999999998
699,173.188,34.9769,27.8637,7.885,8.6828,2.5491,2797.9626,25.718,3.9915,7.113199999999999
700,173.435,34.8951,27.8394,7.885,8.7126,2.5205,2795.2424,25.7202,3.9915,7.055699999999998
701,173.682,34.9608,27.8708,7.885,8.7065,2.4692,2796.6926,25.5044,3.9915,7.09
702,173.929,34.9557,27.901,7.885,8.6886,2.5777,2802.1669,25.5323,3.9915,7.0547
703,174.176,34.981,27.8586,7.885,8.6925,2.5651,2799.2341,25.4553,3.9915,7.1224000000000025
704,174.424,35.0284,27.9182,7.885,8.6973,2.5171,2794.6989,25.5602,3.9915,7.110199999999999
705,174.671,35.0355,27.9879,7.885,8.6406,2.5487,2799.4157,25.4447,4.2577,7.047599999999999
706,174.918,35.1254,27.5193,7.885,9.047,2.5739,2797.7812,25.6119,4.8448,7.606099999999998
707,175.167,35.6141,27.2386,7.885,10.2191,2.6044,3097.3815,25.0877,5.4355,8.375499999999999
708,175.415,35.9686,26.9468,7.885,11.0346,2.5632,3299.8942,25.2398,6.0257,9.021800000000002
709,175.663,36.5654,26.4923,7.885,12.435,2.5671,3492.5957,25.3323,6.614,10.073099999999997
710,175.911,37.1753,25.7804,7.885,13.7159,2.5913,3849.3122,25.1875,7.2043,11.3949
711,176.159,38.1609,25.0957,7.885,15.0956,2.6059,3999.5734,24.7185,7.7934,13.065199999999997
712,176.411,38.9173,24.6413,7.885,15.9296,2.6092,4360.9721,24.4836,8.3928,14.275999999999996
713,176.659,40.1311,24.1485,7.885,17.1217,2.5816,4590.7661,24.2822,8.486,15.982600000000005
714,176.907,40.3351,24.1142,7.885,17.447,2.6063,4664.1791,24.0023,8.486,16.220899999999997
715,177.155,40.4745,24.2343,7.885,17.5897,2.5167,4683.4018,23.9682,8.486,16.240199999999998
716,177.403,40.4987,24.2273,7.885,17.6203,2.6165,4702.1943,23.9117,8.486,16.2714
717,177.659,40.5149,24.2202,7.885,17.6079,2.5932,4697.4819,23.9739,8.486,16.2947
718,177.906,40.5482,24.2788,7.885,17.6748,2.5932,4696.3056,24.0574,8.486,16.2694
719,178.154,40.5603,24.3121,7.885,17.652,2.57,4693.9541,23.8666,8.486,16.248199999999997
720,178.402,40.6037,24.3141,7.885,17.67,2.648,4694.5419,24.0745,8.486,16.289600000000004
721,178.65,40.5845,24.2869,7.885,17.6915,2.5511,4701.6049,24.008,8.486,16.2976
722,178.906,40.5563,24.2556,7.885,17.6687,2.5637,4705.1445,23.9004,8.486,16.3007
723,179.154,40.4916,24.2515,7.885,17.6224,2.5957,4696.8935,24.4168,8.486,16.240099999999998
724,179.403,40.5916,24.3495,7.885,17.6872,2.5186,4704.5541,23.7807,8.486,16.2421
725,179.651,40.529,24.2646,7.885,17.7015,2.5346,4708.6889,23.9117,8.486,16.264400000000002
726,179.899,40.531,24.2879,7.885,17.6767,2.5908,4703.9638,24.1012,8.486,16.2431
727,180.154,40.5855,24.3899,7.885,17.6343,2.5986,4692.7792,23.8236,8.486,16.195600000000002
728,180.402,40.5946,24.3545,7.885,17.5905,2.5714,4698.6591,23.8087,8.486,16.240099999999998
729,180.649,40.5068,24.3161,7.885,17.6212,2.5879,4693.9541,24.0821,8.486,16.1907
730,180.898,40.5078,24.1859,7.885,17.6748,2.5462,4706.3251,23.9493,8.486,16.321900000000003
731,181.146,40.5138,24.2939,7.885,17.6389,2.5477,4704.5541,24.2145,8.1802,16.219900000000003
732,181.399,40.2786,25.1179,7.885,17.5066,2.5249,4649.7211,24.2919,7.5788,15.160699999999999
733,181.647,39.1304,25.6915,7.885,16.4809,2.5419,4569.27,24.2473,6.9901,13.4389
734,181.895,38.5437,25.9703,7.885,15.9092,2.5501,4315.8017,24.4718,6.4014,12.5734
735,182.142,37.5167,26.6398,7.885,14.5527,2.57,4022.3103,24.7971,5.8123,10.8769
736,182.391,36.6108,26.9932,7.885,13.3114,2.5923,3872.7666,25.6076,5.2193,9.617599999999996
737,182.639,36.0373,27.1497,7.885,12.0247,2.5244,3541.4108,25.3767,4.6314,8.887600000000003
738,182.887,35.9565,27.2719,7.885,11.5528,2.5322,3428.7282,25.417,4.0423,8.6846
739,183.135,35.6707,27.5739,7.885,10.6706,2.5012,3319.7592,25.5237,3.4532,8.096799999999998
740,183.387,35.3142,27.7869,7.885,9.8148,2.4658,3023.2182,25.6076,2.8554,7.5273
741,183.633,35.0193,28.0848,7.885,8.5972,2.5806,2843.7097,25.6594,2.2683,6.9345
742,183.879,34.7972,28.1676,7.885,8.1721,2.6238,2669.6091,25.7376,1.6836,6.629599999999996
743,184.134,34.4791,28.2868,7.885,7.0316,2.5816,2486.0778,25.933,1.0794,6.192300000000003
744,184.38,34.1509,28.3585,7.885,5.9909,2.5506,2286.8642,25.8703,0.4935,5.792400000000001
745,184.627,33.9833,28.5595,7.885,4.8838,2.5404,2042.7061,25.9176,-0.0036,5.4238
746,184.875,33.8429,28.5009,7.885,4.0903,2.5579,2042.7061,25.858,-0.0036,5.341999999999999
747,185.123,33.9035,28.6029,7.885,3.9398,2.555,1847.8367,26.1202,-0.0036,5.300599999999999
748,185.37,33.9237,28.5918,7.885,3.9141,2.5365,1789.2075,26.0285,-0.0036,5.331899999999997
749,185.618,33.9106,28.5988,7.885,3.7798,2.5637,1774.8118,25.9308,-0.0036,5.311800000000002
750,185.865,33.8611,28.5281,7.885,3.7956,2.4561,1774.8118,26.0508,-0.0036,5.333000000000002
751,186.113,33.8399,28.4787,7.885,3.8518,2.5428,1765.8692,26.0776,-0.0036,5.3612
752,186.36,33.9732,28.612,7.885,3.792,2.4958,1769.7862,25.953,-0.0036,5.3612
753,186.608,33.8904,28.5827,7.885,3.8128,2.5593,1769.7862,25.8295,-0.0036,5.3077000000000005
754,186.863,33.9257,28.6332,7.885,3.7488,2.5472,1763.5742,25.9176,-0.0036,5.2925
755,187.11,34.0075,28.6746,7.885,3.7435,2.5171,1757.5103,26.0441,-0.0036,5.332899999999999
756,187.358,33.955,28.6049,7.885,3.7399,2.5656,1761.8868,25.9109,-0.0036,5.350099999999998
757,187.613,33.9116,28.614,7.885,3.7309,2.5239,1761.8868,25.9021,-0.0036,5.297599999999999
758,187.86,33.9691,28.6029,7.885,3.7752,2.5346,1754.2218,25.9885,-0.0036,5.366199999999996
759,188.109,34.0893,28.8079,7.885,3.8305,2.5036,1766.2851,25.8823,-0.0036,5.281400000000001
760,188.361,33.8934,28.5706,7.885,3.7621,2.5162,1766.2851,25.9685,-0.0036,5.322800000000001
761,188.609,33.9156,28.5887,7.885,3.7229,2.4963,1758.9835,25.9574,-0.0036,5.326899999999998
762,188.857,33.9701,28.715,7.885,3.6994,2.5094,1747.3557,25.5216,-0.0036,5.255100000000002
763,189.117,33.9106,28.6635,7.885,3.7769,2.538,1751.1907,25.6833,-0.0036,5.247100000000003
764,189.365,33.9782,28.6867,7.885,3.8293,2.5642,1751.1907,25.6768,-0.0036,5.291500000000003
765,189.613,33.953,28.6443,7.885,3.8366,2.4929,1759.4069,25.8427,-0.0036,5.308700000000002
766,189.861,33.9116,28.5938,7.885,3.8525,2.4764,1759.0767,25.79,-0.0036,5.317799999999998
767,190.123,33.9802,28.6473,7.885,4.2287,2.4221,1829.2683,25.8955,-0.0036,5.332900000000002
768,190.371,33.751,28.4999,7.885,4.3913,2.41,1829.2683,25.8054,-0.0036,5.251099999999997
769,190.619,33.7651,28.3908,7.885,4.7221,2.3296,1869.6713,26.1539,-0.0036,5.374299999999998
770,190.867,33.7146,28.3393,7.885,5.1657,2.3708,1957.4068,26.1337,-0.0036,5.375299999999996
771,191.115,33.8782,28.4332,7.885,5.8704,2.2588,2062.5927,26.0799,-0.0036,5.445
772,191.363,33.9277,28.4443,7.885,5.9858,2.2913,2148.997,26.0129,-0.0036,5.483400000000003
773,191.611,34.0035,28.5382,7.885,6.0294,2.2709,2165.5021,26.1922,-0.0036,5.465300000000003
774,191.868,34.0196,28.4625,7.885,6.4102,2.1614,2214.3488,26.0955,-0.0036,5.557099999999998
775,192.117,33.7964,28.2383,7.885,6.6525,2.1667,2214.3488,26.208,-0.0036,5.5581
776,192.366,33.8479,28.3646,7.885,6.9443,2.0455,2277.4082,25.6464,-0.0036,5.483300000000003
777,192.614,33.8762,28.3201,7.885,7.1094,2.0033,2309.9667,26.208,-0.0036,5.556099999999997
778,192.862,33.852,28.2858,7.885,7.2882,2.0702,2367.8728,25.922,-0.0036,5.5661999999999985
779,193.112,34.0004,28.4009,7.885,7.4341,2.1279,2401.2294,25.8999,-0.0036,5.599499999999999
780,193.36,33.8187,28.303,7.885,7.3825,2.0853,2415.7702,25.6054,-0.0036,5.515699999999999
781,193.609,33.9156,28.3534,7.885,7.4075,2.0736,2412.041,26.2555,-0.0036,5.562199999999997
782,193.858,34.0287,28.4251,7.885,7.4191,2.1381,2407.0864,26.2103,-0.0036,5.6036
783,194.106,33.8702,28.2898,7.885,7.4181,2.0828,2414.8366,26.5769,-0.0036,5.580399999999997
784,194.353,33.8358,28.2838,7.885,7.4169,2.0596,2418.8867,26.1719,-0.0036,5.552
785,194.6,33.8025,28.2686,7.885,7.3789,2.0954,2408.6325,26.1247,-0.0036,5.533900000000003
786,194.849,34.1166,28.5251,7.885,7.3716,2.1715,2399.2321,26.1742,-0.0036,5.5915
787,195.097,34.1095,28.4807,7.885,7.3176,2.0993,2405.2338,25.9507,-0.0036,5.628799999999998
788,195.346,33.9287,28.3504,7.885,7.4366,2.061,2409.2514,26.2896,-0.0036,5.578299999999999
789,195.593,33.9701,28.415,7.885,7.4344,2.1337,2420.4479,25.933,-0.0036,5.555100000000003
790,195.841,33.956,28.4231,7.885,7.4198,2.0925,2421.3857,26.3969,-0.0036,5.5329000000000015
791,196.089,33.9499,28.3918,7.885,7.4581,2.0426,2413.4379,26.199,-0.0036,5.5581
792,196.337,33.8469,28.2817,7.885,7.3178,2.0518,2417.9509,25.718,-0.0036,5.565199999999997
793,196.586,33.9479,28.3444,7.885,7.3748,2.1308,2400.4609,26.1382,-0.0036,5.603499999999997
794,196.834,33.9196,28.2878,7.885,7.4111,2.0751,2408.9418,26.3786,-0.0036,5.631800000000002
795,197.081,34.054,28.4716,7.885,7.4097,2.0586,2417.1716,25.8097,-0.0036,5.582400000000003
796,197.328,33.9671,28.4433,7.885,7.4283,2.0954,2420.4479,26.004,-0.0036,5.523800000000001
797,197.578,34.06,28.4847,7.885,7.4223,2.0736,2419.0427,26.2284,-0.0036,5.575300000000002
798,197.826,34.0873,28.4676,7.885,7.4184,2.1352,2418.4187,25.933,-0.0036,5.619699999999998
799,198.074,33.7258,28.1242,7.885,7.4581,2.0678,2418.2626,26.0464,-0.0036,5.601600000000001
800,198.328,33.8833,28.3252,7.885,7.3643,2.0751,2421.3857,25.79,-0.0036,5.5581
801,198.576,33.9812,28.3726,7.885,7.4218,2.1047,2401.8447,26.0464,-0.0036,5.608600000000003
802,198.824,33.9883,28.3979,7.885,7.4196,2.093,2409.4062,26.1202,-0.0036,5.5904000000000025
803,199.073,34.0489,28.4777,7.885,7.4329,2.0504,2420.1354,26.0799,-0.0036,5.571200000000005
804,199.321,34.0368,28.4645,7.885,7.4077,2.0402,2416.7043,25.79,-0.0036,5.5722999999999985
805,199.569,33.9025,28.304,7.885,7.4826,2.0213,2414.2148,26.1764,-0.0036,5.598500000000005
806,199.819,33.8318,28.2898,7.885,7.4048,2.0698,2423.1066,26.1945,-0.0036,5.542000000000002
807,200.066,33.954,28.4393,7.885,7.3452,2.047,2411.7307,25.8756,-0.0036,5.514700000000001
808,200.314,33.9075,28.3524,7.885,7.4031,2.0848,2404.4626,25.9973,-0.0036,5.5550999999999995
809,200.568,33.961,28.4181,7.885,7.4484,2.0508,2413.5932,25.7857,-0.0036,5.5428999999999995
810,200.816,34.1125,28.5463,7.885,7.4026,2.1328,2417.7949,26.1023,-0.0036,5.5661999999999985
811,201.064,34.0065,28.4171,7.885,7.4484,2.0838,2415.9257,26.1359,-0.0036,5.589400000000001
812,201.314,34.0388,28.4332,7.885,7.4038,2.0983,2416.7043,26.1224,-0.0036,5.605600000000003
813,201.561,33.9913,28.4191,7.885,7.5047,2.1633,2415.9257,26.2306,-0.0036,5.572200000000002
814,201.809,34.0338,28.3908,7.885,7.4654,2.0761,2429.071,26.2487,-0.0036,5.643000000000001
815,202.06,34.0146,28.4504,7.885,7.4315,2.1008,2424.0466,25.9885,-0.0036,5.564200000000003
816,202.308,34.0045,28.408,7.885,7.4467,2.1221,2422.4807,25.9286,-0.0036,5.596499999999999
817,202.555,34.0327,28.4312,7.885,7.4613,2.1517,2426.2421,26.2012,-0.0036,5.601499999999998
818,202.802,34.0792,28.4756,7.885,7.4487,2.1187,2430.3305,26.3565,-0.0036,5.6036
819,203.051,33.954,28.3666,7.885,7.4681,2.1061,2424.6735,26.0978,-0.0036,5.587400000000002
820,203.299,33.7167,28.1586,7.885,7.5066,2.0407,2431.9064,26.326,-0.0036,5.558100000000003
821,203.547,33.9782,28.413,7.885,7.4446,2.1114,2427.8129,25.8845,-0.0036,5.565200000000001
822,203.794,33.956,28.4322,7.885,7.4981,2.1037,2419.6669,26.1764,-0.0036,5.523800000000001
823,204.042,33.9247,28.3575,7.885,7.5313,2.0305,2430.6455,26.3397,-0.0036,5.5672
824,204.289,34.0095,28.4453,7.885,7.4026,2.0058,2425.6145,25.9352,-0.0036,5.564200000000003
825,204.536,34.1418,28.5605,7.885,7.4288,2.0082,2418.1066,26.118,-0.0036,5.581300000000002
826,204.784,34.0368,28.5039,7.885,7.4574,2.0407,2417.3273,26.2533,-0.0036,5.532899999999998
827,205.032,34.0711,28.4857,7.885,7.3941,2.0824,2422.0112,26.0575,-0.0036,5.5854
828,205.279,33.9267,28.3444,7.885,7.4734,2.1129,2420.7604,26.1562,-0.0036,5.5822999999999965
829,205.527,33.9954,28.4363,7.885,7.4467,2.0189,2428.2846,26.3192,-0.0036,5.559099999999997
830,205.775,33.953,28.4201,7.885,7.3946,2.0295,2428.5991,26.2125,-0.0036,5.5329000000000015
831,206.023,33.9711,28.41,7.885,7.4266,2.0445,2415.1477,26.0866,-0.0036,5.5611
832,206.271,33.9156,28.3333,7.885,7.4373,2.0775,2427.9702,26.0374,-0.0036,5.5822999999999965
833,206.519,34.1176,28.4827,7.885,7.4734,2.0731,2413.4379,26.326,-0.0036,5.634900000000002
834,206.766,33.9257,28.3373,7.885,7.5294,2.0979,2430.3305,26.3283,-0.0036,5.5884
835,207.014,33.9873,28.4019,7.885,7.4242,2.1517,2434.9067,25.8779,-0.0036,5.585399999999996
836,207.263,34.0327,28.4211,7.885,7.3692,2.0426,2417.4831,26.2487,0.2717,5.611599999999999
837,207.51,34.0085,28.4201,7.885,7.43,2.1066,2419.9792,26.3055,0.8576,5.5883999999999965
838,207.757,33.9812,28.3171,7.885,7.5808,2.0562,2426.2421,26.2125,1.4436,5.664100000000001
839,208.004,34.1307,28.2343,7.885,7.9288,2.0518,2456.1174,26.2284,2.0315,5.896399999999996
840,208.251,34.1469,28.1373,7.885,8.3454,2.1313,2528.6582,25.8602,2.6205,6.0096000000000025
841,208.498,34.3428,27.899,7.885,9.2291,2.0271,2669.7302,25.8624,3.2057,6.443799999999996
842,208.752,34.574,27.7465,7.885,10.2416,2.1008,3014.7119,25.4149,3.8102,6.827499999999997
843,209.0,34.9678,27.3628,7.885,11.4321,2.1177,3184.9838,25.5237,4.3973,7.604999999999997
844,209.247,35.2647,27.4072,7.885,12.1575,2.1032,3367.4567,25.2398,4.4905,7.857499999999998
845,209.494,35.499,27.4375,7.885,12.7086,2.0562,3542.4145,25.6443,4.4905,8.061500000000002
846,209.742,35.494,27.4496,7.885,12.7973,2.1308,3558.55,25.4298,4.4905,8.0444
847,209.99,35.3395,27.3386,7.885,12.8337,2.1027,3564.6386,25.7355,4.4905,8.000900000000001
848,210.237,35.5,27.4769,7.885,12.7629,2.0964,3559.2255,25.4489,4.4905,8.0231
849,210.485,35.4758,27.4103,7.885,12.8746,2.1405,3579.6105,26.1764,4.4905,8.0655
850,210.732,35.4819,27.5012,7.885,12.7816,2.0983,3570.0686,25.466,4.4905,7.980700000000002
851,210.991,35.5293,27.5426,7.885,12.7908,2.0761,3551.1364,25.3091,4.4905,7.986699999999999
852,211.239,35.496,27.4183,7.885,12.8438,2.0741,3554.8393,25.3852,4.4905,8.077700000000004
853,211.489,35.5657,27.5678,7.885,12.8288,2.1284,3557.8747,25.3218,4.4905,7.997900000000001
854,211.737,35.5616,27.4941,7.885,12.7922,2.1085,3557.5373,25.4511,4.4905,8.067499999999999
855,211.985,35.4324,27.4163,7.885,12.855,2.0877,3567.0122,25.5237,4.4905,8.016100000000002
856,212.233,35.4617,27.4648,7.885,12.7835,2.0993,3558.55,25.79,4.4905,7.9969
857,212.48,35.3809,27.3194,7.885,12.8097,2.1202,3555.5134,25.801,4.4905,8.061499999999995
858,212.727,35.4909,27.4224,7.885,12.838,2.1003,3561.2536,25.7769,4.4905,8.068500000000004
859,212.975,35.4677,27.4335,7.885,12.8596,2.0698,3560.2392,25.7747,4.4905,8.034200000000002
860,213.223,35.6212,27.5577,7.885,12.7934,2.1352,3556.1877,25.5366,4.4905,8.063500000000001
861,213.471,35.497,27.4113,7.885,12.8933,2.1187,3570.0686,25.6119,4.4905,8.0857
862,213.723,35.393,27.383,7.885,12.8094,2.0969,3553.8286,25.417,4.4905,8.010000000000002
863,213.97,35.2112,27.2335,7.885,12.7212,2.0901,3548.7839,25.3091,4.4905,7.977699999999999
864,214.219,35.4344,27.3992,7.885,12.7685,2.0756,3537.7358,25.9176,4.4905,8.035199999999996
865,214.467,35.5707,27.5799,7.885,12.7944,2.0741,3554.5024,25.6464,4.4905,7.990800000000004
866,214.714,35.4354,27.4163,7.885,12.7779,2.0819,3553.4919,25.6076,4.4905,8.019100000000002
867,214.962,35.4122,27.4163,7.885,12.798,2.0707,3568.0305,25.7747,4.4905,7.995899999999999
868,215.211,35.5435,27.5102,7.885,12.8729,2.0756,3565.9946,25.6833,4.4905,8.0333
869,215.458,35.601,27.5668,7.885,12.8729,2.0838,3569.3889,25.3598,4.4905,8.034199999999998
870,215.706,35.5364,27.5001,7.885,12.7835,2.0654,3557.8747,25.5194,4.4905,8.0363
871,215.956,35.5071,27.4507,7.885,12.7091,2.0853,3555.5134,25.6594,4.4905,8.0564
872,216.204,35.5263,27.4941,7.885,12.7358,2.0935,3557.8747,25.4532,4.4905,8.0322
873,216.452,35.499,27.4527,7.885,12.7782,2.1119,3550.1276,25.434,4.4905,8.046300000000002
874,216.7,35.394,27.3224,7.885,12.8783,2.061,3572.7895,25.9154,4.4905,8.0716
875,216.948,35.5657,27.4416,7.885,12.8327,2.1071,3565.9946,25.3344,4.9209,8.124099999999999
876,217.196,35.7707,27.0073,7.885,13.5225,2.1522,3709.9326,25.7333,5.5096,8.763399999999997
877,217.444,36.3069,26.6034,7.885,14.7779,2.0896,3850.8933,25.8933,6.0995,9.703499999999998
878,217.692,37.0128,25.9894,7.885,15.7451,2.111,4119.0683,25.0072,6.689,11.023399999999999
879,217.943,37.4672,25.637,7.885,16.5895,2.1434,4402.4418,24.779,7.284,11.830199999999998
880,218.191,38.5457,24.9382,7.885,18.0047,2.11,4666.5009,24.4089,7.8763,13.607499999999998
881,218.439,39.8968,24.0546,7.885,19.0676,2.0518,4886.6303,23.9305,8.463,15.842199999999998
882,218.686,40.5886,23.9152,7.885,19.7264,2.0916,5054.5893,24.1031,8.4856,16.6734
