,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
3536,833.079712,39.2797,30.2328,9.046899999999997,3968.1184,23.5408,97.54852079999996,97.54852079999996,14.6968,0.115,4.930399999999999,0.0,32.3057,25.31562205785462,3855.082040895878,0.0,1.9094,7.6061,1.8713,87.61287888399238,40.535350051244706,27.502121839999997,0.46266428597692,0.6784725382963728,14.734331045721481,39.49606586171793,30.26318694779433,7.6061,1.9938017940977846
3537,833.3172,39.24,30.2309,9.009100000000004,3960.5478,23.5408,94.18284559999996,94.18284559999996,14.6768,0.11,4.930399999999999,0.0,32.3057,25.30171854993908,3872.7367852502834,0.0,1.9094,7.6061,1.7991,87.22580483896913,39.062108729396,26.405030879999998,0.4478274382392922,0.6759755614557752,14.828142862497776,39.505751956110394,30.267774432873498,7.6061,1.980070120861027
3538,833.549127,39.5595,30.3635,9.196000000000002,3960.5478,23.3043,93.43232799999997,93.43232799999997,14.6493,0.116,4.930399999999999,0.0,32.3057,25.31528652415942,3888.920518554526,0.0,1.9094,7.6061,1.783,88.24413927016558,38.750833359579346,26.1197019,0.43913209058497327,0.6740423272353474,14.90014564871733,39.51071357610383,30.270482775429112,7.6061,1.9701608561847292
3539,833.784638,39.7416,30.201,9.540599999999998,3961.6276,23.3043,94.67697519999997,94.67697519999997,14.7254,0.112,4.930399999999999,0.0,32.3057,25.29910073331662,3903.188461681015,0.0,1.9094,7.6061,1.8097,91.73741099819529,39.27775352346248,26.648556380000002,0.42815415320839145,0.6784643720543118,14.9490597986527,39.50980847991265,30.270801107047358,7.6061,1.9643504780926488
3540,834.015425,39.5479,30.0507,9.4972,3976.8061,23.578,96.71409439999996,96.71409439999996,14.7752,0.12,4.930399999999999,0.0,32.3057,25.30417861768139,3915.213411839515,0.0,1.9094,7.6061,1.8534,92.36971081458647,40.276600133026456,27.38435568,0.4360368759178384,0.6799073305481181,14.975624324925294,39.502798133972576,30.268907085143347,7.6061,1.9624194459405264
3541,834.259807,39.4459,30.1283,9.317600000000002,3975.6162,23.578,96.97048239999997,96.97048239999997,14.7302,0.111,4.930399999999999,0.0,32.3057,25.295407350657054,3924.8553817476304,0.0,1.9094,7.6061,1.8589,90.52769086585121,40.37128984930331,27.38196878,0.4459551487856644,0.6782535034726549,14.982648465538434,39.491532014279656,30.265230359088314,7.6061,1.9637015555796777
3542,834.495723,39.5186,30.3702,9.148399999999999,3974.6308,23.6258,96.08477839999998,96.08477839999998,14.7815,0.118,4.930399999999999,0.0,32.3057,25.286634432290597,3932.0798486234044,0.0,1.9094,7.6061,1.8399,88.97234567903328,39.992633570809076,27.19648185,0.44949510171488616,0.680037282412202,14.974797804658415,39.47960169847036,30.259815087504542,7.6061,1.9673739660737302
3543,834.734719,39.6273,30.1784,9.448899999999998,3987.2407,23.6258,95.29230639999997,95.29230639999997,14.7911,0.113,4.930399999999999,0.0,32.3057,25.272827179908813,3937.0901194187245,0.0,1.9094,7.6061,1.8229,92.06059271354127,39.788623029803,26.96269619,0.4322003786529006,0.6776483863189747,14.95792463635411,39.47073193333458,30.252347033009386,7.6061,1.972714553528175
3544,834.97076,39.5772,30.0574,9.519799999999996,3985.5319,23.629,94.96133279999998,94.96133279999998,14.7836,0.117,4.930399999999999,0.0,32.3057,25.25180818723673,3940.208118070724,0.0,1.9094,7.6061,1.8158,92.80180187879743,39.63343449637857,26.84406088,0.42707613100165115,0.6773084700104107,14.938101064095447,39.46748362655119,30.242828674814113,7.6061,1.979125240837397
3545,835.207084,39.5351,30.1197,9.415399999999998,3984.0637,23.629,95.56267919999998,95.56267919999998,14.7789,0.113,4.930399999999999,0.0,32.3057,25.223619274649984,3941.7879432038117,0.0,1.9094,7.6061,1.8287,91.72873479168217,39.869722071255374,27.02617443,0.4346481193902906,0.6778621225826125,14.920671893452424,39.470961126228815,30.231835779775086,7.6061,1.9860036153326452
3546,835.446686,39.3774,30.0641,9.313300000000002,3970.2868,24.0288,93.81457919999997,93.81457919999997,14.7867,0.113,4.930399999999999,0.0,32.3057,25.203351244502215,3942.1485768924063,0.0,1.9094,7.6061,1.7912,92.21359167915463,39.00504939649089,26.48593704,0.42298590355534527,0.6790386744743572,14.909511458110375,39.48093681338083,30.219998382639293,7.6061,1.992659143940911
3547,835.67922,39.4074,30.0672,9.340200000000003,3983.3469,24.0288,97.39468799999997,97.39468799999997,14.7856,0.111,4.930399999999999,0.0,32.3057,25.20950239978713,3942.1595855180194,0.0,1.9094,7.6061,1.868,92.49475935835046,40.6267440333241,27.6195008,0.43923292860220087,0.6798354497063583,14.906600776377871,39.49581296785935,30.207479938044656,7.6061,1.998362372438268
3548,835.914565,39.5039,30.4448,9.0591,3973.5439,23.4324,96.74206399999997,96.74206399999997,14.7566,0.118,4.930399999999999,0.0,32.3057,25.203944504856867,3943.350568739945,0.0,1.9094,7.6061,1.854,87.33379500673911,40.255199364580044,27.3587364,0.4609349606469495,0.6796323662993097,14.912004426864693,39.51261570794609,30.194067418303394,7.6061,2.0025132430940604
3549,836.150652,39.397,30.2248,9.1722,3967.2043,23.4324,93.52555999999997,93.52555999999997,14.6886,0.116,4.930399999999999,0.0,32.3057,25.212063217585595,3945.423719379774,0.0,1.9094,7.6061,1.785,88.48661210916114,38.85469469351266,26.219150999999997,0.43910252373070546,0.6748000777465291,14.924168888104314,39.52754426280677,30.179879258951885,7.6061,2.0048486983497953
3550,836.389643,39.5302,30.2615,9.268699999999999,3971.372,23.8461,96.02883919999996,96.02883919999996,14.6963,0.121,4.930399999999999,0.0,32.3057,25.219837793280906,3948.258821605199,0.0,1.9094,7.6061,1.8387,91.04982764796632,39.93657955227197,27.02208681,0.43862334047113366,0.6766249667083151,14.940358069717595,39.537066613514796,30.16617688516366,7.6061,2.0055054696919083
3551,836.603902,39.4428,30.11,9.332799999999999,3972.4575,23.8461,94.12690639999997,94.12690639999997,14.7538,0.111,4.930399999999999,0.0,32.3057,25.227972070437175,3951.3810956754187,0.0,1.9094,7.6061,1.7979,91.71472778720948,39.156301357363496,26.52585702,0.42693580738975084,0.6774352045641233,14.95716753423888,39.53896781442367,30.155359986224397,7.6061,2.004854589027532
3552,836.869249,39.2259,30.0703,9.155600000000003,3969.2023,23.4956,92.17369599999996,92.17369599999996,14.7433,0.121,4.930399999999999,0.0,32.3057,25.230286667755333,3954.318810117566,0.0,1.9094,7.6061,1.756,88.55561262541326,38.3123555194267,25.8892348,0.4326361072277423,0.6757411401361783,14.971215033051061,39.53280638022141,30.14984674237348,7.6061,2.003268412583884
3553,837.109363,39.4593,29.9688,9.490499999999997,3973.51,23.4956,96.71409439999996,96.71409439999996,14.7994,0.111,4.930399999999999,0.0,32.3057,25.223471132832753,3956.6793119505933,0.0,1.9094,7.6061,1.8534,91.97842206477,40.24321764005089,27.42920796,0.4375288979377374,0.6815858564127805,14.979959155022875,39.51958107527356,30.150624512842658,7.6061,2.000971094691242
3554,837.34326,39.5082,30.0874,9.420800000000003,3973.5439,23.6802,95.76778959999997,95.76778959999997,14.7802,0.118,4.930399999999999,0.0,32.3057,25.209936862296455,3958.1406544152683,0.0,1.9094,7.6061,1.8331,91.983119001432,39.84979546284185,27.09358462,0.43322944357019966,0.6798926896692244,14.982335722292003,39.50100125114122,30.156426624170322,7.6061,1.9980381922369603
3555,837.579508,39.6493,30.1845,9.464799999999997,3989.3618,23.6802,96.36913599999997,96.36913599999997,14.7991,0.114,4.930399999999999,0.0,32.3057,25.20202382843837,3958.3713893848094,0.0,1.9094,7.6061,1.846,92.43634944736164,40.259651166486705,27.3191386,0.43553917270838105,0.6785736539799241,14.978930657939047,39.47919524259359,30.16403303150273,7.6061,1.9945809924772144
