,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
322,114.777292,37.8672,31.2005,6.666699999999995,2026.1372,24.0399,141.33492959999998,141.33492959999998,4.6613,0.118,2.6025395207451467,2600.0,31.0,21.289801160141216,1982.2938350922304,0.0,0.8,3.88,2.8106,64.5802736879365,29.987963577247832,13.101049779999999,0.4643517573517119,0.436876940518225,4.87858194208139,33.60253952074515,31.188276529858612,3.88,2.9772257519748004
323,115.016972,37.9277,31.3215,6.606200000000001,2026.1372,24.0355,144.40692399999998,144.40692399999998,4.6176,0.115,3.0099462838262383,2600.0,31.0,21.17796194872092,1968.7545914046038,0.0,0.8,3.88,2.8765,63.93591132810368,30.63976887716506,13.282526400000002,0.47922627895188913,0.43350608985497563,4.8579338857657195,34.00994628382624,31.183568494746332,3.88,2.989791334853769
324,115.252318,37.8043,31.06,6.744299999999999,2040.6081,24.0355,136.64535999999998,136.64535999999998,4.7387,0.113,3.739796503494688,2600.0,31.0,21.446256020870806,1961.4886694561428,0.0,0.8,3.88,2.71,65.37978059720541,29.20001757488555,12.841876999999998,0.44662152898282553,0.43979004351850404,4.843726116379231,34.73979650349469,31.179257663780025,3.88,2.9992675139458203
325,115.488381,37.8544,31.1681,6.686299999999999,2040.6081,24.055,145.57232399999998,145.57232399999998,4.6522,0.111,4.665630897048949,2600.0,31.0,22.02787666971166,1960.6414518743857,0.0,0.8,3.88,2.9015,64.82592705185783,31.107638189960742,13.4983583,0.4798641470267911,0.43392424129313284,4.835129504948091,35.66563089704895,31.177159529121717,3.88,3.0050209068123617
326,115.7215,37.759,31.1266,6.6324000000000005,2042.5184,24.055,141.4841008,141.4841008,4.7248,0.117,5.642879590969585,2600.0,31.0,22.83990277469942,1965.839736833379,0.0,0.8,3.88,2.8138,64.26193217378976,30.26232102787873,13.29464224,0.4709214305296238,0.43931337017251587,4.83128921713062,36.642879590969585,31.178247884555066,3.88,3.0070362918917346
327,115.957838,37.822,31.2805,6.541500000000003,2042.5184,23.9935,141.88033679999998,141.88033679999998,4.6356,0.118,6.537423219725866,2600.0,31.0,23.79062852142561,1976.1632891317734,0.0,0.8,3.88,2.8223,63.14891646536503,30.347072748863642,13.08305388,0.48056363351076575,0.43111419635984166,4.831521489877911,37.537423219725866,31.18211703576136,3.88,3.0058390267696224
328,116.197196,37.9558,31.005,6.9508000000000045,2046.5592,23.9935,141.4841008,141.4841008,4.7262,0.111,7.247256213195136,2600.0,31.0,24.7390756678027,1990.3433423668796,0.0,0.8,3.88,2.8138,67.4207702806322,30.322190249526603,13.298581560000002,0.4497455327685152,0.438575889490952,4.835225880025347,38.247256213195136,31.187325401878255,3.88,3.002402852772024
329,116.426542,37.8904,31.2408,6.6495999999999995,2046.5592,24.0927,140.85478479999998,140.85478479999998,4.6416,0.112,7.714634413958237,2600.0,31.0,25.651993177364112,2006.4666415841784,0.0,0.8,3.88,2.8003,64.54290432418797,30.187318278957658,12.997872480000002,0.46770932599084664,0.43057393703833197,4.841706445760859,38.71463441395824,31.192115162001027,3.88,2.9978963665803517
330,116.657988,37.9307,31.2427,6.688000000000002,2035.4853,24.0927,142.20664879999998,142.20664879999998,4.6629,0.118,7.928330301981582,2600.0,31.0,26.45180489605461,2031.05184819786,0.0,0.8,3.88,2.8293,64.94534116471164,30.312132445756987,13.19274297,0.4667329773336726,0.4352297877296549,4.850071711185806,38.92833030198158,31.194961804451907,3.88,2.993358120112532
331,116.901523,38.078,31.0728,7.005200000000002,2035.4853,24.1573,142.89190399999998,142.89190399999998,4.6548,0.109,7.917313481103527,2600.0,31.0,27.14085198096548,2046.4448468562396,0.0,0.8,3.88,2.844,68.45268921750146,30.458198375562816,13.238251199999999,0.44495254640449533,0.43463671215108035,4.85922919681398,38.91731348110353,31.194979925128255,3.88,2.989508802055707
332,117.13137,38.1287,31.3196,6.809100000000001,2038.8052,24.1573,143.56317439999998,143.56317439999998,4.7613,0.121,7.738674403382959,2600.0,31.0,27.5839539400778,2060.2808176126587,0.0,0.8,3.88,2.8584,66.39202599629976,30.651194414130263,13.60969992,0.4616698158275596,0.4440185832929858,4.8679877681916786,38.73867440338296,31.192179213485833,3.88,2.9867689949150225
333,117.373486,37.7609,31.0826,6.6783,2038.8052,23.8456,139.7080312,139.7080312,4.5633,0.113,7.463180431424384,2600.0,31.0,27.870009949979192,2073.620429099181,0.0,0.8,3.88,2.7757,64.17863293888867,29.828109077578162,12.66635181,0.4647669747964356,0.4246448132885942,4.875306235765405,38.463180431424384,31.187364446171784,3.88,2.985376890189839
