,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
464,110.31879,42.3515,35.3006,7.0509,3407.4846,25.3133,81.0604416,81.0604416,12.5226,0.118,6.9703340976,3374.8178,35.12,24.6766355958,3356.7135707838,4.7444065036,1.6182908093,4.7174,1.5176,72.2315640226,28.9248745844,19.00429776,0.4004464665,0.6570226503,0.2631023988,12.5541107282,42.0903340976,35.1472115668,4.7174,1.6702392548,25.5663229248,3393.9121490636
465,110.570977,42.1994,35.1149,7.0845,3407.4846,25.3133,82.4123056,82.4123056,12.5808,0.109,6.9520360526,3374.8178,35.12,24.6766355958,3356.7135707838,4.7444065036,1.6182908093,4.7174,1.5466,72.6015362098,29.4072615032,19.45746528,0.4050501276,0.6616551248,0.2680034927,12.5714536436,42.0720360526,35.0921006719,4.7174,1.6699873634,25.5674401703,3402.164849821
466,110.789266,42.0974,35.1179,6.9795,3407.7465,25.7598,84.6125808,84.6125808,12.5355,0.116,6.9565359881,3374.8178,35.12,24.6766355958,3356.7135707838,4.7444065036,1.6182908093,4.7174,1.5938,72.7055943957,30.1947083919,19.9790799,0.4153010321,0.661674875,0.2747942585,12.5932770454,42.0765359881,35.0635138602,4.7174,1.6699247125,25.5681893554,3406.7722328133
467,111.026921,42.3986,35.4191,6.9795,3407.7465,25.7598,82.3470432,82.3470432,12.5375,0.11,6.9871590135,3374.8178,35.12,24.7239436935,3363.5645527878,4.7444065036,1.6182908093,4.7174,1.5452,72.7055943957,29.3862323174,19.372945,0.4041811715,0.6592524278,0.2664574186,12.6185981765,42.1071590135,35.0696981592,4.7174,1.6696176207,25.5685502621,3408.1930881382
468,111.27177,42.2434,35.2144,7.029,3405.8779,25.5276,84.598596,84.598596,12.522,0.113,7.0347695062,3374.8178,35.12,24.7239436935,3363.5645527878,4.7376194006,1.6358465324,4.7174,1.5935,72.5998855249,30.1731636019,19.953807,0.4156089694,0.6613097408,0.2748462598,12.6459638515,42.1547695062,35.1045460495,4.7174,1.6687290793,25.5684996108,3407.9943066931
469,111.494316,42.0473,35.212,6.8353,3405.8779,25.5276,85.8432432,85.8432432,12.5066,0.11,7.0845044695,3374.8178,35.12,24.7239436935,3363.5645527878,4.7376194006,1.6358465324,4.7174,1.6202,70.4489834407,30.6170828319,20.26319332,0.434599356,0.6618263873,0.2876293217,12.6735541254,42.2045044695,35.154612455,4.7174,1.6672131273,25.568020795,3407.2771677646
470,111.724479,42.2135,35.234,6.9795,3407.3376,25.2892,80.403156,80.403156,12.5645,0.113,7.1228680967,3374.8178,35.12,24.7688966132,3373.5860909651,4.7376194006,1.6358465324,4.7174,1.5035,71.3773522229,28.6890970273,18.89072575,0.4019355739,0.6584635875,0.2646599399,12.6993712015,42.2428680967,35.2058946835,4.7174,1.6653516133,25.5671097496,3406.4977983769
471,112.004002,42.4181,35.3818,7.0363,3407.3376,25.2892,82.5521536,82.5521536,12.5172,0.109,7.1406694412,3374.8178,35.12,24.7688966132,3373.5860909651,4.7376194006,1.6358465324,4.7174,1.5496,72.0021859451,29.4558928065,19.39665312,0.409097202,0.6584982247,0.2693897812,12.7215442285,42.2606694412,35.2466072659,4.7174,1.6636208041,25.5657742991,3406.1035622993
472,112.190186,42.2489,35.1558,7.0931,3401.3315,25.733,84.6545352,84.6545352,12.5397,0.115,7.1370014668,3374.8178,35.12,24.7688966132,3373.5860909651,4.7376194006,1.6358465324,4.7174,1.5947,73.9015507449,30.1528111821,19.99705959,0.4080132403,0.6631905552,0.2705905274,12.7386760305,42.2570014668,35.2701690341,4.7174,1.6624220776,25.5640292356,3406.3085431507
473,112.427714,42.2135,35.1051,7.1084,3401.3315,25.733,83.013652,83.013652,12.5817,0.109,7.1218721545,3377.5585105249,35.12,24.7386345864,3380.2077510487,4.7649641848,1.6452117674,4.7174,1.5595,74.0728134835,29.5683505718,19.62116115,0.3991795259,0.6635865975,0.2648901834,12.7500892926,42.2418721545,35.2769581672,4.7174,1.6618961403,25.5618924285,3406.0593024891
474,112.731918,42.1426,35.2364,6.9062,3402.9621,25.3161,82.8225264,82.8225264,12.4664,0.113,7.1095089468,3377.5585105249,35.12,24.7386345864,3380.2077510487,4.7649641848,1.6452117674,4.7174,1.5554,70.6460747461,29.51441664,19.39023856,0.4177785779,0.6569751588,0.2744701476,12.7558953183,42.2295089468,35.2707749222,4.7174,1.6619692678,25.5593859796,3404.0889535047
475,112.89468,42.368,35.413,6.955,3402.9621,25.3161,84.6405504,84.6405504,12.4349,0.109,7.1073974413,3377.5585105249,35.12,24.7386345864,3380.2077510487,4.7649641848,1.6452117674,4.7174,1.5944,71.1834747411,30.1622828683,19.82620456,0.4237259136,0.6573177716,0.2785225733,12.7568464541,42.2273974413,35.2551416483,4.7174,1.6624848445,25.5565395511,3401.5713062683
476,113.123938,42.2746,35.3537,6.9209,3393.2016,25.6076,83.2886864,83.2886864,12.4515,0.122,7.1136283108,3377.5585105249,35.12,24.7370067024,3386.0456944197,4.7649641848,1.6452117674,4.7174,1.5654,71.6232674388,29.5954053894,19.4915781,0.4132093724,0.6586014905,0.2721403085,12.7539536934,42.2336283108,35.2356462945,4.7174,1.6632817115,25.5533899197,3400.7579627797
477,113.385301,42.2843,35.3317,6.9526,3393.2016,25.6076,86.323388,86.323388,12.5021,0.11,7.1232575422,3377.5585105249,35.12,24.7370067024,3386.0456944197,4.7649641848,1.6452117674,4.7174,1.6305,71.9763767528,30.6737418114,20.38467405,0.4261640165,0.6645643096,0.2832133954,12.7480777214,42.2432575422,35.2228318129,4.7174,1.664252948,25.5499772806,3400.5498931537
478,113.599236,42.3167,35.2908,7.0259,3395.9846,25.5868,82.4262904,82.4262904,12.4944,0.112,7.1337363513,3377.5585105249,35.12,24.7370067024,3386.0456944197,4.7933223116,1.6510531416,4.7174,1.5469,72.7337457664,29.3129876119,19.32758736,0.4030177094,0.6593523532,0.265730675,12.7398223538,42.2537363513,35.2275530475,4.7174,1.6654023873,25.5463436276,3397.8769338443
479,113.838294,42.4908,35.4619,7.0289,3395.9846,25.5868,84.6265656,84.6265656,12.566,0.11,7.1451445542,3377.5585105249,35.12,24.7086922396,3388.1668251929,4.7933223116,1.6510531416,4.7174,1.5941,72.7671359081,30.095464166,20.0314606,0.4135859381,0.6655973302,0.2752816962,12.7297617769,42.2651445542,35.2526776417,4.7174,1.6668376288,25.5425345597,3393.8401181546
480,114.084137,42.0131,35.1149,6.8982,3403.3698,25.6945,82.5381688,82.5381688,12.5716,0.11,7.1586349364,3377.5585105249,35.12,24.7086922396,3388.1668251929,4.7933223116,1.6510531416,4.7174,1.5493,71.6126071653,29.4166076218,19.47717988,0.410774147,0.6621150926,0.2719797624,12.7187431949,42.2786349364,35.2906941715,4.7174,1.6686679725,25.5386017441,3393.0564932917
481,114.29961,42.2232,35.2859,6.9373,3403.3698,25.6945,84.1650672,84.1650672,12.5333,0.11,7.1735596395,3377.5585105249,35.12,24.7086922396,3388.1668251929,4.7933223116,1.6510531416,4.7174,1.5842,72.0496237935,29.9964342956,19.85525386,0.4163302002,0.6619204691,0.2755774814,12.7080295078,42.2935596395,35.3279738922,4.7174,1.6708778448,25.5346045705,3396.8557137293
482,114.53304,42.2348,35.3122,6.9226,3399.5278,25.7512,83.4378576,83.4378576,12.4897,0.12,7.1839938844,3377.5585105249,35.12,24.6858452726,3388.2479753954,4.7933223116,1.6510531416,4.7174,1.5686,72.0439526188,29.7036869281,19.59134342,0.4122995178,0.6595593156,0.2719359878,12.699152109,42.3039938844,35.350575413,4.7174,1.6732796198,25.5306115551,3401.7175455392
483,114.789539,42.3491,35.1937,7.1554,3399.5278,25.7512,80.9905176,80.9905176,12.5735,0.11,7.1814535534,3377.5585105249,35.12,24.6858452726,3388.2479753954,4.8408230429,1.6600489721,4.7174,1.5161,74.6516757623,28.8324394721,19.06268335,0.386226286,0.661154023,0.2553550628,12.693491039,42.3014535534,35.3502249363,4.7174,1.6755581385,25.5267017218,3403.6665582653
484,115.005655,42.0467,35.1582,6.8885,3406.3383,25.423,83.6709376,83.6709376,12.526,0.125,7.163425572,3377.5585105249,35.12,24.6858452726,3388.2479753954,4.8408230429,1.6600489721,4.7174,1.5736,70.7486448382,29.8463364779,19.7109136,0.4218644265,0.6604131671,0.278604822,12.6918456197,42.283425572,35.3282936742,4.7174,1.677331257,25.522964963,3402.146076557
485,115.253623,41.8652,34.9487,6.9165,3406.3383,25.423,84.9575392,84.9575392,12.5651,0.109,7.1354569454,3377.5585105249,35.12,24.6814792805,3388.5849379192,4.8408230429,1.6600489721,4.7174,1.6012,71.058291115,30.3052813083,20.11923812,0.4264848033,0.6638855424,0.283137095,12.6942788072,42.2554569454,35.2929204296,4.7174,1.6782101507,25.5194992957,3400.6146956946
486,115.498298,42.1945,35.1937,7.0008,3404.7346,25.6499,84.0531888,84.0531888,12.4469,0.122,7.1029985064,3377.5585105249,35.12,24.6814792805,3388.5849379192,4.8408230429,1.6600489721,4.7174,1.5818,72.6330624423,29.9685738377,19.68850642,0.4126023718,0.6569717507,0.2710681026,12.7002119369,42.2229985064,35.2515698845,4.7174,1.6779350095,25.5164038502,3402.4494826714
487,115.724991,42.2629,35.3152,6.9477,3404.7346,25.6499,84.4913792,84.4913792,12.4981,0.109,7.0663601897,3377.5585105249,35.12,24.6814792805,3388.5849379192,4.8408230429,1.6600489721,4.7174,1.5912,72.0405994457,30.1248075457,19.88697672,0.4181643098,0.6601528222,0.2760523493,12.708554584,42.1863601897,35.2081370945,4.7174,1.6765508401,25.5137704182,3406.0476231599
488,115.958309,42.1524,35.0959,7.0565,3405.7082,25.659,83.176808,83.176808,12.4937,0.121,7.0271864981,3377.5585105249,35.12,24.6991087894,3390.5429365885,4.8692206638,1.6702522522,4.7174,1.563,73.2805239662,29.6645867258,19.5276531,0.4048086056,0.6582816501,0.2664780769,12.7178062209,42.1471864981,35.1674135025,4.7174,1.6744511587,25.5116781766,3407.1855311735
489,116.215666,42.3234,35.3598,6.9636,3405.7082,25.659,80.6642056,80.6642056,12.4757,0.109,6.9950323088,3377.5585105249,35.12,24.6991087894,3390.5429365885,4.8692206638,1.6702522522,4.823,1.5091,72.2436249218,28.768479823,18.82707887,0.3982147886,0.6544342623,0.2606054014,12.7262572817,42.1150323088,35.1383752365,4.823,1.6722135606,25.5101925977,3405.4903639248
490,116.433538,42.1127,34.9328,7.1799,3409.4353,25.4596,84.66852,84.66852,12.6292,0.125,6.9827459289,3377.5585105249,35.12,24.6991087894,3390.5429365885,4.8692206638,1.6702522522,4.8583,1.595,74.0776698359,30.2296444531,20.143574,0.4080803908,0.6663516679,0.271925049,12.7323588166,42.1027459289,35.1294685653,4.8583,1.6703235341,25.5093659468,3404.4230789882
491,116.679233,42.0711,35.2273,6.8438,3409.4353,25.4596,82.0999784,82.0999784,12.6462,0.108,6.9959942477,3377.5585105249,35.12,24.5766663103,3386.2787707579,4.8692206638,1.6702522522,4.8583,1.5399,70.3554576886,29.3125846139,19.47388338,0.4166355472,0.6643523127,0.2767927894,12.7351959051,42.1159942477,35.1408439208,4.8583,1.6689752302,25.5092366351,3405.9154811121
492,116.92343,42.3741,35.3098,7.0643,3430.517,25.5132,87.745176,87.745176,12.593,0.115,7.027701773,3377.5585105249,35.12,24.5766663103,3386.2787707579,4.8692206638,1.6702522522,4.8583,1.661,72.9506927928,31.5218314665,20.916973,0.4320977671,0.6635709928,0.2867275443,12.7349137437,42.147701773,35.1626383049,4.8583,1.6680994799,25.5098264184,3409.2039247472
493,117.146108,42.1615,35.1686,6.9929,3430.517,25.5132,81.265552,81.265552,12.718,0.108,7.0626874591,3377.5585105249,35.12,24.5766663103,3386.2787707579,4.876614403,1.6832447189,4.8583,1.522,72.1582933183,29.1940725513,19.356796,0.4045837451,0.663038566,0.2682546262,12.7328258349,42.1826874591,35.1823961115,4.8583,1.6675726548,25.511136777,3414.5256160276
494,117.381314,42.1072,35.1992,6.908,3438.9648,25.6928,86.5145136,86.5145136,12.718,0.121,7.088199521,3377.5585105249,35.12,24.5918018844,3388.5480144872,4.876614403,1.6832447189,4.8583,1.6346,71.7173954631,31.1562599355,20.7888428,0.4344310015,0.6672444909,0.2898716924,12.7310789882,42.208199521,35.1941511789,4.8583,1.6673955165,25.5131470586,3423.1830631434
495,117.636105,42.3436,35.1411,7.2025,3438.9648,25.6928,87.1997688,87.1997688,12.7216,0.108,7.0995647217,3377.5585105249,35.12,24.5918018844,3388.5480144872,4.876614403,1.6832447189,4.8583,1.6493,75.0087735157,31.4030392127,20.98173488,0.4186582148,0.6681434475,0.2797237429,12.7321061173,42.2195647217,35.1992053559,4.8583,1.6677205158,25.5158160409,3433.0572770872
496,117.850733,42.1799,35.2615,6.9184,3435.8139,25.7308,84.9016,84.9016,12.6326,0.116,7.0987703185,3377.5585105249,35.12,24.5918018844,3388.5480144872,4.876614403,1.6832447189,4.8583,1.6,71.9398703997,30.547391053,20.21216,0.4246239378,0.6616656711,0.2809590827,12.7380710465,42.2187703185,35.2005955923,4.8583,1.6688175152,25.5190868884,3439.188846578
497,118.08819,42.2593,35.1753,7.084,3435.8139,25.7308,82.1419328,82.1419328,12.6352,0.108,7.0919312298,3377.5585105249,35.12,24.5989085032,3389.8093346814,4.876614403,1.6832447189,4.8583,1.5408,73.7933792116,29.5544694457,19.46831616,0.4005029958,0.6587266334,0.2638219901,12.7502885167,42.2119312298,35.1999819634,4.8583,1.6710201745,25.5228940117,3439.6577891075
498,118.336203,42.3772,35.3916,6.9856,3425.8972,25.5006,84.4634096,84.4634096,12.5883,0.12,7.0867621576,3377.5585105249,35.12,24.5989085032,3389.8093346814,4.8954700006,1.7101854381,4.8583,1.5906,72.0416814572,30.3020181151,20.02294998,0.4206178632,0.6607794208,0.277935628,12.7687060968,42.2067621576,35.1988080776,4.8583,1.6745392636,25.5271694833,3436.7920632386
499,118.565123,42.1438,35.1576,6.9862,3425.8972,25.5006,84.7943832,84.7943832,12.6808,0.108,7.0893527681,3377.5585105249,35.12,24.5989085032,3389.8093346814,4.8954700006,1.7101854381,4.8583,1.5977,72.0483369878,30.420757911,20.26011416,0.4222270656,0.665996364,0.2812016905,12.7917307318,42.2093527681,35.199947524,4.8583,1.6792170645,25.531846657,3433.0270220675
500,118.792762,42.3265,35.2737,7.0528,3440.1333,25.45,84.342208,84.342208,12.7007,0.116,7.1016554049,3377.5585105249,35.12,24.6335094887,3394.0623164838,4.8954700006,1.7101854381,4.8583,1.588,72.6426718367,30.3842733762,20.1687116,0.418270317,0.6637878534,0.2776427558,12.8166083901,42.2216554049,35.2067645427,4.8583,1.6844915475,25.5368597508,3429.4476851649
501,119.045256,42.1744,35.0208,7.1536,3440.1333,25.45,83.8340936,83.8340936,12.6805,0.109,7.1203689612,3377.5585105249,35.12,24.6335094887,3394.0623164838,4.8954700006,1.7101854381,4.8583,1.5771,73.7585823065,30.2012252061,19.99841655,0.4094604894,0.6621723594,0.2711334183,12.8402576718,42.2403689612,35.2195410961,4.8583,1.6896080896,25.5421404659,3428.5890149435
502,119.262785,42.2495,35.2694,6.9801,3440.893,25.8381,84.8176912,84.8176912,12.7125,0.114,7.1383662688,3377.5585105249,35.12,24.6335094887,3394.0623164838,4.8954700006,1.7101854381,4.8583,1.5982,72.9333353817,30.5623138814,20.3171175,0.4190445113,0.6647768091,0.2785710731,12.8601533159,42.2583662688,35.2328780901,4.8583,1.693865994,25.5476146389,3433.2132282072
503,119.496853,42.2758,35.2682,7.0076,3440.893,25.8381,82.3330584,82.3330584,12.7032,0.109,7.1486820678,3377.5585105249,35.12,24.6753938449,3398.5901404302,4.9189597943,1.7305516836,4.8583,1.5449,73.2424178004,29.6670274566,19.62517368,0.4050525412,0.6615146633,0.2679481954,12.8748624409,42.2686820678,35.2384540459,4.8583,1.6967610216,25.5532024464,3440.4559968944
504,119.767842,42.2648,35.2034,7.0614,3437.2729,25.4551,83.7921392,83.7921392,12.6978,0.111,7.1484785357,3377.5585105249,35.12,24.6753938449,3398.5901404302,4.9189597943,1.7305516836,4.8583,1.5762,72.7524546403,30.1610120072,20.01427236,0.4145703696,0.6635809288,0.2751009909,12.8841410373,42.2684785357,35.2321991767,4.8583,1.6980222336,25.5588235961,3443.6909327334
505,119.960057,42.1689,35.2994,6.8695,3437.2729,25.4551,81.8109592,81.8109592,12.6367,0.108,7.1403173596,3377.5585105249,35.12,24.6753938449,3398.5901404302,4.9189597943,1.7305516836,4.8583,1.5337,70.6275922201,29.4478855214,19.38090679,0.4169459073,0.6581425609,0.2744098472,12.8887006531,42.2603173596,35.2184919356,4.8583,1.697572858,25.5644036879,3441.2596385573
506,120.193304,42.1725,35.3354,6.8371,3429.9174,25.5206,82.9996672,82.9996672,12.6911,0.115,7.1293809242,3477.5779295856,35.12,24.6845546717,3402.6177136324,4.9189597943,1.7305516836,4.8583,1.5592,70.4496476644,29.8118295781,19.78796312,0.4231650628,0.6637621173,0.280880938,12.8897713234,42.2493809242,35.2069517273,4.8583,1.6954634989,25.5698760712,3437.2895711965
507,120.444209,42.2727,35.0953,7.1774,3429.9174,25.5206,85.8059504,85.8059504,12.7688,0.108,7.1190660521,3477.5779295856,35.12,24.6845546717,3402.6177136324,4.9189597943,1.7305516836,4.8583,1.6194,74.2274033097,30.819790686,20.67779472,0.4152077173,0.6709258648,0.2785735968,12.8886628374,42.2390660521,35.2059315451,4.8583,1.6918442316,25.5751790219,3434.6430266633
508,120.66036,42.2837,35.3146,6.9691,3432.4943,25.7795,80.7341296,80.7341296,12.6714,0.12,7.1100381499,3477.5779295856,35.12,24.6845546717,3402.6177136324,4.9411991015,1.6982407758,4.8583,1.5106,72.6445722939,29.0198798277,19.14141684,0.399477606,0.6595966956,0.2634941089,12.886556395,42.2300381499,35.2174671691,4.8583,1.68700853,25.5802528538,3432.5166744413
509,120.903338,42.3124,35.1094,7.203,3432.4943,25.7795,85.5728704,85.5728704,12.5151,0.108,7.1032486649,3477.5779295856,35.12,24.6499408933,3404.1569185663,4.9411991015,1.6982407758,4.8583,1.6144,75.2674965247,30.7591650251,20.20437744,0.4086646487,0.6568571489,0.268434296,12.8844532577,42.2232486649,35.2357573726,4.8583,1.681435413,25.5850405311,3430.5700337899
510,121.173411,42.2251,35.3482,6.8769,3407.0832,25.5585,87.4701416,87.4701416,12.3598,0.123,7.1017697194,3477.5779295856,35.12,24.6499408933,3404.1569185663,4.9411991015,1.6982407758,4.8583,1.6551,70.9967565929,31.208377176,20.45670498,0.4395746887,0.6554876232,0.2881357679,12.8828987289,42.2217697194,35.2508972363,4.8583,1.6757547312,25.5894919487,3429.5905937531
511,121.37682,42.2746,35.2926,6.982,3407.0832,25.5585,90.0153752,90.0153752,12.3257,0.109,7.108401235,3477.5779295856,35.12,24.6499408933,3404.1569185663,4.9411991015,1.6982407758,4.8583,1.7097,72.1652307497,32.1164883181,21.07324929,0.4450410258,0.656150482,0.2920138836,12.8813842527,42.228401235,35.2559224327,4.8583,1.6707368383,25.5935687552,3426.7254874693
512,121.606482,42.3069,35.3495,6.9574,3371.9016,25.8229,88.0202104,88.0202104,12.2802,0.118,7.122276128,3477.5779295856,35.12,24.629402235,3404.1530212054,4.9411991015,1.6982407758,4.8583,1.6669,72.6354468671,31.0803508178,20.46986538,0.4278950865,0.6586111431,0.281816472,12.8779104798,42.242276128,35.2517979452,4.8583,1.6673727476,25.5972462775,3416.6486063953
513,121.863237,42.0057,34.9542,7.0515,3371.9016,25.8229,86.0343688,86.0343688,12.3724,0.109,7.1384517781,3477.5779295856,35.12,24.629402235,3404.1530212054,4.9722265013,1.6675601538,4.8583,1.6243,73.6924485296,30.3791407966,20.09648932,0.4122422501,0.6615226367,0.2727075802,12.8692660723,42.2584517781,35.2458829601,4.8583,1.6668416538,25.6005133736,3399.1131274185
514,122.083262,42.2342,35.3006,6.9336,3379.2399,25.7673,84.9295696,84.9295696,12.3463,0.116,7.1495329246,3477.5779295856,35.12,24.629402235,3404.1530212054,4.9722265013,1.6675601538,4.8583,1.6006,72.2122896724,30.054296396,19.76148778,0.4161936498,0.6575262159,0.2736582356,12.8520750629,42.2695329246,35.2439477319,4.8583,1.6701719742,25.6033735639,3380.7625039419
515,122.315147,42.1573,35.0562,7.1011,3379.2399,25.7673,86.2161712,86.2161712,12.405,0.109,7.1479305127,3477.5779295856,35.12,24.6166680984,3401.976989913,4.9722265013,1.6675601538,4.8583,1.6282,74.0897240188,30.5095901884,20.197821,0.4117924664,0.6620154802,0.2726129874,12.8241373489,42.2679305127,35.2437434678,4.8583,1.6777396126,25.6058476012,3370.3951824926
516,122.563109,42.1664,35.3171,6.8493,3383.3818,25.514,87.1717992,87.1717992,12.3512,0.119,7.1300270307,3477.5779295856,35.12,24.6166680984,3401.976989913,4.9722265013,1.6675601538,4.8583,1.6487,70.5668285905,30.8855710898,20.36342344,0.4376783215,0.6593183393,0.2885693441,12.7854162721,42.2500270307,35.2380204365,4.8583,1.6889724756,25.6079745017,3372.0545354444
517,122.790176,42.3454,35.27,7.0754,3383.3818,25.514,85.7919656,85.7919656,12.3229,0.109,7.1000166015,3477.5779295856,35.12,24.6166680984,3401.976989913,4.9722265013,1.6675601538,4.8583,1.6191,73.0761722742,30.3966865063,19.95200739,0.4159589311,0.6563875765,0.2730302747,12.7382441303,42.2200166015,35.2232213158,4.8583,1.7024796526,25.6098086607,3380.1341025298
518,123.019568,42.1896,35.2597,6.9299,3375.051,25.8523,87.58202,87.58202,12.4007,0.118,7.0691423481,3477.5779295856,35.12,24.5744241229,3391.6734682469,4.9974133164,1.6286024678,4.8583,1.6575,72.4088918078,30.9545086592,20.55416025,0.4274959592,0.66401184,0.2838623785,12.6867355802,42.1891423481,35.204324646,4.8583,1.7164818527,25.6114133215,3384.950191158
519,123.276762,42.2813,35.2144,7.0669,3375.051,25.8523,85.624148,85.624148,12.3327,0.108,7.0503564723,3477.5779295856,35.12,24.5744241229,3391.6734682469,4.9974133164,1.6286024678,4.9555,1.6155,73.9495304538,30.2625291207,19.92347685,0.4092322011,0.6583546527,0.2694199237,12.6357755748,42.1703564723,35.1917173946,4.9555,1.7292714627,25.6128540838,3382.9250583183
520,123.490641,42.1585,35.1766,6.9819,3393.2595,25.4339,88.9758384,88.9758384,12.4176,0.116,7.0513238898,3477.5779295856,35.12,24.5744241229,3391.6734682469,4.9974133164,1.6286024678,4.9832,1.6874,71.8123123667,31.6167903963,20.95345824,0.4402697721,0.6627319844,0.2917808597,12.5900286723,42.1713238898,35.1930484912,4.9832,1.7395464023,25.614196166,3378.1943344279
521,123.728017,42.134,35.1851,6.9489,3393.2595,25.4339,86.0763232,86.0763232,12.413,0.109,7.0697385323,3477.5779295856,35.12,24.4939716574,3377.3721097737,4.9974133164,1.6286024678,4.9832,1.6252,71.4472156454,30.5864728856,20.1736076,0.4280988784,0.6595597889,0.2823568059,12.5532129602,42.1897385323,35.2071176077,4.9832,1.7465991828,25.6155033786,3377.7475262085
522,123.976091,42.4187,35.289,7.1297,3400.7495,25.9774,83.9739416,83.9739416,12.5119,0.115,7.0947182987,3477.5779295856,35.12,24.4939716574,3377.3721097737,4.9974133164,1.6286024678,4.9832,1.5801,75.0170114681,29.9052749096,19.77005319,0.3986465779,0.661089164,0.263540933,12.5277202345,42.2147182987,35.2249908204,4.9832,1.7503474208,25.6168344074,3385.0622141498
523,124.199063,42.2428,35.2199,7.0229,3400.7495,25.9774,86.4306048,86.4306048,12.3815,0.109,7.1145571925,3477.5779295856,35.12,24.4939716574,3377.3721097737,5.0191169247,1.5986575619,4.9832,1.6328,73.8101762707,30.7801556995,20.2165132,0.417017778,0.6568034742,0.2738987254,12.5145670941,42.2345571925,35.2370095476,4.9832,1.7511667394,25.6182387074,3395.6498139585
524,124.431028,42.1518,35.215,6.9368,3392.6223,25.4535,89.3021504,89.3021504,12.3897,0.116,7.1246888878,3477.5779295856,35.12,24.4821432291,3364.6087344661,5.0191169247,1.5986575619,4.9832,1.6944,71.3683026978,31.7267836249,20.99310768,0.4445500653,0.6616840814,0.2941517016,12.5134842451,42.2446888878,35.2392939651,4.9832,1.7496341596,25.6197575498,3401.6515159595
525,124.680885,42.1609,35.2865,6.8744,3392.6223,25.4535,84.5333336,84.5333336,12.374,0.108,7.1274568809,3477.5779295856,35.12,24.4821432291,3364.6087344661,5.0191169247,1.5986575619,4.9832,1.5921,70.6774059761,30.032544258,19.7006454,0.4249242575,0.655976571,0.2787403574,12.5229476512,42.2474568809,35.2345014218,4.9832,1.7464105948,25.6214277841,3400.4108904822
526,124.895463,42.3253,35.2988,7.0265,3391.6381,25.5158,85.4330224,85.4330224,12.3739,0.115,7.12561385,3477.5779295856,35.12,24.4821432291,3364.6087344661,5.0191169247,1.5986575619,4.9832,1.6114,72.5385786992,30.3433756449,19.93930246,0.4183067299,0.6571220913,0.2748785931,12.5402449635,42.24561385,35.2283148867,4.9832,1.7422442353,25.6232808502,3395.3938260399
527,125.133056,42.3412,35.3806,6.9606,3391.6381,25.5158,90.355672,90.355672,12.4306,0.108,7.1201249344,3477.5779295856,35.12,24.5074912434,3358.6382275635,5.0191169247,1.5986575619,4.9832,1.717,71.8071438685,32.0917605409,21.3433402,0.4469159865,0.6650722753,0.297231432,12.5618178083,42.2401249344,35.2264704324,4.9832,1.7378919495,25.6253363898,3391.3745842539
528,125.381248,42.3216,35.2627,7.0589,3397.4357,25.749,84.8736304,84.8736304,12.5243,0.12,7.1140209756,3278.987280105,35.12,24.5074912434,3358.6382275635,5.0456737711,1.6425727292,4.9832,1.5994,73.5644398712,30.1962242976,20.03136542,0.4104731083,0.6633731828,0.2722968523,12.583936551,42.2340209756,35.2334003656,4.9832,1.7340038898,25.6275963351,3390.7208777771
529,125.618559,42.2794,35.2083,7.0711,3397.4357,25.749,84.9575392,84.9575392,12.5172,0.108,7.113771587,3278.987280105,35.12,24.5074912434,3358.6382275635,5.0456737711,1.6425727292,4.9832,1.6012,73.7010872267,30.2260772558,20.04254064,0.4101171149,0.6630877196,0.2719436225,12.6035452368,42.233771587,35.2503800664,4.9832,1.731087791,25.6300437891,3392.7963116587
530,125.837543,42.4914,35.4949,6.9965,3421.6484,25.7599,80.8133768,80.8133768,12.7277,0.12,7.1249387672,3278.987280105,35.12,24.5244494313,3357.6031078402,5.0456737711,1.6425727292,4.9832,1.5123,72.8963674936,28.9565790144,19.24810071,0.3972293821,0.6647228839,0.2640474604,12.6190044318,42.2449387672,35.2736376852,4.9832,1.7294140707,25.6326470256,3396.5093106618
531,126.094052,42.2495,35.3617,6.8878,3421.6484,25.7599,82.9856824,82.9856824,12.7314,0.108,7.1481491168,3278.987280105,35.12,24.5244494313,3357.6031078402,5.0456737711,1.6425727292,4.9832,1.5589,71.6783465657,29.7349469188,19.84697946,0.4148386276,0.6674630869,0.276889471,12.6305058506,42.2681491168,35.2965068389,4.9832,1.7287911679,25.6353663702,3402.969015991
532,126.308519,42.1988,35.1149,7.0839,3451.0378,25.5556,81.3867536,81.3867536,12.6871,0.114,7.178795464,3278.987280105,35.12,24.5244494313,3357.6031078402,5.0456737711,1.6425727292,4.9832,1.5246,73.2898113623,29.4125080582,19.34275266,0.40131783,0.6576369693,0.2639214415,12.6400441198,42.298795464,35.3147091418,4.9832,1.7284376936,25.6381607532,3414.060582292
