,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
153,37.210519,41.6196,35.5492,6.070399999999999,3342.0742,25.4194,59.28144639999996,59.28144639999996,12.8195,0.108,6.391923127590196,3374.8178,35.12,25.403760259998926,3404.865127137996,0.6055978178257296,1.1746422609313238,0.3713,1.0504,61.692706984529266,20.74739123992512,13.4656028,0.3363021701273047,0.6490263110326636,0.2182689568700038,13.319241765092935,41.511923127590194,35.41590746376811,0.3713,1.11134131767602,25.766282998858536,3374.2709759787977
154,37.425409,41.5683,35.3592,6.209099999999999,3340.5568,25.5796,59.13227519999995,59.13227519999995,12.9161,0.114,6.393667060404503,3374.8178,35.12,25.403760259998926,3404.865127137996,0.6055978178257296,1.1746422609313238,0.4189,1.0472,63.62481442342775,20.685787903244616,13.52573992,0.3251213868472637,0.6538663155237348,0.21258592331578716,13.297451627900557,41.5136670604045,35.42691941253346,0.4189,1.1080951468854219,25.758640862388415,3356.078497757264
155,37.663663,41.6221,35.4319,6.190200000000004,3340.5568,25.5796,59.95271679999996,59.95271679999996,12.8956,0.108,6.4097955633936365,3374.8178,35.12,25.41392476749188,3384.1836095516323,0.6055978178257296,1.1746422609313238,0.5518,1.0648,63.41451572410411,20.972796662288594,13.731234879999999,0.33072548804968244,0.6547164453603975,0.21653141592597072,13.279433862083403,41.529795563393634,35.44696015923263,0.5518,1.1056328575944803,25.750031860283922,3339.445848472993
156,37.906568,41.5976,35.534,6.063600000000001,3343.4494,25.6983,58.48897439999996,58.48897439999996,12.9114,0.121,6.435907038324153,3374.8178,35.12,25.41392476749188,3384.1836095516323,0.6055978178257296,1.1746422609313238,0.5518,1.0334,62.29358121247453,20.478463977912032,13.342640760000002,0.3287411572640672,0.6515449974368833,0.21418965646701474,13.260593501245923,41.55590703832415,35.4686320633428,0.5518,1.1051682819245625,25.74052842668183,3334.3619741900557
157,38.133573,41.6813,35.5633,6.118000000000002,3343.4494,25.6983,62.67509119999996,62.67509119999996,12.9047,0.108,6.463918953351772,3374.8178,35.12,25.41392476749188,3384.1836095516323,0.6055978178257296,1.1746422609313238,0.5518,1.1232,62.90169426885012,21.94412896820348,14.49455904,0.34886387756761184,0.6605210469279629,0.23043193364630762,13.238074404941184,41.58391895335177,35.483148730193605,0.5518,1.1074052235234186,25.730213649720167,3339.618310944516
158,38.366958,41.9233,35.7784,6.1449,3337.3073,25.5366,59.74760639999996,59.74760639999996,12.8356,0.124,6.487405815051076,3374.8178,35.12,25.355927960824555,3372.789644752971,0.6856916244728097,1.154623953046787,0.5518,1.0604,62.80471226363685,20.880713148116808,13.610870239999999,0.3324704850245207,0.6518393382185578,0.2167173409355865,13.211180639222032,41.607405815051074,35.48801481815479,0.5518,1.112487927537227,25.719184539361304,3344.816837615832
159,38.627572,41.4638,35.6629,5.800899999999999,3337.3073,25.5366,61.113455199999954,61.113455199999954,12.8298,0.109,6.506028072003517,3374.8178,35.12,25.355927960824555,3372.789644752971,0.6856916244728097,1.154623953046787,0.5518,1.0897,58.983487795802056,21.35805272228424,13.980633059999999,0.36210223437828515,0.6545836945805972,0.23702621839522722,13.181042646612294,41.626028072003514,35.490772557898,0.5518,1.1201161692614319,25.707553851599325,3343.8642276581945
160,38.84329,41.6844,35.5987,6.085699999999996,3335.2912,25.6271,59.01107359999996,59.01107359999996,12.8512,0.118,6.523899700488414,3374.8178,35.12,25.355927960824555,3372.789644752971,0.6856916244728097,1.154623953046787,0.5518,1.0446,62.36735137426173,20.610849447728754,13.42436352,0.3304749840031624,0.6513250972040514,0.21524665107936708,13.149822353341671,41.64389970048841,35.50435712905217,0.5518,1.129688804117458,25.695448734894267,3339.2012510092827
161,39.083616,41.6294,35.581,6.048399999999994,3335.2912,25.6271,62.76832319999996,62.76832319999996,12.8496,0.109,6.542362140255598,3374.8178,35.12,25.318533656421284,3360.1145125269877,0.6856916244728097,1.154623953046787,0.5518,1.1252,61.9515467366118,21.923147311822166,14.45836992,0.3538757055579072,0.659502475367816,0.23338190378797222,13.11988301093078,41.662362140255595,35.53663612791695,0.5518,1.140393975097784,25.68300706320616,3335.654136040369
162,39.328354,41.4516,35.344,6.107599999999998,3340.4138,25.1312,57.28628159999996,57.28628159999996,12.9041,0.116,6.5563449881817775,3374.8178,35.12,25.318533656421284,3360.1145125269877,0.6856916244728097,1.154623953046787,0.5518,1.0076,61.399912967282035,20.039160337627198,13.00217116,0.32637115215953805,0.6488381220038466,0.21176204544342633,13.093248874703555,41.676344988181775,35.58216734554585,0.5518,1.1513011016681176,25.67037317460832,3335.065434366691
163,39.550653,41.3875,35.3855,6.0020000000000024,3340.4138,25.1312,60.33496799999996,60.33496799999996,12.7949,0.11,6.557743922160206,3374.8178,35.12,25.318533656421284,3360.1145125269877,0.787951008591627,1.139104527282086,0.5518,1.073,60.245508023126376,21.10561314067915,13.7289277,0.3503267518729755,0.6504870343491107,0.2278830098790086,13.071386347376858,41.677743922160204,35.62282221029439,0.5518,1.161475199615246,25.65769165520671,3336.495461998215
164,39.784337,41.4791,35.4936,5.985500000000002,3336.2419,25.5407,60.15782719999996,60.15782719999996,12.9192,0.113,6.539648890019826,3374.8178,35.12,25.27110671490043,3345.7416873700213,0.787951008591627,1.139104527282086,0.5903,1.0692,61.043862739262416,21.017366220746414,13.81320864,0.34429941484073856,0.6572283365536481,0.22628333169217302,13.055135830064906,41.659648890019824,35.637027534012205,0.5903,1.1700626775711946,25.645097195342657,3338.5622462586666
