,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
3030,712.389496,42.3601,35.0947,7.2654,2614.7958,25.5464,130.10979679999997,130.10979679999997,7.3525,0.108,7.295625716929237,2645.5645503171613,35.12,23.78347832090416,2519.406170642295,7.25875040693537,2.487225204975794,7.2106,2.5698,75.28034103112742,35.62676546656278,18.8944545,0.4732545705635364,0.5303443703788726,0.2509878972544425,7.593664498024379,42.415625716929235,35.107546153594555,7.2106,2.584189468525478,25.91561147212219,2620.069730841563
3031,712.617603,42.3277,35.0067,7.320999999999998,2621.2153,25.5464,126.04954319999997,126.04954319999997,7.4638,0.119,7.317582331821228,2645.5645503171613,35.12,23.834229039613724,2517.0812025804353,7.25875040693537,2.487225204975794,7.2106,2.4827,75.89819456226382,34.59972028908722,18.53037626,0.4558701361559135,0.5355643370864039,0.2441477872678305,7.60483463409958,42.437582331821226,35.11253448060705,7.2106,2.5830612893260008,25.90370436329206,2617.5903620854806
3032,712.869788,42.5293,35.0428,7.4864999999999995,2621.2153,25.7813,125.21511679999998,125.21511679999998,7.3977,0.11,7.322213630565052,2558.46125676522,35.12,23.834229039613724,2517.0812025804353,7.25875040693537,2.487225204975794,7.2106,2.4648,78.45210608834368,34.37067606323056,18.23385096,0.4381103041966303,0.5305060315501449,0.2324201588605811,7.6121301164010085,42.44221363056505,35.108448018353336,7.2106,2.581861455171166,25.89042073183434,2615.5794558253237
3033,713.097761,42.3882,34.9737,7.414499999999997,2624.7951,25.7813,125.58338319999999,125.58338319999999,7.4773,0.117,7.310558759823358,2558.46125676522,35.12,23.834229039613724,2517.0812025804353,7.255024667734458,2.516544102104662,7.2106,2.4727,77.64465106177504,34.51884078961102,18.48911971,0.44457461418877914,0.535624003792288,0.2381248348362056,7.615564632111304,42.430558759823356,35.093638204781875,7.2106,2.5809630494495415,25.87599155139756,2617.5057434440428
3034,713.326623,42.4096,35.2364,7.173199999999994,2624.7951,25.7464,121.07561599999997,121.07561599999997,7.3182,0.115,7.291020720523015,2558.46125676522,35.12,23.864453491429924,2517.172138842459,7.255024667734458,2.516544102104662,7.2106,2.376,74.83711135902966,33.27980028657231,17.3880432,0.44469648389972033,0.5224803950225537,0.23234519457306657,7.61590545317026,42.41102072052301,35.07086509638177,7.2106,2.5806580252835394,25.860650401150483,2622.058033884829
3035,713.602472,42.3454,35.0562,7.289200000000001,2623.0039,25.7464,127.10306479999998,127.10306479999998,7.41,0.112,7.274683732055863,2558.46125676522,35.12,23.864453491429924,2517.172138842459,7.255024667734458,2.516544102104662,7.2106,2.5053,76.13625010340247,34.912711245889284,18.564273,0.458555697167558,0.5317339254821066,0.24382962090708973,7.61429510892256,42.39468373205586,35.047491431125025,7.2106,2.5808889518677196,25.84463265958104,2625.1620907324996
3036,713.793175,42.4206,35.1595,7.261099999999999,2623.0039,25.7016,128.8511648,128.8511648,7.3979,0.11,7.268038590361613,2558.46125676522,35.12,23.864453491429924,2517.172138842459,7.255024667734458,2.516544102104662,7.2106,2.5428,75.68961173144962,35.39287992337139,18.811380120000003,0.46760551565447356,0.5315018207257575,0.24853318295175938,7.6118020906174735,42.38803859036161,35.033330283281764,7.2106,2.581223274066577,25.828174703291353,2625.156373727902
3037,714.026548,42.4456,35.1393,7.3063,2608.5141,25.7016,125.54142879999998,125.54142879999998,7.2918,0.11,7.270308001258719,2558.46125676522,35.12,23.88060612869007,2517.5965746667366,7.255024667734458,2.516544102104662,7.2106,2.4718,76.19494702195664,34.293267975520976,18.023871240000002,0.4500727320623885,0.5255804507422769,0.23654942938415816,7.609116825281094,42.39030800125872,35.035909435082836,7.2106,2.581153064303152,25.811511535874004,2623.146964369279
3038,714.270503,42.445,35.0104,7.434600000000003,2608.5141,25.5956,125.77450879999998,125.77450879999998,7.4056,0.114,7.2770021030967555,2558.46125676522,35.12,23.88060612869007,2517.5965746667366,7.2380281516194644,2.539844427814745,7.2106,2.4768,77.30917567446393,34.35693679764716,18.342190079999998,0.4444095606751584,0.5338715202705764,0.2372576077804258,7.606472555344863,42.39700210309675,35.05569934372717,7.2106,2.580474886148895,25.79487290607268,2619.511004192387
3039,714.493839,42.4633,35.1124,7.350899999999996,2615.8635,25.5956,122.39951039999997,122.39951039999997,7.45,0.114,7.284764792435325,2558.46125676522,35.12,23.88060612869007,2517.5965746667366,7.2380281516194644,2.539844427814745,7.2106,2.4044,76.37727032220384,33.52921426621982,17.912779999999998,0.4389946658838952,0.5342439538777637,0.23453024603305997,7.603729944975569,42.40476479243532,35.08513125558426,7.2106,2.5793633475790627,25.778478237303315,2613.986810401035
