,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV (deg),DP (psi)
529,130.926,34.368,28.307,126.7720912,6.551,2.4982,2433.4848,25.953,1.1159,6.061
530,131.173,34.2175,28.2939,129.2613856,6.0973,2.5516,2310.0378,25.9541,0.7252,5.9236
531,131.42,34.0863,28.3898,128.8092104,5.3128,2.5419,2147.7048,25.7333,0.3336,5.6965
532,131.667,33.9974,28.5372,126.2313456,4.5537,2.4866,1983.8121,26.1157,-0.0016,5.4602
533,131.916,33.7904,28.4211,126.7720912,4.1863,2.4982,1983.8121,25.9685,-0.0016,5.3693
534,132.164,33.7863,28.4231,125.2850408,4.0406,2.4663,1852.1719,26.1202,-0.0016,5.3632
535,132.415,33.8601,28.5918,127.112388,3.9073,2.5055,1801.4989,25.8812,-0.0016,5.2683
536,132.663,33.8207,28.5332,129.4851424,3.9066,2.5564,1784.2274,26.1663,-0.0016,5.2875
537,132.911,33.9782,28.5968,130.5712952,3.8184,2.5797,1784.2274,25.9774,-0.0016,5.3814
538,133.159,33.8591,28.5302,127.4993008,3.8991,2.5138,1777.9252,25.9176,-0.0016,5.3289
539,133.407,33.8611,28.51,126.6369048,3.9347,2.4953,1785.3316,25.9176,-0.0016,5.3511
540,133.655,34.0085,28.7119,127.2242664,3.7912,2.5079,1773.5947,25.8624,-0.0016,5.2966
541,133.903,33.9742,28.6897,128.2218488,3.8467,2.5293,1773.5947,26.0597,-0.0016,5.2845
542,134.151,33.8288,28.5524,126.5949504,3.9102,2.4944,1780.1618,25.9907,-0.0016,5.2764
543,134.4,33.9166,28.6089,127.6531336,3.8506,2.5171,1781.1765,25.953,-0.0016,5.3077
544,134.663,33.8096,28.4474,129.326648,3.9114,2.553,1781.6419,25.8251,-0.0016,5.3622
545,134.912,33.8166,28.4564,128.4456056,3.919,2.5341,1781.6419,26.2261,-0.0016,5.3602
546,135.16,33.8389,28.5039,126.5949504,3.8017,2.4944,1782.9125,26.1562,-0.0016,5.335
547,135.408,33.9005,28.5928,127.7463656,3.8293,2.5191,1775.2319,25.847,-0.0016,5.3077
548,135.656,33.8096,28.5403,127.0238176,3.8763,2.5036,1775.2319,26.062,-0.0016,5.2693
549,135.904,33.8873,28.5564,127.6531336,3.8286,2.5171,1780.6268,25.9507,-0.0016,5.3309
550,136.152,33.9621,28.6039,132.286764,3.7655,2.6165,1779.9506,25.9154,-0.0016,5.3582
551,136.399,33.8389,28.4888,126.319916,3.8518,2.4885,1783.1668,26.118,-0.0016,5.3501
552,136.647,33.8409,28.5221,126.436456,3.8996,2.491,1783.1668,25.8933,-0.0016,5.3188
553,136.895,33.9439,28.6049,127.6111792,3.871,2.5162,1782.5736,25.9907,-0.0016,5.339
554,137.142,33.8944,28.5797,128.2218488,3.8429,2.5293,1775.6522,25.6594,-0.0016,5.3147
555,137.394,33.8308,28.4938,124.921436,3.9078,2.4585,1777.3354,26.1719,-0.0016,5.337
556,137.643,33.9257,28.5645,129.4385264,3.8446,2.5554,1777.3354,26.2851,-0.0016,5.3612
557,137.891,33.9166,28.5433,127.5412552,3.8988,2.5147,1782.2347,25.8646,-0.0016,5.3733
558,138.139,33.8288,28.5059,128.9443968,3.8373,2.5448,1780.0351,26.3306,-0.0016,5.3229
559,138.386,33.8904,28.5554,128.8092104,3.8702,2.5419,1780.0351,26.2646,-0.0016,5.335
560,138.633,33.8631,28.4918,130.3894928,3.8552,2.5758,1780.2425,25.7857,-0.0016,5.3713
561,138.88,33.8348,28.5342,129.0795832,3.8562,2.5477,1782.4887,25.9043,-0.0016,5.3006
562,139.127,33.8964,28.5847,126.9119392,3.7764,2.5012,1767.7005,25.8779,-0.0016,5.3117
563,139.374,33.8964,28.5473,130.6831736,3.783,2.5821,1767.7005,26.1359,-0.0016,5.3491
564,139.622,33.8833,28.5201,126.7068288,3.8731,2.4968,1770.8726,26.4428,-0.0016,5.3632
565,139.87,33.9358,28.6291,124.7862496,3.8254,2.4556,1784.6094,25.9087,-0.0016,5.3067
566,140.128,33.8399,28.5544,128.7159784,3.775,2.5399,1773.8044,25.9198,-0.0016,5.2855
567,140.376,33.8136,28.517,131.610832,3.8319,2.602,1773.8044,26.0642,-0.0016,5.2966
568,140.624,33.9196,28.6029,130.0072416,3.879,2.5676,1772.7143,26.2306,-0.0016,5.3167
569,140.871,33.8368,28.4918,130.3195688,3.8933,2.5743,1781.1342,25.9862,-0.0016,5.345
570,141.118,33.8742,28.4948,126.9305856,3.8591,2.5016,1781.1342,26.0062,-0.0016,5.3794
571,141.366,33.7247,28.4161,127.7696736,3.8574,2.5196,1775.8739,26.0664,-0.0016,5.3086
572,141.613,33.8116,28.4686,128.1985408,3.7733,2.5288,1765.5367,25.7857,-0.0016,5.343
573,141.868,33.8106,28.5049,128.7392864,3.7684,2.5404,1757.5927,25.8317,-0.0016,5.3057
574,142.115,33.8439,28.4655,128.9443968,3.7789,2.5448,1757.5927,25.79,-0.0016,5.3784
575,142.363,33.8904,28.5019,127.9701224,3.845,2.5239,1765.6198,25.9996,-0.0016,5.3885
576,142.615,33.8914,28.5584,127.5878712,3.916,2.5157,1781.7265,26.1427,-0.0016,5.333
577,142.868,33.7944,28.5443,129.1028912,3.9296,2.5482,1786.0544,25.9308,-0.0016,5.2501
578,143.116,33.8974,28.5746,125.2384248,3.8547,2.4653,1786.0544,25.8054,-0.0016,5.3228
579,143.366,34.0136,28.6271,125.597368,3.8419,2.473,1772.2116,26.1427,-0.0016,5.3865
580,143.614,34.0085,28.7291,128.650716,3.8213,2.5385,1770.8726,26.0419,-0.0016,5.2794
581,143.862,33.8681,28.5473,127.3174984,3.8288,2.5099,1770.8726,25.9707,-0.0016,5.3208
582,144.114,33.9116,28.62,130.7530976,3.8327,2.5836,1770.4622,25.9154,-0.0016,5.2916
583,144.361,33.9318,28.5847,132.4452584,3.8201,2.6199,1770.4547,25.9862,0.1702,5.3471
584,144.608,34.0358,28.6372,130.7530976,3.8288,2.5836,1776.4093,25.9242,0.7573,5.3986
585,144.855,33.9974,28.6099,128.4922216,3.9366,2.5351,1776.4093,25.9109,1.3416,5.3875
586,145.101,34.0095,28.4211,127.4759928,4.2573,2.5133,1798.0437,25.8032,1.9295,5.5884
587,145.348,34.1115,28.4403,128.8744728,4.6312,2.5433,1892.6011,25.9352,2.5154,5.6712
588,145.595,34.2488,28.2,129.1028912,5.5273,2.5482,2078.4836,25.9198,3.1021,6.0488
589,145.846,34.4387,27.9465,128.1286168,6.6552,2.5273,2311.1057,25.3682,3.6979,6.4922
590,146.092,34.6932,27.593,127.9701224,8.024,2.5239,2541.1669,26.1157,4.2835,7.1002
591,146.339,35.0405,27.4739,128.4456056,8.7661,2.5341,2770.3901,25.5023,4.8718,7.5666
592,146.586,35.3516,27.0922,130.2543064,9.935,2.5729,2973.3586,25.2754,5.4573,8.2594
593,146.836,36.0756,26.8023,130.3009224,11.2966,2.5739,3351.5058,25.5366,6.0531,9.2733
594,147.084,36.732,26.2823,129.1681536,12.7602,2.5496,3551.4726,25.1583,6.6414,10.4497
595,147.332,37.2299,25.9935,127.928168,13.5685,2.523,3880.3808,25.1001,7.2293,11.2364
596,147.58,38.1094,25.1826,129.7322072,15.0294,2.5617,4046.6169,24.8539,7.8204,12.9268
597,147.835,39.2859,24.2566,128.3570352,16.3656,2.5322,4385.9648,24.4895,8.4273,15.0293
598,148.084,40.3099,24.0697,129.0562752,17.3602,2.5472,4609.1445,24.2241,8.4872,16.2402
599,148.332,40.5249,24.1455,128.9863512,17.5611,2.5457,4685.1572,23.8124,8.4872,16.3794
600,148.579,40.7118,24.3717,128.8511648,17.6433,2.5428,4693.9541,23.79,8.4872,16.3401
601,148.827,40.531,24.2242,131.1819648,17.6896,2.5928,4701.6049,24.0213,8.4872,16.3068
602,149.075,40.5552,24.2414,127.7463656,17.6576,2.5191,4695.1293,23.8255,8.4872,16.3138
603,149.329,40.7552,24.3606,130.3894928,17.668,2.5758,4706.3251,24.008,8.4872,16.3946
604,149.578,40.7219,24.3283,130.3195688,17.7213,2.5743,4712.8315,23.5907,8.4872,16.3936
605,149.825,40.5522,24.2626,129.6436368,17.6704,2.5598,4702.7841,23.4922,8.4872,16.2896
606,150.073,40.4028,24.0465,129.8487472,17.6809,2.5642,4700.4262,23.7919,8.4872,16.3563
607,150.321,40.5936,24.2697,128.3989896,17.6326,2.5331,4701.6049,23.9739,8.4872,16.3239
608,150.569,40.5623,24.2394,131.2705352,17.6954,2.5947,4712.8315,23.6921,8.4872,16.3229
609,150.821,40.4048,24.1031,126.2546536,17.6653,2.4871,4697.4819,24.2919,8.4872,16.3017
610,151.068,40.3331,24.1667,128.8744728,17.5597,2.5433,4675.2275,24.0574,8.4872,16.1664
611,151.316,40.5785,24.305,133.5733656,17.573,2.6441,4685.7426,23.9493,8.4872,16.2735
612,151.564,40.5684,24.2182,131.7227104,17.6569,2.6044,4711.0551,24.0042,8.4872,16.3502
613,151.811,40.6825,24.2737,133.1911144,17.7696,2.6359,4707.5068,23.9023,8.4872,16.4088
614,152.067,40.6906,24.3919,128.6926704,17.6537,2.5394,4702.7841,23.6218,8.4872,16.2987
615,152.315,40.6805,24.3444,129.41988,17.7056,2.555,4713.4238,23.8404,8.4872,16.3361
616,152.564,40.3553,24.1233,128.3104192,17.5919,2.5312,4687.5,23.9739,8.4872,16.232
617,152.811,40.4007,24.1515,129.9839336,17.6094,2.5671,4691.6049,24.0517,8.4872,16.2492
618,153.059,40.633,24.3787,130.5712952,17.6445,2.5797,4702.1943,23.6678,8.4872,16.2543
619,153.316,40.6078,24.2465,128.6926704,17.7267,2.5394,4713.4238,24.0745,8.4872,16.3613
620,153.565,40.6027,24.2636,129.7135608,17.7242,2.5613,4711.0551,24.0251,8.4872,16.3391
621,153.812,40.43,24.1738,131.564216,17.5953,2.601,4699.8369,23.7882,8.4872,16.2562
622,154.061,40.5492,24.305,130.5479872,17.6428,2.5792,4695.7172,24.1338,8.4872,16.2442
623,154.309,40.7542,24.509,129.7135608,17.6157,2.5613,4697.4819,23.62,8.4872,16.2452
624,154.557,40.5966,24.3293,130.4594168,17.6867,2.5773,4706.916,24.1114,8.4872,16.2673
625,154.812,40.3775,24.1465,128.9677048,17.6581,2.5453,4702.1943,23.7417,8.4872,16.231
626,155.059,40.6764,24.3495,131.4523376,17.6746,2.5986,4695.8857,24.1357,8.4872,16.3269
627,155.307,40.5138,24.196,127.834936,17.7509,2.521,4700.4262,24.0383,8.4872,16.3178
628,155.555,40.5734,24.2949,129.7555152,17.6964,2.5622,4704.5541,23.8217,8.4872,16.2785
629,155.802,40.5441,24.2545,128.8325184,17.646,2.5424,4703.9638,23.7752,8.4872,16.2896
630,156.05,40.6633,24.3313,130.888284,17.6637,2.5865,4705.1445,24.1931,8.265,16.332
631,156.297,40.5623,24.715,130.7297896,17.6668,2.5831,4678.1435,23.6986,7.6783,15.8473
632,156.545,39.5091,25.3866,130.4128008,17.0112,2.5763,4597.8422,24.5132,7.0881,14.1225
633,156.793,38.5628,26.0005,131.63414,15.8617,2.6025,4348.33,24.7225,6.4982,12.5623
634,157.04,37.6429,26.8135,127.5179472,14.5648,2.5142,4076.53,25.0319,5.9095,10.8294
635,157.288,37.1935,27.1073,129.8021312,13.8344,2.5632,3920.9536,25.0526,5.3216,10.0862
636,157.54,36.2443,27.1992,130.2309984,12.4626,2.5724,3591.6101,25.5066,4.7222,9.0451
637,157.788,35.8141,27.2295,132.8741256,11.5732,2.6291,3472.5437,25.5216,4.1327,8.5846
638,158.036,35.5131,27.5022,129.5970208,10.6459,2.5588,3352.7045,25.8536,3.5421,8.0109
639,158.285,35.4202,27.7435,128.2218488,10.0698,2.5293,3055.4875,25.5753,2.951,7.6767
640,158.533,34.9426,27.9374,130.9302384,9.0109,2.5874,2887.7253,25.858,2.3607,7.0052
641,158.78,34.8457,28.203,130.4361088,7.9639,2.5768,2707.5812,25.7159,1.776,6.6427
642,159.026,34.5377,28.4181,129.0096592,6.9179,2.5462,2530.1936,25.8229,1.1921,6.1196
643,159.277,34.3922,28.5059,129.1681536,6.3884,2.5496,2328.3249,25.8427,0.5938,5.8863
644,159.524,34.0964,28.5595,130.6132496,5.1843,2.5806,2093.101,26.3717,0.006,5.5369
645,159.771,33.8025,28.4645,128.2404952,4.1543,2.5297,2093.101,25.9043,-0.0028,5.338
646,160.024,33.8984,28.5968,126.8886312,3.8899,2.5007,1862.6708,25.6464,-0.0028,5.3016
647,160.272,33.9328,28.6816,127.4293768,3.8758,2.5123,1785.6292,25.9885,-0.0028,5.2512
648,160.519,33.8681,28.5827,129.8673936,3.7527,2.5646,1762.4665,25.8054,-0.0028,5.2854
649,160.774,33.7197,28.3918,133.2610384,3.7355,2.6374,1762.4665,25.847,-0.0028,5.3279
650,161.022,33.9015,28.5635,126.319916,3.8298,2.4885,1749.5567,26.0085,-0.0028,5.338
651,161.271,33.8732,28.5968,126.9772016,3.7687,2.5026,1755.7001,25.8933,-0.0028,5.2764
652,161.537,33.951,28.719,127.0005096,3.7139,2.5031,1747.1114,25.7285,-0.0028,5.232
653,161.785,34.0206,28.7069,128.3104192,3.7171,2.5312,1747.1114,25.9707,-0.0028,5.3137
654,162.032,34.056,28.7049,128.3337272,3.7798,2.5317,1759.2419,25.7704,-0.0028,5.3511
655,162.285,33.9095,28.5908,130.0072416,3.8133,2.5676,1769.2017,26.1945,-0.0028,5.3187
656,162.533,33.9641,28.7018,131.7227104,3.7173,2.6044,1769.2017,25.6616,-0.0028,5.2623
657,162.78,34.056,28.7008,126.0262352,3.7549,2.4822,1757.1136,25.9176,-0.0028,5.3552
658,163.028,34.0024,28.6705,126.9119392,3.8344,2.5012,1765.038,25.8624,-0.0028,5.3319
659,163.277,33.852,28.5534,126.0075888,3.8227,2.4818,1774.2241,26.0179,-0.0028,5.2986
660,163.525,33.8651,28.5776,125.2384248,3.816,2.4653,1774.2241,25.8845,-0.0028,5.2875
661,163.773,33.8722,28.5877,126.9538936,3.8116,2.5021,1770.0368,26.2624,-0.0028,5.2845
662,164.022,33.9207,28.6372,130.9535464,3.8281,2.5879,1770.2039,26.1135,-0.0028,5.2835
663,164.27,33.8813,28.6362,126.9119392,3.7951,2.5012,1770.2039,25.7922,-0.0028,5.2451
664,164.518,33.8934,28.5968,127.0471256,3.7525,2.5041,1762.0675,25.9109,-0.0028,5.2966
665,164.765,33.9762,28.6917,127.5645632,3.7861,2.5152,1752.1727,25.7376,-0.0028,5.2845
666,165.012,34.0519,28.7624,128.674024,3.7767,2.539,1760.2327,25.946,-0.0028,5.2895
667,165.259,33.9711,28.7241,129.9373176,3.7827,2.5661,1760.2327,25.7529,-0.0028,5.247
668,165.506,33.8904,28.6069,130.095812,3.7534,2.5695,1758.9118,25.6681,-0.0028,5.2835
669,165.754,33.958,28.5887,125.713908,3.8581,2.4755,1762.3836,25.9485,-0.0028,5.3693
670,166.001,33.9318,28.6029,128.1985408,3.7588,2.5288,1762.3836,25.8449,-0.0028,5.3289
671,166.248,33.8661,28.5605,131.494292,3.8223,2.5995,1769.7026,25.7529,-0.0028,5.3056
672,166.496,33.8732,28.5554,130.0072416,3.8596,2.5676,1772.5467,26.1314,-0.0028,5.3178
673,166.744,34.0085,28.7685,130.4361088,3.7534,2.5768,1759.2419,25.7333,-0.0028,5.24
674,166.991,34.0317,28.7412,128.0866624,3.7704,2.5264,1759.2419,25.7202,-0.0028,5.2905
675,167.239,33.8964,28.5342,129.280032,3.7672,2.552,1758.4169,25.8229,-0.0028,5.3622
676,167.487,33.953,28.6584,126.8420152,3.766,2.4997,1759.7371,25.8273,-0.0028,5.2946
677,167.735,33.9893,28.6877,132.1282696,3.8252,2.6131,1759.7371,25.8779,-0.0028,5.3016
678,167.983,34.0428,28.7846,129.2147696,3.7718,2.5506,1762.9711,25.6638,-0.0028,5.2582
679,168.231,33.9792,28.5968,126.8420152,3.8012,2.4997,1758.0047,26.0241,-0.0028,5.3824
680,168.479,33.851,28.5544,124.87482,3.8317,2.4575,1767.7005,25.9352,-0.0028,5.2966
681,168.727,33.9116,28.5908,127.182312,3.8293,2.507,1767.7005,26.0062,0.461,5.3208
682,168.974,33.9095,28.6059,126.1194672,3.8511,2.4842,1771.9604,25.7704,1.0485,5.3036
683,169.221,33.9792,28.6261,129.7322072,3.9694,2.5617,1785.6292,25.7224,1.6336,5.3531
684,169.473,33.9166,28.3565,127.2475744,4.4141,2.5084,1865.5788,25.7944,2.2326,5.5601
685,169.72,34.1034,28.2585,126.7720912,5.0222,2.4982,1865.5788,25.417,2.8225,5.8449
686,169.967,34.3569,28.0364,131.0001624,6.1952,2.5889,2027.7943,25.6054,3.4076,6.3205
687,170.213,34.5659,27.9263,127.2941904,7.0095,2.5094,2274.9333,25.543,3.9919,6.6396
688,170.464,34.8245,27.7546,129.7788232,8.1852,2.5627,2520.6694,25.3513,3.9915,7.0699
689,170.711,35.0335,27.9455,129.1028912,8.5245,2.5482,2708.8259,25.3598,3.9915,7.088
690,170.958,34.9153,27.8061,131.7693264,8.6321,2.6054,2773.1335,25.9929,3.9915,7.1092
691,171.204,34.8992,27.8889,129.9140096,8.6265,2.5656,2789.4565,25.6789,3.9915,7.0103
692,171.452,34.987,27.9091,131.610832,8.6166,2.602,2791.9848,25.434,3.9915,7.0779
693,171.699,35.0517,27.9313,130.4594168,8.5754,2.5773,2786.5727,25.5946,3.9915,7.1204
694,171.947,35.1001,27.9748,131.4057216,8.5929,2.5976,2786.9328,25.326,3.9915,7.1253
695,172.194,34.8265,27.7193,131.0467784,8.6605,2.5899,2781.3608,25.3958,3.9915,7.1072
696,172.447,35.0547,27.9111,129.2380776,8.6328,2.5511,2796.1486,25.3323,3.9915,7.1436
697,172.694,35.0284,27.9101,128.7859024,8.6205,2.5414,2780.4641,25.4895,3.9915,7.1183
698,172.941,35.0072,27.8172,131.564216,8.7109,2.601,2793.6127,25.7682,3.9915,7.19
699,173.188,34.9769,27.8637,129.1448456,8.6828,2.5491,2797.9626,25.718,3.9915,7.1132
700,173.435,34.8951,27.8394,127.811628,8.7126,2.5205,2795.2424,25.7202,3.9915,7.0557
701,173.682,34.9608,27.8708,125.4202272,8.7065,2.4692,2796.6926,25.5044,3.9915,7.09
702,173.929,34.9557,27.901,130.4780632,8.6886,2.5777,2802.1669,25.5323,3.9915,7.0547
703,174.176,34.981,27.8586,129.8907016,8.6925,2.5651,2799.2341,25.4553,3.9915,7.1224
704,174.424,35.0284,27.9182,127.6531336,8.6973,2.5171,2794.6989,25.5602,3.9915,7.1102
705,174.671,35.0355,27.9879,129.1261992,8.6406,2.5487,2799.4157,25.4447,4.2577,7.0476
706,174.918,35.1254,27.5193,130.3009224,9.047,2.5739,2797.7812,25.6119,4.8448,7.6061
707,175.167,35.6141,27.2386,131.7227104,10.2191,2.6044,3097.3815,25.0877,5.4355,8.3755
708,175.415,35.9686,26.9468,129.8021312,11.0346,2.5632,3299.8942,25.2398,6.0257,9.0218
709,175.663,36.5654,26.4923,129.9839336,12.435,2.5671,3492.5957,25.3323,6.614,10.0731
710,175.911,37.1753,25.7804,131.1120408,13.7159,2.5913,3849.3122,25.1875,7.2043,11.3949
711,176.159,38.1609,25.0957,131.7926344,15.0956,2.6059,3999.5734,24.7185,7.7934,13.0652
712,176.411,38.9173,24.6413,131.9464672,15.9296,2.6092,4360.9721,24.4836,8.3928,14.276
713,176.659,40.1311,24.1485,130.6598656,17.1217,2.5816,4590.7661,24.2822,8.486,15.9826
714,176.907,40.3351,24.1142,131.8112808,17.447,2.6063,4664.1791,24.0023,8.486,16.2209
715,177.155,40.4745,24.2343,127.6344872,17.5897,2.5167,4683.4018,23.9682,8.486,16.2402
716,177.403,40.4987,24.2273,132.286764,17.6203,2.6165,4702.1943,23.9117,8.486,16.2714
717,177.659,40.5149,24.2202,131.2006112,17.6079,2.5932,4697.4819,23.9739,8.486,16.2947
718,177.906,40.5482,24.2788,131.2006112,17.6748,2.5932,4696.3056,24.0574,8.486,16.2694
719,178.154,40.5603,24.3121,130.11912,17.652,2.57,4693.9541,23.8666,8.486,16.2482
720,178.402,40.6037,24.3141,133.755168,17.67,2.648,4694.5419,24.0745,8.486,16.2896
721,178.65,40.5845,24.2869,129.2380776,17.6915,2.5511,4701.6049,24.008,8.486,16.2976
722,178.906,40.5563,24.2556,129.8254392,17.6687,2.5637,4705.1445,23.9004,8.486,16.3007
723,179.154,40.4916,24.2515,131.3171512,17.6224,2.5957,4696.8935,24.4168,8.486,16.2401
724,179.403,40.5916,24.3495,127.7230576,17.6872,2.5186,4704.5541,23.7807,8.486,16.2421
725,179.651,40.529,24.2646,128.4689136,17.7015,2.5346,4708.6889,23.9117,8.486,16.2644
726,179.899,40.531,24.2879,131.0887328,17.6767,2.5908,4703.9638,24.1012,8.486,16.2431
727,180.154,40.5855,24.3899,131.4523376,17.6343,2.5986,4692.7792,23.8236,8.486,16.1956
728,180.402,40.5946,24.3545,130.1843824,17.5905,2.5714,4698.6591,23.8087,8.486,16.2401
729,180.649,40.5068,24.3161,130.9535464,17.6212,2.5879,4693.9541,24.0821,8.486,16.1907
730,180.898,40.5078,24.1859,129.0096592,17.6748,2.5462,4706.3251,23.9493,8.486,16.3219
731,181.146,40.5138,24.2939,129.0795832,17.6389,2.5477,4704.5541,24.2145,8.1802,16.2199
732,181.399,40.2786,25.1179,128.0167384,17.5066,2.5249,4649.7211,24.2919,7.5788,15.1607
733,181.647,39.1304,25.6915,128.8092104,16.4809,2.5419,4569.27,24.2473,6.9901,13.4389
734,181.895,38.5437,25.9703,129.1914616,15.9092,2.5501,4315.8017,24.4718,6.4014,12.5734
735,182.142,37.5167,26.6398,130.11912,14.5527,2.57,4022.3103,24.7971,5.8123,10.8769
736,182.391,36.6108,26.9932,131.1586568,13.3114,2.5923,3872.7666,25.6076,5.2193,9.6176
737,182.639,36.0373,27.1497,127.9934304,12.0247,2.5244,3541.4108,25.3767,4.6314,8.8876
738,182.887,35.9565,27.2719,128.3570352,11.5528,2.5322,3428.7282,25.417,4.0423,8.6846
739,183.135,35.6707,27.5739,126.9119392,10.6706,2.5012,3319.7592,25.5237,3.4532,8.0968
740,183.387,35.3142,27.7869,125.2617328,9.8148,2.4658,3023.2182,25.6076,2.8554,7.5273
741,183.633,35.0193,28.0848,130.6132496,8.5972,2.5806,2843.7097,25.6594,2.2683,6.9345
742,183.879,34.7972,28.1676,132.6270608,8.1721,2.6238,2669.6091,25.7376,1.6836,6.6296
743,184.134,34.4791,28.2868,130.6598656,7.0316,2.5816,2486.0778,25.933,1.0794,6.1923
744,184.38,34.1509,28.3585,129.2147696,5.9909,2.5506,2286.8642,25.8703,0.4935,5.7924
745,184.627,33.9833,28.5595,128.7392864,4.8838,2.5404,2042.7061,25.9176,-0.0036,5.4238
746,184.875,33.8429,28.5009,129.5550664,4.0903,2.5579,2042.7061,25.858,-0.0036,5.342
747,185.123,33.9035,28.6029,129.41988,3.9398,2.555,1847.8367,26.1202,-0.0036,5.3006
748,185.37,33.9237,28.5918,128.557484,3.9141,2.5365,1789.2075,26.0285,-0.0036,5.3319
749,185.618,33.9106,28.5988,129.8254392,3.7798,2.5637,1774.8118,25.9308,-0.0036,5.3118
750,185.865,33.8611,28.5281,124.8095576,3.7956,2.4561,1774.8118,26.0508,-0.0036,5.333
751,186.113,33.8399,28.4787,128.8511648,3.8518,2.5428,1765.8692,26.0776,-0.0036,5.3612
752,186.36,33.9732,28.612,126.6602128,3.792,2.4958,1769.7862,25.953,-0.0036,5.3612
753,186.608,33.8904,28.5827,129.6203288,3.8128,2.5593,1769.7862,25.8295,-0.0036,5.3077
754,186.863,33.9257,28.6332,129.0562752,3.7488,2.5472,1763.5742,25.9176,-0.0036,5.2925
755,187.11,34.0075,28.6746,127.6531336,3.7435,2.5171,1757.5103,26.0441,-0.0036,5.3329
756,187.358,33.955,28.6049,129.9140096,3.7399,2.5656,1761.8868,25.9109,-0.0036,5.3501
757,187.613,33.9116,28.614,127.9701224,3.7309,2.5239,1761.8868,25.9021,-0.0036,5.2976
758,187.86,33.9691,28.6029,128.4689136,3.7752,2.5346,1754.2218,25.9885,-0.0036,5.3662
759,188.109,34.0893,28.8079,127.0238176,3.8305,2.5036,1766.2851,25.8823,-0.0036,5.2814
760,188.361,33.8934,28.5706,127.6111792,3.7621,2.5162,1766.2851,25.9685,-0.0036,5.3228
761,188.609,33.9156,28.5887,126.6835208,3.7229,2.4963,1758.9835,25.9574,-0.0036,5.3269
762,188.857,33.9701,28.715,127.2941904,3.6994,2.5094,1747.3557,25.5216,-0.0036,5.2551
763,189.117,33.9106,28.6635,128.627408,3.7769,2.538,1751.1907,25.6833,-0.0036,5.2471
764,189.365,33.9782,28.6867,129.8487472,3.8293,2.5642,1751.1907,25.6768,-0.0036,5.2915
765,189.613,33.953,28.6443,126.5250264,3.8366,2.4929,1759.4069,25.8427,-0.0036,5.3087
766,189.861,33.9116,28.5938,125.7558624,3.8525,2.4764,1759.0767,25.79,-0.0036,5.3178
767,190.123,33.9802,28.6473,123.2246136,4.2287,2.4221,1829.2683,25.8955,-0.0036,5.3329
768,190.371,33.751,28.4999,122.66056,4.3913,2.41,1829.2683,25.8054,-0.0036,5.2511
769,190.619,33.7651,28.3908,118.9126336,4.7221,2.3296,1869.6713,26.1539,-0.0036,5.3743
770,190.867,33.7146,28.3393,120.8332128,5.1657,2.3708,1957.4068,26.1337,-0.0036,5.3753
771,191.115,33.8782,28.4332,115.6122208,5.8704,2.2588,2062.5927,26.0799,-0.0036,5.445
772,191.363,33.9277,28.4443,117.1272408,5.9858,2.2913,2148.997,26.0129,-0.0036,5.4834
773,191.611,34.0035,28.5382,116.1762744,6.0294,2.2709,2165.5021,26.1922,-0.0036,5.4653
774,191.868,34.0196,28.4625,111.0718224,6.4102,2.1614,2214.3488,26.0955,-0.0036,5.5571
775,192.117,33.7964,28.2383,111.3188872,6.6525,2.1667,2214.3488,26.208,-0.0036,5.5581
776,192.366,33.8479,28.3646,105.669028,6.9443,2.0455,2277.4082,25.6464,-0.0036,5.4833
777,192.614,33.8762,28.3201,103.7018328,7.1094,2.0033,2309.9667,26.208,-0.0036,5.5561
778,192.862,33.852,28.2858,106.8204432,7.2882,2.0702,2367.8728,25.922,-0.0036,5.5662
779,193.112,34.0004,28.4009,109.5101864,7.4341,2.1279,2401.2294,25.8999,-0.0036,5.5995
780,193.36,33.8187,28.303,107.5243448,7.3825,2.0853,2415.7702,25.6054,-0.0036,5.5157
781,193.609,33.9156,28.3534,106.9789376,7.4075,2.0736,2412.041,26.2555,-0.0036,5.5622
782,193.858,34.0287,28.4251,109.9856696,7.4191,2.1381,2407.0864,26.2103,-0.0036,5.6036
783,194.106,33.8702,28.2898,107.4078048,7.4181,2.0828,2414.8366,26.5769,-0.0036,5.5804
784,194.353,33.8358,28.2838,106.3263136,7.4169,2.0596,2418.8867,26.1719,-0.0036,5.552
785,194.6,33.8025,28.2686,107.9951664,7.3789,2.0954,2408.6325,26.1247,-0.0036,5.5339
786,194.849,34.1166,28.5251,111.542644,7.3716,2.1715,2399.2321,26.1742,-0.0036,5.5915
787,195.097,34.1095,28.4807,108.1769688,7.3176,2.0993,2405.2338,25.9507,-0.0036,5.6288
788,195.346,33.9287,28.3504,106.391576,7.4366,2.061,2409.2514,26.2896,-0.0036,5.5783
789,195.593,33.9701,28.415,109.7805592,7.4344,2.1337,2420.4479,25.933,-0.0036,5.5551
790,195.841,33.956,28.4231,107.85998,7.4198,2.0925,2421.3857,26.3969,-0.0036,5.5329
791,196.089,33.9499,28.3918,105.5338416,7.4581,2.0426,2413.4379,26.199,-0.0036,5.5581
792,196.337,33.8469,28.2817,105.9627088,7.3178,2.0518,2417.9509,25.718,-0.0036,5.5652
