,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),P_e_max (W),best_w (RPM),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
2665,266.4999999999921,44.59336066191047,26.995186776811046,17.597001251750683,4802.637850066269,25.28348602882191,149.56490163547963,149.58847129433565,17.804703493416934,0.1,17.601340907568698,4800.0,27.0,25.226944682188993,4792.916315221189,8.2883517081206,2.9897440723596986,8.28911618644205,2.9876538376166053,188.13365211735885,75.22083437065704,53.194290719732884,0.3998265782016173,0.7071749624261479,0.282747345416704,0.0,0.0,17.83444591834537,44.6013409075687,26.988661126065775,8.29034229377931,2.9880576508824523,25.21846908316704,4802.572483771893
2666,266.5999999999921,44.594652082870184,26.994310892787396,17.596415233625677,4802.574073664526,25.283574535852207,149.5551099043601,149.58847129433565,17.804726762248006,0.1,17.628670106916616,4800.0,27.0,25.226944682188993,4792.916315221189,8.2883517081206,2.9897440723596986,8.28911618644205,2.9876538376166053,188.12786558219508,75.21491097884561,53.19436023894533,0.39980739028787526,0.7072315787744052,0.2827564118389688,0.0,0.0,17.711116338019266,44.628670106916616,26.954946074505415,8.28870659079162,2.9878685857579868,25.562870912696663,4802.562418564943
2667,266.69999999999214,44.59435381417808,26.994513187211734,17.596443199027227,4802.483802124205,25.283870855880526,149.55998599635993,149.58847129433565,17.804425065828497,0.1,17.62365379256198,4800.0,27.0,25.2337856998028,4797.612782717061,8.2883517081206,2.9897440723596986,8.28911618644205,2.9876538376166053,188.13037798618842,75.21594946190169,53.19345887447979,0.3998075710421613,0.707209830561579,0.28274784457396335,0.0,0.0,17.83142816884651,44.62365379256198,26.992540235574573,8.290579982246925,2.9893180621627002,25.256803037950583,4802.581862730479
2668,266.79999999999217,44.593355215682635,26.99519047064938,17.596748205460464,4802.4067246485165,25.284127284079393,149.57116831045374,149.58847129433565,17.803998033262314,0.1,17.59486684555442,4800.0,27.0,25.2337856998028,4797.612782717061,8.2883517081206,2.9897440723596986,8.28911618644205,2.9876538376166053,188.13564057720924,75.22036594575376,53.19218304899464,0.399819862493752,0.7071513463169662,0.282733154046721,0.0,0.0,17.813446401345463,44.59486684555442,26.96927639639309,8.289884766727617,2.987331529209718,25.277730459350025,4802.194400153689
2669,266.8999999999922,44.59249105265245,26.995776581792263,17.59701414260199,4802.359905046326,25.28423420045784,149.58080541556575,149.58847129433565,17.803633415663885,0.1,17.592879429865036,4800.0,27.0,25.2337856998028,4797.612782717061,8.2883517081206,2.9897440723596986,8.28911618644205,2.9876538376166053,188.13936101896513,75.22447912667704,53.191093697827434,0.3998338185016698,0.7070981988224116,0.2827217728908178,0.0,0.0,17.8534771455467,44.592879429865036,27.02333697294632,8.290215177152398,2.9869638013835473,25.351181242840607,4802.312622800893
2670,266.9999999999922,44.592130744457094,26.996020959482802,17.597099921017126,4802.339162185043,25.284211582087007,149.5854375691554,149.58847129433565,17.803411933956582,0.1,17.60339239661834,4800.0,27.0,25.2337856998028,4797.612782717061,8.278609325829505,2.9900329991452557,8.28911618644205,2.9876538376166053,188.14013614358825,75.22648371816692,53.19043198715465,0.3998428259919733,0.7070705602355486,0.2827170909803095,0.0,0.0,17.848154220962392,44.60339239661834,26.95559501104121,8.290315068119904,2.988703396431957,25.25365085817246,4802.336766029167
2671,267.09999999999224,44.592206968366796,26.995969260813972,17.597029255080983,4802.330953323089,25.28413684943435,149.5857371272544,149.58847129433565,17.803313809151664,0.1,17.58661684856193,4800.0,27.0,25.2337856998028,4797.612782717061,8.278609325829505,2.9900329991452557,8.28911618644205,2.9876538376166053,188.1388028453654,75.22650577748003,53.19013882420467,0.3998457768401451,0.7070664558253055,0.2827175363070774,0.0,0.0,17.764063375301873,44.58661684856193,27.00033742216779,8.289158885784317,2.9864535038460147,25.384374421888324,4802.3232305943675
2672,267.19999999999226,44.59245881740625,26.995798445185766,17.596899154105834,4802.323555026012,25.284077105678016,149.58420839681415,149.58847129433565,17.803274976853317,0.1,17.573665667991065,4800.0,27.0,25.231720356901096,4799.910437699514,8.278609325829505,2.9900329991452557,8.278609325829505,2.9876538376166053,188.13692739511174,75.22562109054641,53.19002280673949,0.39984506036161066,0.7070732289829359,0.28271973792276095,0.0,0.0,17.824424837097116,44.573665667991065,26.95532868544652,8.278787260661131,2.9885951106792676,25.447831784523647,4802.378299854686
2673,267.2999999999923,44.5926601538651,26.995661889881376,17.564539162324074,4802.312020185114,25.284059083100384,149.2499350241426,149.58847129433565,17.803239978959464,0.1,17.600215269534097,4800.0,27.0,25.231720356901096,4799.910437699514,8.278609325829505,2.9900329991452557,8.278609325829505,2.9876538376166053,187.7808865339724,75.05733534830078,53.18991824514762,0.399707002846223,0.7086571618659492,0.28325523021494925,0.0,0.0,17.778610876833575,44.6002152695341,26.98234647783352,8.279006485952708,2.9874914679733093,25.366970741083147,4802.205610979964
2674,267.3999999999923,44.59272088995171,26.995620696040536,17.5644914321008,4801.395985493896,25.28650900378292,149.24996524718054,149.58847129433565,17.803185413005547,0.1,17.6622566705405,4800.0,27.0,25.231720356901096,4799.910437699514,8.278609325829505,2.9900329991452557,8.278609325829505,2.9876538376166053,187.79855671979035,75.0430334566387,53.18975522096599,0.39959323845394923,0.7087900471360883,0.2832277103190368,0.0,0.0,17.83348723861121,44.6622566705405,27.022840471014018,8.279913009092109,2.9871756623753813,25.447816127843765,4801.451179165115
2675,267.4999999999923,44.58446465725156,27.00122069944744,17.566733142188667,4800.480032582249,25.288970220388013,149.34975258545913,149.58847129433565,17.798852080002533,0.1,17.615658630854817,4800.0,27.0,25.231720356901096,4799.910437699514,8.296884267037278,2.9897851244059184,8.278609325829505,2.9876538376166053,187.84149567034626,75.07888124722965,53.176808721989865,0.3996927355124442,0.7082791836879169,0.28309404443474445,0.0,0.0,17.75524697392344,44.61565863085482,27.04594935531374,8.279782925567321,2.9872975635551375,25.18666139208282,4800.613349853299
2676,267.59999999999235,44.57617035729241,27.006847069306765,17.569010359279908,4799.834091104105,25.29021640979541,149.45014828797554,149.58847129433565,17.794519133860543,0.1,17.581318242962055,4800.0,27.0,25.231720356901096,4799.910437699514,8.296884267037278,2.9897851244059184,8.278609325829505,2.9876538376166053,187.87580386691354,75.11924144671674,53.163863378820565,0.3998345710335819,0.7077263076003041,0.2829734446085484,0.0,0.0,17.823755743657024,44.581318242962055,26.992120068280318,8.27788198278542,2.987796928799592,25.397771910843712,4799.938492240447
2677,267.6999999999924,44.571970698989475,27.009696081653683,17.569858314790665,4799.459807213202,25.290240028764178,149.50871848568622,149.58847129433565,17.791463485911738,0.1,17.55644345164476,4800.0,27.0,25.226268984644086,4798.90439806766,8.296884267037278,2.9897851244059184,8.296884267037278,2.9876538376166053,187.88530772503123,75.14282103967861,53.154734160499906,0.39993984601313043,0.7073827336404092,0.28291054156449247,0.0,0.0,17.802735945050685,44.55644345164476,26.99358804102994,8.297217021039536,2.987979031499521,25.397490374760757,4799.398369481794
2678,267.7999999999924,44.57189110306473,27.00975008020527,17.625388725454947,4799.24400658598,25.289667632847628,150.10428638485945,149.58847129433565,17.7896929233419,0.1,17.49955042624933,4800.0,27.0,25.226268984644086,4798.90439806766,8.296884267037278,2.9897851244059184,8.296884267037278,2.9876538376166053,188.4919340841565,75.4387602815758,53.149444332443395,0.4002227503692251,0.7045376161281369,0.2819719824653803,0.0,0.0,17.77723064628501,44.49955042624933,26.985614732393337,8.297281828595976,2.987477182667192,25.290192850861352,4799.310796297036
2679,267.8999999999924,44.573820077303495,27.008441461891522,17.62412077126792,4800.639734485105,25.284893876126436,150.098788828051,149.58847129433565,17.788672071196256,0.1,17.55694474538288,4800.0,27.0,25.226268984644086,4798.90439806766,8.296884267037278,2.9897851244059184,8.296884267037278,2.9876538376166053,188.4424078836275,75.45793582490293,53.14639437961282,0.4004296945276879,0.7043181581714197,0.2820299049268854,0.0,0.0,17.771817344900576,44.55694474538288,27.008188025921804,8.296251263298316,2.986205271769669,25.346380291525783,4800.607034031379
2680,267.99999999999244,44.58990763745392,26.99752879637932,17.61905546982919,4802.020586717434,25.28046018525978,149.92024860192254,149.58847129433565,17.79527460909846,0.1,17.583654864465537,4800.0,27.0,25.226268984644086,4798.90439806766,8.288419074567157,2.9902223477576495,8.296884267037278,2.9876538376166053,188.3536625551434,75.38985860191184,53.16612047731435,0.4002569293275108,0.7052158136819492,0.282267516097539,0.0,0.0,17.81619835544011,44.58365486446554,27.00582327201681,8.297015603792996,2.9866715557280323,25.31540105615681,4801.950265291517
2681,268.09999999999246,44.604849175674545,26.987395356468422,17.614555387263003,4802.918332543414,25.27844670918729,149.75196357142985,149.58847129433565,17.801806777157157,0.1,17.587568078015167,4800.0,27.0,25.226268984644086,4798.90439806766,8.288419074567157,2.9902223477576495,8.296884267037278,2.9876538376166053,188.2891784943417,75.31931215130878,53.185636334282876,0.400019335968223,0.7061354493976044,0.28246783357165245,0.0,0.0,17.850783545317896,44.58756807801517,26.96572848910218,8.297391121802397,2.9878701235567102,25.32268393529853,4803.101650917625
2682,268.1999999999925,44.61163459003885,26.982794034920822,17.612994926389526,4803.3607211757435,25.27866547458748,149.66457085035134,149.58847129433565,17.806053594066313,0.1,17.638135019841187,4800.0,27.0,25.230340167509215,4801.099075776601,8.288419074567157,2.9902223477576495,8.288419074567157,2.9876538376166053,188.2736491461676,75.28229055565276,53.19832435311917,0.3998556935453395,0.7066512450732629,0.28255852369344725,0.0,0.0,17.834038287182516,44.63813501984119,27.00227509125872,8.28658480143024,2.9875278209196994,25.321584525412092,4803.212550063769
2683,268.2999999999925,44.6108973506402,26.983293953559766,17.58807144279036,4803.566636581077,25.27986145758038,149.38285568077484,149.58847129433565,17.80814632841252,0.1,17.621308936538462,4800.0,27.0,25.230340167509215,4801.099075776601,8.288419074567157,2.9902223477576495,8.288419074567157,2.9876538376166053,188.00848486714656,75.14380712543647,53.204576718919725,0.39968306312630375,0.708036746529306,0.28299029565881534,0.0,0.0,17.85354932315665,44.62130893653846,26.993130248515065,8.287343799754334,2.9882585278492924,25.310303612616718,4803.324359896576
2684,268.39999999999253,44.606866887954126,26.986027068213506,17.590264178471223,4803.010267731823,25.282845217064914,149.4039152022812,149.58847129433565,17.809120418182605,0.1,17.60082527999917,4800.0,27.0,25.230340167509215,4801.099075776601,8.288419074567157,2.9902223477576495,8.288419074567157,2.9876538376166053,188.05479067379554,75.14569596932493,53.2074869619595,0.3995946909944693,0.7080576774973143,0.2829360888458009,0.0,0.0,17.833630164403715,44.60082527999917,26.97498501171322,8.289675556261647,2.9876508194096925,25.476120657815983,4802.8651357314275
2685,268.49999999999255,44.596811618491245,26.99284625460681,17.593918855719416,4802.51088318227,25.285152979513583,149.5014353823164,149.58847129433565,17.806488496575888,0.1,17.595599032002966,4800.0,27.0,25.230340167509215,4801.099075776601,8.287812616300181,2.990826004482021,8.288419074567157,2.9876538376166053,188.1121530868098,75.18692745848001,53.19962369127089,0.39969202534077014,0.7075648053399837,0.28280801010618584,0.0,0.0,17.83372630713863,44.595599032002966,27.01075926486395,8.289586945487768,2.9893421376905764,25.259227410701808,4802.465531556197
2686,268.5999999999926,44.58903445903924,26.998121046122687,17.596644995901652,4802.275375433733,25.285911261378523,149.58005627592917,149.58847129433565,17.804126141120886,0.1,17.614301908146167,4800.0,27.0,25.230340167509215,4801.099075776601,8.287812616300181,2.990826004482021,8.288419074567157,2.9876538376166053,188.14777968300214,75.22277831215119,53.19256579092993,0.3998068881752903,0.7071337563496696,0.28271694664986535,0.0,0.0,17.802318328109415,44.61430190814617,27.005058603483494,8.287491843089963,2.9869038677474036,25.547337581083998,4802.227946773494
2687,268.6999999999926,44.58647904915439,26.99985433598758,17.597421741430097,4802.2526054989685,25.285478657794908,149.60893225039848,149.58847129433565,17.803012063773174,0.1,17.562405165374685,4800.0,27.0,25.214027946048358,4799.725920193789,8.287812616300181,2.990826004482021,8.288419074567157,2.9876538376166053,188.15310416451447,75.23694310367719,53.18923731346664,0.3998708575006695,0.7069563849792699,0.2826912558772341,0.0,0.0,17.819711381236885,44.562405165374685,27.021238116991658,8.286378011697908,2.9894284008334195,25.36141027740269,4802.346193378906
2688,268.7999999999926,44.58793692323117,26.99886547911184,17.596709161005574,4802.307970159181,25.284663728807363,149.5990154712936,149.58847129433565,17.802904349828786,0.1,17.550239271547362,4800.0,27.0,25.214027946048358,4799.725920193789,8.287812616300181,2.990826004482021,8.288419074567157,2.9876538376166053,188.13920275195906,75.23282338876022,53.18891550148733,0.399878506384161,0.7069908200392456,0.2827104331446067,0.0,0.0,17.8233077145576,44.55023927154736,26.967414467021168,8.287278089084879,2.989314994095104,25.200771878321962,4802.350620599924
2689,268.89999999999264,44.590683233919194,26.997002738524774,17.595536637383177,4802.336501317389,25.284087255657763,149.576258053731,149.58847129433565,17.80316625422127,0.1,17.60168039580848,4800.0,27.0,25.214027946048358,4799.725920193789,8.287812616300181,2.990826004482021,8.288419074567157,2.9876538376166053,188.12201745771617,75.2218256631374,53.18969798115062,0.3998565754274077,0.7071045871626105,0.28274041869185235,0.0,0.0,17.863546165479303,44.60168039580848,26.99574146713609,8.28821740633579,2.9871470160382003,25.487348337654723,4802.456693085127
2690,268.99999999999267,44.59262594843335,26.99568508949753,17.594690138393332,4802.303453892132,25.28394715933915,149.56062431525726,149.58847129433565,17.80330122182748,0.1,17.627762594704265,4800.0,27.0,25.214027946048358,4799.725920193789,8.282114937343968,2.991157302592293,8.288419074567157,2.9876538376166053,188.111665037263,75.21344587666097,53.19010121763726,0.399834034012521,0.7071887293245577,0.2827581224540267,0.0,0.0,17.75322850791073,44.627762594704265,26.985959105989593,8.288554211764563,2.987381375641204,25.238837128099284,4802.392466551537
2691,269.0999999999927,44.59309807302708,26.99536487482269,17.594416055610814,4802.228103623557,25.28411703732485,149.5584967481654,149.58847129433565,17.80314488986767,0.1,17.593659413340504,4800.0,27.0,25.214027946048358,4799.725920193789,8.282114937343968,2.991157302592293,8.288419074567157,2.9876538376166053,188.10991445609665,75.21119581609638,53.189634151857604,0.3998257935184489,0.7072036759249902,0.2827582709058732,0.0,0.0,17.883850979079426,44.593659413340504,27.04590591694733,8.289540558800457,2.9874929495716533,25.287125879435024,4802.40776719403
2692,269.1999999999927,44.59252558421527,26.995753160942765,17.594550632779807,4802.146996437819,25.284367405814162,149.5658956739321,149.58847129433565,17.802788442880747,0.1,17.554485563007788,4800.0,27.0,25.200970166129927,4799.094028140954,8.282114937343968,2.991157302592293,8.282114937343968,2.9876538376166053,188.11325730473465,75.21364630657352,53.18856921164921,0.3998317151285672,0.7071664760786984,0.2827475850119709,0.0,0.0,17.840018470237833,44.55448556300779,27.010313235415673,8.281142032802077,2.9863386934608696,25.28850178064874,4802.101188245449
2693,269.29999999999274,44.59168184240629,26.99632542707133,17.575443748133274,4802.085909773594,25.284535100241982,149.37567577075498,149.58847129433565,17.802404762603015,0.1,17.556012863200735,4800.0,27.0,25.200970166129927,4799.094028140954,8.282114937343968,2.991157302592293,8.282114937343968,2.9876538376166053,187.90435663180529,75.11703303363369,53.187422907795025,0.3997620618282096,0.7080607521330127,0.283055826172326,0.0,0.0,17.781576388947933,44.556012863200735,26.991355005877214,8.283203162873518,2.9888687557685434,25.333625932657622,4802.152908807592
2694,269.39999999999276,44.59111671218453,26.996708728638673,17.575599559940997,4801.510113030678,25.28603805173255,149.38243013447163,149.58847129433565,17.802115790077554,0.1,17.57600774833371,4800.0,27.0,25.200970166129927,4799.094028140954,8.282114937343968,2.991157302592293,8.282114937343968,2.9876538376166053,187.91723976262958,75.1114222662493,53.18655955792037,0.3997047975008967,0.708102149489177,0.2830318262715212,0.0,0.0,17.7767603291474,44.57600774833371,26.969775149409582,8.282705222158741,2.9862741072072323,25.234837454626447,4801.6142247386415
2695,269.4999999999928,44.58605176566131,27.000144159985727,17.57695121778663,4800.95259270901,25.2874576580568,149.444214598966,149.58847129433565,17.799391964164602,0.1,17.61044294385419,4800.0,27.0,25.200970166129927,4799.094028140954,8.279529263275334,2.9909734510009227,8.282114937343968,2.9876538376166053,187.94265780864347,75.13376323580125,53.17842170897854,0.3997696111773612,0.7077832843548959,0.2829502483843924,0.0,0.0,17.718336176644787,44.61044294385419,26.974285512607796,8.282051838141099,2.987165777461268,25.32963954978294,4800.865471831878
2696,269.5999999999928,44.581267692348604,27.003389269322298,17.57821064722933,4800.562253034848,25.288133660743505,149.50325453892722,149.58847129433565,17.796754595478788,0.1,17.63496508572051,4800.0,27.0,25.200970166129927,4799.094028140954,8.279529263275334,2.9909734510009227,8.282114937343968,2.9876538376166053,187.96153591570015,75.15733469982423,53.17054216430316,0.3998548656972666,0.7074564628544165,0.282879908941316,0.0,0.0,17.760994850499674,44.63496508572051,27.05523863581361,8.28288816341867,2.9868289639690757,25.13969417492338,4800.526066478844
2697,269.6999999999928,44.5789895632944,27.004934622772016,17.578598652320775,4800.331667685211,25.288108585405475,149.5366212158954,149.58847129433565,17.794908080484714,0.1,17.620056126866743,4800.0,27.0,25.165915519844187,4794.899000452601,8.279529263275334,2.9909734510009227,8.282114937343968,2.9876538376166053,187.96561763798738,75.17049774849559,53.165025416694895,0.39991621176842196,0.7072591908939289,0.28284441636069924,0.0,0.0,17.740932865711013,44.62005612686674,26.959925398550105,8.281936424275422,2.9887127434957073,25.25726562424211,4800.476478044695
