,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),P_e_max (W),best_w (RPM),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
263,26.300000000000104,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.16799682826778,3951.793857254998,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.23437348171696,38.53878246970585,31.23632772757013,-0.0005181201059275426,0.9910240995170514,27.068632714617223,3964.8307672615865
264,26.400000000000105,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.16799682826778,3951.793857254998,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.252873106702044,38.57117451978302,31.244536573629098,-0.0005872846345954304,0.9933290738707423,27.119054000641153,3964.788917840253
265,26.500000000000107,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.16799682826778,3951.793857254998,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.20908110378622,38.559879426460014,31.254107553653547,0.0009736061618202473,0.9929689845534273,27.060308276184525,3965.0246372393376
266,26.600000000000108,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.16799682826778,3951.793857254998,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.26412327491782,38.538530587217416,31.2708784708057,-0.0018009506719179364,0.991838430617326,27.111858259570976,3964.754124501965
267,26.70000000000011,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.168829634470846,3955.7710894538914,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.227405122881247,38.524493629370774,31.29327992550137,-0.0017374867138619857,0.9924756339995783,27.162834256835612,3965.039383691621
268,26.80000000000011,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.168829634470846,3955.7710894538914,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.249076373159813,38.54916489274237,31.247183402277056,-0.001727254539260386,0.9904015187229298,27.03354224652525,3965.1896028908936
269,26.900000000000112,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.168829634470846,3955.7710894538914,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.21006275847977,38.51456991815737,31.269366528706254,0.00015078342430264977,0.9925180341664444,27.189822286595913,3964.742877784691
270,27.000000000000114,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.168829634470846,3955.7710894538914,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.2546343138177,38.579731136133795,31.272430913742543,0.0013688578589101117,0.9936422959075987,26.828078351945262,3964.742450757272
271,27.100000000000115,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.168829634470846,3955.7710894538914,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.19444833688258,38.56941135052344,31.204640929059,-0.0005372088235620116,0.9918579217720281,27.04785128704646,3964.8566904418917
272,27.200000000000117,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.146897689553278,3956.737425815629,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.23654870085357,38.53130548639788,31.211805398478987,-0.0007804262783206055,0.9928517584986858,27.08664756894934,3964.871227914758
273,27.300000000000118,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.146897689553278,3956.737425815629,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.221793794715428,38.57588172795204,31.17069014933694,-0.0002288778363378802,0.9905154185132805,26.947679034066127,3964.9552950287953
274,27.40000000000012,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.146897689553278,3956.737425815629,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.16807706827843,38.513968877185576,31.287001078536036,-0.0012288851229593852,0.9938264212897648,27.17250722731994,3964.841524638426
275,27.50000000000012,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.146897689553278,3956.737425815629,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.19714679641471,38.590163695427435,31.183656602370537,-0.000264668536018889,0.9917979980415402,27.031926528896136,3964.9249120552795
276,27.600000000000122,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.146897689553278,3956.737425815629,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.153371471448253,38.57561302910701,31.25058746737296,-0.00011894952322148688,0.9922132475587454,27.1471230598933,3964.780643157328
277,27.700000000000124,38.54852246674804,31.24045322847536,7.308069238272662,3964.879196501969,27.07758977247833,56.559072,56.55907199999996,16.23374095011374,0.1,7.333,3942.096,31.3898,27.16100731267929,3943.9871185646516,0.0,0.992,0.0,0.992,80.2950444502084,23.48339332450949,16.10387102251283,0.29246379381571586,0.6857557082989922,0.20055871607990666,0.0,4000.0,16.15298139619576,38.576550513815455,31.222090685115393,0.001403117080523207,0.9921476357665487,27.0726809666435,3964.7819801280475
