,Unnamed: 0,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
285,936,79.37,38.3652,32.34,133.7613,4.8874,2.9774,2131.7414,30.4013,6.0252,0
286,937,79.728,38.3273,32.4423,133.2925,4.8188,2.9468,2128.7668,29.6068,5.885,0
287,938,80.087,38.3338,32.4834,133.6201,4.8479,2.9915,2180.4965,27.5874,5.8504,0
288,939,80.447,38.3723,32.3168,136.7996,4.8801,2.949,2033.9442,29.8296,6.0555,0
289,940,80.815,38.377,32.9892,139.824,4.8061,2.945,2153.8312,29.7323,5.3878,0
290,941,81.173,38.2977,32.4936,138.9117,4.8821,2.9811,2166.9516,28.3992,5.8041,0
291,942,81.532,38.2845,32.3301,138.5697,4.8276,2.9709,2161.487,30.998,5.9544,0
292,943,81.888,38.4088,32.5072,141.5966,4.8974,2.9786,2141.5314,29.7882,5.9016,0
293,944,82.248,38.2603,32.6636,140.208,4.7605,2.9707,2152.8525,28.2562,5.5967,0
294,945,82.611,38.4296,32.5711,137.5393,4.7471,2.9698,2036.2912,32.5932,5.8585,0
295,946,82.976,38.5238,32.7792,134.3161,4.7716,2.9742,2126.1516,32.0858,5.7446,0
296,947,83.335,38.455,32.4461,134.376,4.7272,2.9984,2151.7202,30.8382,6.0089,0
297,948,83.695,38.3019,32.497,134.1211,4.7463,2.9696,2142.7041,28.5704,5.8049,0
298,949,84.059,38.1225,32.3884,134.767,4.7589,2.9668,2044.2929,31.701,5.7341,0
299,950,84.427,38.3791,32.5117,141.7136,4.8222,2.9605,2170.0866,31.7867,5.8674,0
300,951,84.786,38.2216,32.3532,141.1274,4.7975,2.987,2177.6477,30.17,5.8684,0
301,952,85.145,38.1878,32.531,140.4707,4.8491,2.9669,2011.0384,28.7641,5.6568,0
302,953,85.521,38.4423,32.514,134.3239,4.7621,2.9571,2036.5676,28.3418,5.9283,0
303,954,85.897,38.2196,32.7263,137.0349,4.6833,2.9628,2056.6726,30.25,5.4933,0
304,955,86.267,38.5953,32.7065,133.5419,4.8188,2.9718,2036.4754,28.7121,5.8888,0
305,956,86.642,38.2367,32.69,137.5235,4.8534,2.9781,2046.6639,30.23,5.5467,0
306,957,87.014,38.2331,32.5117,134.0111,4.8077,2.9652,2047.4553,29.0043,5.7214,0
307,958,87.39,38.3273,32.69,137.7647,4.8306,2.9387,2090.0583,30.9454,5.6373,0
308,959,87.758,38.2259,32.3965,134.1153,4.8684,2.997,2043.5039,30.205,5.8294,0
309,960,88.131,38.4631,32.7363,140.1497,4.7581,2.9606,2047.7351,28.3066,5.7268,0
310,961,88.508,38.5212,32.6669,135.2144,4.8,3.0004,2109.0124,31.1808,5.8543,0
311,962,88.876,38.3127,32.1682,140.8681,4.8521,2.9751,2065.4045,28.9605,6.1445,0
312,963,89.25,38.2831,32.4628,133.8286,4.8836,2.9707,2092.2932,32.1254,5.8203,0
313,964,89.618,38.4794,32.7753,141.2838,4.7976,2.9844,2017.4395,29.8564,5.7041,0
314,965,89.996,38.3553,32.7957,133.6821,4.7663,2.9719,2074.7846,29.9373,5.5596,0
315,966,90.37,38.1092,32.385,138.4946,4.8161,2.9856,2105.0664,28.1168,5.7242,0
316,967,90.744,38.1965,32.3151,134.6627,4.829,2.9583,2114.0654,29.6261,5.8814,0
317,968,91.115,38.4164,32.514,139.6416,4.7348,2.9593,2104.8691,27.9659,5.9024,0
318,969,91.492,38.4025,32.3334,136.2789,4.7329,2.9679,2130.4799,29.1806,6.0691,0
319,970,91.864,38.4266,32.6471,137.3544,4.8368,2.9787,2135.738,30.4343,5.7795,0
320,971,92.233,38.4238,32.5183,133.2341,4.7259,2.9678,2089.5729,28.6422,5.9055,0
321,972,92.61,38.2365,32.5751,137.2837,4.7873,2.9802,2152.801,27.1703,5.6614,0
322,973,92.984,38.2046,32.6042,136.305,4.7392,2.9377,2142.143,29.5158,5.6004,0
323,974,93.355,38.4794,32.4597,138.7814,4.7647,2.9676,2136.2956,27.7997,6.0197,0
324,975,93.731,38.2612,32.7199,136.0182,4.8471,2.9744,2172.2338,28.5391,5.5413,0
325,976,94.103,38.3135,32.4189,138.3762,4.803,2.9807,2159.8271,32.1225,5.8946,0
326,977,94.471,38.4897,32.497,134.1153,4.7148,2.9665,2097.2663,29.2578,5.9927,0
327,978,94.849,38.446,32.515,139.6676,4.7495,2.9474,2156.1015,32.4511,5.931,0
328,979,95.217,38.1822,32.7041,133.6611,4.7802,2.9957,2112.2792,30.1975,5.4781,0
329,980,95.592,38.3731,32.6636,139.9544,4.9598,2.9937,2145.1044,31.8061,5.7095,0
330,981,95.963,38.4329,32.5943,134.4281,4.803,2.9728,2137.2089,29.0389,5.8386,0
331,982,96.338,38.1525,32.7007,138.4686,4.8046,2.9587,2168.8312,28.1929,5.4518,0
332,983,96.713,38.3928,32.5843,134.8682,4.8345,2.9892,2188.1838,32.2903,5.8085,0
333,984,97.081,38.2777,32.4721,141.1852,4.7785,2.9674,2131.3881,30.25,5.8056,0
334,985,97.457,38.2488,32.5282,133.6201,4.7605,2.9926,2153.5737,28.6152,5.7206,0
335,986,97.833,38.4164,32.5038,139.5894,4.8084,2.9599,2037.3975,31.4388,5.9126,0
336,987,98.215,38.3472,32.5581,141.2056,4.7235,2.9761,2182.5058,28.7687,5.7891,0
337,988,98.59,38.2982,32.8127,133.9636,4.8736,2.9466,2042.9472,27.8167,5.4855,0
338,989,98.978,38.4272,32.4165,135.2102,4.851,2.974,2057.7543,29.1154,6.0107,0
339,990,99.362,38.2428,32.3238,134.7931,4.8266,2.9365,2044.711,28.9858,5.919,0
340,991,99.75,38.2811,32.2119,133.985,4.8529,2.974,2038.228,30.5771,6.0692,0
341,992,100.135,38.5212,32.5909,133.9991,4.8498,2.9891,2026.4792,29.9643,5.9303,0
342,993,100.525,38.3655,32.4495,140.5018,4.754,2.9891,2022.29,27.7976,5.916,0
