,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
41,842.615,40.98245,30.51135,128.5351333,15.19138333,2.798166667,4383.275833,28.3017,10.4711,10.95
42,853.558,41.17165,30.459,120.3191,16.28638333,2.608583333,4531.88135,28.41903333,10.71265,10.95
43,864.607,41.18856667,30.51768333,116.3419167,16.90563333,2.477766667,4696.0146,27.76436667,10.67088334,10.95
44,877.993,41.24836667,30.35131667,111.7545,17.51241667,2.377616667,4837.709017,28.45213333,10.89705,10.95
45,938.732,41.51345,30.06471667,138.93395,15.25481667,3.008283333,4448.419633,27.53418333,11.44873333,12.26
46,5.484,41.54133333,30.13703333,138.8957,15.25191429,2.994042857,4475.047067,28.03973333,11.4043,12.26
47,32.815,41.63742105,30.06410526,129.5737474,16.3956,2.828505263,4610.551247,27.61924211,11.57331579,12.26
48,43.251,41.85144737,30.03111579,121.2961316,17.53543684,2.629557895,4831.7925,27.61563158,11.82033158,12.26
49,58.107,41.86729444,30.03626111,116.7691611,18.16802222,2.48975,4931.341161,27.78647222,11.83103333,12.26
50,66.911,41.98377222,30.05213333,113.1391667,18.71998333,2.386566667,5085.996206,27.37214444,11.93163889,12.26
51,92.275,41.4506375,30.1583875,138.0248813,15.17205,3.014925,4473.473594,27.95275625,11.29225,12.26
52,103.342,41.40290667,30.21184,146.44212,13.98173333,3.217073333,4188.411553,28.24295333,11.19106667,12.26
53,114.199,41.31728667,30.35274,155.49746,12.69834,3.406793333,3936.795507,28.01270667,10.96454667,12.26
