,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
1077,578.53,37.7985,29.3235,122.8022,12.6532,2.5691,3676.6206,26.7774,8.475,8.76
1078,579.379,37.8404,29.5692,118.5702,12.5492,2.5846,3667.1828,28.1907,8.2712,8.76
1079,580.224,37.8598,29.3744,118.0059,12.5272,2.585,3859.5136,28.2737,8.4854,8.76
1080,581.064,37.8418,29.5882,117.3896,12.6957,2.5687,3868.3059,28.5603,8.2536,8.76
1081,581.904,37.7542,29.1096,118.2144,12.776,2.5795,3836.4807,27.9188,8.6446,8.76
1082,582.748,37.5281,29.3513,118.0154,12.5831,2.5718,3657.3471,27.5,8.1768,8.76
1083,583.599,37.7923,29.4636,121.6553,12.452,2.5744,3750.9377,29.002,8.3287,8.76
1084,584.442,37.781,29.457,119.2042,12.6571,2.5753,3577.5332,27.6166,8.324,8.76
1085,585.296,37.5955,29.4592,121.2382,12.5335,2.5776,3738.9389,26.5436,8.1363,8.76
1086,586.151,37.7468,29.5725,121.6348,12.5965,2.5697,3609.8188,28.585,8.1743,8.76
1087,587.002,37.7566,29.4287,118.2926,12.8012,2.5823,3850.4318,27.1693,8.3279,8.76
1088,587.854,37.8809,29.4396,121.0008,12.6571,2.5813,3657.3471,26.3253,8.4413,8.76
1089,588.713,37.7859,29.466,118.3187,12.5774,2.6061,3657.6445,27.6879,8.3199,8.76
1090,589.569,37.802,29.4404,127.9375,12.3533,2.6687,3640.0402,26.6425,8.3616,8.76
1091,590.43,37.8331,29.5362,121.2914,11.8887,2.6832,3644.3149,26.6893,8.2969,8.76
1092,591.292,37.7796,29.5197,128.928,11.9657,2.68,3499.2224,27.4473,8.2599,8.76
1093,592.157,37.7166,29.4338,127.2523,12.138,2.6734,3591.0939,26.7696,8.2828,8.76
1094,593.021,37.7077,29.4669,121.8462,12.1005,2.6729,3436.2949,27.1097,8.2408,8.76
1095,593.89,37.8207,29.6089,122.333,11.9608,2.6751,3492.9753,28.2474,8.2118,8.76
1096,594.753,37.626,29.4423,126.2952,11.8021,2.6773,3587.6584,27.1774,8.1837,8.76
1097,595.619,37.6426,29.521,128.6095,11.9965,2.6828,3528.5815,28.0833,8.1216,8.76
1098,596.484,37.6366,29.4305,126.2054,12.2217,2.6863,3454.4965,28.4146,8.2061,8.76
1099,597.351,37.8753,29.6561,124.9397,11.8006,2.6794,3548.476,27.2861,8.2192,8.76
1100,598.219,37.7902,29.5923,128.9266,12.0761,2.6813,3594.967,27.5978,8.1979,8.76
1101,599.088,37.8229,29.5814,130.0489,11.7707,2.7749,3616.2004,27.3454,8.2415,8.76
1102,599.957,37.6718,29.5329,128.2763,11.0723,2.7801,3433.018,28.3693,8.1389,8.76
1103,600.827,37.6749,29.6089,131.9518,11.3669,2.7623,3629.4711,28.1493,8.066,8.76
1104,601.694,37.7084,29.5659,133.985,11.3045,2.7729,3525.2644,26.701,8.1425,8.76
1105,602.57,37.8551,29.6357,129.2949,11.2533,2.7755,3582.2321,27.0896,8.2194,8.76
1106,603.444,37.5537,29.3642,133.8286,11.1116,2.7844,3322.9951,28.5592,8.1895,8.76
1107,604.321,37.7345,29.2016,131.4304,11.273,2.7788,3496.2319,28.6568,8.5329,8.76
1108,605.194,37.7478,29.5271,127.3118,11.3919,2.7779,3473.0261,27.7923,8.2207,8.76
1109,606.071,37.6007,29.5129,133.9329,11.29,2.773,3339.2697,28.6085,8.0878,8.76
1110,606.951,37.6493,29.0805,130.9345,11.4558,2.777,3545.8198,28.5637,8.5688,8.76
1111,607.824,37.7104,29.3099,128.2502,11.3273,2.7805,3556.75,27.5343,8.4005,8.76
1112,608.703,37.7722,29.5814,133.6461,11.3693,2.7821,3386.3867,27.0846,8.1908,8.76
1113,609.589,37.6554,29.6617,131.1697,11.235,2.7831,3506.7211,27.5405,7.9937,8.76
1114,610.47,37.7077,29.6222,134.8713,10.8778,2.8813,3496.7751,26.8138,8.0855,8.76
1115,611.356,37.5248,29.4626,130.2286,10.5959,2.8684,3449.4653,27.6491,8.0622,8.76
1116,612.241,37.7496,29.5758,134.1414,10.5345,2.8664,3344.3574,26.8128,8.1738,8.76
1117,613.134,37.5352,29.2149,129.6318,10.7117,2.8681,3394.9453,28.2912,8.3203,8.76
1118,614.02,37.5537,29.7112,131.6478,10.3905,2.8653,3283.2336,28.0422,7.8425,8.76
1119,614.91,37.7219,29.4864,136.6439,10.6824,2.8705,3413.487,27.8794,8.2355,8.76
1120,615.799,37.8127,29.6778,131.1437,10.5393,2.8697,3450.3908,27.3752,8.1349,8.76
1121,616.689,37.6561,29.5577,133.9198,10.4235,2.8702,3260.2788,27.6124,8.0984,8.76
1122,617.585,37.6623,29.5593,134.1095,10.6101,2.8803,3282.5151,27.527,8.103,8.76
1123,618.481,37.4941,29.6561,134.9549,10.4898,2.8753,3208.3273,27.3762,7.838,8.76
1124,619.381,37.6951,29.2793,134.1675,10.438,2.8702,3385.4951,27.0595,8.4158,8.76
1125,620.279,37.617,29.6061,131.3522,10.3773,2.8985,3216.4685,27.5697,8.0109,8.76
1126,621.18,37.7842,29.3381,141.2644,10.1338,2.96,3238.8081,26.8741,8.4461,8.76
1127,622.083,37.6636,29.6089,134.5011,10.111,2.9648,3315.8942,28.4501,8.0547,8.76
1128,622.979,37.5683,29.5305,137.5562,10.0086,2.9754,3098.9599,28.7971,8.0378,8.76
1129,623.881,37.4198,29.5131,140.3133,9.8055,2.9688,3136.9814,27.8283,7.9067,8.76
1130,624.786,37.3561,29.5164,140.2077,9.8653,2.9709,3245.8166,28.6771,7.8397,8.76
1131,625.685,37.498,29.3981,139.9544,9.9513,2.9704,3204.7858,28.2354,8.0999,8.76
1132,626.588,37.5611,29.5305,137.6574,10.0409,2.9669,3371.2917,27.9595,8.0306,8.76
1133,627.488,37.5575,29.665,137.645,9.8905,2.9652,3115.696,28.1211,7.8925,8.76
1134,628.398,37.5755,29.3348,137.1694,9.8842,2.9573,3140.7036,27.1117,8.2407,8.76
1135,629.311,37.5984,29.5984,136.0182,9.9764,2.9771,3244.4123,28.1266,8,8.76
1136,630.217,37.6202,29.7783,137.7436,9.9258,2.9667,3180.8864,27.5989,7.8419,8.76
1137,631.129,37.8088,29.6815,135.6794,9.9141,2.9674,3308.2155,28.6107,8.1273,8.76
1138,632.034,37.7196,29.7206,136.9567,9.9441,3.0356,3211.9914,26.9326,7.999,8.76
1139,632.949,37.5359,29.7953,142.4568,9.2481,3.0649,3239.7409,28.5335,7.7406,8.76
1140,633.858,37.7406,29.6947,145.1678,9.3893,3.0748,3056.5461,28.1114,8.0459,8.76
1141,634.775,37.4278,29.6018,138.8074,9.3229,3.076,3020.7424,27.8815,7.826,8.76
1142,635.695,37.4665,29.5984,146.2626,9.3552,3.0693,3116.883,26.9058,7.8681,8.76
1143,636.616,37.5937,29.6452,142.6008,9.2623,3.0697,2998.301,27.7743,7.9485,8.76
1144,637.54,37.5611,29.6749,140.3714,9.3111,3.0588,3215.549,26.7823,7.8862,8.76
1145,638.46,37.7118,29.4702,143.6559,9.3481,3.0596,3019.121,26.9256,8.2416,8.76
1146,639.389,37.4574,29.3843,145.1978,9.241,3.0674,3075.9765,28.4579,8.0731,8.76
1147,640.31,37.71,29.7509,145.3594,9.3252,3.0614,3012.2497,27.6428,7.9591,8.76
1148,641.239,37.4257,29.6901,145.4024,9.2481,3.063,3060.5998,27.3588,7.7356,8.76
1149,642.167,37.5332,29.6758,146.0199,9.4331,3.1013,3047.9543,27.0304,7.8574,8.76
1150,643.098,37.5248,29.8971,145.0175,8.4632,3.1597,2970.6892,27.3639,7.6277,8.76
1151,644.031,37.5535,29.4834,147.4096,8.5953,3.1715,2986.6596,27.9627,8.0701,8.76
1152,644.962,37.4823,29.5543,149.0257,8.6324,3.1729,3005.9116,26.6844,7.928,8.76
1153,645.897,37.4422,29.3216,150.5905,8.6348,3.1671,2941.1765,27.1027,8.1206,8.76
1154,646.836,37.3285,29.5407,149.4428,8.5852,3.1621,2887.7622,26.1911,7.7878,8.76
1155,647.781,37.4153,29.6551,149.8507,8.8954,3.1635,2959.3581,26.801,7.7602,8.76
1156,648.721,37.4641,29.4083,149.521,8.6584,3.1684,2903.132,27.3516,8.0558,8.76
1157,649.663,37.4426,29.7244,147.3409,8.5826,3.1665,2943.1962,28.0422,7.7182,8.76
1158,650.601,37.8474,30.0532,146.6536,8.7039,3.1597,2934.4636,26.6756,7.7942,8.76
1159,651.545,37.3955,29.7104,148.5538,8.8332,3.1662,2973.2407,26.7853,7.6851,8.76
1160,652.488,37.3004,29.6551,149.7206,8.7135,3.1677,3041.6708,26.4887,7.6453,8.76
1161,653.431,37.5288,29.35,150.4055,8.7379,3.1796,3074.1904,27.6449,8.1788,8.76
1162,654.369,37.4198,29.5977,146.4712,8.6332,3.1603,3016.3891,26.7991,7.8221,8.76
1163,655.314,37.6201,29.5509,149.912,8.693,3.171,3100.1345,28.4512,8.0692,8.76
1164,656.25,37.364,29.5296,144.5943,8.6324,3.1745,3006.8154,26.7029,7.8344,8.76
1165,657.199,37.5059,29.5916,150.0684,8.6285,3.1679,2929.2106,26.4964,7.9143,8.76
1166,658.151,37.4507,29.3182,141.8573,9.3235,3.0628,3011.8466,28.2715,8.1325,8.76
1167,659.094,37.5926,29.4305,140.1629,9.4459,3.025,3263.1159,26.5128,8.1621,8.76
1168,660.037,37.3598,29.5407,140.7041,10.0677,2.977,3345.476,26.7411,7.8191,8.76
1169,660.976,37.6596,29.3642,134.3429,9.9275,2.9712,3378.3784,27.579,8.2954,8.76
1170,661.911,37.5764,29.731,139.4202,10.6266,2.8777,3289.4736,27.3158,7.8454,8.76
1171,662.852,37.5862,29.6391,133.2298,10.5054,2.8651,3216.6982,27.6658,7.9471,8.76
1172,663.795,37.6977,29.6188,133.5843,10.6172,2.8639,3480.4128,27.5156,8.0789,8.76
1173,664.731,37.6912,29.7444,131.746,10.6778,2.8573,3466.7385,26.2042,7.9468,8.76
1174,665.674,37.5719,29.8004,128.4487,10.707,2.8633,3328.8947,27.3239,7.7715,8.76
1175,666.618,37.8258,29.8466,128.1868,10.7912,2.8604,3272.4892,27.222,7.9792,8.76
1176,667.566,37.7252,29.4083,133.0727,10.7455,2.8546,3279.2856,27.1612,8.3169,8.76
1177,668.514,37.7623,29.7178,125.0429,10.951,2.782,3591.6672,28.0498,8.0445,8.76
1178,669.45,37.7291,29.6799,133.8547,11.18,2.7927,3546.239,27.4949,8.0492,8.76
1179,670.391,37.9178,29.7278,133.2551,11.066,2.7793,3431.9707,27.6302,8.19,8.76
1180,671.335,37.6596,29.5034,126.1128,11.4189,2.7522,3594.249,27.1845,8.1562,8.76
1181,672.277,37.6281,29.836,122.6458,11.8448,2.6787,3753.9101,27.5166,7.7921,8.76
1182,673.215,37.6761,29.4932,123.48,12.0306,2.6706,3447.2192,27.6847,8.1829,8.76
1183,674.162,37.7003,29.4636,126.2894,12.0304,2.683,3770.581,27.4545,8.2367,8.76
1184,675.101,37.6519,29.4491,124.3459,12.4366,2.5822,3633.2807,27.6889,8.2028,8.76
1185,676.044,37.7669,29.6314,123.3521,12.6587,2.5875,3760.498,28.1157,8.1355,8.76
1186,676.983,37.7783,29.574,123.5106,12.591,2.5787,3588.0876,27.5728,8.2043,8.76
1187,677.928,37.7468,29.6518,124.4617,12.5154,2.545,3740.1821,26.5494,8.095,8.76
1188,678.875,37.824,29.5441,116.9371,13.0726,2.4827,3784.2155,27.1309,8.2799,8.76
1189,679.82,37.9209,29.4423,118.9964,13.266,2.4748,3816.3083,28.4135,8.4786,8.76
1190,680.76,37.8246,29.6716,115.9811,13.3397,2.4764,3950.6606,27.5,8.153,8.76
1191,681.701,37.8331,29.4603,113.8612,13.2628,2.4778,3807.5898,27.9392,8.3728,8.76
1192,682.645,37.8277,29.272,114.6073,13.2744,2.481,3766.163,27.3536,8.5557,8.76
1193,683.592,37.962,29.4592,113.8297,13.2657,2.4868,3920.2021,28.4756,8.5028,8.76
1194,684.533,37.6602,29.2456,116.0248,13.3332,2.4732,3786.7631,26.4235,8.4146,8.76
1195,685.487,37.7306,29.3099,116.9371,13.4279,2.4833,3842.0488,27.3301,8.4207,8.76
1196,686.437,37.5611,29.3506,119.5699,13.2759,2.4817,3696.4023,27.5125,8.2105,8.76
1197,687.389,37.8015,29.4117,114.0339,13.3649,2.4759,3711.4931,27.4969,8.3898,8.76
1198,688.343,37.6722,29.147,118.9964,13.2871,2.4142,4053.3237,26.9227,8.5252,8.76
1199,689.292,37.9355,29.466,109.9511,14.0161,2.3764,4043.3083,28.0024,8.4695,8.76
1200,690.238,37.9739,29.1862,112.8108,13.7046,2.3872,4006.5883,27.8655,8.7877,8.76
1201,691.186,37.8903,29.4423,113.8297,13.8766,2.3839,4113.5336,26.561,8.448,8.76
1202,692.139,37.9145,29.5916,109.5862,14.0002,2.3722,4072.5825,26.4993,8.3229,8.76
1203,693.094,38.0532,29.5713,115.2167,13.902,2.3841,4051.3164,27.769,8.4819,8.76
1204,694.045,37.961,29.4083,112.6041,14.0065,2.3779,3799.2316,26.3805,8.5527,8.76
1205,695.008,37.9395,29.2258,115.2413,13.8821,2.3751,4134.6992,26.8622,8.7137,8.76
1206,695.962,38.008,29.3612,109.1026,14.0323,2.3813,4039.1345,26.3376,8.6468,8.76
1207,696.921,37.761,29.4669,114.6337,13.7939,2.3791,3814.529,27.1248,8.2941,8.76
1208,697.882,37.9129,29.4669,113.2169,13.9766,2.3154,4239.6835,28.3055,8.446,8.76
1209,698.83,37.8291,29.4207,108.5696,14.5994,2.2673,4063.5722,27.1148,8.4084,8.76
1210,699.788,37.837,29.1564,109.0388,14.5744,2.2761,4031.8967,26.482,8.6806,8.76
1211,700.75,37.9244,29.1707,108.6101,14.5679,2.284,4239.0844,27.8008,8.7537,8.76
1212,701.704,37.9124,29.5791,110.9878,14.5749,2.2793,4074.7951,27.1077,8.3333,8.76
1213,702.664,38.0155,29.2456,105.5427,14.5024,2.2786,4207.9667,27.4328,8.7699,8.76
1214,703.622,37.8551,29.6221,110.8113,14.5607,2.281,4161.6572,26.7391,8.233,8.76
1215,704.584,38.0952,29.2454,107.4694,14.5542,2.2824,3964.9323,28.0379,8.8498,8.76
1216,705.547,37.9832,29.3642,105.3894,14.483,2.2808,4167.8242,26.9485,8.619,8.76
1217,706.51,37.9975,29.6272,109.143,14.4663,2.2939,4051.4992,27.6606,8.3703,8.76
1218,707.475,38.0003,29.4728,109.8208,14.7678,2.2444,4255.1181,27.2281,8.5275,8.76
1219,708.438,37.8869,29.2291,100.3144,15.2245,2.1755,4265.8071,27.9906,8.6578,8.76
1220,709.398,37.7803,28.923,103.6429,15.304,2.1787,4377.2192,27.4246,8.8573,8.76
1221,710.361,37.96,29.3846,101.1144,15.2654,2.173,4384.2558,29.3602,8.5754,8.76
1222,711.316,37.8989,29.1201,99.8388,15.398,2.181,4102.2836,26.5688,8.7788,8.76
1223,712.288,37.8869,29.2352,101.1665,15.1166,2.1768,4235.4936,28.3341,8.6517,8.76
1224,713.251,37.9986,28.9671,105.519,15.2386,2.1797,4381.4809,26.9555,9.0315,8.76
1225,714.218,37.9381,29.1333,105.9946,15.1902,2.1685,4044.944,26.8761,8.8048,8.76
1226,715.194,38.0429,29.1696,101.1926,15.1205,2.1838,4024.145,27.8591,8.8733,8.76
1227,716.167,37.8955,28.889,104.9202,15.2865,2.1914,4322.3515,26.6668,9.0065,8.76
1228,717.14,38.1087,29.3269,106.4321,15.1457,2.1781,4172.6552,29.0204,8.7818,8.76
1229,718.107,38.0651,29.2555,106.2138,15.242,2.1655,4156.2758,27.2047,8.8096,8.76
1230,719.082,37.92,29.0111,98.3065,15.6446,2.0781,4239.2836,27.8029,8.9089,8.76
1231,720.054,38.1794,29.3065,97.3086,15.7638,2.0666,4258.7421,27.9306,8.8729,8.76
1232,721.026,37.8725,29.0791,96.4744,15.8527,2.0795,4202.4653,27.8475,8.7934,8.76
1233,722,38.0533,29.1234,96.6685,15.7819,2.0801,4263.1806,27.6281,8.9299,8.76
1234,722.974,38.0262,29.0248,95.0088,15.8708,2.0825,4304.9843,27.0214,9.0014,8.76
1235,723.95,37.9242,29.0112,98.3842,15.9063,2.0747,4501.3505,28.6681,8.913,8.76
1236,724.917,37.8843,29.0574,98.4295,15.8819,2.0848,4220.7944,26.7951,8.8269,8.76
1237,725.898,38.0788,29.018,101.2708,15.8968,2.071,4356.2441,26.8355,9.0608,8.76
1238,726.88,38.0023,29.354,96.9697,15.8834,2.0824,4487.6591,26.9744,8.6483,8.76
1239,727.858,38.1653,29.0655,99.2115,15.9385,2.0742,4399.9023,27.2078,9.0998,8.76
1240,728.837,37.8829,28.9979,100.2281,15.8842,2.0748,4445.9809,28.288,8.885,8.76
1241,729.814,38.1008,29.3777,96.2398,15.8543,2.0779,4316.1328,27.0394,8.7231,8.76
1242,730.798,38.1008,29.1928,99.1072,15.8016,2.0756,4217.0371,27.4576,8.908,8.76
1243,731.783,38.2259,29.1036,101.0622,15.8008,2.069,4476.7207,27.22,9.1223,8.76
1244,732.766,38.1181,29.1465,98.7821,15.9008,2.0709,4286.122,27.4814,8.9716,8.76
1245,733.751,38.1045,29.2726,97.5953,15.8362,2.0754,4244.2822,26.3805,8.8319,8.76
1246,734.743,38.077,29.2225,102.4496,15.8039,2.0693,4423.2563,26.8424,8.8545,8.76
1247,735.731,38.2138,29.1979,100.9615,15.9267,2.0532,4209.1479,27.769,9.0159,8.76
1248,736.72,38.1406,29.2726,94.0502,16.3857,1.9741,4388.7451,27.906,8.868,8.76
1249,737.707,38.1505,29.0408,95.5325,16.6219,1.9816,4560.8881,27.2708,9.1097,8.76
1250,738.693,38.0301,29.2318,92.4601,16.4485,1.9577,4597.4663,28.2321,8.7983,8.76
1251,739.675,38.0313,29.0927,94.1805,16.3676,1.9686,4513.3139,26.5581,8.9386,8.76
1252,740.666,37.8773,28.8724,92.6264,16.5393,1.9751,4441.5927,28.5816,9.0049,8.76
1253,741.652,38.0366,29.0519,97.3086,16.2635,1.9686,4238.0864,27.3311,8.9847,8.76
1254,742.647,38.1535,29.0648,93.2682,16.429,1.9777,4474.2729,29.0123,9.0887,8.76
1255,743.633,38.0213,28.9196,96.9176,16.5644,1.9821,4572.2416,27.3762,9.1017,8.76
1256,744.625,38.2263,29.4694,96.3962,16.47,1.9716,4481.8481,27.2831,8.7569,8.76
1257,745.619,37.9376,29.0961,97.1,16.3047,1.9744,4281.8403,28.5984,8.8415,8.76
1258,746.612,38.1142,29.0757,96.9436,16.4889,1.9721,4466.5014,27.9381,9.0385,8.76
1259,747.609,38.1013,28.9739,93.8416,16.5141,1.9705,4300.8696,28.6186,9.1274,8.76
