,Unnamed: 0,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
56,1050,16.53,38.3971,32.8636,140.5539,4.7966,3.0073,2074.3061,29.7857,5.5335,2.7988455578145284
57,1051,16.831,38.3841,32.5174,139.3027,4.8287,2.9726,2104.6232,29.3307,5.8667,4.739980380169751
58,1052,17.129,38.4085,32.3307,138.1818,5.1909,2.9591,2328.3491,29.7809,6.0778,6.661768343830425
59,1053,17.412,38.6113,32.2904,135.6635,6.2358,3.0595,2580.0532,31.0217,6.3209,8.48682201401822
60,1054,17.677,39.013000000000005,32.0361,136.6675,7.631,2.9973,2868.7087,31.2182,6.9769,10.195794532038612
61,1055,17.928,39.1675,31.5606,138.781,8.7127,2.9851,3197.9533,29.9078,7.6069,11.814481709484346
62,1056,18.167,39.73,31.6412,144.0469,10.2676,2.8963,3476.2456,29.4777,8.0888,12.259459459459459
63,1057,18.401,40.3027,30.6689,141.2116,12.0784,2.9696,3774.3762,29.5158,9.6338,12.259459459459459
64,1058,18.625999999999998,41.075,30.0736,140.4462,13.8041,3.0507,4372.9653,30.3204,11.0014,12.259459459459459
65,1059,18.837,41.9673,29.8532,138.5168,15.3893,2.9698,4328.1713,27.3413,12.1141,12.259459459459459
66,1060,19.054000000000002,42.0266,30.0193,137.5424,15.715,2.9275,4582.2514,30.7783,12.0073,12.259459459459459
67,1061,19.262,41.7699,29.7036,137.0088,15.8835,2.9239,4780.1147,31.4198,12.0663,12.259459459459459
68,1062,19.465999999999998,41.7453,29.8156,135.132,15.789000000000001,2.9491,4715.498,29.3898,11.9297,12.259459459459459
69,1063,19.674,41.9158,29.9208,137.7908,15.6614,2.9425,4468.0537,30.4419,11.995,12.259459459459459
70,1064,19.884,41.9752,30.0679,141.362,15.6692,2.9842,4751.3461,28.7098,11.9073,12.259459459459459
71,1065,20.090999999999998,42.0923,30.0736,140.5279,15.6921,3.0082,4587.3896,31.4171,12.0187,12.259459459459459
72,1066,20.299,41.8242,30.0349,135.1615,15.7921,3.0048,4434.8085,28.0843,11.7893,12.259459459459459
73,1067,20.516,41.9667,29.7325,137.6605,15.8874,2.9712,4709.083,29.5206,12.2342,12.259459459459459
74,1068,20.725,41.7631,29.7971,137.1391,15.8417,2.9443,4636.5463,30.7679,11.966,12.259459459459459
75,1069,20.934,41.6185,29.883000000000003,140.9959,15.8496,2.9305,4410.6835,28.2934,11.7355,12.259459459459459
76,1070,21.15,41.8482,29.9556,138.6615,15.959000000000001,2.9585,4719.4545,31.1356,11.8926,12.259459459459459
77,1071,21.357,41.7623,29.8021,141.625,15.9661,2.9406,4470.9389,29.776,11.9602,12.259459459459459
78,1072,21.57,42.1012,30.0415,134.7515,15.7732,2.9923,4569.4555,29.8637,12.0597,12.259459459459459
79,1073,21.781,42.0545,29.7376,140.1369,15.6407,2.9638,4560.6567,26.9455,12.3169,12.259459459459459
80,1074,21.998,41.9701,29.84,141.7546,15.885,2.9418,4484.975,27.7173,12.1301,12.259459459459459
81,1075,22.215,41.9467,30.0448,140.4998,15.7607,2.9527,4476.7207,28.119,11.9019,12.259459459459459
82,1076,22.432,41.9527,29.8122,140.3714,15.822000000000001,2.9973,4483.6347,28.595,12.1405,12.259459459459459
83,1077,22.649,41.9455,30.2213,136.7742,15.8481,2.9551,4740.3349,28.595,11.7242,12.259459459459459
84,1078,22.861,41.9634,29.9813,139.5894,15.7453,2.9291,4743.833,27.8082,11.9821,12.259459459459459
85,1079,23.074,41.7378,29.6799,138.1734,15.9071,3.0174,4484.7519,27.5499,12.0579,12.259459459459459
86,1080,23.293000000000003,41.9554,29.9589,140.3662,15.7063,3.014,4460.9663,26.506999999999998,11.9965,12.259459459459459
87,1081,23.514,41.8568,29.7783,142.2222,15.6669,2.983,4620.123,26.8464,12.0785,12.17571118149154
88,1082,23.732,41.7766,30.0745,141.5815,15.5362,2.9543,4596.0576,26.7892,11.7021,10.771316981721617
89,1083,23.95,41.9481,30.0906,140.7625,15.6654,2.9823,4558.5776,27.0114,11.8575,9.366922781951693
90,1084,24.169,42.1118,30.0125,141.1535,15.7553,2.9709,4652.1245,27.5916,12.0993,7.95608640695346
91,1085,24.386,41.791000000000004,30.1313,138.5487,15.6887,2.9789999999999996,4424.561,31.0693,11.6597,6.558134382411848
92,1086,24.601,41.3416,30.7944,139.9162,14.6457,2.943,4322.7666,27.2007,10.5472,5.173066708326832
93,1087,24.824,40.8287,31.6749,138.4425,13.4448,3.0102,3962.4882,30.9428,9.1538,3.7364616324153808
94,1088,25.05,40.2625,31.5507,134.6332,12.3981,2.9941,3781.6716,31.2529,8.7118,2.280530030819044
95,1089,25.279,39.7053,31.5837,138.2262,11.2266,2.9541,3355.8298,31.5666,8.1216,0.8052719035378004
96,1090,25.521,39.1326,31.6861,139.016,9.6911,2.9703,3223.0339,31.6543,7.4465,0.0
97,1091,25.765,38.797,32.3168,136.7731,8.0616,2.9721,2698.7314,30.2175,6.4802,0.0
98,1092,26.034000000000002,38.4966,32.5051,133.8142,6.5164,2.9879,2426.7263,28.4745,5.9915,0.0
99,1093,26.320999999999998,38.2184,32.2112,139.0188,5.1818,2.9719,2193.3564,30.7032,6.0072,0.0
100,1094,26.619,38.4164,32.4126,140.58,4.8235,3.0004,2051.7497,27.7976,6.0038,0.0
101,1095,26.934,38.2942,32.3268,135.6371,4.7709,2.9746,2074.7368,30.6259,5.9674,0.0
102,1096,27.243000000000002,38.3282,32.6464,140.3714,4.8123,2.9493,2059.3552,28.1233,5.6818,0.0
103,1097,27.559,38.2707,32.6599,135.1841,4.8707,3.0239,2077.2268,31.3847,5.6108,0.0
104,1098,27.866999999999997,38.5307,32.6273,140.9738,4.7709,2.9937,2014.4593,31.8533,5.9034,0.0
105,1099,28.18,38.2475,32.7244,134.0632,4.7821,3.0217,2037.2591,30.333000000000002,5.5231,0.0
106,1100,28.494,38.256,32.5808,140.7103,4.8667,3.0256,2051.0949,28.3462,5.6752,0.0
107,1101,28.81,38.3218,32.5038,135.3405,4.79,2.9493,2084.5878,31.9873,5.818,0.0
108,1102,29.118000000000002,38.3815,32.5683,141.5705,4.7762,2.9765,2049.0871,31.2744,5.8132,0.0
109,1103,29.430999999999997,38.3536,32.6356,133.9589,4.8184,2.948,2045.315,29.4277,5.718,0.0
110,1104,29.747,38.6719,32.8684,138.9659,4.8882,2.9169,2125.248,27.7026,5.8035,0.0
111,1105,30.06,38.5353,32.3714,137.8012,4.9518,2.985,2182.0827,29.1829,6.1639,0.0
112,1106,30.366999999999997,38.1819,32.643,138.078,4.8675,2.9629,2101.7233,28.9628,5.5389,0.0
113,1107,30.68,38.3248,32.3069,135.188,4.8828,2.9865,2121.8908,31.4361,6.0179,0.0
114,1108,30.988000000000003,38.2874,32.3409,141.0231,4.8514,2.9998,2072.2524,28.3484,5.9465,0.0
115,1109,31.305,38.2909,32.3035,134.4013,4.8,2.9883,2123.092,28.3198,5.9874,0.0
116,1110,31.619,38.4334,32.5711,136.7481,4.8337,2.9766,2147.2539,31.2262,5.8623,0.0
117,1111,31.926,38.2461,32.406,134.0783,4.7785,2.9382,2081.1655,29.0066,5.8401,0.0
118,1112,32.242,38.207,32.5183,137.3484,4.8125,3.0210000000000004,2142.092,28.1624,5.6887,0.0
119,1113,32.555,38.365,32.2526,136.305,4.8991,2.9787,2173.1257,31.2771,6.1124,0.0
120,1114,32.861999999999995,38.2387,32.5282,140.7096,4.8659,2.9444,2090.4467,27.8443,5.7105,0.0
121,1115,33.18,38.3535,32.439,135.16,4.8606,2.989,2179.3879,30.5055,5.9145,0.0
122,1116,33.486999999999995,38.1371,32.5758,140.0586,4.803,2.9681,2111.8828,28.8757,5.5613,0.0
123,1117,33.803000000000004,38.3206,32.439,134.9234,4.8605,2.9629,2153.3676,30.2125,5.8816,0.0
124,1118,34.113,38.409,32.3375,139.433,4.8314,2.9912,2148.8432,30.1276,6.0715,0.0
125,1119,34.426,38.4809,32.4589,133.8406,4.8445,2.995,2140.0036,28.1081,6.022,0.0
126,1120,34.743,38.3553,32.723,136.4297,4.744,2.9629,2191.5939,33.0479,5.6323,0.0
127,1121,35.047,38.321,32.5343,134.0111,4.8656,2.9855,2118.1953,31.1835,5.7867,0.0
128,1122,35.36,38.3534,32.4257,140.7885,4.8636,2.965,2143.4694,28.6715,5.9277,0.0
129,1123,35.676,38.3967,32.5547,136.0443,4.8605,2.9854,2187.3862,30.4444,5.8420000000000005,0.0
130,1124,35.985,38.2484,32.3003,139.798,4.9061,2.9624,2164.7104,27.8996,5.9481,0.0
131,1125,36.301,38.3591,32.3954,135.2102,4.8307,2.9234,2189.6745,29.9545,5.9637,0.0
132,1126,36.611999999999995,38.4444,32.5876,139.8378,4.8345,2.9864,2160.2939,28.933000000000003,5.8568,0.0
133,1127,36.927,38.2263,32.6669,135.3926,4.7491,2.9686,2188.6096,32.567,5.5594,0.0
134,1128,37.234,38.3276,32.3532,141.9297,4.8,2.9356,2115.1586,27.5312,5.9744,0.0
135,1129,37.556,38.2874,32.4868,136.1486,4.7946,2.9714,2051.3286,30.0408,5.8006,0.0
136,1130,37.879,38.2975,32.5555,133.3594,4.8169,2.9371,2169.9819,28.5391,5.742000000000001,0.0
137,1131,38.195,38.4538,32.4489,137.1652,4.8022,2.9218,2047.3621,31.381999999999998,6.0049,0.0
138,1132,38.516999999999996,38.1267,32.4155,140.6321,4.7755,2.9892,2175.0688,28.0196,5.7112,0.0
139,1133,38.835,38.3477,32.5381,135.7692,4.7977,2.9557,2036.3834,31.4523,5.8096,0.0
140,1134,39.158,38.215,32.4544,133.86700000000002,4.8008,3.0165,2168.3088,29.7033,5.7606,0.0
141,1135,39.474000000000004,38.4025,32.3171,138.8596,4.8399,2.9751,2022.1538,32.2817,6.0854,0.0
142,1136,39.798,38.4436,32.3954,141.0753,4.7424,2.9879,2148.8432,30.9402,6.0482,0.0
143,1137,40.113,38.2824,32.5744,133.1537,4.8521,2.9698,2010.0502,27.6711,5.707999999999999,0.0
144,1138,40.446,38.2989,32.4088,135.2362,4.8644,2.9586,2066.4477,29.5039,5.8901,0.0
145,1139,40.771,38.4979,32.4027,133.9053,4.8699,2.9342,2042.4373,31.0772,6.0952,0.0
146,1140,41.096000000000004,38.284,32.4834,134.0111,4.8203,2.9903,2033.0712,28.1689,5.8006,0.6725619628845533
147,1141,41.427,38.2845,32.4393,134.5585,4.8828,2.9477,2083.3815,28.2847,5.8452,2.8987420600323657
148,1142,41.754,38.3641,32.4563,134.8111,4.7881,2.9395,2100.3498,27.4711,5.9078,5.098019678664811
149,1143,42.081,38.5674,32.4324,141.1059,5.4248,3.0039,2252.6467,28.9169,6.135,7.297297297297305
150,1144,42.395,38.8274,32.3069,136.8232,6.5547,2.9451,2571.4287,31.5776,6.5205,8.756756756756756
151,1145,42.685,39.0505,31.9536,141.9513,7.9873,2.9991,2936.8574,30.2777,7.0969,8.756756756756756
152,1146,42.958,39.4743,31.6117,142.4829,9.3859,2.9794,3254.0312,27.3927,7.8626,8.756756756756756
153,1147,43.227,39.8548,31.4846,135.0823,10.9487,2.9547,3493.382,29.5732,8.3702,8.756756756756756
154,1148,43.486000000000004,39.885999999999996,31.4879,140.6568,11.2258,2.9702,3548.4759999999997,28.9536,8.3981,8.756756756756756
155,1149,43.744,39.933,31.5772,134.2978,11.1762,2.9727,3602.0170000000003,27.5457,8.3558,8.756756756756756
156,1150,44.003,40.0715,31.5144,139.4151,11.1848,2.9628,3402.132,29.8809,8.5571,8.756756756756756
157,1151,44.265,39.8129,31.3558,141.1795,10.9729,2.9684,3519.8874,29.1666,8.4571,8.756756756756756
158,1152,44.523999999999994,39.9181,31.2038,133.9636,11.1904,2.9715,3592.0974,29.441999999999997,8.7143,8.756756756756756
159,1153,44.78,39.9258,31.6892,141.74,11.1534,2.9194,3573.6975,28.1146,8.2366,8.756756756756756
160,1154,45.038999999999994,39.7877,31.3803,134.9557,11.1345,2.9985,3408.4453,31.2905,8.4074,8.756756756756756
161,1155,45.298,39.9024,31.6553,137.7724,10.9146,2.9986,3482.8374,30.7239,8.2471,8.756756756756756
162,1156,45.556000000000004,39.9753,31.4747,139.7412,11.3533,3.0115,3568.5961,30.9559,8.5006,8.756756756756756
163,1157,45.81100000000001,39.8906,31.3823,135.5685,11.1943,2.9733,3533.2915,30.1725,8.5083,8.756756756756756
164,1158,46.068999999999996,39.8763,31.5331,141.1274,11.1533,3.0212,3632.8408,30.2777,8.3432,8.756756756756756
165,1159,46.326,39.8596,31.5696,135.6794,11.1282,2.9485,3573.5556,30.6387,8.29,8.756756756756756
166,1160,46.583,40.1601,31.4558,138.4164,11.2573,2.9809,3568.1718,30.8669,8.7043,8.756756756756756
167,1161,46.84,40.0148,31.2602,135.914,11.1986,2.9544,3566.1926,29.9545,8.7546,8.756756756756756
168,1162,47.098,39.8899,31.3889,141.1059,11.1061,2.9968,3682.9399,28.6737,8.501,8.756756756756756
169,1163,47.357,39.8963,31.4346,134.3499,11.2266,2.9841,3426.8742,28.1125,8.4617,8.756756756756756
170,1164,47.623999999999995,39.854,31.3566,136.8524,11.151,2.9573,3482.8374,28.0003,8.4974,8.756756756756756
171,1165,47.89,39.9157,31.4448,135.7054,11.0774,2.9709,3453.7011,27.8528,8.4709,8.756756756756756
172,1166,48.156000000000006,39.9132,31.5408,135.5101,11.1549,2.9986,3523.0563,27.7574,8.3724,8.756756756756756
173,1167,48.42100000000001,39.8234,31.4714,135.4786,11.1242,2.9716,3568.738,27.84,8.352,8.756756756756756
174,1168,48.68600000000001,40.0113,31.5976,135.3926,11.199000000000002,2.9781,3545.5405,27.9231,8.4137,8.756756756756756
175,1169,48.952,40.0049,31.7198,135.9922,11.3077,2.9889,3516.8613,28.91,8.2851,8.756756756756756
176,1170,49.215,39.6311,31.4618,134.6627,11.2538,2.9613,3509.0456,27.5707,8.1693,8.756756756756756
177,1171,49.482,39.8454,31.1676,136.0062,11.1833,2.9668,3564.0739,27.7595,8.6778,8.756756756756756
178,1172,49.747,40.0723,31.8352,135.8097,11.0817,2.9509,3549.4558,27.3495,8.2371,8.756756756756756
179,1173,50.013999999999996,40.0503,31.5399,136.4614,11.1517,2.9704,3624.2097,32.219,8.5104,8.756756756756756
180,1174,50.272,40.0588,31.566999999999997,137.7387,10.9778,2.9971,3628.447,30.6722,8.4918,8.756756756756756
181,1175,50.531000000000006,40.0197,31.336,139.6,11.1911,3.0097,3409.6076,29.3756,8.6837,8.756756756756756
182,1176,50.798,39.9142,31.761999999999997,140.9959,11.091,2.9431,3444.5805,29.1526,8.1522,8.756756756756756
183,1177,51.065,39.5772,31.3168,140.8146,11.1711,2.995,3510.2773,29.4444,8.2604,8.756756756756756
184,1178,51.331,39.8674,31.6553,140.8146,11.2903,2.9714,3543.4465,28.0606,8.2121,8.756756756756756
185,1179,51.599,39.8652,31.5375,139.6416,11.1881,2.9754,3602.3054,26.8069,8.3277,8.756756756756756
186,1180,51.867,39.9752,31.6002,137.4652,11.0004,2.98,3672.57,29.6815,8.375,8.756756756756756
187,1181,52.126999999999995,39.9339,31.455,140.4707,11.1408,2.9925,3543.028,28.0196,8.4789,8.756756756756756
188,1182,52.396,39.8791,31.3823,139.3887,11.3171,2.9711,3401.3605,27.6271,8.4968,8.756756756756756
189,1183,52.67,39.9438,31.587,135.9541,11.347000000000001,2.9839,3669.5749,27.9981,8.3568,8.756756756756756
190,1184,52.934,39.8988,31.7605,136.0937,10.9518,2.9922,3652.5974,30.5617,8.1383,8.756756756756756
191,1185,53.196000000000005,39.8761,31.6791,135.4708,11.1573,2.9899,3558.0156,28.6287,8.197000000000001,8.756756756756756
192,1186,53.464,39.8118,31.3063,134.7389,11.0715,2.9573,3653.9321,30.4648,8.5055,8.756756756756756
193,1187,53.727,39.8589,31.412,134.9766,11.0305,3.0004,3520.4382,31.8061,8.4469,8.756756756756756
194,1188,53.99,39.8472,31.566999999999997,137.9994,11.0004,3.01,3479.2021,30.1003,8.2802,8.756756756756756
195,1189,54.258,39.8975,31.6553,134.3721,11.1801,2.9542,3541.0764,29.875999999999998,8.2422,8.756756756756756
196,1190,54.525,40.0311,31.6233,135.132,11.0602,2.9805,3585.2290000000003,28.5548,8.4078,8.756756756756756
197,1191,54.794,39.8657,31.5936,135.8485,11.1069,2.9523,3690.6423,27.9488,8.2721,8.756756756756756
198,1192,55.06,39.8935,31.6926,136.1486,10.9689,2.9709,3427.7878,27.2474,8.2009,8.756756756756756
199,1193,55.336000000000006,40.1102,31.3591,139.6155,11.125,2.9655,3468.6088,27.7089,8.7511,8.756756756756756
200,1194,55.611000000000004,39.9884,31.3261,136.2447,11.0943,3.0038,3475.4401,30.5592,8.6623,8.756756756756756
201,1195,55.88,39.7836,31.4318,140.0622,11.2022,2.952,3612.4267,27.1804,8.3518,8.756756756756756
202,1196,56.152,39.9091,31.3988,136.9845,10.9305,2.9841,3569.3039,30.631,8.5103,8.756756756756756
203,1197,56.42,39.9811,31.5806,134.7931,11.0643,2.991,3650.9672,28.8917,8.4005,8.756756756756756
204,1198,56.687,39.7566,31.566999999999997,133.5173,11.3022,2.9831,3416.7268,31.795,8.1896,8.756756756756756
205,1199,56.956,39.9677,31.2997,136.5354,11.099,2.9833,3551.4165,27.4297,8.668,8.756756756756756
206,1200,57.23,39.7639,31.2204,138.5989,11.0479,2.9257,3554.6428,29.5828,8.5435,8.756756756756756
207,1201,57.5,39.8757,31.3327,134.9849,11.0849,2.9543,3397.1237,28.9697,8.543,8.756756756756756
208,1202,57.776,39.9103,31.3192,140.9971,11.2801,2.937,3401.8747,29.8125,8.5911,8.756756756756756
209,1203,58.05,39.97,31.7257,135.3642,11.0353,2.9553,3430.6623,27.4918,8.2443,8.756756756756756
210,1204,58.32899999999999,39.8679,31.6688,138.5728,11.1581,2.952,3565.6274,29.8344,8.1991,8.756756756756756
211,1205,58.599,40.0622,31.2832,135.7836,11.0533,2.972,3418.8034,27.5978,8.779,8.756756756756756
212,1206,58.876999999999995,39.7165,31.2276,141.1535,11.061,2.9884,3551.1364,32.2076,8.4889,8.756756756756756
213,1207,59.145,39.836,31.5771,136.5882,10.9557,2.9466,3616.6364,31.0455,8.2589,8.756756756756756
214,1208,59.413000000000004,39.949,31.5144,135.5578,11.1984,2.9384,3386.3867,30.3028,8.4346,8.756756756756756
215,1209,59.68899999999999,40.0945,31.9234,138.3382,11.199000000000002,2.9879,3426.6132,28.878,8.1711,8.756756756756756
216,1210,59.967,39.9642,31.5969,134.5539,11.2285,2.97,3499.6306,28.6715,8.3673,8.756756756756756
217,1211,60.242,39.8917,31.4219,141.4494,11.2557,2.9096,3534.6791,28.011,8.4698,8.756756756756756
218,1212,60.519,39.9642,31.6722,135.8879,11.0141,2.9539999999999997,3616.6364,28.0175,8.292,8.756756756756756
219,1213,60.793,39.7675,31.5412,140.6304,10.9746,3.0106,3616.6364,27.5042,8.2263,8.756756756756756
220,1214,61.068999999999996,40.0219,31.5331,136.2528,11.129000000000001,2.9768,3687.9199,27.4318,8.4888,8.756756756756756
221,1215,61.343,39.8935,31.5705,139.2451,11.2541,2.9991,3392.258,30.503,8.323,8.756756756756756
222,1216,61.621,39.7716,31.4584,139.3288,11.088,2.9768,3500.4472,30.4928,8.3132,8.756756756756756
223,1217,61.895,39.8288,31.3459,135.4226,11.2836,2.9589999999999996,3520.7133,28.4479,8.4829,8.756756756756756
224,1218,62.173,39.8386,31.5573,141.4402,11.0156,2.9655,3648.4516,27.4421,8.2813,8.756756756756756
225,1219,62.449,39.9716,31.3624,135.656,11.0754,2.9568,3406.2524,31.7784,8.6092,8.756756756756756
226,1220,62.726000000000006,39.7911,31.3769,137.2955,11.3038,3.0041,3500.0388,30.893,8.4142,8.756756756756756
227,1221,63.0,40.068000000000005,31.5705,138.6032,11.1746,2.9702,3514.1149,28.6197,8.4975,9.521431290445381
228,1222,63.278999999999996,39.9256,31.3057,136.0443,11.0077,2.9436,3409.4782,28.5235,8.6199,11.241948991244735
229,1223,63.56100000000001,39.8024,31.4618,133.4023,11.1225,2.9703,3416.5969,28.1168,8.3406,12.259459459459459
230,1224,63.843999999999994,40.2847,31.1016,140.0847,11.9997,2.9897,4000.5336,27.1683,9.1831,12.259459459459459
231,1225,64.113,41.0639,29.9061,136.7065,13.7151,2.9619999999999997,4338.8129,27.9831,11.1578,12.259459459459459
232,1226,64.375,41.5492,30.0179,136.5135,15.0421,2.9732,4452.5795,27.1743,11.5313,12.259459459459459
233,1227,64.63600000000001,41.7546,30.0634,137.5823,15.5732,2.9419999999999997,4694.3457,31.4063,11.6912,12.259459459459459
234,1228,64.885,41.6257,30.0498,136.696,15.4827,2.9483,4407.4438,26.7971,11.5759,12.259459459459459
235,1229,65.149,41.9009,30.2991,137.2487,15.4166,2.9965,4407.6596,28.1233,11.6018,12.259459459459459
236,1230,65.41,41.7346,29.7806,138.2079,15.6402,2.9688,4737.5903,28.2803,11.954,12.259459459459459
237,1231,65.665,41.9828,30.1584,137.6344,15.5181,2.9528,4679.457,28.8164,11.8244,12.259459459459459
238,1232,65.92,41.6879,30.2874,139.9544,15.6102,2.9687,4610.4194,28.5861,11.4005,12.259459459459459
239,1233,66.17699999999999,41.6492,30.2528,136.4297,15.3654,3.0029,4733.354,28.1863,11.3964,12.259459459459459
240,1234,66.434,41.7254,29.7749,136.9045,15.7205,2.9721,4416.9614,26.9814,11.9505,12.259459459459459
