,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
744,306.426,34.6006,28.8211,121.6813,6.1186,2.4834,2200.0585,27.5561,5.7795,0
745,307.065,34.6789,29.24,117.6191,5.9821,2.4734,2176.5417,27.9092,5.4389,0
746,307.704,34.5349,28.906,118.4645,6.1867,2.4904,2189.7275,27.6753,5.6289,0
747,308.343,34.6667,29.1384,117.7191,6.1288,2.4973,2173.3354,27.1117,5.5283,0
748,308.987,34.5316,28.9026,121.4989,6.1155,2.4966,2254.3962,26.0331,5.629,0
749,309.629,34.7752,29.2726,115.6077,6.1454,2.4777,2303.2629,26.5205,5.5026,0
750,310.267,34.4068,28.7091,121.2121,6.2099,2.4836,2122.0407,27.2851,5.6977,0
751,310.917,34.5243,29.0144,121.0272,6.0748,2.4916,2288.6787,26.4839,5.5099,0
752,311.558,34.5998,28.8279,114.4347,6.0725,2.4791,2310.8918,26.1977,5.7719,0
753,312.199,34.3562,29.1465,122.1766,6.2091,2.4854,2164.9709,26.1648,5.2097,0
754,312.851,34.5323,28.8988,123.22,6.1667,2.4801,2186.8544,26.8326,5.6335,0
755,313.499,34.4622,29.0927,121.6206,5.9882,2.4772,2126.7043,28.2354,5.3695,0
756,314.147,34.3446,28.9109,116.2333,6.1509,2.4752,2243.8854,27.8677,5.4337,0
757,314.789,34.4826,29.0248,117.1196,6.1249,2.4705,2285.7724,27.1642,5.4578,0
758,315.432,34.6204,29.0791,121.16,6.1155,2.498,2125.549,27.8847,5.5413,0
759,316.084,34.597,29.1334,119.4396,6.0926,2.4679,2287.4572,28.0142,5.4636,0
760,316.724,34.766,29.0574,118.1883,6.0635,2.4866,2115.3078,26.5147,5.7086,0
