,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
57,1423.723,37.6663,26.8002,112.848575,16.662075,2.4172,4504.21445,26.02635,10.8661,12.26
58,1435.524,37.638025,26.902,117.38805,16.01905,2.52175,4332.306325,26.26505,10.736025,12.26
59,1445.7259,37.524125,27.01005,122.217175,15.268325,2.62005,4319.9853,26.06915,10.514075,12.26
60,1455.984,37.456325,26.9872,125.541375,14.6525,2.7174,4183.4327,26.0816,10.469125,12.26
61,1466.322,37.408975,26.994125,129.564725,14.0139,2.8176,4162.097275,26.121225,10.41485,12.26
62,1478.4589,37.299925,26.970925,134.46725,13.399925,2.9207,3920.2908,26.669925,10.329,12.26
63,1495.999,37.340275,27.0833,138.01885,12.864625,3.01505,3789.1564,26.338425,10.256975,12.26
64,1508.411,37.297,27.1931,141.57925,12.1142,3.11135,3695.1346,26.23475,10.1039,12.26
65,1520.9229,37.12745,27.1815,149.7431,11.456675,3.206425,3557.589625,26.088225,9.94595,12.26
66,1537.166,37.26195,27.368025,152.7905,10.8202,3.30605,3413.7937,26.096375,9.893925,12.26
67,1549.9289,37.05415,27.2245,158.503525,10.1437,3.404875,3370.90095,26.137425,9.82965,12.26
