,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
237,87.901,36.21,30.6921,139.8378,3.6103,2.9809,1877.0726,28.1385,5.5179,0
238,88.345,36.1185,30.7185,135.4226,3.6195,2.9629,1844.111,26.9495,5.4,0
239,88.798,36.217,30.5012,138.7292,3.5402,2.9902,1884.3431,28.7619,5.7158,0
240,89.24,36.1145,30.7694,134.4948,3.8315,2.9804,1840.0391,27.4793,5.3451,0
241,89.692,36.2798,30.7251,138.5168,3.5965,2.9762,1867.4135,26.9296,5.5547,0
242,90.145,36.235,30.413,138.3319,3.6555,2.9644,1746.691,26.7794,5.822,0
243,90.611,36.284,30.6506,134.4948,3.5331,2.9424,1737.1499,27.2851,5.6334,0
244,91.077,36.441,30.9561,138.6349,3.6063,2.9707,1883.0026,28.025,5.4849,0
245,91.525,36.1636,30.5864,136.6178,3.6126,2.9331,1872.6591,27.5853,5.5772,0
246,91.976,36.2833,30.593,138.7783,3.6441,2.9549,1749.9854,27.71,5.6903,0
247,92.439,36.3854,30.895,136.1049,3.6095,2.9758,1889.7241,28.0487,5.4904,0
248,92.888,36.1377,30.766,136.1225,3.5575,3.016,1876.9943,27.5759,5.3717,0
249,93.34,36.351,30.56,136.6481,3.6662,2.963,1735.0401,28.0854,5.791,0
250,93.806,36.1883,30.5732,135.8019,3.5788,2.9692,1895.3752,27.0224,5.6151,0
251,94.259,36.1899,30.3892,139.6416,3.529,2.9879,1779.8872,26.8582,5.8007,0
252,94.725,36.2822,30.4477,134.8445,3.5622,2.9647,1801.6214,28.1049,5.8345,0
253,95.184,36.2407,30.4279,137.5041,3.6945,2.9715,1779.2186,28.4091,5.8128,0
254,95.647,36.4173,30.6689,136.1229,3.6885,2.9775,1746.1488,27.0274,5.7484,0
255,96.118,36.1543,30.4952,138.0254,3.6268,2.9596,1795.7619,27.0334,5.6591,0
256,96.584,36.2745,30.6947,134.6961,3.5386,2.9659,1806.7209,27.1824,5.5798,0
257,97.048,36.217,30.5765,139.1576,3.6843,2.975,1806.5034,27.9638,5.6405,0
258,97.51,36.301,30.5501,136.7742,3.7063,2.9831,1784.5103,28.3077,5.7509,0
259,97.974,36.1885,30.5897,135.3666,3.5866,2.9778,1755.1044,27.1148,5.5988,0
260,98.445,36.0834,30.5216,134.6888,3.631,2.9754,1827.4853,28.6512,5.5618,0
261,98.904,36.1118,30.2874,135.2884,3.6317,2.959,1790.2253,26.7225,5.8244,0
262,99.375,36.1751,30.5897,134.1414,3.5551,2.9649,1834.6005,26.4733,5.5854,0
263,99.842,36.2985,30.6194,140.8667,3.6291,2.957,1842.8649,27.0104,5.6791,0
264,100.306,36.0666,30.4741,135.0559,3.5972,2.9843,1833.0684,26.7166,5.5925,0
265,100.774,36.1355,30.6954,140.0586,3.5851,2.973,1857.2784,27.3773,5.4401,0
266,101.237,36.2208,30.6392,133.9198,3.562,2.9533,1862.5827,27.6805,5.5816,0
267,101.7,36.4416,31.0783,138.1174,3.6221,2.9776,1819.5786,28.3055,5.3633,0
268,102.166,36.1016,30.5434,137.1131,3.7465,3.0096,1857.3167,26.9127,5.5582,0
269,102.634,36.2134,30.7354,137.6083,3.9936,2.8781,1866.5229,27.9842,5.478,0
270,103.096,36.102,30.6302,135.2884,4.3322,2.8839,1998.6676,27.3424,5.4718,0
271,103.548,36.3217,30.6845,133.3333,4.4157,2.8838,1903.9962,27.2484,5.6372,0
272,104.01,36.3464,30.5284,130.0535,4.3293,2.8608,1892.5455,27.9638,5.818,0
273,104.471,36.3274,30.637,134.6386,4.4416,2.8705,2049.0402,27.224,5.6904,0
274,104.921,36.2725,30.1967,132.7046,4.4604,2.8506,1908.9636,27.4359,6.0758,0
275,105.382,36.208,30.5666,131.7432,4.4511,2.8832,1911.1527,27.7416,5.6414,0
276,105.843,36.2764,30.6913,133.8469,4.4504,2.8595,1895.4949,27.5832,5.5851,0
277,106.308,36.2883,30.517,129.2073,4.4612,2.8703,1913.9569,28.6231,5.7713,0
278,106.767,36.2651,30.5071,135.8879,4.4424,2.8955,2049.3669,27.3424,5.758,0
279,107.217,36.1681,30.702,132.9687,4.4343,2.8678,1938.2349,27.8241,5.4661,0
280,107.678,36.1695,30.6557,128.828,4.475,2.8882,1911.3149,27.4752,5.5138,0
281,108.142,36.1315,30.5148,133.2011,4.4133,2.8515,1939.4044,27.1158,5.6167,0
282,108.606,36.2476,30.5699,131.5157,4.417,2.8785,1931.5377,27.3547,5.6777,0
283,109.07,36.332,30.7796,133.594,4.3615,2.8684,1955.7989,28.1222,5.5524,0
284,109.53,36.0625,30.8135,129.3711,4.4489,2.852,1939.9477,28.4479,5.249,0
285,109.989,36.1826,30.3684,135.6794,4.3668,2.8757,1905.2054,28.2256,5.8142,0
286,110.453,36.3545,30.4028,130.5963,4.4198,2.8921,1955.6715,27.0214,5.9517,0
287,110.919,36.2763,30.7911,132.0961,4.4014,2.8545,1967.4282,26.8879,5.4852,0
288,111.383,36.3077,30.7151,132.0086,4.3815,2.8747,1976.6752,28.1049,5.5926,0
289,111.843,36.3859,30.7117,135.3405,4.3755,2.898,1908.3969,28.8951,5.6742,0
290,112.307,36.2985,30.5556,129.3711,4.4133,2.8911,1943.1309,28.1733,5.7429,0
291,112.771,36.2098,30.5765,135.2408,4.4129,2.8532,1942.6276,29.3768,5.6333,0
292,113.23,36.2938,30.9303,129.7191,4.3684,2.8717,1899.1347,28.8734,5.3635,0
293,113.696,36.0948,30.542,136.4875,4.4212,2.8676,1938.527,26.7186,5.5528,0
294,114.167,36.2494,30.6207,133.8807,4.3897,2.9013,2023.0174,26.8434,5.6287,0
295,114.63,36.2679,30.7117,132.2236,4.3598,2.8645,2000.9337,27.3086,5.5562,0
296,115.094,36.409,30.7049,131.3001,4.4213,2.8778,2027.9862,27.7521,5.7041,0
297,115.556,36.3252,30.6947,133.8547,4.3739,2.8872,2001.5122,28.3826,5.6305,0
298,116.017,36.1577,30.8407,130.101,4.4771,2.8699,1996.362,28.0487,5.317,0
299,116.48,36.2089,30.6557,135.0538,4.422,2.8611,1991.6791,28.5984,5.5532,0
300,116.941,36.235,30.7185,129.8925,4.422,2.8737,1976.7187,28.408,5.5165,0
301,117.404,36.3248,30.8803,135.7144,4.355,2.8759,1976.7619,27.1158,5.4445,0
302,117.873,36.224,30.6095,133.701,4.4668,2.8658,1888.4155,28.9077,5.6145,0
303,118.344,36.2335,30.7253,129.406,4.3731,2.875,1977.0227,26.9754,5.5082,0
304,118.814,36.301,31.0025,128.0401,4.6227,2.7806,2012.8825,28.1504,5.2985,0
305,119.277,36.1865,30.4444,125.7058,5.0549,2.7665,2037.2591,27.2505,5.7421,0
306,119.743,36.2062,30.7053,130.5646,5.1977,2.788,2087.1984,29.047,5.5009,0
307,120.198,36.1224,30.4345,125.4657,5.148,2.7802,2035.8767,28.5726,5.6879,0
308,120.659,36.4027,30.2331,132.03,5.066,2.7549,2030.9608,28.6579,6.1696,0
309,121.12,36.0593,30.4639,125.3829,5.2485,2.7734,2071.4892,28.9893,5.5954,0
310,121.579,36.1262,30.4213,131.9518,5.1408,2.767,2070.3935,28.6534,5.7049,0
311,122.04,36.3466,30.7015,125.5132,5.079,2.7883,2072.0617,26.5591,5.6451,0
312,122.509,36.1254,30.5929,127.5725,5.1628,2.7807,2192.9826,29.1677,5.5325,0
313,122.958,36.3951,30.4456,126.3734,5.1707,2.7896,2047.4089,28.6164,5.9495,0
314,123.42,36.1281,30.2495,133.2925,5.1793,2.7935,2083.5744,28.1559,5.8786,0
315,123.882,36.2849,30.8678,124.7572,5.0637,2.7678,2093.4128,27.0574,5.4171,0
316,124.348,36.3096,30.7898,131.0134,5.1427,2.7746,2168.3088,27.552,5.5198,0
317,124.808,36.2819,30.7253,124.9658,5.0959,2.7676,2125.9003,28.2452,5.5566,0
318,125.267,36.2123,30.4345,132.7574,5.1795,2.7536,2113.3208,28.0973,5.7778,0
319,125.729,36.1741,30.5036,125.2004,5.2069,2.7695,2150.5375,27.8071,5.6705,0
320,126.189,36.1123,30.8043,132.0086,5.1956,2.7673,2164.0336,27.4669,5.308,0
321,126.65,36.2997,30.3383,125.2525,5.2187,2.7797,2178.7548,27.1491,5.9614,0
322,127.112,36.2094,30.6921,130.5117,5.1028,2.7761,2020.2019,28.1439,5.5173,0
323,127.584,36.2503,30.6642,132.5513,5.1066,2.7709,2172.4438,27.3362,5.5861,0
324,128.047,36.3078,30.5963,125.435,5.6915,2.6735,2336.6306,27.4194,5.7115,0
325,128.498,36.2972,30.5765,127.5441,5.8579,2.6624,2209.9448,27.2464,5.7207,0
326,128.958,36.3155,30.4198,120.4822,5.9162,2.6662,2206.8017,26.8513,5.8957,0
327,129.42,36.3468,30.3057,128.3023,5.9304,2.6778,2261.3632,28.6186,6.0411,0
328,129.873,36.1355,30.4047,124.3824,5.8234,2.6735,2180.9194,27.4318,5.7308,0
329,130.336,36.1056,30.4213,126.8395,5.9805,2.6811,2271.236,26.9565,5.6843,0
330,130.796,36.2998,30.4571,121.5571,5.9296,2.7296,2272.4401,26.8365,5.8427,0
331,131.256,36.01,30.6404,127.2858,5.9667,2.6691,2328.6501,28.5469,5.3696,0
332,131.707,36.1959,30.43,121.5249,5.9808,2.6974,2237.1364,27.2393,5.7659,0
333,132.169,36.363,30.408,128.4487,5.9039,2.6622,2303.027,26.7166,5.955,0
334,132.629,36.3048,30.3387,121.265,6.0211,2.6599,2329.7351,27.6595,5.9661,0
335,133.084,36.3078,30.4378,127.5725,5.8281,2.6781,2277.155,27.4246,5.87,0
336,133.544,36.3439,30.6879,121.4989,5.8832,2.6727,2299.3791,27.4804,5.656,0
337,134.002,36.2604,30.3994,128.1985,5.7903,2.6665,2301.6137,26.8959,5.861,0
338,134.464,36.1741,30.5318,121.6292,5.9249,2.6446,2326.3027,28.3627,5.6423,0
339,134.918,36.221,30.5236,124.1447,5.7904,2.6811,2225.5744,28.729,5.6974,0
340,135.378,36.1627,30.3655,123.0107,5.917,2.6514,2253.0415,28.5883,5.7972,0
341,135.838,36.2467,30.6811,125.0346,5.8571,2.6798,2259.1496,27.28,5.5656,0
342,136.302,36.1775,30.5236,120.5993,5.9537,2.6906,2338.5734,27.2088,5.6539,0
343,136.762,36.2853,30.3156,127.6246,5.9194,2.6976,2328.5295,29.0123,5.9697,0
344,137.216,36.2837,30.4609,124.8615,5.81,2.5936,2406.8676,28.4679,5.8228,0
345,137.668,36.1811,30.6099,124.3344,6.4865,2.5789,2480.5004,28.1081,5.5712,0
346,138.117,36.1739,30.4775,120.5344,6.5815,2.5881,2382.465,26.885,5.6964,0
347,138.577,36.2679,30.2161,121.0557,6.6327,2.5727,2409.0581,26.533,6.0518,0
348,139.037,36.1948,30.6234,116.382,6.7067,2.5707,2471.1696,27.3526,5.5714,0
349,139.491,36.1521,30.5699,119.8647,6.6528,2.5929,2379.6303,27.3916,5.5822,0
350,139.951,36.3188,30.6921,118.2405,6.6343,2.5834,2418.2497,28.5861,5.6267,0
351,140.404,36.2781,30.2925,116.6893,6.7701,2.5957,2359.1088,27.8273,5.9856,0
352,140.864,36.2628,30.4444,118.6836,6.7241,2.5758,2406.6743,27.2535,5.8184,0
353,141.323,36.3392,30.3717,121.6612,6.6789,2.5753,2425.4184,28.8951,5.9675,0
354,141.775,36.15,30.3438,124.1975,6.708,2.5807,2351.4042,27.921,5.8062,0
355,142.236,36.1461,30.4609,119.1404,6.6335,2.5844,2422.3503,27.4638,5.6852,0
356,142.696,36.3426,30.4047,118.4909,6.5745,2.5867,2441.6049,27.0034,5.9379,0
357,143.156,36.2896,30.2501,122.5416,6.5933,2.5859,2480.3637,27.1845,6.0395,0
358,143.613,36.0439,30.6161,118.6054,6.6327,2.6011,2486.8747,29.0574,5.4278,0
359,144.064,36.175,30.2528,116.5887,6.6309,2.5934,2412.1572,27.8411,5.9222,0
360,144.525,36.2833,30.4435,119.3092,6.59,2.5758,2445.187,26.8178,5.8398,0
361,144.988,36.3392,30.6062,123.7748,6.5079,2.5865,2484.5407,28.3253,5.733,0
362,145.442,36.2554,30.3013,121.4467,6.7461,2.5591,2444.9213,27.9777,5.9541,0
363,145.901,36.3433,30.2561,117.8273,6.6303,2.581,2494.7333,27.527,6.0872,0
364,146.359,36.2819,30.408,118.4909,6.6068,2.5147,2406.4172,28.0573,5.8739,0
365,146.821,36.3786,30.6234,112.6882,7.4302,2.488,2433.09,27.6512,5.7552,0
366,147.282,36.3239,30.6128,119.2571,7.2676,2.4947,2474.9753,27.8411,5.7111,0
367,147.742,36.4799,30.6234,112.0497,7.342,2.4915,2485.707,28.6512,5.8565,0
368,148.199,36.3087,30.5864,119.6005,7.3008,2.4704,2458.6135,27.8847,5.7223,0
369,148.661,36.3947,30.2892,113.1278,7.217,2.4852,2466.4289,28.0207,6.1055,0
370,149.122,36.2244,30.6128,119.9704,7.2132,2.483,2489.0756,29.2121,5.6116,0
371,149.578,36.2368,30.3451,113.2753,7.2538,2.4832,2433.748,27.553,5.8917,0
372,150.044,36.234,30.4164,117.5647,7.5027,2.4632,2567.1743,28.8209,5.8176,0
373,150.499,36.2408,30.2772,112.0886,7.5373,2.4837,2503.9645,28.1006,5.9636,0
374,150.96,36.2543,30.4543,119.8566,7.3168,2.4647,2496.6711,27.2108,5.8,0
375,151.424,36.2761,30.2958,113.5241,7.3772,2.4933,2591.6435,27.3619,5.9803,0
376,151.883,36.2137,30.5216,117.1456,7.2594,2.4926,2597.4775,27.937,5.6921,0
377,152.341,36.18,30.8237,112.5839,7.4174,2.4797,2581.4594,28.449,5.3563,0
378,152.798,36.1763,30.396,119.7524,7.3374,2.4894,2534.7114,28.8016,5.7803,0
379,153.255,36.2781,30.4775,113.4963,7.231,2.4943,2509.2702,27.9509,5.8006,0
380,153.718,36.3392,30.3688,120.2998,7.2869,2.4894,2617.5725,28.8951,5.9704,0
381,154.173,36.3358,30.5827,112.5057,7.3737,2.4702,2571.2082,28.2321,5.7531,0
382,154.633,36.3311,30.4279,120.5252,7.3611,2.3881,2700.7563,28.2682,5.9032,0
383,155.086,36.3252,30.6258,110.8635,8.1341,2.3962,2574.739,28.9043,5.6994,0
384,155.544,36.2903,30.318,109.1318,8.2655,2.3926,2590.0771,27.0725,5.9723,0
385,156.009,36.2938,30.484,114.7475,8.0806,2.4046,2739.726,27.9531,5.8098,0
386,156.464,36.2577,30.1174,108.5837,8.1608,2.3815,2670.227,27.8602,6.1403,0
387,156.922,36.2205,30.4014,114.7735,8.1726,2.3938,2695.5791,27.22,5.8191,0
388,157.382,36.2868,30.3281,108.1397,8.0204,2.3877,2777.6062,27.8188,5.9587,0
389,157.837,36.2624,30.2331,115.1906,8.1364,2.3726,2691.468,28.5335,6.0293,0
390,158.292,36.3799,30.5302,110.4725,8.0853,2.3697,2648.6169,27.1814,5.8497,0
391,158.755,36.418,30.3477,115.2428,8.1112,2.3608,2733.0703,27.9424,6.0703,0
392,159.211,36.3747,30.7558,109.0127,7.9667,2.3863,2731.1625,26.9207,5.6189,0
393,159.674,36.2496,30.2726,114.8186,8.2049,2.4124,2581.7556,28.9318,5.977,0
394,160.136,36.3293,30.3519,110.7236,8.2033,2.3861,2720.6772,26.9844,5.9774,0
395,160.601,36.3491,30.4707,107.6572,8.2411,2.3605,2593.1369,27.6805,5.8784,0
396,161.068,36.4003,30.1483,108.0743,8.1726,2.3959,2572.5312,26.6318,6.252,0
397,161.542,36.2632,30.1584,108.7781,8.123,2.3839,2633.6582,28.941,6.1048,0
398,162.003,36.2044,30.2501,106.4842,8.5592,2.3174,2698.4079,28.3231,5.9543,0
399,162.464,36.3222,30.4062,105.3112,8.6356,2.2828,2727.686,28.4412,5.916,0
400,162.924,36.2817,30.4843,108.6194,8.9127,2.2738,2741.9797,28.1863,5.7974,0
401,163.384,36.3207,30.2859,105.9417,8.6734,2.297,2765.9118,27.2454,6.0348,0
402,163.847,36.392,30.2,104.8849,8.9599,2.2865,2893.7976,28.1515,6.192,0
403,164.301,36.2618,30.4619,104.383,8.7206,2.2912,2793.2094,27.5135,5.7999,0
404,164.762,36.2132,30.2958,103.7335,8.8474,2.2864,2856.236,28.8153,5.9174,0
405,165.216,36.1932,30.06,103.5126,8.7238,2.2826,2787.0681,27.3311,6.1332,0
406,165.68,36.4194,30.517,105.0699,8.634,2.2936,2910.9255,27.2861,5.9024,0
407,166.138,36.3725,30.3255,108.9345,8.7356,2.2924,2691.79,28.5726,6.047,0
408,166.603,36.391,30.396,104.3206,8.7253,2.3,2830.4558,27.9638,5.995,0
409,167.064,36.2206,30.1075,105.8928,8.7686,2.2962,2884.8928,27.368,6.1131,0
410,167.525,36.3043,30.3621,109.117,8.8702,2.3106,2735.9782,27.3865,5.9422,0
411,167.993,36.2628,30.318,108.361,8.7143,2.2821,2705.9528,27.3076,5.9448,0
412,168.463,36.3244,30.4014,109.1385,8.7411,2.2742,2721.0061,26.8939,5.923,0
413,168.935,36.0874,30.3651,109.7687,8.754,2.2733,2745.4089,26.4273,5.7223,0
414,169.408,36.2679,30.2693,110.75,8.7311,2.2845,2795.2915,28.5525,5.9986,0
415,169.87,36.3636,30.3123,104.4249,8.8458,2.2711,2890.7304,28.3198,6.0513,0
416,170.33,36.3466,30.6392,106.9721,8.8229,2.2093,2849.093,28.0541,5.7074,0
417,170.793,36.5356,30.5236,97.7517,9.5213,2.1733,2858.1408,27.7173,6.012,0
418,171.256,36.4478,30.0912,104.6074,9.5315,2.2091,2898.5505,28.0164,6.3566,0
419,171.718,36.4474,30.4345,95.2131,9.4599,2.1846,2911.8674,28.2617,6.0129,0
420,172.177,36.4535,30.2925,103.379,9.6449,2.1954,2863.415,26.8969,6.161,0
421,172.646,36.4573,30.6722,104.0924,9.1906,2.1753,3008.4235,27.22,5.7851,0
422,173.108,36.5047,30.2826,106.9457,9.1639,2.184,3011.1413,28.4912,6.2221,0
423,173.566,36.4361,30.3926,98.8726,9.685,2.1963,2889.8022,27.3916,6.0435,0
424,174.032,36.0552,30.1211,106.3799,9.3922,2.1898,3010.6374,26.7303,5.9341,0
425,174.498,36.6179,30.3356,104.198,9.1772,2.1859,2811.7971,27.1835,6.2823,0
426,174.97,36.441,30.4444,103.1677,9.0646,2.1957,2803.913,28.9032,5.9966,0
427,175.437,36.3252,30.3926,100.0195,9.4411,2.1835,2907.5402,28.3044,5.9326,0
428,175.901,36.3668,29.9718,100.253,9.7656,2.1902,2954.5976,28.3715,6.395,0
429,176.363,36.5339,30.4503,97.5692,9.6197,2.1904,2997.5019,27.1875,6.0836,0
430,176.829,36.4326,30.3849,107.0513,9.3662,2.1828,2804.7868,27.9317,6.0477,0
431,177.3,36.2688,30.1177,106.4842,9.5666,2.2131,3042.0822,28.5805,6.1511,0
432,177.76,36.3392,30.1736,97.2762,9.7362,2.1783,2954.8886,27.1875,6.1656,0
433,178.228,36.4515,30.2535,107.3444,9.1843,2.189,2826.0117,28.3638,6.198,0
434,178.699,36.4716,30.3112,104.0339,9.5339,2.1925,3042.185,28.3099,6.1604,0
435,179.161,36.5021,30.2263,97.2825,9.5575,2.1852,2832.9504,27.9221,6.2758,0
436,179.634,36.4003,30.284,94.2327,9.6315,2.0945,3031.2214,28.3958,6.1163,0
437,180.097,36.454,30.3451,96.1356,9.9267,2.0948,2993.8129,27.143,6.1089,0
438,180.567,36.5466,30.3214,95.3275,10.1259,2.0979,3169.2373,27.3711,6.2252,0
439,181.029,36.4335,30.0566,101.0622,10.2763,2.0883,2920.3713,27.6334,6.3769,0
440,181.504,36.4535,30.375,100.7107,10.2228,2.0776,2914.791,29.0054,6.0785,0
441,181.972,36.3139,30.1736,95.6646,9.9401,2.0754,3028.7734,26.9336,6.1403,0
442,182.443,36.5632,30.3417,94.8843,10.1432,2.0953,2967.9462,27.982,6.2215,0
443,182.913,36.4244,30.2297,97.9366,9.9315,2.0802,3144.3244,27.1764,6.1947,0
444,183.378,36.4083,30.2099,100.3672,10.3054,2.1076,2940.3117,27.7563,6.1984,0
445,183.853,36.4207,30.1901,100.7371,10.1425,2.0871,2934.655,28.7664,6.2306,0
446,184.324,36.1695,30.1273,97.9081,10.2616,2.0932,3148.5043,26.7981,6.0422,0
447,184.793,36.4753,30.0811,94.7019,10.3251,2.0857,3019.9313,26.8622,6.3942,0
448,185.267,36.4156,30.2637,94.9625,10.3267,2.0846,3063.4125,26.9924,6.1519,0
449,185.74,36.2246,30.167,93.7888,10.1299,2.0782,2998.7006,27.0034,6.0576,0
450,186.214,36.468,30.1415,95.1711,10.1603,2.1,3041.0541,28.1863,6.3265,0
451,186.684,36.5142,30.3078,98.1949,10.0648,2.0828,2941.2724,26.7166,6.2064,0
452,187.164,36.4219,30.1802,94.7754,10.1212,2.0928,3104.1975,26.5823,6.2417,0
453,187.638,36.5836,29.9896,94.9365,10.1677,2.0821,3136.8723,27.2464,6.594,0
454,188.108,36.4451,30.3393,96.8915,10.2322,2.0946,3055.8198,28.0142,6.1058,0
455,188.579,36.4515,30.2786,98.0423,10.0748,2.0709,3096.4013,28.288,6.1729,0
456,189.049,36.3212,30.0865,91.3392,10.7353,1.9873,3155.3483,27.0896,6.2347,0
457,189.522,36.6039,30.2603,93.9981,10.6999,1.9837,3049.5036,28.7993,6.3436,0
458,189.995,36.4021,30.517,96.2138,10.6306,1.9983,3145.6433,28.1146,5.8851,0
459,190.465,36.5117,30.4378,91.3054,10.6983,2.0007,3232.6425,27.0896,6.0739,0
460,190.937,36.5312,30.1604,92.9434,10.5621,1.9938,3094.6977,28.7619,6.3708,0
461,191.408,36.5208,30.2467,97.7517,10.8022,2.006,3245.6994,27.3906,6.2741,0
462,191.879,36.3059,30.3146,93.2421,10.7888,1.9622,3059.5593,27.406,5.9913,0
463,192.357,36.5157,30.2738,94.1805,10.5928,1.9933,3127.8237,28.6771,6.2419,0
464,192.828,36.5902,30.508,90.4269,10.6022,1.9833,3235.1989,27.5177,6.0822,0
465,193.301,36.4614,30.4402,94.4673,10.7411,1.9895,3133.4865,28.8278,6.0212,0
466,193.773,36.4614,30.2264,96.3511,10.7568,2.0004,3268.686,27.5177,6.235,0
467,194.245,36.3811,30.318,92.8787,10.7117,1.9918,3138.4038,27.2088,6.0631,0
468,194.723,36.5572,30.3098,94.4933,10.74,1.9886,3159.2248,26.8355,6.2474,0
469,195.203,36.6027,30.4164,95.7185,10.7046,1.9938,3222.1108,28.4934,6.1863,0
470,195.675,36.5189,30.5148,90.5311,10.9258,1.9814,3105.1613,27.3096,6.0041,0
471,196.155,36.5363,30.1439,94.2644,10.751,1.9955,3215.549,27.4793,6.3924,0
472,196.632,36.4614,30.5071,93.8416,10.8408,1.9922,3241.2578,28.8963,5.9543,0
473,197.103,36.4893,30.2976,90.0466,10.8102,1.987,3124.8913,28.1146,6.1917,0
474,197.582,36.5293,30.527,89.7752,11.0877,1.9013,3302.2675,28.1841,6.0023,0
475,198.053,36.5263,30.5148,89.0714,11.2771,1.8902,3386.3867,27.8698,6.0115,0
476,198.525,36.6831,29.9523,91.9923,11.4533,1.8806,3126.737,26.9704,6.7308,0
477,199.009,36.4578,30.2066,91.6488,11.2628,1.8841,3332.9631,28.3616,6.2512,0
478,199.482,36.5312,30.2693,91.1733,11.5596,1.9146,3154.5742,28.0519,6.2619,0
479,199.962,36.5347,30.1483,92.3827,11.4132,1.8915,3181.7858,27.5135,6.3864,0
480,200.443,36.6578,30.4266,92.799,11.3014,1.911,3231.4816,27.0264,6.2312,0
481,200.925,36.6206,30.4411,92.732,11.2533,1.8984,3314.1848,28.6276,6.1795,0
482,201.398,36.4259,30.3689,89.8534,11.2242,1.8789,3170.0187,27.7037,6.057,0
483,201.881,36.6992,30.2263,92.9371,11.2651,1.8868,3312.477,26.8701,6.4729,0
484,202.362,36.4794,30.3222,91.3846,11.2195,1.8925,3408.1872,28.4923,6.1572,0
485,202.835,36.4885,30.1934,89.7995,11.2274,1.8956,3202.3911,26.9694,6.2951,0
486,203.32,36.6829,30.0151,92.8641,11.1762,1.9152,3144.654,28.6366,6.6678,0
487,203.802,36.6317,30.3587,89.7565,11.4029,1.8933,3233.1069,27.6396,6.273,0
488,204.285,36.415,30.0943,86.9339,11.2253,1.8843,3355.4543,26.8533,6.3207,0
489,204.768,36.5293,30.2693,88.2407,11.5076,1.9056,3223.3801,27.7828,6.26,0
490,205.251,36.6039,30.5699,89.1145,12.0753,1.805,3467.8071,26.659,6.034,0
491,205.732,36.6303,30.255,85.6826,12.0765,1.8106,3384.9855,26.6172,6.3753,0
492,206.216,36.43,30.2826,89.958,12.1209,1.8162,3486.4799,28.6074,6.1474,0
493,206.69,36.4652,30.6557,80.0243,12.043,1.7846,3489.7246,27.1754,5.8095,0
494,207.169,36.7817,30.4609,83.016,11.8411,1.795,3384.604,27.1168,6.3208,0
495,207.653,36.7407,30.3222,81.5119,12.0984,1.8004,3446.4272,27.7659,6.4185,0
496,208.133,36.6732,30.4047,84.3532,12.0361,1.7952,3365.7441,28.1168,6.2685,0
497,208.615,36.6992,30.0261,86.6993,11.9985,1.8132,3361.7211,28.2441,6.6731,0
498,209.096,36.6676,30.4368,87.1887,11.9383,1.8003,3299.4831,26.8414,6.2308,0
499,209.585,36.7139,30.1472,82.8248,11.9847,1.797,3497.5905,26.8405,6.5667,0
500,210.068,36.8148,30.4945,83.5712,11.9593,1.804,3259.9245,26.9724,6.3203,0
501,210.56,36.6256,30.3248,85.7348,12.1107,1.8097,3520.1628,26.9048,6.3008,0
502,211.044,36.6959,30.2908,89.2799,11.8629,1.8031,3299.604,27.1168,6.4051,0
503,211.534,36.556,30.4362,85.5784,11.7618,1.809,3239.2744,27.3291,6.1198,0
