,Unnamed: 0,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
263,2190,82.515,39.6881,31.3063,135.7956,10.6243,2.9582,3387.2788,28.3693,8.3818,8.756756756756756
264,2191,82.869,40.1486,31.7876,136.6699,10.4393,3.0161,3512.3320000000003,27.9028,8.361,8.756756756756756
265,2192,83.221,39.6707,31.7918,142.9553,10.3323,2.9665,3265.6022,27.8177,7.8789,8.756756756756756
266,2193,83.581,39.6296,31.4889,133.8025,10.577,2.9667,3310.5273,28.6332,8.1407,8.756756756756756
267,2194,83.93799999999999,39.7605,31.6894,137.3216,10.4048,2.9663,3500.5832,28.3903,8.0711,8.756756756756756
268,2195,84.29,39.6482,31.6451,135.5011,10.4388,2.9635,3543.3071,27.5052,8.0031,8.756756756756756
269,2196,84.64399999999999,39.5723,31.4895,141.8833,10.421,2.9989,3349.3356,28.0455,8.0828,8.756756756756756
270,2197,85.00200000000001,39.8945,31.5144,137.645,10.4684,2.9577,3260.5151,27.6438,8.3801,8.756756756756756
271,2198,85.366,39.4468,31.6244,133.2329,10.4668,3.0003,3330.0034,29.4182,7.8224,8.756756756756756
272,2199,85.721,39.7605,31.5433,137.6344,10.5857,2.9653,3424.3967,27.2668,8.2172,8.756756756756756
273,2200,86.081,39.703,31.7389,138.6489,10.4904,2.9742,3399.1765,27.9402,7.9641,8.756756756756756
274,2201,86.44,39.5569,31.5408,131.5868,10.4736,2.9859,3317.1162,29.0875,8.0161,8.756756756756756
275,2202,86.79799999999999,39.5738,31.5243,145.6765,10.6999,2.9691,3256.8576,29.0031,8.0495,8.756756756756756
276,2203,87.15799999999999,39.6132,31.586,130.4061,10.5078,2.9712,3240.5573,28.7619,8.0272,8.756756756756756
277,2204,87.52,39.5925,31.3735,143.291,10.6668,3.0015,3282.3952,28.8837,8.219,8.756756756756756
278,2205,87.881,39.7407,31.6587,134.02200000000002,10.6684,2.9779,3288.0314,27.6396,8.082,8.756756756756756
279,2206,88.24600000000001,39.4882,31.4417,133.4179,10.3999,2.9669,3475.9770000000003,28.5347,8.0465,8.756756756756756
280,2207,88.603,39.6977,31.62,134.9849,10.6087,2.9719,3317.85,27.4638,8.0777,8.756756756756756
281,2208,88.969,39.6544,31.3702,138.651,10.4372,2.9688,3455.425,29.8296,8.2842,8.756756756756756
282,2209,89.322,39.491,31.5874,137.47799999999998,10.3071,2.958,3493.5175,29.5708,7.9036,8.756756756756756
283,2210,89.675,39.5772,31.2038,139.798,10.4377,2.9575,3290.4357,29.5337,8.3734,8.756756756756756
284,2211,90.036,39.703,31.8148,136.2007,10.555,2.9592,3274.5134,29.084,7.8882,8.756756756756756
285,2212,90.399,39.7568,31.5606,134.9557,10.4212,2.9562,3291.278,28.9697,8.1962,8.756756756756756
286,2213,90.762,39.6132,31.7554,145.2537,10.6156,2.9849,3375.4641,28.1071,7.8578,8.756756756756756
287,2214,91.125,39.6896,31.5093,137.0088,10.5865,2.9679,3497.3188,27.9263,8.1803,8.756756756756756
288,2215,91.48700000000001,39.6028,31.4516,140.6304,10.5519,2.9936,3524.5739,27.2647,8.1512,8.756756756756756
289,2216,91.85,39.818000000000005,31.7125,138.9241,10.3535,3.0001,3265.4838,29.3248,8.1055,8.756756756756756
290,2217,92.214,39.6317,31.5976,135.523,10.37,2.9964,3353.2043,27.8008,8.0341,8.756756756756756
291,2218,92.58,39.6791,31.2915,137.2695,10.5778,2.9508,3276.54,28.3429,8.3876,8.756756756756756
292,2219,92.948,39.5954,31.55,144.6986,10.6032,2.9545,3521.9536,26.9237,8.0454,8.756756756756756
293,2220,93.31299999999999,39.6962,31.6519,143.9166,10.3952,2.9792,3445.6354,28.5347,8.0443,8.756756756756756
294,2221,93.677,39.6587,31.5466,135.9611,10.4129,2.9619,3588.6599,27.8326,8.1121,8.756756756756756
295,2222,94.038,39.7975,31.6531,131.7799,11.014000000000001,2.8911,3381.0437,28.3407,8.1444,8.756756756756756
296,2223,94.404,39.7329,31.7356,135.1892,11.2974,2.8713,3661.8112,28.4968,7.9973,8.756756756756756
297,2224,94.76100000000001,39.922,31.6587,135.0016,11.3147,2.8872,3640.6293,28.1168,8.2633,8.756756756756756
298,2225,95.12100000000001,39.6994,31.4417,138.3054,11.136,2.8623,3434.59,28.1461,8.2577,8.756756756756756
299,2226,95.488,39.8275,31.7587,131.639,11.0975,2.897,3429.8781,28.4412,8.0688,8.756756756756756
300,2227,95.853,39.7171,31.8284,134.197,11.0612,2.8697,3620.1279,28.5202,7.8887,8.756756756756756
301,2228,96.212,39.6907,31.6553,134.3499,11.2163,2.807,3428.3103,28.039,8.0354,8.756756756756756
302,2229,96.58,39.7893,31.5606,127.9526,11.6297,2.7873,3451.3171,28.5112,8.2287,8.756756756756756
303,2230,96.946,40.0379,31.7918,127.1301,11.6753,2.8068,3541.634,27.7733,8.2461,8.756756756756756
304,2231,97.311,39.8398,31.4312,131.6876,11.9792,2.7878,3677.0712,27.8655,8.4086,8.756756756756756
305,2232,97.67399999999999,39.7673,31.6399,130.3617,11.9082,2.8039,3637.9804,28.355,8.1274,8.756756756756756
306,2233,98.035,39.6907,31.9132,127.8359,11.8422,2.7803,3622.8967,29.2367,7.7775,8.756756756756756
307,2234,98.395,39.9438,31.695999999999998,126.2952,11.8375,2.7934,3487.8315,27.9627,8.2478,8.756756756756756
308,2235,98.762,39.693000000000005,31.3566,127.755,12.2123,2.6761,3649.7829,29.7009,8.3364,8.756756756756756
309,2236,99.12200000000001,39.6096,31.3757,125.4392,12.3626,2.6830000000000003,3895.4291,28.0941,8.2339,8.756756756756756
310,2237,99.479,39.529,31.3362,122.1751,12.4335,2.6794,3862.8269,28.8005,8.1928,8.756756756756756
311,2238,99.836,39.6847,31.3668,125.9563,12.4052,2.6943,3714.5568,28.1396,8.3179,8.756756756756756
312,2239,100.199,39.9132,31.3624,122.5859,12.519,2.6891,3602.8823,29.4159,8.5508,8.756756756756756
313,2240,100.561,39.6579,31.4482,125.07,12.5442,2.6879,3693.2167,28.2354,8.2097,8.756756756756756
314,2241,100.926,39.8443,31.2615,120.9775,12.8025,2.5808,3803.8884,27.3988,8.5828,8.756756756756756
315,2242,101.291,39.979,31.4109,117.5888,12.9948,2.5989999999999998,3807.7507,26.9595,8.5681,8.756756756756756
316,2243,101.65899999999999,39.8757,31.4945,124.2468,13.0405,2.5638,3866.3112,28.1624,8.3812,8.756756756756756
317,2244,102.021,39.9079,31.6828,118.0682,13.1413,2.5534,3742.9816,28.2365,8.2251,8.756756756756756
318,2245,102.38600000000001,39.9587,31.5602,122.0,13.0649,2.5869999999999997,3719.1618,28.6579,8.3985,8.756756756756756
319,2246,102.751,39.842,31.4351,120.0761,13.1696,2.585,3694.278,29.9397,8.4069,8.756756756756756
320,2247,103.111,39.7013,31.3939,117.7621,13.1851,2.5855,3867.6406,28.6839,8.3074,8.756756756756756
321,2248,103.473,39.8457,31.4549,120.6573,13.1318,2.5746,3734.2849,27.4721,8.3908,8.756756756756756
322,2249,103.84200000000001,39.7741,30.8366,118.4645,13.0956,2.4448,4063.9394,27.5063,8.9375,8.756756756756756
323,2250,104.204,39.9036,31.4788,115.9205,13.69,2.4796,3994.3190000000004,28.2638,8.4248,8.756756756756756
324,2251,104.565,39.8431,31.3803,117.0674,13.7175,2.4856,3998.5786,28.2956,8.4628,8.756756756756756
325,2252,104.927,39.7723,31.1841,119.8119,13.6514,2.465,3905.7412,28.7596,8.5882,8.756756756756756
326,2253,105.288,39.8757,31.6399,119.8407,13.6803,2.5181,3907.4372,28.1885,8.2358,8.756756756756756
327,2254,105.65299999999999,39.8024,31.4957,117.1717,13.6908,2.4795,3994.8508,27.9563,8.3067,8.756756756756756
328,2255,106.016,39.7815,31.5804,116.0603,13.7892,2.4848,4152.4404,28.0056,8.2011,8.756756756756756
329,2256,106.37799999999999,39.8457,31.4991,116.3636,13.7837,2.4948,4086.08,28.366,8.3466,8.756756756756756
330,2257,106.738,39.9221,31.5771,120.0449,13.6552,2.4887,4007.4807,28.2474,8.345,8.756756756756756
331,2258,107.101,39.7999,31.4978,118.7097,13.6301,2.4765,4032.4387,28.4279,8.3021,8.756756756756756
332,2259,107.463,39.7758,31.3955,119.5489,13.6609,2.5221,4050.405,27.7659,8.3803,8.756756756756756
333,2260,107.82799999999999,39.8789,31.4822,115.5034,13.7693,2.4771,4146.1279,29.3048,8.3967,8.756756756756756
334,2261,108.185,40.0117,31.4041,118.6151,13.7365,2.4829,3942.1816,29.031999999999996,8.6076,8.756756756756756
335,2262,108.54899999999999,39.879,31.160999999999998,119.6798,13.7719,2.4662,3980.3635,28.0919,8.718,8.756756756756756
336,2263,108.915,39.7935,31.3195,116.8352,13.5759,2.4891,3823.2795,28.3011,8.474,8.756756756756756
337,2264,109.28399999999999,39.8866,31.5399,114.3825,13.7467,2.4534,3812.59,27.8986,8.3467,8.756756756756756
338,2265,109.656,39.8049,31.1292,117.0674,13.7564,2.468,3867.6406,27.1875,8.6757,8.756756756756756
339,2266,110.029,39.9223,31.1746,118.4645,13.7829,2.4571,4078.6728,28.8803,8.7477,8.756756756756756
340,2267,110.39299999999999,39.8695,31.2615,119.2571,13.6714,2.4777,4141.7392,27.9992,8.607999999999999,8.756756756756756
341,2268,110.757,39.8709,31.3464,117.2499,13.6496,2.4942,3877.9733,27.223000000000003,8.5245,8.756756756756756
342,2269,111.131,39.9864,31.6043,117.6758,13.6973,2.4829,4072.0297,29.4408,8.3821,8.756756756756756
343,2270,111.494,39.8652,31.3871,118.2405,13.7143,2.456,4068.9001,27.4648,8.4781,8.756756756756756
344,2271,111.863,39.9366,31.6349,115.6112,13.6617,2.4596,3961.0932,28.5023,8.3017,8.756756756756756
345,2272,112.23,39.8666,31.7605,114.1479,13.7372,2.4606,3903.7082,27.9949,8.1061,8.756756756756756
346,2273,112.604,40.1172,31.5093,115.9205,13.843,2.4619999999999997,4071.4768,28.2103,8.6079,8.756756756756756
347,2274,112.971,39.772,31.3955,114.3043,13.6504,2.4764,3945.6376,28.6175,8.3765,8.756756756756756
348,2275,113.34,40.0049,31.5534,119.1007,13.7754,2.4503,3919.8605,27.6774,8.4515,8.756756756756756
349,2276,113.715,39.7991,31.2649,117.6409,13.6666,2.4872,4065.5913,29.8283,8.5342,8.756756756756756
350,2277,114.079,39.8488,31.6756,117.2437,13.6829,2.4724,4087.9362,27.7574,8.1732,8.172349804971542
351,2278,114.449,39.9888,31.2276,115.7641,13.8578,2.5018,3827.9953,28.1038,8.7612,6.788916841692275
352,2279,114.82600000000001,39.6275,31.2502,116.8794,13.5963,2.4216,3914.7456,28.6715,8.3773,5.379310822350951
353,2280,115.197,39.8545,31.6233,117.667,12.8064,2.4922,3554.362,29.7105,8.2312,3.9921388510628573
354,2281,115.575,39.2354,31.8304,112.2031,12.0816,2.4888,3661.9604,29.0031,7.405,2.5787938237127053
355,2282,115.95200000000001,39.0597,31.7435,113.7945,11.2911,2.4836,3311.6237,28.862,7.3162,1.1691878043713801
356,2283,116.34100000000001,38.6212,31.7062,115.5295,10.1823,2.4699,3051.9853,27.8358,6.915,0.0
357,2284,116.743,38.3821,32.3714,114.0176,8.7497,2.4687,2770.4243,28.6985,6.0107,0.0
358,2285,117.15299999999999,38.402,32.5513,117.1456,8.1915,2.5219,2656.4343,27.7637,5.8507,0.0
359,2286,117.573,38.3044,32.1203,121.8734,8.0506,2.5091,2726.1987,29.0562,6.1841,0.0
360,2287,117.986,38.2942,32.1484,116.1924,8.0286,2.4936,2596.1289,29.5445,6.1458,0.0
361,2288,118.404,38.4266,32.2904,114.3959,8.1057,2.5268,2591.6435,28.9307,6.1362,0.0
362,2289,118.824,38.3485,32.2772,115.6905,8.064,2.4958,2608.6201,28.1896,6.0713,0.0
363,2290,119.24600000000001,38.4461,32.2353,118.7097,8.0278,2.4941,2670.8608,28.0789,6.2108,0.0
364,2291,119.666,38.3256,32.1304,119.2571,8.1427,2.4602,2701.6479,29.1619,6.1952,0.0
365,2292,120.081,38.3933,32.3137,116.5982,7.9443,2.4874,2683.363,28.971999999999998,6.0796,0.0
366,2293,120.5,38.3127,32.2798,116.1551,8.0443,2.4703,2651.8164,28.6636,6.0329,0.0
367,2294,120.921,38.3466,32.3565,118.9401,7.9284,2.4847,2717.2272,29.6333,5.9901,0.0
368,2295,121.334,38.2351,32.3238,114.3304,7.9284,2.4818,2638.677,29.1864,5.9113,0.0
369,2296,121.75399999999999,38.5081,32.2508,114.8218,8.1152,2.4845,2663.7465,29.2637,6.2573,0.0
370,2297,122.17200000000001,38.3535,32.2805,114.52799999999999,8.1215,2.4732,2710.5983,28.8906,6.0729999999999995,0.2927643270940083
371,2298,122.59200000000001,38.4238,32.6174,116.6152,7.9648,2.4884,2703.8395,28.894000000000002,5.8064,1.8631476908164055
372,2299,123.01100000000001,38.578,32.3511,117.5367,7.9412,2.4812,2804.8742,29.1573,6.2269,3.429792046529922
373,2300,123.425,38.6294,32.3449,121.1861,8.4821,2.4859999999999998,2918.3825,28.0573,6.2845,4.9777413621990885
374,2301,123.838,38.5386,32.1881,117.0907,9.4895,2.4748,3176.8444,27.9007,6.3505,6.521951669859427
375,2302,124.242,38.981,32.1881,117.7776,10.3818,2.4898,3460.2077,27.7606,6.7929,8.032510905440052
376,2303,124.639,39.2495,31.8725,116.2594,11.458,2.4507,3490.8076,28.6613,7.377000000000001,8.756756756756756
377,2304,125.03200000000001,39.5929,31.6145,118.05799999999999,12.8491,2.4821,3907.6066,29.2719,7.9784,8.756756756756756
378,2305,125.413,39.8216,31.2105,115.4513,13.6002,2.46,3828.6467,28.8666,8.6111,8.756756756756756
379,2306,125.79700000000001,39.9615,31.4417,113.4977,13.6168,2.4866,3975.4409,28.5794,8.5198,8.756756756756756
380,2307,126.179,39.8252,31.7299,113.4702,13.6026,2.4722,4069.6357,27.8762,8.0953,8.756756756756756
381,2308,126.56200000000001,39.7881,31.5078,114.5809,13.542,2.4901,3865.6472,28.039,8.2803,8.756756756756756
382,2309,126.949,39.9142,31.4087,118.5011,13.5355,2.4775,3825.5546,27.5592,8.5055,8.756756756756756
383,2310,127.339,39.9382,31.3591,117.1964,13.6696,2.4782,4013.1989,28.1863,8.5791,8.756756756756756
384,2311,127.723,39.6351,31.1156,117.9148,13.69,2.4702,3942.6992,27.9852,8.5195,8.756756756756756
385,2312,128.11,39.7081,31.3162,114.1798,13.6002,2.4885,3970.8801,29.6044,8.3919,8.756756756756756
386,2313,128.491,39.8497,31.0647,118.1623,13.7255,2.4599,4129.7661,29.4503,8.785,8.756756756756756
387,2314,128.87,39.7877,31.4714,118.2796,13.7089,2.4842,4103.0312,28.7053,8.3163,8.756756756756756
388,2315,129.252,39.9845,31.5976,119.4135,13.6415,2.4713,3930.8176,28.7789,8.3869,8.756756756756756
389,2316,129.638,39.8369,31.3558,113.2863,13.6255,2.4548,3879.1428,28.5246,8.4811,8.756756756756756
390,2317,130.026,39.8236,31.2898,119.8383,13.5279,2.4809,3912.3632,28.1743,8.5338,8.756756756756756
391,2318,130.415,39.8583,31.4252,113.88799999999999,13.6552,2.4958,3987.5939,28.3033,8.4331,8.756756756756756
392,2319,130.80200000000002,39.7737,31.1529,120.22,13.5743,2.4752,3989.3618,29.1456,8.6208,8.756756756756756
393,2320,131.186,39.777,31.2989,114.0339,13.6924,2.4974,3888.3608,28.3484,8.4781,8.756756756756756
394,2321,131.576,39.9099,31.6227,118.9136,13.5932,2.4730000000000003,4018.5744,27.8475,8.2872,9.714002221399484
395,2322,131.965,40.0302,31.2615,114.7475,13.6837,2.4668,4170.3349,29.0077,8.7687,11.04722272174328
396,2323,132.346,40.1271,31.1709,117.7191,14.3382,2.4873,4123.7114,27.967,8.9562,12.259459459459459
397,2324,132.734,40.9236,30.766,116.4418,15.7575,2.4854,4677.5117,26.8622,10.1576,12.259459459459459
398,2325,133.115,41.5558,30.3281,118.3969,17.5722,2.4903,4967.1616,27.2281,11.2277,12.259459459459459
399,2326,133.491,41.5514,29.9391,117.2437,18.0619,2.4766,4960.8642,28.3572,11.6123,12.259459459459459
400,2327,133.863,41.6859,30.171999999999997,114.7214,17.8741,2.4706,4729.6235,27.0675,11.5139,12.259459459459459
401,2328,134.243,41.9087,30.0973,115.8684,17.9548,2.4882,5134.0556,28.1743,11.8114,12.259459459459459
402,2329,134.614,41.6998,30.2365,114.7214,17.8627,2.4772,4871.4477,26.8741,11.4633,12.259459459459459
403,2330,134.994,41.9928,30.1381,115.7901,17.8777,2.4776,4744.8334,26.8671,11.8547,12.259459459459459
404,2331,135.376,41.7958,30.0804,114.0958,17.7659,2.4752,4892.3681,26.9038,11.7154,12.259459459459459
405,2332,135.75799999999998,41.8212,30.3397,114.7922,18.1595,2.4661,4858.0375,28.0703,11.4815,12.259459459459459
406,2333,136.135,41.8038,30.2195,120.2784,17.8249,2.4939,4955.6743,27.4236,11.5843,12.259459459459459
407,2334,136.514,41.699,30.3553,115.1719,17.9855,2.4982,4740.5844,28.6175,11.3437,12.259459459459459
408,2335,136.892,41.7981,30.090999999999998,113.39200000000001,17.8013,2.4794,4929.3461,27.8698,11.7071,12.259459459459459
409,2336,137.27,41.7155,30.1703,118.7551,17.8596,2.4701,5112.1835,26.8434,11.5452,12.259459459459459
410,2337,137.65,41.7936,30.1958,119.3353,17.7367,2.4622,5055.0439,28.7948,11.5978,12.259459459459459
411,2338,138.023,41.8123,30.4707,117.0414,17.9713,2.5009,4914.5415,27.936999999999998,11.3416,12.259459459459459
412,2339,138.40200000000002,41.818000000000005,30.2086,119.6742,17.9698,2.4608,4730.1206,27.7426,11.6094,12.259459459459459
413,2340,138.785,41.74,30.1665,118.5533,17.8438,2.4655,4773.27,27.73,11.5735,11.022769026695375
414,2341,139.167,41.897,30.1415,120.1033,18.0469,2.4678,4820.8261,27.1521,11.7555,9.654637705189803
415,2342,139.55200000000002,41.573,30.4774,117.1456,17.6367,2.4882,4535.8334,28.729,11.0956,8.275761896866074
416,2343,139.936,40.9075,30.7388,118.05799999999999,16.3314,2.4701,4540.1806,28.1939,10.1687,6.900467584148499
417,2344,140.322,40.3485,31.3716,113.4441,15.2859,2.4971,4201.4843,28.2289,8.9769,5.518010280218819
418,2345,140.715,40.0949,31.4177,118.0319,14.1674,2.4838,3897.1162,29.391,8.6772,4.110482507046871
419,2346,141.112,39.5305,31.7299,116.885,12.8626,2.511,3535.6513,29.7129,7.8006,2.6886287514508176
420,2347,141.516,39.3199,32.1399,115.4791,11.8296,2.475,3265.2468,28.8141,7.18,1.2417045266124962
421,2348,141.93200000000002,39.0116,32.1418,113.3044,10.3857,2.509,3082.8251,29.5266,6.8698,0.0
422,2349,142.352,38.5042,32.5038,117.7191,9.0048,2.4734,2752.5458,27.6512,6.0004,0.0
423,2350,142.793,38.5122,32.1286,115.8431,8.0908,2.4892,2775.5505,28.039,6.3836,0.0
424,2351,143.232,38.4344,32.5343,113.0531,8.0168,2.4557,2769.4011,28.8517,5.9001,0.0
425,2352,143.66899999999998,38.2903,32.4223,114.0697,7.8514,2.4701,2649.1625,28.8232,5.867999999999999,0.0
426,2353,144.111,38.3336,32.657,112.6333,8.0278,2.4754,2721.1706,28.6366,5.6766,0.0
427,2354,144.55100000000002,38.3431,32.2013,114.3695,7.9269,2.4801,2711.415,30.0755,6.1418,0.0
428,2355,144.989,38.3905,32.2526,116.2854,7.9065,2.4906,2615.5947,29.7991,6.1379,0.0
429,2356,145.431,38.1511,32.2409,115.4054,7.938,2.4723,2660.5966,28.7641,5.9102,0.0
430,2357,145.875,38.3847,32.066,114.0176,7.9388,2.5213,2696.7907,27.7965,6.3187,0.0
431,2358,146.322,38.4065,32.3477,113.6266,8.0126,2.4589,2582.1259,28.1798,6.0588,0.0
432,2359,146.774,38.4201,32.3268,119.3892,8.1412,2.4856,2798.9426,27.4628,6.0933,0.0
433,2360,147.217,38.4312,32.4359,120.1694,8.0057,2.4603,2636.7446,28.9112,5.9953,0.0
434,2361,147.665,38.3237,32.1847,113.7354,7.9341,2.4641,2765.062,27.9445,6.138999999999999,0.0
435,2362,148.11,38.3047,32.4665,113.6527,8.0191,2.4668,2597.9274,29.5649,5.8382,0.0
436,2363,148.55700000000002,38.3415,32.3406,114.4607,7.9861,2.4919,2700.9182,29.0008,6.0009,0.0
437,2364,149.002,38.4053,32.3137,116.3115,8.0199,2.4751,2782.071,27.8294,6.0916,0.0
438,2365,149.44799999999998,38.2612,32.482,121.5915,8.0073,2.4769,2642.3957,28.276999999999997,5.7792,0.0
439,2366,149.9,38.4428,32.4936,113.1574,8.0325,2.5336,2550.2976,28.5693,5.9492,0.0
440,2367,150.35399999999998,38.613,32.2607,117.17,7.5229,2.5865,2637.6718,29.7942,6.3523,0.0
441,2368,150.80100000000002,38.3689,32.7065,122.9326,7.2507,2.5838,2568.3464,29.134,5.6624,0.0
442,2369,151.255,38.4046,32.7312,117.3021,7.4058,2.5877,2574.5917,28.2529,5.6734,0.0
443,2370,151.711,38.4312,32.4589,122.7003,7.3806,2.5617,2673.0026,29.9459,5.9723,0.0
444,2371,152.157,38.2864,32.4257,122.0984,6.9413,2.6767,2365.3088,27.8677,5.8607,0.0
445,2372,152.629,38.3553,32.580999999999996,127.7113,6.5746,2.6799,2521.9267,27.9971,5.7743,0.0
446,2373,153.091,38.2008,32.5683,126.0867,6.6232,2.6708,2528.729,28.2496,5.6325,0.0
447,2374,153.55200000000002,38.2183,32.5581,126.58200000000001,6.6524,2.6718,2528.0187,29.4681,5.6602,0.0
448,2375,154.009,38.4904,32.3782,120.6285,6.7226,2.6888,2475.9284,28.4679,6.1122,0.0
449,2376,154.475,38.2558,32.2673,123.9597,6.6651,2.66,2527.0959,28.4612,5.9885,0.0
450,2377,154.938,38.0822,32.3664,124.8316,6.754,2.6801,2528.6582,29.6755,5.7158,0.0
451,2378,155.39600000000002,38.3501,32.4423,121.08,6.7793,2.6737,2454.5231,28.9146,5.9078,0.0
452,2379,155.862,38.2018,32.1649,123.8276,6.59,2.6942,2525.6069,29.1561,6.0369,0.0
453,2380,156.322,38.2838,32.4699,122.4538,6.6965,2.6765,2516.0046,29.2121,5.8139,0.0
454,2381,156.783,38.3313,32.531,121.3271,6.7681,2.6679,2508.2211,28.6253,5.8003,0.0
455,2382,157.247,38.4046,32.5242,123.4539,6.6862,2.6969,2351.2199,29.3131,5.8804,0.0
456,2383,157.719,38.1656,32.3409,125.8225,6.6797,2.6788,2546.9775,28.6715,5.8247,0.0
457,2384,158.183,38.2713,32.643,123.6624,6.5745,2.6868,2385.9389,28.9318,5.6283,0.0
458,2385,158.656,38.2876,32.3532,124.1975,6.5949,2.6722,2364.3769,28.2267,5.9344,0.0
459,2386,159.132,38.5741,32.5546,122.6128,6.6469,2.6857,2411.8986,28.6063,6.0195,0.0
460,2387,159.605,38.5645,32.3545,123.897,6.6659,2.682,2436.6472,28.5693,6.21,0.0
461,2388,160.077,38.4723,32.6531,122.9294,6.8046,2.6673,2490.5219,28.2945,5.8192,0.0
462,2389,160.547,38.8292,32.9305,126.8687,6.6736,2.6708,2508.7807,27.9413,5.8987,0.0
463,2390,161.017,38.4025,32.150999999999996,122.4633,6.6185,2.6789,2480.979,29.0724,6.2515,0.0
464,2391,161.485,38.4007,32.3196,122.2809,6.7681,2.6623,2406.4172,29.3319,6.0811,0.0
465,2392,161.957,38.1943,32.3928,125.6242,6.6973,2.6683,2392.2172,29.5206,5.8015,0.0
466,2393,162.43,38.0906,32.3631,121.6877,6.8383,2.6929,2412.9333,29.7736,5.7275,0.0
467,2394,162.90200000000002,38.1797,32.3986,125.7999,6.8216,2.6575,2391.3911,28.449,5.7811,0.0
468,2395,163.38,38.1936,32.3301,124.5145,6.7011,2.6999,2482.9641,28.4534,5.8635,0.0
469,2396,163.854,38.4098,32.5976,123.2714,6.6957,2.6767,2493.0056,28.7279,5.8122,0.0
470,2397,164.326,38.3553,32.3631,123.8449,6.5343,2.6747,2488.5251,29.1701,5.9922,0.0
471,2398,164.799,38.2942,32.3171,124.7572,6.7105,2.6747,2468.8647,28.9226,5.9771,0.0
472,2399,165.273,38.189,32.3036,123.4006,6.5831,2.6786,2467.9848,27.7733,5.8854,0.0
473,2400,165.75099999999998,38.3291,32.1847,122.9326,6.591,2.6819,2503.3378,28.1483,6.1444,0.0
474,2401,166.225,38.3102,32.5414,124.0654,6.5539,2.6729,2481.1159,29.1969,5.7688,0.0
475,2402,166.699,38.3535,32.5216,125.5914,6.6429,2.6741,2462.8520000000003,29.8796,5.8319,0.0
476,2403,167.172,38.3082,32.4699,120.8993,6.8508,2.6532,2473.5468,28.676,5.8383,0.0
477,2404,167.649,38.2255,32.2343,123.7748,6.6735,2.6891,2529.4396,28.8312,5.9912,0.0
478,2405,168.123,38.3999,32.3961,123.7748,6.731,2.6710000000000003,2358.3051,29.5852,6.0038,0.0
479,2406,168.605,38.1835,32.264,121.2705,6.5647,2.668,2463.3913,27.7881,5.9195,0.0
480,2407,169.08599999999998,38.4164,32.2764,123.0107,6.6571,2.6882,2394.2536,28.8848,6.14,0.0
481,2408,169.56900000000002,38.1644,32.3201,124.4353,6.6122,2.6829,2363.5075,28.1483,5.8443,0.0
482,2409,170.05700000000002,38.189,32.3952,122.2759,6.5957,2.6735,2390.6286,29.1969,5.7938,0.0
483,2410,170.54,38.4243,32.5581,125.7739,6.7154,2.6888,2552.4672,29.3378,5.8662,0.0
484,2411,171.014,38.3621,32.5348,123.1672,6.7421,2.6735,2555.7292,29.8564,5.8273,0.0
485,2412,171.487,38.1965,32.1914,126.3213,6.8665,2.6821,2375.8613,28.4268,6.0051,0.0
486,2413,171.975,38.2224,32.3994,122.4085,6.7138,2.655,2397.7619,27.2617,5.8229999999999995,0.0
487,2414,172.46599999999998,38.2763,32.3301,121.899,6.6835,2.6678,2483.8549,28.2005,5.9462,0.0
488,2415,172.949,38.2903,32.4054,122.7761,6.6066,2.6699,2399.4882,27.7405,5.8849,0.0
489,2416,173.438,38.0544,32.3069,122.4894,6.5746,2.6906,2469.2036,28.4445,5.7475,0.0
490,2417,173.922,38.3376,32.6999,122.4894,6.6799,2.6776,2414.5515,27.5749,5.6377,0.0
