,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
1611,1172.806,39.3481,28.1559,113.2482,16.9975,2.4731,4487.6591,26.5562,11.1922,12.26
1612,1174.233,39.4132,27.9964,119.8827,16.7581,2.4869,4527.6181,27.0024,11.4168,12.26
1613,1175.66,39.3113,28.3011,116.8935,17.003,2.4829,4461.8515,27.3536,11.0102,12.26
1614,1177.088,39.3159,28.5225,118.2405,16.2417,2.582,4586.2211,26.1451,10.7934,12.26
1615,1178.519,39.4036,28.4308,120.9246,16.4078,2.607,4553.0429,26.8424,10.9728,12.26
1616,1179.951,39.3749,28.5191,124.4881,15.8236,2.6764,4634.6362,27.602,10.8558,12.26
1617,1181.378,39.4219,28.4885,122.1751,15.6008,2.7397,4181.5732,26.4666,10.9334,12.26
1618,1182.821,39.2486,28.2615,127.8698,15.0914,2.7781,4205.8041,27.2698,10.9871,12.26
1619,1184.2609,39.3625,28.3765,127.1554,15.0993,2.86,4347.8261,28.322,10.986,12.26
1620,1185.6949,39.2284,28.5851,134.2262,14.3994,2.8886,4278.3798,27.9627,10.6433,12.26
1621,1187.133,39.2143,28.3341,140.102,14.26,2.978,4230.1186,28.1776,10.8802,12.26
1622,1188.5739,39.0829,28.2351,135.8097,13.8567,2.9748,3972.2822,26.8474,10.8478,12.26
1623,1190.026,39.0431,28.6243,139.9544,13.9215,3.0343,3878.8088,28.7675,10.4188,12.26
1624,1191.4759,39.0307,28.5356,141.2838,13.1325,3.0721,4030.2717,26.2486,10.4951,12.26
1625,1192.9329,39.0783,28.5785,143.9166,13.2701,3.0711,4154.5493,27.9349,10.4998,12.26
1626,1194.3809,39.1259,28.3527,142.2483,13.2531,3.0702,3890.8823,26.8395,10.7732,12.26
1627,1195.8409,39.0195,28.4299,140.9188,13.232,3.073,3849.1145,26.1676,10.5896,12.26
1628,1197.306,39.1747,28.6956,141.362,13.2192,3.0613,4007.302,26.3101,10.4791,12.26
1629,1198.77,39.0588,28.486,143.317,13.3243,3.067,4134.6992,26.506,10.5728,12.26
1630,1200.2299,39.1299,28.4926,143.3952,13.2037,3.0732,3981.4201,26.4445,10.6373,12.26
