,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
1030,508.516,38.9407,31.8453,123.1932,9.6919,2.6812,3029.997,28.7562,7.0954,4.38
1031,509.307,38.964,31.8385,124.4705,9.4819,2.6812,3018.1086,27.7121,7.1255,4.38
1032,510.103,39.0496,32.0361,120.4826,9.5536,2.5967,3234.9663,27.8326,7.0135,4.38
1033,510.892,39.1635,31.9404,120.5781,10.0755,2.5699,3202.8469,28.145,7.2231,4.38
1034,511.681,39.0274,32.0196,120.1554,10.2354,2.5772,3261.5786,28.4368,7.0078,4.38
1035,512.468,39.1103,31.5874,122.7501,10.1921,2.576,3221.5341,27.6365,7.5229,4.38
1036,513.26,39.0849,31.7842,121.9416,10.1133,2.566,3310.5273,28.9192,7.3007,4.38
1037,514.044,38.8156,31.9404,123.0879,10.2165,2.5812,3271.7753,28.3341,6.8752,4.38
1038,514.835,38.9968,32.0252,119.5178,10.2607,2.5898,3348.9616,28.9341,6.9716,4.38
1039,515.619,38.9357,31.8687,123.9752,10.4456,2.5864,3269.8735,29.6839,7.067,4.38
1040,516.406,39.0313,31.7521,116.9586,10.4495,2.5847,3250.5056,29.1759,7.2792,4.38
1041,517.197,39.0715,32.2296,124.2881,10.2944,2.582,3343.8603,29.2872,6.8419,4.38
1042,517.985,38.9739,31.8413,117.5662,10.2149,2.5835,3111.4951,27.7194,7.1326,4.38
1043,518.786,39.0142,32.4563,121.6813,10.4768,2.5869,3260.7514,28.5738,6.5579,4.38
1044,519.58,39.1839,31.9336,117.1871,10.7471,2.4831,3333.0864,29.1177,7.2503,4.38
1045,520.371,39.3273,31.8776,119.2307,10.9179,2.4843,3362.726,29.4349,7.4497,4.38
1046,521.161,39.057,32.1271,116.4267,10.6416,2.4777,3313.9406,27.4907,6.9299,4.38
1047,521.961,39.1303,32.29,113.2617,11.3968,2.3812,3486.3449,28.3077,6.8403,4.38
1048,522.752,39.0825,31.9536,113.4702,11.7877,2.3765,3357.2067,28.7155,7.1289,4.38
1049,523.547,39.3328,31.9811,113.1585,11.8367,2.3772,3444.4487,29.9029,7.3517,4.38
1050,524.336,39.0503,32.2376,108.5696,11.5069,2.3659,3525.8168,28.6895,6.8127,4.38
1051,525.127,39.3067,31.9437,111.6412,11.4818,2.3884,3421.2727,29.7263,7.363,4.38
1052,525.919,39.0865,32.0218,114.9821,11.5879,2.3734,3593.5314,28.3022,7.0647,4.38
1053,526.71,39.2298,31.814,112.9749,11.5797,2.3847,3439.1838,28.0153,7.4158,4.38
1054,527.509,39.2684,31.7653,116.1924,11.4936,2.374,3565.0622,30.8369,7.5031,4.38
1055,528.295,39.0928,31.554,111.2784,11.7659,2.3947,3528.8581,29.6189,7.5388,4.38
1056,529.088,39.1661,31.9981,116.494,11.3064,2.3788,3389.8303,29.898,7.168,4.38
1057,529.885,39.1258,31.8046,116.2072,11.4802,2.2998,3593.3881,30.3041,7.3212,4.38
1058,530.674,39.1088,31.8017,106.7099,12.1761,2.2756,3623.0424,28.7868,7.3071,4.38
1059,531.469,38.968,31.9132,110.1075,12.0989,2.2894,3532.7365,28.5481,7.0548,4.38
1060,532.268,39.2532,31.8017,105.9417,12.1217,2.1956,3802.6027,27.6051,7.4515,4.38
1061,533.063,39.4452,31.92,105.6886,12.9681,2.1885,3583.801,28.5603,7.5252,4.38
1062,533.863,39.4435,31.9336,104.5031,12.8181,2.1782,3561.1127,29.0539,7.5099,4.38
1063,534.662,39.1925,31.914,104.0924,12.7697,2.1789,3544.8422,27.7131,7.2785,4.38
1064,535.467,39.188,31.6795,105.6775,12.6909,2.189,3741.1147,29.232,7.5085,4.38
1065,536.261,39.2336,31.8691,102.2655,12.7765,2.1849,3539.5444,28.1222,7.3645,4.38
1066,537.066,39.3624,32.0286,105.9368,12.6464,2.1785,3696.7058,28.1809,7.3338,4.38
1067,537.868,39.3867,32.066,105.8847,12.7886,2.1738,3744.3835,28.3363,7.3207,4.38
1068,538.668,39.3558,31.8419,105.3894,12.846,2.1886,3747.6577,29.5206,7.5139,4.38
1069,539.464,39.2754,31.8487,100.3779,12.9035,2.1788,3662.2583,29.5302,7.4267,4.38
1070,540.264,39.2412,31.9437,101.2126,12.919,2.1816,3682.3369,27.8198,7.2975,4.38
1071,541.071,39.2344,32.0824,105.9889,12.8202,2.2027,3670.9223,29.0875,7.152,4.38
1072,541.875,38.918,31.7198,101.424,12.9767,2.2031,3792.1882,28.7121,7.1982,4.38
1073,542.676,39.2848,31.904,102.6393,12.7964,2.149,3735.0598,27.8008,7.3808,4.38
1074,543.482,39.457,31.9166,98.9769,13.4432,2.1009,3952.7426,28.5626,7.5404,4.38
1075,544.282,39.3741,31.6365,96.0885,13.4326,2.0315,3914.4047,29.0262,7.7376,4.38
1076,545.082,39.265,31.7198,93.972,14.0906,1.9773,3810.8142,29.3709,7.5452,4.38
1077,545.884,39.3185,31.4245,92.9814,13.9703,1.9916,3737.8518,28.1656,7.894,4.38
1078,546.692,39.2394,31.7587,96.193,14.0601,1.9859,3919.6896,29.2543,7.4807,4.38
1079,547.492,39.5615,31.9322,92.3357,13.9845,1.9804,3756.8876,30.4457,7.6293,4.38
1080,548.293,39.2789,31.8347,91.8283,14.0752,1.9837,4012.1254,27.3742,7.4442,4.38
1081,549.1,39.4765,31.9503,91.6532,13.8782,1.9841,3809.2014,28.6872,7.5262,4.38
1082,549.907,39.1535,31.696,93.9737,13.9862,1.9891,3962.1396,27.7352,7.4575,4.38
1083,550.715,39.3939,31.8413,97.4611,13.9561,1.9814,3801.9599,28.4512,7.5526,4.38
1084,551.525,39.5043,31.6894,93.736,14.0616,1.9811,3775.3261,28.2551,7.8149,4.38
1085,552.338,39.2989,31.7686,96.8006,13.909,2.0001,3828.9724,28.4945,7.5303,4.38
1086,553.15,39.3609,31.914,92.5207,13.9114,1.9783,3839.2626,28.9433,7.4469,4.38
1087,553.96,39.2857,31.6068,94.1587,13.9794,1.9897,3771.8452,28.242,7.6789,4.38
1088,554.774,39.2543,31.7356,92.2565,13.9837,2.0075,3933.7385,27.6669,7.5187,4.38
1089,555.588,39.3828,31.5342,98.1602,14.114,1.9847,3986.8876,29.293,7.8486,4.38
1090,556.395,39.3138,31.8314,96.2194,13.9821,1.981,3856.2062,27.8858,7.4824,4.38
1091,557.212,39.4013,31.7852,97.8101,14.0857,1.9954,4063.0219,28.5302,7.6161,4.38
1092,558.022,39.3023,31.805,93.8416,14.0396,1.994,3993.2556,27.9702,7.4973,4.38
1093,558.837,39.3057,31.6587,97.1782,14.0582,1.9794,3777.7031,27.9306,7.647,4.38
1094,559.659,39.1007,31.5243,97.9895,14.112,1.9942,3867.9731,29.5984,7.5764,4.38
1095,560.473,39.3688,31.9701,92.2301,13.8805,1.9971,3981.7722,29.3862,7.3987,4.38
1096,561.286,39.3532,31.5606,90.7506,14.4994,1.9064,4156.8515,28.7121,7.7926,4.38
1097,562.099,39.4303,31.5144,92.7056,14.4584,1.898,4083.8552,27.437,7.9159,4.38
1098,562.919,39.0783,31.7333,89.1756,14.5479,1.9005,4159.5415,28.8517,7.345,4.38
1099,563.731,39.5124,31.8083,88.7691,15.0892,1.7991,4060.6389,28.8187,7.7041,4.38
1100,564.546,39.2412,31.6861,86.1674,14.9962,1.7906,4190.3344,28.5771,7.5551,4.38
1101,565.36,39.3033,31.6349,86.4884,15.0544,1.7952,4238.2861,28.4102,7.6684,4.38
1102,566.175,39.1681,31.7323,86.255,15.0465,1.791,3997.8676,27.2831,7.4358,4.38
1103,567.001,39.3088,31.8318,88.4718,15.0253,1.7921,3932.8789,27.9809,7.477,4.38
1104,567.827,39.5197,31.6432,88.32,15.2931,1.792,4148.4213,27.8719,7.8765,4.38
1105,568.648,39.4184,31.8347,82.8993,15.1221,1.8033,4252.102,27.4143,7.5837,4.38
1106,569.469,39.5263,31.8929,88.0808,14.9928,1.7944,3957.2617,27.6868,7.6334,4.38
1107,570.298,39.3136,31.6451,87.9505,15.1174,1.7959,4027.0258,27.857,7.6685,4.38
1108,571.124,39.5201,31.9913,88.21,15.2434,1.7891,4014.8103,28.6624,7.5288,4.38
1109,571.95,39.2548,31.6993,85.7045,15.193,1.7917,4241.6816,27.7468,7.5555,4.38
1110,572.773,39.5201,31.8521,83.7015,15.1312,1.8078,4021.9868,27.856,7.668,4.38
1111,573.601,39.2514,31.5168,84.0136,15.141,1.8048,4063.0219,28.595,7.7346,4.38
1112,574.428,39.4083,31.6002,84.3571,15.0875,1.7951,4042.582,27.3978,7.8081,4.38
1113,575.26,39.3396,31.7191,82.7242,15.0632,1.718,4094.6315,28.5402,7.6205,4.38
1114,576.089,39.6251,31.8248,78.045,15.4488,1.7131,4257.9365,28.4612,7.8003,4.38
1115,576.915,39.5386,31.5602,79.0877,15.4991,1.7109,4307.2504,28.3947,7.9784,4.38
1116,577.74,39.3498,31.7466,78.7227,15.6528,1.6431,4396.4633,29.062,7.6032,4.38
1117,578.563,39.4777,31.5177,78.2806,16.1165,1.5962,4101.3486,28.2682,7.96,4.38
1118,579.394,39.4767,31.2336,76.8007,16.27,1.5949,4332.5468,27.9681,8.2431,4.38
1119,580.224,39.584,31.6451,74.4477,16.1378,1.6054,4372.7529,30.1725,7.9389,4.38
1120,581.046,39.2887,31.4384,74.8387,16.1523,1.6105,4109.7763,28.2354,7.8503,4.38
1121,581.88,39.4818,31.3505,76.7416,16.1236,1.6073,4336.9311,29.0724,8.1313,4.38
1122,582.707,39.6383,31.2038,75.0473,16.1826,1.6077,4325.2597,28.6119,8.4345,4.38
1123,583.537,39.4864,31.584,78.6974,16.1881,1.6052,4110.7153,28.17,7.9024,4.38
1124,584.374,39.6186,31.6858,76.116,16.1495,1.6042,4186.8256,29.4123,7.9328,4.38
