,Time (sec),PT1 (psi),PT2 (psi),torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),DP (psi),GV
789,335.793,38.8297,32.5348,101.7939,11.1376,2.0802,3408.0581,27.8209,6.2949,0
790,336.402,38.649,32.1406,101.8443,11.3144,2.0914,3260.3969,27.9146,6.5084,0
791,337.017,38.7049,32.1216,94.7279,11.4139,2.0993,3254.9726,29.793,6.5833,0
792,337.625,38.7672,32.1135,98.0645,11.1841,2.089,3326.311,28.1006,6.6537,0
793,338.237,38.7062,32.0999,102.2613,11.1557,2.0882,3261.2238,29.0562,6.6063,0
794,338.85,38.6574,31.5371,98.3594,11.1549,2.0945,3450.2587,29.0366,7.1203,0
795,339.456,38.6778,31.937,95.8488,11.515,2.1075,3241.2578,29.3048,6.7408,0
796,340.068,38.7988,32.0795,98.8465,11.1266,2.0891,3226.0378,27.9509,6.7193,0
797,340.687,38.5726,31.9852,96.1137,11.2683,2.1081,3314.6728,29.8674,6.5874,0
798,341.296,38.867,32.3334,97.5932,11.2833,2.0851,3179.875,27.3598,6.5336,0
799,341.919,39.0152,32.3499,95.3006,11.2533,2.0831,3385.1127,29.6044,6.6653,0
800,342.528,38.8249,32.0863,96.6048,11.2691,2.0963,3265.8393,27.8943,6.7386,0
801,343.148,38.6608,32.4665,94.9213,11.2974,2.0853,3376.7304,29.0273,6.1943,0
802,343.76,38.7686,32.178,100.8537,11.3195,2.0922,3353.4541,29.7009,6.5906,0
803,344.374,38.7136,32.0427,97.5139,11.1439,2.0822,3322.2592,28.2627,6.6709,0
804,344.992,38.7081,31.8216,102.131,11.1478,2.0915,3405.0925,28.4623,6.8865,0
805,345.609,38.5423,32.0049,95.6403,11.2195,2.0945,3439.5781,28.3385,6.5374,0
806,346.225,38.7566,32.0394,101.7785,11.2242,2.0979,3177.2929,28.4202,6.7172,0
807,346.851,38.654,32.013,102.4808,11.4147,2.0816,3243.7109,28.4058,6.641,0
808,347.474,38.6323,31.8318,101.8964,11.3344,2.0952,3279.7639,29.4313,6.8005,0
809,348.094,38.637,31.9268,100.1238,11.0563,2.0938,3175.9475,28.7687,6.7102,0
810,348.721,38.9052,32.3069,100.3672,11.1636,2.103,3245.3483,27.9971,6.5983,0
811,349.348,38.6931,31.9974,102.6921,11.3084,2.0898,3303.8432,29.8613,6.6957,0
812,349.968,38.766,31.9767,99.6807,11.2366,2.0865,3183.9245,28.2289,6.7893,0
813,350.596,38.7015,32.1983,101.1144,11.1784,2.0939,3317.85,27.8602,6.5032,0
814,351.223,38.5889,32.151,100.7234,11.3896,2.1063,3386.2592,29.5816,6.4379,0
815,351.843,38.6536,31.9635,99.284,11.0967,2.0855,3232.0622,28.4968,6.6901,0
816,352.471,38.4263,32.1746,100.1499,11.1187,2.1778,3100.1345,28.4412,6.2517,0
817,353.105,38.8096,32.1814,100.103,10.3487,2.19,3263.3525,29.0574,6.6282,0
818,353.733,38.7004,32.1508,99.6484,10.7739,2.1819,3249.4494,27.5281,6.5496,0
819,354.366,38.8028,32.3367,103.6961,10.3944,2.1781,3131.7419,28.7868,6.4661,0
820,355,38.8719,32.231,105.2284,10.4393,2.1869,3285.5107,29.3721,6.6409,0
821,355.627,38.542,31.903,106.1714,10.7353,2.1691,3266.9062,28.2693,6.639,0
822,356.259,38.7423,32.4123,105.0766,10.5589,2.1743,3121.2067,29.7894,6.33,0
823,356.892,38.5746,31.9234,100.0277,10.5983,2.1898,3233.4555,28.0164,6.6512,0
824,357.527,38.7066,32.0252,103.4417,10.5755,2.1667,3152.2539,28.2431,6.6814,0
825,358.165,38.8533,32.2832,104.3206,10.5058,2.1824,3161.1113,27.22,6.5701,0
826,358.808,38.7898,32.2866,105.6581,10.755,2.1918,3303.237,27.9734,6.5032,0
827,359.443,38.546,32.0097,102.6784,10.6374,2.17,3264.6547,29.0724,6.5363,0
828,360.076,38.8441,32.1983,100.5409,10.4676,2.1814,3203.873,28.6501,6.6458,0
829,360.715,38.7327,32.3205,105.0766,10.4172,2.1973,3193.4145,29.4669,6.4122,0
830,361.351,38.8193,32.2832,99.1072,10.8266,2.2058,3119.2597,29.2813,6.5361,0
831,361.99,38.4932,32.1121,108.4252,9.8708,2.2881,3107.842,28.1711,6.3811,0
832,362.633,38.42,31.9913,105.1287,10.1259,2.3048,3189.7927,27.8954,6.4287,0
833,363.275,38.6719,31.9879,110.0293,10.1054,2.3082,3191.0366,28.9651,6.684,0
834,363.914,38.4243,31.7158,107.7911,10.0315,2.2939,3106.1259,29.1363,6.7085,0
835,364.556,38.5081,32.4631,107.7615,9.9826,2.2853,3115.8041,29.8405,6.045,0
836,365.196,38.5275,32.198,109.6404,9.837,2.2817,3129.5639,29.1608,6.3295,0
837,365.839,38.4129,32.0999,107.1619,10.0614,2.2837,2969.3168,29.8357,6.313,0
838,366.486,38.5386,32.2425,105.8064,9.8378,2.2753,3170.8005,29.7614,6.2961,0
839,367.127,38.578,32.2153,109.657,10.1873,2.2872,3184.1501,27.2139,6.3627,0
840,367.777,38.7435,32.4373,111.1199,10.0936,2.2888,3163.5556,29.3402,6.3062,0
841,368.42,38.632,32.2648,105.8586,9.9433,2.2881,2975.1081,29.4254,6.3672,0
842,369.071,38.7762,32.48,105.9107,9.9323,2.2891,2992.5187,27.873,6.2962,0
843,369.727,38.5386,32.1033,110.7071,9.9805,2.2785,3130.3259,28.3066,6.4353,0
844,370.378,38.5658,32.0328,110.2114,10.0047,2.2841,3097.467,29.4099,6.533,0
845,371.025,38.6185,32.1746,105.7543,9.8023,2.2833,3015.7824,28.3528,6.4439,0
846,371.681,38.7655,32.1915,109.6644,10.0181,2.2885,3136.1071,28.9801,6.574,0
847,372.33,38.4661,32.3862,107.342,10.0381,2.2838,3078.186,29.2825,6.0799,0
848,372.981,38.7104,32.3069,105.9889,9.8952,2.2705,3058.9355,30.1276,6.4035,0
849,373.63,38.4066,32.2221,104.06,10.0811,2.2727,2984.1838,28.4612,6.1845,0
850,374.289,38.671,32.1915,109.0127,10.0299,2.2747,2966.3808,29.7323,6.4795,0
851,374.946,38.4646,32.087,111.0935,10.1432,2.2877,3079.8713,27.9231,6.3776,0
852,375.604,38.5817,32.2013,104.5151,9.9173,2.356,2996.0053,29.9274,6.3804,0
853,376.259,38.7278,32.2574,113.3628,9.2764,2.3804,2966.6743,28.0897,6.4704,0
854,376.924,38.5997,32.3986,113.8612,9.2095,2.3765,2869.8979,27.9146,6.2011,0
855,377.592,38.7357,32.201,109.3234,9.4607,2.3847,2894.8215,29.7748,6.5347,0
856,378.254,38.6294,32.2391,113.1313,9.1898,2.3852,3039.3083,29.4005,6.3903,0
857,378.912,38.7633,32.1101,114.4086,9.4213,2.3726,3047.2319,27.8719,6.6532,0
858,379.576,38.5859,31.9506,114.4086,9.3079,2.3856,2961.8901,30.2953,6.6353,0
859,380.236,38.5584,32.269,111.828,9.4126,2.3844,3004.5065,28.7675,6.2894,0
860,380.9,38.7376,32.2013,108.2138,9.2945,2.3811,2941.2724,28.5135,6.5363,0
861,381.568,38.6723,32.3532,114.3695,9.2638,2.3825,2956.9274,28.4135,6.3191,0
862,382.236,38.6392,32.0394,107.6728,9.2993,2.3825,2957.0246,27.5177,6.5998,0
863,382.908,38.6226,32.4357,113.9732,9.1339,2.377,3064.4555,27.5229,6.1869,0
864,383.578,38.8459,32.4324,111.252,9.2087,2.3997,2840.0124,27.6721,6.4135,0
865,384.257,38.6905,32.3598,111.2806,9.3796,2.3659,2871.821,27.5,6.3307,0
866,384.935,38.8266,32.3069,110.0554,9.1324,2.47,2823.2636,28.0142,6.5197,0
867,385.613,38.5889,32.2437,114.0697,8.9103,2.4687,2724.2182,28.4412,6.3452,0
868,386.295,38.6177,31.9689,114.0789,8.512,2.4845,2883.414,28.0606,6.6488,0
869,386.972,38.5692,32.1576,110.6607,8.834,2.4716,2915.8295,28.0099,6.4116,0
870,387.648,38.6177,32.144,115.7641,8.7972,2.4796,2729.5061,28.7245,6.4737,0
871,388.331,38.6099,32.29,114.3825,8.9151,2.4725,2757.6909,27.9156,6.3199,0
872,389.017,38.447,32.1576,114.542,8.7206,2.4817,2823.7951,29.2789,6.2894,0
873,389.696,38.3273,31.9947,113.6266,8.6425,2.4772,2967.5546,28.7982,6.3326,0
874,390.37,38.3973,32.3268,115.8754,8.5765,2.4931,2935.8037,28.805,6.0705,0
875,391.046,38.6222,32.3646,114.2001,8.5616,2.4851,2750.4431,29.4932,6.2576,0
876,391.731,38.4928,32.3748,113.783,8.7253,2.4682,2734.3986,28.7053,6.118,0
877,392.419,38.4891,32.3511,113.7569,8.745,2.4716,2807.4116,28.5805,6.138,0
878,393.104,38.3859,32.2153,113.783,8.8946,2.4738,2839.475,29.5852,6.1706,0
879,393.785,38.577,32.4766,114.2261,8.7056,2.4804,2781.8991,28.4191,6.1004,0
880,394.472,38.2824,32.1712,113.5745,8.8092,2.4869,2864.3264,28.4235,6.1112,0
881,395.157,38.4723,32.3168,114.6432,8.8876,2.4732,2895.5664,28.1896,6.1555,0
882,395.842,38.4584,32.2628,112.75,9.0151,2.4825,2947.1477,27.5042,6.1956,0
883,396.528,38.5759,32.1947,120.4535,8.5143,2.4787,2745.6604,27.8082,6.3812,0
884,397.222,38.6852,32.0252,117.1978,8.5183,2.5641,2802.2543,28.4335,6.66,0
885,397.913,38.4834,32.4597,117.5367,8.0593,2.587,2751.2839,29.8454,6.0237,0
886,398.601,38.4128,32.2492,119.622,8.0711,2.5631,2658.2392,29.6321,6.1636,0
887,399.295,38.4497,32.4834,118.7618,8.0204,2.6141,2565.1989,28.8005,5.9663,0
888,399.998,38.5822,32.4189,127.2076,7.5313,2.6746,2562.6423,28.3881,6.1633,0
889,400.703,38.716,32.4952,128.1076,7.3251,2.6702,2526.0322,27.7542,6.2208,0
890,401.414,38.6113,32.4257,126.3734,7.1185,2.7022,2502.1545,29.0655,6.1856,0
891,402.121,38.6188,32.3375,127.0772,6.6091,2.7908,2360.4699,27.6994,6.2813,0
892,402.844,38.3504,32.2425,132.7964,6.5202,2.7776,2414.5515,28.3407,6.1079,0
893,403.561,38.3697,32.2739,130.8552,6.6639,2.8014,2317.5566,28.6332,6.0958,0
894,404.284,38.2619,31.9866,130.1154,6.0856,2.8755,2245.7331,28.8472,6.2753,0
895,405.013,38.5127,32.5547,132.0821,5.7511,2.8849,2283.6843,27.8613,5.958,0
896,405.743,38.7219,32.4522,136.8232,5.2478,2.9695,2195.2827,27.7754,6.2697,0
897,406.479,38.3714,32.4733,137.0349,5.0809,2.9708,2203.5061,27.5457,5.8981,0
898,407.219,38.4374,32.2838,135.4257,5.0806,2.9757,2172.7058,28.6242,6.1536,0
899,407.956,38.3868,32.3895,141.0266,5.1161,2.9739,2133.3081,29.5768,5.9973,0
900,408.693,38.2907,32.6973,134.7149,5.0407,2.9842,2112.1801,28.0822,5.5934,0
901,409.44,38.3553,32.4093,139.5634,5.1856,2.9729,2201.2424,29.0574,5.946,0
902,410.176,38.423,32.6075,134.0893,5.0598,2.9664,2153.1613,30.2839,5.8155,0
903,410.912,38.4164,32.0965,140.8407,5.151,2.9678,2114.6616,28.2059,6.3199,0
904,411.66,38.517,32.7108,134.4542,5.1051,2.9596,2241.259,28.8244,5.8062,0
905,412.396,38.39,32.5876,141.3169,5.1879,2.9793,2237.6928,30.0013,5.8024,0
906,413.129,38.6084,32.5117,135.6268,5.1305,2.9767,2142.041,28.4401,6.0967,0
907,413.875,38.3831,32.5649,140.9971,5.1181,2.9801,2261.8181,29.1549,5.8182,0
908,414.61,38.3266,32.1847,134.8181,5.0442,2.9655,2208.2097,27.7173,6.1419,0
909,415.355,38.3117,32.5777,139.2506,5.0982,2.9779,2069.1083,27.9584,5.734,0
910,416.111,38.4594,32.5513,138.9241,5.103,2.9684,2146.1274,29.3378,5.9081,0
911,416.858,38.4232,32.3952,141.3359,5.1667,2.9657,2236.6359,29.3957,6.028,0
912,417.597,38.4269,32.3782,135.0016,5.085,2.9801,2234.0822,29.1421,6.0487,0
913,418.338,38.392,32.1763,141.9094,5.162,2.9702,2076.3161,28.3771,6.2157,0
914,419.094,38.4518,32.6396,140.5582,5.1641,2.965,2127.0061,27.9413,5.8122,0
915,419.851,38.3127,32.5414,138.7292,5.2455,2.9918,2178.8603,29.6948,5.7713,0
916,420.596,38.4794,32.2255,141.8262,5.1785,2.9699,2085.4572,29.12,6.2539,0
917,421.351,38.2599,32.3367,141.7791,5.1491,2.9663,2136.7014,28.8768,5.9232,0
918,422.105,38.3014,32.4787,141.0266,5.1335,2.9696,2153.3676,29.4289,5.8227,0
919,422.856,38.3326,32.2968,141.7687,5.1274,2.9809,2113.2219,29.5146,6.0358,0
920,423.61,38.2467,32.3928,141.8833,5.1652,2.9782,2138.9357,27.2576,5.8539,0
921,424.372,38.4362,32.5445,137.0088,5.0447,2.9732,2266.4887,29.1014,5.8917,0
922,425.118,38.4513,32.5216,141.2585,5.2581,2.9585,2201.5117,28.8608,5.9297,0
923,425.87,38.4497,32.1712,142.3004,5.237,2.9629,2215.1665,28.5995,6.2785,0
